,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA CLIPPERS_ACTION,CLEVELAND_SCORE,LA CLIPPERS_SCORE
47,1,6:33.0,,B. Griffin misses 2-pt jump shot from 14 ft,14,15
48,1,6:31.0,Defensive rebound by L. James,,14,15
49,1,6:25.0,L. James makes 2-pt layup from 1 ft,,16,15
50,1,6:14.0,,Turnover by J. Redick (bad pass),16,15
51,1,5:55.0,J. Smith makes 2-pt jump shot from 16 ft,,18,15
52,1,5:40.0,,J. Redick misses 2-pt jump shot from 21 ft,18,15
53,1,5:39.0,,Offensive rebound by Team,18,15
54,1,5:39.0,Loose ball foul by T. Mozgov (drawn by D. Jordan),,18,15
55,1,5:39.0,,LA Clippers full timeout,18,15
56,1,5:39.0,M. Miller enters the game for L. James,,18,15
57,1,5:24.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),18,17
58,1,5:06.0,T. Mozgov misses 2-pt layup from 1 ft,,18,17
59,1,5:05.0,,Defensive rebound by D. Jordan,18,17
60,1,4:56.0,,C. Paul misses 2-pt jump shot from 12 ft,18,17
61,1,4:54.0,,Offensive rebound by B. Griffin,18,17
62,1,4:54.0,,B. Griffin makes 2-pt dunk at rim,18,19
63,1,4:29.0,M. Miller misses 2-pt jump shot from 11 ft,,18,19
64,1,4:27.0,,Defensive rebound by D. Jordan,18,19
65,1,4:13.0,,Turnover by C. Paul (bad pass; steal by K. Irving),18,19
66,1,4:08.0,K. Irving makes 2-pt layup at rim,,20,19
67,1,4:01.0,,C. Paul misses 2-pt jump shot from 14 ft,20,19
68,1,3:58.0,,Offensive rebound by D. Jordan,20,19
69,1,3:58.0,,D. Jordan makes 2-pt layup from 1 ft,20,21
70,1,3:41.0,T. Mozgov makes 2-pt layup from 2 ft (assist by K. Irving),,22,21
71,1,3:27.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by C. Paul),22,24
72,1,3:06.0,T. Mozgov makes 2-pt hook shot from 2 ft (assist by M. Miller),,24,24
73,1,2:50.0,,M. Barnes misses 3-pt jump shot from 23 ft,24,24
74,1,2:49.0,Defensive rebound by T. Mozgov,,24,24
75,1,2:39.0,Turnover by K. Irving (bad pass; steal by J. Redick),,24,24
76,1,2:33.0,,M. Barnes makes 2-pt layup from 1 ft (assist by C. Paul),24,26
77,1,2:24.0,Cleveland full timeout,,24,26
78,1,2:24.0,,J. Crawford enters the game for M. Barnes,24,26
79,1,2:24.0,,A. Rivers enters the game for J. Redick,24,26
80,1,2:24.0,,S. Hawes enters the game for D. Jordan,24,26
81,1,2:24.0,M. Dellavedova enters the game for K. Irving,,24,26
82,1,2:24.0,L. James enters the game for J. Smith,,24,26
83,1,2:15.0,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),,26,26
84,1,1:54.0,,B. Griffin makes 2-pt jump shot from 11 ft,26,28
85,1,1:36.0,Turnover by L. James (bad pass; steal by S. Hawes),,26,28
86,1,1:31.0,,B. Griffin makes 2-pt dunk at rim (assist by A. Rivers),26,30
87,1,1:09.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,26,30
88,1,1:08.0,Offensive rebound by M. Dellavedova,,26,30
89,1,1:03.0,M. Dellavedova makes 2-pt layup from 1 ft,,28,30
90,1,0:52.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by C. Paul),28,33
91,1,0:35.0,Def 3 sec tech foul by S. Hawes,,28,33
92,1,0:35.0,L. James misses technical free throw,,28,33
93,1,0:35.0,Offensive rebound by Team,,28,33
94,1,0:35.0,S. Marion enters the game for T. Thompson,,28,33
95,1,0:35.0,,D. Jones enters the game for C. Paul,28,33
96,1,0:21.0,L. James misses 3-pt jump shot from 25 ft,,28,33
97,1,0:19.0,,Defensive rebound by B. Griffin,28,33
98,1,0:05.0,,J. Crawford misses 3-pt jump shot from 26 ft,28,33
99,1,0:02.0,,Offensive rebound by S. Hawes,28,33
100,1,0:01.0,,S. Hawes misses 2-pt jump shot from 13 ft,28,33
101,1,0:00.0,,Offensive rebound by Team,28,33
102,2,11:47.0,Shooting foul by D. Jones (drawn by L. James),,28,33
103,2,11:47.0,L. James makes free throw 1 of 2,,29,33
104,2,11:47.0,L. James misses free throw 2 of 2,,29,33
105,2,11:46.0,,Defensive rebound by D. Jordan,29,33
106,2,11:23.0,,S. Hawes makes 2-pt layup from 2 ft (assist by J. Crawford),29,35
107,2,11:05.0,L. James makes 2-pt jump shot from 21 ft,,31,35
108,2,10:44.0,,S. Hawes makes 2-pt hook shot from 5 ft (assist by J. Crawford),31,37
109,2,10:33.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,33,37
110,2,10:19.0,,S. Hawes misses 3-pt jump shot from 23 ft,33,37
111,2,10:17.0,Defensive rebound by T. Thompson,,33,37
112,2,10:09.0,M. Miller makes 3-pt jump shot from 26 ft (assist by L. James),,36,37
113,2,9:51.0,,Shooting foul by S. Marion (drawn by J. Crawford),36,37
114,2,9:51.0,,J. Crawford makes free throw 1 of 2,36,38
115,2,9:51.0,K. Irving enters the game for M. Dellavedova,,36,38
116,2,9:51.0,,J. Crawford misses free throw 2 of 2,36,38
117,2,9:49.0,Defensive rebound by T. Thompson,,36,38
118,2,9:34.0,L. James makes 3-pt jump shot from 25 ft,,39,38
119,2,9:19.0,,A. Rivers misses 3-pt jump shot from 24 ft,39,38
120,2,9:18.0,Defensive rebound by S. Marion,,39,38
121,2,9:08.0,K. Irving makes 3-pt jump shot from 24 ft,,42,38
122,2,8:55.0,,A. Rivers misses 2-pt jump shot from 10 ft,42,38
123,2,8:53.0,,Offensive rebound by D. Jordan,42,38
124,2,8:51.0,,D. Jordan misses 2-pt tip-in from 2 ft,42,38
125,2,8:48.0,Defensive rebound by M. Miller,,42,38
126,2,8:45.0,S. Marion misses 2-pt jump shot from 4 ft,,42,38
127,2,8:40.0,,Defensive rebound by D. Jordan,42,38
128,2,8:30.0,,A. Rivers misses 2-pt layup from 1 ft (block by T. Thompson),42,38
129,2,8:27.0,Defensive rebound by M. Miller,,42,38
130,2,8:21.0,M. Miller misses 3-pt jump shot from 24 ft,,42,38
131,2,8:21.0,Offensive rebound by Team,,42,38
132,2,8:21.0,,Loose ball foul by S. Hawes (drawn by T. Thompson),42,38
133,2,8:21.0,Official timeout,,42,38
134,2,8:21.0,,M. Barnes enters the game for D. Jones,42,38
135,2,8:21.0,,B. Griffin enters the game for S. Hawes,42,38
136,2,8:21.0,J. Smith enters the game for M. Miller,,42,38
137,2,8:21.0,T. Mozgov enters the game for S. Marion,,42,38
138,2,8:08.0,L. James misses 2-pt jump shot from 17 ft,,42,38
139,2,8:08.0,Offensive rebound by Team,,42,38
140,2,8:08.0,,Loose ball foul by D. Jordan (drawn by T. Mozgov),42,38
141,2,8:08.0,,C. Paul enters the game for A. Rivers,42,38
142,2,7:52.0,T. Mozgov makes 2-pt hook shot from 2 ft (assist by J. Smith),,44,38
143,2,7:38.0,,J. Crawford misses 3-pt jump shot from 25 ft,44,38
144,2,7:37.0,Defensive rebound by T. Thompson,,44,38
145,2,7:35.0,Turnover by L. James (traveling),,44,38
146,2,7:26.0,,C. Paul misses 2-pt jump shot from 14 ft (block by K. Irving),44,38
147,2,7:23.0,,Offensive rebound by C. Paul,44,38
148,2,7:21.0,,C. Paul misses 2-pt layup from 1 ft,44,38
149,2,7:19.0,,Offensive rebound by D. Jordan,44,38
150,2,7:19.0,,D. Jordan makes 2-pt dunk at rim,44,40
151,2,7:09.0,K. Irving misses 2-pt layup from 1 ft,,44,40
152,2,7:08.0,Offensive rebound by K. Irving,,44,40
153,2,7:03.0,T. Thompson makes 2-pt jump shot from 7 ft (assist by K. Irving),,46,40
154,2,6:39.0,,B. Griffin misses 2-pt hook shot from 5 ft,46,40
155,2,6:37.0,,Offensive rebound by M. Barnes,46,40
156,2,6:35.0,,Personal foul by T. Mozgov (drawn by D. Jordan),46,40
157,2,6:35.0,,J. Redick enters the game for J. Crawford,46,40
158,2,6:35.0,S. Marion enters the game for T. Mozgov,,46,40
159,2,6:17.0,,J. Redick misses 2-pt jump shot from 3 ft,46,40
160,2,6:17.0,Defensive rebound by T. Thompson,,46,40
161,2,6:12.0,Turnover by K. Irving (lost ball),,46,40
162,2,6:07.0,,Turnover by C. Paul (bad pass; steal by J. Smith),46,40
163,2,6:03.0,Shooting foul by M. Barnes (drawn by L. James),,46,40
164,2,6:03.0,L. James makes free throw 1 of 2,,47,40
165,2,6:03.0,L. James misses free throw 2 of 2,,47,40
166,2,6:01.0,,Defensive rebound by M. Barnes,47,40
167,2,5:43.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by B. Griffin),47,43
168,2,5:27.0,L. James misses 2-pt jump shot from 19 ft,,47,43
169,2,5:25.0,,Defensive rebound by C. Paul,47,43
170,2,5:19.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by C. Paul),47,46
171,2,4:51.0,J. Smith makes 2-pt jump shot from 16 ft,,49,46
172,2,4:39.0,,B. Griffin misses 2-pt layup from 1 ft,49,46
173,2,4:38.0,Defensive rebound by T. Thompson,,49,46
174,2,4:26.0,L. James makes 2-pt jump shot from 3 ft,,51,46
175,2,4:25.0,,Turnover by J. Redick (lost ball),51,46
176,2,4:25.0,,LA Clippers full timeout,51,46
177,2,4:15.0,Turnover by L. James (bad pass; steal by D. Jordan),,51,46
178,2,4:10.0,,M. Barnes makes 2-pt layup from 1 ft,51,48
179,2,3:49.0,S. Marion misses 2-pt jump shot from 3 ft,,51,48
180,2,3:48.0,Offensive rebound by T. Thompson,,51,48
181,2,3:46.0,T. Thompson makes 2-pt layup from 1 ft,,53,48
182,2,3:30.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),53,50
183,2,3:08.0,S. Marion misses 3-pt jump shot from 23 ft,,53,50
184,2,3:07.0,,Defensive rebound by B. Griffin,53,50
185,2,3:01.0,,J. Redick makes 3-pt jump shot from 22 ft (assist by B. Griffin),53,53
186,2,2:49.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,55,53
187,2,2:34.0,,Personal foul by L. James (drawn by B. Griffin),55,53
188,2,2:34.0,Cleveland full timeout,,55,53
189,2,2:34.0,M. Dellavedova enters the game for J. Smith,,55,53
190,2,2:25.0,,Turnover by J. Redick (bad pass),55,53
191,2,2:20.0,Turnover by L. James (lost ball; steal by C. Paul),,55,53
192,2,2:13.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),55,56
193,2,1:56.0,K. Irving makes 2-pt jump shot from 22 ft (assist by L. James),,57,56
194,2,1:45.0,,Turnover by C. Paul (lost ball; steal by K. Irving),57,56
195,2,1:42.0,Shooting foul by D. Jordan (drawn by K. Irving),,57,56
196,2,1:42.0,K. Irving makes free throw 1 of 2,,58,56
197,2,1:42.0,,S. Hawes enters the game for D. Jordan,58,56
198,2,1:42.0,K. Irving makes free throw 2 of 2,,59,56
199,2,1:23.0,,C. Paul misses 3-pt jump shot from 25 ft,59,56
200,2,1:22.0,Defensive rebound by T. Thompson,,59,56
201,2,1:06.0,L. James misses 2-pt layup from 1 ft,,59,56
202,2,1:05.0,,Defensive rebound by S. Hawes,59,56
203,2,1:02.0,,Personal take foul by M. Dellavedova (drawn by M. Barnes),59,56
204,2,0:56.0,,B. Griffin makes 2-pt dunk at rim,59,58
205,2,0:56.0,,Shooting foul by T. Thompson (drawn by B. Griffin),59,58
206,2,0:56.0,,B. Griffin makes free throw 1 of 1,59,59
207,2,0:40.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by K. Irving),,61,59
208,2,0:34.0,,S. Hawes makes 3-pt jump shot from 24 ft (assist by C. Paul),61,62
209,2,0:17.0,K. Irving misses 3-pt jump shot from 24 ft,,61,62
210,2,0:15.0,,Defensive rebound by B. Griffin,61,62
211,2,0:10.0,,Personal foul by L. James (drawn by C. Paul),61,62
212,2,0:10.0,,C. Paul makes free throw 1 of 2,61,63
213,2,0:10.0,,D. Jones enters the game for S. Hawes,61,63
214,2,0:10.0,M. Miller enters the game for S. Marion,,61,63
215,2,0:10.0,,C. Paul makes free throw 2 of 2,61,64
216,3,11:37.0,J. Smith misses 2-pt jump shot from 21 ft,,61,64
217,3,11:36.0,,Defensive rebound by M. Barnes,61,64
218,3,11:16.0,,Turnover by M. Barnes (bad pass; steal by L. James),61,64
219,3,11:12.0,L. James makes 2-pt dunk at rim,,63,64
220,3,10:50.0,,B. Griffin misses 2-pt jump shot from 10 ft,63,64
221,3,10:47.0,Defensive rebound by L. James,,63,64
222,3,10:38.0,L. James misses 2-pt layup from 2 ft,,63,64
223,3,10:36.0,Offensive rebound by T. Mozgov,,63,64
224,3,10:34.0,T. Mozgov makes 2-pt layup at rim,,65,64
225,3,10:26.0,,Shooting foul by T. Mozgov (drawn by B. Griffin),65,64
226,3,10:26.0,,B. Griffin makes free throw 1 of 2,65,65
227,3,10:26.0,,B. Griffin misses free throw 2 of 2,65,65
228,3,10:24.0,,Offensive rebound by B. Griffin,65,65
229,3,10:19.0,,Turnover by C. Paul (bad pass; steal by L. James),65,65
230,3,10:13.0,T. Thompson makes 2-pt jump shot from 3 ft (assist by J. Smith),,67,65
231,3,9:57.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by M. Barnes),67,67
232,3,9:35.0,Turnover by L. James (lost ball),,67,67
233,3,9:29.0,,C. Paul makes 2-pt jump shot from 11 ft,67,69
234,3,9:18.0,K. Irving makes 2-pt layup from 1 ft,,69,69
235,3,9:14.0,,Shooting foul by J. Smith (drawn by M. Barnes),69,69
236,3,9:14.0,,M. Barnes makes free throw 1 of 2,69,70
237,3,9:14.0,,M. Barnes makes free throw 2 of 2,69,71
238,3,9:00.0,K. Irving makes 3-pt jump shot from 24 ft,,72,71
239,3,8:45.0,,C. Paul misses 3-pt jump shot from 22 ft,72,71
240,3,8:44.0,Defensive rebound by J. Smith,,72,71
241,3,8:32.0,L. James misses 2-pt jump shot from 17 ft,,72,71
242,3,8:31.0,,Defensive rebound by J. Redick,72,71
243,3,8:24.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),72,74
244,3,8:05.0,J. Smith misses 3-pt jump shot from 24 ft,,72,74
245,3,8:04.0,,Defensive rebound by M. Barnes,72,74
246,3,7:58.0,,Shooting foul by J. Smith (drawn by D. Jordan),72,74
247,3,7:58.0,,D. Jordan misses free throw 1 of 2,72,74
248,3,7:58.0,,Offensive rebound by Team,72,74
249,3,7:58.0,,D. Jordan misses free throw 2 of 2,72,74
250,3,7:57.0,,Offensive rebound by B. Griffin,72,74
251,3,7:53.0,,M. Barnes misses 3-pt jump shot from 25 ft,72,74
252,3,7:53.0,,Offensive rebound by Team,72,74
253,3,7:53.0,Loose ball foul by T. Mozgov (drawn by B. Griffin),,72,74
254,3,7:53.0,S. Marion enters the game for T. Mozgov,,72,74
255,3,7:33.0,,B. Griffin misses 2-pt jump shot from 20 ft,72,74
256,3,7:30.0,,Offensive rebound by D. Jordan,72,74
257,3,7:30.0,,D. Jordan makes 2-pt dunk at rim,72,76
258,3,7:10.0,S. Marion misses 2-pt layup from 1 ft,,72,76
259,3,7:08.0,Offensive rebound by S. Marion,,72,76
260,3,7:08.0,S. Marion misses 2-pt tip-in from 1 ft,,72,76
261,3,7:05.0,,Defensive rebound by B. Griffin,72,76
262,3,7:00.0,,B. Griffin makes 2-pt layup from 1 ft,72,78
263,3,6:34.0,L. James misses 3-pt jump shot from 23 ft,,72,78
264,3,6:32.0,,Defensive rebound by M. Barnes,72,78
265,3,6:31.0,,Shooting foul by K. Irving (drawn by D. Jordan),72,78
266,3,6:31.0,,D. Jordan makes free throw 1 of 2,72,79
267,3,6:31.0,,D. Jordan misses free throw 2 of 2,72,79
268,3,6:27.0,,Offensive rebound by C. Paul,72,79
269,3,6:17.0,,M. Barnes misses 3-pt jump shot from 25 ft,72,79
270,3,6:17.0,Defensive rebound by Team,,72,79
271,3,6:00.0,Personal foul by C. Paul (drawn by K. Irving),,72,79
272,3,5:51.0,L. James makes 2-pt layup from 2 ft (assist by J. Smith),,74,79
273,3,5:45.0,,B. Griffin makes 2-pt layup from 1 ft,74,81
274,3,5:45.0,,Shooting foul by S. Marion (drawn by B. Griffin),74,81
275,3,5:45.0,,LA Clippers full timeout,74,81
276,3,5:45.0,M. Miller enters the game for S. Marion,,74,81
277,3,5:45.0,,B. Griffin makes free throw 1 of 1,74,82
278,3,5:32.0,Shooting foul by C. Paul (drawn by T. Thompson),,74,82
279,3,5:32.0,T. Thompson makes free throw 1 of 2,,75,82
280,3,5:32.0,T. Thompson makes free throw 2 of 2,,76,82
281,3,5:32.0,,Personal take foul by M. Miller (drawn by D. Jordan),76,82
282,3,5:32.0,,D. Jordan misses free throw 1 of 2,76,82
283,3,5:32.0,,Offensive rebound by Team,76,82
284,3,5:32.0,,D. Jordan makes free throw 2 of 2,76,83
285,3,5:12.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,78,83
286,3,5:08.0,,Personal take foul by M. Miller (drawn by D. Jordan),78,83
287,3,5:08.0,,D. Jordan makes free throw 1 of 2,78,84
288,3,5:08.0,,D. Jordan misses free throw 2 of 2,78,84
289,3,5:07.0,Defensive rebound by L. James,,78,84
290,3,4:46.0,M. Miller misses 3-pt jump shot from 23 ft,,78,84
291,3,4:44.0,Offensive rebound by Team,,78,84
292,3,4:30.0,Turnover by L. James (lost ball),,78,84
293,3,4:29.0,,Personal take foul by M. Miller (drawn by D. Jordan),78,84
294,3,4:29.0,,D. Jordan misses free throw 1 of 2,78,84
295,3,4:29.0,,Offensive rebound by Team,78,84
296,3,4:29.0,,D. Jordan makes free throw 2 of 2,78,85
297,3,4:20.0,Turnover by L. James (bad pass; steal by D. Jordan),,78,85
298,3,4:14.0,,Personal take foul by M. Miller (drawn by D. Jordan),78,85
299,3,4:14.0,,D. Jordan makes free throw 1 of 2,78,86
300,3,4:14.0,,D. Jordan misses free throw 2 of 2,78,86
301,3,4:12.0,Defensive rebound by L. James,,78,86
302,3,4:02.0,Shooting foul by B. Griffin (drawn by K. Irving),,78,86
303,3,4:02.0,K. Irving makes free throw 1 of 2,,79,86
304,3,4:02.0,,J. Crawford enters the game for D. Jordan,79,86
305,3,4:02.0,M. Dellavedova enters the game for M. Miller,,79,86
306,3,4:02.0,K. Irving makes free throw 2 of 2,,80,86
307,3,3:52.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),80,88
308,3,3:32.0,K. Irving misses 2-pt jump shot from 12 ft,,80,88
309,3,3:31.0,,Defensive rebound by C. Paul,80,88
310,3,3:28.0,,Personal foul by M. Dellavedova (drawn by C. Paul),80,88
311,3,3:28.0,,C. Paul makes free throw 1 of 2,80,89
312,3,3:28.0,,C. Paul misses free throw 2 of 2,80,89
313,3,3:27.0,Defensive rebound by L. James,,80,89
314,3,3:15.0,Shooting foul by B. Griffin (drawn by L. James),,80,89
315,3,3:15.0,L. James makes free throw 1 of 2,,81,89
316,3,3:15.0,L. James makes free throw 2 of 2,,82,89
317,3,3:05.0,,J. Crawford misses 2-pt layup at rim,82,89
318,3,3:01.0,,Offensive rebound by B. Griffin,82,89
319,3,3:01.0,,B. Griffin misses 2-pt tip-in at rim,82,89
320,3,3:01.0,,Offensive rebound by C. Paul,82,89
321,3,3:01.0,,LA Clippers full timeout,82,89
322,3,2:53.0,,Personal foul by M. Dellavedova (drawn by J. Crawford),82,89
323,3,2:53.0,Cleveland full timeout,,82,89
324,3,2:53.0,,J. Crawford makes free throw 1 of 2,82,90
325,3,2:53.0,,J. Crawford makes free throw 2 of 2,82,91
326,3,2:40.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by J. Smith),,85,91
327,3,2:24.0,,J. Redick misses 3-pt jump shot from 25 ft,85,91
328,3,2:23.0,,Offensive rebound by C. Paul,85,91
329,3,2:23.0,,Personal foul by K. Irving (drawn by C. Paul),85,91
330,3,2:23.0,,C. Paul makes free throw 1 of 2,85,92
331,3,2:23.0,,A. Rivers enters the game for J. Redick,85,92
332,3,2:23.0,,C. Paul makes free throw 2 of 2,85,93
333,3,2:16.0,K. Irving makes 2-pt layup from 2 ft,,87,93
334,3,2:16.0,Shooting foul by J. Crawford (drawn by K. Irving),,87,93
335,3,2:16.0,S. Marion enters the game for L. James,,87,93
336,3,2:16.0,K. Irving makes free throw 1 of 1,,88,93
337,3,2:06.0,,A. Rivers misses 3-pt jump shot from 24 ft,88,93
338,3,2:04.0,Defensive rebound by T. Thompson,,88,93
339,3,2:01.0,,S. Hawes enters the game for M. Barnes,88,93
340,3,1:43.0,T. Thompson makes 2-pt hook shot from 6 ft (assist by M. Dellavedova),,90,93
341,3,1:17.0,,C. Paul misses 3-pt jump shot from 26 ft,90,93
342,3,1:14.0,Defensive rebound by J. Smith,,90,93
343,3,0:57.0,S. Marion misses 2-pt layup from 2 ft,,90,93
344,3,0:56.0,,Defensive rebound by B. Griffin,90,93
345,3,0:37.0,,J. Crawford misses 3-pt jump shot from 23 ft,90,93
346,3,0:36.0,,Offensive rebound by S. Hawes,90,93
347,3,0:36.0,,S. Hawes makes 2-pt layup from 1 ft,90,95
348,3,0:23.0,K. Irving misses 2-pt layup from 2 ft,,90,95
349,3,0:21.0,Offensive rebound by T. Thompson,,90,95
350,3,0:18.0,T. Thompson misses 2-pt jump shot from 11 ft,,90,95
351,3,0:16.0,Offensive rebound by S. Marion,,90,95
352,3,0:01.0,K. Irving makes 2-pt jump shot from 16 ft,,92,95
353,4,11:47.0,,J. Crawford misses 2-pt jump shot from 16 ft,92,95
354,4,11:45.0,Defensive rebound by S. Marion,,92,95
355,4,11:33.0,Turnover by L. James (bad pass),,92,95
356,4,11:23.0,,J. Crawford makes 2-pt jump shot from 18 ft (assist by D. Jordan),92,97
357,4,11:06.0,S. Marion makes 2-pt jump shot from 11 ft (assist by M. Dellavedova),,94,97
358,4,10:48.0,,Turnover by J. Crawford (bad pass; steal by J. Smith),94,97
359,4,10:31.0,L. James makes 3-pt jump shot from 26 ft,,97,97
360,4,10:16.0,,J. Crawford misses 2-pt jump shot from 14 ft,97,97
361,4,10:14.0,Defensive rebound by T. Mozgov,,97,97
362,4,9:56.0,L. James misses 2-pt layup from 2 ft,,97,97
363,4,9:55.0,,Defensive rebound by S. Hawes,97,97
364,4,9:51.0,,Turnover by S. Hawes (lost ball; steal by L. James),97,97
365,4,9:46.0,L. James misses 3-pt jump shot from 26 ft,,97,97
366,4,9:45.0,Offensive rebound by S. Marion,,97,97
367,4,9:45.0,Turnover by L. James (lost ball),,97,97
368,4,9:38.0,,J. Crawford makes 2-pt jump shot from 2 ft,97,99
369,4,9:38.0,,Shooting foul by M. Dellavedova (drawn by J. Crawford),97,99
370,4,9:38.0,K. Irving enters the game for J. Smith,,97,99
371,4,9:38.0,,J. Crawford makes free throw 1 of 1,97,100
372,4,9:27.0,K. Irving makes 3-pt jump shot from 25 ft,,100,100
373,4,9:15.0,,Turnover by A. Rivers (lost ball; steal by K. Irving),100,100
374,4,9:13.0,Shooting foul by A. Rivers (drawn by K. Irving),,100,100
375,4,9:13.0,K. Irving makes free throw 1 of 2,,101,100
376,4,9:13.0,K. Irving misses free throw 2 of 2,,101,100
377,4,9:11.0,Offensive rebound by S. Marion,,101,100
378,4,9:07.0,Shooting foul by M. Barnes (drawn by L. James),,101,100
379,4,9:07.0,L. James makes 2-pt jump shot from 9 ft,,103,100
380,4,9:07.0,,C. Paul enters the game for A. Rivers,103,100
381,4,9:07.0,,B. Griffin enters the game for S. Hawes,103,100
382,4,9:07.0,L. James makes free throw 1 of 1,,104,100
383,4,8:56.0,,J. Crawford misses 2-pt jump shot from 17 ft,104,100
384,4,8:55.0,Defensive rebound by L. James,,104,100
385,4,8:39.0,L. James misses 3-pt jump shot from 25 ft,,104,100
386,4,8:38.0,Offensive rebound by S. Marion,,104,100
387,4,8:36.0,Turnover by S. Marion (lost ball; steal by J. Crawford),,104,100
388,4,8:31.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),104,102
389,4,8:07.0,K. Irving makes 3-pt jump shot from 25 ft,,107,102
390,4,7:50.0,,B. Griffin misses 2-pt jump shot from 3 ft,107,102
391,4,7:49.0,Defensive rebound by L. James,,107,102
