,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
87,1,4:33.0,D. Collison makes technical free throw,,13,9
88,1,4:29.0,Turnover by D. Cousins (lost ball),,13,9
89,1,4:17.0,,Personal foul by N. Stauskas (drawn by A. Afflalo),13,9
90,1,4:17.0,,A. Afflalo makes free throw 1 of 2,13,10
91,1,4:17.0,D. Williams enters the game for N. Stauskas,,13,10
92,1,4:17.0,,A. Afflalo makes free throw 2 of 2,13,11
93,1,4:11.0,Turnover by D. Williams (bad pass),,13,11
94,1,4:04.0,,Turnover by T. Lawson (bad pass; steal by D. Williams),13,11
95,1,3:59.0,O. Casspi makes 2-pt dunk at rim (assist by D. Williams),,15,11
96,1,3:46.0,,D. Gallinari misses 2-pt layup from 1 ft,15,11
97,1,3:45.0,,Offensive rebound by J. Nurkić,15,11
98,1,3:45.0,,J. Nurkić misses 2-pt tip-in from 2 ft,15,11
99,1,3:43.0,Defensive rebound by J. Thompson,,15,11
100,1,3:33.0,O. Casspi misses 2-pt jump shot from 7 ft,,15,11
101,1,3:32.0,,Defensive rebound by K. Faried,15,11
102,1,3:28.0,,K. Faried makes 2-pt layup from 1 ft,15,13
103,1,3:06.0,D. Cousins misses 2-pt layup from 2 ft (block by J. Nurkić),,15,13
104,1,3:04.0,Offensive rebound by D. Collison,,15,13
105,1,2:57.0,J. Thompson misses 2-pt jump shot from 9 ft,,15,13
106,1,2:55.0,,Defensive rebound by J. Nurkić,15,13
107,1,2:55.0,,Turnover by J. Nurkić (step out of bounds),15,13
108,1,2:55.0,Sacramento full timeout,,15,13
109,1,2:54.0,R. Sessions enters the game for D. Cousins,,15,13
110,1,2:54.0,R. Evans enters the game for D. Collison,,15,13
111,1,2:39.0,R. Evans misses 2-pt layup at rim,,15,13
112,1,2:38.0,Offensive rebound by J. Thompson,,15,13
113,1,2:37.0,J. Thompson makes 2-pt dunk at rim,,17,13
114,1,2:24.0,,A. Afflalo makes 2-pt jump shot from 4 ft (assist by T. Lawson),17,15
115,1,2:24.0,,Shooting foul by D. Williams (drawn by A. Afflalo),17,15
116,1,2:24.0,,A. Afflalo makes free throw 1 of 1,17,16
117,1,2:12.0,Shooting foul by A. Afflalo (drawn by D. Williams),,17,16
118,1,2:12.0,D. Williams makes free throw 1 of 2,,18,16
119,1,2:12.0,C. Landry enters the game for J. Thompson,,18,16
120,1,2:12.0,,D. Arthur enters the game for K. Faried,18,16
121,1,2:12.0,D. Williams makes free throw 2 of 2,,19,16
122,1,1:57.0,,A. Afflalo misses 2-pt jump shot from 13 ft,19,16
123,1,1:55.0,Defensive rebound by R. Evans,,19,16
124,1,1:44.0,D. Williams misses 2-pt jump shot from 8 ft,,19,16
125,1,1:42.0,,Defensive rebound by D. Arthur,19,16
126,1,1:33.0,,J. Nurkić misses 2-pt hook shot from 6 ft,19,16
127,1,1:31.0,,Offensive rebound by J. Nurkić,19,16
128,1,1:27.0,,J. Nurkić makes 2-pt layup at rim,19,18
129,1,1:11.0,R. Sessions misses 2-pt jump shot from 20 ft,,19,18
130,1,1:08.0,,Defensive rebound by J. Nurkić,19,18
131,1,1:08.0,,Personal foul by C. Landry (drawn by D. Arthur),19,18
132,1,1:08.0,,D. Arthur makes free throw 1 of 2,19,19
133,1,1:08.0,,R. Foye enters the game for A. Afflalo,19,19
134,1,1:08.0,,D. Arthur makes free throw 2 of 2,19,20
135,1,0:58.0,,Offensive charge foul by R. Sessions (drawn by J. Nurkić),19,20
136,1,0:58.0,Turnover by R. Sessions (offensive foul),,19,20
137,1,0:45.0,,D. Arthur makes 2-pt jump shot from 7 ft (assist by T. Lawson),19,22
138,1,0:29.0,R. Sessions misses 2-pt layup from 1 ft,,19,22
139,1,0:28.0,,Defensive rebound by D. Gallinari,19,22
140,1,0:21.0,,D. Gallinari misses 2-pt jump shot from 16 ft,19,22
141,1,0:19.0,Defensive rebound by D. Williams,,19,22
142,1,0:00.0,D. Williams misses 3-pt jump shot from 24 ft,,19,22
143,1,0:00.0,Offensive rebound by Team,,19,22
144,2,11:38.0,C. Landry makes 2-pt layup from 2 ft (assist by R. Sessions),,21,22
145,2,11:29.0,,Shooting foul by R. Evans (drawn by J. Nurkić),21,22
146,2,11:29.0,,J. Nurkić misses free throw 1 of 2,21,22
147,2,11:29.0,,Offensive rebound by Team,21,22
148,2,11:29.0,,J. Nurkić makes free throw 2 of 2,21,23
149,2,11:02.0,C. Landry makes 2-pt jump shot from 17 ft (assist by R. Sessions),,23,23
150,2,10:54.0,,N. Robinson misses 2-pt jump shot from 18 ft,23,23
151,2,10:52.0,Defensive rebound by R. Sessions,,23,23
152,2,10:32.0,D. Williams misses 2-pt jump shot from 16 ft,,23,23
153,2,10:30.0,Offensive rebound by C. Landry,,23,23
154,2,10:22.0,Shooting foul by J. Nurkić (drawn by R. Sessions),,23,23
155,2,10:22.0,R. Sessions makes free throw 1 of 2,,24,23
156,2,10:22.0,R. Sessions makes free throw 2 of 2,,25,23
157,2,10:08.0,,Turnover by J. Nurkić (back court),25,23
158,2,10:08.0,,T. Mozgov enters the game for J. Nurkić,25,23
159,2,9:53.0,C. Landry misses 2-pt jump shot from 18 ft,,25,23
160,2,9:51.0,Offensive rebound by O. Casspi,,25,23
161,2,9:48.0,Shooting foul by R. Foye (drawn by O. Casspi),,25,23
162,2,9:48.0,O. Casspi makes free throw 1 of 2,,26,23
163,2,9:48.0,O. Casspi misses free throw 2 of 2,,26,23
164,2,9:46.0,,Defensive rebound by D. Arthur,26,23
165,2,9:37.0,,D. Arthur misses 2-pt jump shot from 17 ft,26,23
166,2,9:36.0,Defensive rebound by R. Evans,,26,23
167,2,9:26.0,R. Sessions misses 2-pt jump shot from 9 ft,,26,23
168,2,9:24.0,,Defensive rebound by D. Gallinari,26,23
169,2,9:14.0,,N. Robinson makes 2-pt jump shot from 4 ft (assist by D. Arthur),26,25
170,2,8:48.0,C. Landry misses 2-pt jump shot from 15 ft,,26,25
171,2,8:44.0,,Defensive rebound by T. Mozgov,26,25
172,2,8:39.0,,N. Robinson makes 3-pt jump shot from 25 ft,26,28
173,2,8:25.0,Personal foul by D. Arthur (drawn by R. Sessions),,26,28
174,2,8:25.0,Official timeout,,26,28
175,2,8:25.0,R. Gay enters the game for O. Casspi,,26,28
176,2,8:15.0,C. Landry makes 2-pt layup from 1 ft (assist by R. Gay),,28,28
177,2,8:00.0,,D. Gallinari misses 2-pt layup from 2 ft,28,28
178,2,7:59.0,Defensive rebound by R. Evans,,28,28
179,2,7:57.0,Shooting foul by N. Robinson (drawn by R. Sessions),,28,28
180,2,7:57.0,R. Sessions makes free throw 1 of 2,,29,28
181,2,7:57.0,,W. Chandler enters the game for D. Gallinari,29,28
182,2,7:57.0,R. Sessions makes free throw 2 of 2,,30,28
183,2,7:43.0,,N. Robinson makes 2-pt jump shot from 18 ft,30,30
184,2,7:32.0,Personal foul by N. Robinson (drawn by D. Williams),,30,30
185,2,7:32.0,D. Williams misses free throw 1 of 2,,30,30
186,2,7:32.0,Offensive rebound by Team,,30,30
187,2,7:32.0,,K. Faried enters the game for D. Arthur,30,30
188,2,7:32.0,D. Williams makes free throw 2 of 2,,31,30
189,2,7:18.0,,R. Foye misses 3-pt jump shot from 23 ft,31,30
190,2,7:17.0,Defensive rebound by D. Williams,,31,30
191,2,7:00.0,R. Gay misses 2-pt jump shot from 16 ft,,31,30
192,2,6:58.0,Offensive rebound by D. Williams,,31,30
193,2,6:58.0,D. Williams makes 2-pt dunk at rim,,33,30
194,2,6:43.0,,T. Mozgov makes 2-pt layup at rim (assist by R. Foye),33,32
195,2,6:14.0,R. Gay misses 2-pt jump shot from 16 ft,,33,32
196,2,6:13.0,,Defensive rebound by T. Mozgov,33,32
197,2,6:04.0,,W. Chandler misses 3-pt jump shot from 22 ft,33,32
198,2,6:02.0,Defensive rebound by D. Williams,,33,32
199,2,5:56.0,R. Gay misses 3-pt jump shot from 24 ft,,33,32
200,2,5:54.0,Offensive rebound by R. Evans,,33,32
201,2,5:53.0,Shooting foul by T. Mozgov (drawn by R. Sessions),,33,32
202,2,5:53.0,,Denver full timeout,33,32
203,2,5:53.0,D. Collison enters the game for D. Williams,,33,32
204,2,5:53.0,D. Cousins enters the game for R. Evans,,33,32
205,2,5:53.0,J. Thompson enters the game for C. Landry,,33,32
206,2,5:53.0,,T. Lawson enters the game for R. Foye,33,32
207,2,5:53.0,,A. Afflalo enters the game for N. Robinson,33,32
208,2,5:53.0,R. Sessions makes free throw 1 of 2,,34,32
209,2,5:53.0,R. Sessions makes free throw 2 of 2,,35,32
210,2,5:32.0,,T. Mozgov makes 2-pt layup from 1 ft,35,34
211,2,5:10.0,D. Cousins makes 2-pt layup from 2 ft (assist by D. Collison),,37,34
212,2,5:04.0,,W. Chandler misses 2-pt jump shot from 21 ft,37,34
213,2,5:02.0,,Offensive rebound by K. Faried,37,34
214,2,5:02.0,,K. Faried misses 2-pt tip-in from 2 ft,37,34
215,2,4:58.0,Defensive rebound by J. Thompson,,37,34
216,2,4:50.0,R. Gay misses 2-pt jump shot from 4 ft,,37,34
217,2,4:49.0,,Defensive rebound by K. Faried,37,34
218,2,4:48.0,Loose ball foul by J. Thompson (drawn by K. Faried),,37,34
219,2,4:36.0,,T. Lawson misses 2-pt jump shot from 15 ft,37,34
220,2,4:35.0,,Offensive rebound by T. Mozgov,37,34
221,2,4:26.0,,A. Afflalo makes 2-pt jump shot from 16 ft,37,36
222,2,4:06.0,D. Cousins makes 2-pt jump shot from 18 ft (assist by R. Gay),,39,36
223,2,3:46.0,,T. Lawson misses 3-pt jump shot from 24 ft,39,36
224,2,3:44.0,Defensive rebound by R. Gay,,39,36
225,2,3:33.0,R. Gay misses 2-pt jump shot from 15 ft,,39,36
226,2,3:31.0,,Defensive rebound by K. Faried,39,36
227,2,3:26.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Faried),39,38
228,2,3:26.0,Sacramento full timeout,,39,38
229,2,3:26.0,B. McLemore enters the game for R. Gay,,39,38
230,2,3:26.0,O. Casspi enters the game for R. Sessions,,39,38
231,2,3:13.0,Personal foul by W. Chandler (drawn by D. Collison),,39,38
232,2,3:13.0,D. Collison makes free throw 1 of 2,,40,38
233,2,3:13.0,,A. Gee enters the game for W. Chandler,40,38
234,2,3:13.0,D. Collison makes free throw 2 of 2,,41,38
235,2,2:57.0,,Turnover by A. Gee (bad pass; steal by D. Cousins),41,38
236,2,2:53.0,Shooting foul by A. Gee (drawn by D. Collison),,41,38
237,2,2:53.0,D. Collison makes free throw 1 of 2,,42,38
238,2,2:53.0,D. Collison makes free throw 2 of 2,,43,38
239,2,2:42.0,,T. Mozgov makes 2-pt jump shot from 16 ft (assist by T. Lawson),43,40
240,2,2:31.0,O. Casspi misses 2-pt layup from 2 ft,,43,40
241,2,2:30.0,Offensive rebound by J. Thompson,,43,40
242,2,2:30.0,J. Thompson misses 2-pt tip-in from 1 ft,,43,40
243,2,2:29.0,,Defensive rebound by Team,43,40
244,2,2:16.0,,Turnover by T. Mozgov (lost ball; steal by D. Collison),43,40
245,2,2:10.0,D. Collison makes 2-pt layup from 1 ft (assist by O. Casspi),,45,40
246,2,1:59.0,,Shooting foul by D. Cousins (drawn by T. Lawson),45,40
247,2,1:59.0,,T. Lawson makes free throw 1 of 2,45,41
248,2,1:59.0,,T. Lawson makes free throw 2 of 2,45,42
249,2,1:40.0,D. Collison makes 2-pt jump shot from 9 ft,,47,42
250,2,1:22.0,,A. Gee misses 2-pt jump shot from 3 ft (block by O. Casspi),47,42
251,2,1:20.0,,Offensive rebound by K. Faried,47,42
252,2,1:16.0,,A. Gee makes 2-pt dunk at rim,47,44
253,2,1:16.0,,Shooting foul by B. McLemore (drawn by A. Gee),47,44
254,2,1:16.0,,J. Nurkić enters the game for T. Mozgov,47,44
255,2,1:16.0,,A. Gee misses free throw 1 of 1,47,44
256,2,1:13.0,Defensive rebound by B. McLemore,,47,44
257,2,1:13.0,Turnover by B. McLemore (lost ball; steal by K. Faried),,47,44
258,2,1:09.0,,J. Nurkić misses 2-pt jump shot from 3 ft (block by D. Cousins),47,44
259,2,1:08.0,,Offensive rebound by Team,47,44
260,2,1:05.0,,Offensive foul by J. Nurkić (drawn by D. Cousins),47,44
261,2,1:05.0,,Turnover by J. Nurkić (offensive foul),47,44
262,2,0:50.0,D. Cousins misses 2-pt hook shot from 5 ft,,47,44
263,2,0:49.0,Offensive rebound by Team,,47,44
264,2,0:44.0,Personal block foul by J. Nurkić (drawn by D. Collison),,47,44
265,2,0:44.0,D. Collison makes free throw 1 of 2,,48,44
266,2,0:44.0,R. Evans enters the game for D. Cousins,,48,44
267,2,0:44.0,,D. Arthur enters the game for J. Nurkić,48,44
268,2,0:44.0,D. Collison makes free throw 2 of 2,,49,44
269,2,0:34.0,,Shooting foul by B. McLemore (drawn by A. Afflalo),49,44
270,2,0:34.0,,A. Afflalo makes free throw 1 of 2,49,45
271,2,0:34.0,R. Gay enters the game for B. McLemore,,49,45
272,2,0:34.0,D. Cousins enters the game for R. Evans,,49,45
273,2,0:34.0,,A. Afflalo makes free throw 2 of 2,49,46
274,2,0:10.0,D. Cousins misses 2-pt jump shot from 3 ft,,49,46
275,2,0:08.0,Offensive rebound by R. Gay,,49,46
276,2,0:08.0,Sacramento full timeout,,49,46
277,2,0:07.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. Gay),,51,46
278,2,0:01.0,,K. Faried misses 2-pt jump shot from 4 ft,51,46
279,2,0:00.0,Defensive rebound by J. Thompson,,51,46
280,3,11:51.0,Personal foul by T. Mozgov (drawn by D. Cousins),,51,46
281,3,11:51.0,,J. McGee enters the game for T. Mozgov,51,46
282,3,11:44.0,R. Gay makes 2-pt jump shot from 14 ft,,53,46
283,3,11:31.0,,T. Lawson misses 2-pt jump shot from 11 ft,53,46
284,3,11:28.0,,Offensive rebound by K. Faried,53,46
285,3,11:25.0,,K. Faried misses 2-pt layup from 1 ft,53,46
286,3,11:24.0,Defensive rebound by D. Cousins,,53,46
287,3,11:08.0,B. McLemore misses 3-pt jump shot from 23 ft,,53,46
288,3,11:08.0,,Defensive rebound by Team,53,46
289,3,11:08.0,,Personal foul by J. Thompson (drawn by J. McGee),53,46
290,3,10:47.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by T. Lawson),53,49
291,3,10:39.0,Turnover by R. Gay (bad pass),,53,49
292,3,10:25.0,,J. McGee makes 2-pt jump shot from 3 ft (assist by A. Afflalo),53,51
293,3,10:05.0,Turnover by J. Thompson (3 sec),,53,51
294,3,9:56.0,,A. Afflalo misses 3-pt jump shot from 24 ft (block by B. McLemore),53,51
295,3,9:53.0,Defensive rebound by D. Cousins,,53,51
296,3,9:52.0,Shooting foul by K. Faried (drawn by R. Gay),,53,51
297,3,9:52.0,R. Gay makes free throw 1 of 2,,54,51
298,3,9:52.0,R. Gay misses free throw 2 of 2,,54,51
299,3,9:51.0,,Defensive rebound by K. Faried,54,51
300,3,9:45.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),54,53
301,3,9:45.0,Sacramento full timeout,,54,53
302,3,9:30.0,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),,56,53
303,3,9:14.0,,W. Chandler misses 3-pt jump shot from 24 ft,56,53
304,3,9:14.0,,Offensive rebound by K. Faried,56,53
305,3,9:14.0,Loose ball foul by J. Thompson (drawn by K. Faried),,56,53
306,3,9:04.0,,A. Afflalo makes 2-pt jump shot from 5 ft (assist by K. Faried),56,55
307,3,8:47.0,Shooting foul by J. McGee (drawn by D. Cousins),,56,55
308,3,8:47.0,D. Cousins misses free throw 1 of 2,,56,55
309,3,8:47.0,Offensive rebound by Team,,56,55
310,3,8:47.0,D. Cousins makes free throw 2 of 2,,57,55
311,3,8:37.0,,W. Chandler misses 2-pt layup from 2 ft (block by R. Gay),57,55
312,3,8:35.0,Defensive rebound by B. McLemore,,57,55
313,3,8:32.0,B. McLemore makes 2-pt dunk at rim (assist by D. Collison),,59,55
314,3,8:19.0,,Shooting foul by J. Thompson (drawn by T. Lawson),59,55
315,3,8:19.0,,T. Lawson makes free throw 1 of 2,59,56
316,3,8:19.0,C. Landry enters the game for J. Thompson,,59,56
317,3,8:19.0,,T. Lawson makes free throw 2 of 2,59,57
318,3,8:05.0,D. Cousins misses 2-pt jump shot from 20 ft,,59,57
319,3,8:03.0,Offensive rebound by D. Cousins,,59,57
320,3,7:51.0,D. Collison makes 2-pt jump shot from 18 ft (assist by C. Landry),,61,57
321,3,7:33.0,,J. McGee makes 2-pt hook shot from 3 ft (assist by T. Lawson),61,59
322,3,7:19.0,C. Landry misses 2-pt jump shot from 3 ft (block by J. McGee),,61,59
323,3,7:17.0,,Defensive rebound by J. McGee,61,59
324,3,7:11.0,,A. Afflalo misses 2-pt layup from 1 ft,61,59
325,3,7:08.0,,Offensive rebound by W. Chandler,61,59
326,3,7:08.0,,W. Chandler makes 2-pt dunk at rim,61,61
327,3,6:50.0,R. Evans enters the game for D. Cousins,,61,61
328,3,6:45.0,R. Gay misses 2-pt jump shot from 8 ft (block by W. Chandler),,61,61
329,3,6:44.0,Offensive rebound by Team,,61,61
330,3,6:43.0,Turnover by Team (shot clock),,61,61
331,3,6:29.0,,W. Chandler misses 3-pt jump shot from 25 ft,61,61
332,3,6:28.0,Defensive rebound by R. Evans,,61,61
333,3,6:21.0,D. Collison makes 2-pt jump shot from 16 ft,,63,61
334,3,6:12.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),63,63
335,3,6:12.0,Sacramento full timeout,,63,63
336,3,6:12.0,O. Casspi enters the game for R. Gay,,63,63
337,3,6:12.0,,R. Foye enters the game for A. Afflalo,63,63
338,3,5:55.0,D. Collison makes 2-pt jump shot from 18 ft,,65,63
339,3,5:44.0,,K. Faried makes 2-pt jump shot from 5 ft,65,65
340,3,5:23.0,C. Landry makes 2-pt hook shot from 2 ft (assist by O. Casspi),,67,65
341,3,5:15.0,,J. McGee misses 2-pt jump shot from 4 ft (block by R. Evans),67,65
342,3,5:15.0,,Offensive rebound by Team,67,65
343,3,5:07.0,,J. McGee makes 2-pt layup from 2 ft (assist by K. Faried),67,67
344,3,4:52.0,Personal foul by K. Faried (drawn by D. Collison),,67,67
345,3,4:52.0,,D. Arthur enters the game for K. Faried,67,67
346,3,4:46.0,D. Collison misses 2-pt jump shot from 14 ft,,67,67
347,3,4:45.0,,Defensive rebound by D. Arthur,67,67
348,3,4:41.0,,Shooting foul by O. Casspi (drawn by J. McGee),67,67
349,3,4:41.0,,J. McGee makes free throw 1 of 2,67,68
350,3,4:41.0,,J. McGee makes free throw 2 of 2,67,69
351,3,4:24.0,Shooting foul by D. Arthur (drawn by D. Collison),,67,69
352,3,4:24.0,D. Collison misses free throw 1 of 2,,67,69
353,3,4:24.0,Offensive rebound by Team,,67,69
354,3,4:24.0,D. Collison makes free throw 2 of 2,,68,69
355,3,4:13.0,,T. Lawson misses 2-pt jump shot from 14 ft,68,69
356,3,4:11.0,Defensive rebound by R. Evans,,68,69
357,3,4:03.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Collison),,71,69
358,3,3:50.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by T. Lawson),71,72
359,3,3:32.0,C. Landry makes 2-pt jump shot from 16 ft (assist by O. Casspi),,73,72
360,3,3:23.0,,R. Foye misses 3-pt jump shot from 29 ft,73,72
361,3,3:21.0,Defensive rebound by R. Evans,,73,72
362,3,3:13.0,Turnover by D. Collison (bad pass; steal by D. Arthur),,73,72
363,3,2:58.0,,R. Foye misses 2-pt jump shot from 13 ft,73,72
364,3,2:55.0,Defensive rebound by R. Evans,,73,72
365,3,2:48.0,D. Collison misses 2-pt jump shot from 16 ft,,73,72
366,3,2:47.0,,Defensive rebound by Team,73,72
367,3,2:47.0,Loose ball foul by C. Landry (drawn by D. Arthur),,73,72
368,3,2:47.0,R. Sessions enters the game for D. Collison,,73,72
369,3,2:47.0,,D. Gallinari enters the game for W. Chandler,73,72
370,3,2:47.0,,T. Mozgov enters the game for J. McGee,73,72
371,3,2:47.0,,D. Arthur makes free throw 1 of 2,73,73
372,3,2:47.0,,K. Faried enters the game for T. Mozgov,73,73
373,3,2:47.0,,D. Arthur misses free throw 2 of 2,73,73
374,3,2:45.0,Defensive rebound by R. Evans,,73,73
375,3,2:37.0,Loose ball foul by C. Landry (drawn by D. Arthur),,73,73
376,3,2:37.0,Turnover by C. Landry (offensive foul),,73,73
377,3,2:37.0,,D. Arthur makes free throw 1 of 2,73,74
378,3,2:37.0,,D. Arthur makes free throw 2 of 2,73,75
379,3,2:18.0,Turnover by O. Casspi (traveling),,73,75
380,3,2:09.0,,Turnover by K. Faried (lost ball),73,75
381,3,1:45.0,B. McLemore misses 2-pt jump shot from 22 ft,,73,75
382,3,1:44.0,,Defensive rebound by D. Arthur,73,75
383,3,1:39.0,,K. Faried misses 2-pt layup from 2 ft,73,75
384,3,1:37.0,Defensive rebound by B. McLemore,,73,75
385,3,1:34.0,Shooting foul by D. Gallinari (drawn by O. Casspi),,73,75
386,3,1:34.0,O. Casspi makes free throw 1 of 2,,74,75
387,3,1:34.0,R. McCallum enters the game for B. McLemore,,74,75
388,3,1:34.0,O. Casspi makes free throw 2 of 2,,75,75
389,3,1:13.0,,D. Gallinari misses 3-pt jump shot from 22 ft,75,75
390,3,1:11.0,,Offensive rebound by D. Arthur,75,75
391,3,1:00.0,,D. Gallinari misses 3-pt jump shot from 25 ft,75,75
392,3,1:00.0,Defensive rebound by R. Evans,,75,75
