,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
39,1,6:21.0,Denver full timeout,,9,13
40,1,6:10.0,Turnover by T. Mozgov (lost ball),,9,13
41,1,6:02.0,,Turnover by G. Hayward (bad pass; steal by T. Lawson),9,13
42,1,5:59.0,T. Lawson makes 2-pt layup from 1 ft,,11,13
43,1,5:43.0,,E. Freedom makes 2-pt jump shot from 18 ft (assist by T. Burke),11,15
44,1,5:24.0,Personal foul by A. Burks (drawn by A. Afflalo),,11,15
45,1,5:19.0,W. Chandler misses 2-pt layup from 2 ft,,11,15
46,1,5:18.0,Offensive rebound by T. Mozgov,,11,15
47,1,5:18.0,T. Mozgov makes 2-pt dunk at rim,,13,15
48,1,5:14.0,,Turnover by E. Freedom (inbound),13,15
49,1,5:08.0,Shooting foul by T. Burke (drawn by T. Lawson),,13,15
50,1,5:08.0,T. Lawson misses free throw 1 of 2,,13,15
51,1,5:08.0,Offensive rebound by Team,,13,15
52,1,5:08.0,,J. Ingles enters the game for G. Hayward,13,15
53,1,5:08.0,J. Hickson enters the game for K. Faried,,13,15
54,1,5:08.0,T. Lawson makes free throw 2 of 2,,14,15
55,1,4:52.0,,E. Freedom makes 2-pt layup at rim,14,17
56,1,4:35.0,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),,16,17
57,1,4:16.0,,E. Freedom makes 2-pt layup from 1 ft,16,19
58,1,4:03.0,T. Lawson makes 2-pt jump shot from 16 ft,,18,19
59,1,3:41.0,,E. Freedom makes 2-pt jump shot from 16 ft (assist by J. Ingles),18,21
60,1,3:22.0,W. Chandler misses 2-pt layup from 1 ft,,18,21
61,1,3:20.0,Offensive rebound by W. Chandler,,18,21
62,1,3:20.0,W. Chandler makes 2-pt tip-in from 2 ft,,20,21
63,1,3:15.0,,Utah full timeout,20,21
64,1,3:15.0,K. Faried enters the game for T. Mozgov,,20,21
65,1,3:15.0,,S. Novak enters the game for T. Booker,20,21
66,1,3:15.0,,R. Gobert enters the game for E. Freedom,20,21
67,1,3:15.0,,D. Exum enters the game for T. Burke,20,21
68,1,2:59.0,,Turnover by S. Novak (lost ball),20,21
69,1,2:48.0,T. Lawson misses 2-pt layup from 2 ft (block by R. Gobert),,20,21
70,1,2:48.0,Offensive rebound by Team,,20,21
71,1,2:48.0,D. Arthur enters the game for K. Faried,,20,21
72,1,2:37.0,A. Afflalo misses 2-pt layup at rim,,20,21
73,1,2:34.0,Offensive rebound by J. Hickson,,20,21
74,1,2:34.0,J. Hickson makes 2-pt tip-in from 1 ft,,22,21
75,1,2:25.0,,Personal foul by W. Chandler (drawn by J. Ingles),22,21
76,1,2:25.0,D. Gallinari enters the game for W. Chandler,,22,21
77,1,2:16.0,,A. Burks misses 3-pt jump shot from 24 ft,22,21
78,1,2:14.0,Defensive rebound by Team,,22,21
79,1,2:03.0,D. Gallinari misses 3-pt jump shot from 24 ft,,22,21
80,1,2:01.0,,Defensive rebound by A. Burks,22,21
81,1,1:59.0,,Turnover by A. Burks (lost ball; steal by D. Arthur),22,21
82,1,1:46.0,J. Hickson makes 2-pt dunk at rim (assist by A. Afflalo),,24,21
83,1,1:21.0,,Turnover by A. Burks (lost ball; steal by J. Hickson),24,21
84,1,1:17.0,Turnover by T. Lawson (lost ball),,24,21
85,1,1:03.0,,A. Burks misses 2-pt jump shot from 20 ft,24,21
86,1,1:02.0,Defensive rebound by D. Arthur,,24,21
87,1,0:51.0,J. Hickson misses 2-pt hook shot from 8 ft,,24,21
88,1,0:50.0,,Defensive rebound by A. Burks,24,21
89,1,0:45.0,,Turnover by A. Burks (traveling),24,21
90,1,0:45.0,N. Robinson enters the game for T. Lawson,,24,21
91,1,0:45.0,,T. Booker enters the game for S. Novak,24,21
92,1,0:35.0,J. Hickson misses 2-pt jump shot from 3 ft,,24,21
93,1,0:34.0,,Defensive rebound by T. Booker,24,21
94,1,0:29.0,,T. Booker misses 2-pt dunk at rim,24,21
95,1,0:28.0,,Offensive rebound by R. Gobert,24,21
96,1,0:28.0,,R. Gobert makes 2-pt tip-in from 1 ft,24,23
97,1,0:04.0,N. Robinson makes 2-pt jump shot from 17 ft,,26,23
98,1,0:00.0,,A. Burks misses 3-pt jump shot from 26 ft,26,23
99,1,0:00.0,,Offensive rebound by Team,26,23
100,2,11:38.0,,Turnover by D. Exum (bad pass; steal by D. Arthur),26,23
101,2,11:25.0,D. Arthur makes 2-pt hook shot from 3 ft (assist by J. Hickson),,28,23
102,2,11:00.0,,R. Gobert misses 2-pt dunk at rim,28,23
103,2,11:00.0,Defensive rebound by Team,,28,23
104,2,10:50.0,J. Hickson misses 2-pt dunk at rim,,28,23
105,2,10:49.0,,Defensive rebound by G. Hayward,28,23
106,2,10:35.0,,R. Hood makes 2-pt jump shot from 3 ft,28,25
107,2,10:23.0,N. Robinson makes 2-pt jump shot from 4 ft,,30,25
108,2,10:08.0,,Turnover by R. Hood (traveling),30,25
109,2,9:53.0,D. Arthur makes 2-pt hook shot from 5 ft,,32,25
110,2,9:50.0,,Personal foul by G. Harris (drawn by G. Hayward),32,25
111,2,9:40.0,,D. Exum misses 2-pt layup from 2 ft,32,25
112,2,9:38.0,Defensive rebound by J. Hickson,,32,25
113,2,9:34.0,J. Hickson misses 2-pt jump shot from 3 ft (block by S. Novak),,32,25
114,2,9:31.0,,Defensive rebound by R. Hood,32,25
115,2,9:29.0,,Turnover by R. Hood (bad pass; steal by N. Robinson),32,25
116,2,9:29.0,D. Gallinari makes 2-pt layup from 2 ft (assist by N. Robinson),,34,25
117,2,9:29.0,Shooting foul by S. Novak (drawn by D. Gallinari),,34,25
118,2,9:29.0,,T. Booker enters the game for S. Novak,34,25
119,2,9:29.0,D. Gallinari makes free throw 1 of 1,,35,25
120,2,9:11.0,,G. Hayward misses 3-pt jump shot from 24 ft,35,25
121,2,9:09.0,Defensive rebound by D. Gallinari,,35,25
122,2,9:04.0,D. Gallinari misses 3-pt jump shot from 25 ft,,35,25
123,2,9:03.0,,Defensive rebound by R. Gobert,35,25
124,2,8:56.0,,R. Hood misses 3-pt jump shot from 24 ft,35,25
125,2,8:54.0,Defensive rebound by D. Gallinari,,35,25
126,2,8:44.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,38,25
127,2,8:43.0,,Utah full timeout,38,25
128,2,8:43.0,,E. Freedom enters the game for R. Gobert,38,25
129,2,8:43.0,,T. Burke enters the game for D. Exum,38,25
130,2,8:25.0,,G. Hayward misses 2-pt layup from 2 ft (block by J. Hickson),38,25
131,2,8:23.0,Defensive rebound by G. Harris,,38,25
132,2,8:19.0,G. Harris misses 2-pt layup from 1 ft,,38,25
133,2,8:18.0,,Defensive rebound by T. Booker,38,25
134,2,8:16.0,,Turnover by T. Booker (lost ball),38,25
135,2,8:07.0,Turnover by J. Hickson (bad pass; steal by T. Booker),,38,25
136,2,7:57.0,,E. Freedom misses 2-pt jump shot from 17 ft,38,25
137,2,7:56.0,Defensive rebound by D. Arthur,,38,25
138,2,7:45.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by N. Robinson),,41,25
139,2,7:25.0,,T. Burke makes 2-pt jump shot from 21 ft,41,27
140,2,7:07.0,D. Gallinari makes 2-pt jump shot from 17 ft (assist by J. Hickson),,43,27
141,2,6:54.0,,E. Freedom misses 2-pt layup from 3 ft,43,27
142,2,6:53.0,Defensive rebound by N. Robinson,,43,27
143,2,6:45.0,Shooting foul by R. Hood (drawn by J. Hickson),,43,27
144,2,6:45.0,J. Hickson makes 2-pt layup from 1 ft (assist by N. Robinson),,45,27
145,2,6:45.0,K. Faried enters the game for D. Arthur,,45,27
146,2,6:45.0,J. Hickson makes free throw 1 of 1,,46,27
147,2,6:32.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),46,30
148,2,6:22.0,Denver full timeout,,46,30
149,2,6:22.0,T. Mozgov enters the game for J. Hickson,,46,30
150,2,6:22.0,T. Lawson enters the game for N. Robinson,,46,30
151,2,6:22.0,,A. Burks enters the game for R. Hood,46,30
152,2,6:14.0,G. Harris makes 3-pt jump shot from 24 ft (assist by K. Faried),,49,30
153,2,5:54.0,,G. Hayward misses 2-pt jump shot from 17 ft,49,30
154,2,5:52.0,Defensive rebound by K. Faried,,49,30
155,2,5:33.0,D. Gallinari misses 3-pt jump shot from 23 ft,,49,30
156,2,5:32.0,,Defensive rebound by E. Freedom,49,30
157,2,5:17.0,,T. Booker misses 3-pt jump shot from 23 ft,49,30
158,2,5:16.0,,Offensive rebound by E. Freedom,49,30
159,2,5:13.0,,E. Freedom misses 2-pt layup from 2 ft (block by D. Gallinari),49,30
160,2,5:13.0,,Offensive rebound by Team,49,30
161,2,5:13.0,W. Chandler enters the game for G. Harris,,49,30
162,2,5:13.0,A. Afflalo enters the game for D. Gallinari,,49,30
163,2,5:03.0,,G. Hayward misses 2-pt jump shot from 17 ft,49,30
164,2,5:01.0,Defensive rebound by T. Mozgov,,49,30
165,2,4:50.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by T. Lawson),,52,30
166,2,4:28.0,,A. Burks misses 2-pt layup from 1 ft,52,30
167,2,4:26.0,,Offensive rebound by T. Booker,52,30
168,2,4:26.0,,T. Booker makes 2-pt tip-in from 2 ft,52,32
169,2,4:13.0,T. Lawson makes 2-pt layup from 1 ft,,54,32
170,2,4:02.0,,Shooting foul by T. Mozgov (drawn by A. Burks),54,32
171,2,4:02.0,,A. Burks makes free throw 1 of 2,54,33
172,2,4:02.0,,A. Burks makes free throw 2 of 2,54,34
173,2,3:53.0,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),,56,34
174,2,3:32.0,,T. Burke misses 3-pt jump shot from 25 ft,56,34
175,2,3:31.0,,Offensive rebound by E. Freedom,56,34
176,2,3:21.0,,Shooting foul by T. Mozgov (drawn by A. Burks),56,34
177,2,3:21.0,,A. Burks misses free throw 1 of 2,56,34
178,2,3:21.0,,Offensive rebound by Team,56,34
179,2,3:21.0,,A. Burks misses free throw 2 of 2,56,34
180,2,3:20.0,Defensive rebound by T. Mozgov,,56,34
181,2,3:06.0,W. Chandler misses 3-pt jump shot from 23 ft,,56,34
182,2,3:05.0,,Defensive rebound by E. Freedom,56,34
183,2,3:01.0,,Shooting block foul by K. Faried (drawn by A. Burks),56,34
184,2,3:01.0,,A. Burks makes free throw 1 of 2,56,35
185,2,3:01.0,,A. Burks makes free throw 2 of 2,56,36
186,2,2:40.0,A. Afflalo makes 2-pt jump shot from 15 ft,,58,36
187,2,2:26.0,,E. Freedom makes 2-pt jump shot from 16 ft (assist by T. Burke),58,38
188,2,2:09.0,T. Lawson misses 2-pt jump shot from 16 ft,,58,38
189,2,2:08.0,,Defensive rebound by E. Freedom,58,38
190,2,1:52.0,,T. Booker makes 2-pt layup from 2 ft,58,40
191,2,1:24.0,A. Afflalo makes 2-pt jump shot from 22 ft,,60,40
192,2,1:08.0,,Personal foul by T. Mozgov (drawn by E. Freedom),60,40
193,2,1:08.0,Official timeout,,60,40
194,2,1:08.0,J. Hickson enters the game for T. Mozgov,,60,40
195,2,1:08.0,,E. Freedom makes free throw 1 of 2,60,41
196,2,1:08.0,,E. Freedom misses free throw 2 of 2,60,41
197,2,1:06.0,Defensive rebound by J. Hickson,,60,41
198,2,0:53.0,Shooting foul by T. Booker (drawn by K. Faried),,60,41
199,2,0:53.0,K. Faried makes free throw 1 of 2,,61,41
200,2,0:53.0,,J. Ingles enters the game for T. Booker,61,41
201,2,0:53.0,K. Faried makes free throw 2 of 2,,62,41
202,2,0:34.0,,G. Hayward misses 2-pt layup from 2 ft (block by J. Hickson),62,41
203,2,0:34.0,,Offensive rebound by E. Freedom,62,41
204,2,0:34.0,,E. Freedom misses 2-pt layup from 2 ft,62,41
205,2,0:31.0,Defensive rebound by J. Hickson,,62,41
206,2,0:07.0,K. Faried misses 2-pt layup from 2 ft,,62,41
207,2,0:05.0,,Defensive rebound by G. Hayward,62,41
208,2,0:05.0,,Personal foul by J. Hickson (drawn by G. Hayward),62,41
209,2,0:05.0,,G. Hayward makes free throw 1 of 2,62,42
210,2,0:05.0,,R. Gobert enters the game for J. Ingles,62,42
211,2,0:05.0,Denver full timeout,,62,42
212,2,0:05.0,,R. Hood enters the game for E. Freedom,62,42
213,2,0:05.0,,G. Hayward makes free throw 2 of 2,62,43
214,3,11:48.0,,T. Burke misses 2-pt jump shot from 21 ft,62,43
215,3,11:47.0,Defensive rebound by W. Chandler,,62,43
216,3,11:43.0,Turnover by A. Afflalo (dbl dribble),,62,43
217,3,11:30.0,,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),62,45
218,3,11:07.0,T. Mozgov makes 2-pt jump shot from 18 ft (assist by T. Lawson),,64,45
219,3,10:45.0,,E. Freedom misses 2-pt jump shot from 17 ft,64,45
220,3,10:43.0,Defensive rebound by T. Mozgov,,64,45
221,3,10:38.0,Personal foul by T. Booker (drawn by K. Faried),,64,45
222,3,10:38.0,,R. Gobert enters the game for T. Booker,64,45
223,3,10:29.0,K. Faried misses 2-pt layup from 2 ft (block by E. Freedom),,64,45
224,3,10:29.0,Offensive rebound by Team,,64,45
225,3,10:28.0,Personal foul by R. Gobert (drawn by T. Mozgov),,64,45
226,3,10:22.0,T. Lawson misses 2-pt jump shot from 12 ft (block by T. Burke),,64,45
227,3,10:20.0,Offensive rebound by T. Lawson,,64,45
228,3,10:12.0,A. Afflalo misses 3-pt jump shot from 25 ft,,64,45
229,3,10:11.0,,Defensive rebound by Team,64,45
230,3,10:08.0,,Personal foul by T. Mozgov (drawn by R. Gobert),64,45
231,3,10:08.0,J. Hickson enters the game for T. Mozgov,,64,45
232,3,9:51.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),64,48
233,3,9:28.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by T. Lawson),,67,48
234,3,9:22.0,,Shooting foul by J. Hickson (drawn by R. Gobert),67,48
235,3,9:22.0,,R. Gobert makes free throw 1 of 2,67,49
236,3,9:22.0,,R. Gobert misses free throw 2 of 2,67,49
237,3,9:19.0,Defensive rebound by A. Afflalo,,67,49
238,3,9:07.0,J. Hickson misses 2-pt layup from 1 ft,,67,49
239,3,9:06.0,,Defensive rebound by R. Gobert,67,49
240,3,9:00.0,,T. Burke makes 2-pt jump shot from 12 ft (assist by G. Hayward),67,51
241,3,8:49.0,K. Faried misses 2-pt dunk at rim,,67,51
242,3,8:49.0,Offensive rebound by Team,,67,51
243,3,8:33.0,J. Hickson misses 2-pt jump shot from 12 ft,,67,51
244,3,8:32.0,,Defensive rebound by E. Freedom,67,51
245,3,8:22.0,,A. Burks makes 2-pt layup from 2 ft,67,53
246,3,8:22.0,Denver full timeout,,67,53
247,3,8:13.0,Shooting foul by E. Freedom (drawn by J. Hickson),,67,53
248,3,8:13.0,J. Hickson misses free throw 1 of 2,,67,53
249,3,8:13.0,Offensive rebound by Team,,67,53
250,3,8:13.0,J. Hickson makes free throw 2 of 2,,68,53
251,3,7:59.0,,G. Hayward makes 2-pt layup from 1 ft (assist by T. Burke),68,55
252,3,7:45.0,K. Faried makes 2-pt jump shot from 7 ft (assist by T. Lawson),,70,55
253,3,7:30.0,,E. Freedom makes 2-pt layup at rim (assist by T. Burke),70,57
254,3,7:16.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by T. Lawson),,73,57
255,3,7:08.0,,T. Burke misses 2-pt layup from 2 ft (block by J. Hickson),73,57
256,3,7:06.0,Defensive rebound by T. Lawson,,73,57
257,3,7:04.0,Personal foul by G. Hayward (drawn by W. Chandler),,73,57
258,3,6:56.0,J. Hickson makes 2-pt layup from 1 ft,,75,57
259,3,6:30.0,,R. Gobert misses 2-pt hook shot at rim,75,57
260,3,6:29.0,,Offensive rebound by R. Gobert,75,57
261,3,6:29.0,,Shooting foul by J. Hickson (drawn by R. Gobert),75,57
262,3,6:29.0,,R. Gobert misses free throw 1 of 2,75,57
263,3,6:29.0,,Offensive rebound by Team,75,57
264,3,6:29.0,,R. Gobert makes free throw 2 of 2,75,58
265,3,6:04.0,Turnover by Team (shot clock),,75,58
266,3,5:38.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by E. Freedom),75,61
267,3,5:24.0,,J. Ingles enters the game for E. Freedom,75,61
268,3,5:24.0,,T. Booker enters the game for R. Gobert,75,61
269,3,5:13.0,W. Chandler makes 2-pt layup from 2 ft,,77,61
270,3,4:49.0,,T. Booker misses 2-pt jump shot from 3 ft,77,61
271,3,4:48.0,Defensive rebound by J. Hickson,,77,61
272,3,4:38.0,W. Chandler misses 3-pt jump shot from 24 ft,,77,61
273,3,4:36.0,,Defensive rebound by J. Ingles,77,61
274,3,4:29.0,,G. Hayward misses 2-pt jump shot from 19 ft,77,61
275,3,4:28.0,Defensive rebound by J. Hickson,,77,61
276,3,4:17.0,A. Afflalo makes 2-pt layup from 1 ft,,79,61
277,3,4:11.0,,Utah full timeout,79,61
278,3,4:11.0,,E. Freedom enters the game for T. Booker,79,61
279,3,4:11.0,,R. Gobert enters the game for G. Hayward,79,61
280,3,4:11.0,D. Arthur enters the game for K. Faried,,79,61
281,3,4:03.0,,R. Gobert misses 2-pt layup from 2 ft,79,61
282,3,4:02.0,,Offensive rebound by T. Burke,79,61
283,3,3:57.0,,T. Burke makes 2-pt jump shot from 4 ft,79,63
284,3,3:36.0,J. Hickson misses 2-pt jump shot from 3 ft (block by E. Freedom),,79,63
285,3,3:35.0,,Defensive rebound by E. Freedom,79,63
286,3,3:28.0,,A. Burks makes 2-pt layup from 1 ft,79,65
287,3,3:06.0,D. Arthur misses 3-pt jump shot from 24 ft,,79,65
288,3,3:05.0,,Defensive rebound by E. Freedom,79,65
289,3,3:00.0,,A. Burks makes 2-pt dunk at rim (assist by T. Burke),79,67
290,3,2:40.0,T. Lawson misses 2-pt jump shot from 17 ft,,79,67
291,3,2:39.0,Offensive rebound by J. Hickson,,79,67
292,3,2:39.0,J. Hickson misses 2-pt layup from 2 ft,,79,67
293,3,2:39.0,,Defensive rebound by Team,79,67
294,3,2:39.0,,Personal foul by D. Arthur (drawn by T. Burke),79,67
295,3,2:39.0,G. Harris enters the game for A. Afflalo,,79,67
296,3,2:39.0,D. Gallinari enters the game for W. Chandler,,79,67
297,3,2:36.0,,D. Exum enters the game for T. Burke,79,67
298,3,2:23.0,,Turnover by J. Ingles (lost ball; steal by D. Gallinari),79,67
299,3,2:18.0,Shooting foul by A. Burks (drawn by D. Gallinari),,79,67
300,3,2:18.0,D. Gallinari misses free throw 1 of 2,,79,67
301,3,2:18.0,Offensive rebound by Team,,79,67
302,3,2:18.0,,T. Booker enters the game for E. Freedom,79,67
303,3,2:18.0,D. Gallinari makes free throw 2 of 2,,80,67
304,3,2:03.0,,A. Burks misses 2-pt jump shot from 6 ft,80,67
305,3,2:01.0,,Offensive rebound by R. Gobert,80,67
306,3,2:01.0,,R. Gobert makes 2-pt layup from 1 ft,80,69
307,3,1:50.0,Offensive foul by D. Arthur (drawn by D. Exum),,80,69
308,3,1:50.0,Turnover by D. Arthur (offensive foul),,80,69
309,3,1:34.0,,Shooting foul by J. Hickson (drawn by R. Gobert),80,69
310,3,1:34.0,,R. Gobert makes free throw 1 of 2,80,70
311,3,1:34.0,,R. Gobert misses free throw 2 of 2,80,70
312,3,1:33.0,Defensive rebound by J. Hickson,,80,70
313,3,1:15.0,D. Arthur misses 3-pt jump shot from 23 ft (block by T. Booker),,80,70
314,3,1:13.0,,Defensive rebound by A. Burks,80,70
315,3,1:10.0,,Personal block foul by T. Lawson (drawn by A. Burks),80,70
316,3,1:10.0,,A. Burks makes free throw 1 of 2,80,71
317,3,1:10.0,N. Robinson enters the game for T. Lawson,,80,71
318,3,1:10.0,,A. Burks makes free throw 2 of 2,80,72
319,3,0:46.0,D. Gallinari misses 3-pt jump shot from 24 ft,,80,72
320,3,0:45.0,,Defensive rebound by R. Gobert,80,72
321,3,0:35.0,,Personal foul by N. Robinson (drawn by D. Exum),80,72
322,3,0:35.0,,D. Exum makes free throw 1 of 2,80,73
323,3,0:35.0,T. Lawson enters the game for J. Hickson,,80,73
324,3,0:35.0,,T. Burke enters the game for J. Ingles,80,73
325,3,0:35.0,,D. Exum makes free throw 2 of 2,80,74
326,3,0:17.0,G. Harris makes 3-pt jump shot from 24 ft (assist by T. Lawson),,83,74
327,3,0:02.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by A. Burks),83,77
328,3,0:01.0,T. Lawson misses 3-pt jump shot from 44 ft,,83,77
329,3,0:00.0,Offensive rebound by Team,,83,77
330,4,11:46.0,G. Harris misses 2-pt layup from 2 ft,,83,77
331,4,11:45.0,,Defensive rebound by R. Gobert,83,77
332,4,11:30.0,,D. Exum misses 2-pt jump shot from 6 ft,83,77
333,4,11:28.0,,Offensive rebound by T. Booker,83,77
334,4,11:28.0,,T. Booker makes 2-pt dunk at rim,83,79
335,4,11:13.0,,R. Hood enters the game for A. Burks,83,79
336,4,11:01.0,N. Robinson misses 3-pt jump shot from 25 ft,,83,79
337,4,11:00.0,,Defensive rebound by G. Hayward,83,79
338,4,10:50.0,,R. Hood misses 3-pt jump shot from 25 ft,83,79
339,4,10:49.0,Defensive rebound by N. Robinson,,83,79
340,4,10:41.0,Turnover by N. Robinson (traveling),,83,79
341,4,10:22.0,,G. Hayward makes 2-pt jump shot from 22 ft,83,81
342,4,10:04.0,D. Arthur misses 3-pt jump shot from 23 ft,,83,81
343,4,10:02.0,,Defensive rebound by R. Hood,83,81
344,4,9:56.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),83,83
345,4,9:56.0,Denver full timeout,,83,83
346,4,9:56.0,T. Lawson enters the game for N. Robinson,,83,83
347,4,9:56.0,W. Chandler enters the game for D. Gallinari,,83,83
348,4,9:56.0,K. Faried enters the game for D. Arthur,,83,83
349,4,9:56.0,A. Afflalo enters the game for G. Harris,,83,83
350,4,9:42.0,Offensive foul by T. Mozgov (drawn by D. Exum),,83,83
351,4,9:42.0,Turnover by T. Mozgov (offensive foul),,83,83
352,4,9:28.0,,G. Hayward misses 2-pt jump shot from 21 ft,83,83
353,4,9:27.0,,Offensive rebound by Team,83,83
354,4,9:09.0,,T. Booker misses 2-pt jump shot from 15 ft,83,83
355,4,9:08.0,Defensive rebound by K. Faried,,83,83
356,4,8:58.0,A. Afflalo makes 2-pt jump shot from 11 ft,,85,83
357,4,8:35.0,Offensive charge foul by G. Hayward (drawn by K. Faried),,85,83
358,4,8:35.0,,Turnover by G. Hayward (offensive foul),85,83
359,4,8:35.0,,T. Burke enters the game for D. Exum,85,83
360,4,8:35.0,,E. Freedom enters the game for T. Booker,85,83
361,4,8:18.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,87,83
362,4,8:02.0,,R. Gobert misses 2-pt layup from 2 ft (block by K. Faried),87,83
363,4,8:00.0,Defensive rebound by W. Chandler,,87,83
364,4,7:52.0,T. Lawson misses 2-pt jump shot from 19 ft,,87,83
365,4,7:51.0,Offensive rebound by K. Faried,,87,83
366,4,7:51.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by K. Faried),,90,83
367,4,7:51.0,,Utah full timeout,90,83
368,4,7:33.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),90,86
369,4,7:16.0,A. Afflalo misses 2-pt jump shot from 18 ft (block by R. Hood),,90,86
370,4,7:14.0,,Defensive rebound by E. Freedom,90,86
371,4,7:12.0,,Shooting foul by A. Afflalo (drawn by R. Hood),90,86
372,4,7:12.0,,R. Hood misses free throw 1 of 2,90,86
373,4,7:12.0,,Offensive rebound by Team,90,86
374,4,7:12.0,,R. Hood misses free throw 2 of 2,90,86
375,4,7:10.0,,Offensive rebound by E. Freedom,90,86
376,4,7:07.0,,Personal block foul by T. Lawson (drawn by G. Hayward),90,86
377,4,7:07.0,,T. Booker enters the game for R. Gobert,90,86
378,4,6:59.0,,E. Freedom misses 2-pt jump shot from 15 ft,90,86
379,4,6:58.0,Defensive rebound by T. Mozgov,,90,86
380,4,6:46.0,W. Chandler misses 3-pt jump shot from 23 ft,,90,86
381,4,6:45.0,,Defensive rebound by E. Freedom,90,86
382,4,6:34.0,,E. Freedom misses 2-pt jump shot from 1 ft,90,86
383,4,6:33.0,,Offensive rebound by E. Freedom,90,86
384,4,6:33.0,,E. Freedom misses 2-pt tip-in from 1 ft,90,86
385,4,6:31.0,Defensive rebound by T. Mozgov,,90,86
386,4,6:17.0,,Violation by R. Hood (kicked ball),90,86
387,4,6:17.0,,A. Burks enters the game for R. Hood,90,86
388,4,6:04.0,A. Afflalo misses 2-pt jump shot from 18 ft,,90,86
389,4,6:02.0,Offensive rebound by T. Mozgov,,90,86
390,4,5:58.0,Turnover by K. Faried (bad pass; steal by G. Hayward),,90,86
