,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
28,1,8:27.0,,Defensive rebound by D. Jordan,7,4
29,1,8:10.0,,J. Redick misses 3-pt jump shot from 25 ft,7,4
30,1,8:09.0,,Offensive rebound by B. Griffin,7,4
31,1,8:09.0,,B. Griffin makes 2-pt dunk at rim,7,6
32,1,7:51.0,K. Leonard misses 2-pt jump shot from 14 ft (block by M. Barnes),,7,6
33,1,7:48.0,Offensive rebound by K. Leonard,,7,6
34,1,7:48.0,K. Leonard makes 2-pt jump shot from 9 ft,,9,6
35,1,7:41.0,,C. Paul makes 2-pt jump shot from 10 ft,9,8
36,1,7:18.0,T. Duncan makes 2-pt jump shot from 7 ft,,11,8
37,1,7:09.0,,Personal foul by K. Leonard (drawn by J. Redick),11,8
38,1,7:09.0,B. Diaw enters the game for T. Splitter,,11,8
39,1,6:59.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by C. Paul),11,11
40,1,6:39.0,D. Green misses 2-pt jump shot from 5 ft (block by D. Jordan),,11,11
41,1,6:37.0,,Defensive rebound by B. Griffin,11,11
42,1,6:15.0,,J. Redick misses 2-pt jump shot from 19 ft,11,11
43,1,6:14.0,Defensive rebound by T. Parker,,11,11
44,1,5:59.0,D. Green misses 3-pt jump shot from 22 ft,,11,11
45,1,5:58.0,,Defensive rebound by M. Barnes,11,11
46,1,5:53.0,,B. Griffin makes 2-pt dunk at rim,11,13
47,1,5:53.0,San Antonio full timeout,,11,13
48,1,5:35.0,D. Green makes 3-pt jump shot from 23 ft (assist by T. Duncan),,14,13
49,1,5:15.0,,J. Redick misses 2-pt jump shot from 21 ft,14,13
50,1,5:14.0,Defensive rebound by B. Diaw,,14,13
51,1,4:55.0,B. Diaw makes 2-pt hook shot from 5 ft (assist by K. Leonard),,16,13
52,1,4:25.0,,C. Paul misses 3-pt jump shot from 26 ft,16,13
53,1,4:23.0,,Offensive rebound by D. Jordan,16,13
54,1,4:23.0,,D. Jordan makes 2-pt tip-in from 3 ft,16,15
55,1,4:05.0,B. Diaw makes 2-pt jump shot from 16 ft,,18,15
56,1,3:47.0,,Turnover by B. Griffin (bad pass; steal by T. Duncan),18,15
57,1,3:33.0,D. Green misses 2-pt jump shot from 4 ft,,18,15
58,1,3:32.0,,Defensive rebound by M. Barnes,18,15
59,1,3:24.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by B. Griffin),18,18
60,1,3:05.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by D. Green),,21,18
61,1,2:51.0,,B. Griffin makes 2-pt hook shot from 11 ft (assist by C. Paul),21,20
62,1,2:38.0,B. Diaw makes 2-pt layup from 3 ft (assist by T. Duncan),,23,20
63,1,2:16.0,,M. Barnes misses 3-pt jump shot from 23 ft,23,20
64,1,2:15.0,,Offensive rebound by Team,23,20
65,1,2:15.0,Loose ball foul by T. Parker (drawn by B. Griffin),,23,20
66,1,2:15.0,,LA Clippers full timeout,23,20
67,1,2:15.0,,J. Crawford enters the game for J. Redick,23,20
68,1,2:15.0,,G. Davis enters the game for B. Griffin,23,20
69,1,2:15.0,M. Ginóbili enters the game for D. Green,,23,20
70,1,2:15.0,P. Mills enters the game for T. Parker,,23,20
71,1,2:09.0,,Turnover by C. Paul (bad pass; steal by P. Mills),23,20
72,1,2:06.0,Shooting foul by M. Barnes (drawn by M. Ginóbili),,23,20
73,1,2:06.0,M. Ginóbili makes free throw 1 of 2,,24,20
74,1,2:06.0,M. Ginóbili makes free throw 2 of 2,,25,20
75,1,1:43.0,,C. Paul makes 2-pt jump shot from 7 ft,25,22
76,1,1:24.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by B. Diaw),,27,22
77,1,1:15.0,,Personal block foul by P. Mills (drawn by C. Paul),27,22
78,1,1:15.0,M. Belinelli enters the game for K. Leonard,,27,22
79,1,1:15.0,,A. Rivers enters the game for M. Barnes,27,22
80,1,1:15.0,T. Splitter enters the game for T. Duncan,,27,22
81,1,1:03.0,,G. Davis misses 2-pt jump shot from 20 ft,27,22
82,1,1:02.0,Defensive rebound by M. Belinelli,,27,22
83,1,0:51.0,Turnover by M. Ginóbili (bad pass),,27,22
84,1,0:47.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),27,24
85,1,0:30.0,B. Diaw misses 2-pt layup from 2 ft,,27,24
86,1,0:26.0,,Defensive rebound by D. Jordan,27,24
87,1,0:09.0,,J. Crawford misses 2-pt jump shot from 8 ft (block by M. Ginóbili),27,24
88,1,0:07.0,Defensive rebound by M. Belinelli,,27,24
89,1,0:04.0,Shooting foul by C. Paul (drawn by M. Belinelli),,27,24
90,1,0:04.0,M. Belinelli misses free throw 1 of 2,,27,24
91,1,0:04.0,Offensive rebound by Team,,27,24
92,1,0:04.0,,J. Redick enters the game for G. Davis,27,24
93,1,0:04.0,K. Leonard enters the game for T. Splitter,,27,24
94,1,0:04.0,M. Belinelli makes free throw 2 of 2,,28,24
95,1,0:01.0,,J. Crawford misses 3-pt jump shot from 45 ft,28,24
96,1,0:00.0,,Offensive rebound by Team,28,24
97,2,11:54.0,,B. Griffin makes 2-pt layup from 2 ft,28,26
98,2,11:40.0,B. Diaw misses 2-pt jump shot from 20 ft,,28,26
99,2,11:39.0,Offensive rebound by T. Splitter,,28,26
100,2,11:25.0,B. Diaw misses 3-pt jump shot from 27 ft,,28,26
101,2,11:24.0,,Defensive rebound by J. Crawford,28,26
102,2,11:06.0,,B. Griffin misses 2-pt jump shot from 18 ft,28,26
103,2,11:05.0,Defensive rebound by B. Diaw,,28,26
104,2,10:52.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),,30,26
105,2,10:52.0,Shooting foul by G. Davis (drawn by M. Ginóbili),,30,26
106,2,10:52.0,M. Ginóbili makes free throw 1 of 1,,31,26
107,2,10:43.0,,Personal foul by P. Mills (drawn by B. Griffin),31,26
108,2,10:31.0,,B. Griffin makes 2-pt hook shot from 10 ft,31,28
109,2,10:18.0,M. Ginóbili misses 2-pt jump shot from 5 ft,,31,28
110,2,10:17.0,,Defensive rebound by J. Redick,31,28
111,2,10:08.0,,Personal foul by P. Mills (drawn by J. Crawford),31,28
112,2,10:08.0,C. Joseph enters the game for P. Mills,,31,28
113,2,9:58.0,,A. Rivers misses 2-pt jump shot from 6 ft (block by C. Joseph),31,28
114,2,9:57.0,Defensive rebound by M. Ginóbili,,31,28
115,2,9:55.0,,Technical foul by Team,31,28
116,2,9:55.0,M. Belinelli makes technical free throw,,32,28
117,2,9:41.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,32,28
118,2,9:40.0,,Defensive rebound by J. Crawford,32,28
119,2,9:27.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Crawford),32,30
120,2,9:27.0,San Antonio full timeout,,32,30
121,2,9:27.0,D. Green enters the game for C. Joseph,,32,30
122,2,9:13.0,M. Belinelli misses 3-pt jump shot from 27 ft,,32,30
123,2,9:12.0,,Defensive rebound by J. Crawford,32,30
124,2,8:53.0,,A. Rivers makes 2-pt jump shot from 20 ft (assist by J. Redick),32,32
125,2,8:37.0,M. Belinelli misses 3-pt jump shot from 25 ft,,32,32
126,2,8:35.0,Offensive rebound by M. Belinelli,,32,32
127,2,8:29.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,32,32
128,2,8:28.0,,Defensive rebound by B. Griffin,32,32
129,2,8:15.0,,J. Crawford makes 2-pt jump shot from 10 ft (assist by B. Griffin),32,34
130,2,8:01.0,Turnover by T. Splitter (step out of bounds),,32,34
131,2,7:46.0,,J. Crawford makes 2-pt jump shot from 16 ft,32,36
132,2,7:26.0,Shooting foul by J. Crawford (drawn by T. Splitter),,32,36
133,2,7:26.0,T. Splitter misses free throw 1 of 2,,32,36
134,2,7:26.0,Offensive rebound by Team,,32,36
135,2,7:26.0,,D. Jordan enters the game for G. Davis,32,36
136,2,7:26.0,T. Duncan enters the game for B. Diaw,,32,36
137,2,7:26.0,T. Splitter makes free throw 2 of 2,,33,36
138,2,7:11.0,,J. Crawford misses 3-pt jump shot from 25 ft,33,36
139,2,7:10.0,Defensive rebound by T. Splitter,,33,36
140,2,7:04.0,Shooting foul by D. Jordan (drawn by M. Ginóbili),,33,36
141,2,7:04.0,M. Ginóbili makes 2-pt layup from 2 ft,,35,36
142,2,7:04.0,M. Bonner enters the game for T. Splitter,,35,36
143,2,7:04.0,M. Ginóbili misses free throw 1 of 1,,35,36
144,2,7:03.0,,Defensive rebound by D. Jordan,35,36
145,2,6:44.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),35,38
146,2,6:26.0,T. Duncan makes 2-pt jump shot from 4 ft (assist by D. Green),,37,38
147,2,6:08.0,,Shooting foul by M. Ginóbili (drawn by B. Griffin),37,38
148,2,6:08.0,,B. Griffin makes free throw 1 of 2,37,39
149,2,6:08.0,,C. Paul enters the game for A. Rivers,37,39
150,2,6:08.0,K. Leonard enters the game for M. Ginóbili,,37,39
151,2,6:08.0,T. Parker enters the game for D. Green,,37,39
152,2,6:08.0,,B. Griffin misses free throw 2 of 2,37,39
153,2,6:07.0,Defensive rebound by M. Bonner,,37,39
154,2,5:52.0,M. Belinelli makes 3-pt jump shot from 28 ft (assist by T. Duncan),,40,39
155,2,5:52.0,,LA Clippers full timeout,40,39
156,2,5:31.0,,Turnover by D. Jordan (bad pass),40,39
157,2,5:19.0,Shooting foul by J. Crawford (drawn by K. Leonard),,40,39
158,2,5:19.0,K. Leonard makes free throw 1 of 2,,41,39
159,2,5:19.0,,M. Barnes enters the game for J. Crawford,41,39
160,2,5:19.0,K. Leonard makes free throw 2 of 2,,42,39
161,2,5:06.0,,M. Barnes misses 3-pt jump shot from 23 ft,42,39
162,2,5:05.0,Defensive rebound by K. Leonard,,42,39
163,2,4:47.0,M. Belinelli misses 3-pt jump shot from 28 ft,,42,39
164,2,4:45.0,,Defensive rebound by M. Barnes,42,39
165,2,4:44.0,,Turnover by M. Barnes (bad pass; steal by M. Belinelli),42,39
166,2,4:41.0,M. Belinelli makes 2-pt layup from 2 ft,,44,39
167,2,4:25.0,,Personal foul by M. Belinelli (drawn by B. Griffin),44,39
168,2,4:17.0,,C. Paul misses 2-pt jump shot from 17 ft,44,39
169,2,4:16.0,Defensive rebound by K. Leonard,,44,39
170,2,4:05.0,K. Leonard makes 2-pt hook shot from 5 ft,,46,39
171,2,3:49.0,,C. Paul makes 2-pt jump shot from 16 ft,46,41
172,2,3:34.0,M. Bonner misses 3-pt jump shot from 26 ft,,46,41
173,2,3:33.0,,Defensive rebound by D. Jordan,46,41
174,2,3:22.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),46,43
175,2,3:03.0,T. Duncan makes 2-pt hook shot from 4 ft (assist by T. Parker),,48,43
176,2,2:52.0,,Turnover by B. Griffin (bad pass; steal by T. Duncan),48,43
177,2,2:40.0,Turnover by K. Leonard (bad pass),,48,43
178,2,2:40.0,Official timeout,,48,43
179,2,2:40.0,M. Ginóbili enters the game for M. Belinelli,,48,43
180,2,2:40.0,B. Diaw enters the game for M. Bonner,,48,43
181,2,2:26.0,,B. Griffin misses 2-pt jump shot from 4 ft,48,43
182,2,2:25.0,,Offensive rebound by M. Barnes,48,43
183,2,2:23.0,,B. Griffin makes 2-pt layup from 3 ft (assist by M. Barnes),48,45
184,2,2:06.0,T. Duncan misses 2-pt jump shot from 8 ft (block by B. Griffin),,48,45
185,2,2:04.0,,Defensive rebound by M. Barnes,48,45
186,2,1:50.0,,M. Barnes misses 2-pt layup from 3 ft (block by B. Diaw),48,45
187,2,1:47.0,,Offensive rebound by M. Barnes,48,45
188,2,1:43.0,,M. Barnes misses 3-pt jump shot from 27 ft,48,45
189,2,1:42.0,Defensive rebound by T. Duncan,,48,45
190,2,1:18.0,T. Duncan makes 2-pt jump shot from 11 ft (assist by T. Parker),,50,45
191,2,1:00.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),50,47
192,2,0:44.0,T. Duncan makes 2-pt hook shot from 7 ft,,52,47
193,2,0:44.0,,LA Clippers full timeout,52,47
194,2,0:44.0,,G. Davis enters the game for D. Jordan,52,47
195,2,0:44.0,,J. Crawford enters the game for M. Barnes,52,47
196,2,0:36.0,,C. Paul misses 2-pt jump shot from 13 ft,52,47
197,2,0:35.0,Defensive rebound by T. Duncan,,52,47
198,2,0:24.0,T. Parker misses 2-pt jump shot from 21 ft,,52,47
199,2,0:23.0,,Defensive rebound by C. Paul,52,47
200,2,0:02.0,,C. Paul misses 2-pt jump shot from 16 ft,52,47
201,2,0:01.0,Defensive rebound by M. Ginóbili,,52,47
202,2,0:01.0,M. Ginóbili misses 3-pt jump shot from 58 ft,,52,47
203,2,0:00.0,Offensive rebound by Team,,52,47
204,3,11:42.0,,Turnover by C. Paul (traveling),52,47
205,3,11:20.0,T. Duncan makes 2-pt jump shot from 4 ft,,54,47
206,3,10:59.0,,J. Redick misses 3-pt jump shot from 27 ft,54,47
207,3,10:59.0,Defensive rebound by Team,,54,47
208,3,10:47.0,Shooting foul by C. Paul (drawn by T. Parker),,54,47
209,3,10:47.0,T. Parker makes free throw 1 of 2,,55,47
210,3,10:47.0,T. Parker misses free throw 2 of 2,,55,47
211,3,10:46.0,Offensive rebound by T. Parker,,55,47
212,3,10:35.0,T. Duncan makes 2-pt jump shot from 6 ft (assist by T. Parker),,57,47
213,3,10:13.0,,B. Griffin misses 2-pt jump shot from 22 ft,57,47
214,3,10:13.0,,Offensive rebound by Team,57,47
215,3,10:07.0,,LA Clippers full timeout,57,47
216,3,9:58.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),57,49
217,3,9:58.0,,Shooting foul by T. Splitter (drawn by D. Jordan),57,49
218,3,9:58.0,M. Belinelli enters the game for D. Green,,57,49
219,3,9:58.0,,D. Jordan misses free throw 1 of 1,57,49
220,3,9:56.0,Defensive rebound by T. Splitter,,57,49
221,3,9:44.0,K. Leonard misses 3-pt jump shot from 27 ft,,57,49
222,3,9:43.0,,Defensive rebound by J. Redick,57,49
223,3,9:27.0,,M. Barnes makes 3-pt jump shot from 27 ft (assist by B. Griffin),57,52
224,3,9:06.0,K. Leonard misses 2-pt jump shot from 21 ft,,57,52
225,3,9:05.0,,Defensive rebound by B. Griffin,57,52
226,3,8:58.0,,M. Barnes misses 3-pt jump shot from 25 ft (block by K. Leonard),57,52
227,3,8:57.0,Defensive rebound by T. Splitter,,57,52
228,3,8:57.0,Personal block foul by J. Redick (drawn by K. Leonard),,57,52
229,3,8:41.0,T. Duncan misses 2-pt jump shot from 6 ft,,57,52
230,3,8:38.0,,Defensive rebound by D. Jordan,57,52
231,3,8:37.0,,Shooting foul by T. Parker (drawn by B. Griffin),57,52
232,3,8:37.0,,B. Griffin makes free throw 1 of 2,57,53
233,3,8:37.0,,B. Griffin misses free throw 2 of 2,57,53
234,3,8:35.0,Defensive rebound by K. Leonard,,57,53
235,3,8:14.0,Turnover by T. Splitter (lost ball; steal by B. Griffin),,57,53
236,3,7:59.0,,C. Paul misses 2-pt jump shot from 11 ft,57,53
237,3,7:58.0,,Offensive rebound by D. Jordan,57,53
238,3,7:58.0,,D. Jordan misses 2-pt tip-in from 1 ft,57,53
239,3,7:55.0,Defensive rebound by K. Leonard,,57,53
240,3,7:54.0,Turnover by K. Leonard (lost ball; steal by C. Paul),,57,53
241,3,7:49.0,,J. Redick misses 3-pt jump shot from 23 ft,57,53
242,3,7:47.0,,Offensive rebound by M. Barnes,57,53
243,3,7:40.0,,B. Griffin misses 2-pt jump shot from 20 ft,57,53
244,3,7:38.0,Defensive rebound by T. Splitter,,57,53
245,3,7:23.0,T. Parker misses 2-pt jump shot from 15 ft,,57,53
246,3,7:22.0,Offensive rebound by K. Leonard,,57,53
247,3,7:20.0,K. Leonard makes 2-pt hook shot at rim,,59,53
248,3,6:54.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by B. Griffin),59,56
249,3,6:52.0,San Antonio full timeout,,59,56
250,3,6:52.0,B. Diaw enters the game for T. Splitter,,59,56
251,3,6:37.0,Turnover by K. Leonard (bad pass),,59,56
252,3,6:26.0,,Personal foul by B. Diaw (drawn by B. Griffin),59,56
253,3,6:22.0,,Turnover by J. Redick (bad pass; steal by K. Leonard),59,56
254,3,6:14.0,Personal foul by M. Barnes (drawn by M. Belinelli),,59,56
255,3,6:00.0,M. Belinelli misses 3-pt jump shot from 23 ft,,59,56
256,3,5:59.0,,Defensive rebound by D. Jordan,59,56
257,3,5:45.0,,C. Paul makes 2-pt jump shot from 16 ft,59,58
258,3,5:24.0,Personal foul by C. Paul (drawn by B. Diaw),,59,58
259,3,5:24.0,M. Ginóbili enters the game for M. Belinelli,,59,58
260,3,5:15.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by M. Ginóbili),,61,58
261,3,5:02.0,,Personal foul by M. Ginóbili (drawn by B. Griffin),61,58
262,3,5:02.0,,J. Crawford enters the game for J. Redick,61,58
263,3,4:54.0,,J. Crawford misses 3-pt jump shot from 27 ft,61,58
264,3,4:53.0,Defensive rebound by B. Diaw,,61,58
265,3,4:35.0,,Violation by D. Jordan (def goaltending),61,58
266,3,4:35.0,T. Duncan makes 2-pt jump shot from 6 ft,,63,58
267,3,4:23.0,,J. Crawford misses 3-pt jump shot from 25 ft,63,58
268,3,4:22.0,Defensive rebound by T. Duncan,,63,58
269,3,4:17.0,B. Diaw makes 2-pt layup from 2 ft (assist by T. Parker),,65,58
270,3,4:07.0,,B. Griffin makes 2-pt layup from 3 ft,65,60
271,3,4:07.0,,Shooting foul by T. Duncan (drawn by B. Griffin),65,60
272,3,4:07.0,,B. Griffin makes free throw 1 of 1,65,61
273,3,3:43.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by B. Diaw),,68,61
274,3,3:23.0,,D. Jordan makes 2-pt layup from 3 ft (assist by B. Griffin),68,63
275,3,3:04.0,T. Duncan misses 2-pt jump shot from 8 ft (block by C. Paul),,68,63
276,3,3:02.0,,Defensive rebound by C. Paul,68,63
277,3,2:57.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by C. Paul),68,66
278,3,2:41.0,Personal foul by M. Barnes (drawn by K. Leonard),,68,66
279,3,2:41.0,,LA Clippers full timeout,68,66
280,3,2:41.0,K. Leonard misses free throw 1 of 2,,68,66
281,3,2:41.0,Offensive rebound by Team,,68,66
282,3,2:41.0,K. Leonard makes free throw 2 of 2,,69,66
283,3,2:41.0,,Personal take foul by T. Parker (drawn by D. Jordan),69,66
284,3,2:41.0,,D. Jordan makes free throw 1 of 2,69,67
285,3,2:41.0,M. Bonner enters the game for B. Diaw,,69,67
286,3,2:41.0,P. Mills enters the game for T. Parker,,69,67
287,3,2:41.0,,D. Jordan makes free throw 2 of 2,69,68
288,3,2:24.0,P. Mills misses 3-pt jump shot from 24 ft,,69,68
289,3,2:21.0,Offensive rebound by T. Duncan,,69,68
290,3,2:07.0,M. Bonner misses 2-pt jump shot from 21 ft,,69,68
291,3,2:05.0,,Defensive rebound by J. Crawford,69,68
292,3,2:02.0,,Personal take foul by M. Bonner (drawn by D. Jordan),69,68
293,3,2:02.0,,D. Jordan misses free throw 1 of 2,69,68
294,3,2:02.0,,Offensive rebound by Team,69,68
295,3,2:02.0,,A. Rivers enters the game for M. Barnes,69,68
296,3,2:02.0,D. Green enters the game for K. Leonard,,69,68
297,3,2:02.0,,D. Jordan misses free throw 2 of 2,69,68
298,3,2:01.0,Defensive rebound by T. Duncan,,69,68
299,3,1:48.0,Shooting foul by A. Rivers (drawn by M. Ginóbili),,69,68
300,3,1:48.0,M. Ginóbili makes free throw 1 of 2,,70,68
301,3,1:48.0,,G. Davis enters the game for D. Jordan,70,68
302,3,1:48.0,B. Diaw enters the game for M. Bonner,,70,68
303,3,1:48.0,M. Ginóbili makes free throw 2 of 2,,71,68
304,3,1:37.0,,Personal foul by M. Ginóbili (drawn by J. Crawford),71,68
305,3,1:37.0,,J. Crawford makes free throw 1 of 2,71,69
306,3,1:37.0,,J. Redick enters the game for C. Paul,71,69
307,3,1:37.0,T. Splitter enters the game for T. Duncan,,71,69
308,3,1:37.0,,J. Crawford makes free throw 2 of 2,71,70
309,3,1:17.0,P. Mills misses 3-pt jump shot from 26 ft,,71,70
310,3,1:16.0,,Defensive rebound by B. Griffin,71,70
311,3,1:05.0,,J. Crawford misses 2-pt jump shot from 15 ft,71,70
312,3,1:03.0,Defensive rebound by T. Splitter,,71,70
313,3,0:51.0,B. Diaw misses 2-pt layup from 4 ft,,71,70
314,3,0:50.0,,Defensive rebound by J. Redick,71,70
315,3,0:47.0,,Personal foul by D. Green (drawn by J. Redick),71,70
316,3,0:47.0,,J. Redick makes free throw 1 of 2,71,71
317,3,0:47.0,,H. Türkoğlu enters the game for B. Griffin,71,71
318,3,0:47.0,,J. Redick makes free throw 2 of 2,71,72
319,3,0:35.0,P. Mills makes 3-pt jump shot from 26 ft (assist by T. Splitter),,74,72
320,3,0:16.0,,J. Crawford makes 2-pt layup from 3 ft,74,74
321,3,0:03.0,P. Mills makes 3-pt jump shot from 23 ft (assist by B. Diaw),,77,74
322,3,0:01.0,,G. Davis misses 3-pt jump shot from 54 ft,77,74
323,3,0:00.0,,Offensive rebound by Team,77,74
324,4,11:37.0,T. Splitter misses 2-pt hook shot from 6 ft,,77,74
325,4,11:36.0,,Defensive rebound by G. Davis,77,74
326,4,11:25.0,,A. Rivers misses 2-pt jump shot from 19 ft,77,74
327,4,11:24.0,Defensive rebound by B. Diaw,,77,74
328,4,11:16.0,,Violation by J. Crawford (kicked ball),77,74
329,4,11:09.0,D. Green makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,80,74
330,4,10:50.0,,H. Türkoğlu makes 2-pt jump shot from 20 ft (assist by A. Rivers),80,76
331,4,10:39.0,P. Mills misses 2-pt jump shot from 6 ft,,80,76
332,4,10:38.0,Offensive rebound by T. Splitter,,80,76
333,4,10:31.0,B. Diaw misses 2-pt jump shot from 5 ft,,80,76
334,4,10:31.0,,Defensive rebound by A. Rivers,80,76
335,4,10:31.0,,Personal foul by B. Diaw (drawn by A. Rivers),80,76
336,4,10:31.0,T. Duncan enters the game for T. Splitter,,80,76
337,4,10:31.0,,D. Jordan enters the game for G. Davis,80,76
338,4,10:18.0,,J. Crawford misses 3-pt jump shot from 27 ft (block by D. Green),80,76
339,4,10:16.0,Defensive rebound by P. Mills,,80,76
340,4,10:14.0,P. Mills makes 2-pt jump shot from 21 ft,,82,76
341,4,10:00.0,,A. Rivers makes 2-pt layup from 2 ft,82,78
342,4,9:47.0,Personal foul by J. Redick (drawn by M. Ginóbili),,82,78
343,4,9:47.0,,C. Paul enters the game for A. Rivers,82,78
344,4,9:47.0,T. Parker enters the game for P. Mills,,82,78
345,4,9:38.0,B. Diaw makes 2-pt jump shot from 11 ft (assist by M. Ginóbili),,84,78
346,4,9:18.0,,J. Crawford misses 2-pt layup from 4 ft,84,78
347,4,9:15.0,Defensive rebound by T. Duncan,,84,78
348,4,8:55.0,T. Duncan makes 2-pt jump shot from 5 ft,,86,78
349,4,8:45.0,,Personal foul by M. Ginóbili (drawn by C. Paul),86,78
350,4,8:45.0,Official timeout,,86,78
351,4,8:45.0,,B. Griffin enters the game for H. Türkoğlu,86,78
352,4,8:30.0,,C. Paul misses 3-pt jump shot from 29 ft,86,78
353,4,8:29.0,Defensive rebound by T. Duncan,,86,78
354,4,8:17.0,,Violation by D. Jordan (kicked ball),86,78
355,4,8:06.0,B. Diaw misses 2-pt hook shot from 5 ft,,86,78
356,4,8:04.0,Offensive rebound by B. Diaw,,86,78
357,4,7:59.0,B. Diaw misses 2-pt jump shot from 6 ft,,86,78
358,4,7:58.0,,Defensive rebound by C. Paul,86,78
359,4,7:48.0,,J. Crawford misses 3-pt jump shot from 26 ft,86,78
360,4,7:46.0,,Offensive rebound by B. Griffin,86,78
361,4,7:44.0,,Turnover by B. Griffin (bad pass; steal by T. Parker),86,78
362,4,7:23.0,T. Parker misses 2-pt jump shot from 6 ft,,86,78
363,4,7:22.0,,Defensive rebound by C. Paul,86,78
364,4,7:08.0,,B. Griffin misses 2-pt jump shot from 17 ft,86,78
365,4,7:07.0,,Offensive rebound by Team,86,78
366,4,7:07.0,K. Leonard enters the game for M. Ginóbili,,86,78
367,4,6:57.0,,B. Griffin misses 2-pt layup at rim,86,78
368,4,6:55.0,Defensive rebound by T. Duncan,,86,78
369,4,6:41.0,K. Leonard makes 2-pt jump shot from 16 ft,,88,78
370,4,6:32.0,,LA Clippers full timeout,88,78
371,4,6:32.0,,M. Barnes enters the game for J. Crawford,88,78
372,4,6:22.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),88,80
373,4,5:56.0,T. Duncan misses 2-pt jump shot from 9 ft,,88,80
374,4,5:55.0,,Defensive rebound by D. Jordan,88,80
375,4,5:44.0,,Shooting foul by T. Duncan (drawn by D. Jordan),88,80
376,4,5:44.0,,D. Jordan misses free throw 1 of 2,88,80
377,4,5:44.0,,Offensive rebound by Team,88,80
378,4,5:44.0,,D. Jordan misses free throw 2 of 2,88,80
379,4,5:43.0,Defensive rebound by K. Leonard,,88,80
380,4,5:27.0,T. Duncan misses 2-pt layup from 2 ft,,88,80
381,4,5:25.0,,Defensive rebound by D. Jordan,88,80
382,4,5:23.0,,Personal foul by D. Green (drawn by C. Paul),88,80
383,4,5:17.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),88,83
384,4,5:10.0,San Antonio full timeout,,88,83
385,4,5:10.0,Technical foul by Team,,88,83
