,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
380,4,3:35.0,,B. Roberts makes free throw 1 of 2,100,71
381,4,3:35.0,L. Datome enters the game for K. Caldwell-Pope,,100,71
382,4,3:35.0,S. Dinwiddie enters the game for J. Lucas III,,100,71
383,4,3:35.0,,B. Roberts misses free throw 2 of 2,100,71
384,4,3:31.0,Defensive rebound by J. Anthony,,100,71
385,4,3:13.0,L. Datome makes 2-pt jump shot from 15 ft,,102,71
386,4,3:03.0,,Shooting foul by J. Jerebko (drawn by N. Vonleh),102,71
387,4,3:03.0,,N. Vonleh makes free throw 1 of 2,102,72
388,4,3:03.0,,N. Vonleh makes free throw 2 of 2,102,73
389,4,2:49.0,J. Anthony misses 2-pt jump shot from 3 ft (block by N. Vonleh),,102,73
390,4,2:48.0,Offensive rebound by J. Anthony,,102,73
391,4,2:38.0,J. Anthony misses 2-pt layup from 1 ft,,102,73
392,4,2:37.0,Offensive rebound by L. Datome,,102,73
393,4,2:37.0,L. Datome makes 2-pt layup from 1 ft,,104,73
394,4,2:19.0,,P. Hairston misses 3-pt jump shot from 26 ft,104,73
395,4,2:18.0,Defensive rebound by Team,,104,73
396,4,2:18.0,Detroit full timeout,,104,73
397,4,2:05.0,L. Datome misses 2-pt layup from 2 ft,,104,73
398,4,2:04.0,,Defensive rebound by J. Taylor,104,73
399,4,1:53.0,,J. Taylor makes 3-pt jump shot from 25 ft (assist by B. Roberts),104,76
400,4,1:44.0,Offensive foul by J. Jerebko (drawn by P. Hairston),,104,76
401,4,1:44.0,Turnover by J. Jerebko (offensive foul),,104,76
402,4,1:44.0,,Charlotte full timeout,104,76
403,4,1:44.0,,M. Williams enters the game for P. Hairston,104,76
404,4,1:28.0,,B. Roberts misses 3-pt jump shot from 24 ft,104,76
405,4,1:27.0,,Offensive rebound by N. Vonleh,104,76
406,4,1:27.0,,N. Vonleh makes 2-pt hook shot from 6 ft,104,78
407,4,0:56.0,,N. Vonleh misses 2-pt jump shot from 7 ft,104,78
408,4,0:55.0,Defensive rebound by L. Datome,,104,78
409,4,0:41.0,J. Meeks misses 3-pt jump shot from 26 ft,,104,78
410,4,0:40.0,,Defensive rebound by B. Roberts,104,78
411,4,0:23.0,,B. Roberts misses 2-pt jump shot from 6 ft,104,78
412,4,0:22.0,Defensive rebound by L. Datome,,104,78
413,4,0:18.0,J. Meeks makes 2-pt layup at rim (assist by L. Datome),,106,78
