,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
389,4,2:06.0,P. Pierce misses 3-pt jump shot from 25 ft,,95,95
390,4,2:05.0,,Defensive rebound by L. Deng,95,95
391,4,1:48.0,,L. Deng misses 3-pt jump shot from 24 ft,95,95
392,4,1:47.0,Defensive rebound by Team,,95,95
393,4,1:47.0,N. Hilário enters the game for M. Gortat,,95,95
394,4,1:34.0,J. Wall misses 2-pt layup from 1 ft,,95,95
395,4,1:33.0,Offensive rebound by P. Pierce,,95,95
396,4,1:32.0,P. Pierce makes 2-pt tip-in at rim,,97,95
397,4,1:23.0,,Turnover by D. Wade (offensive foul),97,95
398,4,1:23.0,,Offensive foul by M. Chalmers (drawn by B. Beal),97,95
399,4,1:01.0,J. Wall makes 2-pt jump shot from 20 ft,,99,95
400,4,1:01.0,,Miami full timeout,99,95
401,4,0:55.0,,D. Wade makes 2-pt jump shot from 3 ft,99,97
402,4,0:34.0,Shooting foul by C. Andersen (drawn by J. Wall),,99,97
403,4,0:34.0,J. Wall misses free throw 1 of 2,,99,97
404,4,0:34.0,Offensive rebound by Team,,99,97
405,4,0:34.0,J. Wall makes free throw 2 of 2,,100,97
406,4,0:22.0,,D. Wade misses 2-pt jump shot from 5 ft,100,97
407,4,0:21.0,Defensive rebound by R. Butler,,100,97
408,4,0:19.0,Personal foul by L. Deng (drawn by J. Wall),,100,97
409,4,0:19.0,J. Wall misses free throw 1 of 2,,100,97
410,4,0:19.0,Offensive rebound by Team,,100,97
411,4,0:19.0,,U. Haslem enters the game for D. Wade,100,97
412,4,0:19.0,J. Wall makes free throw 2 of 2,,101,97
413,4,0:19.0,,Miami full timeout,101,97
414,4,0:19.0,,D. Wade enters the game for N. Cole,101,97
415,4,0:19.0,,S. Williams enters the game for U. Haslem,101,97
416,4,0:17.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by L. Deng),101,100
417,4,0:11.0,Personal foul by L. Deng (drawn by B. Beal),,101,100
418,4,0:11.0,B. Beal makes free throw 1 of 2,,102,100
419,4,0:11.0,B. Beal makes free throw 2 of 2,,103,100
420,4,0:04.0,,Turnover by D. Wade (bad pass; steal by B. Beal),103,100
421,4,0:04.0,Personal foul by D. Wade (drawn by B. Beal),,103,100
422,4,0:04.0,B. Beal makes free throw 1 of 2,,104,100
423,4,0:04.0,G. Temple enters the game for N. Hilário,,104,100
424,4,0:04.0,B. Beal makes free throw 2 of 2,,105,100
425,4,0:00.0,,D. Wade makes 3-pt jump shot from 29 ft,105,103
