,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
107,2,11:45.0,,I. Mahinmi makes 2-pt dunk at rim (assist by R. Stuckey),29,24
108,2,11:25.0,Turnover by S. Larkin (bad pass),,29,24
109,2,11:14.0,,R. Stuckey misses 2-pt jump shot from 19 ft,29,24
110,2,11:13.0,Defensive rebound by L. Thomas,,29,24
111,2,11:04.0,T. Hardaway misses 2-pt jump shot from 18 ft,,29,24
112,2,11:03.0,,Defensive rebound by C. Watson,29,24
113,2,10:51.0,,L. Allen misses 2-pt jump shot from 21 ft,29,24
114,2,10:50.0,,Offensive rebound by I. Mahinmi,29,24
115,2,10:50.0,,Shooting foul by L. Thomas (drawn by I. Mahinmi),29,24
116,2,10:50.0,,I. Mahinmi misses free throw 1 of 2,29,24
117,2,10:50.0,,Offensive rebound by Team,29,24
118,2,10:50.0,J. Smith enters the game for L. Thomas,,29,24
119,2,10:50.0,,I. Mahinmi misses free throw 2 of 2,29,24
120,2,10:50.0,Defensive rebound by Q. Acy,,29,24
121,2,10:32.0,J. Smith makes 2-pt jump shot from 20 ft (assist by T. Hardaway),,31,24
122,2,10:03.0,,C. Watson makes 2-pt jump shot from 20 ft,31,26
123,2,9:54.0,S. Larkin misses 2-pt layup from 1 ft (block by I. Mahinmi),,31,26
124,2,9:52.0,,Defensive rebound by I. Mahinmi,31,26
125,2,9:48.0,,C. Watson misses 3-pt jump shot from 25 ft,31,26
126,2,9:47.0,Defensive rebound by J. Smith,,31,26
127,2,9:40.0,T. Hardaway misses 2-pt layup from 1 ft,,31,26
128,2,9:39.0,,Defensive rebound by L. Allen,31,26
129,2,9:29.0,,Turnover by R. Stuckey (bad pass; steal by J. Smith),31,26
130,2,9:29.0,Personal foul by I. Mahinmi (drawn by J. Smith),,31,26
131,2,9:05.0,Turnover by Team (shot clock),,31,26
132,2,8:51.0,,R. Stuckey makes 2-pt layup from 1 ft,31,28
133,2,8:51.0,,Shooting foul by T. Hardaway (drawn by R. Stuckey),31,28
134,2,8:51.0,Official timeout,,31,28
135,2,8:51.0,J. Calderón enters the game for S. Larkin,,31,28
136,2,8:51.0,L. Galloway enters the game for C. Early,,31,28
137,2,8:51.0,,R. Hibbert enters the game for I. Mahinmi,31,28
138,2,8:51.0,,R. Stuckey makes free throw 1 of 1,31,29
139,2,8:32.0,T. Hardaway misses 2-pt jump shot from 18 ft,,31,29
140,2,8:31.0,,Defensive rebound by L. Allen,31,29
141,2,8:10.0,,R. Stuckey misses 3-pt jump shot from 27 ft,31,29
142,2,8:08.0,Defensive rebound by Q. Acy,,31,29
143,2,7:58.0,J. Calderón makes 2-pt jump shot from 15 ft,,33,29
144,2,7:43.0,,L. Allen makes 2-pt jump shot from 19 ft (assist by D. Rudež),33,31
145,2,7:29.0,Shooting foul by D. Rudež (drawn by T. Hardaway),,33,31
146,2,7:29.0,T. Hardaway makes free throw 1 of 2,,34,31
147,2,7:29.0,T. Hardaway makes free throw 2 of 2,,35,31
148,2,7:09.0,,R. Hibbert misses 2-pt jump shot from 18 ft,35,31
149,2,7:08.0,,Offensive rebound by L. Allen,35,31
150,2,6:55.0,,D. Rudež misses 3-pt jump shot from 23 ft,35,31
151,2,6:54.0,,Offensive rebound by L. Allen,35,31
152,2,6:49.0,,D. Rudež makes 3-pt jump shot from 23 ft (assist by C. Watson),35,34
153,2,6:32.0,J. Smith makes 2-pt jump shot from 17 ft (assist by J. Calderón),,37,34
154,2,6:21.0,,Indiana full timeout,37,34
155,2,6:21.0,C. Anthony enters the game for T. Hardaway,,37,34
156,2,6:21.0,L. Amundson enters the game for Q. Acy,,37,34
157,2,6:21.0,,S. Hill enters the game for D. Rudež,37,34
158,2,6:14.0,,R. Hibbert makes 2-pt jump shot from 6 ft (assist by L. Allen),37,36
159,2,5:53.0,C. Anthony makes 2-pt jump shot from 16 ft,,39,36
160,2,5:35.0,,C. Watson misses 3-pt jump shot from 26 ft,39,36
161,2,5:33.0,,Offensive rebound by R. Stuckey,39,36
162,2,5:27.0,,L. Allen makes 2-pt jump shot from 19 ft (assist by C. Watson),39,38
163,2,5:11.0,Turnover by L. Amundson (bad pass; steal by C. Watson),,39,38
164,2,5:07.0,,C. Watson makes 2-pt layup at rim,39,40
165,2,4:40.0,C. Anthony misses 2-pt jump shot from 15 ft,,39,40
166,2,4:39.0,Offensive rebound by J. Smith,,39,40
167,2,4:26.0,L. Galloway misses 2-pt jump shot from 17 ft,,39,40
168,2,4:25.0,,Defensive rebound by S. Hill,39,40
169,2,4:16.0,,L. Allen makes 2-pt layup from 1 ft (assist by R. Hibbert),39,42
170,2,4:09.0,New York full timeout,,39,42
171,2,3:59.0,J. Calderón misses 2-pt jump shot from 15 ft,,39,42
172,2,3:57.0,Offensive rebound by J. Smith,,39,42
173,2,3:54.0,J. Smith misses 2-pt jump shot from 14 ft,,39,42
174,2,3:53.0,,Defensive rebound by R. Hibbert,39,42
175,2,3:33.0,,R. Hibbert makes 2-pt hook shot from 10 ft,39,44
176,2,3:16.0,L. Amundson makes 2-pt jump shot from 5 ft,,41,44
177,2,3:04.0,,R. Stuckey misses 2-pt layup from 1 ft,41,44
178,2,3:03.0,,Offensive rebound by L. Allen,41,44
179,2,3:03.0,,L. Allen makes 2-pt tip-in from 1 ft,41,46
180,2,2:46.0,L. Galloway misses 2-pt jump shot from 19 ft,,41,46
181,2,2:45.0,Offensive rebound by J. Smith,,41,46
182,2,2:40.0,C. Anthony misses 3-pt jump shot from 24 ft,,41,46
183,2,2:39.0,,Defensive rebound by C. Watson,41,46
184,2,2:36.0,,Indiana full timeout,41,46
185,2,2:36.0,,C. Miles enters the game for R. Stuckey,41,46
186,2,2:36.0,,D. West enters the game for L. Allen,41,46
187,2,2:17.0,,C. Watson misses 2-pt jump shot from 3 ft,41,46
188,2,2:16.0,,Offensive rebound by R. Hibbert,41,46
189,2,2:16.0,,R. Hibbert makes 2-pt dunk at rim,41,48
190,2,1:54.0,L. Amundson makes 2-pt layup from 1 ft (assist by J. Smith),,43,48
191,2,1:47.0,,Personal take foul by L. Galloway (drawn by D. West),43,48
192,2,1:47.0,,G. Hill enters the game for C. Watson,43,48
193,2,1:47.0,L. Thomas enters the game for J. Smith,,43,48
194,2,1:38.0,,Turnover by R. Hibbert (traveling),43,48
195,2,1:19.0,L. Amundson makes 2-pt jump shot from 9 ft (assist by L. Galloway),,45,48
196,2,1:09.0,,R. Hibbert makes 2-pt dunk at rim (assist by S. Hill),45,50
197,2,0:57.0,L. Thomas misses 2-pt jump shot from 18 ft,,45,50
198,2,0:56.0,,Defensive rebound by G. Hill,45,50
199,2,0:54.0,,Turnover by G. Hill (bad pass),45,50
200,2,0:40.0,L. Amundson makes 2-pt jump shot from 10 ft (assist by J. Calderón),,47,50
201,2,0:33.0,,S. Hill makes 2-pt layup at rim,47,52
202,2,0:24.0,C. Anthony makes 2-pt jump shot from 8 ft,,49,52
203,2,0:03.0,,Shooting foul by J. Calderón (drawn by G. Hill),49,52
204,2,0:03.0,,G. Hill makes free throw 1 of 2,49,53
205,2,0:03.0,,R. Stuckey enters the game for S. Hill,49,53
206,2,0:03.0,,G. Hill makes free throw 2 of 2,49,54
207,2,0:00.0,L. Galloway misses 3-pt jump shot from 40 ft,,49,54
208,2,0:00.0,Offensive rebound by Team,,49,54
209,3,11:44.0,,R. Hibbert makes 2-pt hook shot from 8 ft (assist by D. West),49,56
210,3,11:23.0,L. Amundson misses 2-pt layup from 1 ft (block by R. Hibbert),,49,56
211,3,11:20.0,,Defensive rebound by R. Hibbert,49,56
212,3,11:12.0,,R. Hibbert makes 2-pt jump shot from 20 ft (assist by C. Watson),49,58
213,3,11:10.0,New York full timeout,,49,58
214,3,10:57.0,C. Anthony misses 2-pt jump shot from 13 ft,,49,58
215,3,10:55.0,Offensive rebound by L. Amundson,,49,58
216,3,10:55.0,L. Amundson makes 2-pt dunk at rim,,51,58
217,3,10:37.0,,R. Hibbert makes 2-pt hook shot from 12 ft,51,60
218,3,10:17.0,J. Calderón misses 2-pt jump shot from 18 ft,,51,60
219,3,10:16.0,,Defensive rebound by R. Stuckey,51,60
220,3,10:06.0,,R. Stuckey makes 2-pt jump shot from 14 ft,51,62
221,3,9:52.0,Turnover by C. Anthony (lost ball),,51,62
222,3,9:36.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by D. West),51,64
223,3,9:21.0,L. Galloway makes 2-pt jump shot from 7 ft (assist by J. Smith),,53,64
224,3,9:01.0,,R. Hibbert misses 2-pt jump shot from 11 ft,53,64
225,3,9:00.0,Defensive rebound by C. Anthony,,53,64
226,3,8:50.0,J. Smith misses 3-pt jump shot from 23 ft,,53,64
227,3,8:47.0,,Defensive rebound by D. West,53,64
228,3,8:42.0,,Personal foul by J. Smith (drawn by R. Hibbert),53,64
229,3,8:31.0,,D. West makes 2-pt layup from 3 ft,53,66
230,3,8:15.0,J. Calderón makes 3-pt jump shot from 22 ft (assist by J. Smith),,56,66
231,3,7:57.0,,R. Hibbert makes 2-pt layup from 1 ft (assist by D. West),56,68
232,3,7:47.0,C. Anthony misses 2-pt jump shot from 14 ft,,56,68
233,3,7:46.0,,Defensive rebound by R. Hibbert,56,68
234,3,7:40.0,,C. Watson makes 3-pt jump shot from 25 ft (assist by S. Hill),56,71
235,3,7:24.0,L. Galloway misses 3-pt jump shot from 26 ft,,56,71
236,3,7:22.0,,Defensive rebound by C. Watson,56,71
237,3,7:22.0,,Personal foul by L. Galloway (drawn by C. Watson),56,71
238,3,7:06.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by S. Hill),56,74
239,3,7:04.0,,Violation by Team (jump ball),56,74
240,3,6:47.0,J. Smith misses 2-pt jump shot from 20 ft,,56,74
241,3,6:46.0,,Defensive rebound by C. Watson,56,74
242,3,6:37.0,,R. Stuckey makes 2-pt jump shot from 8 ft (assist by C. Watson),56,76
243,3,6:36.0,New York full timeout,,56,76
244,3,6:23.0,Shooting foul by R. Stuckey (drawn by L. Amundson),,56,76
245,3,6:23.0,L. Amundson misses free throw 1 of 2,,56,76
246,3,6:23.0,Offensive rebound by Team,,56,76
247,3,6:23.0,L. Amundson makes free throw 2 of 2,,57,76
248,3,6:03.0,,D. West misses 2-pt dunk at rim,57,76
249,3,6:02.0,,Offensive rebound by R. Hibbert,57,76
250,3,5:51.0,,D. West misses 2-pt jump shot from 5 ft,57,76
251,3,5:49.0,Defensive rebound by J. Calderón,,57,76
252,3,5:33.0,C. Anthony makes 2-pt jump shot from 11 ft,,59,76
253,3,5:18.0,,G. Hill enters the game for C. Watson,59,76
254,3,5:04.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by D. West),59,79
255,3,4:53.0,Personal foul by D. West (drawn by J. Smith),,59,79
256,3,4:53.0,,C. Miles enters the game for R. Stuckey,59,79
257,3,4:45.0,C. Anthony misses 3-pt jump shot from 26 ft,,59,79
258,3,4:45.0,,Defensive rebound by R. Hibbert,59,79
259,3,4:31.0,,S. Hill makes 3-pt jump shot from 28 ft (assist by G. Hill),59,82
260,3,4:10.0,C. Anthony misses 2-pt jump shot from 15 ft,,59,82
261,3,4:09.0,,Defensive rebound by R. Hibbert,59,82
262,3,4:03.0,,G. Hill makes 2-pt jump shot from 11 ft,59,84
263,3,3:53.0,J. Calderón misses 2-pt jump shot from 20 ft,,59,84
264,3,3:52.0,,Defensive rebound by R. Hibbert,59,84
265,3,3:45.0,,I. Mahinmi enters the game for R. Hibbert,59,84
266,3,3:45.0,T. Hardaway enters the game for C. Anthony,,59,84
267,3,3:45.0,,Indiana full timeout,59,84
268,3,3:45.0,L. Thomas enters the game for L. Amundson,,59,84
269,3,3:33.0,,D. West makes 2-pt jump shot from 20 ft (assist by G. Hill),59,86
270,3,3:12.0,Turnover by L. Thomas (traveling),,59,86
271,3,2:50.0,,C. Miles misses 2-pt jump shot from 16 ft,59,86
272,3,2:49.0,Defensive rebound by Team,,59,86
273,3,2:37.0,L. Thomas misses 2-pt jump shot from 11 ft,,59,86
274,3,2:36.0,,Defensive rebound by I. Mahinmi,59,86
275,3,2:27.0,,Offensive foul by I. Mahinmi (drawn by J. Smith),59,86
276,3,2:27.0,,Turnover by I. Mahinmi (offensive foul),59,86
277,3,2:16.0,L. Galloway misses 3-pt jump shot from 25 ft,,59,86
278,3,2:15.0,,Defensive rebound by G. Hill,59,86
279,3,2:05.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by D. West),59,89
280,3,1:51.0,Turnover by J. Smith (lost ball; steal by I. Mahinmi),,59,89
281,3,1:41.0,,Personal foul by L. Galloway (drawn by G. Hill),59,89
282,3,1:41.0,C. Early enters the game for J. Calderón,,59,89
283,3,1:25.0,,G. Hill misses 2-pt jump shot from 8 ft,59,89
284,3,1:24.0,Defensive rebound by T. Hardaway,,59,89
285,3,1:20.0,Shooting foul by I. Mahinmi (drawn by J. Smith),,59,89
286,3,1:20.0,J. Smith makes free throw 1 of 2,,60,89
287,3,1:20.0,J. Smith makes free throw 2 of 2,,61,89
288,3,1:09.0,,C. Miles misses 3-pt jump shot from 27 ft,61,89
289,3,1:08.0,Defensive rebound by J. Smith,,61,89
290,3,1:00.0,C. Early misses 3-pt jump shot from 25 ft,,61,89
291,3,0:59.0,,Defensive rebound by D. West,61,89
292,3,0:41.0,,G. Hill misses 3-pt jump shot from 25 ft,61,89
293,3,0:41.0,Defensive rebound by Team,,61,89
294,3,0:34.0,L. Galloway misses 2-pt jump shot from 18 ft,,61,89
295,3,0:32.0,,Defensive rebound by Team,61,89
296,3,0:08.0,,S. Hill misses 2-pt jump shot from 19 ft,61,89
297,3,0:07.0,Defensive rebound by T. Hardaway,,61,89
298,3,0:00.0,L. Thomas misses 2-pt jump shot from 17 ft (block by D. West),,61,89
299,3,0:00.0,,Defensive rebound by C. Miles,61,89
300,4,11:44.0,L. Thomas makes 2-pt layup from 2 ft,,63,89
301,4,11:18.0,,Personal foul by S. Larkin (drawn by C. Watson),63,89
302,4,11:12.0,,Shooting foul by Q. Acy (drawn by R. Stuckey),63,89
303,4,11:12.0,,R. Stuckey makes free throw 1 of 2,63,90
304,4,11:12.0,,R. Stuckey makes free throw 2 of 2,63,91
305,4,10:59.0,T. Hardaway misses 3-pt jump shot from 27 ft,,63,91
306,4,10:58.0,,Defensive rebound by I. Mahinmi,63,91
307,4,10:45.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by R. Stuckey),63,93
308,4,10:30.0,Turnover by C. Early (lost ball; steal by D. Rudež),,63,93
309,4,10:18.0,,C. Copeland makes 2-pt jump shot from 6 ft,63,95
310,4,10:02.0,Turnover by Q. Acy (step out of bounds),,63,95
311,4,9:44.0,,D. Rudež misses 3-pt jump shot from 25 ft,63,95
312,4,9:43.0,Defensive rebound by Q. Acy,,63,95
313,4,9:26.0,Q. Acy misses 2-pt jump shot from 18 ft,,63,95
314,4,9:25.0,Offensive rebound by S. Larkin,,63,95
315,4,9:21.0,T. Hardaway misses 3-pt jump shot from 26 ft,,63,95
316,4,9:20.0,,Defensive rebound by I. Mahinmi,63,95
317,4,9:11.0,,R. Stuckey makes 2-pt layup from 1 ft,63,97
318,4,8:56.0,L. Thomas misses 2-pt jump shot from 17 ft,,63,97
319,4,8:54.0,,Defensive rebound by R. Stuckey,63,97
320,4,8:47.0,,R. Stuckey misses 2-pt jump shot from 11 ft,63,97
321,4,8:46.0,Defensive rebound by C. Early,,63,97
322,4,8:40.0,T. Hardaway makes 3-pt jump shot from 25 ft,,66,97
323,4,8:24.0,,C. Copeland misses 3-pt jump shot from 25 ft,66,97
324,4,8:22.0,Defensive rebound by S. Larkin,,66,97
325,4,8:15.0,S. Larkin misses 3-pt jump shot from 25 ft,,66,97
326,4,8:14.0,,Defensive rebound by I. Mahinmi,66,97
327,4,7:53.0,,R. Stuckey misses 2-pt jump shot from 17 ft (block by C. Early),66,97
328,4,7:53.0,,Offensive rebound by Team,66,97
329,4,7:53.0,Official timeout,,66,97
330,4,7:53.0,,S. Hill enters the game for R. Stuckey,66,97
331,4,7:49.0,,Turnover by Team (shot clock),66,97
332,4,7:40.0,T. Hardaway makes 2-pt layup from 1 ft (assist by Q. Acy),,68,97
333,4,7:23.0,,I. Mahinmi misses 2-pt layup at rim (block by T. Hardaway),68,97
334,4,7:21.0,Defensive rebound by T. Hardaway,,68,97
335,4,7:18.0,T. Hardaway misses 2-pt layup at rim (block by C. Copeland),,68,97
336,4,7:16.0,,Defensive rebound by C. Copeland,68,97
337,4,7:11.0,,I. Mahinmi misses 2-pt layup at rim (block by C. Early),68,97
338,4,7:10.0,Defensive rebound by C. Early,,68,97
339,4,7:03.0,L. Thomas makes 2-pt jump shot from 12 ft (assist by S. Larkin),,70,97
340,4,6:47.0,,Offensive foul by I. Mahinmi (drawn by L. Thomas),70,97
341,4,6:47.0,,Turnover by I. Mahinmi (offensive foul),70,97
342,4,6:29.0,C. Early misses 2-pt jump shot from 19 ft,,70,97
343,4,6:28.0,,Defensive rebound by I. Mahinmi,70,97
344,4,6:05.0,,S. Hill makes 2-pt jump shot from 4 ft,70,99
345,4,5:49.0,S. Larkin misses 2-pt jump shot from 18 ft,,70,99
346,4,5:48.0,,Defensive rebound by I. Mahinmi,70,99
347,4,5:37.0,,Indiana full timeout,70,99
348,4,5:29.0,,S. Hill misses 2-pt jump shot from 6 ft,70,99
349,4,5:28.0,Defensive rebound by Team,,70,99
350,4,5:16.0,L. Thomas makes 2-pt jump shot from 20 ft (assist by S. Larkin),,72,99
351,4,4:58.0,,C. Copeland misses 2-pt layup from 2 ft,72,99
352,4,4:57.0,Defensive rebound by C. Early,,72,99
353,4,4:42.0,L. Thomas misses 2-pt jump shot from 6 ft,,72,99
354,4,4:40.0,Offensive rebound by Team,,72,99
355,4,4:30.0,C. Early makes 2-pt jump shot from 19 ft (assist by S. Larkin),,74,99
356,4,4:24.0,,Personal take foul by S. Larkin (drawn by C. Watson),74,99
357,4,4:24.0,New York full timeout,,74,99
358,4,4:24.0,L. Galloway enters the game for T. Hardaway,,74,99
359,4,4:11.0,,I. Mahinmi makes 2-pt layup at rim (assist by C. Copeland),74,101
360,4,3:53.0,Personal foul by I. Mahinmi (drawn by L. Thomas),,74,101
361,4,3:41.0,Q. Acy misses 2-pt jump shot from 13 ft,,74,101
362,4,3:39.0,,Defensive rebound by C. Watson,74,101
363,4,3:23.0,,Turnover by C. Copeland (bad pass; steal by C. Early),74,101
364,4,3:17.0,C. Early misses 2-pt layup from 2 ft,,74,101
365,4,3:16.0,Offensive rebound by Q. Acy,,74,101
366,4,3:13.0,Turnover by Q. Acy (lost ball),,74,101
367,4,2:57.0,,C. Watson misses 2-pt jump shot from 19 ft,74,101
368,4,2:55.0,Defensive rebound by C. Early,,74,101
369,4,2:45.0,Q. Acy misses 3-pt jump shot from 28 ft,,74,101
370,4,2:44.0,,Defensive rebound by S. Hill,74,101
371,4,2:25.0,,Turnover by C. Copeland (offensive foul),74,101
372,4,2:25.0,Offensive charge foul by C. Copeland (drawn by L. Galloway),,74,101
373,4,2:12.0,Q. Acy makes 2-pt dunk at rim (assist by S. Larkin),,76,101
374,4,1:56.0,,D. Rudež makes 2-pt jump shot from 6 ft (assist by C. Watson),76,103
375,4,1:41.0,L. Thomas makes 2-pt jump shot from 16 ft (assist by S. Larkin),,78,103
376,4,1:27.0,,Turnover by D. Rudež (lost ball; steal by S. Larkin),78,103
377,4,1:22.0,S. Larkin makes 2-pt layup from 1 ft,,80,103
378,4,1:05.0,,C. Watson misses 3-pt jump shot from 23 ft,80,103
379,4,1:04.0,Defensive rebound by L. Thomas,,80,103
380,4,0:52.0,L. Galloway misses 2-pt jump shot from 12 ft,,80,103
381,4,0:51.0,,Defensive rebound by C. Copeland,80,103
382,4,0:36.0,,Turnover by I. Mahinmi (step out of bounds),80,103
383,4,0:19.0,L. Galloway makes 2-pt jump shot from 19 ft,,82,103
