,QUARTER,TIME_REMAINING,UTAH_ACTION,PHILADELPHIA_ACTION,UTAH_SCORE,PHILADELPHIA_SCORE
36,1,7:16.0,,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by I. Canaan),9,8
37,1,6:58.0,D. Favors misses 2-pt layup at rim,,9,8
38,1,6:56.0,,Defensive rebound by L. Mbah a Moute,9,8
39,1,6:50.0,,L. Mbah a Moute makes 2-pt jump shot from 16 ft (assist by J. Richardson),9,10
40,1,6:33.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Ingles),,12,10
41,1,6:32.0,,Philadelphia full timeout,12,10
42,1,6:17.0,,I. Canaan misses 2-pt jump shot from 19 ft,12,10
43,1,6:16.0,,Offensive rebound by Team,12,10
44,1,6:16.0,Loose ball foul by D. Exum (drawn by L. Mbah a Moute),,12,10
45,1,6:09.0,,Personal foul by J. Ingles (drawn by L. Mbah a Moute),12,10
46,1,6:09.0,E. Millsap enters the game for J. Ingles,,12,10
47,1,5:55.0,,I. Canaan misses 3-pt jump shot from 26 ft,12,10
48,1,5:53.0,Defensive rebound by R. Gobert,,12,10
49,1,5:36.0,Turnover by E. Millsap (lost ball; steal by L. Mbah a Moute),,12,10
50,1,5:30.0,,J. Richardson misses 3-pt jump shot from 25 ft,12,10
51,1,5:28.0,Defensive rebound by G. Hayward,,12,10
52,1,5:26.0,,Offensive charge foul by E. Millsap (drawn by N. Noel),12,10
53,1,5:26.0,Turnover by E. Millsap (offensive foul),,12,10
54,1,5:26.0,T. Burke enters the game for D. Exum,,12,10
55,1,5:26.0,,R. Covington enters the game for J. Richardson,12,10
56,1,5:26.0,,J. Grant enters the game for J. Sampson,12,10
57,1,5:10.0,,N. Noel makes 2-pt hook shot from 1 ft (assist by I. Canaan),12,12
58,1,5:00.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by E. Millsap),,15,12
59,1,4:42.0,,I. Canaan misses 3-pt jump shot from 25 ft,15,12
60,1,4:41.0,Defensive rebound by G. Hayward,,15,12
61,1,4:41.0,Personal foul by R. Covington (drawn by G. Hayward),,15,12
62,1,4:17.0,G. Hayward misses 2-pt jump shot from 22 ft,,15,12
63,1,4:16.0,,Defensive rebound by I. Canaan,15,12
64,1,4:10.0,,R. Covington misses 3-pt jump shot from 25 ft,15,12
65,1,4:09.0,Defensive rebound by R. Gobert,,15,12
66,1,4:03.0,Personal foul by L. Mbah a Moute (drawn by D. Favors),,15,12
67,1,4:03.0,,F. Aldemir enters the game for L. Mbah a Moute,15,12
68,1,3:54.0,Shooting foul by J. Grant (drawn by G. Hayward),,15,12
69,1,3:54.0,G. Hayward makes free throw 1 of 2,,16,12
70,1,3:54.0,G. Hayward makes free throw 2 of 2,,17,12
71,1,3:46.0,,I. Canaan makes 2-pt jump shot from 7 ft (assist by R. Covington),17,14
72,1,3:31.0,D. Favors misses 2-pt jump shot from 10 ft,,17,14
73,1,3:29.0,Offensive rebound by R. Gobert,,17,14
74,1,3:28.0,R. Gobert misses 2-pt tip-in at rim,,17,14
75,1,3:26.0,,Defensive rebound by R. Covington,17,14
76,1,3:11.0,,J. Grant misses 2-pt jump shot from 4 ft (block by R. Gobert),17,14
77,1,3:08.0,Defensive rebound by R. Gobert,,17,14
78,1,3:03.0,Turnover by R. Gobert (traveling),,17,14
79,1,3:03.0,R. Hood enters the game for E. Millsap,,17,14
80,1,3:03.0,T. Booker enters the game for D. Favors,,17,14
81,1,3:03.0,,I. Smith enters the game for N. Noel,17,14
82,1,3:03.0,,T. Robinson enters the game for I. Canaan,17,14
83,1,2:51.0,,I. Smith makes 2-pt jump shot from 3 ft,17,16
84,1,2:35.0,G. Hayward makes 2-pt jump shot from 13 ft,,19,16
85,1,2:20.0,,Turnover by T. Robinson (lost ball; steal by R. Gobert),19,16
86,1,2:14.0,Turnover by G. Hayward (lost ball; steal by R. Covington),,19,16
87,1,2:02.0,,I. Smith makes 2-pt layup from 1 ft (assist by F. Aldemir),19,18
88,1,2:02.0,Utah full timeout,,19,18
89,1,1:44.0,Shooting foul by F. Aldemir (drawn by R. Hood),,19,18
90,1,1:44.0,R. Hood misses free throw 1 of 2,,19,18
91,1,1:44.0,Offensive rebound by Team,,19,18
92,1,1:44.0,R. Hood misses free throw 2 of 2,,19,18
93,1,1:43.0,,Defensive rebound by T. Robinson,19,18
94,1,1:31.0,,I. Smith makes 2-pt jump shot from 3 ft,19,20
95,1,1:16.0,T. Burke makes 2-pt jump shot from 3 ft,,21,20
96,1,0:56.0,,J. Grant misses 3-pt jump shot from 25 ft,21,20
97,1,0:55.0,Defensive rebound by R. Gobert,,21,20
98,1,0:48.0,T. Burke misses 2-pt jump shot from 18 ft,,21,20
99,1,0:46.0,,Defensive rebound by R. Covington,21,20
100,1,0:40.0,,R. Covington misses 2-pt layup at rim,21,20
101,1,0:39.0,,Offensive rebound by T. Robinson,21,20
102,1,0:39.0,,T. Robinson makes 2-pt dunk at rim,21,22
103,1,0:29.0,G. Hayward misses 2-pt jump shot from 18 ft,,21,22
104,1,0:28.0,,Defensive rebound by T. Robinson,21,22
105,1,0:07.0,,I. Smith makes 2-pt jump shot from 15 ft,21,24
106,1,0:02.0,G. Hayward misses 3-pt jump shot from 24 ft,,21,24
107,1,0:01.0,,Defensive rebound by T. Robinson,21,24
108,1,0:01.0,,T. Robinson misses 3-pt jump shot from 77 ft,21,24
109,1,0:00.0,,Offensive rebound by Team,21,24
110,2,11:35.0,,J. Grant makes 2-pt layup from 2 ft (assist by F. Aldemir),21,26
111,2,11:13.0,T. Burke misses 2-pt jump shot from 18 ft,,21,26
112,2,11:12.0,,Defensive rebound by J. Grant,21,26
113,2,11:04.0,,T. Robinson makes 2-pt dunk at rim (assist by J. Grant),21,28
114,2,10:45.0,Shooting foul by R. Covington (drawn by J. Evans),,21,28
115,2,10:45.0,J. Evans misses free throw 1 of 2,,21,28
116,2,10:45.0,Offensive rebound by Team,,21,28
117,2,10:45.0,J. Evans misses free throw 2 of 2,,21,28
118,2,10:44.0,,Defensive rebound by R. Covington,21,28
119,2,10:31.0,,I. Smith misses 2-pt jump shot from 5 ft,21,28
120,2,10:29.0,Defensive rebound by J. Ingles,,21,28
121,2,10:17.0,J. Ingles misses 3-pt jump shot from 25 ft,,21,28
122,2,10:17.0,Offensive rebound by T. Booker,,21,28
123,2,10:17.0,T. Booker misses 2-pt tip-in from 1 ft,,21,28
124,2,10:17.0,Offensive rebound by Team,,21,28
125,2,10:15.0,,Loose ball foul by R. Covington (drawn by R. Hood),21,28
126,2,10:15.0,,J. Richardson enters the game for R. Covington,21,28
127,2,10:08.0,T. Burke misses 3-pt jump shot from 24 ft,,21,28
128,2,10:07.0,,Defensive rebound by T. Robinson,21,28
129,2,9:49.0,,T. Robinson makes 2-pt layup from 2 ft (assist by I. Smith),21,30
130,2,9:29.0,Shooting foul by F. Aldemir (drawn by T. Booker),,21,30
131,2,9:29.0,T. Booker makes free throw 1 of 2,,22,30
132,2,9:29.0,T. Booker misses free throw 2 of 2,,22,30
133,2,9:28.0,Offensive rebound by Team,,22,30
134,2,9:20.0,R. Hood makes 3-pt jump shot from 26 ft (assist by J. Evans),,25,30
135,2,9:14.0,,Philadelphia full timeout,25,30
136,2,8:54.0,,J. Richardson misses 2-pt jump shot from 20 ft,25,30
137,2,8:51.0,Defensive rebound by R. Hood,,25,30
138,2,8:37.0,R. Hood makes 2-pt jump shot from 4 ft,,27,30
139,2,8:22.0,,T. Robinson makes 2-pt layup at rim (assist by I. Smith),27,32
140,2,8:04.0,T. Burke misses 2-pt jump shot from 5 ft (block by F. Aldemir),,27,32
141,2,8:01.0,,Defensive rebound by J. Grant,27,32
142,2,7:54.0,,J. Grant misses 3-pt jump shot from 24 ft,27,32
143,2,7:52.0,,Offensive rebound by T. Robinson,27,32
144,2,7:51.0,,T. Robinson misses 2-pt jump shot from 5 ft (block by J. Evans),27,32
145,2,7:51.0,,Offensive rebound by F. Aldemir,27,32
146,2,7:50.0,,Shooting foul by J. Evans (drawn by F. Aldemir),27,32
147,2,7:50.0,,F. Aldemir makes free throw 1 of 2,27,33
148,2,7:50.0,D. Favors enters the game for T. Burke,,27,33
149,2,7:50.0,D. Exum enters the game for T. Booker,,27,33
150,2,7:50.0,,J. Sampson enters the game for J. Grant,27,33
151,2,7:50.0,,F. Aldemir makes free throw 2 of 2,27,34
152,2,7:26.0,J. Evans makes 2-pt jump shot from 3 ft (assist by D. Favors),,29,34
153,2,7:06.0,Violation by D. Exum (kicked ball),,29,34
154,2,7:06.0,,N. Noel enters the game for F. Aldemir,29,34
155,2,7:06.0,R. Gobert enters the game for J. Evans,,29,34
156,2,7:01.0,,I. Smith misses 2-pt jump shot from 6 ft,29,34
157,2,6:59.0,Defensive rebound by R. Gobert,,29,34
158,2,6:47.0,R. Hood misses 2-pt jump shot from 5 ft,,29,34
159,2,6:46.0,Offensive rebound by R. Gobert,,29,34
160,2,6:46.0,Shooting foul by J. Richardson (drawn by R. Gobert),,29,34
161,2,6:46.0,R. Gobert misses free throw 1 of 2,,29,34
162,2,6:46.0,Offensive rebound by Team,,29,34
163,2,6:46.0,,L. Mbah a Moute enters the game for T. Robinson,29,34
164,2,6:46.0,,I. Canaan enters the game for I. Smith,29,34
165,2,6:46.0,R. Gobert makes free throw 2 of 2,,30,34
166,2,6:21.0,,J. Sampson misses 3-pt jump shot from 25 ft,30,34
167,2,6:19.0,,Offensive rebound by J. Sampson,30,34
168,2,6:19.0,,Turnover by J. Sampson (traveling),30,34
169,2,6:19.0,G. Hayward enters the game for J. Ingles,,30,34
170,2,6:01.0,R. Hood misses 3-pt jump shot from 26 ft,,30,34
171,2,5:59.0,Offensive rebound by D. Exum,,30,34
172,2,5:51.0,,Offensive charge foul by D. Favors (drawn by N. Noel),30,34
173,2,5:51.0,Turnover by D. Favors (offensive foul),,30,34
174,2,5:31.0,,J. Richardson misses 2-pt jump shot from 16 ft,30,34
175,2,5:29.0,Defensive rebound by R. Gobert,,30,34
176,2,5:13.0,G. Hayward misses 2-pt jump shot from 20 ft,,30,34
177,2,5:11.0,Offensive rebound by D. Favors,,30,34
178,2,5:11.0,D. Favors misses 2-pt tip-in from 1 ft,,30,34
179,2,5:10.0,Offensive rebound by D. Favors,,30,34
180,2,5:09.0,D. Favors misses 2-pt tip-in from 1 ft,,30,34
181,2,5:06.0,,Defensive rebound by J. Richardson,30,34
182,2,4:58.0,,I. Canaan makes 3-pt jump shot from 22 ft (assist by L. Mbah a Moute),30,37
183,2,4:42.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Hood),,32,37
184,2,4:33.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,32,37
185,2,4:31.0,Defensive rebound by R. Gobert,,32,37
186,2,4:19.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,34,37
187,2,4:03.0,,I. Canaan makes 2-pt layup from 1 ft,34,39
188,2,3:50.0,Shooting foul by L. Mbah a Moute (drawn by D. Favors),,34,39
189,2,3:50.0,D. Favors misses free throw 1 of 2,,34,39
190,2,3:50.0,Offensive rebound by Team,,34,39
191,2,3:50.0,,J. Grant enters the game for L. Mbah a Moute,34,39
192,2,3:50.0,T. Booker enters the game for R. Gobert,,34,39
193,2,3:50.0,T. Burke enters the game for R. Hood,,34,39
194,2,3:50.0,D. Favors misses free throw 2 of 2,,34,39
195,2,3:48.0,,Defensive rebound by N. Noel,34,39
196,2,3:27.0,,I. Canaan misses 2-pt jump shot from 22 ft (block by T. Burke),34,39
197,2,3:24.0,Defensive rebound by D. Exum,,34,39
198,2,3:02.0,D. Exum makes 3-pt jump shot from 24 ft (assist by G. Hayward),,37,39
199,2,2:38.0,,Turnover by N. Noel (traveling),37,39
200,2,2:38.0,Utah full timeout,,37,39
201,2,2:38.0,R. Gobert enters the game for D. Favors,,37,39
202,2,2:38.0,,H. Thompson enters the game for J. Sampson,37,39
203,2,2:27.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,39,39
204,2,2:03.0,,N. Noel misses 2-pt jump shot from 14 ft,39,39
205,2,2:02.0,Defensive rebound by G. Hayward,,39,39
206,2,1:50.0,Shooting foul by N. Noel (drawn by T. Booker),,39,39
207,2,1:50.0,T. Booker makes free throw 1 of 2,,40,39
208,2,1:50.0,,J. Sampson enters the game for J. Richardson,40,39
209,2,1:50.0,T. Booker makes free throw 2 of 2,,41,39
210,2,1:29.0,,N. Noel misses 2-pt hook shot from 6 ft,41,39
211,2,1:27.0,,Offensive rebound by H. Thompson,41,39
212,2,1:25.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by H. Thompson),41,42
213,2,1:14.0,Turnover by R. Gobert (lost ball; steal by N. Noel),,41,42
214,2,1:09.0,,Turnover by H. Thompson (traveling),41,42
215,2,0:48.0,T. Burke misses 2-pt jump shot from 5 ft (block by J. Sampson),,41,42
216,2,0:46.0,,Defensive rebound by H. Thompson,41,42
217,2,0:25.0,,I. Canaan misses 2-pt jump shot from 20 ft (block by T. Burke),41,42
218,2,0:24.0,,Offensive rebound by Team,41,42
219,2,0:22.0,,Turnover by J. Grant (lost ball; steal by R. Gobert),41,42
220,2,0:04.0,G. Hayward misses 2-pt jump shot from 18 ft,,41,42
221,2,0:02.0,Offensive rebound by Team,,41,42
222,2,0:02.0,Utah full timeout,,41,42
223,2,0:02.0,,T. Robinson enters the game for I. Canaan,41,42
224,2,0:01.0,R. Gobert misses 2-pt jump shot from 19 ft,,41,42
225,2,0:00.0,Offensive rebound by Team,,41,42
226,3,11:39.0,,J. Richardson misses 2-pt jump shot from 18 ft,41,42
227,3,11:36.0,Defensive rebound by R. Gobert,,41,42
228,3,11:25.0,Turnover by D. Exum (bad pass; steal by N. Noel),,41,42
229,3,11:21.0,,N. Noel makes 2-pt dunk at rim (assist by I. Canaan),41,44
230,3,10:55.0,J. Ingles misses 2-pt jump shot from 12 ft,,41,44
231,3,10:50.0,,Defensive rebound by J. Richardson,41,44
232,3,10:37.0,,J. Sampson makes 3-pt jump shot from 22 ft (assist by L. Mbah a Moute),41,47
233,3,10:16.0,D. Favors misses 2-pt jump shot from 4 ft,,41,47
234,3,10:16.0,Offensive rebound by Team,,41,47
235,3,10:16.0,,Loose ball foul by N. Noel (drawn by R. Gobert),41,47
236,3,10:16.0,T. Burke enters the game for D. Exum,,41,47
237,3,10:09.0,Personal foul by J. Sampson (drawn by G. Hayward),,41,47
238,3,9:55.0,R. Gobert makes 2-pt jump shot from 3 ft (assist by J. Ingles),,43,47
239,3,9:28.0,,J. Sampson misses 3-pt jump shot from 24 ft,43,47
240,3,9:26.0,Defensive rebound by R. Gobert,,43,47
241,3,9:18.0,Turnover by D. Favors (lost ball; steal by L. Mbah a Moute),,43,47
242,3,9:12.0,,I. Canaan misses 2-pt layup from 1 ft,43,47
243,3,9:12.0,Defensive rebound by Team,,43,47
244,3,9:12.0,,Loose ball foul by J. Sampson (drawn by D. Favors),43,47
245,3,8:55.0,Personal foul by J. Richardson (drawn by J. Ingles),,43,47
246,3,8:55.0,T. Booker enters the game for R. Gobert,,43,47
247,3,8:48.0,T. Burke makes 3-pt jump shot from 24 ft (assist by D. Favors),,46,47
248,3,8:36.0,,Personal foul by J. Ingles (drawn by N. Noel),46,47
249,3,8:27.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft,46,47
250,3,8:24.0,Defensive rebound by T. Burke,,46,47
251,3,8:20.0,Turnover by T. Burke (lost ball; steal by L. Mbah a Moute),,46,47
252,3,8:14.0,,J. Sampson misses 2-pt jump shot from 10 ft,46,47
253,3,8:12.0,,Offensive rebound by N. Noel,46,47
254,3,7:58.0,,Turnover by L. Mbah a Moute (step out of bounds),46,47
255,3,7:58.0,R. Gobert enters the game for T. Booker,,46,47
256,3,7:39.0,T. Burke misses 2-pt layup from 1 ft,,46,47
257,3,7:36.0,,Defensive rebound by N. Noel,46,47
258,3,7:29.0,,J. Richardson misses 2-pt jump shot from 10 ft,46,47
259,3,7:28.0,Defensive rebound by D. Favors,,46,47
260,3,7:21.0,G. Hayward misses 2-pt jump shot from 18 ft,,46,47
261,3,7:20.0,,Defensive rebound by N. Noel,46,47
262,3,7:03.0,,Shooting foul by D. Favors (drawn by J. Sampson),46,47
263,3,7:03.0,,J. Sampson misses free throw 1 of 2,46,47
264,3,7:03.0,,Offensive rebound by Team,46,47
265,3,7:03.0,,J. Sampson misses free throw 2 of 2,46,47
266,3,7:02.0,Defensive rebound by D. Favors,,46,47
267,3,6:52.0,Turnover by J. Ingles (lost ball; steal by N. Noel),,46,47
268,3,6:43.0,,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by J. Richardson),46,50
269,3,6:30.0,Shooting foul by N. Noel (drawn by G. Hayward),,46,50
270,3,6:30.0,G. Hayward makes free throw 1 of 2,,47,50
271,3,6:30.0,E. Millsap enters the game for J. Ingles,,47,50
272,3,6:30.0,G. Hayward makes free throw 2 of 2,,48,50
273,3,6:08.0,,I. Canaan misses 3-pt jump shot from 28 ft,48,50
274,3,6:06.0,Defensive rebound by E. Millsap,,48,50
275,3,5:53.0,G. Hayward misses 2-pt jump shot from 21 ft,,48,50
276,3,5:52.0,Offensive rebound by D. Favors,,48,50
277,3,5:47.0,T. Burke makes 2-pt jump shot from 20 ft (assist by D. Favors),,50,50
278,3,5:36.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,50,50
279,3,5:34.0,Defensive rebound by G. Hayward,,50,50
280,3,5:31.0,D. Favors makes 2-pt layup at rim (assist by G. Hayward),,52,50
281,3,5:30.0,,Philadelphia full timeout,52,50
282,3,5:30.0,,I. Smith enters the game for J. Sampson,52,50
283,3,5:30.0,,J. Grant enters the game for J. Richardson,52,50
284,3,5:30.0,,R. Covington enters the game for I. Canaan,52,50
285,3,5:16.0,,I. Smith misses 3-pt jump shot from 23 ft,52,50
286,3,5:15.0,Defensive rebound by R. Gobert,,52,50
287,3,4:51.0,D. Favors misses 2-pt jump shot from 15 ft,,52,50
288,3,4:49.0,,Defensive rebound by N. Noel,52,50
289,3,4:42.0,,I. Smith misses 2-pt jump shot from 5 ft,52,50
290,3,4:41.0,Defensive rebound by Team,,52,50
291,3,4:25.0,Turnover by D. Favors (lost ball; steal by L. Mbah a Moute),,52,50
292,3,4:23.0,,Personal foul by E. Millsap (drawn by R. Covington),52,50
293,3,4:05.0,,R. Covington makes 2-pt jump shot from 18 ft (assist by I. Smith),52,52
294,3,3:50.0,T. Burke misses 2-pt jump shot from 16 ft,,52,52
295,3,3:48.0,,Defensive rebound by R. Covington,52,52
296,3,3:38.0,,Turnover by J. Grant (lost ball; steal by T. Burke),52,52
297,3,3:35.0,Turnover by E. Millsap (lost ball; steal by I. Smith),,52,52
298,3,3:29.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,52,52
299,3,3:23.0,Defensive rebound by D. Favors,,52,52
300,3,3:06.0,G. Hayward makes 2-pt jump shot from 22 ft,,54,52
301,3,2:53.0,,Personal foul by D. Favors (drawn by R. Covington),54,52
302,3,2:53.0,Utah full timeout,,54,52
303,3,2:53.0,D. Exum enters the game for T. Burke,,54,52
304,3,2:53.0,T. Booker enters the game for D. Favors,,54,52
305,3,2:53.0,,T. Robinson enters the game for L. Mbah a Moute,54,52
306,3,2:47.0,,R. Covington misses 3-pt jump shot from 23 ft,54,52
307,3,2:44.0,Defensive rebound by G. Hayward,,54,52
308,3,2:40.0,Shooting foul by T. Robinson (drawn by E. Millsap),,54,52
309,3,2:40.0,E. Millsap makes free throw 1 of 2,,55,52
310,3,2:40.0,R. Hood enters the game for G. Hayward,,55,52
311,3,2:40.0,,F. Aldemir enters the game for N. Noel,55,52
312,3,2:40.0,E. Millsap makes free throw 2 of 2,,56,52
313,3,2:31.0,,Personal foul by D. Exum (drawn by F. Aldemir),56,52
314,3,2:31.0,,F. Aldemir misses free throw 1 of 2,56,52
315,3,2:31.0,,Offensive rebound by Team,56,52
316,3,2:31.0,,F. Aldemir misses free throw 2 of 2,56,52
317,3,2:30.0,,Offensive rebound by T. Robinson,56,52
318,3,2:28.0,,Shooting foul by T. Booker (drawn by T. Robinson),56,52
319,3,2:28.0,,T. Robinson makes free throw 1 of 2,56,53
320,3,2:28.0,,T. Robinson misses free throw 2 of 2,56,53
321,3,2:27.0,Defensive rebound by T. Booker,,56,53
322,3,2:02.0,R. Hood misses 2-pt jump shot from 17 ft,,56,53
323,3,2:00.0,Offensive rebound by T. Booker,,56,53
324,3,1:54.0,R. Hood makes 2-pt jump shot from 17 ft (assist by T. Booker),,58,53
325,3,1:35.0,,Turnover by R. Covington (lost ball; steal by T. Booker),58,53
326,3,1:32.0,T. Booker makes 2-pt layup from 2 ft,,60,53
327,3,1:18.0,,I. Smith makes 2-pt jump shot from 7 ft,60,55
328,3,1:14.0,Personal foul by J. Grant (drawn by D. Exum),,60,55
329,3,1:14.0,,H. Thompson enters the game for J. Grant,60,55
330,3,1:14.0,D. Exum makes free throw 1 of 2,,61,55
331,3,1:14.0,D. Exum makes free throw 2 of 2,,62,55
332,3,1:01.0,,Turnover by R. Covington (lost ball; steal by E. Millsap),62,55
333,3,1:00.0,E. Millsap makes 2-pt jump shot from 3 ft,,64,55
334,3,1:00.0,Shooting foul by R. Covington (drawn by E. Millsap),,64,55
335,3,1:00.0,E. Millsap misses free throw 1 of 1,,64,55
336,3,1:00.0,,Defensive rebound by T. Robinson,64,55
337,3,0:48.0,,Turnover by R. Covington (lost ball; steal by E. Millsap),64,55
338,3,0:38.0,T. Booker misses 2-pt jump shot from 13 ft,,64,55
339,3,0:37.0,,Defensive rebound by R. Covington,64,55
340,3,0:13.0,,T. Robinson misses 2-pt layup from 2 ft (block by T. Booker),64,55
341,3,0:13.0,,Offensive rebound by Team,64,55
342,3,0:13.0,,Turnover by Team (shot clock),64,55
343,3,0:13.0,G. Hayward enters the game for E. Millsap,,64,55
344,3,0:13.0,,J. Sampson enters the game for F. Aldemir,64,55
345,3,0:04.0,R. Hood misses 3-pt jump shot from 25 ft,,64,55
346,3,0:02.0,Offensive rebound by G. Hayward,,64,55
347,3,0:01.0,D. Exum misses 3-pt jump shot from 26 ft (block by I. Smith),,64,55
348,3,0:00.0,,Defensive rebound by T. Robinson,64,55
349,4,11:46.0,Shooting foul by N. Noel (drawn by R. Hood),,64,55
350,4,11:46.0,R. Hood makes free throw 1 of 2,,65,55
351,4,11:46.0,R. Hood makes free throw 2 of 2,,66,55
352,4,11:34.0,,N. Noel misses 2-pt jump shot from 6 ft,66,55
353,4,11:32.0,,Offensive rebound by T. Robinson,66,55
354,4,11:32.0,,T. Robinson makes 2-pt layup at rim,66,57
355,4,11:06.0,Turnover by R. Hood (lost ball; steal by N. Noel),,66,57
356,4,11:03.0,,Clear path foul by D. Exum,66,57
357,4,11:03.0,,I. Smith makes clear path free throw 1 of 2,66,58
358,4,11:03.0,,I. Smith makes clear path free throw 2 of 2,66,59
359,4,11:03.0,D. Favors enters the game for R. Gobert,,66,59
360,4,10:50.0,,R. Covington misses 3-pt jump shot from 26 ft,66,59
361,4,10:49.0,,Offensive rebound by Team,66,59
362,4,10:49.0,Loose ball foul by T. Booker (drawn by T. Robinson),,66,59
363,4,10:33.0,,I. Smith misses 2-pt jump shot from 3 ft,66,59
364,4,10:33.0,Defensive rebound by Team,,66,59
365,4,10:15.0,R. Hood misses 2-pt jump shot from 8 ft (block by H. Thompson),,66,59
366,4,10:13.0,Offensive rebound by Team,,66,59
367,4,10:01.0,E. Millsap makes 2-pt jump shot from 5 ft (assist by R. Hood),,68,59
368,4,9:53.0,,R. Covington misses 2-pt jump shot from 23 ft,68,59
369,4,9:51.0,Defensive rebound by D. Exum,,68,59
370,4,9:35.0,D. Favors misses 2-pt jump shot from 15 ft,,68,59
371,4,9:33.0,,Defensive rebound by T. Robinson,68,59
372,4,9:27.0,,Turnover by I. Smith (bad pass; steal by D. Favors),68,59
373,4,9:23.0,Turnover by E. Millsap (lost ball; steal by H. Thompson),,68,59
374,4,9:20.0,,Philadelphia full timeout,68,59
375,4,9:20.0,G. Hayward enters the game for D. Exum,,68,59
376,4,9:20.0,T. Burke enters the game for R. Hood,,68,59
377,4,9:20.0,,J. Richardson enters the game for H. Thompson,68,59
378,4,9:20.0,,L. Mbah a Moute enters the game for R. Covington,68,59
379,4,9:12.0,,N. Noel misses 2-pt jump shot from 3 ft,68,59
380,4,9:10.0,,Offensive rebound by Team,68,59
381,4,8:54.0,,N. Noel makes 2-pt layup from 1 ft (assist by I. Smith),68,61
382,4,8:35.0,T. Burke misses 2-pt jump shot from 18 ft,,68,61
383,4,8:33.0,,Defensive rebound by T. Robinson,68,61
384,4,8:26.0,,J. Richardson misses 3-pt jump shot from 24 ft,68,61
385,4,8:25.0,Defensive rebound by G. Hayward,,68,61
386,4,8:13.0,Personal foul by J. Richardson (drawn by D. Favors),,68,61
387,4,8:06.0,Shooting foul by L. Mbah a Moute (drawn by G. Hayward),,68,61
388,4,8:06.0,G. Hayward makes free throw 1 of 2,,69,61
389,4,8:06.0,,J. Sampson enters the game for T. Robinson,69,61
390,4,8:06.0,G. Hayward makes free throw 2 of 2,,70,61
