,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
25,1,8:09.0,C. Zeller makes 2-pt dunk at rim (assist by M. Williams),,11,8
26,1,7:59.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),11,10
27,1,7:43.0,C. Zeller misses 2-pt jump shot from 11 ft,,11,10
28,1,7:41.0,,Defensive rebound by E. Payton,11,10
29,1,7:34.0,,E. Payton misses 2-pt jump shot from 6 ft,11,10
30,1,7:32.0,Defensive rebound by A. Jefferson,,11,10
31,1,7:13.0,A. Jefferson misses 2-pt jump shot from 15 ft,,11,10
32,1,7:11.0,,Defensive rebound by T. Harris,11,10
33,1,6:57.0,,N. Vučević misses 2-pt hook shot from 6 ft,11,10
34,1,6:56.0,Defensive rebound by M. Kidd-Gilchrist,,11,10
35,1,6:48.0,Turnover by M. Kidd-Gilchrist (discontinued dribble),,11,10
36,1,6:35.0,,T. Harris misses 2-pt jump shot from 10 ft,11,10
37,1,6:34.0,Defensive rebound by M. Kidd-Gilchrist,,11,10
38,1,6:10.0,A. Jefferson makes 3-pt jump shot from 25 ft,,14,10
39,1,6:09.0,,Orlando full timeout,14,10
40,1,6:09.0,,W. Green enters the game for E. Payton,14,10
41,1,5:58.0,,V. Oladipo misses 2-pt jump shot from 19 ft,14,10
42,1,5:57.0,Defensive rebound by M. Kidd-Gilchrist,,14,10
43,1,5:42.0,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by C. Zeller),,16,10
44,1,5:16.0,,C. Frye makes 2-pt jump shot from 21 ft (assist by T. Harris),16,12
45,1,5:00.0,C. Zeller makes 2-pt jump shot from 16 ft (assist by M. Williams),,18,12
46,1,4:37.0,,C. Frye makes 3-pt jump shot from 28 ft (assist by N. Vučević),18,15
47,1,4:11.0,A. Jefferson misses 2-pt jump shot from 12 ft,,18,15
48,1,4:10.0,Offensive rebound by Team,,18,15
49,1,4:10.0,M. Williams enters the game for C. Zeller,,18,15
50,1,4:06.0,M. Williams makes 2-pt jump shot from 20 ft (assist by M. Kidd-Gilchrist),,20,15
51,1,3:56.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by W. Green),20,17
52,1,3:37.0,M. Williams makes 2-pt jump shot from 11 ft (assist by M. Williams),,22,17
53,1,3:26.0,,Shooting foul by M. Williams (drawn by V. Oladipo),22,17
54,1,3:26.0,,V. Oladipo misses free throw 1 of 2,22,17
55,1,3:26.0,,Offensive rebound by Team,22,17
56,1,3:26.0,B. Biyombo enters the game for A. Jefferson,,22,17
57,1,3:26.0,B. Roberts enters the game for G. Henderson,,22,17
58,1,3:26.0,,V. Oladipo makes free throw 2 of 2,22,18
59,1,3:06.0,M. Kidd-Gilchrist misses 2-pt jump shot from 22 ft,,22,18
60,1,3:05.0,,Defensive rebound by N. Vučević,22,18
61,1,2:51.0,,V. Oladipo misses 2-pt jump shot from 9 ft,22,18
62,1,2:49.0,Defensive rebound by B. Biyombo,,22,18
63,1,2:41.0,M. Williams makes 3-pt jump shot from 26 ft,,25,18
64,1,2:25.0,,N. Vučević misses 2-pt jump shot from 18 ft,25,18
65,1,2:24.0,Defensive rebound by B. Roberts,,25,18
66,1,2:14.0,M. Williams misses 3-pt jump shot from 25 ft,,25,18
67,1,2:14.0,,Defensive rebound by Team,25,18
68,1,2:14.0,Loose ball foul by B. Biyombo (drawn by N. Vučević),,25,18
69,1,2:14.0,Charlotte full timeout,,25,18
70,1,2:14.0,L. Stephenson enters the game for M. Kidd-Gilchrist,,25,18
71,1,2:14.0,,L. Ridnour enters the game for C. Frye,25,18
72,1,2:14.0,,M. Harkless enters the game for N. Vučević,25,18
73,1,2:14.0,,D. Dedmon enters the game for V. Oladipo,25,18
74,1,2:05.0,,T. Harris misses 2-pt jump shot from 10 ft,25,18
75,1,2:04.0,Defensive rebound by L. Stephenson,,25,18
76,1,1:52.0,Personal foul by L. Ridnour (drawn by B. Biyombo),,25,18
77,1,1:40.0,B. Biyombo misses 2-pt jump shot from 13 ft,,25,18
78,1,1:38.0,,Defensive rebound by D. Dedmon,25,18
79,1,1:30.0,,W. Green misses 2-pt jump shot from 17 ft,25,18
80,1,1:28.0,Defensive rebound by M. Williams,,25,18
81,1,1:18.0,,Offensive charge foul by B. Biyombo (drawn by T. Harris),25,18
82,1,1:18.0,Turnover by B. Biyombo (offensive foul),,25,18
83,1,1:04.0,,Personal foul by M. Williams (drawn by L. Ridnour),25,18
84,1,0:57.0,,W. Green misses 2-pt jump shot from 16 ft,25,18
85,1,0:55.0,Defensive rebound by B. Roberts,,25,18
86,1,0:40.0,Turnover by L. Stephenson (bad pass; steal by M. Harkless),,25,18
87,1,0:35.0,,T. Harris makes 2-pt layup from 2 ft (assist by W. Green),25,20
88,1,0:29.0,Turnover by B. Biyombo (bad pass; steal by T. Harris),,25,20
89,1,0:24.0,,D. Dedmon makes 2-pt dunk at rim (assist by L. Ridnour),25,22
90,1,0:02.0,M. Williams makes 3-pt jump shot from 27 ft,,28,22
91,1,0:00.0,,L. Ridnour misses 3-pt jump shot from 40 ft,28,22
92,1,0:00.0,,Offensive rebound by Team,28,22
93,2,11:46.0,,A. Nicholson makes 2-pt jump shot from 15 ft (assist by L. Ridnour),28,24
94,2,11:33.0,Personal foul by L. Ridnour (drawn by B. Biyombo),,28,24
95,2,11:25.0,B. Biyombo makes 2-pt layup from 2 ft,,30,24
96,2,11:14.0,,A. Nicholson misses 2-pt jump shot from 19 ft,30,24
97,2,11:13.0,Defensive rebound by M. Kidd-Gilchrist,,30,24
98,2,11:02.0,Turnover by M. Kidd-Gilchrist (traveling),,30,24
99,2,10:40.0,,Personal foul by C. Zeller (drawn by A. Nicholson),30,24
100,2,10:35.0,,L. Ridnour misses 2-pt layup from 3 ft,30,24
101,2,10:33.0,Defensive rebound by C. Zeller,,30,24
102,2,10:23.0,C. Zeller misses 2-pt layup from 2 ft (block by M. Harkless),,30,24
103,2,10:21.0,,Defensive rebound by A. Nicholson,30,24
104,2,10:09.0,,D. Dedmon misses 2-pt jump shot from 10 ft,30,24
105,2,10:08.0,,Offensive rebound by M. Harkless,30,24
106,2,10:08.0,,M. Harkless misses 2-pt layup from 2 ft,30,24
107,2,10:08.0,Defensive rebound by Team,,30,24
108,2,10:08.0,Personal foul by M. Harkless (drawn by C. Zeller),,30,24
109,2,9:48.0,Turnover by M. Kidd-Gilchrist (bad pass; steal by D. Dedmon),,30,24
110,2,9:39.0,,L. Ridnour misses 2-pt jump shot from 19 ft,30,24
111,2,9:38.0,,Offensive rebound by D. Dedmon,30,24
112,2,9:38.0,,D. Dedmon misses 2-pt tip-in from 2 ft,30,24
113,2,9:36.0,Defensive rebound by M. Kidd-Gilchrist,,30,24
114,2,9:27.0,B. Biyombo misses 2-pt hook shot from 6 ft,,30,24
115,2,9:26.0,Offensive rebound by C. Zeller,,30,24
116,2,9:24.0,Turnover by C. Zeller (bad pass; steal by L. Ridnour),,30,24
117,2,9:18.0,,W. Green misses 2-pt layup from 1 ft (block by B. Biyombo),30,24
118,2,9:18.0,,Offensive rebound by Team,30,24
119,2,9:18.0,,V. Oladipo enters the game for W. Green,30,24
120,2,9:07.0,,A. Nicholson misses 2-pt hook shot from 11 ft,30,24
121,2,9:05.0,,Offensive rebound by D. Dedmon,30,24
122,2,8:51.0,,L. Ridnour misses 2-pt jump shot from 15 ft,30,24
123,2,8:50.0,,Offensive rebound by M. Harkless,30,24
124,2,8:34.0,,A. Nicholson makes 2-pt jump shot from 19 ft (assist by V. Oladipo),30,26
125,2,8:09.0,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,,30,26
126,2,8:07.0,,Defensive rebound by A. Nicholson,30,26
127,2,7:52.0,,Shooting foul by C. Zeller (drawn by V. Oladipo),30,26
128,2,7:52.0,Official timeout,,30,26
129,2,7:52.0,A. Jefferson enters the game for M. Kidd-Gilchrist,,30,26
130,2,7:52.0,G. Henderson enters the game for B. Biyombo,,30,26
131,2,7:52.0,,V. Oladipo makes free throw 1 of 2,30,27
132,2,7:52.0,,V. Oladipo makes free throw 2 of 2,30,28
133,2,7:40.0,A. Jefferson misses 2-pt jump shot from 6 ft (block by A. Nicholson),,30,28
134,2,7:38.0,,Defensive rebound by D. Dedmon,30,28
135,2,7:36.0,,Shooting foul by C. Zeller (drawn by M. Harkless),30,28
136,2,7:36.0,,M. Harkless misses free throw 1 of 2,30,28
137,2,7:36.0,,Offensive rebound by Team,30,28
138,2,7:36.0,M. Williams enters the game for C. Zeller,,30,28
139,2,7:36.0,,M. Harkless makes free throw 2 of 2,30,29
140,2,7:19.0,Turnover by G. Henderson (bad pass; steal by D. Dedmon),,30,29
141,2,6:57.0,,A. Nicholson makes 2-pt jump shot from 10 ft (assist by L. Ridnour),30,31
142,2,6:44.0,,Violation by D. Dedmon (kicked ball),30,31
143,2,6:37.0,M. Williams makes 3-pt jump shot from 26 ft (assist by B. Roberts),,33,31
144,2,6:19.0,,V. Oladipo misses 2-pt jump shot from 21 ft,33,31
145,2,6:18.0,Defensive rebound by A. Jefferson,,33,31
146,2,6:09.0,G. Henderson misses 2-pt jump shot from 18 ft,,33,31
147,2,6:07.0,,Defensive rebound by A. Nicholson,33,31
148,2,6:02.0,,Orlando full timeout,33,31
149,2,6:02.0,M. Williams enters the game for B. Roberts,,33,31
150,2,6:02.0,,N. Vučević enters the game for D. Dedmon,33,31
151,2,6:02.0,,E. Payton enters the game for M. Harkless,33,31
152,2,6:02.0,,T. Harris enters the game for L. Ridnour,33,31
153,2,5:54.0,,Shooting foul by L. Stephenson (drawn by T. Harris),33,31
154,2,5:54.0,,T. Harris makes free throw 1 of 2,33,32
155,2,5:54.0,,T. Harris makes free throw 2 of 2,33,33
156,2,5:34.0,G. Henderson misses 2-pt jump shot from 14 ft,,33,33
157,2,5:33.0,,Defensive rebound by T. Harris,33,33
158,2,5:12.0,,E. Payton misses 2-pt jump shot from 16 ft,33,33
159,2,5:11.0,Defensive rebound by M. Williams,,33,33
160,2,5:02.0,G. Henderson misses 2-pt jump shot from 15 ft,,33,33
161,2,5:00.0,,Defensive rebound by T. Harris,33,33
162,2,4:47.0,,E. Payton misses 2-pt jump shot from 9 ft,33,33
163,2,4:45.0,Defensive rebound by A. Jefferson,,33,33
164,2,4:27.0,L. Stephenson misses 3-pt jump shot from 25 ft,,33,33
165,2,4:26.0,,Defensive rebound by T. Harris,33,33
166,2,4:15.0,,A. Nicholson misses 2-pt jump shot from 18 ft,33,33
167,2,4:14.0,Defensive rebound by A. Jefferson,,33,33
168,2,4:03.0,M. Williams misses 3-pt jump shot from 24 ft,,33,33
169,2,4:01.0,,Defensive rebound by N. Vučević,33,33
170,2,3:48.0,,Turnover by E. Payton (bad pass; steal by L. Stephenson),33,33
171,2,3:44.0,L. Stephenson makes 2-pt layup from 1 ft,,35,33
172,2,3:27.0,,T. Harris misses 2-pt jump shot from 15 ft,35,33
173,2,3:26.0,Defensive rebound by A. Jefferson,,35,33
174,2,3:10.0,M. Williams misses 2-pt jump shot from 10 ft (block by N. Vučević),,35,33
175,2,3:08.0,,Defensive rebound by N. Vučević,35,33
176,2,3:06.0,,V. Oladipo misses 2-pt layup from 2 ft,35,33
177,2,3:06.0,Defensive rebound by Team,,35,33
178,2,3:06.0,,C. Frye enters the game for E. Payton,35,33
179,2,3:06.0,,W. Green enters the game for A. Nicholson,35,33
180,2,3:06.0,M. Kidd-Gilchrist enters the game for M. Williams,,35,33
181,2,2:44.0,Shooting foul by W. Green (drawn by M. Kidd-Gilchrist),,35,33
182,2,2:44.0,Charlotte full timeout,,35,33
183,2,2:44.0,M. Kidd-Gilchrist makes free throw 1 of 2,,36,33
184,2,2:44.0,M. Kidd-Gilchrist makes free throw 2 of 2,,37,33
185,2,2:30.0,,N. Vučević misses 2-pt jump shot from 18 ft,37,33
186,2,2:29.0,Defensive rebound by M. Kidd-Gilchrist,,37,33
187,2,2:25.0,Shooting foul by N. Vučević (drawn by L. Stephenson),,37,33
188,2,2:25.0,L. Stephenson makes free throw 1 of 2,,38,33
189,2,2:25.0,L. Stephenson makes free throw 2 of 2,,39,33
190,2,2:14.0,,V. Oladipo makes 2-pt jump shot from 13 ft,39,35
191,2,1:55.0,L. Stephenson misses 2-pt hook shot from 6 ft,,39,35
192,2,1:54.0,Offensive rebound by L. Stephenson,,39,35
193,2,1:45.0,L. Stephenson makes 2-pt jump shot from 16 ft,,41,35
194,2,1:25.0,,Turnover by V. Oladipo (bad pass; steal by M. Kidd-Gilchrist),41,35
195,2,1:19.0,L. Stephenson misses 2-pt layup from 2 ft,,41,35
196,2,1:18.0,,Defensive rebound by C. Frye,41,35
197,2,1:06.0,,Orlando full timeout,41,35
198,2,1:01.0,,N. Vučević misses 2-pt jump shot from 13 ft,41,35
199,2,1:00.0,,Offensive rebound by T. Harris,41,35
200,2,0:59.0,,T. Harris makes 2-pt layup from 1 ft,41,37
201,2,0:45.0,Turnover by L. Stephenson (bad pass; steal by C. Frye),,41,37
202,2,0:34.0,,V. Oladipo makes 2-pt layup from 2 ft,41,39
203,2,0:26.0,Personal foul by V. Oladipo (drawn by A. Jefferson),,41,39
204,2,0:26.0,A. Jefferson misses free throw 1 of 2,,41,39
205,2,0:26.0,Offensive rebound by Team,,41,39
206,2,0:26.0,A. Jefferson misses free throw 2 of 2,,41,39
207,2,0:25.0,,Defensive rebound by T. Harris,41,39
208,2,0:05.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by V. Oladipo),41,42
209,2,0:00.0,G. Henderson makes 2-pt jump shot from 20 ft (assist by M. Williams),,43,42
210,3,11:46.0,,Shooting foul by A. Jefferson (drawn by T. Harris),43,42
211,3,11:46.0,,T. Harris makes free throw 1 of 2,43,43
212,3,11:46.0,,T. Harris misses free throw 2 of 2,43,43
213,3,11:45.0,Defensive rebound by M. Kidd-Gilchrist,,43,43
214,3,11:33.0,Personal foul by E. Payton (drawn by M. Williams),,43,43
215,3,11:26.0,Turnover by G. Henderson (bad pass; steal by T. Harris),,43,43
216,3,11:17.0,,Turnover by N. Vučević (lost ball; steal by A. Jefferson),43,43
217,3,11:10.0,G. Henderson makes 2-pt jump shot from 15 ft,,45,43
218,3,10:46.0,,T. Harris misses 3-pt jump shot from 26 ft,45,43
219,3,10:45.0,Defensive rebound by M. Kidd-Gilchrist,,45,43
220,3,10:38.0,C. Zeller makes 2-pt dunk at rim (assist by M. Williams),,47,43
221,3,10:24.0,,Offensive foul by N. Vučević (drawn by A. Jefferson),47,43
222,3,10:24.0,,Turnover by N. Vučević (offensive foul),47,43
223,3,10:13.0,A. Jefferson misses 2-pt jump shot from 17 ft,,47,43
224,3,10:12.0,,Defensive rebound by T. Harris,47,43
225,3,10:03.0,,V. Oladipo misses 2-pt jump shot from 12 ft (block by A. Jefferson),47,43
226,3,10:01.0,Defensive rebound by C. Zeller,,47,43
227,3,9:58.0,C. Zeller makes 2-pt dunk at rim (assist by M. Kidd-Gilchrist),,49,43
228,3,9:57.0,,Orlando full timeout,49,43
229,3,9:40.0,,C. Frye misses 3-pt jump shot from 24 ft,49,43
230,3,9:39.0,,Offensive rebound by N. Vučević,49,43
231,3,9:28.0,,E. Payton misses 2-pt jump shot from 4 ft (block by A. Jefferson),49,43
232,3,9:26.0,Defensive rebound by M. Kidd-Gilchrist,,49,43
233,3,9:18.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by M. Williams),,52,43
234,3,8:55.0,,V. Oladipo makes 2-pt jump shot from 5 ft,52,45
235,3,8:36.0,G. Henderson makes 2-pt jump shot from 20 ft (assist by C. Zeller),,54,45
236,3,8:18.0,,T. Harris misses 2-pt jump shot from 15 ft,54,45
237,3,8:17.0,Defensive rebound by M. Kidd-Gilchrist,,54,45
238,3,8:10.0,Personal foul by V. Oladipo (drawn by G. Henderson),,54,45
239,3,8:10.0,,W. Green enters the game for E. Payton,54,45
240,3,7:56.0,G. Henderson misses 3-pt jump shot from 25 ft,,54,45
241,3,7:55.0,,Defensive rebound by T. Harris,54,45
242,3,7:47.0,,T. Harris misses 2-pt layup from 2 ft,54,45
243,3,7:46.0,Defensive rebound by M. Kidd-Gilchrist,,54,45
244,3,7:35.0,Turnover by M. Williams (bad pass),,54,45
245,3,7:25.0,,Turnover by C. Frye (bad pass),54,45
246,3,7:03.0,M. Williams makes 2-pt jump shot from 18 ft (assist by A. Jefferson),,56,45
247,3,6:46.0,,W. Green misses 3-pt jump shot from 25 ft,56,45
248,3,6:44.0,Defensive rebound by C. Zeller,,56,45
249,3,6:28.0,,D. Dedmon enters the game for C. Frye,56,45
250,3,6:26.0,Personal foul by V. Oladipo (drawn by C. Zeller),,56,45
251,3,6:19.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by A. Jefferson),,59,45
252,3,6:03.0,Offensive charge foul by N. Vučević (drawn by M. Kidd-Gilchrist),,59,45
253,3,6:03.0,,Turnover by N. Vučević (offensive foul),59,45
254,3,5:50.0,M. Williams misses 2-pt jump shot from 14 ft,,59,45
255,3,5:49.0,,Defensive rebound by D. Dedmon,59,45
256,3,5:38.0,,N. Vučević misses 2-pt jump shot from 17 ft,59,45
257,3,5:36.0,Defensive rebound by A. Jefferson,,59,45
258,3,5:23.0,A. Jefferson misses 2-pt jump shot from 12 ft,,59,45
259,3,5:22.0,,Defensive rebound by D. Dedmon,59,45
260,3,5:15.0,,V. Oladipo makes 3-pt jump shot from 26 ft,59,48
261,3,4:56.0,M. Kidd-Gilchrist makes 2-pt jump shot from 20 ft (assist by C. Zeller),,61,48
262,3,4:44.0,,Shooting foul by C. Zeller (drawn by V. Oladipo),61,48
263,3,4:44.0,,V. Oladipo makes free throw 1 of 2,61,49
264,3,4:44.0,M. Williams enters the game for C. Zeller,,61,49
265,3,4:44.0,,V. Oladipo makes free throw 2 of 2,61,50
266,3,4:30.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by M. Williams),,63,50
267,3,4:11.0,,W. Green makes 2-pt layup from 1 ft (assist by T. Harris),63,52
268,3,3:54.0,M. Williams makes 2-pt jump shot from 20 ft (assist by M. Williams),,65,52
269,3,3:37.0,,D. Dedmon misses 2-pt hook shot from 7 ft,65,52
270,3,3:36.0,Defensive rebound by M. Kidd-Gilchrist,,65,52
271,3,3:24.0,A. Jefferson misses 2-pt hook shot from 6 ft,,65,52
272,3,3:22.0,,Defensive rebound by V. Oladipo,65,52
273,3,3:10.0,,T. Harris misses 2-pt layup from 2 ft (block by A. Jefferson),65,52
274,3,3:10.0,Defensive rebound by M. Williams,,65,52
275,3,3:10.0,Personal foul by W. Green (drawn by M. Williams),,65,52
276,3,3:10.0,,A. Nicholson enters the game for N. Vučević,65,52
277,3,3:10.0,B. Roberts enters the game for G. Henderson,,65,52
278,3,3:10.0,,M. Harkless enters the game for T. Harris,65,52
279,3,2:56.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Williams),,67,52
280,3,2:45.0,,V. Oladipo makes 2-pt jump shot from 15 ft,67,54
281,3,2:26.0,M. Williams makes 2-pt jump shot from 22 ft,,69,54
282,3,2:11.0,,Shooting foul by A. Jefferson (drawn by V. Oladipo),69,54
283,3,2:11.0,Charlotte full timeout,,69,54
284,3,2:11.0,B. Biyombo enters the game for A. Jefferson,,69,54
285,3,2:11.0,,V. Oladipo misses free throw 1 of 2,69,54
286,3,2:11.0,,Offensive rebound by Team,69,54
287,3,2:11.0,,V. Oladipo makes free throw 2 of 2,69,55
288,3,1:54.0,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,,69,55
289,3,1:54.0,,Defensive rebound by D. Dedmon,69,55
290,3,1:54.0,,A. Nicholson makes 3-pt jump shot from 25 ft (assist by V. Oladipo),69,58
291,3,1:34.0,M. Williams makes 2-pt jump shot from 20 ft,,71,58
292,3,1:16.0,,Offensive foul by W. Green (drawn by M. Williams),71,58
293,3,1:16.0,,Turnover by W. Green (offensive foul),71,58
294,3,1:02.0,M. Williams misses 2-pt jump shot from 22 ft,,71,58
295,3,1:01.0,,Defensive rebound by M. Harkless,71,58
296,3,0:49.0,,Personal foul by M. Kidd-Gilchrist (drawn by A. Nicholson),71,58
297,3,0:45.0,,V. Oladipo misses 2-pt jump shot from 20 ft,71,58
298,3,0:40.0,,Offensive rebound by W. Green,71,58
299,3,0:40.0,,W. Green misses 3-pt jump shot from 25 ft,71,58
300,3,0:39.0,Defensive rebound by M. Williams,,71,58
301,3,0:30.0,M. Williams misses 3-pt jump shot from 26 ft,,71,58
302,3,0:28.0,,Defensive rebound by M. Harkless,71,58
303,3,0:06.0,,W. Green makes 2-pt jump shot from 17 ft (assist by V. Oladipo),71,60
304,3,0:02.0,Turnover by M. Williams (lost ball; steal by V. Oladipo),,71,60
305,3,0:00.0,,D. Dedmon misses 3-pt jump shot from 45 ft,71,60
306,3,0:00.0,,Offensive rebound by Team,71,60
307,4,11:39.0,L. Stephenson misses 2-pt jump shot from 20 ft,,71,60
308,4,11:38.0,,Defensive rebound by M. Harkless,71,60
309,4,11:22.0,,A. Nicholson makes 2-pt hook shot from 9 ft,71,62
310,4,11:01.0,L. Stephenson misses 3-pt jump shot from 24 ft,,71,62
311,4,11:00.0,Offensive rebound by M. Kidd-Gilchrist,,71,62
312,4,10:51.0,Offensive foul by L. Stephenson (drawn by B. Gordon),,71,62
313,4,10:51.0,Turnover by L. Stephenson (offensive foul),,71,62
314,4,10:36.0,,B. Gordon makes 2-pt jump shot from 16 ft,71,64
315,4,10:23.0,Turnover by B. Roberts (bad pass),,71,64
316,4,10:09.0,,Shooting foul by B. Biyombo (drawn by W. Green),71,64
317,4,10:09.0,,W. Green makes free throw 1 of 2,71,65
318,4,10:09.0,,W. Green makes free throw 2 of 2,71,66
319,4,9:54.0,Personal foul by W. Green (drawn by B. Roberts),,71,66
320,4,9:48.0,Shooting foul by M. Harkless (drawn by B. Biyombo),,71,66
321,4,9:48.0,B. Biyombo makes free throw 1 of 2,,72,66
322,4,9:48.0,B. Biyombo misses free throw 2 of 2,,72,66
323,4,9:47.0,,Defensive rebound by A. Nicholson,72,66
324,4,9:34.0,,B. Gordon misses 2-pt jump shot from 10 ft,72,66
325,4,9:32.0,,Offensive rebound by D. Dedmon,72,66
326,4,9:32.0,,D. Dedmon makes 2-pt layup from 2 ft,72,68
327,4,9:08.0,B. Roberts misses 3-pt jump shot from 27 ft,,72,68
328,4,9:07.0,Offensive rebound by B. Biyombo,,72,68
329,4,9:03.0,M. Williams misses 3-pt jump shot from 25 ft,,72,68
330,4,9:01.0,,Defensive rebound by W. Green,72,68
331,4,8:54.0,,W. Green misses 2-pt jump shot from 19 ft,72,68
332,4,8:53.0,Defensive rebound by B. Biyombo,,72,68
333,4,8:42.0,Turnover by M. Kidd-Gilchrist (traveling),,72,68
334,4,8:42.0,Official timeout,,72,68
335,4,8:42.0,G. Henderson enters the game for M. Kidd-Gilchrist,,72,68
336,4,8:42.0,C. Zeller enters the game for M. Williams,,72,68
337,4,8:36.0,,Offensive foul by B. Gordon (drawn by C. Zeller),72,68
338,4,8:36.0,,Turnover by B. Gordon (offensive foul),72,68
339,4,8:27.0,Turnover by B. Roberts (traveling),,72,68
340,4,8:16.0,,B. Gordon misses 2-pt jump shot from 22 ft,72,68
341,4,8:15.0,Defensive rebound by B. Roberts,,72,68
342,4,8:03.0,G. Henderson misses 2-pt jump shot from 18 ft,,72,68
343,4,8:02.0,Offensive rebound by C. Zeller,,72,68
344,4,8:00.0,C. Zeller makes 2-pt layup from 2 ft,,74,68
345,4,7:45.0,,Personal block foul by C. Zeller (drawn by B. Gordon),74,68
346,4,7:45.0,A. Jefferson enters the game for B. Biyombo,,74,68
347,4,7:45.0,M. Williams enters the game for B. Roberts,,74,68
348,4,7:39.0,,W. Green misses 3-pt jump shot from 25 ft,74,68
349,4,7:38.0,Defensive rebound by A. Jefferson,,74,68
350,4,7:29.0,M. Williams misses 3-pt jump shot from 25 ft,,74,68
351,4,7:27.0,,Defensive rebound by D. Dedmon,74,68
352,4,7:16.0,,B. Gordon makes 2-pt jump shot from 11 ft,74,70
353,4,7:03.0,Shooting foul by D. Dedmon (drawn by C. Zeller),,74,70
354,4,7:03.0,C. Zeller makes free throw 1 of 2,,75,70
355,4,7:03.0,,T. Harris enters the game for M. Harkless,75,70
356,4,7:03.0,,V. Oladipo enters the game for A. Nicholson,75,70
357,4,7:03.0,C. Zeller makes free throw 2 of 2,,76,70
358,4,6:48.0,,T. Harris misses 2-pt jump shot from 9 ft,76,70
359,4,6:46.0,Defensive rebound by A. Jefferson,,76,70
360,4,6:36.0,M. Williams makes 2-pt hook shot from 7 ft,,78,70
361,4,6:18.0,,Turnover by B. Gordon (lost ball; steal by G. Henderson),78,70
362,4,6:14.0,G. Henderson makes 2-pt layup from 1 ft,,80,70
363,4,6:14.0,,Orlando full timeout,80,70
364,4,6:14.0,,N. Vučević enters the game for D. Dedmon,80,70
365,4,6:14.0,M. Kidd-Gilchrist enters the game for L. Stephenson,,80,70
366,4,5:55.0,,T. Harris misses 2-pt jump shot from 12 ft,80,70
367,4,5:54.0,Defensive rebound by G. Henderson,,80,70
368,4,5:39.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by M. Williams),,82,70
369,4,5:24.0,,V. Oladipo makes 2-pt jump shot from 21 ft,82,72
370,4,5:05.0,G. Henderson misses 3-pt jump shot from 23 ft,,82,72
371,4,5:03.0,,Defensive rebound by N. Vučević,82,72
372,4,4:55.0,,Shooting foul by A. Jefferson (drawn by N. Vučević),82,72
373,4,4:55.0,,N. Vučević makes free throw 1 of 2,82,73
374,4,4:55.0,,N. Vučević makes free throw 2 of 2,82,74
375,4,4:43.0,Shooting foul by T. Harris (drawn by A. Jefferson),,82,74
376,4,4:43.0,A. Jefferson makes 2-pt layup from 2 ft,,84,74
