,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
86,1,1:42.0,,Shooting foul by N. Stauskas (drawn by A. Len),20,26
87,1,1:42.0,,A. Len makes 2-pt layup from 1 ft (assist by M. Morris),20,28
88,1,1:42.0,,A. Len makes free throw 1 of 1,20,29
89,1,1:30.0,N. Stauskas makes 3-pt jump shot from 25 ft,,23,29
90,1,1:22.0,,G. Green makes 3-pt jump shot from 23 ft (assist by G. Dragić),23,32
91,1,1:03.0,R. Evans misses 2-pt jump shot from 5 ft (block by P. Tucker),,23,32
92,1,1:03.0,Offensive rebound by Team,,23,32
93,1,1:03.0,,S. Randolph enters the game for A. Len,23,32
94,1,1:01.0,Turnover by R. Gay (bad pass; steal by G. Dragić),,23,32
95,1,0:59.0,,G. Dragić makes 2-pt layup from 1 ft,23,34
96,1,0:48.0,Personal foul by S. Randolph (drawn by R. Evans),,23,34
97,1,0:48.0,R. Evans makes free throw 1 of 2,,24,34
98,1,0:48.0,R. Evans makes free throw 2 of 2,,25,34
99,1,0:31.0,,G. Dragić makes 2-pt layup from 1 ft,25,36
100,1,0:15.0,R. Evans misses 2-pt layup from 2 ft,,25,36
101,1,0:13.0,,Defensive rebound by P. Tucker,25,36
102,1,0:01.0,,G. Dragić misses 3-pt jump shot from 23 ft,25,36
103,1,0:00.0,,Offensive rebound by Team,25,36
104,2,11:41.0,C. Landry makes 2-pt layup at rim (assist by N. Stauskas),,27,36
105,2,11:25.0,,Turnover by I. Thomas (bad pass; steal by R. Sessions),27,36
106,2,11:22.0,R. Sessions makes 2-pt layup from 1 ft,,29,36
107,2,11:02.0,,Turnover by S. Randolph (traveling),29,36
108,2,10:43.0,D. Cousins misses 2-pt jump shot from 9 ft,,29,36
109,2,10:40.0,,Defensive rebound by P. Tucker,29,36
110,2,10:32.0,,P. Tucker misses 3-pt jump shot from 23 ft,29,36
111,2,10:31.0,Defensive rebound by D. Cousins,,29,36
112,2,10:21.0,C. Landry makes 2-pt layup from 2 ft (assist by R. Sessions),,31,36
113,2,10:01.0,,P. Tucker misses 3-pt jump shot from 24 ft,31,36
114,2,9:59.0,,Offensive rebound by M. Plumlee,31,36
115,2,9:57.0,,Shooting foul by C. Landry (drawn by P. Tucker),31,36
116,2,9:57.0,,P. Tucker misses free throw 1 of 2,31,36
117,2,9:57.0,,Offensive rebound by Team,31,36
118,2,9:57.0,,M. Morris enters the game for S. Randolph,31,36
119,2,9:57.0,,P. Tucker makes free throw 2 of 2,31,37
120,2,9:43.0,N. Stauskas makes 2-pt layup from 1 ft (assist by C. Landry),,33,37
121,2,9:27.0,,G. Green misses 3-pt jump shot from 25 ft,33,37
122,2,9:25.0,Defensive rebound by D. Cousins,,33,37
123,2,9:20.0,R. Sessions misses 2-pt jump shot from 7 ft,,33,37
124,2,9:19.0,Offensive rebound by C. Landry,,33,37
125,2,9:19.0,C. Landry misses 2-pt tip-in at rim,,33,37
126,2,9:18.0,,Defensive rebound by M. Plumlee,33,37
127,2,9:12.0,,I. Thomas misses 3-pt jump shot from 25 ft,33,37
128,2,9:09.0,Defensive rebound by D. Cousins,,33,37
129,2,9:00.0,N. Stauskas misses 3-pt jump shot from 25 ft,,33,37
130,2,8:58.0,,Defensive rebound by P. Tucker,33,37
131,2,8:55.0,,Personal foul by O. Casspi (drawn by P. Tucker),33,37
132,2,8:55.0,Official timeout,,33,37
133,2,8:44.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by I. Thomas),33,39
134,2,8:18.0,D. Cousins misses 2-pt layup from 2 ft,,33,39
135,2,8:16.0,,Defensive rebound by M. Plumlee,33,39
136,2,8:10.0,,G. Green misses 3-pt jump shot from 24 ft,33,39
137,2,8:06.0,Defensive rebound by O. Casspi,,33,39
138,2,7:57.0,D. Cousins makes 2-pt jump shot from 7 ft (assist by O. Casspi),,35,39
139,2,7:38.0,,M. Plumlee misses 2-pt jump shot from 3 ft (block by C. Landry),35,39
140,2,7:36.0,Defensive rebound by N. Stauskas,,35,39
141,2,7:36.0,Personal foul by G. Green (drawn by N. Stauskas),,35,39
142,2,7:36.0,,E. Bledsoe enters the game for G. Green,35,39
143,2,7:21.0,Personal block foul by M. Plumlee (drawn by D. Cousins),,35,39
144,2,7:07.0,R. Sessions misses 2-pt layup from 2 ft,,35,39
145,2,7:05.0,Offensive rebound by O. Casspi,,35,39
146,2,7:05.0,Shooting foul by P. Tucker (drawn by O. Casspi),,35,39
147,2,7:05.0,O. Casspi makes free throw 1 of 2,,36,39
148,2,7:05.0,O. Casspi makes free throw 2 of 2,,37,39
149,2,6:50.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,37,39
150,2,6:48.0,Defensive rebound by N. Stauskas,,37,39
151,2,6:43.0,Offensive foul by C. Landry (drawn by M. Morris),,37,39
152,2,6:43.0,Turnover by C. Landry (offensive foul),,37,39
153,2,6:27.0,,Personal foul by D. Cousins (drawn by I. Thomas),37,39
154,2,6:27.0,J. Thompson enters the game for C. Landry,,37,39
155,2,6:19.0,,P. Tucker makes 3-pt jump shot from 25 ft (assist by I. Thomas),37,42
156,2,6:03.0,D. Collison enters the game for R. Sessions,,37,42
157,2,6:03.0,R. Gay enters the game for O. Casspi,,37,42
158,2,5:51.0,D. Cousins makes 2-pt layup from 1 ft,,39,42
159,2,5:41.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),39,45
160,2,5:20.0,N. Stauskas makes 2-pt jump shot from 21 ft (assist by J. Thompson),,41,45
161,2,5:04.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),41,48
162,2,4:43.0,Shooting foul by M. Morris (drawn by D. Cousins),,41,48
163,2,4:43.0,,Phoenix full timeout,41,48
164,2,4:43.0,,G. Dragić enters the game for I. Thomas,41,48
165,2,4:43.0,D. Cousins misses free throw 1 of 2,,41,48
166,2,4:43.0,Offensive rebound by Team,,41,48
167,2,4:43.0,D. Cousins makes free throw 2 of 2,,42,48
168,2,4:26.0,,G. Dragić misses 2-pt jump shot from 7 ft,42,48
169,2,4:24.0,,Offensive rebound by M. Plumlee,42,48
170,2,4:24.0,,M. Plumlee misses 2-pt tip-in from 1 ft,42,48
171,2,4:21.0,Defensive rebound by D. Collison,,42,48
172,2,4:06.0,Offensive foul by J. Thompson (drawn by G. Dragić),,42,48
173,2,4:06.0,Turnover by J. Thompson (offensive foul),,42,48
174,2,3:52.0,,E. Bledsoe makes 2-pt jump shot from 9 ft,42,50
175,2,3:40.0,Turnover by D. Collison (bad pass; steal by E. Bledsoe),,42,50
176,2,3:38.0,,E. Bledsoe makes 2-pt dunk at rim,42,52
177,2,3:36.0,Sacramento full timeout,,42,52
178,2,3:26.0,Personal foul by E. Bledsoe (drawn by D. Cousins),,42,52
179,2,3:26.0,D. Cousins makes free throw 1 of 2,,43,52
180,2,3:26.0,D. Cousins makes free throw 2 of 2,,44,52
181,2,3:04.0,,M. Morris misses 2-pt jump shot from 17 ft,44,52
182,2,3:02.0,,Offensive rebound by P. Tucker,44,52
183,2,2:59.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,44,52
184,2,2:57.0,Defensive rebound by D. Cousins,,44,52
185,2,2:52.0,R. Gay misses 2-pt layup from 2 ft,,44,52
186,2,2:48.0,,Defensive rebound by E. Bledsoe,44,52
187,2,2:39.0,,Turnover by P. Tucker (bad pass),44,52
188,2,2:23.0,Shooting foul by E. Bledsoe (drawn by D. Cousins),,44,52
189,2,2:23.0,,Violation by Team (delay of game),44,52
190,2,2:23.0,D. Cousins makes free throw 1 of 2,,45,52
191,2,2:23.0,,A. Len enters the game for M. Plumlee,45,52
192,2,2:23.0,,M. Morris enters the game for E. Bledsoe,45,52
193,2,2:23.0,R. Sessions enters the game for D. Collison,,45,52
194,2,2:23.0,D. Cousins makes free throw 2 of 2,,46,52
195,2,2:05.0,,M. Morris misses 2-pt jump shot from 7 ft,46,52
196,2,2:03.0,Defensive rebound by R. Sessions,,46,52
197,2,1:58.0,R. Gay makes 3-pt jump shot from 24 ft (assist by R. Sessions),,49,52
198,2,1:42.0,,A. Len misses 2-pt layup from 1 ft,49,52
199,2,1:41.0,Defensive rebound by D. Cousins,,49,52
200,2,1:41.0,Personal foul by A. Len (drawn by D. Cousins),,49,52
201,2,1:41.0,D. Cousins makes free throw 1 of 2,,50,52
202,2,1:41.0,D. Cousins makes free throw 2 of 2,,51,52
203,2,1:25.0,,P. Tucker makes 2-pt jump shot from 3 ft,51,54
204,2,1:25.0,,Shooting foul by N. Stauskas (drawn by P. Tucker),51,54
205,2,1:25.0,,P. Tucker makes free throw 1 of 1,51,55
206,2,1:05.0,R. Gay misses 2-pt jump shot from 7 ft (block by A. Len),,51,55
207,2,1:02.0,,Defensive rebound by M. Morris,51,55
208,2,0:58.0,,M. Morris misses 2-pt jump shot from 13 ft,51,55
209,2,0:56.0,,Offensive rebound by M. Morris,51,55
210,2,0:56.0,,M. Morris makes 2-pt dunk at rim,51,57
211,2,0:38.0,J. Thompson makes 2-pt jump shot from 8 ft (assist by N. Stauskas),,53,57
212,2,0:28.0,,Personal foul by J. Thompson (drawn by M. Morris),53,57
213,2,0:28.0,,M. Morris makes free throw 1 of 2,53,58
214,2,0:28.0,,M. Morris misses free throw 2 of 2,53,58
215,2,0:28.0,Defensive rebound by D. Cousins,,53,58
216,2,0:06.0,Personal foul by A. Len (drawn by D. Cousins),,53,58
217,2,0:06.0,D. Cousins makes free throw 1 of 2,,54,58
218,2,0:06.0,O. Casspi enters the game for N. Stauskas,,54,58
219,2,0:06.0,D. Williams enters the game for J. Thompson,,54,58
220,2,0:06.0,,G. Green enters the game for A. Len,54,58
221,2,0:06.0,,I. Thomas enters the game for M. Morris,54,58
222,2,0:06.0,D. Cousins makes free throw 2 of 2,,55,58
223,2,0:00.0,,M. Morris misses 2-pt jump shot from 22 ft,55,58
224,2,0:00.0,,Offensive rebound by Team,55,58
225,3,11:40.0,D. Cousins misses 2-pt jump shot from 18 ft,,55,58
226,3,11:38.0,,Defensive rebound by M. Morris,55,58
227,3,11:20.0,,M. Morris makes 2-pt jump shot from 17 ft,55,60
228,3,11:09.0,Shooting foul by M. Morris (drawn by D. Collison),,55,60
229,3,11:09.0,D. Collison makes free throw 1 of 2,,56,60
230,3,11:09.0,D. Collison makes free throw 2 of 2,,57,60
231,3,10:58.0,,G. Dragić makes 2-pt jump shot from 17 ft,57,62
232,3,10:40.0,B. McLemore misses 2-pt layup from 2 ft (block by M. Morris),,57,62
233,3,10:40.0,Offensive rebound by Team,,57,62
234,3,10:28.0,D. Collison misses 3-pt jump shot from 25 ft,,57,62
235,3,10:26.0,,Defensive rebound by M. Plumlee,57,62
236,3,10:18.0,,Turnover by E. Bledsoe (bad pass; steal by R. Gay),57,62
237,3,10:14.0,Turnover by R. Gay (bad pass; steal by M. Morris),,57,62
238,3,10:07.0,,G. Dragić misses 2-pt jump shot from 17 ft,57,62
239,3,10:04.0,Defensive rebound by R. Gay,,57,62
240,3,9:57.0,B. McLemore misses 3-pt jump shot from 23 ft,,57,62
241,3,9:55.0,,Defensive rebound by M. Morris,57,62
242,3,9:46.0,,E. Bledsoe makes 2-pt layup from 2 ft,57,64
243,3,9:46.0,,Shooting foul by R. Gay (drawn by E. Bledsoe),57,64
244,3,9:46.0,,E. Bledsoe misses free throw 1 of 1,57,64
245,3,9:45.0,Defensive rebound by D. Cousins,,57,64
246,3,9:27.0,D. Cousins misses 2-pt layup from 1 ft (block by E. Bledsoe),,57,64
247,3,9:25.0,,Defensive rebound by E. Bledsoe,57,64
248,3,9:17.0,,G. Dragić misses 2-pt jump shot from 16 ft,57,64
249,3,9:15.0,,Offensive rebound by E. Bledsoe,57,64
250,3,9:09.0,,Shooting block foul by D. Cousins (drawn by M. Morris),57,64
251,3,9:09.0,,M. Morris makes free throw 1 of 2,57,65
252,3,9:09.0,,M. Morris makes free throw 2 of 2,57,66
253,3,8:56.0,Shooting foul by M. Morris (drawn by J. Thompson),,57,66
254,3,8:56.0,J. Thompson makes free throw 1 of 2,,58,66
255,3,8:56.0,J. Thompson misses free throw 2 of 2,,58,66
256,3,8:55.0,Offensive rebound by D. Cousins,,58,66
257,3,8:45.0,R. Gay makes 2-pt jump shot from 4 ft,,60,66
258,3,8:24.0,,Turnover by M. Plumlee (traveling),60,66
259,3,8:05.0,D. Cousins makes 2-pt layup from 2 ft,,62,66
260,3,7:50.0,,M. Morris misses 3-pt jump shot from 25 ft,62,66
261,3,7:48.0,Defensive rebound by D. Cousins,,62,66
262,3,7:42.0,D. Collison misses 2-pt jump shot from 19 ft,,62,66
263,3,7:40.0,,Defensive rebound by M. Morris,62,66
264,3,7:33.0,,E. Bledsoe makes 2-pt jump shot from 7 ft,62,68
265,3,7:33.0,,Shooting foul by B. McLemore (drawn by E. Bledsoe),62,68
266,3,7:33.0,Technical foul by J. Thompson,,62,68
267,3,7:33.0,,E. Bledsoe makes technical free throw,62,69
268,3,7:33.0,,A. Len enters the game for M. Plumlee,62,69
269,3,7:33.0,,E. Bledsoe makes free throw 1 of 1,62,70
270,3,7:15.0,R. Gay misses 3-pt jump shot from 24 ft,,62,70
271,3,7:13.0,Offensive rebound by B. McLemore,,62,70
272,3,7:04.0,B. McLemore misses 3-pt jump shot from 25 ft,,62,70
273,3,7:02.0,Offensive rebound by R. Gay,,62,70
274,3,6:56.0,B. McLemore makes 2-pt jump shot from 20 ft (assist by D. Collison),,64,70
275,3,6:34.0,,Turnover by M. Morris (bad pass),64,70
276,3,6:27.0,Personal foul by A. Len (drawn by D. Cousins),,64,70
277,3,6:14.0,R. Gay misses 2-pt jump shot from 4 ft,,64,70
278,3,6:12.0,,Defensive rebound by M. Morris,64,70
279,3,6:06.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by G. Dragić),64,73
280,3,5:44.0,D. Cousins misses 2-pt layup from 2 ft,,64,73
281,3,5:43.0,,Defensive rebound by G. Dragić,64,73
282,3,5:43.0,,Personal foul by D. Cousins (drawn by G. Dragić),64,73
283,3,5:43.0,,Phoenix full timeout,64,73
284,3,5:25.0,,M. Morris misses 3-pt jump shot from 24 ft,64,73
285,3,5:23.0,Defensive rebound by D. Cousins,,64,73
286,3,5:10.0,D. Cousins makes 2-pt layup from 2 ft,,66,73
287,3,4:55.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,66,73
288,3,4:54.0,Defensive rebound by R. Gay,,66,73
289,3,4:44.0,D. Collison makes 2-pt layup at rim,,68,73
290,3,4:31.0,,A. Len misses 2-pt jump shot from 6 ft,68,73
291,3,4:29.0,Defensive rebound by J. Thompson,,68,73
292,3,4:23.0,D. Collison makes 2-pt layup from 1 ft,,70,73
293,3,4:22.0,,Phoenix full timeout,70,73
294,3,3:59.0,,M. Morris misses 2-pt jump shot from 14 ft,70,73
295,3,3:56.0,Defensive rebound by D. Collison,,70,73
296,3,3:50.0,Personal foul by A. Len (drawn by D. Cousins),,70,73
297,3,3:50.0,,I. Thomas enters the game for E. Bledsoe,70,73
298,3,3:50.0,,M. Plumlee enters the game for A. Len,70,73
299,3,3:40.0,D. Cousins misses 2-pt jump shot from 4 ft,,70,73
300,3,3:38.0,,Defensive rebound by M. Morris,70,73
301,3,3:34.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by I. Thomas),70,75
302,3,3:14.0,R. Gay misses 3-pt jump shot from 24 ft,,70,75
303,3,3:12.0,,Defensive rebound by M. Plumlee,70,75
304,3,3:03.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by G. Dragić),70,78
305,3,3:01.0,Sacramento full timeout,,70,78
306,3,3:01.0,,P. Tucker enters the game for M. Morris,70,78
307,3,3:01.0,R. Sessions enters the game for D. Cousins,,70,78
308,3,3:01.0,C. Landry enters the game for B. McLemore,,70,78
309,3,3:01.0,N. Stauskas enters the game for D. Collison,,70,78
310,3,2:41.0,Turnover by R. Gay (bad pass; steal by M. Morris),,70,78
311,3,2:35.0,,G. Dragić misses 2-pt layup from 1 ft,70,78
312,3,2:33.0,,Offensive rebound by M. Plumlee,70,78
313,3,2:33.0,,M. Plumlee makes 2-pt layup from 1 ft,70,80
314,3,2:08.0,C. Landry makes 2-pt jump shot from 9 ft (assist by R. Sessions),,72,80
315,3,1:53.0,,Personal foul by N. Stauskas (drawn by G. Dragić),72,80
316,3,1:53.0,,G. Dragić makes free throw 1 of 2,72,81
317,3,1:53.0,,M. Morris enters the game for M. Plumlee,72,81
318,3,1:53.0,R. Evans enters the game for J. Thompson,,72,81
319,3,1:53.0,,G. Dragić makes free throw 2 of 2,72,82
320,3,1:39.0,C. Landry misses 2-pt jump shot from 19 ft,,72,82
321,3,1:38.0,Offensive rebound by R. Evans,,72,82
322,3,1:34.0,R. Evans misses 2-pt layup from 2 ft,,72,82
323,3,1:33.0,Offensive rebound by R. Evans,,72,82
324,3,1:31.0,Shooting foul by M. Morris (drawn by R. Evans),,72,82
325,3,1:31.0,R. Evans misses free throw 1 of 2,,72,82
326,3,1:31.0,Offensive rebound by Team,,72,82
327,3,1:31.0,,S. Randolph enters the game for M. Morris,72,82
328,3,1:31.0,R. Evans makes free throw 2 of 2,,73,82
329,3,1:21.0,,I. Thomas misses 3-pt jump shot from 25 ft,73,82
330,3,1:20.0,Defensive rebound by Team,,73,82
331,3,1:20.0,,Loose ball foul by S. Randolph (drawn by R. Evans),73,82
332,3,1:20.0,R. Evans makes free throw 1 of 2,,74,82
333,3,1:20.0,R. Evans makes free throw 2 of 2,,75,82
334,3,1:05.0,,G. Dragić makes 2-pt jump shot from 7 ft,75,84
335,3,0:43.0,R. Gay misses 2-pt jump shot from 15 ft,,75,84
336,3,0:41.0,,Defensive rebound by P. Tucker,75,84
337,3,0:34.0,,G. Dragić makes 2-pt layup at rim,75,86
338,3,0:19.0,R. Sessions makes 2-pt jump shot from 4 ft,,77,86
339,3,0:02.0,,Shooting foul by R. Evans (drawn by G. Dragić),77,86
340,3,0:02.0,,G. Dragić makes free throw 1 of 2,77,87
341,3,0:02.0,,G. Dragić makes free throw 2 of 2,77,88
342,3,0:00.0,Turnover by R. Evans (bad pass; steal by P. Tucker),,77,88
343,4,11:49.0,,S. Randolph misses 3-pt jump shot from 25 ft,77,88
344,4,11:47.0,Defensive rebound by O. Casspi,,77,88
345,4,11:32.0,N. Stauskas makes 2-pt dunk at rim (assist by R. Evans),,79,88
346,4,11:13.0,,G. Green makes 3-pt jump shot from 24 ft (assist by I. Thomas),79,91
347,4,10:52.0,Shooting foul by S. Randolph (drawn by O. Casspi),,79,91
348,4,10:52.0,O. Casspi makes free throw 1 of 2,,80,91
349,4,10:52.0,O. Casspi makes free throw 2 of 2,,81,91
350,4,10:39.0,,G. Green misses 2-pt jump shot from 17 ft,81,91
351,4,10:37.0,Defensive rebound by R. Sessions,,81,91
352,4,10:28.0,Turnover by R. Evans (3 sec),,81,91
353,4,10:28.0,,E. Bledsoe enters the game for G. Dragić,81,91
354,4,10:02.0,,Turnover by E. Bledsoe (bad pass; steal by C. Landry),81,91
355,4,9:58.0,R. Sessions makes 2-pt layup from 1 ft (assist by O. Casspi),,83,91
356,4,9:49.0,,G. Green misses 3-pt jump shot from 24 ft,83,91
357,4,9:46.0,Defensive rebound by R. Evans,,83,91
358,4,9:29.0,N. Stauskas misses 3-pt jump shot from 25 ft,,83,91
359,4,9:28.0,,Defensive rebound by I. Thomas,83,91
360,4,9:16.0,,Personal foul by R. Evans (drawn by S. Randolph),83,91
361,4,9:08.0,,P. Tucker misses 3-pt jump shot from 23 ft,83,91
362,4,9:06.0,Defensive rebound by O. Casspi,,83,91
363,4,8:54.0,R. Sessions misses 2-pt jump shot from 4 ft,,83,91
364,4,8:54.0,,Defensive rebound by Team,83,91
365,4,8:54.0,Loose ball foul by R. Evans (drawn by I. Thomas),,83,91
366,4,8:54.0,Official timeout,,83,91
367,4,8:54.0,D. Cousins enters the game for R. Evans,,83,91
368,4,8:31.0,,E. Bledsoe misses 2-pt jump shot from 8 ft (block by D. Cousins),83,91
369,4,8:29.0,Defensive rebound by R. Sessions,,83,91
370,4,8:26.0,Personal foul by I. Thomas (drawn by O. Casspi),,83,91
371,4,8:26.0,,M. Plumlee enters the game for S. Randolph,83,91
372,4,8:08.0,D. Cousins misses 2-pt jump shot from 9 ft,,83,91
373,4,8:06.0,,Defensive rebound by M. Plumlee,83,91
374,4,7:59.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by E. Bledsoe),83,93
375,4,7:43.0,Turnover by O. Casspi (traveling),,83,93
376,4,7:43.0,D. Collison enters the game for R. Sessions,,83,93
377,4,7:28.0,,Shooting foul by C. Landry (drawn by M. Plumlee),83,93
378,4,7:28.0,,M. Plumlee makes free throw 1 of 2,83,94
379,4,7:28.0,R. Gay enters the game for O. Casspi,,83,94
380,4,7:28.0,,M. Plumlee misses free throw 2 of 2,83,94
381,4,7:27.0,Defensive rebound by C. Landry,,83,94
382,4,7:10.0,D. Cousins makes 2-pt jump shot from 9 ft,,85,94
383,4,7:10.0,Shooting foul by M. Plumlee (drawn by D. Cousins),,85,94
384,4,7:10.0,D. Cousins makes free throw 1 of 1,,86,94
385,4,6:56.0,,G. Green misses 3-pt jump shot from 26 ft,86,94
386,4,6:55.0,Defensive rebound by Team,,86,94
387,4,6:32.0,C. Landry makes 2-pt jump shot from 8 ft (assist by D. Collison),,88,94
388,4,6:15.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,88,94
