,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DALLAS_ACTION,ORLANDO_SCORE,DALLAS_SCORE
44,1,5:44.0,,C. Parsons misses 3-pt jump shot from 25 ft,13,19
45,1,5:42.0,Defensive rebound by V. Oladipo,,13,19
46,1,5:35.0,Turnover by V. Oladipo (bad pass),,13,19
47,1,5:15.0,,Turnover by R. Rondo (bad pass; steal by C. Frye),13,19
48,1,5:04.0,Personal foul by M. Ellis (drawn by M. Harkless),,13,19
49,1,5:04.0,A. Gordon enters the game for C. Frye,,13,19
50,1,4:49.0,E. Payton misses 3-pt jump shot from 25 ft,,13,19
51,1,4:48.0,,Defensive rebound by T. Chandler,13,19
52,1,4:40.0,Violation by N. Vučević (kicked ball),,13,19
53,1,4:27.0,,C. Villanueva misses 2-pt jump shot from 7 ft,13,19
54,1,4:24.0,Defensive rebound by A. Gordon,,13,19
55,1,4:16.0,A. Gordon misses 3-pt jump shot from 27 ft,,13,19
56,1,4:15.0,,Defensive rebound by R. Rondo,13,19
57,1,4:09.0,,C. Villanueva makes 3-pt jump shot from 22 ft (assist by R. Rondo),13,22
58,1,3:55.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Payton),,15,22
59,1,3:47.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),15,24
60,1,3:33.0,E. Payton makes 2-pt layup from 1 ft,,17,24
61,1,3:32.0,,Dallas full timeout,17,24
62,1,3:32.0,,D. Harris enters the game for T. Chandler,17,24
63,1,3:32.0,,A. Stoudemire enters the game for R. Rondo,17,24
64,1,3:32.0,B. Gordon enters the game for V. Oladipo,,17,24
65,1,3:20.0,,Turnover by M. Ellis (lost ball; steal by E. Payton),17,24
66,1,3:16.0,E. Payton makes 2-pt layup from 2 ft,,19,24
67,1,2:59.0,,A. Stoudemire makes 2-pt hook shot from 4 ft,19,26
68,1,2:38.0,B. Gordon misses 3-pt jump shot from 25 ft,,19,26
69,1,2:36.0,,Defensive rebound by Team,19,26
70,1,2:25.0,,D. Harris misses 2-pt layup from 1 ft (block by A. Gordon),19,26
71,1,2:23.0,Defensive rebound by A. Gordon,,19,26
72,1,2:18.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by B. Gordon),,21,26
73,1,2:01.0,,C. Villanueva makes 2-pt hook shot from 7 ft (assist by D. Harris),21,28
74,1,1:49.0,B. Gordon misses 3-pt jump shot from 25 ft,,21,28
75,1,1:48.0,,Defensive rebound by Team,21,28
76,1,1:48.0,L. Ridnour enters the game for E. Payton,,21,28
77,1,1:48.0,,D. Nowitzki enters the game for C. Parsons,21,28
78,1,1:48.0,,J. Barea enters the game for M. Ellis,21,28
79,1,1:48.0,,A. Aminu enters the game for C. Villanueva,21,28
80,1,1:34.0,,Personal foul by A. Gordon (drawn by D. Nowitzki),21,28
81,1,1:34.0,K. O'Quinn enters the game for N. Vučević,,21,28
82,1,1:31.0,,Offensive foul by D. Harris (drawn by A. Gordon),21,28
83,1,1:31.0,,Turnover by D. Harris (offensive foul),21,28
84,1,1:13.0,A. Gordon makes 2-pt layup from 1 ft,,23,28
85,1,0:55.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,23,28
86,1,0:54.0,Defensive rebound by B. Gordon,,23,28
87,1,0:45.0,Offensive foul by K. O'Quinn (drawn by D. Harris),,23,28
88,1,0:45.0,Turnover by K. O'Quinn (offensive foul),,23,28
89,1,0:33.0,,D. Harris misses 2-pt jump shot from 19 ft,23,28
90,1,0:32.0,Defensive rebound by A. Gordon,,23,28
91,1,0:10.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,23,28
92,1,0:09.0,,Defensive rebound by D. Nowitzki,23,28
93,1,0:02.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Harris),23,31
94,1,0:00.0,M. Harkless misses 3-pt jump shot from 63 ft,,23,31
95,1,0:00.0,Offensive rebound by Team,,23,31
96,2,11:43.0,B. Gordon misses 2-pt jump shot from 4 ft,,23,31
97,2,11:41.0,,Defensive rebound by A. Stoudemire,23,31
98,2,11:24.0,,Personal foul by A. Nicholson (drawn by D. Harris),23,31
99,2,11:11.0,,A. Stoudemire misses 2-pt jump shot from 20 ft,23,31
100,2,11:09.0,,Offensive rebound by A. Aminu,23,31
101,2,11:03.0,,J. Barea makes 2-pt jump shot from 4 ft (assist by A. Aminu),23,33
102,2,10:38.0,Turnover by L. Ridnour (traveling),,23,33
103,2,10:16.0,,A. Stoudemire misses 2-pt dunk at rim,23,33
104,2,10:13.0,Defensive rebound by A. Gordon,,23,33
105,2,10:03.0,A. Nicholson misses 3-pt jump shot from 24 ft,,23,33
106,2,10:02.0,Offensive rebound by K. O'Quinn,,23,33
107,2,9:57.0,Turnover by B. Gordon (bad pass; steal by A. Aminu),,23,33
108,2,9:50.0,,Turnover by J. Barea (bad pass),23,33
109,2,9:50.0,V. Oladipo enters the game for A. Gordon,,23,33
110,2,9:34.0,,Offensive charge foul by B. Gordon (drawn by D. Harris),23,33
111,2,9:34.0,Turnover by B. Gordon (offensive foul),,23,33
112,2,9:23.0,,J. Barea makes 2-pt jump shot from 8 ft,23,35
113,2,9:08.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,26,35
114,2,8:49.0,,Turnover by J. Barea (bad pass; steal by V. Oladipo),26,35
115,2,8:41.0,L. Ridnour makes 2-pt jump shot from 11 ft,,28,35
116,2,8:36.0,,Dallas full timeout,28,35
117,2,8:36.0,,R. Rondo enters the game for D. Harris,28,35
118,2,8:33.0,,Shooting foul by K. O'Quinn (drawn by A. Stoudemire),28,35
119,2,8:33.0,Technical foul by K. O'Quinn,,28,35
120,2,8:33.0,,D. Nowitzki makes technical free throw,28,36
121,2,8:33.0,,A. Stoudemire makes free throw 1 of 2,28,37
122,2,8:33.0,,A. Stoudemire misses free throw 2 of 2,28,37
123,2,8:32.0,,Offensive rebound by A. Aminu,28,37
124,2,8:30.0,,Shooting block foul by A. Nicholson (drawn by A. Aminu),28,37
125,2,8:30.0,,A. Aminu misses free throw 1 of 2,28,37
126,2,8:30.0,,Offensive rebound by Team,28,37
127,2,8:30.0,,A. Aminu makes free throw 2 of 2,28,38
128,2,8:16.0,A. Nicholson misses 2-pt jump shot from 17 ft,,28,38
129,2,8:15.0,,Defensive rebound by A. Aminu,28,38
130,2,8:07.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by R. Rondo),28,40
131,2,7:43.0,V. Oladipo makes 2-pt jump shot from 4 ft,,30,40
132,2,7:43.0,Shooting foul by A. Aminu (drawn by V. Oladipo),,30,40
133,2,7:43.0,,T. Chandler enters the game for A. Stoudemire,30,40
134,2,7:43.0,,M. Ellis enters the game for J. Barea,30,40
135,2,7:43.0,,C. Parsons enters the game for D. Nowitzki,30,40
136,2,7:43.0,E. Payton enters the game for B. Gordon,,30,40
137,2,7:43.0,V. Oladipo makes free throw 1 of 1,,31,40
138,2,7:27.0,,T. Chandler misses 2-pt layup from 2 ft,31,40
139,2,7:24.0,,Offensive rebound by T. Chandler,31,40
140,2,7:23.0,,Turnover by T. Chandler (lost ball; steal by L. Ridnour),31,40
141,2,7:20.0,,Violation by M. Ellis (kicked ball),31,40
142,2,7:20.0,,C. Villanueva enters the game for A. Aminu,31,40
143,2,7:14.0,Personal take foul by R. Rondo (drawn by K. O'Quinn),,31,40
144,2,7:06.0,,Violation by T. Chandler (kicked ball),31,40
145,2,7:06.0,,D. Harris enters the game for C. Villanueva,31,40
146,2,6:58.0,V. Oladipo misses 2-pt jump shot from 16 ft,,31,40
147,2,6:56.0,Offensive rebound by K. O'Quinn,,31,40
148,2,6:48.0,A. Nicholson makes 2-pt hook shot from 3 ft (assist by V. Oladipo),,33,40
149,2,6:29.0,,M. Ellis misses 3-pt jump shot from 24 ft,33,40
150,2,6:28.0,Defensive rebound by L. Ridnour,,33,40
151,2,6:15.0,V. Oladipo misses 2-pt jump shot from 12 ft,,33,40
152,2,6:13.0,,Defensive rebound by D. Harris,33,40
153,2,6:07.0,,M. Ellis makes 2-pt jump shot from 17 ft (assist by R. Rondo),33,42
154,2,5:53.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by E. Payton),,35,42
155,2,5:46.0,,Personal foul by A. Nicholson (drawn by C. Parsons),35,42
156,2,5:46.0,Official timeout,,35,42
157,2,5:34.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by C. Parsons),35,45
158,2,5:09.0,A. Nicholson misses 2-pt jump shot from 19 ft,,35,45
159,2,5:08.0,,Defensive rebound by C. Parsons,35,45
160,2,5:00.0,,D. Harris misses 3-pt jump shot from 25 ft,35,45
161,2,4:59.0,Defensive rebound by Team,,35,45
162,2,4:59.0,M. Harkless enters the game for A. Nicholson,,35,45
163,2,4:43.0,K. O'Quinn misses 2-pt layup at rim (block by T. Chandler),,35,45
164,2,4:41.0,Offensive rebound by M. Harkless,,35,45
165,2,4:40.0,Turnover by M. Harkless (lost ball),,35,45
166,2,4:40.0,N. Vučević enters the game for K. O'Quinn,,35,45
167,2,4:40.0,,J. Barea enters the game for D. Harris,35,45
168,2,4:28.0,,M. Ellis makes 2-pt jump shot from 8 ft,35,47
169,2,4:17.0,M. Harkless misses 3-pt jump shot from 24 ft,,35,47
170,2,4:17.0,Offensive rebound by E. Payton,,35,47
171,2,4:11.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by E. Payton),,37,47
172,2,3:56.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by R. Rondo),37,50
173,2,3:45.0,V. Oladipo misses 3-pt jump shot from 24 ft,,37,50
174,2,3:45.0,,Defensive rebound by M. Ellis,37,50
175,2,3:35.0,,Turnover by R. Rondo (bad pass; steal by N. Vučević),37,50
176,2,3:32.0,V. Oladipo makes 2-pt layup at rim (assist by L. Ridnour),,39,50
177,2,3:32.0,Shooting foul by M. Ellis (drawn by V. Oladipo),,39,50
178,2,3:32.0,V. Oladipo makes free throw 1 of 1,,40,50
179,2,3:19.0,,M. Ellis makes 2-pt jump shot from 8 ft,40,52
180,2,3:01.0,M. Harkless makes 2-pt dunk at rim (assist by N. Vučević),,42,52
181,2,2:44.0,,Shooting foul by N. Vučević (drawn by R. Rondo),42,52
182,2,2:44.0,Orlando full timeout,,42,52
183,2,2:44.0,,A. Aminu enters the game for C. Parsons,42,52
184,2,2:44.0,,D. Nowitzki enters the game for T. Chandler,42,52
185,2,2:44.0,,R. Rondo makes free throw 1 of 2,42,53
186,2,2:44.0,,R. Rondo misses free throw 2 of 2,42,53
187,2,2:43.0,Defensive rebound by N. Vučević,,42,53
188,2,2:30.0,L. Ridnour misses 3-pt jump shot from 27 ft,,42,53
189,2,2:28.0,,Defensive rebound by D. Nowitzki,42,53
190,2,2:23.0,,R. Rondo makes 2-pt layup from 1 ft,42,55
191,2,2:13.0,Offensive foul by N. Vučević (drawn by R. Rondo),,42,55
192,2,2:13.0,Turnover by N. Vučević (offensive foul),,42,55
193,2,2:01.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by R. Rondo),42,57
194,2,1:45.0,Turnover by V. Oladipo (lost ball; steal by M. Ellis),,42,57
195,2,1:41.0,,M. Ellis makes 2-pt layup from 2 ft (assist by R. Rondo),42,59
196,2,1:36.0,Shooting block foul by R. Rondo (drawn by N. Vučević),,42,59
197,2,1:36.0,N. Vučević makes free throw 1 of 2,,43,59
198,2,1:36.0,N. Vučević makes free throw 2 of 2,,44,59
199,2,1:21.0,,Turnover by R. Rondo (bad pass; steal by V. Oladipo),44,59
200,2,1:17.0,M. Harkless makes 2-pt dunk at rim (assist by L. Ridnour),,46,59
201,2,1:14.0,,Dallas full timeout,46,59
202,2,0:59.0,,M. Ellis makes 2-pt layup from 1 ft (assist by D. Nowitzki),46,61
203,2,0:48.0,L. Ridnour misses 3-pt jump shot from 22 ft,,46,61
204,2,0:47.0,,Defensive rebound by D. Nowitzki,46,61
205,2,0:26.0,,A. Aminu makes 2-pt jump shot from 20 ft,46,63
206,2,0:20.0,Orlando full timeout,,46,63
207,2,0:20.0,,T. Chandler enters the game for D. Nowitzki,46,63
208,2,0:09.0,Turnover by V. Oladipo (lost ball; steal by J. Barea),,46,63
209,2,0:05.0,,R. Rondo makes 2-pt layup from 2 ft (assist by J. Barea),46,65
210,2,0:00.0,L. Ridnour makes 2-pt jump shot from 19 ft (assist by E. Payton),,48,65
211,3,11:38.0,N. Vučević misses 2-pt jump shot from 11 ft (block by T. Chandler),,48,65
212,3,11:35.0,,Defensive rebound by R. Rondo,48,65
213,3,11:20.0,,C. Parsons misses 3-pt jump shot from 23 ft,48,65
214,3,11:18.0,Defensive rebound by N. Vučević,,48,65
215,3,11:09.0,N. Vučević misses 2-pt jump shot from 20 ft,,48,65
216,3,11:06.0,,Defensive rebound by R. Rondo,48,65
217,3,10:47.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by M. Ellis),48,67
218,3,10:27.0,V. Oladipo misses 3-pt jump shot from 24 ft,,48,67
219,3,10:27.0,,Defensive rebound by C. Parsons,48,67
220,3,10:19.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by C. Parsons),48,70
221,3,10:02.0,Shooting foul by D. Nowitzki (drawn by V. Oladipo),,48,70
222,3,10:02.0,V. Oladipo misses free throw 1 of 2,,48,70
223,3,10:02.0,Offensive rebound by Team,,48,70
224,3,10:02.0,V. Oladipo makes free throw 2 of 2,,49,70
225,3,9:47.0,,Turnover by D. Nowitzki (bad pass; steal by M. Harkless),49,70
226,3,9:47.0,,Loose ball foul by C. Parsons (drawn by M. Harkless),49,70
227,3,9:35.0,E. Payton makes 2-pt jump shot from 6 ft,,51,70
228,3,9:23.0,,Turnover by M. Ellis (bad pass; steal by E. Payton),51,70
229,3,9:19.0,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),,53,70
230,3,9:02.0,,R. Rondo misses 2-pt jump shot from 18 ft,53,70
231,3,9:00.0,Defensive rebound by V. Oladipo,,53,70
232,3,8:56.0,M. Harkless makes 2-pt dunk at rim (assist by V. Oladipo),,55,70
233,3,8:55.0,,Dallas full timeout,55,70
234,3,8:30.0,,R. Rondo misses 3-pt jump shot from 23 ft,55,70
235,3,8:29.0,Defensive rebound by N. Vučević,,55,70
236,3,8:21.0,M. Harkless makes 2-pt dunk at rim (assist by E. Payton),,57,70
237,3,8:08.0,,Turnover by R. Rondo (traveling),57,70
238,3,7:58.0,Personal foul by R. Rondo (drawn by E. Payton),,57,70
239,3,7:58.0,,D. Harris enters the game for R. Rondo,57,70
240,3,7:51.0,Turnover by V. Oladipo (bad pass; steal by M. Ellis),,57,70
241,3,7:44.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),57,73
242,3,7:31.0,V. Oladipo misses 2-pt jump shot from 12 ft,,57,73
243,3,7:29.0,,Defensive rebound by T. Chandler,57,73
244,3,7:26.0,,C. Parsons misses 2-pt layup from 1 ft (block by C. Frye),57,73
245,3,7:26.0,,Offensive rebound by Team,57,73
246,3,7:20.0,,C. Parsons misses 3-pt jump shot from 22 ft,57,73
247,3,7:19.0,Defensive rebound by N. Vučević,,57,73
248,3,7:11.0,,Offensive charge foul by E. Payton (drawn by D. Harris),57,73
249,3,7:11.0,Turnover by E. Payton (offensive foul),,57,73
250,3,6:57.0,,M. Ellis misses 2-pt jump shot from 20 ft,57,73
251,3,6:56.0,Defensive rebound by M. Harkless,,57,73
252,3,6:48.0,E. Payton misses 2-pt jump shot from 20 ft,,57,73
253,3,6:46.0,,Defensive rebound by C. Parsons,57,73
254,3,6:30.0,,C. Parsons misses 3-pt jump shot from 25 ft,57,73
255,3,6:28.0,Defensive rebound by V. Oladipo,,57,73
256,3,6:07.0,C. Frye makes 3-pt jump shot from 24 ft (assist by M. Harkless),,60,73
257,3,5:43.0,,Turnover by T. Chandler (3 sec),60,73
258,3,5:43.0,,A. Aminu enters the game for D. Nowitzki,60,73
259,3,5:23.0,C. Frye makes 2-pt hook shot from 8 ft,,62,73
260,3,5:06.0,,Shooting foul by E. Payton (drawn by T. Chandler),62,73
261,3,5:06.0,,T. Chandler misses free throw 1 of 2,62,73
262,3,5:06.0,,Offensive rebound by Team,62,73
263,3,5:06.0,,T. Chandler makes free throw 2 of 2,62,74
264,3,4:48.0,N. Vučević misses 2-pt jump shot from 6 ft (block by M. Ellis),,62,74
265,3,4:47.0,Offensive rebound by C. Frye,,62,74
266,3,4:42.0,M. Harkless misses 2-pt layup at rim,,62,74
267,3,4:41.0,Offensive rebound by N. Vučević,,62,74
268,3,4:41.0,N. Vučević misses 2-pt tip-in from 2 ft,,62,74
269,3,4:39.0,Offensive rebound by M. Harkless,,62,74
270,3,4:39.0,M. Harkless misses 2-pt tip-in from 1 ft,,62,74
271,3,4:38.0,,Defensive rebound by T. Chandler,62,74
272,3,4:32.0,,M. Ellis misses 3-pt jump shot from 23 ft,62,74
273,3,4:30.0,Defensive rebound by E. Payton,,62,74
274,3,4:23.0,V. Oladipo misses 2-pt layup from 2 ft (block by T. Chandler),,62,74
275,3,4:20.0,,Defensive rebound by T. Chandler,62,74
276,3,4:12.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by M. Ellis),62,77
277,3,4:11.0,Orlando full timeout,,62,77
278,3,3:51.0,Shooting foul by D. Harris (drawn by N. Vučević),,62,77
279,3,3:51.0,N. Vučević makes free throw 1 of 2,,63,77
280,3,3:51.0,,A. Stoudemire enters the game for T. Chandler,63,77
281,3,3:51.0,N. Vučević makes free throw 2 of 2,,64,77
282,3,3:39.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by M. Ellis),64,80
283,3,3:28.0,Turnover by E. Payton (bad pass),,64,80
284,3,3:19.0,,A. Stoudemire makes 2-pt layup at rim (assist by D. Harris),64,82
285,3,3:06.0,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),,66,82
286,3,2:47.0,A. Gordon enters the game for N. Vučević,,66,82
287,3,2:47.0,K. O'Quinn enters the game for C. Frye,,66,82
288,3,2:47.0,,D. Nowitzki enters the game for C. Parsons,66,82
289,3,2:42.0,,A. Aminu misses 3-pt jump shot from 23 ft,66,82
290,3,2:40.0,Defensive rebound by E. Payton,,66,82
291,3,2:28.0,A. Gordon misses 3-pt jump shot from 23 ft,,66,82
292,3,2:27.0,,Defensive rebound by D. Nowitzki,66,82
293,3,2:18.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),66,85
294,3,1:59.0,V. Oladipo misses 3-pt jump shot from 27 ft,,66,85
295,3,1:58.0,,Defensive rebound by A. Aminu,66,85
296,3,1:55.0,,Turnover by A. Aminu (bad pass),66,85
297,3,1:43.0,M. Harkless misses 3-pt jump shot from 24 ft,,66,85
298,3,1:41.0,,Defensive rebound by D. Harris,66,85
299,3,1:38.0,,Personal block foul by V. Oladipo (drawn by D. Harris),66,85
300,3,1:38.0,,J. Barea enters the game for M. Ellis,66,85
301,3,1:28.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,66,85
302,3,1:26.0,Defensive rebound by E. Payton,,66,85
303,3,1:20.0,V. Oladipo makes 2-pt layup at rim (assist by E. Payton),,68,85
304,3,1:05.0,,A. Stoudemire misses 2-pt layup from 1 ft (block by V. Oladipo),68,85
305,3,1:05.0,,Offensive rebound by Team,68,85
306,3,1:05.0,L. Ridnour enters the game for E. Payton,,68,85
307,3,1:05.0,B. Gordon enters the game for V. Oladipo,,68,85
308,3,0:55.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,68,85
309,3,0:54.0,,Offensive rebound by A. Aminu,68,85
310,3,0:46.0,,Personal foul by A. Gordon (drawn by A. Stoudemire),68,85
311,3,0:46.0,,A. Stoudemire misses free throw 1 of 2,68,85
312,3,0:46.0,,Offensive rebound by Team,68,85
313,3,0:46.0,,A. Stoudemire makes free throw 2 of 2,68,86
314,3,0:27.0,A. Gordon misses 2-pt layup from 1 ft,,68,86
315,3,0:26.0,Offensive rebound by A. Gordon,,68,86
316,3,0:26.0,A. Gordon makes 2-pt tip-in from 2 ft,,70,86
317,3,0:04.0,,D. Harris misses 3-pt jump shot from 24 ft,70,86
318,3,0:01.0,Defensive rebound by M. Harkless,,70,86
319,4,11:48.0,,Personal foul by K. O'Quinn (drawn by A. Stoudemire),70,86
320,4,11:36.0,,A. Stoudemire misses 2-pt jump shot from 14 ft,70,86
321,4,11:34.0,Defensive rebound by A. Gordon,,70,86
322,4,11:18.0,K. O'Quinn makes 2-pt hook shot from 4 ft (assist by L. Ridnour),,72,86
323,4,11:09.0,,J. Barea misses 2-pt jump shot from 8 ft,72,86
324,4,11:07.0,Defensive rebound by E. Payton,,72,86
325,4,11:01.0,Personal foul by J. Barea (drawn by E. Payton),,72,86
326,4,10:43.0,E. Payton makes 2-pt jump shot from 14 ft,,74,86
327,4,10:30.0,,Def 3 sec tech foul by K. O'Quinn,74,86
328,4,10:30.0,,D. Nowitzki makes technical free throw,74,87
329,4,10:21.0,,A. Stoudemire makes 2-pt dunk at rim (assist by J. Barea),74,89
330,4,10:08.0,Personal foul by A. Aminu (drawn by E. Payton),,74,89
331,4,10:03.0,B. Gordon makes 2-pt jump shot from 18 ft (assist by K. O'Quinn),,76,89
332,4,9:49.0,,J. Barea misses 3-pt jump shot from 24 ft,76,89
333,4,9:48.0,Defensive rebound by L. Ridnour,,76,89
334,4,9:38.0,B. Gordon makes 3-pt jump shot from 24 ft (assist by E. Payton),,79,89
335,4,9:30.0,,Dallas full timeout,79,89
336,4,9:30.0,,C. Villanueva enters the game for D. Nowitzki,79,89
337,4,9:23.0,,A. Stoudemire misses 2-pt jump shot from 20 ft,79,89
338,4,9:21.0,Defensive rebound by E. Payton,,79,89
339,4,9:14.0,Turnover by E. Payton (lost ball; steal by J. Barea),,79,89
340,4,8:54.0,,D. Harris misses 3-pt jump shot from 24 ft,79,89
341,4,8:53.0,,Offensive rebound by A. Aminu,79,89
342,4,8:52.0,,Shooting foul by A. Gordon (drawn by A. Aminu),79,89
343,4,8:52.0,,A. Aminu makes free throw 1 of 2,79,90
344,4,8:52.0,,A. Aminu makes free throw 2 of 2,79,91
345,4,8:40.0,Turnover by B. Gordon (lost ball; steal by D. Harris),,79,91
346,4,8:36.0,,A. Aminu misses 2-pt layup from 1 ft (block by L. Ridnour),79,91
347,4,8:36.0,,Offensive rebound by Team,79,91
348,4,8:23.0,,C. Villanueva misses 3-pt jump shot from 25 ft,79,91
349,4,8:21.0,Defensive rebound by Team,,79,91
350,4,8:08.0,Shooting foul by C. Villanueva (drawn by A. Gordon),,79,91
351,4,8:08.0,A. Gordon makes free throw 1 of 2,,80,91
352,4,8:08.0,,T. Chandler enters the game for D. Harris,80,91
353,4,8:08.0,,M. Ellis enters the game for A. Stoudemire,80,91
354,4,8:08.0,,C. Parsons enters the game for A. Aminu,80,91
355,4,8:08.0,,R. Rondo enters the game for J. Barea,80,91
356,4,8:08.0,V. Oladipo enters the game for L. Ridnour,,80,91
357,4,8:08.0,A. Gordon makes free throw 2 of 2,,81,91
358,4,7:51.0,,C. Villanueva makes 2-pt layup from 1 ft,81,93
359,4,7:29.0,B. Gordon misses 2-pt jump shot from 18 ft,,81,93
360,4,7:27.0,,Defensive rebound by R. Rondo,81,93
361,4,7:19.0,,Personal foul by K. O'Quinn (drawn by C. Villanueva),81,93
362,4,7:19.0,C. Frye enters the game for A. Gordon,,81,93
363,4,7:10.0,,Turnover by T. Chandler (bad pass),81,93
364,4,7:10.0,Orlando full timeout,,81,93
365,4,7:10.0,M. Harkless enters the game for B. Gordon,,81,93
366,4,6:55.0,C. Frye makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),,84,93
367,4,6:36.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Rondo),84,96
368,4,6:25.0,V. Oladipo misses 2-pt layup from 1 ft (block by M. Ellis),,84,96
369,4,6:22.0,,Defensive rebound by R. Rondo,84,96
370,4,6:18.0,,C. Villanueva misses 3-pt jump shot from 25 ft,84,96
371,4,6:15.0,Defensive rebound by V. Oladipo,,84,96
372,4,6:02.0,K. O'Quinn makes 3-pt jump shot from 25 ft (assist by C. Frye),,87,96
373,4,5:40.0,,M. Ellis misses 2-pt jump shot from 20 ft,87,96
374,4,5:38.0,Defensive rebound by E. Payton,,87,96
