,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
61,1,4:59.0,Turnover by L. Ridnour (bad pass; steal by H. Sims),,19,15
62,1,4:52.0,,Turnover by T. Wroten (traveling),19,15
63,1,4:46.0,,C. Johnson enters the game for H. Thompson,19,15
64,1,4:43.0,Turnover by T. Harris (bad pass; steal by H. Sims),,19,15
65,1,4:39.0,,Shooting foul by L. Ridnour (drawn by T. Wroten),19,15
66,1,4:39.0,,T. Wroten makes 2-pt jump shot from 3 ft,19,17
67,1,4:39.0,,M. Thomas enters the game for N. Noel,19,17
68,1,4:39.0,B. Gordon enters the game for E. Fournier,,19,17
69,1,4:39.0,,T. Wroten makes free throw 1 of 1,19,18
70,1,4:21.0,A. Gordon makes 2-pt dunk at rim,,21,18
71,1,4:02.0,,T. Wroten makes 3-pt jump shot from 25 ft,21,21
72,1,3:45.0,,Violation by H. Sims (kicked ball),21,21
73,1,3:45.0,C. Frye enters the game for N. Vučević,,21,21
74,1,3:45.0,,A. Shved enters the game for T. Wroten,21,21
75,1,3:36.0,L. Ridnour misses 3-pt jump shot from 24 ft,,21,21
76,1,3:32.0,,Defensive rebound by H. Sims,21,21
77,1,3:20.0,,M. Thomas misses 2-pt hook shot from 6 ft,21,21
78,1,3:18.0,Defensive rebound by L. Ridnour,,21,21
79,1,3:11.0,Turnover by A. Gordon (traveling),,21,21
80,1,3:11.0,,J. Sampson enters the game for H. Sims,21,21
81,1,3:00.0,,C. Johnson misses 3-pt jump shot from 24 ft,21,21
82,1,2:58.0,Defensive rebound by C. Frye,,21,21
83,1,2:51.0,T. Harris makes 2-pt dunk at rim,,23,21
84,1,2:30.0,,J. Sampson makes 2-pt jump shot from 17 ft,23,23
85,1,2:23.0,Offensive foul by C. Frye (drawn by M. Thomas),,23,23
86,1,2:23.0,Turnover by C. Frye (offensive foul),,23,23
87,1,2:23.0,D. Dedmon enters the game for T. Harris,,23,23
88,1,2:05.0,,J. Sampson misses 2-pt layup from 1 ft,23,23
89,1,2:03.0,Defensive rebound by A. Gordon,,23,23
90,1,1:58.0,A. Gordon misses 2-pt layup from 2 ft (block by C. Johnson),,23,23
91,1,1:58.0,Offensive rebound by A. Gordon,,23,23
92,1,1:58.0,Turnover by A. Gordon (lost ball),,23,23
93,1,1:47.0,,A. Shved misses 2-pt jump shot from 3 ft,23,23
94,1,1:45.0,Defensive rebound by A. Gordon,,23,23
95,1,1:23.0,Shooting foul by J. Sampson (drawn by B. Gordon),,23,23
96,1,1:23.0,B. Gordon makes free throw 1 of 2,,24,23
97,1,1:23.0,B. Gordon makes free throw 2 of 2,,25,23
98,1,1:13.0,,A. Shved misses 2-pt jump shot from 4 ft,25,23
99,1,1:11.0,Defensive rebound by C. Frye,,25,23
100,1,1:07.0,Turnover by D. Dedmon (lost ball),,25,23
101,1,0:57.0,,K. McDaniels makes 2-pt jump shot from 6 ft,25,25
102,1,0:50.0,Shooting foul by C. Johnson (drawn by B. Gordon),,25,25
103,1,0:50.0,B. Gordon makes free throw 1 of 2,,26,25
104,1,0:50.0,B. Gordon misses free throw 2 of 2,,26,25
105,1,0:49.0,,Defensive rebound by M. Thomas,26,25
106,1,0:36.0,,J. Sampson misses 2-pt jump shot from 18 ft,26,25
107,1,0:35.0,Defensive rebound by C. Frye,,26,25
108,1,0:13.0,B. Gordon misses 2-pt jump shot from 20 ft (block by J. Sampson),,26,25
109,1,0:11.0,,Defensive rebound by C. Johnson,26,25
110,1,0:01.0,,A. Shved makes 3-pt jump shot from 25 ft,26,28
111,2,11:47.0,,B. Davies makes 2-pt layup from 1 ft (assist by A. Shved),26,30
112,2,11:34.0,Offensive foul by D. Dedmon (drawn by C. Johnson),,26,30
113,2,11:34.0,Turnover by D. Dedmon (offensive foul),,26,30
114,2,11:20.0,,N. Noel misses 2-pt jump shot from 4 ft,26,30
115,2,11:19.0,Defensive rebound by A. Gordon,,26,30
116,2,11:00.0,L. Ridnour misses 2-pt jump shot from 16 ft,,26,30
117,2,10:58.0,Offensive rebound by C. Frye,,26,30
118,2,10:57.0,C. Frye makes 2-pt jump shot from 14 ft,,28,30
119,2,10:57.0,Shooting foul by B. Davies (drawn by C. Frye),,28,30
120,2,10:57.0,C. Frye makes free throw 1 of 1,,29,30
121,2,10:44.0,,Shooting foul by C. Frye (drawn by B. Davies),29,30
122,2,10:44.0,,B. Davies misses free throw 1 of 2,29,30
123,2,10:44.0,,Offensive rebound by Team,29,30
124,2,10:44.0,M. Harkless enters the game for A. Gordon,,29,30
125,2,10:44.0,,B. Davies misses free throw 2 of 2,29,30
126,2,10:43.0,Defensive rebound by B. Gordon,,29,30
127,2,10:34.0,B. Gordon makes 2-pt jump shot from 9 ft,,31,30
128,2,10:21.0,,K. McDaniels misses 2-pt layup from 1 ft,31,30
129,2,10:19.0,Defensive rebound by C. Frye,,31,30
130,2,10:07.0,Turnover by D. Dedmon (3 sec),,31,30
131,2,9:56.0,,A. Shved misses 3-pt jump shot from 27 ft,31,30
132,2,9:54.0,Defensive rebound by D. Dedmon,,31,30
133,2,9:47.0,Shooting foul by A. Shved (drawn by B. Gordon),,31,30
134,2,9:47.0,B. Gordon makes free throw 1 of 2,,32,30
135,2,9:47.0,,H. Thompson enters the game for C. Johnson,32,30
136,2,9:47.0,N. Vučević enters the game for D. Dedmon,,32,30
137,2,9:47.0,B. Gordon makes free throw 2 of 2,,33,30
138,2,9:33.0,,N. Noel misses 2-pt jump shot from 12 ft,33,30
139,2,9:31.0,Defensive rebound by M. Harkless,,33,30
140,2,9:20.0,Turnover by B. Gordon (bad pass; steal by H. Thompson),,33,30
141,2,9:16.0,,A. Shved makes 2-pt layup at rim (assist by N. Noel),33,32
142,2,8:50.0,L. Ridnour misses 3-pt jump shot from 26 ft,,33,32
143,2,8:48.0,,Defensive rebound by H. Thompson,33,32
144,2,8:44.0,,Shooting foul by M. Harkless (drawn by A. Shved),33,32
145,2,8:44.0,Official timeout,,33,32
146,2,8:44.0,E. Fournier enters the game for L. Ridnour,,33,32
147,2,8:44.0,E. Payton enters the game for C. Frye,,33,32
148,2,8:44.0,T. Harris enters the game for B. Gordon,,33,32
149,2,8:44.0,,A. Shved makes free throw 1 of 2,33,33
150,2,8:44.0,,A. Shved makes free throw 2 of 2,33,34
151,2,8:23.0,T. Harris makes 2-pt layup from 1 ft (assist by N. Vučević),,35,34
152,2,8:09.0,,Turnover by N. Noel (back court),35,34
153,2,8:09.0,,T. Wroten enters the game for A. Shved,35,34
154,2,7:59.0,Turnover by E. Payton (lost ball; steal by T. Wroten),,35,34
155,2,7:55.0,,B. Davies makes 2-pt layup at rim (assist by T. Wroten),35,36
156,2,7:37.0,M. Harkless makes 2-pt dunk at rim (assist by E. Fournier),,37,36
157,2,7:16.0,,Turnover by N. Noel (lost ball; steal by T. Harris),37,36
158,2,7:11.0,T. Harris makes 2-pt layup from 2 ft,,39,36
159,2,6:50.0,,K. McDaniels makes 3-pt jump shot from 24 ft (assist by N. Noel),39,39
160,2,6:37.0,E. Fournier misses 2-pt jump shot from 5 ft (block by N. Noel),,39,39
161,2,6:35.0,,Defensive rebound by B. Davies,39,39
162,2,6:30.0,,T. Wroten misses 2-pt layup from 1 ft,39,39
163,2,6:28.0,Defensive rebound by T. Harris,,39,39
164,2,6:24.0,E. Fournier misses 2-pt layup from 3 ft,,39,39
165,2,6:22.0,Offensive rebound by M. Harkless,,39,39
166,2,6:22.0,M. Harkless makes 2-pt layup from 1 ft,,41,39
167,2,6:17.0,,Philadelphia full timeout,41,39
168,2,6:09.0,,Turnover by N. Noel (lost ball; steal by E. Payton),41,39
169,2,6:04.0,E. Payton misses 2-pt jump shot from 5 ft (block by H. Thompson),,41,39
170,2,6:01.0,,Defensive rebound by H. Thompson,41,39
171,2,5:57.0,,K. McDaniels makes 2-pt dunk at rim (assist by T. Wroten),41,41
172,2,5:57.0,,Shooting foul by M. Harkless (drawn by K. McDaniels),41,41
173,2,5:57.0,,H. Sims enters the game for N. Noel,41,41
174,2,5:57.0,,K. McDaniels makes free throw 1 of 1,41,42
175,2,5:38.0,Turnover by N. Vučević (bad pass; steal by B. Davies),,41,42
176,2,5:36.0,,Turnover by T. Wroten (traveling),41,42
177,2,5:29.0,T. Harris misses 3-pt jump shot from 25 ft,,41,42
178,2,5:27.0,,Defensive rebound by H. Sims,41,42
179,2,5:20.0,,Personal foul by T. Harris (drawn by K. McDaniels),41,42
180,2,5:20.0,,A. Shved enters the game for K. McDaniels,41,42
181,2,5:20.0,L. Ridnour enters the game for E. Payton,,41,42
182,2,5:14.0,,B. Davies makes 2-pt jump shot from 12 ft (assist by A. Shved),41,44
183,2,5:05.0,N. Vučević makes 2-pt jump shot from 5 ft,,43,44
184,2,4:28.0,,T. Wroten misses 2-pt jump shot from 14 ft,43,44
185,2,4:26.0,,Offensive rebound by B. Davies,43,44
186,2,4:26.0,,B. Davies makes 2-pt layup at rim,43,46
187,2,4:16.0,Turnover by N. Vučević (bad pass; steal by T. Wroten),,43,46
188,2,4:13.0,,Shooting foul by E. Fournier (drawn by T. Wroten),43,46
189,2,4:13.0,,T. Wroten misses free throw 1 of 2,43,46
190,2,4:13.0,,Offensive rebound by Team,43,46
191,2,4:13.0,,L. Mbah a Moute enters the game for B. Davies,43,46
192,2,4:13.0,C. Frye enters the game for M. Harkless,,43,46
193,2,4:13.0,,T. Wroten makes free throw 2 of 2,43,47
194,2,4:00.0,T. Harris misses 2-pt jump shot from 6 ft (block by H. Thompson),,43,47
195,2,3:58.0,,Defensive rebound by H. Sims,43,47
196,2,3:53.0,,A. Shved misses 3-pt jump shot from 24 ft,43,47
197,2,3:51.0,Defensive rebound by T. Harris,,43,47
198,2,3:40.0,C. Frye makes 3-pt jump shot from 26 ft (assist by L. Ridnour),,46,47
199,2,3:20.0,,H. Sims misses 2-pt layup from 2 ft,46,47
200,2,3:19.0,Defensive rebound by T. Harris,,46,47
201,2,3:13.0,N. Vučević makes 2-pt jump shot from 6 ft (assist by T. Harris),,48,47
202,2,2:57.0,,Turnover by L. Mbah a Moute (lost ball; steal by C. Frye),48,47
203,2,2:49.0,T. Harris makes 2-pt layup from 1 ft (assist by E. Fournier),,50,47
204,2,2:36.0,,L. Mbah a Moute misses 2-pt layup from 2 ft,50,47
205,2,2:33.0,Defensive rebound by N. Vučević,,50,47
206,2,2:26.0,Turnover by L. Ridnour (palming),,50,47
207,2,2:26.0,,C. Johnson enters the game for A. Shved,50,47
208,2,2:14.0,,L. Mbah a Moute misses 3-pt jump shot from 27 ft,50,47
209,2,2:12.0,Defensive rebound by L. Ridnour,,50,47
210,2,1:57.0,E. Fournier makes 2-pt jump shot from 7 ft,,52,47
211,2,1:33.0,,C. Johnson misses 3-pt jump shot from 26 ft,52,47
212,2,1:32.0,,Offensive rebound by L. Mbah a Moute,52,47
213,2,1:30.0,,H. Sims misses 2-pt jump shot from 15 ft,52,47
214,2,1:29.0,Defensive rebound by E. Fournier,,52,47
215,2,1:18.0,T. Harris misses 3-pt jump shot from 27 ft,,52,47
216,2,1:15.0,Offensive rebound by Team,,52,47
217,2,1:05.0,E. Fournier misses 3-pt jump shot from 26 ft,,52,47
218,2,1:03.0,,Defensive rebound by Team,52,47
219,2,1:00.0,,T. Wroten makes 3-pt jump shot from 24 ft,52,50
220,2,0:53.0,Turnover by C. Frye (bad pass; steal by H. Thompson),,52,50
221,2,0:41.0,,Shooting foul by E. Fournier (drawn by H. Thompson),52,50
222,2,0:41.0,,H. Thompson makes free throw 1 of 2,52,51
223,2,0:41.0,,N. Noel enters the game for H. Sims,52,51
224,2,0:41.0,,K. McDaniels enters the game for C. Johnson,52,51
225,2,0:41.0,,H. Thompson makes free throw 2 of 2,52,52
226,2,0:27.0,L. Ridnour misses 3-pt jump shot from 27 ft,,52,52
227,2,0:24.0,,Defensive rebound by T. Wroten,52,52
228,2,0:18.0,,K. McDaniels misses 2-pt jump shot from 10 ft,52,52
229,2,0:17.0,Defensive rebound by C. Frye,,52,52
230,2,0:02.0,C. Frye misses 3-pt jump shot from 25 ft,,52,52
231,2,0:01.0,,Defensive rebound by H. Thompson,52,52
232,3,11:43.0,,H. Thompson misses 3-pt jump shot from 27 ft (block by T. Harris),52,52
233,3,11:39.0,,Offensive rebound by N. Noel,52,52
234,3,11:32.0,Loose ball foul by C. Frye (drawn by B. Davies),,52,52
235,3,11:26.0,,B. Davies makes 2-pt jump shot from 14 ft,52,54
236,3,11:00.0,Turnover by N. Vučević (3 sec),,52,54
237,3,10:45.0,,B. Davies misses 2-pt jump shot from 4 ft (block by N. Vučević),52,54
238,3,10:44.0,Defensive rebound by C. Frye,,52,54
239,3,10:36.0,T. Harris misses 3-pt jump shot from 24 ft,,52,54
240,3,10:34.0,,Defensive rebound by L. Mbah a Moute,52,54
241,3,10:27.0,,H. Thompson misses 3-pt jump shot from 27 ft,52,54
242,3,10:26.0,Defensive rebound by N. Vučević,,52,54
243,3,10:14.0,E. Fournier misses 3-pt jump shot from 24 ft,,52,54
244,3,10:13.0,Offensive rebound by C. Frye,,52,54
245,3,10:12.0,C. Frye makes 2-pt layup at rim,,54,54
246,3,9:57.0,,N. Noel makes 2-pt layup from 2 ft (assist by L. Mbah a Moute),54,56
247,3,9:33.0,Turnover by N. Vučević (3 sec),,54,56
248,3,9:22.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,54,56
249,3,9:20.0,Defensive rebound by C. Frye,,54,56
250,3,9:13.0,Personal foul by B. Davies (drawn by N. Vučević),,54,56
251,3,9:13.0,Technical foul by N. Vučević,,54,56
252,3,9:13.0,,H. Thompson makes technical free throw,54,57
253,3,9:09.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),,57,57
254,3,8:54.0,,T. Wroten makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),57,60
255,3,8:42.0,E. Fournier misses 2-pt jump shot from 16 ft,,57,60
256,3,8:41.0,,Defensive rebound by N. Noel,57,60
257,3,8:30.0,,B. Davies makes 2-pt jump shot from 19 ft (assist by N. Noel),57,62
258,3,8:16.0,Offensive foul by N. Vučević (drawn by L. Mbah a Moute),,57,62
259,3,8:16.0,Turnover by N. Vučević (offensive foul),,57,62
260,3,8:16.0,,H. Sims enters the game for N. Noel,57,62
261,3,8:02.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by T. Wroten),57,64
262,3,7:54.0,Orlando full timeout,,57,64
263,3,7:54.0,Violation by Team (delay of game),,57,64
264,3,7:38.0,C. Frye makes 2-pt hook shot from 7 ft,,59,64
265,3,7:22.0,,T. Wroten misses 2-pt layup from 2 ft,59,64
266,3,7:20.0,Defensive rebound by E. Payton,,59,64
267,3,7:00.0,E. Payton makes 2-pt layup from 1 ft (assist by N. Vučević),,61,64
268,3,7:00.0,Shooting foul by T. Wroten (drawn by E. Payton),,61,64
269,3,7:00.0,,K. McDaniels enters the game for L. Mbah a Moute,61,64
270,3,7:00.0,E. Payton misses free throw 1 of 1,,61,64
271,3,7:00.0,Offensive rebound by E. Payton,,61,64
272,3,6:49.0,N. Vučević misses 2-pt jump shot from 17 ft,,61,64
273,3,6:47.0,,Defensive rebound by B. Davies,61,64
274,3,6:32.0,,H. Thompson misses 2-pt jump shot from 4 ft,61,64
275,3,6:31.0,Defensive rebound by E. Fournier,,61,64
276,3,6:27.0,N. Vučević misses 2-pt jump shot from 5 ft (block by K. McDaniels),,61,64
277,3,6:25.0,,Defensive rebound by H. Sims,61,64
278,3,6:11.0,,B. Davies makes 2-pt layup from 1 ft (assist by T. Wroten),61,66
279,3,6:05.0,N. Vučević misses 2-pt jump shot from 17 ft,,61,66
280,3,6:03.0,,Defensive rebound by T. Wroten,61,66
281,3,5:56.0,,B. Davies makes 3-pt jump shot from 25 ft (assist by T. Wroten),61,69
282,3,5:38.0,C. Frye makes 3-pt jump shot from 27 ft (assist by E. Payton),,64,69
283,3,5:02.0,,Shooting foul by N. Vučević (drawn by H. Sims),64,69
284,3,5:02.0,,H. Sims misses free throw 1 of 2,64,69
285,3,5:02.0,,Offensive rebound by Team,64,69
286,3,5:02.0,,H. Sims makes free throw 2 of 2,64,70
287,3,4:56.0,,L. Mbah a Moute enters the game for B. Davies,64,70
288,3,4:56.0,M. Harkless enters the game for C. Frye,,64,70
289,3,4:46.0,T. Harris misses 2-pt jump shot from 14 ft (block by T. Wroten),,64,70
290,3,4:44.0,Offensive rebound by E. Payton,,64,70
291,3,4:44.0,E. Payton misses 2-pt jump shot from 11 ft,,64,70
292,3,4:43.0,Offensive rebound by T. Harris,,64,70
293,3,4:43.0,T. Harris makes 2-pt layup at rim,,66,70
294,3,4:34.0,,Shooting foul by T. Harris (drawn by L. Mbah a Moute),66,70
295,3,4:34.0,,L. Mbah a Moute misses free throw 1 of 2,66,70
296,3,4:34.0,,Offensive rebound by Team,66,70
297,3,4:34.0,B. Gordon enters the game for E. Fournier,,66,70
298,3,4:34.0,,L. Mbah a Moute misses free throw 2 of 2,66,70
299,3,4:34.0,,Offensive rebound by H. Thompson,66,70
300,3,4:25.0,,Shooting foul by M. Harkless (drawn by T. Wroten),66,70
301,3,4:25.0,,T. Wroten misses free throw 1 of 2,66,70
302,3,4:25.0,,Offensive rebound by Team,66,70
303,3,4:25.0,,T. Wroten makes free throw 2 of 2,66,71
304,3,4:01.0,M. Harkless misses 3-pt jump shot from 27 ft,,66,71
305,3,4:00.0,Offensive rebound by N. Vučević,,66,71
306,3,3:58.0,N. Vučević makes 2-pt layup from 2 ft,,68,71
307,3,3:58.0,Shooting foul by H. Sims (drawn by N. Vučević),,68,71
308,3,3:58.0,,A. Shved enters the game for H. Thompson,68,71
309,3,3:58.0,N. Vučević makes free throw 1 of 1,,69,71
310,3,3:44.0,,T. Wroten misses 2-pt layup from 1 ft,69,71
311,3,3:41.0,Defensive rebound by T. Harris,,69,71
312,3,3:29.0,B. Gordon makes 2-pt jump shot from 9 ft (assist by E. Payton),,71,71
313,3,3:27.0,,Philadelphia full timeout,71,71
314,3,3:12.0,,A. Shved misses 2-pt jump shot from 5 ft,71,71
315,3,3:11.0,Defensive rebound by T. Harris,,71,71
316,3,3:01.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),,73,71
317,3,2:36.0,,K. McDaniels misses 2-pt jump shot from 17 ft,73,71
318,3,2:35.0,Defensive rebound by E. Payton,,73,71
319,3,2:11.0,T. Harris misses 2-pt jump shot from 20 ft,,73,71
320,3,2:10.0,,Defensive rebound by H. Sims,73,71
321,3,1:59.0,,K. McDaniels misses 3-pt jump shot from 23 ft,73,71
322,3,1:57.0,Defensive rebound by T. Harris,,73,71
323,3,1:39.0,Turnover by E. Payton (bad pass; steal by T. Wroten),,73,71
324,3,1:34.0,,K. McDaniels makes 2-pt dunk at rim (assist by T. Wroten),73,73
325,3,1:10.0,Personal foul by K. McDaniels (drawn by T. Harris),,73,73
326,3,1:10.0,,J. Sampson enters the game for L. Mbah a Moute,73,73
327,3,1:10.0,,M. Thomas enters the game for T. Wroten,73,73
328,3,1:10.0,,C. Johnson enters the game for H. Sims,73,73
329,3,1:07.0,Shooting foul by J. Sampson (drawn by T. Harris),,73,73
330,3,1:07.0,D. Dedmon enters the game for N. Vučević,,73,73
331,3,1:07.0,T. Harris makes free throw 1 of 2,,74,73
332,3,1:07.0,T. Harris makes free throw 2 of 2,,75,73
333,3,0:56.0,,M. Thomas makes 2-pt layup from 1 ft (assist by A. Shved),75,75
334,3,0:40.0,T. Harris misses 2-pt jump shot from 9 ft (block by J. Sampson),,75,75
335,3,0:37.0,Offensive rebound by M. Harkless,,75,75
336,3,0:31.0,B. Gordon misses 3-pt jump shot from 26 ft,,75,75
337,3,0:29.0,,Defensive rebound by J. Sampson,75,75
338,3,0:05.0,,A. Shved misses 3-pt jump shot from 25 ft,75,75
339,3,0:05.0,Defensive rebound by Team,,75,75
340,3,0:02.0,T. Harris misses 2-pt jump shot from 3 ft,,75,75
341,3,0:02.0,Offensive rebound by D. Dedmon,,75,75
342,3,0:00.0,D. Dedmon misses 2-pt tip-in from 5 ft,,75,75
343,3,0:00.0,Offensive rebound by Team,,75,75
344,4,11:36.0,B. Gordon misses 2-pt jump shot from 11 ft,,75,75
345,4,11:34.0,,Defensive rebound by M. Thomas,75,75
346,4,11:34.0,,Personal foul by B. Gordon (drawn by M. Thomas),75,75
347,4,11:17.0,,C. Johnson misses 3-pt jump shot from 25 ft,75,75
348,4,11:16.0,Defensive rebound by C. Frye,,75,75
349,4,10:57.0,C. Frye misses 2-pt jump shot from 6 ft,,75,75
350,4,10:56.0,Offensive rebound by M. Harkless,,75,75
351,4,10:56.0,M. Harkless makes 2-pt dunk at rim,,77,75
352,4,10:42.0,,A. Shved misses 2-pt layup at rim,77,75
353,4,10:41.0,Defensive rebound by D. Dedmon,,77,75
354,4,10:38.0,Personal foul by M. Thomas (drawn by B. Gordon),,77,75
355,4,10:30.0,C. Frye misses 3-pt jump shot from 24 ft,,77,75
356,4,10:29.0,,Defensive rebound by K. McDaniels,77,75
357,4,10:15.0,,B. Davies misses 2-pt jump shot from 5 ft,77,75
358,4,10:15.0,,Offensive rebound by Team,77,75
359,4,10:06.0,,Shooting foul by L. Ridnour (drawn by A. Shved),77,75
360,4,10:06.0,,A. Shved makes free throw 1 of 2,77,76
361,4,10:06.0,,A. Shved makes free throw 2 of 2,77,77
362,4,9:51.0,B. Gordon makes 2-pt jump shot from 8 ft (assist by C. Frye),,79,77
363,4,9:35.0,,C. Johnson misses 2-pt jump shot from 8 ft,79,77
364,4,9:34.0,Defensive rebound by D. Dedmon,,79,77
365,4,9:24.0,B. Gordon misses 2-pt layup from 2 ft,,79,77
366,4,9:21.0,,Defensive rebound by B. Davies,79,77
367,4,9:14.0,,C. Johnson misses 3-pt jump shot from 22 ft,79,77
368,4,9:13.0,Defensive rebound by D. Dedmon,,79,77
369,4,9:13.0,Orlando full timeout,,79,77
370,4,9:13.0,,H. Thompson enters the game for C. Johnson,79,77
371,4,8:57.0,B. Gordon makes 2-pt jump shot from 7 ft,,81,77
372,4,8:35.0,,K. McDaniels misses 2-pt layup from 1 ft,81,77
373,4,8:33.0,Defensive rebound by D. Dedmon,,81,77
374,4,8:24.0,B. Gordon makes 2-pt jump shot from 16 ft,,83,77
375,4,8:08.0,,Turnover by K. McDaniels (bad pass; steal by M. Harkless),83,77
376,4,7:53.0,L. Ridnour misses 2-pt jump shot from 17 ft (block by K. McDaniels),,83,77
377,4,7:50.0,,Defensive rebound by M. Thomas,83,77
378,4,7:47.0,,Turnover by M. Thomas (bad pass; steal by M. Harkless),83,77
379,4,7:47.0,Personal foul by B. Davies (drawn by C. Frye),,83,77
380,4,7:47.0,,T. Wroten enters the game for B. Davies,83,77
381,4,7:47.0,,L. Mbah a Moute enters the game for M. Thomas,83,77
382,4,7:47.0,,H. Sims enters the game for A. Shved,83,77
383,4,7:38.0,Offensive foul by B. Gordon (drawn by K. McDaniels),,83,77
384,4,7:38.0,Turnover by B. Gordon (offensive foul),,83,77
385,4,7:29.0,,Turnover by H. Sims (bad pass; steal by L. Ridnour),83,77
386,4,7:19.0,Personal foul by T. Wroten (drawn by L. Ridnour),,83,77
