,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
38,1,6:21.0,,M. Dunleavy makes 2-pt jump shot from 19 ft (assist by J. Noah),11,12
39,1,6:08.0,D. DeRozan makes 2-pt jump shot from 20 ft (assist by G. Vásquez),,13,12
40,1,5:42.0,,P. Gasol misses 2-pt layup from 3 ft (block by A. Johnson),13,12
41,1,5:40.0,Defensive rebound by D. DeRozan,,13,12
42,1,5:25.0,T. Ross makes 3-pt jump shot from 24 ft (assist by A. Johnson),,16,12
43,1,5:15.0,,Personal foul by A. Johnson (drawn by P. Gasol),16,12
44,1,5:06.0,,A. Brooks misses 3-pt jump shot from 26 ft,16,12
45,1,5:05.0,Defensive rebound by J. Valančiūnas,,16,12
46,1,4:51.0,D. DeRozan makes 3-pt jump shot from 23 ft (assist by T. Ross),,19,12
47,1,4:34.0,,T. Snell makes 2-pt layup from 2 ft (assist by J. Noah),19,14
48,1,4:18.0,T. Ross misses 3-pt jump shot from 23 ft,,19,14
49,1,4:16.0,Offensive rebound by A. Johnson,,19,14
50,1,4:09.0,Turnover by G. Vásquez (lost ball; steal by J. Noah),,19,14
51,1,4:03.0,,Shooting foul by A. Johnson (drawn by P. Gasol),19,14
52,1,4:03.0,,P. Gasol makes free throw 1 of 2,19,15
53,1,4:03.0,,T. Gibson enters the game for J. Noah,19,15
54,1,4:03.0,,N. Mirotić enters the game for M. Dunleavy,19,15
55,1,4:03.0,L. Williams enters the game for T. Ross,,19,15
56,1,4:03.0,P. Patterson enters the game for A. Johnson,,19,15
57,1,4:03.0,Violation by G. Vásquez (lane),,19,15
58,1,4:03.0,,P. Gasol makes free throw 2 of 2,19,16
59,1,3:44.0,G. Vásquez misses 2-pt jump shot from 7 ft,,19,16
60,1,3:43.0,,Defensive rebound by P. Gasol,19,16
61,1,3:33.0,,T. Gibson makes 2-pt layup from 1 ft (assist by P. Gasol),19,18
62,1,3:15.0,P. Patterson misses 3-pt jump shot from 23 ft,,19,18
63,1,3:14.0,,Defensive rebound by A. Brooks,19,18
64,1,3:01.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by T. Gibson),19,21
65,1,2:54.0,Toronto full timeout,,19,21
66,1,2:54.0,,Chicago full timeout,19,21
67,1,2:54.0,,K. Hinrich enters the game for A. Brooks,19,21
68,1,2:54.0,J. Johnson enters the game for G. Vásquez,,19,21
69,1,2:42.0,Personal foul by K. Hinrich (drawn by L. Williams),,19,21
70,1,2:26.0,J. Johnson misses 3-pt jump shot from 25 ft,,19,21
71,1,2:25.0,,Defensive rebound by T. Gibson,19,21
72,1,2:11.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by T. Snell),19,24
73,1,1:52.0,L. Williams misses 2-pt jump shot from 17 ft (block by K. Hinrich),,19,24
74,1,1:50.0,,Defensive rebound by P. Gasol,19,24
75,1,1:39.0,,P. Gasol misses 2-pt jump shot from 17 ft,19,24
76,1,1:37.0,,Offensive rebound by T. Gibson,19,24
77,1,1:27.0,,P. Gasol makes 2-pt layup from 2 ft (assist by N. Mirotić),19,26
78,1,1:08.0,Shooting foul by N. Mirotić (drawn by D. DeRozan),,19,26
79,1,1:08.0,D. DeRozan makes free throw 1 of 2,,20,26
80,1,1:08.0,T. Hansbrough enters the game for J. Valančiūnas,,20,26
81,1,1:08.0,D. DeRozan makes free throw 2 of 2,,21,26
82,1,0:56.0,,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),21,28
83,1,0:34.0,Shooting foul by T. Snell (drawn by D. DeRozan),,21,28
84,1,0:34.0,D. DeRozan makes free throw 1 of 2,,22,28
85,1,0:34.0,D. DeRozan misses free throw 2 of 2,,22,28
86,1,0:32.0,,Defensive rebound by N. Mirotić,22,28
87,1,0:24.0,,N. Mirotić misses 3-pt jump shot from 25 ft (block by T. Hansbrough),22,28
88,1,0:21.0,,Offensive rebound by N. Mirotić,22,28
89,1,0:21.0,,N. Mirotić makes 2-pt layup from 1 ft,22,30
90,1,0:05.0,Personal foul by T. Snell (drawn by D. DeRozan),,22,30
91,1,0:05.0,D. DeRozan makes free throw 1 of 2,,23,30
92,1,0:05.0,,A. Brooks enters the game for T. Gibson,23,30
93,1,0:05.0,D. DeRozan makes free throw 2 of 2,,24,30
94,1,0:03.0,,Personal take foul by L. Williams (drawn by A. Brooks),24,30
95,1,0:00.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by K. Hinrich),24,32
96,2,11:44.0,,Personal foul by J. Johnson (drawn by N. Mirotić),24,32
97,2,11:32.0,,N. Mirotić misses 3-pt jump shot from 25 ft,24,32
98,2,11:30.0,Defensive rebound by G. Vásquez,,24,32
99,2,11:18.0,G. Vásquez makes 2-pt layup from 2 ft,,26,32
100,2,10:55.0,,E. Moore makes 2-pt jump shot from 19 ft,26,34
101,2,10:40.0,Shooting foul by J. Noah (drawn by L. Williams),,26,34
102,2,10:40.0,L. Williams makes free throw 1 of 2,,27,34
103,2,10:40.0,,D. McDermott enters the game for T. Gibson,27,34
104,2,10:40.0,L. Williams makes free throw 2 of 2,,28,34
105,2,10:22.0,,Shooting foul by T. Hansbrough (drawn by N. Mirotić),28,34
106,2,10:22.0,,N. Mirotić makes free throw 1 of 2,28,35
107,2,10:22.0,,N. Mirotić misses free throw 2 of 2,28,35
108,2,10:20.0,Defensive rebound by P. Patterson,,28,35
109,2,10:08.0,L. Williams makes 3-pt jump shot from 24 ft,,31,35
110,2,9:58.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Noah),31,38
111,2,9:36.0,G. Vásquez misses 3-pt jump shot from 24 ft,,31,38
112,2,9:35.0,,Defensive rebound by E. Moore,31,38
113,2,9:14.0,,N. Mirotić misses 3-pt jump shot from 23 ft,31,38
114,2,9:12.0,Defensive rebound by G. Vásquez,,31,38
115,2,8:59.0,P. Patterson makes 2-pt jump shot from 6 ft,,33,38
116,2,8:47.0,,D. McDermott misses 3-pt jump shot from 24 ft,33,38
117,2,8:46.0,,Offensive rebound by D. McDermott,33,38
118,2,8:44.0,Offensive charge foul by D. McDermott (drawn by T. Hansbrough),,33,38
119,2,8:44.0,,Turnover by D. McDermott (offensive foul),33,38
120,2,8:44.0,Toronto full timeout,,33,38
121,2,8:44.0,D. DeRozan enters the game for J. Johnson,,33,38
122,2,8:44.0,,A. Brooks enters the game for D. McDermott,33,38
123,2,8:44.0,,T. Snell enters the game for E. Moore,33,38
124,2,8:26.0,P. Patterson makes 2-pt jump shot from 12 ft,,35,38
125,2,8:12.0,,T. Snell makes 2-pt layup from 1 ft (assist by J. Noah),35,40
126,2,7:46.0,P. Patterson misses 2-pt jump shot from 18 ft,,35,40
127,2,7:44.0,,Defensive rebound by T. Snell,35,40
128,2,7:30.0,,J. Noah makes 2-pt dunk at rim (assist by A. Brooks),35,42
129,2,7:11.0,Shooting foul by A. Brooks (drawn by G. Vásquez),,35,42
130,2,7:11.0,D. DeRozan makes free throw 1 of 2,,36,42
131,2,7:11.0,D. DeRozan makes free throw 2 of 2,,37,42
132,2,7:01.0,,T. Snell makes 2-pt dunk at rim (assist by J. Noah),37,44
133,2,6:44.0,G. Vásquez makes 3-pt jump shot from 23 ft (assist by L. Williams),,40,44
134,2,6:22.0,,N. Mirotić misses 3-pt jump shot from 25 ft,40,44
135,2,6:21.0,,Offensive rebound by A. Brooks,40,44
136,2,6:13.0,,T. Snell makes 2-pt layup from 3 ft (assist by J. Noah),40,46
137,2,5:48.0,L. Williams misses 2-pt jump shot from 17 ft,,40,46
138,2,5:47.0,,Defensive rebound by N. Mirotić,40,46
139,2,5:39.0,,T. Snell misses 3-pt jump shot from 25 ft,40,46
140,2,5:38.0,Defensive rebound by D. DeRozan,,40,46
141,2,5:25.0,T. Hansbrough makes 2-pt dunk at rim (assist by P. Patterson),,42,46
142,2,4:58.0,,K. Hinrich makes 3-pt jump shot from 23 ft (assist by J. Noah),42,49
143,2,4:50.0,Toronto full timeout,,42,49
144,2,4:50.0,,P. Gasol enters the game for J. Noah,42,49
145,2,4:50.0,J. Valančiūnas enters the game for L. Williams,,42,49
146,2,4:50.0,A. Johnson enters the game for P. Patterson,,42,49
147,2,4:50.0,T. Ross enters the game for T. Hansbrough,,42,49
148,2,4:34.0,D. DeRozan misses 2-pt jump shot from 5 ft,,42,49
149,2,4:34.0,,Defensive rebound by Team,42,49
150,2,4:34.0,Loose ball foul by J. Valančiūnas (drawn by P. Gasol),,42,49
151,2,4:34.0,,M. Dunleavy enters the game for K. Hinrich,42,49
152,2,4:23.0,,A. Brooks makes 2-pt layup from 2 ft,42,51
153,2,4:08.0,G. Vásquez misses 2-pt jump shot from 11 ft,,42,51
154,2,4:07.0,,Defensive rebound by N. Mirotić,42,51
155,2,3:51.0,,Turnover by T. Snell (traveling),42,51
156,2,3:41.0,D. DeRozan makes 2-pt jump shot from 14 ft (assist by G. Vásquez),,44,51
157,2,3:27.0,,N. Mirotić makes 2-pt layup from 2 ft,44,53
158,2,3:12.0,A. Johnson makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,47,53
159,2,2:53.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by P. Gasol),47,55
160,2,2:32.0,T. Ross misses 2-pt layup from 2 ft (block by N. Mirotić),,47,55
161,2,2:30.0,,Defensive rebound by N. Mirotić,47,55
162,2,2:24.0,,Chicago full timeout,47,55
163,2,2:24.0,L. Williams enters the game for G. Vásquez,,47,55
164,2,2:11.0,,A. Brooks makes 2-pt layup from 1 ft,47,57
165,2,1:49.0,A. Johnson misses 2-pt jump shot from 6 ft (block by P. Gasol),,47,57
166,2,1:47.0,,Defensive rebound by A. Brooks,47,57
167,2,1:39.0,,P. Gasol misses 2-pt jump shot from 20 ft,47,57
168,2,1:38.0,Defensive rebound by L. Williams,,47,57
169,2,1:21.0,T. Ross misses 3-pt jump shot from 24 ft,,47,57
170,2,1:19.0,Offensive rebound by J. Valančiūnas,,47,57
171,2,1:19.0,Shooting foul by T. Snell (drawn by J. Valančiūnas),,47,57
172,2,1:19.0,J. Valančiūnas makes free throw 1 of 2,,48,57
173,2,1:19.0,P. Patterson enters the game for A. Johnson,,48,57
174,2,1:19.0,,K. Hinrich enters the game for T. Snell,48,57
175,2,1:19.0,J. Valančiūnas misses free throw 2 of 2,,48,57
176,2,1:17.0,,Defensive rebound by N. Mirotić,48,57
177,2,0:55.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,48,57
178,2,0:54.0,,Offensive rebound by A. Brooks,48,57
179,2,0:38.0,,A. Brooks misses 2-pt jump shot from 5 ft,48,57
180,2,0:37.0,,Offensive rebound by A. Brooks,48,57
181,2,0:32.0,,Turnover by M. Dunleavy (bad pass; steal by P. Patterson),48,57
182,2,0:10.0,L. Williams misses 2-pt jump shot from 7 ft,,48,57
183,2,0:09.0,,Defensive rebound by P. Gasol,48,57
184,2,0:00.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by A. Brooks),48,60
185,3,11:43.0,,P. Gasol misses 2-pt hook shot from 6 ft,48,60
186,3,11:42.0,Defensive rebound by A. Johnson,,48,60
187,3,11:33.0,D. DeRozan misses 2-pt jump shot from 19 ft,,48,60
188,3,11:32.0,,Defensive rebound by P. Gasol,48,60
189,3,11:12.0,,Turnover by P. Gasol (bad pass; steal by T. Ross),48,60
190,3,10:53.0,G. Vásquez makes 2-pt jump shot from 9 ft,,50,60
191,3,10:32.0,,A. Brooks misses 2-pt layup from 2 ft,50,60
192,3,10:31.0,Defensive rebound by G. Vásquez,,50,60
193,3,10:24.0,T. Ross misses 3-pt jump shot from 24 ft,,50,60
194,3,10:23.0,,Defensive rebound by M. Dunleavy,50,60
195,3,10:11.0,,Shooting foul by J. Valančiūnas (drawn by P. Gasol),50,60
196,3,10:11.0,,P. Gasol makes free throw 1 of 2,50,61
197,3,10:11.0,,P. Gasol makes free throw 2 of 2,50,62
198,3,9:55.0,J. Valančiūnas misses 2-pt jump shot from 5 ft,,50,62
199,3,9:54.0,,Defensive rebound by J. Noah,50,62
200,3,9:41.0,,M. Dunleavy misses 2-pt jump shot from 16 ft,50,62
201,3,9:40.0,Defensive rebound by T. Ross,,50,62
202,3,9:35.0,T. Ross misses 2-pt layup from 2 ft,,50,62
203,3,9:34.0,,Defensive rebound by J. Noah,50,62
204,3,9:24.0,,P. Gasol makes 2-pt jump shot from 15 ft (assist by J. Noah),50,64
205,3,9:07.0,A. Johnson misses 2-pt layup from 2 ft,,50,64
206,3,9:06.0,,Defensive rebound by J. Noah,50,64
207,3,8:54.0,,Turnover by P. Gasol (bad pass; steal by J. Valančiūnas),50,64
208,3,8:48.0,G. Vásquez misses 2-pt layup at rim,,50,64
209,3,8:48.0,,Defensive rebound by Team,50,64
210,3,8:37.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by P. Gasol),50,66
211,3,8:37.0,,Shooting foul by D. DeRozan (drawn by M. Dunleavy),50,66
212,3,8:37.0,,M. Dunleavy makes free throw 1 of 1,50,67
213,3,8:31.0,Personal foul by T. Snell (drawn by D. DeRozan),,50,67
214,3,8:31.0,,K. Hinrich enters the game for T. Snell,50,67
215,3,8:23.0,D. DeRozan makes 2-pt layup from 2 ft (assist by A. Johnson),,52,67
216,3,8:08.0,,Personal foul by J. Valančiūnas (drawn by J. Noah),52,67
217,3,8:00.0,,M. Dunleavy makes 2-pt jump shot from 20 ft (assist by A. Brooks),52,69
218,3,7:45.0,Shooting foul by J. Noah (drawn by D. DeRozan),,52,69
219,3,7:45.0,D. DeRozan misses free throw 1 of 2,,52,69
220,3,7:45.0,Offensive rebound by Team,,52,69
221,3,7:45.0,D. DeRozan makes free throw 2 of 2,,53,69
222,3,7:26.0,,Personal foul by A. Johnson (drawn by J. Noah),53,69
223,3,7:23.0,,Personal foul by T. Ross (drawn by A. Brooks),53,69
224,3,7:23.0,,A. Brooks makes free throw 1 of 2,53,70
225,3,7:23.0,,A. Brooks makes free throw 2 of 2,53,71
226,3,7:10.0,A. Johnson makes 2-pt layup from 2 ft (assist by G. Vásquez),,55,71
227,3,7:10.0,Shooting foul by J. Noah (drawn by A. Johnson),,55,71
228,3,7:10.0,A. Johnson makes free throw 1 of 1,,56,71
229,3,7:03.0,,Offensive foul by K. Hinrich (drawn by G. Vásquez),56,71
230,3,7:03.0,,Turnover by K. Hinrich (offensive foul),56,71
231,3,6:53.0,Turnover by J. Valančiūnas (traveling),,56,71
232,3,6:30.0,,P. Gasol misses 2-pt hook shot from 6 ft,56,71
233,3,6:28.0,Defensive rebound by A. Johnson,,56,71
234,3,6:18.0,D. DeRozan misses 2-pt jump shot from 6 ft,,56,71
235,3,6:17.0,,Defensive rebound by A. Brooks,56,71
236,3,6:12.0,,A. Brooks misses 3-pt jump shot from 25 ft,56,71
237,3,6:11.0,,Offensive rebound by J. Noah,56,71
238,3,6:08.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,56,71
239,3,6:05.0,Defensive rebound by J. Valančiūnas,,56,71
240,3,5:52.0,G. Vásquez misses 2-pt jump shot from 8 ft,,56,71
241,3,5:51.0,,Defensive rebound by J. Noah,56,71
242,3,5:44.0,,A. Brooks makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),56,74
243,3,5:42.0,Toronto full timeout,,56,74
244,3,5:42.0,L. Williams enters the game for T. Ross,,56,74
245,3,5:42.0,P. Patterson enters the game for J. Valančiūnas,,56,74
246,3,5:17.0,A. Johnson misses 3-pt jump shot from 24 ft,,56,74
247,3,5:15.0,,Defensive rebound by P. Gasol,56,74
248,3,4:58.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by J. Noah),56,77
249,3,4:40.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),,59,77
250,3,4:26.0,,Personal foul by P. Patterson (drawn by M. Dunleavy),59,77
251,3,4:26.0,,M. Dunleavy makes free throw 1 of 2,59,78
252,3,4:26.0,,N. Mirotić enters the game for J. Noah,59,78
253,3,4:26.0,,M. Dunleavy misses free throw 2 of 2,59,78
254,3,4:24.0,Defensive rebound by D. DeRozan,,59,78
255,3,4:09.0,P. Patterson misses 2-pt jump shot from 10 ft,,59,78
256,3,4:08.0,,Defensive rebound by K. Hinrich,59,78
257,3,3:49.0,,N. Mirotić misses 2-pt jump shot from 16 ft,59,78
258,3,3:46.0,Defensive rebound by L. Williams,,59,78
259,3,3:29.0,G. Vásquez misses 3-pt jump shot from 24 ft,,59,78
260,3,3:28.0,Offensive rebound by D. DeRozan,,59,78
261,3,3:17.0,G. Vásquez makes 2-pt layup from 2 ft (assist by A. Johnson),,61,78
262,3,3:14.0,,Chicago full timeout,61,78
263,3,3:14.0,,E. Moore enters the game for M. Dunleavy,61,78
264,3,2:58.0,,Turnover by A. Brooks (lost ball),61,78
265,3,2:43.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,64,78
266,3,2:28.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Brooks),64,81
267,3,2:02.0,L. Williams misses 3-pt jump shot from 24 ft,,64,81
268,3,2:01.0,Offensive rebound by P. Patterson,,64,81
269,3,2:01.0,P. Patterson makes 2-pt layup from 1 ft,,66,81
270,3,1:49.0,,A. Brooks misses 2-pt layup from 2 ft,66,81
271,3,1:48.0,Defensive rebound by G. Vásquez,,66,81
272,3,1:43.0,L. Williams misses 2-pt layup from 2 ft,,66,81
273,3,1:42.0,,Defensive rebound by P. Gasol,66,81
274,3,1:23.0,,N. Mirotić misses 3-pt jump shot from 25 ft,66,81
275,3,1:21.0,Defensive rebound by P. Patterson,,66,81
276,3,1:15.0,G. Vásquez misses 2-pt jump shot from 9 ft,,66,81
277,3,1:14.0,,Defensive rebound by P. Gasol,66,81
278,3,1:08.0,,P. Gasol makes 2-pt layup from 2 ft (assist by A. Brooks),66,83
279,3,1:08.0,,Shooting foul by L. Williams (drawn by P. Gasol),66,83
280,3,1:08.0,T. Hansbrough enters the game for A. Johnson,,66,83
281,3,1:08.0,,P. Gasol makes free throw 1 of 1,66,84
282,3,0:56.0,Personal foul by A. Brooks (drawn by P. Patterson),,66,84
283,3,0:56.0,,T. Gibson enters the game for P. Gasol,66,84
284,3,0:41.0,Turnover by G. Vásquez (bad pass; steal by T. Gibson),,66,84
285,3,0:38.0,,N. Mirotić makes 2-pt dunk at rim (assist by K. Hinrich),66,86
286,3,0:28.0,Shooting foul by E. Moore (drawn by L. Williams),,66,86
287,3,0:28.0,L. Williams makes free throw 1 of 2,,67,86
288,3,0:28.0,T. Ross enters the game for G. Vásquez,,67,86
289,3,0:28.0,L. Williams makes free throw 2 of 2,,68,86
290,3,0:07.0,,Turnover by A. Brooks (lost ball; steal by L. Williams),68,86
291,3,0:01.0,D. DeRozan misses 2-pt jump shot from 18 ft,,68,86
292,3,0:00.0,Offensive rebound by L. Williams,,68,86
293,3,0:00.0,L. Williams misses 2-pt layup from 2 ft,,68,86
294,3,0:00.0,Offensive rebound by Team,,68,86
295,4,11:46.0,P. Patterson makes 2-pt layup from 1 ft (assist by L. Williams),,70,86
296,4,11:32.0,,N. Mirotić misses 3-pt jump shot from 23 ft (block by P. Patterson),70,86
297,4,11:32.0,,Offensive rebound by Team,70,86
298,4,11:25.0,,Turnover by N. Mirotić (lost ball; steal by P. Patterson),70,86
299,4,11:13.0,L. Williams misses 2-pt layup from 2 ft (block by N. Mirotić),,70,86
300,4,11:13.0,Offensive rebound by Team,,70,86
301,4,11:01.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,73,86
302,4,10:36.0,,Shooting foul by P. Patterson (drawn by T. Gibson),73,86
303,4,10:36.0,,T. Gibson makes free throw 1 of 2,73,87
304,4,10:36.0,,T. Gibson makes free throw 2 of 2,73,88
305,4,10:24.0,J. Johnson makes 2-pt layup from 1 ft,,75,88
306,4,10:24.0,Shooting foul by N. Mirotić (drawn by J. Johnson),,75,88
307,4,10:24.0,J. Johnson misses free throw 1 of 1,,75,88
308,4,10:21.0,Offensive rebound by P. Patterson,,75,88
309,4,10:17.0,L. Williams misses 3-pt jump shot from 25 ft,,75,88
310,4,10:16.0,Offensive rebound by P. Patterson,,75,88
311,4,10:03.0,P. Patterson misses 3-pt jump shot from 23 ft,,75,88
312,4,10:02.0,Offensive rebound by T. Hansbrough,,75,88
313,4,10:02.0,T. Hansbrough misses 2-pt tip-in from 1 ft,,75,88
314,4,10:00.0,Offensive rebound by J. Johnson,,75,88
315,4,10:00.0,J. Johnson misses 2-pt tip-in from 1 ft,,75,88
316,4,9:56.0,Offensive rebound by J. Johnson,,75,88
317,4,9:56.0,J. Johnson misses 2-pt tip-in from 1 ft (block by J. Noah),,75,88
318,4,9:55.0,Offensive rebound by T. Hansbrough,,75,88
319,4,9:55.0,Shooting foul by N. Mirotić (drawn by T. Hansbrough),,75,88
320,4,9:55.0,T. Hansbrough makes free throw 1 of 2,,76,88
321,4,9:55.0,,M. Dunleavy enters the game for T. Gibson,76,88
322,4,9:55.0,T. Hansbrough makes free throw 2 of 2,,77,88
323,4,9:47.0,,Personal foul by T. Hansbrough (drawn by N. Mirotić),77,88
324,4,9:36.0,,N. Mirotić misses 3-pt jump shot from 25 ft,77,88
325,4,9:35.0,,Offensive rebound by M. Dunleavy,77,88
326,4,9:31.0,,Personal foul by T. Hansbrough (drawn by N. Mirotić),77,88
327,4,9:22.0,,J. Noah makes 2-pt layup from 2 ft (assist by M. Dunleavy),77,90
328,4,9:08.0,J. Johnson misses 2-pt layup from 2 ft,,77,90
329,4,9:05.0,Offensive rebound by T. Hansbrough,,77,90
330,4,8:51.0,Personal foul by M. Dunleavy (drawn by J. Johnson),,77,90
331,4,8:51.0,Toronto full timeout,,77,90
332,4,8:51.0,,K. Hinrich enters the game for A. Brooks,77,90
333,4,8:36.0,T. Ross misses 3-pt jump shot from 24 ft,,77,90
334,4,8:36.0,Offensive rebound by Team,,77,90
335,4,8:36.0,Turnover by Team (shot clock),,77,90
336,4,8:17.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,77,90
337,4,8:16.0,,Offensive rebound by J. Noah,77,90
338,4,8:04.0,,N. Mirotić misses 2-pt jump shot from 20 ft,77,90
339,4,8:02.0,,Offensive rebound by M. Dunleavy,77,90
340,4,8:02.0,,M. Dunleavy misses 2-pt tip-in at rim,77,90
341,4,8:00.0,,Offensive rebound by N. Mirotić,77,90
342,4,8:00.0,,N. Mirotić makes 2-pt jump shot from 5 ft,77,92
343,4,8:00.0,,Shooting foul by T. Hansbrough (drawn by N. Mirotić),77,92
344,4,8:00.0,,N. Mirotić makes free throw 1 of 1,77,93
345,4,7:47.0,T. Ross misses 2-pt layup from 2 ft (block by N. Mirotić),,77,93
346,4,7:46.0,,Defensive rebound by J. Noah,77,93
347,4,7:22.0,,K. Hinrich makes 2-pt jump shot from 21 ft,77,95
348,4,7:11.0,J. Johnson misses 2-pt layup from 1 ft,,77,95
349,4,7:10.0,,Defensive rebound by J. Noah,77,95
350,4,6:54.0,,Turnover by J. Noah (traveling),77,95
351,4,6:54.0,D. DeRozan enters the game for J. Johnson,,77,95
352,4,6:44.0,Shooting foul by J. Noah (drawn by T. Hansbrough),,77,95
353,4,6:44.0,T. Hansbrough makes free throw 1 of 2,,78,95
354,4,6:44.0,G. Vásquez enters the game for L. Williams,,78,95
355,4,6:44.0,T. Hansbrough makes free throw 2 of 2,,79,95
356,4,6:27.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Noah),79,97
357,4,6:09.0,T. Ross makes 2-pt jump shot from 17 ft (assist by D. DeRozan),,81,97
358,4,5:51.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by J. Noah),81,100
359,4,5:44.0,Toronto full timeout,,81,100
360,4,5:44.0,A. Johnson enters the game for P. Patterson,,81,100
361,4,5:33.0,D. DeRozan misses 2-pt jump shot from 5 ft (block by N. Mirotić),,81,100
362,4,5:32.0,Offensive rebound by Team,,81,100
363,4,5:25.0,T. Hansbrough misses 2-pt jump shot from 5 ft,,81,100
364,4,5:24.0,,Defensive rebound by N. Mirotić,81,100
365,4,5:10.0,,N. Mirotić makes 2-pt dunk at rim (assist by J. Noah),81,102
366,4,4:47.0,T. Ross makes 2-pt jump shot from 18 ft,,83,102
367,4,4:28.0,,Turnover by N. Mirotić (bad pass; steal by G. Vásquez),83,102
368,4,4:11.0,G. Vásquez misses 3-pt jump shot from 25 ft,,83,102
369,4,4:10.0,,Defensive rebound by N. Mirotić,83,102
370,4,4:04.0,,J. Noah misses 2-pt jump shot from 16 ft,83,102
371,4,4:03.0,Defensive rebound by D. DeRozan,,83,102
372,4,3:55.0,D. DeRozan makes 2-pt layup from 2 ft,,85,102
373,4,3:28.0,,J. Noah makes 2-pt jump shot from 4 ft,85,104
