,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW YORK_ACTION,LA LAKERS_SCORE,NEW YORK_SCORE
91,1,1:45.0,,Q. Acy misses 2-pt tip-in at rim,14,26
92,1,1:44.0,Defensive rebound by W. Johnson,,14,26
93,1,1:39.0,Personal foul by T. Hardaway (drawn by C. Boozer),,14,26
94,1,1:39.0,C. Boozer makes free throw 1 of 2,,15,26
95,1,1:39.0,C. Boozer makes free throw 2 of 2,,16,26
96,1,1:26.0,,C. Anthony misses 2-pt jump shot from 20 ft,16,26
97,1,1:25.0,Defensive rebound by C. Boozer,,16,26
98,1,1:21.0,Personal foul by S. Larkin (drawn by J. Clarkson),,16,26
99,1,1:21.0,J. Clarkson misses free throw 1 of 2,,16,26
100,1,1:21.0,Offensive rebound by Team,,16,26
101,1,1:21.0,,J. Smith enters the game for L. Amundson,16,26
102,1,1:21.0,,L. Thomas enters the game for C. Anthony,16,26
103,1,1:21.0,J. Clarkson makes free throw 2 of 2,,17,26
104,1,1:00.0,,Q. Acy makes 2-pt layup from 1 ft,17,28
105,1,0:49.0,Turnover by J. Lin (lost ball; steal by T. Hardaway),,17,28
106,1,0:43.0,,L. Thomas makes 2-pt jump shot from 6 ft (assist by T. Hardaway),17,30
107,1,0:29.0,C. Boozer makes 2-pt layup from 1 ft,,19,30
108,1,0:08.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by S. Larkin),19,32
109,1,0:01.0,J. Clarkson misses 2-pt jump shot from 18 ft,,19,32
110,1,0:00.0,Offensive rebound by Team,,19,32
111,2,11:48.0,W. Johnson misses 3-pt jump shot from 25 ft,,19,32
112,2,11:47.0,,Defensive rebound by Q. Acy,19,32
113,2,11:27.0,,T. Hardaway misses 3-pt jump shot from 24 ft,19,32
114,2,11:26.0,Defensive rebound by C. Boozer,,19,32
115,2,11:03.0,C. Boozer makes 2-pt layup from 1 ft (assist by J. Lin),,21,32
116,2,10:39.0,,L. Thomas misses 2-pt jump shot from 12 ft,21,32
117,2,10:38.0,Defensive rebound by W. Ellington,,21,32
118,2,10:23.0,J. Lin makes 2-pt jump shot from 6 ft,,23,32
119,2,10:12.0,,Turnover by L. Thomas (bad pass; steal by J. Lin),23,32
120,2,10:02.0,E. Davis makes 2-pt dunk at rim (assist by J. Lin),,25,32
121,2,9:40.0,,S. Larkin misses 2-pt jump shot from 22 ft,25,32
122,2,9:39.0,Defensive rebound by C. Boozer,,25,32
123,2,9:28.0,C. Boozer misses 2-pt jump shot from 16 ft,,25,32
124,2,9:27.0,,Defensive rebound by L. Thomas,25,32
125,2,9:09.0,,Personal foul by E. Davis (drawn by Q. Acy),25,32
126,2,9:05.0,,S. Larkin makes 3-pt jump shot from 25 ft (assist by J. Smith),25,35
127,2,8:40.0,C. Boozer misses 2-pt hook shot from 4 ft,,25,35
128,2,8:39.0,Offensive rebound by C. Boozer,,25,35
129,2,8:38.0,Shooting foul by Q. Acy (drawn by C. Boozer),,25,35
130,2,8:38.0,Official timeout,,25,35
131,2,8:38.0,C. Boozer makes free throw 1 of 2,,26,35
132,2,8:38.0,C. Boozer makes free throw 2 of 2,,27,35
133,2,8:15.0,,J. Smith misses 2-pt jump shot from 20 ft,27,35
134,2,8:14.0,Defensive rebound by E. Davis,,27,35
135,2,8:09.0,Turnover by J. Lin (bad pass),,27,35
136,2,8:09.0,R. Sacre enters the game for E. Davis,,27,35
137,2,7:52.0,,T. Hardaway misses 3-pt jump shot from 24 ft,27,35
138,2,7:51.0,Defensive rebound by W. Johnson,,27,35
139,2,7:40.0,W. Johnson misses 2-pt jump shot from 10 ft,,27,35
140,2,7:39.0,,Defensive rebound by Q. Acy,27,35
141,2,7:21.0,,Q. Acy misses 2-pt jump shot from 18 ft,27,35
142,2,7:20.0,Defensive rebound by J. Lin,,27,35
143,2,7:07.0,Personal foul by S. Larkin (drawn by J. Lin),,27,35
144,2,7:07.0,,L. Amundson enters the game for Q. Acy,27,35
145,2,7:07.0,,J. Calderón enters the game for S. Larkin,27,35
146,2,7:07.0,,C. Anthony enters the game for J. Smith,27,35
147,2,6:57.0,J. Lin misses 2-pt jump shot from 13 ft,,27,35
148,2,6:56.0,Offensive rebound by R. Sacre,,27,35
149,2,6:52.0,R. Sacre misses 2-pt layup from 2 ft (block by L. Amundson),,27,35
150,2,6:51.0,,Defensive rebound by L. Amundson,27,35
151,2,6:46.0,,T. Hardaway misses 2-pt layup from 1 ft,27,35
152,2,6:45.0,Defensive rebound by C. Boozer,,27,35
153,2,6:39.0,Personal foul by C. Anthony (drawn by W. Johnson),,27,35
154,2,6:39.0,T. Black enters the game for C. Boozer,,27,35
155,2,6:35.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by T. Black),,30,35
156,2,6:19.0,,L. Amundson makes 2-pt layup from 1 ft,30,37
157,2,6:02.0,J. Lin misses 3-pt jump shot from 25 ft,,30,37
158,2,6:01.0,,Defensive rebound by L. Amundson,30,37
159,2,5:48.0,,C. Anthony misses 2-pt jump shot from 5 ft,30,37
160,2,5:47.0,Defensive rebound by J. Lin,,30,37
161,2,5:29.0,W. Johnson makes 2-pt jump shot from 18 ft (assist by J. Lin),,32,37
162,2,5:21.0,,New York full timeout,32,37
163,2,5:21.0,,L. Galloway enters the game for T. Hardaway,32,37
164,2,5:21.0,J. Clarkson enters the game for J. Lin,,32,37
165,2,5:02.0,,C. Anthony misses 2-pt jump shot from 20 ft,32,37
166,2,5:01.0,Defensive rebound by J. Clarkson,,32,37
167,2,4:41.0,W. Ellington misses 3-pt jump shot from 25 ft,,32,37
168,2,4:40.0,,Defensive rebound by C. Anthony,32,37
169,2,4:28.0,,Turnover by J. Calderón (bad pass; steal by R. Sacre),32,37
170,2,4:08.0,Turnover by W. Johnson (bad pass; steal by L. Thomas),,32,37
171,2,4:00.0,,L. Galloway misses 3-pt jump shot from 24 ft,32,37
172,2,3:59.0,,Offensive rebound by C. Anthony,32,37
173,2,3:58.0,,Shooting foul by R. Sacre (drawn by C. Anthony),32,37
174,2,3:58.0,,C. Anthony makes free throw 1 of 2,32,38
175,2,3:58.0,,C. Anthony misses free throw 2 of 2,32,38
176,2,3:57.0,Defensive rebound by T. Black,,32,38
177,2,3:38.0,W. Johnson misses 2-pt jump shot from 19 ft,,32,38
178,2,3:37.0,,Defensive rebound by L. Galloway,32,38
179,2,3:28.0,,J. Smith enters the game for L. Thomas,32,38
180,2,3:23.0,,J. Calderón makes 2-pt jump shot from 20 ft,32,40
181,2,3:06.0,W. Johnson misses 2-pt jump shot from 21 ft,,32,40
182,2,3:05.0,,Defensive rebound by J. Smith,32,40
183,2,3:01.0,,Turnover by J. Calderón (bad pass),32,40
184,2,2:48.0,Personal foul by J. Calderón (drawn by R. Sacre),,32,40
185,2,2:48.0,LA Lakers full timeout,,32,40
186,2,2:35.0,W. Johnson misses 3-pt jump shot from 27 ft,,32,40
187,2,2:34.0,,Defensive rebound by C. Anthony,32,40
188,2,2:13.0,,J. Calderón misses 2-pt jump shot from 17 ft,32,40
189,2,2:12.0,Defensive rebound by W. Ellington,,32,40
190,2,2:07.0,Personal foul by J. Smith (drawn by R. Sacre),,32,40
191,2,2:07.0,R. Sacre makes free throw 1 of 2,,33,40
192,2,2:07.0,R. Sacre makes free throw 2 of 2,,34,40
193,2,1:55.0,,Shooting foul by W. Johnson (drawn by C. Anthony),34,40
194,2,1:55.0,,C. Anthony makes free throw 1 of 2,34,41
195,2,1:55.0,,C. Anthony makes free throw 2 of 2,34,42
196,2,1:42.0,W. Ellington misses 2-pt jump shot from 4 ft,,34,42
197,2,1:41.0,Offensive rebound by R. Sacre,,34,42
198,2,1:39.0,R. Sacre misses 2-pt jump shot from 13 ft,,34,42
199,2,1:38.0,,Defensive rebound by Team,34,42
200,2,1:38.0,Loose ball foul by T. Black (drawn by L. Amundson),,34,42
201,2,1:38.0,,L. Amundson misses free throw 1 of 2,34,42
202,2,1:38.0,,Offensive rebound by Team,34,42
203,2,1:38.0,,L. Amundson misses free throw 2 of 2,34,42
204,2,1:37.0,,Offensive rebound by C. Anthony,34,42
205,2,1:22.0,,C. Anthony makes 2-pt jump shot from 7 ft,34,44
206,2,1:05.0,W. Johnson misses 2-pt jump shot from 20 ft,,34,44
207,2,1:04.0,,Defensive rebound by Team,34,44
208,2,1:04.0,Loose ball foul by T. Black (drawn by L. Amundson),,34,44
209,2,1:04.0,,L. Amundson makes free throw 1 of 2,34,45
210,2,1:04.0,,T. Hardaway enters the game for J. Calderón,34,45
211,2,1:04.0,,L. Amundson misses free throw 2 of 2,34,45
212,2,1:03.0,Defensive rebound by R. Sacre,,34,45
213,2,0:45.0,J. Clarkson misses 2-pt jump shot from 4 ft,,34,45
214,2,0:43.0,Offensive rebound by Team,,34,45
215,2,0:41.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by W. Johnson),,37,45
216,2,0:32.0,,C. Anthony makes 2-pt dunk at rim (assist by J. Smith),37,47
217,2,0:20.0,Shooting foul by L. Galloway (drawn by J. Clarkson),,37,47
218,2,0:20.0,J. Clarkson makes free throw 1 of 2,,38,47
219,2,0:20.0,J. Clarkson makes free throw 2 of 2,,39,47
220,2,0:17.0,,New York full timeout,39,47
221,2,0:02.0,,Turnover by C. Anthony (lost ball; steal by J. Clarkson),39,47
222,3,11:39.0,T. Black misses 2-pt hook shot from 4 ft,,39,47
223,3,11:38.0,,Defensive rebound by L. Amundson,39,47
224,3,11:15.0,,L. Amundson makes 2-pt jump shot from 11 ft (assist by L. Galloway),39,49
225,3,10:53.0,W. Ellington misses 2-pt jump shot from 21 ft,,39,49
226,3,10:52.0,,Defensive rebound by C. Anthony,39,49
227,3,10:46.0,,J. Smith misses 2-pt jump shot from 19 ft,39,49
228,3,10:45.0,Defensive rebound by T. Black,,39,49
229,3,10:34.0,Personal foul by L. Galloway (drawn by W. Ellington),,39,49
230,3,10:24.0,W. Ellington misses 2-pt jump shot from 12 ft,,39,49
231,3,10:23.0,,Defensive rebound by J. Smith,39,49
232,3,10:06.0,,Personal foul by R. Kelly (drawn by C. Anthony),39,49
233,3,10:02.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by L. Amundson),39,52
234,3,9:45.0,J. Clarkson misses 2-pt jump shot from 19 ft,,39,52
235,3,9:44.0,Offensive rebound by R. Sacre,,39,52
236,3,9:40.0,R. Kelly misses 3-pt jump shot from 24 ft,,39,52
237,3,9:39.0,,Defensive rebound by L. Amundson,39,52
238,3,9:31.0,,C. Anthony misses 2-pt layup from 2 ft (block by R. Sacre),39,52
239,3,9:30.0,,Offensive rebound by Team,39,52
240,3,9:23.0,,L. Galloway misses 2-pt jump shot from 4 ft,39,52
241,3,9:22.0,Defensive rebound by R. Sacre,,39,52
242,3,9:06.0,Turnover by W. Ellington (lost ball; steal by C. Anthony),,39,52
243,3,9:00.0,,C. Anthony makes 2-pt layup from 1 ft,39,54
244,3,8:32.0,J. Clarkson misses 3-pt jump shot from 24 ft,,39,54
245,3,8:31.0,,Defensive rebound by L. Amundson,39,54
246,3,8:19.0,,C. Anthony misses 2-pt jump shot from 14 ft,39,54
247,3,8:18.0,,Offensive rebound by L. Amundson,39,54
248,3,7:57.0,,C. Anthony misses 2-pt jump shot from 12 ft,39,54
249,3,7:56.0,Defensive rebound by T. Black,,39,54
250,3,7:49.0,J. Clarkson makes 2-pt layup at rim,,41,54
251,3,7:48.0,,New York full timeout,41,54
252,3,7:26.0,,C. Anthony makes 2-pt jump shot from 16 ft,41,56
253,3,6:58.0,J. Clarkson makes 3-pt jump shot from 25 ft,,44,56
254,3,6:51.0,,L. Galloway misses 2-pt layup from 2 ft (block by R. Sacre),44,56
255,3,6:50.0,,Offensive rebound by L. Amundson,44,56
256,3,6:38.0,,C. Anthony makes 2-pt jump shot from 14 ft,44,58
257,3,6:21.0,W. Ellington misses 2-pt jump shot from 20 ft,,44,58
258,3,6:20.0,Offensive rebound by T. Black,,44,58
259,3,6:20.0,T. Black makes 2-pt dunk at rim,,46,58
260,3,5:58.0,,J. Calderón makes 2-pt jump shot from 13 ft,46,60
261,3,5:36.0,J. Clarkson misses 2-pt jump shot from 8 ft,,46,60
262,3,5:35.0,,Defensive rebound by C. Anthony,46,60
263,3,5:22.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),46,63
264,3,4:54.0,W. Ellington makes 2-pt jump shot from 16 ft,,48,63
265,3,4:45.0,,C. Anthony misses 2-pt jump shot from 12 ft,48,63
266,3,4:44.0,Defensive rebound by R. Sacre,,48,63
267,3,4:37.0,Personal foul by L. Amundson (drawn by T. Black),,48,63
268,3,4:37.0,C. Boozer enters the game for R. Sacre,,48,63
269,3,4:37.0,J. Lin enters the game for W. Ellington,,48,63
270,3,4:27.0,C. Boozer misses 2-pt jump shot from 19 ft,,48,63
271,3,4:26.0,,Defensive rebound by L. Galloway,48,63
272,3,4:08.0,,L. Galloway misses 2-pt jump shot from 5 ft,48,63
273,3,4:07.0,Defensive rebound by C. Boozer,,48,63
274,3,4:03.0,Shooting foul by J. Smith (drawn by J. Clarkson),,48,63
275,3,4:03.0,J. Clarkson misses free throw 1 of 2,,48,63
276,3,4:03.0,Offensive rebound by Team,,48,63
277,3,4:03.0,,S. Larkin enters the game for L. Galloway,48,63
278,3,4:03.0,J. Clarkson makes free throw 2 of 2,,49,63
279,3,3:49.0,,C. Anthony makes 2-pt jump shot from 11 ft,49,65
280,3,3:33.0,R. Kelly makes 2-pt jump shot from 18 ft (assist by J. Clarkson),,51,65
281,3,3:17.0,,C. Anthony makes 2-pt jump shot from 15 ft,51,67
282,3,3:04.0,Personal foul by J. Smith (drawn by J. Lin),,51,67
283,3,2:56.0,C. Boozer misses 2-pt jump shot from 4 ft,,51,67
284,3,2:55.0,,Defensive rebound by J. Calderón,51,67
285,3,2:49.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),51,70
286,3,2:29.0,LA Lakers full timeout,,51,70
287,3,2:29.0,W. Johnson enters the game for R. Kelly,,51,70
288,3,2:25.0,W. Johnson misses 2-pt jump shot from 20 ft,,51,70
289,3,2:24.0,,Defensive rebound by C. Anthony,51,70
290,3,2:07.0,,J. Smith misses 2-pt jump shot from 19 ft,51,70
291,3,2:06.0,Defensive rebound by C. Boozer,,51,70
292,3,1:52.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by J. Lin),,53,70
293,3,1:31.0,,C. Anthony makes 2-pt jump shot from 19 ft,53,72
294,3,1:05.0,C. Boozer misses 2-pt jump shot from 19 ft,,53,72
295,3,1:04.0,Offensive rebound by Team,,53,72
296,3,1:04.0,,Q. Acy enters the game for J. Calderón,53,72
297,3,1:04.0,,T. Hardaway enters the game for J. Smith,53,72
298,3,1:04.0,E. Davis enters the game for T. Black,,53,72
299,3,1:01.0,,Offensive charge foul by J. Lin (drawn by L. Amundson),53,72
300,3,1:01.0,Turnover by J. Lin (offensive foul),,53,72
301,3,0:52.0,,Q. Acy misses 2-pt jump shot from 14 ft,53,72
302,3,0:51.0,,Offensive rebound by Q. Acy,53,72
303,3,0:45.0,,C. Anthony misses 2-pt jump shot from 18 ft,53,72
304,3,0:43.0,Defensive rebound by J. Clarkson,,53,72
305,3,0:33.0,C. Boozer makes 2-pt layup from 1 ft (assist by E. Davis),,55,72
306,3,0:22.0,,Turnover by T. Hardaway (bad pass; steal by C. Boozer),55,72
307,3,0:18.0,C. Boozer makes 2-pt layup from 2 ft,,57,72
308,3,0:05.0,,Personal foul by J. Lin (drawn by T. Hardaway),57,72
309,3,0:01.0,,T. Hardaway misses 3-pt jump shot from 29 ft,57,72
310,3,0:00.0,,Offensive rebound by L. Amundson,57,72
311,3,0:00.0,,L. Amundson misses 2-pt tip-in at rim,57,72
312,3,0:00.0,,Offensive rebound by Team,57,72
313,4,11:43.0,,T. Hardaway makes 2-pt jump shot from 20 ft,57,74
314,4,11:30.0,Personal foul by J. Smith (drawn by E. Davis),,57,74
315,4,11:21.0,C. Boozer misses 2-pt jump shot from 21 ft,,57,74
316,4,11:20.0,,Defensive rebound by Team,57,74
317,4,10:57.0,,Q. Acy makes 3-pt jump shot from 24 ft (assist by J. Smith),57,77
318,4,10:45.0,Shooting block foul by Q. Acy (drawn by J. Lin),,57,77
319,4,10:45.0,J. Lin makes free throw 1 of 2,,58,77
320,4,10:45.0,J. Lin makes free throw 2 of 2,,59,77
321,4,10:27.0,,S. Larkin makes 2-pt layup at rim,59,79
322,4,10:14.0,C. Boozer makes 2-pt dunk at rim (assist by E. Davis),,61,79
323,4,10:00.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by J. Smith),61,82
324,4,9:48.0,Turnover by W. Johnson (traveling),,61,82
325,4,9:30.0,,L. Thomas misses 2-pt layup at rim,61,82
326,4,9:28.0,Defensive rebound by Team,,61,82
327,4,9:14.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by E. Davis),,64,82
328,4,9:00.0,,Turnover by L. Thomas (lost ball; steal by J. Lin),64,82
329,4,8:54.0,,Violation by J. Smith (def goaltending),64,82
330,4,8:54.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Lin),,66,82
331,4,8:38.0,,T. Hardaway misses 3-pt jump shot from 25 ft,66,82
332,4,8:37.0,Defensive rebound by C. Boozer,,66,82
333,4,8:17.0,E. Davis makes 2-pt jump shot from 8 ft (assist by C. Boozer),,68,82
334,4,7:52.0,,Personal foul by W. Johnson (drawn by L. Thomas),68,82
335,4,7:52.0,Official timeout,,68,82
336,4,7:52.0,,L. Amundson enters the game for J. Smith,68,82
337,4,7:52.0,,C. Anthony enters the game for L. Thomas,68,82
338,4,7:40.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by S. Larkin),68,85
339,4,7:20.0,W. Ellington misses 2-pt jump shot from 20 ft,,68,85
340,4,7:19.0,,Defensive rebound by Q. Acy,68,85
341,4,7:02.0,,L. Amundson misses 2-pt hook shot from 8 ft,68,85
342,4,7:01.0,Defensive rebound by E. Davis,,68,85
343,4,6:49.0,C. Boozer misses 2-pt jump shot from 19 ft,,68,85
344,4,6:48.0,,Defensive rebound by S. Larkin,68,85
345,4,6:28.0,,Shooting foul by E. Davis (drawn by L. Amundson),68,85
346,4,6:28.0,,L. Amundson misses free throw 1 of 2,68,85
347,4,6:28.0,,Offensive rebound by Team,68,85
348,4,6:28.0,,L. Galloway enters the game for S. Larkin,68,85
349,4,6:28.0,,L. Amundson makes free throw 2 of 2,68,86
350,4,6:10.0,C. Boozer misses 2-pt jump shot from 7 ft,,68,86
351,4,6:09.0,,Defensive rebound by L. Galloway,68,86
352,4,5:46.0,,Q. Acy misses 3-pt jump shot from 24 ft,68,86
353,4,5:45.0,Defensive rebound by C. Boozer,,68,86
354,4,5:34.0,Turnover by E. Davis (lost ball; steal by Q. Acy),,68,86
355,4,5:22.0,,C. Anthony misses 3-pt jump shot from 25 ft,68,86
356,4,5:21.0,Defensive rebound by J. Lin,,68,86
357,4,5:01.0,Shooting foul by L. Amundson (drawn by E. Davis),,68,86
358,4,5:01.0,,New York full timeout,68,86
359,4,5:01.0,J. Clarkson enters the game for J. Lin,,68,86
360,4,5:01.0,E. Davis makes free throw 1 of 2,,69,86
361,4,5:01.0,E. Davis misses free throw 2 of 2,,69,86
362,4,5:00.0,,Defensive rebound by L. Amundson,69,86
363,4,4:40.0,,Q. Acy makes 2-pt dunk at rim (assist by T. Hardaway),69,88
364,4,4:26.0,Personal foul by C. Anthony (drawn by W. Johnson),,69,88
365,4,4:20.0,Offensive foul by J. Clarkson (drawn by T. Hardaway),,69,88
366,4,4:20.0,Turnover by J. Clarkson (offensive foul),,69,88
367,4,4:07.0,,Shooting foul by E. Davis (drawn by L. Galloway),69,88
368,4,4:07.0,,L. Galloway makes free throw 1 of 2,69,89
369,4,4:07.0,,L. Galloway makes free throw 2 of 2,69,90
370,4,3:51.0,Shooting foul by Q. Acy (drawn by C. Boozer),,69,90
371,4,3:51.0,C. Boozer makes free throw 1 of 2,,70,90
372,4,3:51.0,,S. Larkin enters the game for C. Anthony,70,90
373,4,3:51.0,C. Boozer makes free throw 2 of 2,,71,90
374,4,3:38.0,,T. Hardaway misses 3-pt jump shot from 23 ft,71,90
375,4,3:37.0,Defensive rebound by C. Boozer,,71,90
376,4,3:33.0,Turnover by J. Clarkson (traveling),,71,90
377,4,3:19.0,,Turnover by L. Galloway (lost ball; steal by J. Clarkson),71,90
378,4,3:10.0,W. Ellington misses 2-pt jump shot from 19 ft,,71,90
379,4,3:09.0,,Defensive rebound by Q. Acy,71,90
380,4,2:51.0,,S. Larkin misses 3-pt jump shot from 24 ft,71,90
381,4,2:50.0,,Offensive rebound by L. Amundson,71,90
382,4,2:46.0,,L. Galloway misses 2-pt jump shot from 13 ft,71,90
383,4,2:45.0,,Offensive rebound by Q. Acy,71,90
384,4,2:42.0,,Personal foul by C. Boozer (drawn by Q. Acy),71,90
385,4,2:42.0,LA Lakers full timeout,,71,90
386,4,2:42.0,R. Kelly enters the game for C. Boozer,,71,90
387,4,2:27.0,,L. Amundson misses 2-pt jump shot from 4 ft (block by E. Davis),71,90
388,4,2:26.0,,Offensive rebound by Q. Acy,71,90
