,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
35,1,7:21.0,M. Harkless misses 2-pt jump shot from 4 ft,,6,10
36,1,7:20.0,,Defensive rebound by K. Irving,6,10
37,1,6:59.0,,Turnover by A. Varejão (bad pass; steal by C. Frye),6,10
38,1,6:47.0,E. Fournier misses 2-pt layup from 2 ft,,6,10
39,1,6:46.0,,Defensive rebound by S. Marion,6,10
40,1,6:34.0,,L. James makes 3-pt jump shot from 23 ft,6,13
41,1,6:20.0,N. Vučević makes 2-pt hook shot at rim (assist by V. Oladipo),,8,13
42,1,6:05.0,,L. James misses 3-pt jump shot from 25 ft,8,13
43,1,6:04.0,Defensive rebound by C. Frye,,8,13
44,1,5:57.0,C. Frye misses 3-pt jump shot from 25 ft,,8,13
45,1,5:56.0,,Defensive rebound by K. Love,8,13
46,1,5:48.0,,K. Irving misses 2-pt layup from 2 ft (block by V. Oladipo),8,13
47,1,5:46.0,Defensive rebound by V. Oladipo,,8,13
48,1,5:43.0,Personal foul by K. Irving (drawn by M. Harkless),,8,13
49,1,5:43.0,,Cleveland full timeout,8,13
50,1,5:43.0,,J. Harris enters the game for S. Marion,8,13
51,1,5:29.0,Turnover by N. Vučević (lost ball; steal by K. Love),,8,13
52,1,5:10.0,,K. Love makes 2-pt layup at rim (assist by L. James),8,15
53,1,5:00.0,Shooting foul by J. Harris (drawn by E. Fournier),,8,15
54,1,5:00.0,E. Fournier makes free throw 1 of 2,,9,15
55,1,5:00.0,E. Fournier makes free throw 2 of 2,,10,15
56,1,4:41.0,,A. Varejão makes 2-pt jump shot from 16 ft (assist by L. James),10,17
57,1,4:26.0,Personal foul by J. Harris (drawn by E. Fournier),,10,17
58,1,4:26.0,,D. Waiters enters the game for J. Harris,10,17
59,1,4:16.0,Turnover by N. Vučević (lost ball; steal by L. James),,10,17
60,1,4:09.0,,Turnover by A. Varejão (bad pass),10,17
61,1,3:45.0,N. Vučević makes 2-pt layup from 1 ft (assist by M. Harkless),,12,17
62,1,3:31.0,,Turnover by D. Waiters (bad pass; steal by V. Oladipo),12,17
63,1,3:25.0,V. Oladipo makes 2-pt layup from 1 ft (assist by M. Harkless),,14,17
64,1,3:07.0,,Shooting block foul by V. Oladipo (drawn by K. Love),14,17
65,1,3:07.0,,K. Love makes free throw 1 of 2,14,18
66,1,3:07.0,E. Payton enters the game for V. Oladipo,,14,18
67,1,3:07.0,D. Dedmon enters the game for C. Frye,,14,18
68,1,3:07.0,,T. Thompson enters the game for A. Varejão,14,18
69,1,3:07.0,,K. Love misses free throw 2 of 2,14,18
70,1,3:06.0,Defensive rebound by D. Dedmon,,14,18
71,1,2:45.0,N. Vučević misses 2-pt jump shot from 13 ft,,14,18
72,1,2:42.0,Offensive rebound by D. Dedmon,,14,18
73,1,2:42.0,D. Dedmon misses 2-pt tip-in from 1 ft,,14,18
74,1,2:40.0,Offensive rebound by M. Harkless,,14,18
75,1,2:33.0,E. Payton misses 2-pt jump shot from 9 ft,,14,18
76,1,2:32.0,Offensive rebound by D. Dedmon,,14,18
77,1,2:31.0,Turnover by D. Dedmon (lost ball; steal by K. Love),,14,18
78,1,2:27.0,,L. James makes 2-pt dunk at rim (assist by K. Love),14,20
79,1,2:19.0,Orlando full timeout,,14,20
80,1,2:19.0,,W. Cherry enters the game for K. Irving,14,20
81,1,2:07.0,M. Harkless misses 3-pt jump shot from 26 ft,,14,20
82,1,2:06.0,,Defensive rebound by T. Thompson,14,20
83,1,1:50.0,,Def 3 sec tech foul by D. Dedmon,14,20
84,1,1:50.0,,L. James makes technical free throw,14,21
85,1,1:50.0,B. Gordon enters the game for E. Fournier,,14,21
86,1,1:46.0,,L. James misses 2-pt jump shot from 20 ft,14,21
87,1,1:45.0,Defensive rebound by N. Vučević,,14,21
88,1,1:21.0,E. Payton misses 2-pt jump shot from 10 ft,,14,21
89,1,1:18.0,,Defensive rebound by L. James,14,21
90,1,1:12.0,,Shooting foul by M. Harkless (drawn by L. James),14,21
91,1,1:12.0,,L. James makes free throw 1 of 2,14,22
92,1,1:12.0,W. Green enters the game for M. Harkless,,14,22
93,1,1:12.0,,L. James makes free throw 2 of 2,14,23
94,1,0:52.0,W. Green misses 3-pt jump shot from 23 ft,,14,23
95,1,0:50.0,,Defensive rebound by T. Thompson,14,23
96,1,0:40.0,,W. Cherry makes 3-pt jump shot from 24 ft (assist by L. James),14,26
97,1,0:32.0,Personal foul by W. Cherry (drawn by E. Payton),,14,26
98,1,0:27.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),,16,26
99,1,0:02.0,,L. James misses 2-pt jump shot from 6 ft,16,26
100,1,0:01.0,Defensive rebound by N. Vučević,,16,26
101,2,11:46.0,,D. Waiters misses 2-pt jump shot from 18 ft,16,26
102,2,11:45.0,Defensive rebound by B. Gordon,,16,26
103,2,11:36.0,B. Gordon misses 2-pt jump shot from 15 ft,,16,26
104,2,11:33.0,,Defensive rebound by D. Waiters,16,26
105,2,11:26.0,,K. Irving makes 2-pt jump shot from 15 ft,16,28
106,2,10:56.0,E. Fournier misses 2-pt jump shot from 7 ft,,16,28
107,2,10:54.0,,Defensive rebound by S. Marion,16,28
108,2,10:50.0,,K. Irving makes 2-pt jump shot from 10 ft,16,30
109,2,10:50.0,,Shooting foul by L. Ridnour (drawn by K. Irving),16,30
110,2,10:50.0,,K. Irving makes free throw 1 of 1,16,31
111,2,10:40.0,Personal foul by L. Amundson (drawn by C. Frye),,16,31
112,2,10:30.0,Personal foul by S. Marion (drawn by B. Gordon),,16,31
113,2,10:18.0,L. Ridnour makes 3-pt jump shot from 23 ft (assist by W. Green),,19,31
114,2,10:01.0,,S. Marion makes 2-pt jump shot from 10 ft (assist by K. Irving),19,33
115,2,9:40.0,B. Gordon misses 2-pt jump shot from 5 ft (block by T. Thompson),,19,33
116,2,9:38.0,,Defensive rebound by T. Thompson,19,33
117,2,9:25.0,,D. Waiters makes 2-pt dunk at rim (assist by K. Irving),19,35
118,2,8:56.0,W. Green makes 2-pt jump shot from 4 ft,,21,35
119,2,8:44.0,,D. Waiters misses 2-pt jump shot from 5 ft,21,35
120,2,8:43.0,Defensive rebound by W. Green,,21,35
121,2,8:41.0,Personal foul by K. Irving (drawn by W. Green),,21,35
122,2,8:41.0,Official timeout,,21,35
123,2,8:41.0,A. Nicholson enters the game for E. Fournier,,21,35
124,2,8:31.0,W. Green misses 3-pt jump shot from 24 ft,,21,35
125,2,8:30.0,,Defensive rebound by S. Marion,21,35
126,2,8:11.0,,T. Thompson misses 2-pt jump shot from 15 ft,21,35
127,2,8:10.0,Defensive rebound by C. Frye,,21,35
128,2,7:51.0,C. Frye misses 2-pt jump shot from 12 ft,,21,35
129,2,7:50.0,,Defensive rebound by T. Thompson,21,35
130,2,7:41.0,,K. Irving misses 2-pt jump shot from 7 ft,21,35
131,2,7:39.0,,Offensive rebound by T. Thompson,21,35
132,2,7:39.0,,T. Thompson makes 2-pt layup at rim,21,37
133,2,7:25.0,L. Ridnour makes 2-pt jump shot from 20 ft,,23,37
134,2,7:09.0,,S. Marion misses 2-pt jump shot from 7 ft,23,37
135,2,7:08.0,,Offensive rebound by T. Thompson,23,37
136,2,7:07.0,,Turnover by Team (shot clock),23,37
137,2,7:00.0,Personal foul by D. Waiters (drawn by B. Gordon),,23,37
138,2,7:00.0,,K. Love enters the game for L. Amundson,23,37
139,2,7:00.0,,L. James enters the game for D. Waiters,23,37
140,2,6:48.0,A. Nicholson misses 2-pt hook shot from 11 ft,,23,37
141,2,6:44.0,,Defensive rebound by T. Thompson,23,37
142,2,6:28.0,,K. Love makes 2-pt jump shot from 18 ft (assist by L. James),23,39
143,2,6:15.0,C. Frye misses 3-pt jump shot from 24 ft,,23,39
144,2,6:14.0,,Defensive rebound by L. James,23,39
145,2,5:56.0,,K. Love makes 2-pt jump shot from 15 ft (assist by L. James),23,41
146,2,5:51.0,Orlando full timeout,,23,41
147,2,5:51.0,E. Fournier enters the game for B. Gordon,,23,41
148,2,5:51.0,V. Oladipo enters the game for L. Ridnour,,23,41
149,2,5:51.0,N. Vučević enters the game for A. Nicholson,,23,41
150,2,5:37.0,E. Fournier misses 3-pt jump shot from 23 ft,,23,41
151,2,5:35.0,Offensive rebound by N. Vučević,,23,41
152,2,5:35.0,N. Vučević makes 2-pt tip-in at rim,,25,41
153,2,5:16.0,,S. Marion makes 3-pt jump shot from 23 ft (assist by L. James),25,44
154,2,5:00.0,N. Vučević makes 2-pt layup at rim (assist by V. Oladipo),,27,44
155,2,4:34.0,,K. Love misses 3-pt jump shot from 25 ft,27,44
156,2,4:33.0,,Offensive rebound by T. Thompson,27,44
157,2,4:32.0,,T. Thompson misses 2-pt tip-in at rim,27,44
158,2,4:32.0,,Offensive rebound by Team,27,44
159,2,4:32.0,,W. Cherry enters the game for K. Irving,27,44
160,2,4:27.0,,L. James misses 2-pt jump shot from 19 ft,27,44
161,2,4:25.0,,Offensive rebound by L. James,27,44
162,2,4:07.0,,W. Cherry misses 2-pt jump shot from 8 ft,27,44
163,2,4:05.0,,Offensive rebound by T. Thompson,27,44
164,2,4:04.0,,T. Thompson misses 2-pt layup at rim (block by W. Green),27,44
165,2,4:02.0,,Offensive rebound by K. Love,27,44
166,2,3:59.0,,K. Love makes 2-pt layup from 1 ft,27,46
167,2,3:44.0,Turnover by V. Oladipo (bad pass; steal by T. Thompson),,27,46
168,2,3:39.0,,T. Thompson makes 2-pt dunk at rim (assist by W. Cherry),27,48
169,2,3:23.0,V. Oladipo misses 2-pt layup from 1 ft (block by T. Thompson),,27,48
170,2,3:22.0,Offensive rebound by N. Vučević,,27,48
171,2,3:21.0,N. Vučević misses 2-pt layup at rim,,27,48
172,2,3:20.0,Offensive rebound by N. Vučević,,27,48
173,2,3:20.0,N. Vučević misses 2-pt tip-in from 1 ft,,27,48
174,2,3:19.0,Offensive rebound by N. Vučević,,27,48
175,2,3:19.0,N. Vučević makes 2-pt layup from 1 ft,,29,48
176,2,2:56.0,,K. Love misses 2-pt layup at rim,29,48
177,2,2:53.0,Defensive rebound by V. Oladipo,,29,48
178,2,2:53.0,Shooting foul by W. Cherry (drawn by V. Oladipo),,29,48
179,2,2:53.0,,Cleveland full timeout,29,48
180,2,2:53.0,,D. Waiters enters the game for S. Marion,29,48
181,2,2:53.0,V. Oladipo misses free throw 1 of 2,,29,48
182,2,2:53.0,Offensive rebound by Team,,29,48
183,2,2:53.0,V. Oladipo makes free throw 2 of 2,,30,48
184,2,2:37.0,,Turnover by T. Thompson (lost ball; steal by N. Vučević),30,48
185,2,2:34.0,Shooting foul by W. Cherry (drawn by V. Oladipo),,30,48
186,2,2:34.0,E. Fournier misses free throw 1 of 2,,30,48
187,2,2:34.0,Offensive rebound by Team,,30,48
188,2,2:34.0,,A. Varejão enters the game for T. Thompson,30,48
189,2,2:34.0,,K. Irving enters the game for W. Cherry,30,48
190,2,2:34.0,A. Nicholson enters the game for C. Frye,,30,48
191,2,2:34.0,E. Fournier makes free throw 2 of 2,,31,48
192,2,2:22.0,,Turnover by A. Varejão (bad pass),31,48
193,2,2:06.0,Shooting foul by A. Varejão (drawn by N. Vučević),,31,48
194,2,2:06.0,N. Vučević makes free throw 1 of 2,,32,48
195,2,2:06.0,N. Vučević makes free throw 2 of 2,,33,48
196,2,1:55.0,,L. James makes 2-pt layup at rim (assist by K. Love),33,50
197,2,1:40.0,N. Vučević misses 2-pt jump shot from 17 ft,,33,50
198,2,1:39.0,,Defensive rebound by K. Love,33,50
199,2,1:30.0,,A. Varejão misses 2-pt jump shot from 16 ft,33,50
200,2,1:29.0,Defensive rebound by V. Oladipo,,33,50
201,2,1:22.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by W. Green),,36,50
202,2,1:04.0,,L. James makes 2-pt layup at rim (assist by A. Varejão),36,52
203,2,0:48.0,N. Vučević misses 2-pt jump shot from 3 ft,,36,52
204,2,0:46.0,,Defensive rebound by A. Varejão,36,52
205,2,0:41.0,,K. Irving makes 2-pt layup at rim,36,54
206,2,0:26.0,Shooting foul by K. Love (drawn by V. Oladipo),,36,54
207,2,0:26.0,V. Oladipo makes free throw 1 of 2,,37,54
208,2,0:26.0,V. Oladipo makes free throw 2 of 2,,38,54
209,2,0:03.0,,L. James makes 2-pt jump shot from 16 ft,38,56
210,2,0:00.0,V. Oladipo misses 2-pt jump shot from 8 ft,,38,56
211,2,0:00.0,Offensive rebound by Team,,38,56
212,3,11:39.0,,A. Varejão misses 2-pt layup from 1 ft,38,56
213,3,11:38.0,Defensive rebound by N. Vučević,,38,56
214,3,11:24.0,V. Oladipo makes 2-pt layup from 1 ft,,40,56
215,3,10:58.0,,L. James misses 2-pt jump shot from 17 ft,40,56
216,3,10:55.0,Defensive rebound by V. Oladipo,,40,56
217,3,10:47.0,V. Oladipo makes 2-pt jump shot from 5 ft (assist by M. Harkless),,42,56
218,3,10:27.0,,A. Varejão makes 2-pt jump shot from 18 ft (assist by K. Love),42,58
219,3,10:03.0,V. Oladipo makes 2-pt layup at rim,,44,58
220,3,9:44.0,,K. Irving misses 3-pt jump shot from 26 ft,44,58
221,3,9:43.0,Defensive rebound by V. Oladipo,,44,58
222,3,9:28.0,E. Fournier misses 2-pt layup from 2 ft (block by S. Marion),,44,58
223,3,9:28.0,Offensive rebound by Team,,44,58
224,3,9:22.0,,Violation by L. James (def goaltending),44,58
225,3,9:22.0,N. Vučević makes 2-pt layup from 1 ft,,46,58
226,3,8:59.0,,A. Varejão makes 2-pt jump shot from 16 ft (assist by K. Irving),46,60
227,3,8:47.0,Personal foul by K. Love (drawn by C. Frye),,46,60
228,3,8:35.0,M. Harkless makes 2-pt dunk at rim,,48,60
229,3,8:22.0,,Turnover by L. James (bad pass),48,60
230,3,8:08.0,V. Oladipo misses 2-pt jump shot from 23 ft,,48,60
231,3,8:07.0,,Defensive rebound by A. Varejão,48,60
232,3,7:55.0,,A. Varejão makes 2-pt jump shot from 13 ft (assist by L. James),48,62
233,3,7:36.0,V. Oladipo misses 3-pt jump shot from 26 ft,,48,62
234,3,7:35.0,Offensive rebound by N. Vučević,,48,62
235,3,7:29.0,M. Harkless misses 3-pt jump shot from 23 ft,,48,62
236,3,7:28.0,,Defensive rebound by A. Varejão,48,62
237,3,7:21.0,,A. Varejão makes 2-pt jump shot from 15 ft (assist by L. James),48,64
238,3,6:59.0,E. Fournier misses 3-pt jump shot from 24 ft,,48,64
239,3,6:58.0,,Defensive rebound by L. James,48,64
240,3,6:54.0,,S. Marion makes 2-pt dunk at rim (assist by L. James),48,66
241,3,6:52.0,Orlando full timeout,,48,66
242,3,6:37.0,Turnover by N. Vučević (lost ball; steal by A. Varejão),,48,66
243,3,6:36.0,,Personal foul by C. Frye (drawn by K. Irving),48,66
244,3,6:14.0,,K. Love misses 2-pt jump shot from 7 ft,48,66
245,3,6:12.0,Defensive rebound by V. Oladipo,,48,66
246,3,6:08.0,Personal foul by A. Varejão (drawn by N. Vučević),,48,66
247,3,5:59.0,Turnover by V. Oladipo (bad pass; steal by L. James),,48,66
248,3,5:58.0,,Clear path foul by C. Frye,48,66
249,3,5:58.0,,L. James makes clear path free throw 1 of 2,48,67
250,3,5:58.0,,L. James makes clear path free throw 2 of 2,48,68
251,3,5:40.0,,A. Varejão makes 2-pt hook shot from 7 ft,48,70
252,3,5:17.0,Turnover by N. Vučević (lost ball; steal by L. James),,48,70
253,3,5:14.0,,L. James makes 2-pt dunk at rim (assist by K. Love),48,72
254,3,4:54.0,Personal foul by A. Varejão (drawn by N. Vučević),,48,72
255,3,4:54.0,W. Green enters the game for M. Harkless,,48,72
256,3,4:46.0,V. Oladipo makes 2-pt layup at rim,,50,72
257,3,4:29.0,,Personal foul by N. Vučević (drawn by A. Varejão),50,72
258,3,4:15.0,,S. Marion makes 2-pt jump shot from 11 ft (assist by A. Varejão),50,74
259,3,4:05.0,Personal foul by S. Marion (drawn by E. Fournier),,50,74
260,3,4:00.0,,W. Cherry enters the game for K. Irving,50,74
261,3,3:46.0,,K. Love makes 2-pt dunk at rim (assist by L. James),50,76
262,3,3:34.0,V. Oladipo misses 2-pt layup from 1 ft,,50,76
263,3,3:31.0,,Defensive rebound by K. Love,50,76
264,3,3:27.0,,Turnover by K. Love (bad pass; steal by V. Oladipo),50,76
265,3,3:16.0,C. Frye makes 3-pt jump shot from 26 ft (assist by W. Green),,53,76
266,3,2:56.0,,L. James misses 3-pt jump shot from 25 ft,53,76
267,3,2:55.0,,Offensive rebound by K. Love,53,76
268,3,2:55.0,,Personal foul by C. Frye (drawn by K. Love),53,76
269,3,2:55.0,,Cleveland full timeout,53,76
270,3,2:55.0,,J. Harris enters the game for A. Varejão,53,76
271,3,2:55.0,,T. Thompson enters the game for S. Marion,53,76
272,3,2:55.0,E. Payton enters the game for V. Oladipo,,53,76
273,3,2:47.0,,Personal foul by E. Fournier (drawn by K. Love),53,76
274,3,2:47.0,,K. Love misses free throw 1 of 2,53,76
275,3,2:47.0,,Offensive rebound by Team,53,76
276,3,2:47.0,,K. Love makes free throw 2 of 2,53,77
277,3,2:28.0,N. Vučević misses 2-pt jump shot from 7 ft,,53,77
278,3,2:25.0,,Defensive rebound by W. Cherry,53,77
279,3,2:20.0,,Shooting foul by N. Vučević (drawn by T. Thompson),53,77
280,3,2:20.0,,T. Thompson makes free throw 1 of 2,53,78
281,3,2:20.0,,T. Thompson misses free throw 2 of 2,53,78
282,3,2:20.0,Defensive rebound by N. Vučević,,53,78
283,3,2:00.0,W. Green misses 2-pt jump shot from 7 ft,,53,78
284,3,1:57.0,,Defensive rebound by K. Love,53,78
285,3,1:57.0,,Personal foul by C. Frye (drawn by L. James),53,78
286,3,1:57.0,,L. James misses free throw 1 of 2,53,78
287,3,1:57.0,,Offensive rebound by Team,53,78
288,3,1:57.0,,L. James misses free throw 2 of 2,53,78
289,3,1:56.0,Defensive rebound by N. Vučević,,53,78
290,3,1:45.0,E. Payton makes 2-pt jump shot from 6 ft,,55,78
291,3,1:30.0,,L. James makes 3-pt jump shot from 27 ft,55,81
292,3,1:21.0,Shooting foul by T. Thompson (drawn by E. Payton),,55,81
293,3,1:21.0,E. Payton misses free throw 1 of 2,,55,81
294,3,1:21.0,Offensive rebound by Team,,55,81
295,3,1:21.0,D. Dedmon enters the game for C. Frye,,55,81
296,3,1:21.0,E. Payton makes free throw 2 of 2,,56,81
297,3,0:59.0,,K. Love misses 2-pt jump shot from 20 ft,56,81
298,3,0:58.0,,Offensive rebound by Team,56,81
299,3,0:44.0,,L. James misses 2-pt jump shot from 12 ft,56,81
300,3,0:42.0,Defensive rebound by D. Dedmon,,56,81
301,3,0:33.0,E. Payton misses 2-pt jump shot from 7 ft (block by W. Cherry),,56,81
302,3,0:31.0,Offensive rebound by D. Dedmon,,56,81
303,3,0:26.0,D. Dedmon makes 2-pt tip-in at rim,,58,81
304,3,0:26.0,W. Green misses 2-pt jump shot from 4 ft,,58,81
305,3,0:26.0,Offensive rebound by D. Dedmon,,58,81
306,3,0:26.0,Shooting foul by W. Cherry (drawn by D. Dedmon),,58,81
307,3,0:26.0,D. Dedmon misses free throw 1 of 1,,58,81
308,3,0:25.0,,Defensive rebound by K. Love,58,81
309,3,0:02.0,,W. Cherry misses 3-pt jump shot from 23 ft,58,81
310,3,0:00.0,Defensive rebound by N. Vučević,,58,81
311,3,0:00.0,E. Payton misses 3-pt jump shot from 38 ft,,58,81
312,3,0:00.0,Offensive rebound by Team,,58,81
313,4,11:46.0,Turnover by V. Oladipo (lost ball),,58,81
314,4,11:33.0,,K. Irving makes 2-pt jump shot from 16 ft (assist by J. Harris),58,83
315,4,11:20.0,Turnover by D. Dedmon (lost ball; steal by K. Irving),,58,83
316,4,11:13.0,,K. Irving makes 3-pt jump shot from 25 ft,58,86
317,4,11:01.0,Turnover by E. Payton (bad pass; steal by K. Irving),,58,86
318,4,10:55.0,,J. Harris misses 3-pt jump shot from 23 ft,58,86
319,4,10:54.0,,Offensive rebound by T. Thompson,58,86
320,4,10:52.0,,T. Thompson misses 2-pt tip-in at rim,58,86
321,4,10:49.0,Defensive rebound by E. Payton,,58,86
322,4,10:45.0,Turnover by E. Payton (bad pass; steal by W. Cherry),,58,86
323,4,10:41.0,,W. Cherry makes 2-pt layup at rim,58,88
324,4,10:38.0,Orlando full timeout,,58,88
325,4,10:38.0,,L. Amundson enters the game for K. Love,58,88
326,4,10:21.0,Turnover by D. Dedmon (lost ball; steal by K. Irving),,58,88
327,4,10:10.0,,K. Irving misses 2-pt jump shot from 19 ft,58,88
328,4,10:09.0,Defensive rebound by V. Oladipo,,58,88
329,4,9:59.0,W. Green misses 2-pt layup from 2 ft,,58,88
330,4,9:58.0,Offensive rebound by D. Dedmon,,58,88
331,4,9:57.0,D. Dedmon makes 2-pt layup at rim,,60,88
332,4,9:41.0,,Turnover by J. Harris (step out of bounds),60,88
333,4,9:41.0,A. Nicholson enters the game for C. Frye,,60,88
334,4,9:32.0,A. Nicholson misses 2-pt jump shot from 15 ft,,60,88
335,4,9:31.0,,Defensive rebound by L. Amundson,60,88
336,4,9:18.0,,J. Harris misses 3-pt jump shot from 23 ft,60,88
337,4,9:17.0,,Offensive rebound by T. Thompson,60,88
338,4,9:13.0,,T. Thompson makes 2-pt layup at rim,60,90
339,4,8:59.0,W. Green misses 2-pt jump shot from 8 ft,,60,90
340,4,8:57.0,,Defensive rebound by L. Amundson,60,90
341,4,8:41.0,,Shooting foul by A. Nicholson (drawn by L. Amundson),60,90
342,4,8:41.0,,L. Amundson makes free throw 1 of 2,60,91
343,4,8:41.0,,D. Waiters enters the game for K. Irving,60,91
344,4,8:41.0,M. Harkless enters the game for W. Green,,60,91
345,4,8:41.0,,L. Amundson misses free throw 2 of 2,60,91
346,4,8:41.0,Defensive rebound by A. Nicholson,,60,91
347,4,8:28.0,A. Nicholson makes 2-pt jump shot from 15 ft (assist by E. Payton),,62,91
348,4,8:15.0,,Personal foul by M. Harkless (drawn by J. Harris),62,91
349,4,8:08.0,,Personal foul by D. Dedmon (drawn by T. Thompson),62,91
350,4,7:54.0,,L. Amundson makes 2-pt jump shot from 6 ft (assist by W. Cherry),62,93
351,4,7:37.0,Turnover by M. Harkless (bad pass; steal by D. Waiters),,62,93
352,4,7:32.0,,T. Thompson makes 2-pt layup at rim (assist by D. Waiters),62,95
353,4,7:32.0,Orlando full timeout,,62,95
354,4,7:16.0,A. Nicholson misses 2-pt jump shot from 20 ft,,62,95
355,4,7:15.0,Offensive rebound by Team,,62,95
356,4,7:08.0,V. Oladipo makes 2-pt layup at rim (assist by D. Dedmon),,64,95
357,4,6:48.0,,D. Waiters misses 3-pt jump shot from 25 ft,64,95
358,4,6:47.0,Defensive rebound by V. Oladipo,,64,95
359,4,6:34.0,A. Nicholson misses 2-pt jump shot from 20 ft,,64,95
360,4,6:32.0,Offensive rebound by A. Nicholson,,64,95
361,4,6:32.0,Personal foul by J. Harris (drawn by A. Nicholson),,64,95
362,4,6:12.0,E. Payton misses 2-pt jump shot from 16 ft,,64,95
363,4,6:11.0,,Defensive rebound by L. Amundson,64,95
364,4,6:00.0,,Turnover by D. Waiters (bad pass; steal by A. Nicholson),64,95
365,4,5:55.0,Shooting foul by L. Amundson (drawn by V. Oladipo),,64,95
366,4,5:55.0,Official timeout,,64,95
367,4,5:55.0,,J. Jones enters the game for J. Harris,64,95
368,4,5:55.0,,B. Haywood enters the game for T. Thompson,64,95
369,4,5:55.0,V. Oladipo makes free throw 1 of 2,,65,95
370,4,5:55.0,V. Oladipo makes free throw 2 of 2,,66,95
371,4,5:39.0,,D. Waiters makes 2-pt layup at rim (assist by W. Cherry),66,97
372,4,5:14.0,Turnover by Team (shot clock),,66,97
373,4,5:01.0,,Offensive foul by L. Amundson (drawn by V. Oladipo),66,97
374,4,5:01.0,,Turnover by L. Amundson (offensive foul),66,97
375,4,4:54.0,V. Oladipo misses 2-pt layup from 1 ft (block by B. Haywood),,66,97
376,4,4:52.0,,Defensive rebound by D. Waiters,66,97
377,4,4:43.0,,B. Haywood misses 2-pt jump shot from 8 ft,66,97
378,4,4:43.0,,Offensive rebound by Team,66,97
379,4,4:34.0,,D. Waiters misses 2-pt layup at rim,66,97
380,4,4:32.0,Defensive rebound by V. Oladipo,,66,97
381,4,4:19.0,D. Dedmon makes 2-pt dunk at rim (assist by E. Payton),,68,97
382,4,3:57.0,,W. Cherry misses 2-pt jump shot from 19 ft,68,97
383,4,3:57.0,Defensive rebound by Team,,68,97
384,4,3:57.0,,Loose ball foul by B. Haywood (drawn by A. Nicholson),68,97
385,4,3:35.0,D. Dedmon misses 2-pt jump shot from 7 ft (block by B. Haywood),,68,97
386,4,3:32.0,,Defensive rebound by W. Cherry,68,97
387,4,3:27.0,,J. Jones makes 3-pt jump shot from 23 ft (assist by L. Amundson),68,100
388,4,3:09.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by M. Harkless),,71,100
389,4,2:56.0,,D. Waiters makes 2-pt jump shot from 13 ft (assist by W. Cherry),71,102
390,4,2:38.0,Turnover by M. Harkless (bad pass; steal by B. Haywood),,71,102
391,4,2:34.0,,Turnover by W. Cherry (bad pass),71,102
