,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,ATLANTA_ACTION,LA LAKERS_SCORE,ATLANTA_SCORE
163,2,4:54.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Lin),,50,37
164,2,4:40.0,,Shooting foul by J. Hill (drawn by J. Teague),50,37
165,2,4:40.0,,J. Teague makes free throw 1 of 2,50,38
166,2,4:40.0,E. Davis enters the game for J. Hill,,50,38
167,2,4:40.0,,P. Antić enters the game for A. Horford,50,38
168,2,4:40.0,,J. Teague makes free throw 2 of 2,50,39
169,2,4:26.0,C. Boozer makes 2-pt jump shot from 15 ft (assist by J. Lin),,52,39
170,2,4:05.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,52,39
171,2,4:04.0,Defensive rebound by J. Lin,,52,39
172,2,3:50.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Lin),,54,39
173,2,3:50.0,Shooting foul by P. Antić (drawn by E. Davis),,54,39
174,2,3:50.0,E. Davis misses free throw 1 of 1,,54,39
175,2,3:49.0,,Defensive rebound by T. Sefolosha,54,39
176,2,3:40.0,,J. Teague makes 2-pt layup from 1 ft,54,41
177,2,3:26.0,W. Johnson misses 3-pt jump shot from 26 ft,,54,41
178,2,3:24.0,Offensive rebound by C. Boozer,,54,41
179,2,3:22.0,C. Boozer makes 2-pt layup from 1 ft,,56,41
180,2,3:07.0,,P. Millsap misses 3-pt jump shot from 25 ft,56,41
181,2,3:05.0,,Offensive rebound by P. Antić,56,41
182,2,3:00.0,,Shooting foul by K. Bryant (drawn by T. Sefolosha),56,41
183,2,3:00.0,,T. Sefolosha makes free throw 1 of 2,56,42
184,2,3:00.0,,S. Mack enters the game for K. Korver,56,42
185,2,3:00.0,,T. Sefolosha misses free throw 2 of 2,56,42
186,2,2:58.0,Defensive rebound by E. Davis,,56,42
187,2,2:44.0,J. Lin makes 2-pt jump shot from 20 ft,,58,42
188,2,2:29.0,,J. Teague misses 2-pt jump shot from 12 ft,58,42
189,2,2:27.0,,Offensive rebound by P. Antić,58,42
190,2,2:26.0,,P. Antić makes 2-pt layup from 2 ft,58,44
191,2,2:06.0,J. Lin makes 2-pt jump shot from 6 ft,,60,44
192,2,1:51.0,,J. Teague makes 2-pt layup from 2 ft,60,46
193,2,1:51.0,,Violation by Team (delay of game),60,46
194,2,1:33.0,E. Davis makes 2-pt hook shot from 1 ft,,62,46
195,2,1:14.0,,J. Teague makes 2-pt jump shot from 5 ft,62,48
196,2,0:57.0,K. Bryant makes 3-pt jump shot from 25 ft,,65,48
197,2,0:43.0,,P. Millsap makes 2-pt jump shot from 19 ft (assist by S. Mack),65,50
198,2,0:33.0,Turnover by J. Lin (bad pass; steal by P. Millsap),,65,50
199,2,0:29.0,,P. Millsap makes 2-pt dunk at rim,65,52
200,2,0:12.0,K. Bryant misses 3-pt jump shot from 24 ft,,65,52
201,2,0:11.0,Offensive rebound by C. Boozer,,65,52
202,2,0:01.0,E. Davis misses 2-pt hook shot from 4 ft,,65,52
203,2,0:00.0,Offensive rebound by C. Boozer,,65,52
204,2,0:00.0,C. Boozer makes 2-pt tip-in at rim,,67,52
205,3,11:42.0,,A. Horford makes 2-pt jump shot from 7 ft,67,54
206,3,11:29.0,Personal foul by T. Sefolosha (drawn by K. Bryant),,67,54
207,3,11:24.0,W. Johnson misses 2-pt jump shot from 20 ft (block by K. Korver),,67,54
208,3,11:22.0,Offensive rebound by W. Johnson,,67,54
209,3,11:16.0,J. Hill misses 2-pt jump shot from 10 ft,,67,54
210,3,11:15.0,,Defensive rebound by A. Horford,67,54
211,3,10:59.0,,T. Sefolosha makes 2-pt hook shot from 6 ft (assist by P. Millsap),67,56
212,3,10:44.0,K. Bryant misses 3-pt jump shot from 25 ft,,67,56
213,3,10:43.0,,Defensive rebound by K. Korver,67,56
214,3,10:40.0,,Turnover by A. Horford (bad pass; steal by J. Lin),67,56
215,3,10:33.0,,Offensive charge foul by K. Bryant (drawn by J. Teague),67,56
216,3,10:33.0,Turnover by K. Bryant (offensive foul),,67,56
217,3,10:21.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),67,58
218,3,10:01.0,Turnover by J. Lin (bad pass; steal by P. Millsap),,67,58
219,3,9:57.0,,J. Teague makes 2-pt layup from 1 ft (assist by T. Sefolosha),67,60
220,3,9:57.0,LA Lakers full timeout,,67,60
221,3,9:50.0,Turnover by K. Bryant (lost ball; steal by T. Sefolosha),,67,60
222,3,9:45.0,,T. Sefolosha makes 2-pt dunk at rim,67,62
223,3,9:20.0,W. Johnson misses 3-pt jump shot from 25 ft,,67,62
224,3,9:18.0,,Defensive rebound by A. Horford,67,62
225,3,9:07.0,,J. Teague makes 3-pt jump shot from 25 ft,67,65
226,3,8:47.0,W. Johnson makes 2-pt dunk at rim (assist by C. Boozer),,69,65
227,3,8:37.0,,J. Teague misses 2-pt layup from 1 ft,69,65
228,3,8:35.0,Defensive rebound by C. Boozer,,69,65
229,3,8:31.0,J. Hill makes 2-pt dunk at rim (assist by J. Lin),,71,65
230,3,8:13.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by P. Millsap),71,68
231,3,7:54.0,J. Hill makes 2-pt layup from 1 ft (assist by J. Lin),,73,68
232,3,7:41.0,,Personal foul by C. Boozer (drawn by J. Teague),73,68
233,3,7:32.0,,J. Teague misses 2-pt jump shot from 7 ft,73,68
234,3,7:29.0,,Offensive rebound by T. Sefolosha,73,68
235,3,7:29.0,,T. Sefolosha misses 2-pt tip-in at rim,73,68
236,3,7:28.0,,Offensive rebound by T. Sefolosha,73,68
237,3,7:24.0,,T. Sefolosha misses 3-pt jump shot from 22 ft,73,68
238,3,7:23.0,Defensive rebound by J. Hill,,73,68
239,3,7:13.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by K. Bryant),,75,68
240,3,7:01.0,,Shooting foul by C. Boozer (drawn by P. Millsap),75,68
241,3,7:01.0,,P. Millsap makes free throw 1 of 2,75,69
242,3,7:01.0,,P. Millsap makes free throw 2 of 2,75,70
243,3,6:45.0,J. Lin makes 2-pt jump shot from 19 ft (assist by W. Johnson),,77,70
244,3,6:34.0,,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),77,72
245,3,6:18.0,Turnover by J. Lin (bad pass; steal by P. Millsap),,77,72
246,3,6:01.0,,P. Antić enters the game for A. Horford,77,72
247,3,6:01.0,E. Davis enters the game for C. Boozer,,77,72
248,3,5:58.0,,P. Millsap makes 2-pt jump shot from 17 ft (assist by K. Korver),77,74
249,3,5:36.0,J. Hill makes 2-pt layup from 2 ft,,79,74
250,3,5:28.0,,J. Teague makes 2-pt layup from 2 ft,79,76
251,3,5:13.0,J. Hill makes 2-pt hook shot from 7 ft,,81,76
252,3,4:57.0,,P. Millsap misses 2-pt jump shot from 16 ft,81,76
253,3,4:57.0,Defensive rebound by Team,,81,76
254,3,4:43.0,E. Davis makes 2-pt dunk at rim (assist by J. Lin),,83,76
255,3,4:40.0,,Atlanta full timeout,83,76
256,3,4:40.0,N. Young enters the game for W. Johnson,,83,76
257,3,4:25.0,,K. Korver misses 3-pt jump shot from 22 ft,83,76
258,3,4:24.0,Defensive rebound by J. Lin,,83,76
259,3,4:15.0,E. Davis misses 2-pt layup from 1 ft,,83,76
260,3,4:13.0,,Defensive rebound by P. Antić,83,76
261,3,3:56.0,,J. Teague misses 2-pt layup from 1 ft,83,76
262,3,3:55.0,,Offensive rebound by P. Antić,83,76
263,3,3:54.0,,P. Antić misses 2-pt tip-in from 1 ft,83,76
264,3,3:53.0,,Offensive rebound by P. Antić,83,76
265,3,3:53.0,,P. Antić misses 2-pt tip-in from 1 ft,83,76
266,3,3:52.0,,Offensive rebound by K. Korver,83,76
267,3,3:44.0,,J. Teague makes 2-pt layup from 1 ft,83,78
268,3,3:25.0,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Lin),,85,78
269,3,3:04.0,,J. Teague misses 2-pt jump shot from 6 ft,85,78
270,3,3:00.0,,Offensive rebound by T. Sefolosha,85,78
271,3,2:59.0,,Turnover by T. Sefolosha (bad pass),85,78
272,3,2:59.0,,S. Mack enters the game for K. Korver,85,78
273,3,2:49.0,Shooting foul by P. Antić (drawn by J. Lin),,85,78
274,3,2:49.0,J. Lin makes free throw 1 of 2,,86,78
275,3,2:49.0,,M. Scott enters the game for P. Millsap,86,78
276,3,2:49.0,J. Lin misses free throw 2 of 2,,86,78
277,3,2:46.0,,Defensive rebound by T. Sefolosha,86,78
278,3,2:31.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by S. Mack),86,81
279,3,2:12.0,J. Hill misses 2-pt jump shot from 19 ft,,86,81
280,3,2:11.0,,Defensive rebound by Team,86,81
281,3,2:11.0,Loose ball foul by E. Davis (drawn by M. Scott),,86,81
282,3,2:11.0,,D. Schröder enters the game for J. Teague,86,81
283,3,2:11.0,R. Price enters the game for J. Lin,,86,81
284,3,1:54.0,,S. Mack misses 3-pt jump shot from 25 ft,86,81
285,3,1:52.0,,Offensive rebound by P. Antić,86,81
286,3,1:42.0,,P. Antić misses 3-pt jump shot from 23 ft,86,81
287,3,1:39.0,,Offensive rebound by T. Sefolosha,86,81
288,3,1:39.0,,T. Sefolosha misses 2-pt dunk at rim,86,81
289,3,1:38.0,Defensive rebound by N. Young,,86,81
290,3,1:21.0,J. Hill makes 2-pt jump shot from 7 ft,,88,81
291,3,0:59.0,,S. Mack misses 3-pt jump shot from 22 ft,88,81
292,3,0:58.0,Defensive rebound by K. Bryant,,88,81
293,3,0:41.0,J. Hill misses 2-pt jump shot from 20 ft,,88,81
294,3,0:40.0,,Defensive rebound by D. Schröder,88,81
295,3,0:28.0,,P. Antić makes 2-pt dunk at rim (assist by D. Schröder),88,83
296,3,0:06.0,N. Young makes 3-pt jump shot from 23 ft (assist by R. Price),,91,83
297,3,0:02.0,,Personal foul by R. Price (drawn by D. Schröder),91,83
298,3,0:02.0,,M. Scott misses 2-pt jump shot from 19 ft,91,83
299,3,0:01.0,Defensive rebound by K. Bryant,,91,83
300,4,11:45.0,N. Young misses 2-pt jump shot from 20 ft,,91,83
301,4,11:42.0,,Defensive rebound by M. Scott,91,83
302,4,11:25.0,,Personal foul by N. Young (drawn by D. Schröder),91,83
303,4,11:13.0,,M. Scott misses 2-pt jump shot from 17 ft,91,83
304,4,11:13.0,Defensive rebound by Team,,91,83
305,4,10:56.0,N. Young makes 2-pt jump shot from 17 ft (assist by R. Sacre),,93,83
306,4,10:35.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by S. Mack),93,85
307,4,10:22.0,Turnover by R. Price (traveling),,93,85
308,4,10:05.0,,M. Scott misses 3-pt jump shot from 25 ft,93,85
309,4,10:03.0,Defensive rebound by N. Young,,93,85
310,4,9:56.0,Personal foul by S. Mack (drawn by N. Young),,93,85
311,4,9:50.0,R. Sacre makes 2-pt jump shot from 16 ft (assist by R. Price),,95,85
312,4,9:29.0,,M. Scott misses 2-pt jump shot from 9 ft,95,85
313,4,9:28.0,Defensive rebound by E. Davis,,95,85
314,4,9:14.0,R. Sacre misses 2-pt jump shot from 20 ft,,95,85
315,4,9:10.0,,Defensive rebound by D. Schröder,95,85
316,4,9:10.0,,Personal foul by R. Sacre (drawn by D. Schröder),95,85
317,4,9:03.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),95,88
318,4,8:38.0,N. Young misses 3-pt jump shot from 25 ft,,95,88
319,4,8:38.0,,Defensive rebound by Team,95,88
320,4,8:38.0,Official timeout,,95,88
321,4,8:38.0,,P. Millsap enters the game for M. Scott,95,88
322,4,8:31.0,,Personal foul by R. Price (drawn by D. Schröder),95,88
323,4,8:24.0,,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),95,90
324,4,8:01.0,W. Johnson misses 3-pt jump shot from 25 ft,,95,90
325,4,8:00.0,,Defensive rebound by D. Schröder,95,90
326,4,7:52.0,,D. Schröder misses 2-pt jump shot from 15 ft,95,90
327,4,7:50.0,Defensive rebound by E. Davis,,95,90
328,4,7:38.0,W. Johnson misses 2-pt jump shot from 22 ft,,95,90
329,4,7:36.0,Offensive rebound by E. Davis,,95,90
330,4,7:32.0,E. Davis misses 2-pt layup from 1 ft (block by P. Millsap),,95,90
331,4,7:31.0,Offensive rebound by E. Davis,,95,90
332,4,7:27.0,W. Johnson misses 2-pt jump shot from 15 ft,,95,90
333,4,7:26.0,,Defensive rebound by P. Millsap,95,90
334,4,7:19.0,,K. Korver misses 3-pt jump shot from 22 ft,95,90
335,4,7:18.0,Defensive rebound by E. Davis,,95,90
336,4,7:01.0,Turnover by R. Price (bad pass; steal by S. Mack),,95,90
337,4,6:57.0,,S. Mack makes 2-pt layup from 1 ft,95,92
338,4,6:36.0,N. Young makes 2-pt jump shot from 19 ft (assist by W. Johnson),,97,92
339,4,6:08.0,,Turnover by Team (shot clock),97,92
340,4,6:08.0,,T. Sefolosha enters the game for A. Horford,97,92
341,4,6:08.0,,P. Antić enters the game for S. Mack,97,92
342,4,6:08.0,C. Boozer enters the game for E. Davis,,97,92
343,4,6:08.0,K. Bryant enters the game for W. Johnson,,97,92
344,4,6:08.0,J. Lin enters the game for R. Price,,97,92
345,4,6:08.0,J. Hill enters the game for R. Sacre,,97,92
346,4,5:51.0,J. Hill misses 2-pt jump shot from 7 ft,,97,92
347,4,5:50.0,,Defensive rebound by P. Antić,97,92
348,4,5:31.0,,Shooting foul by K. Bryant (drawn by P. Millsap),97,92
349,4,5:31.0,,Atlanta full timeout,97,92
350,4,5:31.0,,J. Teague enters the game for D. Schröder,97,92
351,4,5:31.0,,P. Millsap makes free throw 1 of 2,97,93
352,4,5:31.0,,P. Millsap misses free throw 2 of 2,97,93
353,4,5:29.0,Defensive rebound by J. Hill,,97,93
354,4,5:09.0,J. Lin misses 3-pt jump shot from 24 ft,,97,93
355,4,5:07.0,,Defensive rebound by T. Sefolosha,97,93
356,4,4:54.0,,P. Antić misses 2-pt jump shot from 16 ft,97,93
357,4,4:53.0,Defensive rebound by C. Boozer,,97,93
358,4,4:41.0,K. Bryant makes 2-pt jump shot from 19 ft,,99,93
359,4,4:28.0,,Personal foul by J. Lin (drawn by J. Teague),99,93
360,4,4:28.0,,J. Teague makes free throw 1 of 2,99,94
361,4,4:28.0,,A. Horford enters the game for P. Antić,99,94
362,4,4:28.0,,J. Teague makes free throw 2 of 2,99,95
363,4,4:16.0,K. Bryant misses 3-pt jump shot from 25 ft,,99,95
364,4,4:13.0,Offensive rebound by J. Hill,,99,95
365,4,4:10.0,K. Bryant makes 2-pt layup at rim,,101,95
366,4,3:59.0,,Turnover by J. Teague (traveling),101,95
367,4,3:45.0,K. Bryant misses 2-pt jump shot from 21 ft,,101,95
368,4,3:42.0,Offensive rebound by N. Young,,101,95
369,4,3:39.0,N. Young misses 2-pt jump shot from 17 ft,,101,95
370,4,3:38.0,Offensive rebound by J. Hill,,101,95
371,4,3:38.0,J. Hill makes 2-pt tip-in at rim,,103,95
372,4,3:26.0,,J. Teague makes 2-pt dunk at rim,103,97
373,4,3:05.0,K. Bryant misses 2-pt jump shot from 18 ft,,103,97
374,4,3:03.0,,Defensive rebound by P. Millsap,103,97
375,4,2:54.0,,P. Millsap makes 3-pt jump shot from 25 ft,103,100
376,4,2:52.0,LA Lakers full timeout,,103,100
377,4,2:31.0,C. Boozer misses 2-pt layup from 1 ft,,103,100
378,4,2:30.0,Offensive rebound by Team,,103,100
379,4,2:25.0,K. Bryant makes 2-pt hook shot from 5 ft,,105,100
380,4,1:59.0,,J. Teague misses 2-pt jump shot from 3 ft,105,100
381,4,1:56.0,Defensive rebound by J. Hill,,105,100
382,4,1:44.0,J. Hill misses 2-pt layup at rim (block by P. Millsap),,105,100
383,4,1:44.0,,Defensive rebound by Team,105,100
384,4,1:42.0,,Clear path foul by J. Lin,105,100
385,4,1:42.0,,K. Korver makes clear path free throw 1 of 2,105,101
386,4,1:42.0,,K. Korver makes clear path free throw 2 of 2,105,102
387,4,1:27.0,,A. Horford misses 2-pt jump shot from 20 ft,105,102
388,4,1:25.0,Defensive rebound by C. Boozer,,105,102
389,4,1:11.0,Shooting foul by T. Sefolosha (drawn by K. Bryant),,105,102
