,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
96,1,0:52.0,J. Clarkson misses 2-pt jump shot from 10 ft,,19,23
97,1,0:52.0,Offensive rebound by R. Sacre,,19,23
98,1,0:52.0,R. Sacre makes 2-pt tip-in from 2 ft,,21,23
99,1,0:35.0,,S. Hawes misses 2-pt jump shot from 14 ft,21,23
100,1,0:33.0,Defensive rebound by J. Clarkson,,21,23
101,1,0:21.0,J. Brown misses 3-pt jump shot from 24 ft,,21,23
102,1,0:20.0,Offensive rebound by Team,,21,23
103,1,0:06.0,Personal foul by A. Rivers (drawn by J. Clarkson),,21,23
104,1,0:04.0,J. Clarkson misses 3-pt jump shot from 24 ft,,21,23
105,1,0:02.0,,Defensive rebound by A. Rivers,21,23
106,2,11:35.0,W. Johnson misses 2-pt jump shot from 19 ft,,21,23
107,2,11:33.0,,Defensive rebound by S. Hawes,21,23
108,2,11:15.0,,S. Hawes misses 3-pt jump shot from 23 ft,21,23
109,2,11:14.0,Defensive rebound by R. Sacre,,21,23
110,2,10:58.0,Shooting foul by S. Hawes (drawn by E. Davis),,21,23
111,2,10:58.0,E. Davis makes free throw 1 of 2,,22,23
112,2,10:58.0,E. Davis misses free throw 2 of 2,,22,23
113,2,10:57.0,,Defensive rebound by H. Türkoğlu,22,23
114,2,10:47.0,,Personal foul by W. Johnson (drawn by G. Davis),22,23
115,2,10:44.0,,Turnover by G. Davis (lost ball),22,23
116,2,10:29.0,W. Johnson misses 2-pt jump shot from 20 ft,,22,23
117,2,10:28.0,,Defensive rebound by A. Rivers,22,23
118,2,10:22.0,,A. Rivers misses flagrant free throw 1 of 2,22,23
119,2,10:22.0,,Offensive rebound by Team,22,23
120,2,10:22.0,R. Kelly enters the game for W. Johnson,,22,23
121,2,10:22.0,,A. Rivers makes flagrant free throw 2 of 2,22,24
122,2,10:17.0,,J. Crawford makes 2-pt jump shot from 20 ft (assist by G. Davis),22,26
123,2,10:17.0,,Shooting foul by J. Brown (drawn by J. Crawford),22,26
124,2,10:17.0,,J. Crawford misses free throw 1 of 1,22,26
125,2,10:14.0,Defensive rebound by E. Davis,,22,26
126,2,10:02.0,Personal foul by H. Türkoğlu (drawn by R. Kelly),,22,26
127,2,9:50.0,R. Kelly misses 2-pt jump shot from 3 ft,,22,26
128,2,9:48.0,,Defensive rebound by G. Davis,22,26
129,2,9:43.0,,J. Crawford misses 3-pt jump shot from 27 ft,22,26
130,2,9:37.0,Defensive rebound by E. Davis,,22,26
131,2,9:23.0,Shooting foul by G. Davis (drawn by E. Davis),,22,26
132,2,9:23.0,E. Davis misses free throw 1 of 2,,22,26
133,2,9:23.0,Offensive rebound by Team,,22,26
134,2,9:23.0,E. Davis misses free throw 2 of 2,,22,26
135,2,9:22.0,,Defensive rebound by H. Türkoğlu,22,26
136,2,8:58.0,,H. Türkoğlu misses 3-pt jump shot from 28 ft,22,26
137,2,8:57.0,Defensive rebound by R. Sacre,,22,26
138,2,8:40.0,Personal foul by J. Crawford (drawn by J. Brown),,22,26
139,2,8:40.0,Official timeout,,22,26
140,2,8:40.0,,J. Redick enters the game for J. Crawford,22,26
141,2,8:40.0,,B. Griffin enters the game for G. Davis,22,26
142,2,8:26.0,Turnover by E. Davis (bad pass; steal by J. Redick),,22,26
143,2,8:20.0,,S. Hawes makes 2-pt hook shot from 3 ft (assist by B. Griffin),22,28
144,2,8:00.0,J. Brown misses 2-pt layup from 2 ft,,22,28
145,2,7:58.0,,Defensive rebound by S. Hawes,22,28
146,2,7:46.0,,H. Türkoğlu makes 3-pt jump shot from 25 ft,22,31
147,2,7:25.0,R. Sacre makes 2-pt jump shot from 13 ft (assist by R. Kelly),,24,31
148,2,7:10.0,,B. Griffin makes 2-pt dunk at rim (assist by A. Rivers),24,33
149,2,6:53.0,Personal foul by A. Rivers (drawn by D. Buycks),,24,33
150,2,6:53.0,D. Buycks makes free throw 1 of 2,,25,33
151,2,6:53.0,,C. Paul enters the game for A. Rivers,25,33
152,2,6:53.0,,D. Jordan enters the game for S. Hawes,25,33
153,2,6:53.0,T. Black enters the game for R. Sacre,,25,33
154,2,6:53.0,W. Johnson enters the game for J. Brown,,25,33
155,2,6:53.0,J. Lin enters the game for E. Davis,,25,33
156,2,6:53.0,D. Buycks makes free throw 2 of 2,,26,33
157,2,6:36.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),26,35
158,2,6:19.0,R. Kelly misses 2-pt jump shot from 18 ft,,26,35
159,2,6:18.0,Offensive rebound by Team,,26,35
160,2,6:16.0,J. Clarkson enters the game for D. Buycks,,26,35
161,2,6:16.0,,M. Barnes enters the game for H. Türkoğlu,26,35
162,2,6:16.0,,Violation by Team (delay of game),26,35
163,2,6:11.0,R. Kelly misses 2-pt layup from 2 ft (block by D. Jordan),,26,35
164,2,6:09.0,,Defensive rebound by C. Paul,26,35
165,2,5:56.0,,M. Barnes misses 3-pt jump shot from 24 ft,26,35
166,2,5:55.0,,Offensive rebound by D. Jordan,26,35
167,2,5:53.0,,Turnover by D. Jordan (bad pass),26,35
168,2,5:53.0,,LA Clippers full timeout,26,35
169,2,5:33.0,T. Black misses 2-pt dunk at rim,,26,35
170,2,5:30.0,Offensive rebound by T. Black,,26,35
171,2,5:30.0,T. Black makes 2-pt tip-in from 1 ft,,28,35
172,2,5:22.0,,B. Griffin makes 2-pt jump shot from 16 ft (assist by C. Paul),28,37
173,2,5:00.0,J. Lin misses 2-pt jump shot from 13 ft,,28,37
174,2,4:59.0,,Defensive rebound by D. Jordan,28,37
175,2,4:46.0,,B. Griffin misses 2-pt jump shot from 4 ft (block by J. Lin),28,37
176,2,4:46.0,,Offensive rebound by Team,28,37
177,2,4:42.0,,M. Barnes misses 2-pt layup from 2 ft,28,37
178,2,4:41.0,Defensive rebound by J. Clarkson,,28,37
179,2,4:29.0,J. Clarkson makes 2-pt layup from 2 ft,,30,37
180,2,4:29.0,Shooting foul by D. Jordan (drawn by J. Clarkson),,30,37
181,2,4:29.0,J. Clarkson makes free throw 1 of 1,,31,37
182,2,4:23.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by B. Griffin),31,40
183,2,4:00.0,W. Johnson misses 2-pt jump shot from 19 ft,,31,40
184,2,3:59.0,,Defensive rebound by D. Jordan,31,40
185,2,3:46.0,,Personal foul by T. Black (drawn by C. Paul),31,40
186,2,3:35.0,,C. Paul misses 2-pt jump shot from 17 ft,31,40
187,2,3:34.0,Defensive rebound by J. Lin,,31,40
188,2,3:21.0,J. Clarkson misses 2-pt jump shot from 16 ft,,31,40
189,2,3:20.0,,Defensive rebound by C. Paul,31,40
190,2,3:19.0,Loose ball foul by T. Black (drawn by C. Paul),,31,40
191,2,3:19.0,,C. Paul makes free throw 1 of 2,31,41
192,2,3:19.0,,C. Paul makes free throw 2 of 2,31,42
193,2,3:02.0,Shooting foul by C. Paul (drawn by T. Black),,31,42
194,2,3:02.0,T. Black makes free throw 1 of 2,,32,42
195,2,3:02.0,,J. Crawford enters the game for J. Redick,32,42
196,2,3:02.0,T. Black makes free throw 2 of 2,,33,42
197,2,2:48.0,LA Lakers full timeout,,33,42
198,2,2:35.0,,B. Griffin misses 2-pt jump shot from 20 ft,33,42
199,2,2:34.0,Defensive rebound by W. Johnson,,33,42
200,2,2:14.0,Shooting foul by D. Jordan (drawn by J. Lin),,33,42
201,2,2:14.0,J. Lin makes free throw 1 of 2,,34,42
202,2,2:14.0,J. Lin makes free throw 2 of 2,,35,42
203,2,2:05.0,,Personal foul by J. Clarkson (drawn by C. Paul),35,42
204,2,2:05.0,,C. Paul makes free throw 1 of 2,35,43
205,2,2:05.0,,C. Paul makes free throw 2 of 2,35,44
206,2,1:50.0,J. Lin misses 3-pt jump shot from 26 ft,,35,44
207,2,1:49.0,,Defensive rebound by D. Jordan,35,44
208,2,1:39.0,,C. Paul misses 2-pt layup from 2 ft,35,44
209,2,1:38.0,Defensive rebound by T. Black,,35,44
210,2,1:30.0,J. Clarkson makes 2-pt jump shot from 6 ft (assist by J. Lin),,37,44
211,2,1:16.0,,B. Griffin makes 2-pt layup from 2 ft,37,46
212,2,0:58.0,R. Kelly makes 2-pt dunk at rim (assist by W. Johnson),,39,46
213,2,0:58.0,Violation by Team (delay of game),,39,46
214,2,0:49.0,,Personal foul by T. Black (drawn by C. Paul),39,46
215,2,0:49.0,,C. Paul makes free throw 1 of 2,39,47
216,2,0:49.0,R. Sacre enters the game for T. Black,,39,47
217,2,0:49.0,,C. Paul makes free throw 2 of 2,39,48
218,2,0:36.0,J. Clarkson misses 2-pt layup from 3 ft,,39,48
219,2,0:32.0,,Defensive rebound by D. Jordan,39,48
220,2,0:30.0,,B. Griffin makes 2-pt layup from 1 ft (assist by J. Crawford),39,50
221,2,0:08.0,R. Kelly misses 3-pt jump shot from 25 ft,,39,50
222,2,0:04.0,,Defensive rebound by M. Barnes,39,50
223,2,0:02.0,,Turnover by M. Barnes (bad pass),39,50
224,2,0:01.0,R. Kelly misses 3-pt jump shot from 49 ft,,39,50
225,2,0:00.0,Offensive rebound by Team,,39,50
226,3,11:36.0,R. Kelly makes 3-pt jump shot from 26 ft (assist by W. Johnson),,42,50
227,3,11:12.0,,B. Griffin misses 2-pt jump shot from 19 ft,42,50
228,3,11:10.0,Defensive rebound by J. Lin,,42,50
229,3,10:58.0,W. Johnson misses 3-pt jump shot from 23 ft,,42,50
230,3,10:56.0,,Defensive rebound by D. Jordan,42,50
231,3,10:42.0,,J. Redick misses 3-pt jump shot from 26 ft,42,50
232,3,10:41.0,Defensive rebound by R. Kelly,,42,50
233,3,10:29.0,Turnover by J. Lin (bad pass),,42,50
234,3,10:17.0,,D. Jordan makes 2-pt dunk at rim (assist by M. Barnes),42,52
235,3,9:58.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Lin),,45,52
236,3,9:38.0,,B. Griffin makes 2-pt hook shot from 4 ft,45,54
237,3,9:14.0,T. Black misses 2-pt layup from 2 ft,,45,54
238,3,9:12.0,,Defensive rebound by Team,45,54
239,3,9:06.0,,B. Griffin makes 2-pt layup from 2 ft (assist by M. Barnes),45,56
240,3,9:06.0,,Shooting foul by R. Kelly (drawn by B. Griffin),45,56
241,3,9:06.0,,B. Griffin misses free throw 1 of 1,45,56
242,3,9:04.0,Defensive rebound by T. Black,,45,56
243,3,8:47.0,T. Black misses 2-pt hook shot from 5 ft,,45,56
244,3,8:45.0,,Defensive rebound by B. Griffin,45,56
245,3,8:39.0,,J. Redick misses 3-pt jump shot from 26 ft,45,56
246,3,8:38.0,Defensive rebound by W. Johnson,,45,56
247,3,8:27.0,R. Kelly misses 3-pt jump shot from 25 ft,,45,56
248,3,8:26.0,Offensive rebound by T. Black,,45,56
249,3,8:24.0,Shooting foul by D. Jordan (drawn by T. Black),,45,56
250,3,8:24.0,T. Black makes free throw 1 of 2,,46,56
251,3,8:24.0,T. Black makes free throw 2 of 2,,47,56
252,3,8:01.0,,B. Griffin makes 2-pt jump shot from 12 ft,47,58
253,3,7:45.0,J. Clarkson makes 2-pt layup from 2 ft,,49,58
254,3,7:45.0,Shooting foul by M. Barnes (drawn by J. Clarkson),,49,58
255,3,7:45.0,J. Clarkson misses free throw 1 of 1,,49,58
256,3,7:44.0,,Defensive rebound by B. Griffin,49,58
257,3,7:27.0,,B. Griffin misses 2-pt jump shot from 20 ft,49,58
258,3,7:26.0,Defensive rebound by W. Johnson,,49,58
259,3,7:20.0,J. Lin makes 2-pt layup from 3 ft,,51,58
260,3,7:07.0,,Personal foul by R. Kelly (drawn by C. Paul),51,58
261,3,6:54.0,,C. Paul makes 2-pt jump shot from 16 ft (assist by B. Griffin),51,60
262,3,6:41.0,T. Black makes 2-pt dunk at rim (assist by J. Lin),,53,60
263,3,6:30.0,,C. Paul makes 2-pt jump shot from 11 ft,53,62
264,3,6:17.0,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),,55,62
265,3,6:00.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by C. Paul),55,64
266,3,5:53.0,Personal foul by C. Paul (drawn by J. Clarkson),,55,64
267,3,5:53.0,,LA Clippers full timeout,55,64
268,3,5:32.0,J. Lin misses 2-pt jump shot from 8 ft (block by J. Redick),,55,64
269,3,5:30.0,,Defensive rebound by M. Barnes,55,64
270,3,5:24.0,,M. Barnes misses 2-pt jump shot from 13 ft,55,64
271,3,5:20.0,Defensive rebound by T. Black,,55,64
272,3,5:14.0,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Lin),,57,64
273,3,5:14.0,Shooting foul by M. Barnes (drawn by J. Clarkson),,57,64
274,3,5:14.0,J. Brown enters the game for J. Lin,,57,64
275,3,5:14.0,E. Davis enters the game for T. Black,,57,64
276,3,5:14.0,J. Clarkson makes free throw 1 of 1,,58,64
277,3,4:58.0,,B. Griffin misses 2-pt jump shot from 10 ft,58,64
278,3,4:56.0,Defensive rebound by E. Davis,,58,64
279,3,4:42.0,Turnover by E. Davis (lost ball; steal by M. Barnes),,58,64
280,3,4:36.0,,C. Paul makes 2-pt layup from 3 ft,58,66
281,3,4:22.0,J. Clarkson misses 2-pt jump shot from 14 ft,,58,66
282,3,4:20.0,,Defensive rebound by D. Jordan,58,66
283,3,4:07.0,,C. Paul misses 2-pt jump shot from 19 ft,58,66
284,3,4:06.0,Defensive rebound by E. Davis,,58,66
285,3,3:55.0,Personal foul by J. Redick (drawn by J. Brown),,58,66
286,3,3:55.0,J. Brown makes free throw 1 of 2,,59,66
287,3,3:55.0,,J. Crawford enters the game for M. Barnes,59,66
288,3,3:55.0,J. Brown misses free throw 2 of 2,,59,66
289,3,3:53.0,,Defensive rebound by B. Griffin,59,66
290,3,3:38.0,,B. Griffin misses 2-pt jump shot at rim,59,66
291,3,3:37.0,,Offensive rebound by D. Jordan,59,66
292,3,3:37.0,,D. Jordan misses 2-pt tip-in at rim,59,66
293,3,3:37.0,,Offensive rebound by B. Griffin,59,66
294,3,3:37.0,,B. Griffin makes 2-pt dunk at rim,59,68
295,3,3:37.0,,Shooting foul by W. Johnson (drawn by B. Griffin),59,68
296,3,3:37.0,,B. Griffin makes free throw 1 of 1,59,69
297,3,3:23.0,E. Davis makes 2-pt layup from 2 ft (assist by J. Clarkson),,61,69
298,3,3:14.0,,C. Paul makes 2-pt layup from 2 ft (assist by J. Redick),61,71
299,3,3:14.0,,Shooting foul by W. Johnson (drawn by C. Paul),61,71
300,3,3:14.0,,A. Rivers enters the game for J. Redick,61,71
301,3,3:14.0,,C. Paul makes free throw 1 of 1,61,72
302,3,3:00.0,W. Johnson makes 3-pt jump shot from 27 ft (assist by J. Brown),,64,72
303,3,2:49.0,,C. Paul makes 2-pt layup from 2 ft,64,74
304,3,2:31.0,R. Kelly misses 2-pt jump shot from 4 ft,,64,74
305,3,2:30.0,,Defensive rebound by D. Jordan,64,74
306,3,2:17.0,,B. Griffin misses 2-pt jump shot from 20 ft,64,74
307,3,2:15.0,,Offensive rebound by D. Jordan,64,74
308,3,2:15.0,,D. Jordan makes 2-pt dunk at rim,64,76
309,3,2:07.0,LA Lakers full timeout,,64,76
310,3,2:07.0,,G. Davis enters the game for D. Jordan,64,76
311,3,2:07.0,R. Sacre enters the game for R. Kelly,,64,76
312,3,1:48.0,Turnover by J. Brown (lost ball; steal by C. Paul),,64,76
313,3,1:40.0,,A. Rivers misses 3-pt jump shot from 23 ft,64,76
314,3,1:39.0,,Offensive rebound by G. Davis,64,76
315,3,1:20.0,,C. Paul misses 3-pt jump shot from 23 ft,64,76
316,3,1:19.0,Defensive rebound by E. Davis,,64,76
317,3,0:58.0,Turnover by J. Brown (lost ball; steal by C. Paul),,64,76
318,3,0:52.0,,A. Rivers misses 2-pt jump shot from 4 ft,64,76
319,3,0:48.0,Defensive rebound by E. Davis,,64,76
320,3,0:39.0,J. Clarkson misses 2-pt layup from 2 ft,,64,76
321,3,0:38.0,Offensive rebound by R. Sacre,,64,76
322,3,0:30.0,J. Clarkson makes 3-pt jump shot from 28 ft (assist by J. Brown),,67,76
323,3,0:07.0,,J. Crawford misses 3-pt jump shot from 28 ft,67,76
324,3,0:06.0,,Offensive rebound by Team,67,76
325,3,0:06.0,,Turnover by Team (shot clock),67,76
326,3,0:06.0,,S. Hawes enters the game for B. Griffin,67,76
327,3,0:06.0,,H. Türkoğlu enters the game for C. Paul,67,76
328,3,0:00.0,Shooting foul by G. Davis (drawn by J. Clarkson),,67,76
329,3,0:00.0,J. Clarkson makes free throw 1 of 2,,68,76
330,3,0:00.0,J. Clarkson makes free throw 2 of 2,,69,76
331,4,11:47.0,,Shooting foul by W. Johnson (drawn by G. Davis),69,76
332,4,11:47.0,,G. Davis misses free throw 1 of 2,69,76
333,4,11:47.0,,Offensive rebound by Team,69,76
334,4,11:47.0,,G. Davis misses free throw 2 of 2,69,76
335,4,11:46.0,Defensive rebound by E. Davis,,69,76
336,4,11:37.0,Personal foul by J. Crawford (drawn by J. Brown),,69,76
337,4,11:28.0,D. Buycks misses 2-pt jump shot from 20 ft,,69,76
338,4,11:26.0,,Defensive rebound by G. Davis,69,76
339,4,11:19.0,,J. Crawford makes 2-pt jump shot from 9 ft,69,78
340,4,11:02.0,J. Brown makes 3-pt jump shot from 27 ft,,72,78
341,4,10:43.0,,J. Crawford misses 2-pt jump shot from 14 ft,72,78
342,4,10:42.0,Defensive rebound by J. Brown,,72,78
343,4,10:36.0,Offensive foul by J. Brown (drawn by S. Hawes),,72,78
344,4,10:36.0,Turnover by J. Brown (offensive foul),,72,78
345,4,10:24.0,,S. Hawes makes 3-pt jump shot from 24 ft (assist by A. Rivers),72,81
346,4,10:00.0,W. Johnson makes 3-pt jump shot from 28 ft,,75,81
347,4,9:42.0,,J. Crawford misses 3-pt jump shot from 27 ft,75,81
348,4,9:41.0,Defensive rebound by R. Sacre,,75,81
349,4,9:19.0,E. Davis misses 2-pt hook shot from 3 ft,,75,81
350,4,9:17.0,,Defensive rebound by H. Türkoğlu,75,81
351,4,9:12.0,,Personal foul by R. Sacre (drawn by G. Davis),75,81
352,4,9:12.0,R. Kelly enters the game for W. Johnson,,75,81
353,4,9:02.0,,A. Rivers makes 2-pt layup from 2 ft,75,83
354,4,8:37.0,D. Buycks misses 2-pt layup from 2 ft,,75,83
355,4,8:35.0,Offensive rebound by E. Davis,,75,83
356,4,8:35.0,E. Davis makes 2-pt tip-in from 1 ft,,77,83
357,4,8:21.0,,A. Rivers makes 2-pt jump shot from 6 ft,77,85
358,4,8:01.0,Shooting foul by J. Crawford (drawn by J. Brown),,77,85
359,4,8:01.0,Official timeout,,77,85
360,4,8:01.0,J. Brown makes free throw 1 of 2,,78,85
361,4,8:01.0,J. Brown misses free throw 2 of 2,,78,85
362,4,8:01.0,,Defensive rebound by G. Davis,78,85
363,4,7:42.0,,J. Crawford misses 3-pt jump shot from 22 ft,78,85
364,4,7:41.0,Defensive rebound by D. Buycks,,78,85
365,4,7:23.0,R. Kelly makes 2-pt layup from 2 ft (assist by D. Buycks),,80,85
366,4,7:05.0,,A. Rivers makes 2-pt layup from 2 ft,80,87
367,4,6:37.0,D. Buycks makes 3-pt jump shot from 24 ft (assist by R. Kelly),,83,87
368,4,6:19.0,,A. Rivers misses 2-pt layup from 2 ft,83,87
369,4,6:18.0,,Offensive rebound by G. Davis,83,87
370,4,6:18.0,,G. Davis misses 2-pt tip-in from 1 ft,83,87
371,4,6:14.0,Defensive rebound by E. Davis,,83,87
372,4,5:57.0,R. Sacre makes 2-pt jump shot from 17 ft (assist by J. Brown),,85,87
373,4,5:55.0,,LA Clippers full timeout,85,87
374,4,5:55.0,,Technical foul by H. Türkoğlu,85,87
375,4,5:55.0,,C. Paul enters the game for J. Crawford,85,87
376,4,5:55.0,,D. Jordan enters the game for G. Davis,85,87
377,4,5:55.0,,B. Griffin enters the game for A. Rivers,85,87
378,4,5:55.0,,J. Redick enters the game for S. Hawes,85,87
379,4,5:55.0,,M. Barnes enters the game for H. Türkoğlu,85,87
380,4,5:55.0,R. Kelly makes technical free throw,,86,87
381,4,5:45.0,,B. Griffin makes 2-pt jump shot from 13 ft (assist by C. Paul),86,89
382,4,5:22.0,D. Buycks misses 2-pt layup from 2 ft,,86,89
383,4,5:19.0,,Defensive rebound by D. Jordan,86,89
384,4,5:17.0,,Turnover by M. Barnes (lost ball),86,89
385,4,5:17.0,J. Clarkson enters the game for D. Buycks,,86,89
386,4,4:59.0,R. Sacre makes 2-pt hook shot from 8 ft,,88,89
387,4,4:36.0,,C. Paul misses 2-pt jump shot from 20 ft,88,89
388,4,4:36.0,,Offensive rebound by Team,88,89
