,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
47,1,5:40.0,,Defensive rebound by Team,15,9
48,1,5:40.0,Loose ball foul by B. Lopez (drawn by A. Bargnani),,15,9
49,1,5:26.0,,S. Larkin misses 3-pt jump shot from 25 ft,15,9
50,1,5:25.0,Defensive rebound by T. Young,,15,9
51,1,5:10.0,B. Lopez makes 2-pt hook shot from 10 ft,,17,9
52,1,4:53.0,,A. Bargnani misses 2-pt jump shot from 20 ft,17,9
53,1,4:52.0,Defensive rebound by D. Williams,,17,9
54,1,4:37.0,B. Lopez misses 2-pt hook shot from 7 ft (block by A. Bargnani),,17,9
55,1,4:36.0,,Defensive rebound by L. Amundson,17,9
56,1,4:20.0,,Shooting foul by B. Lopez (drawn by A. Bargnani),17,9
57,1,4:20.0,,A. Bargnani makes free throw 1 of 2,17,10
58,1,4:20.0,A. Anderson enters the game for J. Johnson,,17,10
59,1,4:20.0,M. Plumlee enters the game for B. Lopez,,17,10
60,1,4:20.0,,C. Early enters the game for L. Thomas,17,10
61,1,4:20.0,,J. Smith enters the game for L. Amundson,17,10
62,1,4:20.0,,A. Bargnani makes free throw 2 of 2,17,11
63,1,4:02.0,D. Williams makes 2-pt layup from 1 ft,,19,11
64,1,3:48.0,,C. Early misses 3-pt jump shot from 23 ft,19,11
65,1,3:47.0,Defensive rebound by M. Plumlee,,19,11
66,1,3:31.0,A. Anderson makes 2-pt jump shot from 9 ft,,21,11
67,1,3:11.0,,R. Ledo makes 3-pt jump shot from 24 ft,21,14
68,1,3:00.0,,Violation by R. Ledo (kicked ball),21,14
69,1,2:51.0,M. Brown misses 2-pt jump shot from 20 ft,,21,14
70,1,2:50.0,Offensive rebound by M. Plumlee,,21,14
71,1,2:47.0,M. Plumlee makes 2-pt layup at rim,,23,14
72,1,2:34.0,,Turnover by R. Ledo (back court),23,14
73,1,2:19.0,M. Plumlee misses 2-pt layup at rim,,23,14
74,1,2:18.0,,Defensive rebound by A. Bargnani,23,14
75,1,2:10.0,,J. Smith misses 3-pt jump shot from 22 ft,23,14
76,1,2:09.0,Defensive rebound by M. Brown,,23,14
77,1,1:53.0,D. Williams misses 2-pt jump shot from 3 ft,,23,14
78,1,1:52.0,Offensive rebound by D. Williams,,23,14
79,1,1:52.0,D. Williams makes 2-pt layup from 3 ft,,25,14
80,1,1:39.0,,A. Bargnani makes 2-pt jump shot from 18 ft (assist by C. Early),25,16
81,1,1:31.0,A. Anderson makes 2-pt layup from 1 ft (assist by D. Williams),,27,16
82,1,1:11.0,,Turnover by C. Early (bad pass; steal by D. Williams),27,16
83,1,1:08.0,Personal foul by C. Early (drawn by T. Young),,27,16
84,1,1:08.0,T. Young misses free throw 1 of 2,,27,16
85,1,1:08.0,Offensive rebound by Team,,27,16
86,1,1:08.0,J. Jack enters the game for M. Brown,,27,16
87,1,1:08.0,B. Bogdanović enters the game for D. Williams,,27,16
88,1,1:08.0,,Q. Acy enters the game for A. Bargnani,27,16
89,1,1:08.0,T. Young makes free throw 2 of 2,,28,16
90,1,0:50.0,,S. Larkin makes 2-pt layup from 1 ft (assist by R. Ledo),28,18
91,1,0:37.0,A. Anderson misses 2-pt jump shot from 6 ft,,28,18
92,1,0:36.0,,Defensive rebound by Q. Acy,28,18
93,1,0:30.0,,R. Ledo makes 2-pt layup from 2 ft,28,20
94,1,0:30.0,,Shooting foul by J. Jack (drawn by R. Ledo),28,20
95,1,0:30.0,,R. Ledo makes free throw 1 of 1,28,21
96,1,0:13.0,Personal foul by J. Smith (drawn by J. Jack),,28,21
97,1,0:13.0,J. Jack makes free throw 1 of 2,,29,21
98,1,0:13.0,J. Jack makes free throw 2 of 2,,30,21
99,1,0:00.0,,S. Larkin misses 2-pt layup from 2 ft,30,21
100,1,0:00.0,,Offensive rebound by Team,30,21
101,2,11:47.0,J. Jack makes 3-pt jump shot from 23 ft (assist by J. Johnson),,33,21
102,2,11:33.0,,R. Ledo misses 2-pt jump shot from 19 ft,33,21
103,2,11:31.0,,Offensive rebound by S. Larkin,33,21
104,2,11:24.0,,Q. Acy makes 2-pt dunk at rim (assist by R. Ledo),33,23
105,2,11:09.0,Turnover by A. Anderson (bad pass),,33,23
106,2,10:46.0,,J. Smith misses 2-pt jump shot from 17 ft,33,23
107,2,10:44.0,,Offensive rebound by Team,33,23
108,2,10:44.0,,Turnover by Team (shot clock),33,23
109,2,10:31.0,Shooting foul by Q. Acy (drawn by M. Plumlee),,33,23
110,2,10:31.0,M. Plumlee makes free throw 1 of 2,,34,23
111,2,10:31.0,M. Plumlee misses free throw 2 of 2,,34,23
112,2,10:30.0,,Defensive rebound by Team,34,23
113,2,10:26.0,,Turnover by C. Early (bad pass),34,23
114,2,10:13.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Jack),,37,23
115,2,10:07.0,,New York full timeout,37,23
116,2,9:54.0,,R. Ledo makes 3-pt jump shot from 25 ft (assist by S. Larkin),37,26
117,2,9:43.0,J. Jack misses 2-pt jump shot from 10 ft,,37,26
118,2,9:42.0,,Defensive rebound by R. Ledo,37,26
119,2,9:25.0,,J. Smith makes 2-pt jump shot from 12 ft,37,28
120,2,9:13.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,37,28
121,2,9:12.0,,Defensive rebound by R. Ledo,37,28
122,2,9:07.0,,Q. Acy makes 2-pt dunk at rim (assist by R. Ledo),37,30
123,2,9:06.0,Brooklyn full timeout,,37,30
124,2,9:06.0,B. Lopez enters the game for M. Plumlee,,37,30
125,2,8:44.0,J. Johnson misses 2-pt jump shot from 17 ft,,37,30
126,2,8:43.0,,Defensive rebound by C. Early,37,30
127,2,8:33.0,,Q. Acy makes 3-pt jump shot from 23 ft (assist by R. Ledo),37,33
128,2,8:19.0,A. Anderson misses 2-pt jump shot from 19 ft,,37,33
129,2,8:18.0,,Defensive rebound by C. Early,37,33
130,2,7:59.0,,Turnover by R. Ledo (bad pass; steal by J. Johnson),37,33
131,2,7:50.0,B. Lopez makes 2-pt jump shot from 9 ft (assist by J. Jack),,39,33
132,2,7:39.0,,Turnover by S. Larkin (lost ball; steal by J. Johnson),39,33
133,2,7:34.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Johnson),,41,33
134,2,7:20.0,,Personal foul by J. Johnson (drawn by S. Larkin),41,33
135,2,7:20.0,,L. Thomas enters the game for C. Early,41,33
136,2,7:20.0,,A. Bargnani enters the game for J. Smith,41,33
137,2,7:10.0,,R. Ledo misses 2-pt layup from 1 ft,41,33
138,2,7:09.0,,Offensive rebound by A. Bargnani,41,33
139,2,7:09.0,,A. Bargnani makes 2-pt layup from 1 ft,41,35
140,2,6:54.0,J. Jack makes 2-pt layup from 1 ft,,43,35
141,2,6:40.0,,Shooting foul by A. Anderson (drawn by R. Ledo),43,35
142,2,6:40.0,,R. Ledo makes free throw 1 of 2,43,36
143,2,6:40.0,,L. Galloway enters the game for S. Larkin,43,36
144,2,6:40.0,,R. Ledo makes free throw 2 of 2,43,37
145,2,6:28.0,Turnover by A. Anderson (bad pass),,43,37
146,2,6:16.0,,A. Bargnani makes 2-pt jump shot from 10 ft,43,39
147,2,6:02.0,J. Johnson misses 3-pt jump shot from 25 ft,,43,39
148,2,6:01.0,,Defensive rebound by L. Galloway,43,39
149,2,5:47.0,,L. Thomas makes 2-pt jump shot from 11 ft (assist by L. Galloway),43,41
150,2,5:42.0,Brooklyn full timeout,,43,41
151,2,5:42.0,Official timeout,,43,41
152,2,5:42.0,M. Brown enters the game for A. Anderson,,43,41
153,2,5:42.0,D. Williams enters the game for J. Jack,,43,41
154,2,5:42.0,,C. Early enters the game for Q. Acy,43,41
155,2,5:30.0,Personal foul by R. Ledo (drawn by B. Lopez),,43,41
156,2,5:18.0,B. Bogdanović misses 2-pt jump shot from 3 ft,,43,41
157,2,5:17.0,,Defensive rebound by A. Bargnani,43,41
158,2,4:56.0,,L. Galloway misses 2-pt jump shot from 4 ft,43,41
159,2,4:55.0,Defensive rebound by D. Williams,,43,41
160,2,4:45.0,D. Williams makes 2-pt layup from 1 ft,,45,41
161,2,4:27.0,,L. Thomas misses 2-pt hook shot from 4 ft,45,41
162,2,4:26.0,Defensive rebound by B. Bogdanović,,45,41
163,2,4:17.0,D. Williams makes 3-pt jump shot from 25 ft,,48,41
164,2,3:56.0,,A. Bargnani makes 2-pt jump shot from 18 ft,48,43
165,2,3:46.0,B. Lopez misses 2-pt layup from 2 ft (block by C. Early),,48,43
166,2,3:45.0,,Defensive rebound by C. Early,48,43
167,2,3:42.0,,Personal block foul by D. Williams (drawn by L. Galloway),48,43
168,2,3:42.0,T. Young enters the game for B. Bogdanović,,48,43
169,2,3:42.0,,S. Larkin enters the game for R. Ledo,48,43
170,2,3:33.0,,A. Bargnani misses 2-pt jump shot from 4 ft,48,43
171,2,3:32.0,,Offensive rebound by A. Bargnani,48,43
172,2,3:31.0,,A. Bargnani makes 2-pt dunk at rim,48,45
173,2,3:12.0,D. Williams misses 2-pt layup from 2 ft,,48,45
174,2,3:11.0,Offensive rebound by D. Williams,,48,45
175,2,3:11.0,D. Williams makes 2-pt tip-in from 2 ft,,50,45
176,2,2:52.0,,A. Bargnani misses 2-pt jump shot from 21 ft,50,45
177,2,2:51.0,Defensive rebound by D. Williams,,50,45
178,2,2:42.0,D. Williams makes 2-pt layup from 2 ft,,52,45
179,2,2:35.0,,New York full timeout,52,45
180,2,2:35.0,M. Plumlee enters the game for B. Lopez,,52,45
181,2,2:35.0,,L. Amundson enters the game for C. Early,52,45
182,2,2:23.0,,Personal foul by M. Plumlee (drawn by A. Bargnani),52,45
183,2,2:18.0,,Offensive foul by L. Amundson (drawn by D. Williams),52,45
184,2,2:18.0,,Turnover by L. Amundson (offensive foul),52,45
185,2,2:06.0,Turnover by M. Plumlee (traveling),,52,45
186,2,1:53.0,,Personal foul by T. Young (drawn by L. Amundson),52,45
187,2,1:53.0,,L. Amundson misses free throw 1 of 2,52,45
188,2,1:53.0,,Offensive rebound by Team,52,45
189,2,1:53.0,,L. Amundson makes free throw 2 of 2,52,46
190,2,1:36.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Johnson),,55,46
191,2,1:17.0,,A. Bargnani misses 2-pt jump shot from 16 ft,55,46
192,2,1:16.0,,Offensive rebound by S. Larkin,55,46
193,2,1:13.0,,L. Amundson makes 2-pt layup from 2 ft (assist by S. Larkin),55,48
194,2,0:59.0,Turnover by T. Young (bad pass; steal by L. Galloway),,55,48
195,2,0:54.0,Violation by T. Young (def goaltending),,55,48
196,2,0:54.0,,L. Galloway makes 2-pt layup from 1 ft,55,50
197,2,0:54.0,,Shooting foul by M. Brown (drawn by L. Galloway),55,50
198,2,0:54.0,,L. Galloway makes free throw 1 of 1,55,51
199,2,0:35.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by D. Williams),,58,51
200,2,0:18.0,,A. Bargnani makes 2-pt layup from 1 ft,58,53
201,2,0:02.0,D. Williams misses 2-pt layup from 2 ft,,58,53
202,2,0:01.0,,Defensive rebound by L. Amundson,58,53
203,3,11:38.0,M. Brown makes 2-pt dunk at rim (assist by B. Lopez),,60,53
204,3,11:19.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Larkin),60,56
205,3,11:00.0,T. Young makes 2-pt jump shot from 14 ft,,62,56
206,3,10:38.0,,L. Thomas misses 2-pt jump shot from 4 ft (block by B. Lopez),62,56
207,3,10:37.0,,Offensive rebound by L. Amundson,62,56
208,3,10:36.0,,Shooting foul by T. Young (drawn by L. Amundson),62,56
209,3,10:36.0,,L. Amundson makes free throw 1 of 2,62,57
210,3,10:36.0,,L. Amundson misses free throw 2 of 2,62,57
211,3,10:35.0,Defensive rebound by B. Lopez,,62,57
212,3,10:26.0,T. Young misses 3-pt jump shot from 24 ft,,62,57
213,3,10:25.0,,Defensive rebound by L. Galloway,62,57
214,3,10:11.0,,L. Thomas misses 2-pt jump shot from 20 ft,62,57
215,3,10:10.0,Defensive rebound by J. Johnson,,62,57
216,3,10:00.0,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Johnson),,65,57
217,3,9:47.0,,Turnover by L. Galloway (traveling),65,57
218,3,9:34.0,Shooting foul by A. Bargnani (drawn by T. Young),,65,57
219,3,9:34.0,T. Young makes free throw 1 of 2,,66,57
220,3,9:34.0,T. Young misses free throw 2 of 2,,66,57
221,3,9:33.0,,Defensive rebound by L. Amundson,66,57
222,3,9:10.0,,A. Bargnani makes 3-pt jump shot from 24 ft (assist by L. Galloway),66,60
223,3,8:53.0,D. Williams misses 2-pt jump shot from 21 ft,,66,60
224,3,8:52.0,,Defensive rebound by L. Amundson,66,60
225,3,8:44.0,,L. Galloway misses 2-pt jump shot from 18 ft,66,60
226,3,8:43.0,Defensive rebound by M. Brown,,66,60
227,3,8:22.0,J. Johnson misses 2-pt jump shot from 20 ft,,66,60
228,3,8:20.0,,Defensive rebound by L. Thomas,66,60
229,3,8:05.0,,Personal foul by T. Young (drawn by A. Bargnani),66,60
230,3,7:55.0,,L. Amundson misses 2-pt layup from 3 ft,66,60
231,3,7:54.0,Defensive rebound by T. Young,,66,60
232,3,7:50.0,M. Brown makes 2-pt dunk at rim (assist by J. Johnson),,68,60
233,3,7:49.0,,New York full timeout,68,60
234,3,7:37.0,,L. Amundson misses 2-pt layup from 1 ft (block by B. Lopez),68,60
235,3,7:36.0,Defensive rebound by J. Johnson,,68,60
236,3,7:14.0,D. Williams makes 2-pt jump shot from 18 ft,,70,60
237,3,7:02.0,,L. Galloway misses 2-pt layup at rim,70,60
238,3,7:01.0,,Offensive rebound by L. Amundson,70,60
239,3,7:01.0,,L. Amundson misses 2-pt tip-in from 2 ft,70,60
240,3,7:00.0,Defensive rebound by B. Lopez,,70,60
241,3,6:54.0,M. Brown makes 2-pt layup at rim (assist by T. Young),,72,60
242,3,6:31.0,,S. Larkin misses 2-pt jump shot from 20 ft,72,60
243,3,6:30.0,Defensive rebound by J. Johnson,,72,60
244,3,6:17.0,M. Brown makes 2-pt layup from 1 ft (assist by D. Williams),,74,60
245,3,6:00.0,,A. Bargnani makes 2-pt jump shot from 10 ft (assist by L. Galloway),74,62
246,3,5:39.0,T. Young makes 2-pt jump shot from 4 ft,,76,62
247,3,5:17.0,,A. Bargnani misses 3-pt jump shot from 25 ft,76,62
248,3,5:16.0,Defensive rebound by J. Johnson,,76,62
249,3,5:09.0,Turnover by J. Johnson (bad pass; steal by L. Galloway),,76,62
250,3,5:00.0,,L. Galloway misses 3-pt jump shot from 25 ft,76,62
251,3,4:59.0,Defensive rebound by D. Williams,,76,62
252,3,4:46.0,B. Lopez makes 2-pt jump shot from 18 ft (assist by M. Brown),,78,62
253,3,4:45.0,,New York full timeout,78,62
254,3,4:45.0,B. Bogdanović enters the game for J. Johnson,,78,62
255,3,4:45.0,,Q. Acy enters the game for L. Amundson,78,62
256,3,4:45.0,,R. Ledo enters the game for L. Galloway,78,62
257,3,4:34.0,,L. Thomas makes 2-pt layup from 1 ft,78,64
258,3,4:34.0,,Shooting foul by M. Brown (drawn by L. Thomas),78,64
259,3,4:34.0,,L. Thomas makes free throw 1 of 1,78,65
260,3,4:24.0,Turnover by T. Young (lost ball),,78,65
261,3,4:05.0,,S. Larkin misses 2-pt jump shot from 20 ft,78,65
262,3,4:04.0,Defensive rebound by T. Young,,78,65
263,3,3:44.0,D. Williams makes 3-pt jump shot from 22 ft,,81,65
264,3,3:21.0,,R. Ledo misses 2-pt layup at rim,81,65
265,3,3:20.0,Defensive rebound by B. Lopez,,81,65
266,3,3:01.0,D. Williams misses 3-pt jump shot from 25 ft,,81,65
267,3,3:00.0,,Defensive rebound by Q. Acy,81,65
268,3,2:50.0,,Q. Acy misses 3-pt jump shot from 25 ft,81,65
269,3,2:49.0,Defensive rebound by T. Young,,81,65
270,3,2:48.0,Brooklyn full timeout,,81,65
271,3,2:48.0,,C. Early enters the game for L. Thomas,81,65
272,3,2:48.0,,J. Smith enters the game for A. Bargnani,81,65
273,3,2:38.0,M. Brown misses 2-pt jump shot from 17 ft,,81,65
274,3,2:37.0,,Defensive rebound by Team,81,65
275,3,2:24.0,,Q. Acy misses 2-pt jump shot from 14 ft,81,65
276,3,2:23.0,Defensive rebound by M. Brown,,81,65
277,3,2:07.0,B. Lopez misses 2-pt jump shot from 10 ft,,81,65
278,3,2:06.0,,Defensive rebound by S. Larkin,81,65
279,3,1:54.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by S. Larkin),81,68
280,3,1:32.0,B. Lopez makes 2-pt layup from 1 ft (assist by T. Young),,83,68
281,3,1:18.0,,Q. Acy makes 3-pt jump shot from 22 ft (assist by S. Larkin),83,71
282,3,1:04.0,Personal foul by S. Larkin (drawn by D. Williams),,83,71
283,3,1:04.0,A. Anderson enters the game for M. Brown,,83,71
284,3,1:04.0,,L. Galloway enters the game for S. Larkin,83,71
285,3,1:02.0,B. Bogdanović misses 2-pt layup from 3 ft (block by C. Early),,83,71
286,3,1:01.0,,Defensive rebound by R. Ledo,83,71
287,3,0:38.0,,L. Galloway misses 3-pt jump shot from 24 ft,83,71
288,3,0:36.0,,Offensive rebound by Team,83,71
289,3,0:36.0,,Turnover by Team (shot clock),83,71
290,3,0:36.0,J. Jack enters the game for D. Williams,,83,71
291,3,0:24.0,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),,85,71
292,3,0:02.0,,R. Ledo misses 2-pt layup from 3 ft (block by B. Lopez),85,71
293,3,0:01.0,,Offensive rebound by R. Ledo,85,71
294,3,0:00.0,,R. Ledo misses 2-pt layup from 3 ft (block by B. Bogdanović),85,71
295,3,0:00.0,,Offensive rebound by Team,85,71
296,4,11:44.0,,R. Ledo misses 2-pt layup from 1 ft,85,71
297,4,11:43.0,,Offensive rebound by R. Ledo,85,71
298,4,11:42.0,,R. Ledo makes 2-pt layup from 1 ft,85,73
299,4,11:24.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,85,73
300,4,11:23.0,,Defensive rebound by J. Smith,85,73
301,4,11:11.0,,C. Early misses 2-pt layup from 3 ft,85,73
302,4,11:10.0,Defensive rebound by A. Anderson,,85,73
303,4,10:51.0,J. Jack misses 2-pt jump shot from 3 ft,,85,73
304,4,10:50.0,,Defensive rebound by C. Early,85,73
305,4,10:32.0,M. Plumlee enters the game for B. Lopez,,85,73
306,4,10:27.0,,L. Galloway makes 2-pt layup from 1 ft,85,75
307,4,10:12.0,M. Plumlee makes 2-pt layup at rim (assist by J. Jack),,87,75
308,4,10:00.0,,C. Early makes 2-pt dunk at rim,87,77
309,4,9:40.0,Turnover by J. Johnson (bad pass; steal by L. Galloway),,87,77
310,4,9:32.0,,Shooting foul by J. Johnson (drawn by Q. Acy),87,77
311,4,9:32.0,,Q. Acy makes free throw 1 of 2,87,78
312,4,9:32.0,,Q. Acy makes free throw 2 of 2,87,79
313,4,9:23.0,Personal foul by C. Early (drawn by B. Bogdanović),,87,79
314,4,9:16.0,J. Jack misses 2-pt jump shot from 5 ft,,87,79
315,4,9:15.0,,Defensive rebound by L. Galloway,87,79
316,4,9:06.0,,L. Galloway misses 3-pt jump shot from 24 ft,87,79
317,4,9:05.0,,Offensive rebound by L. Galloway,87,79
318,4,8:54.0,,C. Early makes 2-pt jump shot from 15 ft (assist by J. Smith),87,81
319,4,8:30.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by A. Anderson),,90,81
320,4,8:16.0,,Personal foul by J. Johnson (drawn by C. Early),90,81
321,4,8:16.0,Official timeout,,90,81
322,4,8:16.0,M. Brown enters the game for B. Bogdanović,,90,81
323,4,8:03.0,,C. Early makes 2-pt jump shot from 15 ft,90,83
324,4,7:42.0,M. Brown makes 2-pt layup from 1 ft (assist by J. Jack),,92,83
325,4,7:24.0,,J. Smith makes 2-pt jump shot from 9 ft,92,85
326,4,7:08.0,Personal foul by Q. Acy (drawn by M. Plumlee),,92,85
327,4,6:59.0,J. Jack misses 2-pt jump shot from 14 ft,,92,85
328,4,6:58.0,,Defensive rebound by C. Early,92,85
329,4,6:44.0,,C. Early makes 3-pt jump shot from 24 ft (assist by J. Smith),92,88
330,4,6:40.0,Brooklyn full timeout,,92,88
331,4,6:40.0,B. Lopez enters the game for M. Plumlee,,92,88
332,4,6:22.0,B. Lopez misses 2-pt jump shot from 17 ft,,92,88
333,4,6:21.0,,Defensive rebound by R. Ledo,92,88
334,4,6:16.0,,Turnover by R. Ledo (lost ball; steal by M. Brown),92,88
335,4,6:15.0,Personal foul by R. Ledo (drawn by M. Brown),,92,88
336,4,6:15.0,D. Williams enters the game for A. Anderson,,92,88
337,4,6:15.0,T. Young enters the game for J. Jack,,92,88
338,4,6:15.0,,S. Larkin enters the game for R. Ledo,92,88
339,4,6:08.0,Personal foul by C. Early (drawn by J. Johnson),,92,88
340,4,5:58.0,,L. Thomas enters the game for Q. Acy,92,88
341,4,5:53.0,T. Young makes 2-pt layup from 1 ft,,94,88
342,4,5:32.0,,L. Galloway makes 3-pt jump shot from 25 ft,94,91
343,4,5:15.0,D. Williams misses 2-pt jump shot from 4 ft,,94,91
344,4,5:14.0,,Defensive rebound by S. Larkin,94,91
345,4,5:05.0,,C. Early makes 2-pt layup from 1 ft (assist by S. Larkin),94,93
346,4,4:53.0,B. Lopez makes 2-pt jump shot from 12 ft (assist by D. Williams),,96,93
347,4,4:28.0,,S. Larkin misses 2-pt layup from 2 ft (block by B. Lopez),96,93
348,4,4:27.0,,Offensive rebound by C. Early,96,93
349,4,4:26.0,,Turnover by Team (shot clock),96,93
350,4,4:16.0,B. Lopez misses 2-pt jump shot from 12 ft,,96,93
351,4,4:15.0,,Defensive rebound by L. Galloway,96,93
352,4,3:53.0,,Turnover by C. Early (lost ball; steal by J. Johnson),96,93
353,4,3:41.0,J. Johnson misses 2-pt jump shot from 13 ft,,96,93
354,4,3:39.0,,Defensive rebound by J. Smith,96,93
355,4,3:38.0,,New York full timeout,96,93
356,4,3:22.0,,Shooting foul by B. Lopez (drawn by J. Smith),96,93
357,4,3:22.0,,J. Smith makes free throw 1 of 2,96,94
358,4,3:22.0,,J. Smith makes free throw 2 of 2,96,95
359,4,3:03.0,Turnover by T. Young (bad pass; steal by S. Larkin),,96,95
360,4,2:47.0,,L. Galloway misses 3-pt jump shot from 25 ft,96,95
361,4,2:46.0,Defensive rebound by M. Brown,,96,95
362,4,2:33.0,Turnover by D. Williams (bad pass; steal by C. Early),,96,95
363,4,2:19.0,,Personal foul by B. Lopez (drawn by J. Smith),96,95
364,4,2:19.0,J. Jack enters the game for M. Brown,,96,95
365,4,2:10.0,,C. Early misses 3-pt jump shot from 24 ft,96,95
366,4,2:09.0,Defensive rebound by B. Lopez,,96,95
367,4,1:51.0,D. Williams misses 3-pt jump shot from 25 ft,,96,95
368,4,1:50.0,,Defensive rebound by S. Larkin,96,95
369,4,1:36.0,,L. Thomas misses 2-pt jump shot from 9 ft (block by B. Lopez),96,95
370,4,1:35.0,Defensive rebound by J. Jack,,96,95
371,4,1:34.0,Brooklyn full timeout,,96,95
372,4,1:24.0,B. Lopez makes 2-pt layup at rim (assist by D. Williams),,98,95
373,4,1:18.0,,New York full timeout,98,95
374,4,1:18.0,M. Brown enters the game for J. Jack,,98,95
375,4,1:07.0,,C. Early makes 3-pt jump shot from 25 ft (assist by S. Larkin),98,98
376,4,0:47.0,J. Johnson misses 3-pt jump shot from 24 ft,,98,98
377,4,0:45.0,Offensive rebound by T. Young,,98,98
378,4,0:44.0,T. Young misses 2-pt jump shot from 7 ft,,98,98
379,4,0:43.0,,Defensive rebound by Team,98,98
380,4,0:22.0,,C. Early misses 2-pt jump shot from 3 ft (block by T. Young),98,98
381,4,0:20.0,Defensive rebound by D. Williams,,98,98
382,4,0:14.0,Brooklyn full timeout,,98,98
383,4,0:14.0,J. Jack enters the game for M. Brown,,98,98
384,4,0:04.0,D. Williams misses 2-pt jump shot from 4 ft,,98,98
385,4,0:03.0,Offensive rebound by B. Lopez,,98,98
386,4,0:03.0,B. Lopez misses 2-pt tip-in from 2 ft,,98,98
387,4,0:02.0,Offensive rebound by B. Lopez,,98,98
388,4,0:02.0,B. Lopez makes 2-pt layup from 2 ft,,100,98
