,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
39,1,6:02.0,Personal foul by M. Morris (drawn by S. Curry),,14,8
40,1,6:02.0,A. Iguodala enters the game for H. Barnes,,14,8
41,1,5:56.0,K. Thompson misses 2-pt jump shot from 14 ft,,14,8
42,1,5:54.0,,Defensive rebound by M. Morris,14,8
43,1,5:40.0,,Shooting foul by A. Iguodala (drawn by P. Tucker),14,8
44,1,5:40.0,,P. Tucker makes free throw 1 of 2,14,9
45,1,5:40.0,,P. Tucker misses free throw 2 of 2,14,9
46,1,5:39.0,Defensive rebound by D. Green,,14,9
47,1,5:32.0,K. Thompson misses 2-pt jump shot from 21 ft,,14,9
48,1,5:30.0,Offensive rebound by S. Curry,,14,9
49,1,5:27.0,Turnover by S. Curry (traveling),,14,9
50,1,5:10.0,,M. Morris misses 2-pt jump shot from 13 ft,14,9
51,1,5:08.0,Defensive rebound by A. Bogut,,14,9
52,1,5:03.0,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Bogut),,17,9
53,1,4:46.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by M. Morris),17,12
54,1,4:30.0,A. Iguodala misses 3-pt jump shot from 24 ft,,17,12
55,1,4:27.0,,Defensive rebound by A. Len,17,12
56,1,4:20.0,,B. Knight misses 2-pt jump shot from 12 ft,17,12
57,1,4:18.0,Defensive rebound by A. Iguodala,,17,12
58,1,4:16.0,Turnover by A. Iguodala (bad pass),,17,12
59,1,4:16.0,,G. Green enters the game for B. Knight,17,12
60,1,4:06.0,,Personal foul by S. Curry (drawn by E. Bledsoe),17,12
61,1,3:58.0,,Shooting foul by A. Bogut (drawn by A. Len),17,12
62,1,3:58.0,,A. Len makes free throw 1 of 2,17,13
63,1,3:58.0,,A. Len makes free throw 2 of 2,17,14
64,1,3:38.0,D. Green misses 3-pt jump shot from 24 ft,,17,14
65,1,3:36.0,,Defensive rebound by A. Len,17,14
66,1,3:26.0,,Turnover by M. Morris (bad pass; steal by A. Iguodala),17,14
67,1,3:20.0,K. Thompson makes 2-pt layup from 1 ft,,19,14
68,1,3:20.0,Shooting foul by M. Morris (drawn by K. Thompson),,19,14
69,1,3:20.0,F. Ezeli enters the game for A. Bogut,,19,14
70,1,3:20.0,,M. Morris enters the game for M. Morris,19,14
71,1,3:20.0,,B. Wright enters the game for A. Len,19,14
72,1,3:20.0,K. Thompson makes free throw 1 of 1,,20,14
73,1,3:12.0,,Shooting foul by A. Iguodala (drawn by G. Green),20,14
74,1,3:12.0,,G. Green misses free throw 1 of 2,20,14
75,1,3:12.0,,Offensive rebound by Team,20,14
76,1,3:12.0,L. Barbosa enters the game for K. Thompson,,20,14
77,1,3:12.0,,G. Green misses free throw 2 of 2,20,14
78,1,3:11.0,Defensive rebound by F. Ezeli,,20,14
79,1,2:58.0,S. Curry misses 3-pt jump shot from 25 ft,,20,14
80,1,2:57.0,,Defensive rebound by Team,20,14
81,1,2:57.0,Golden State full timeout,,20,14
82,1,2:37.0,,G. Green misses 2-pt jump shot from 14 ft,20,14
83,1,2:34.0,Defensive rebound by F. Ezeli,,20,14
84,1,2:12.0,L. Barbosa misses 2-pt layup from 2 ft,,20,14
85,1,2:12.0,,Defensive rebound by Team,20,14
86,1,2:03.0,,E. Bledsoe makes 3-pt jump shot from 24 ft,20,17
87,1,1:57.0,F. Ezeli makes 2-pt dunk at rim (assist by S. Curry),,22,17
88,1,1:57.0,Shooting foul by B. Wright (drawn by F. Ezeli),,22,17
89,1,1:57.0,F. Ezeli makes free throw 1 of 1,,23,17
90,1,1:36.0,,Turnover by E. Bledsoe (bad pass; steal by D. Green),23,17
91,1,1:33.0,Turnover by D. Green (bad pass; steal by E. Bledsoe),,23,17
92,1,1:27.0,,G. Green misses 3-pt jump shot from 24 ft,23,17
93,1,1:26.0,Defensive rebound by Team,,23,17
94,1,1:14.0,L. Barbosa misses 2-pt layup from 2 ft,,23,17
95,1,1:13.0,Offensive rebound by Team,,23,17
96,1,1:07.0,D. Green misses 2-pt jump shot from 4 ft,,23,17
97,1,1:05.0,Offensive rebound by F. Ezeli,,23,17
98,1,1:05.0,F. Ezeli misses 2-pt layup from 1 ft,,23,17
99,1,1:03.0,,Defensive rebound by M. Morris,23,17
100,1,0:51.0,,M. Morris misses 2-pt jump shot from 10 ft,23,17
101,1,0:49.0,Defensive rebound by A. Iguodala,,23,17
102,1,0:43.0,Turnover by A. Iguodala (bad pass; steal by B. Wright),,23,17
103,1,0:37.0,,Turnover by G. Green (bad pass),23,17
104,1,0:30.0,S. Curry misses 2-pt jump shot from 17 ft,,23,17
105,1,0:28.0,,Defensive rebound by M. Morris,23,17
106,1,0:07.0,,E. Bledsoe makes 2-pt layup from 1 ft,23,19
107,1,0:00.0,S. Curry makes 2-pt layup from 2 ft,,25,19
108,2,11:35.0,S. Livingston misses 2-pt jump shot from 16 ft,,25,19
109,2,11:34.0,,Defensive rebound by Team,25,19
110,2,11:16.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,25,19
111,2,11:14.0,Defensive rebound by F. Ezeli,,25,19
112,2,10:56.0,F. Ezeli misses 2-pt jump shot from 10 ft,,25,19
113,2,10:52.0,,Defensive rebound by T. Warren,25,19
114,2,10:41.0,,G. Green makes 2-pt jump shot from 16 ft,25,21
115,2,10:18.0,L. Barbosa misses 2-pt jump shot from 21 ft,,25,21
116,2,10:15.0,,Defensive rebound by M. Morris,25,21
117,2,10:10.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,25,21
118,2,10:06.0,Defensive rebound by F. Ezeli,,25,21
119,2,9:55.0,Turnover by F. Ezeli (bad pass; steal by E. Bledsoe),,25,21
120,2,9:51.0,,Personal foul by F. Ezeli (drawn by M. Morris),25,21
121,2,9:51.0,K. Thompson enters the game for L. Barbosa,,25,21
122,2,9:51.0,,B. Knight enters the game for E. Bledsoe,25,21
123,2,9:51.0,M. Speights enters the game for F. Ezeli,,25,21
124,2,9:38.0,,M. Morris misses 2-pt jump shot from 16 ft,25,21
125,2,9:36.0,Defensive rebound by M. Speights,,25,21
126,2,9:33.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Livingston),,27,21
127,2,9:13.0,,B. Wright misses 2-pt layup from 1 ft,27,21
128,2,9:11.0,Defensive rebound by S. Livingston,,27,21
129,2,9:05.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),,30,21
130,2,8:49.0,,B. Wright misses 2-pt jump shot from 8 ft,30,21
131,2,8:47.0,Defensive rebound by A. Iguodala,,30,21
132,2,8:42.0,A. Iguodala makes 2-pt jump shot from 15 ft,,32,21
133,2,8:34.0,,Phoenix full timeout,32,21
134,2,8:34.0,,M. Morris enters the game for B. Wright,32,21
135,2,8:27.0,,B. Knight makes 2-pt jump shot from 7 ft,32,23
136,2,8:11.0,K. Thompson misses 2-pt jump shot from 6 ft,,32,23
137,2,8:08.0,Offensive rebound by H. Barnes,,32,23
138,2,7:57.0,S. Livingston makes 2-pt layup from 1 ft (assist by M. Speights),,34,23
139,2,7:36.0,,G. Green misses 2-pt jump shot from 5 ft,34,23
140,2,7:33.0,,Offensive rebound by T. Warren,34,23
141,2,7:18.0,,M. Morris makes 2-pt jump shot from 14 ft (assist by G. Green),34,25
142,2,7:04.0,K. Thompson makes 2-pt layup from 1 ft,,36,25
143,2,6:54.0,,B. Knight makes 2-pt layup from 1 ft,36,27
144,2,6:54.0,,Shooting block foul by S. Livingston (drawn by B. Knight),36,27
145,2,6:54.0,,P. Tucker enters the game for G. Green,36,27
146,2,6:54.0,,B. Knight makes free throw 1 of 1,36,28
147,2,6:39.0,Personal foul by M. Morris (drawn by H. Barnes),,36,28
148,2,6:39.0,,A. Len enters the game for M. Morris,36,28
149,2,6:33.0,M. Speights misses 2-pt jump shot from 18 ft,,36,28
150,2,6:32.0,,Defensive rebound by A. Len,36,28
151,2,6:27.0,Violation by K. Thompson (kicked ball),,36,28
152,2,6:18.0,,B. Knight makes 3-pt jump shot from 27 ft (assist by M. Morris),36,31
153,2,6:02.0,S. Livingston makes 2-pt dunk at rim (assist by M. Speights),,38,31
154,2,5:48.0,,B. Knight misses 2-pt jump shot from 17 ft,38,31
155,2,5:46.0,Defensive rebound by M. Speights,,38,31
156,2,5:40.0,K. Thompson misses 3-pt jump shot from 24 ft,,38,31
157,2,5:37.0,,Defensive rebound by M. Morris,38,31
158,2,5:29.0,,T. Warren makes 2-pt jump shot from 8 ft,38,33
159,2,5:23.0,Golden State full timeout,,38,33
160,2,5:23.0,S. Curry enters the game for A. Iguodala,,38,33
161,2,5:23.0,D. Green enters the game for M. Speights,,38,33
162,2,5:10.0,K. Thompson misses 2-pt jump shot from 4 ft,,38,33
163,2,5:08.0,,Defensive rebound by A. Len,38,33
164,2,5:00.0,,P. Tucker misses 3-pt jump shot from 23 ft,38,33
165,2,4:59.0,Defensive rebound by K. Thompson,,38,33
166,2,4:51.0,Turnover by K. Thompson (bad pass; steal by B. Knight),,38,33
167,2,4:50.0,,Personal take foul by S. Livingston (drawn by B. Knight),38,33
168,2,4:28.0,,M. Morris misses 3-pt jump shot from 25 ft,38,33
169,2,4:27.0,,Offensive rebound by Team,38,33
170,2,4:17.0,,Shooting foul by D. Green (drawn by A. Len),38,33
171,2,4:17.0,,Phoenix full timeout,38,33
172,2,4:17.0,,E. Bledsoe enters the game for B. Knight,38,33
173,2,4:17.0,,A. Len makes free throw 1 of 2,38,34
174,2,4:17.0,,A. Len makes free throw 2 of 2,38,35
175,2,3:59.0,D. Green makes 2-pt jump shot from 14 ft,,40,35
176,2,3:39.0,,T. Warren misses 2-pt jump shot from 13 ft,40,35
177,2,3:35.0,Defensive rebound by D. Green,,40,35
178,2,3:16.0,H. Barnes misses 2-pt jump shot from 10 ft,,40,35
179,2,3:13.0,Offensive rebound by D. Green,,40,35
180,2,3:13.0,Shooting foul by M. Morris (drawn by H. Barnes),,40,35
181,2,3:13.0,H. Barnes makes free throw 1 of 2,,41,35
182,2,3:13.0,H. Barnes makes free throw 2 of 2,,42,35
183,2,2:53.0,,Personal foul by S. Curry (drawn by E. Bledsoe),42,35
184,2,2:53.0,Official timeout,,42,35
185,2,2:53.0,A. Iguodala enters the game for H. Barnes,,42,35
186,2,2:53.0,,E. Bledsoe makes free throw 1 of 2,42,36
187,2,2:53.0,,E. Bledsoe makes free throw 2 of 2,42,37
188,2,2:36.0,D. Green misses 3-pt jump shot from 25 ft,,42,37
189,2,2:34.0,Offensive rebound by S. Curry,,42,37
190,2,2:32.0,S. Curry misses 3-pt jump shot from 25 ft,,42,37
191,2,2:30.0,,Defensive rebound by A. Len,42,37
192,2,2:23.0,,Turnover by E. Bledsoe (bad pass; steal by D. Green),42,37
193,2,2:16.0,S. Livingston makes 2-pt jump shot from 5 ft (assist by S. Curry),,44,37
194,2,2:02.0,,Turnover by E. Bledsoe (bad pass),44,37
195,2,1:55.0,S. Curry makes 2-pt layup from 1 ft,,46,37
196,2,1:40.0,,M. Morris misses 2-pt jump shot from 17 ft,46,37
197,2,1:38.0,,Offensive rebound by P. Tucker,46,37
198,2,1:37.0,,P. Tucker misses 2-pt jump shot from 5 ft (block by S. Livingston),46,37
199,2,1:37.0,,Offensive rebound by P. Tucker,46,37
200,2,1:37.0,,Personal foul by S. Livingston (drawn by P. Tucker),46,37
201,2,1:37.0,,P. Tucker misses free throw 1 of 2,46,37
202,2,1:37.0,,Offensive rebound by Team,46,37
203,2,1:37.0,H. Barnes enters the game for S. Livingston,,46,37
204,2,1:37.0,,P. Tucker makes free throw 2 of 2,46,38
205,2,1:32.0,Turnover by S. Curry (bad pass; steal by M. Morris),,46,38
206,2,1:26.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by M. Morris),46,41
207,2,1:11.0,D. Green misses 2-pt jump shot from 3 ft,,46,41
208,2,1:08.0,,Defensive rebound by A. Len,46,41
209,2,1:04.0,,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),46,43
210,2,1:04.0,,Shooting foul by H. Barnes (drawn by T. Warren),46,43
211,2,1:04.0,,T. Warren makes free throw 1 of 1,46,44
212,2,0:46.0,Turnover by S. Curry (lost ball; steal by P. Tucker),,46,44
213,2,0:44.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by T. Warren),46,46
214,2,0:30.0,S. Curry misses 3-pt jump shot from 25 ft,,46,46
215,2,0:28.0,,Defensive rebound by M. Morris,46,46
216,2,0:06.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,46,46
217,2,0:04.0,Defensive rebound by A. Iguodala,,46,46
218,2,0:00.0,K. Thompson misses 2-pt jump shot from 21 ft,,46,46
219,2,0:00.0,Offensive rebound by Team,,46,46
220,3,11:38.0,D. Green misses 2-pt layup from 2 ft (block by A. Len),,46,46
221,3,11:36.0,,Defensive rebound by M. Morris,46,46
222,3,11:29.0,,M. Morris misses 3-pt jump shot from 24 ft,46,46
223,3,11:27.0,Defensive rebound by A. Bogut,,46,46
224,3,11:21.0,H. Barnes misses 3-pt jump shot from 23 ft,,46,46
225,3,11:18.0,,Defensive rebound by M. Morris,46,46
226,3,10:58.0,,A. Len misses 2-pt jump shot from 11 ft,46,46
227,3,10:56.0,Defensive rebound by D. Green,,46,46
228,3,10:48.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Thompson),,49,46
229,3,10:32.0,,Shooting foul by D. Green (drawn by M. Morris),49,46
230,3,10:32.0,,M. Morris makes free throw 1 of 2,49,47
231,3,10:32.0,,M. Morris makes free throw 2 of 2,49,48
232,3,10:16.0,Turnover by K. Thompson (bad pass; steal by M. Morris),,49,48
233,3,10:10.0,,E. Bledsoe misses 2-pt layup from 1 ft,49,48
234,3,10:07.0,Defensive rebound by S. Curry,,49,48
235,3,10:03.0,H. Barnes makes 2-pt layup from 2 ft (assist by S. Curry),,51,48
236,3,9:44.0,,M. Morris misses 2-pt jump shot from 17 ft,51,48
237,3,9:42.0,Defensive rebound by A. Bogut,,51,48
238,3,9:33.0,K. Thompson makes 2-pt jump shot from 21 ft,,53,48
239,3,9:15.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),53,50
240,3,9:03.0,S. Curry misses 3-pt jump shot from 26 ft,,53,50
241,3,9:02.0,,Defensive rebound by A. Len,53,50
242,3,8:52.0,,Personal foul by A. Bogut (drawn by A. Len),53,50
243,3,8:49.0,,Personal foul by A. Bogut (drawn by E. Bledsoe),53,50
244,3,8:49.0,,E. Bledsoe makes free throw 1 of 2,53,51
245,3,8:49.0,,E. Bledsoe makes free throw 2 of 2,53,52
246,3,8:37.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Thompson),,56,52
247,3,8:16.0,,Turnover by M. Morris (bad pass; steal by S. Curry),56,52
248,3,8:13.0,S. Curry makes 2-pt layup at rim,,58,52
249,3,7:54.0,,Personal foul by K. Thompson (drawn by E. Bledsoe),58,52
250,3,7:42.0,,Personal foul by S. Curry (drawn by E. Bledsoe),58,52
251,3,7:42.0,,E. Bledsoe makes free throw 1 of 2,58,53
252,3,7:42.0,,E. Bledsoe misses free throw 2 of 2,58,53
253,3,7:41.0,Defensive rebound by D. Green,,58,53
254,3,7:34.0,S. Curry makes 2-pt jump shot from 21 ft,,60,53
255,3,7:22.0,,Offensive foul by A. Len (drawn by S. Curry),60,53
256,3,7:22.0,,Turnover by A. Len (offensive foul),60,53
257,3,6:59.0,,Loose ball foul by A. Len (drawn by A. Bogut),60,53
258,3,6:54.0,Shooting foul by A. Len (drawn by D. Green),,60,53
259,3,6:54.0,D. Green makes free throw 1 of 2,,61,53
260,3,6:54.0,D. Green makes free throw 2 of 2,,62,53
261,3,6:44.0,,Turnover by E. Bledsoe (bad pass; steal by S. Curry),62,53
262,3,6:42.0,Personal foul by E. Bledsoe (drawn by S. Curry),,62,53
263,3,6:29.0,Personal foul by P. Tucker (drawn by S. Curry),,62,53
264,3,6:14.0,H. Barnes misses 2-pt layup from 2 ft,,62,53
265,3,6:13.0,,Defensive rebound by M. Morris,62,53
266,3,6:01.0,,A. Len makes 2-pt dunk at rim (assist by M. Morris),62,55
267,3,5:51.0,Personal foul by E. Bledsoe (drawn by D. Green),,62,55
268,3,5:51.0,,Phoenix full timeout,62,55
269,3,5:51.0,,G. Green enters the game for M. Morris,62,55
270,3,5:51.0,D. Green misses free throw 1 of 2,,62,55
271,3,5:51.0,Offensive rebound by Team,,62,55
272,3,5:51.0,D. Green makes free throw 2 of 2,,63,55
273,3,5:30.0,,M. Morris misses 3-pt jump shot from 25 ft,63,55
274,3,5:29.0,Defensive rebound by Team,,63,55
275,3,5:17.0,D. Green makes 3-pt jump shot from 25 ft (assist by A. Bogut),,66,55
276,3,5:00.0,,Turnover by A. Len (bad pass),66,55
277,3,4:54.0,H. Barnes misses 3-pt jump shot from 22 ft,,66,55
278,3,4:52.0,Offensive rebound by D. Green,,66,55
279,3,4:52.0,D. Green misses 2-pt layup from 2 ft,,66,55
280,3,4:50.0,,Defensive rebound by E. Bledsoe,66,55
281,3,4:45.0,,P. Tucker misses 2-pt layup from 2 ft,66,55
282,3,4:41.0,Defensive rebound by D. Green,,66,55
283,3,4:37.0,Personal foul by M. Morris (drawn by K. Thompson),,66,55
284,3,4:37.0,K. Thompson makes free throw 1 of 2,,67,55
285,3,4:37.0,A. Iguodala enters the game for H. Barnes,,67,55
286,3,4:37.0,K. Thompson makes free throw 2 of 2,,68,55
287,3,4:20.0,,M. Morris misses 2-pt jump shot from 9 ft (block by D. Green),68,55
288,3,4:17.0,Defensive rebound by D. Green,,68,55
289,3,4:09.0,S. Curry misses 2-pt layup from 2 ft,,68,55
290,3,4:07.0,Offensive rebound by A. Bogut,,68,55
291,3,4:04.0,Offensive foul by A. Bogut (drawn by A. Len),,68,55
292,3,4:04.0,Turnover by A. Bogut (offensive foul),,68,55
293,3,4:04.0,,T. Warren enters the game for A. Len,68,55
294,3,4:04.0,F. Ezeli enters the game for A. Bogut,,68,55
295,3,3:49.0,,G. Green misses 3-pt jump shot from 23 ft,68,55
296,3,3:47.0,Defensive rebound by A. Iguodala,,68,55
297,3,3:39.0,Turnover by S. Curry (lost ball; steal by M. Morris),,68,55
298,3,3:32.0,,Turnover by G. Green (bad pass; steal by A. Iguodala),68,55
299,3,3:16.0,S. Curry makes 3-pt jump shot from 24 ft,,71,55
300,3,2:53.0,,P. Tucker makes 2-pt layup from 2 ft,71,57
301,3,2:41.0,,Violation by T. Warren (kicked ball),71,57
302,3,2:41.0,Golden State full timeout,,71,57
303,3,2:41.0,S. Livingston enters the game for S. Curry,,71,57
304,3,2:36.0,Personal foul by G. Green (drawn by K. Thompson),,71,57
305,3,2:36.0,K. Thompson makes free throw 1 of 2,,72,57
306,3,2:36.0,K. Thompson makes free throw 2 of 2,,73,57
307,3,2:18.0,,M. Morris misses 2-pt jump shot from 11 ft,73,57
308,3,2:15.0,Defensive rebound by K. Thompson,,73,57
309,3,2:08.0,K. Thompson misses 3-pt jump shot from 25 ft,,73,57
310,3,2:07.0,,Defensive rebound by Team,73,57
311,3,1:51.0,,G. Green misses 2-pt jump shot from 17 ft,73,57
312,3,1:49.0,Defensive rebound by F. Ezeli,,73,57
313,3,1:41.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),,76,57
314,3,1:28.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,76,57
315,3,1:25.0,Defensive rebound by A. Iguodala,,76,57
316,3,1:08.0,Turnover by D. Green (bad pass),,76,57
317,3,1:08.0,,A. Goodwin enters the game for E. Bledsoe,76,57
318,3,1:08.0,,B. Wright enters the game for M. Morris,76,57
319,3,0:48.0,,Turnover by P. Tucker (bad pass; steal by A. Iguodala),76,57
320,3,0:45.0,Offensive foul by A. Iguodala (drawn by T. Warren),,76,57
321,3,0:45.0,Turnover by A. Iguodala (offensive foul),,76,57
322,3,0:31.0,,T. Warren makes 2-pt layup from 2 ft (assist by A. Goodwin),76,59
323,3,0:10.0,K. Thompson misses 3-pt jump shot from 25 ft,,76,59
324,3,0:09.0,,Defensive rebound by Team,76,59
325,3,0:01.0,,B. Wright misses 2-pt jump shot from 2 ft (block by A. Iguodala),76,59
326,3,0:00.0,,Offensive rebound by B. Wright,76,59
327,3,0:00.0,,B. Wright makes 2-pt layup from 2 ft,76,61
328,4,11:49.0,,T. Warren misses 2-pt jump shot from 8 ft,76,61
329,4,11:45.0,Defensive rebound by F. Ezeli,,76,61
330,4,11:29.0,Turnover by S. Livingston (step out of bounds),,76,61
331,4,11:18.0,,T. Warren makes 2-pt layup from 1 ft (assist by G. Green),76,63
332,4,11:03.0,S. Curry misses 2-pt jump shot from 19 ft,,76,63
333,4,10:59.0,,Defensive rebound by P. Tucker,76,63
334,4,10:57.0,,Shooting foul by H. Barnes (drawn by A. Goodwin),76,63
335,4,10:57.0,,A. Goodwin makes free throw 1 of 2,76,64
336,4,10:57.0,,A. Goodwin makes free throw 2 of 2,76,65
337,4,10:44.0,H. Barnes misses 2-pt jump shot from 19 ft,,76,65
338,4,10:42.0,,Defensive rebound by A. Goodwin,76,65
339,4,10:29.0,,B. Wright misses 2-pt jump shot from 6 ft,76,65
340,4,10:27.0,,Offensive rebound by P. Tucker,76,65
341,4,10:27.0,,P. Tucker makes 2-pt tip-in at rim,76,67
342,4,10:19.0,S. Curry misses 2-pt jump shot from 15 ft,,76,67
343,4,10:17.0,,Defensive rebound by G. Green,76,67
344,4,9:57.0,,A. Goodwin misses 2-pt jump shot from 17 ft,76,67
345,4,9:55.0,Defensive rebound by A. Iguodala,,76,67
346,4,9:42.0,H. Barnes makes 2-pt layup from 1 ft,,78,67
347,4,9:42.0,Shooting foul by B. Wright (drawn by H. Barnes),,78,67
348,4,9:42.0,H. Barnes makes free throw 1 of 1,,79,67
349,4,9:23.0,,A. Goodwin misses 2-pt jump shot from 5 ft (block by F. Ezeli),79,67
350,4,9:23.0,,Offensive rebound by Team,79,67
351,4,9:23.0,A. Bogut enters the game for F. Ezeli,,79,67
352,4,9:20.0,,T. Warren misses 2-pt jump shot from 10 ft,79,67
353,4,9:18.0,Defensive rebound by A. Bogut,,79,67
354,4,9:15.0,Shooting foul by B. Wright (drawn by S. Livingston),,79,67
355,4,9:15.0,S. Livingston makes free throw 1 of 2,,80,67
356,4,9:15.0,,E. Bledsoe enters the game for G. Green,80,67
357,4,9:15.0,,M. Morris enters the game for P. Tucker,80,67
358,4,9:15.0,S. Livingston misses free throw 2 of 2,,80,67
359,4,9:14.0,,Defensive rebound by B. Wright,80,67
360,4,8:55.0,,B. Wright misses 2-pt jump shot from 3 ft (block by A. Iguodala),80,67
361,4,8:53.0,Defensive rebound by A. Bogut,,80,67
362,4,8:51.0,Shooting block foul by A. Goodwin (drawn by S. Curry),,80,67
363,4,8:51.0,Official timeout,,80,67
364,4,8:51.0,S. Curry misses free throw 1 of 2,,80,67
365,4,8:51.0,Offensive rebound by Team,,80,67
366,4,8:51.0,S. Curry makes free throw 2 of 2,,81,67
367,4,8:37.0,,Turnover by M. Morris (traveling),81,67
368,4,8:15.0,S. Curry makes 3-pt jump shot from 25 ft,,84,67
369,4,7:59.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),84,69
370,4,7:37.0,Offensive foul by A. Iguodala (drawn by T. Warren),,84,69
371,4,7:37.0,Turnover by A. Iguodala (offensive foul),,84,69
372,4,7:37.0,,A. Len enters the game for B. Wright,84,69
373,4,7:37.0,,M. Morris enters the game for A. Goodwin,84,69
374,4,7:29.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,84,71
375,4,7:16.0,S. Livingston misses 2-pt jump shot from 12 ft,,84,71
376,4,7:14.0,,Defensive rebound by A. Len,84,71
377,4,7:08.0,,Turnover by A. Len (offensive foul),84,71
378,4,7:08.0,,Offensive foul by A. Len (drawn by S. Curry),84,71
379,4,7:08.0,D. Green enters the game for H. Barnes,,84,71
380,4,6:55.0,D. Green misses 2-pt jump shot from 19 ft,,84,71
381,4,6:54.0,Offensive rebound by S. Curry,,84,71
382,4,6:47.0,S. Curry makes 3-pt jump shot from 24 ft,,87,71
383,4,6:16.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,87,73
384,4,5:54.0,D. Green misses 2-pt layup from 1 ft,,87,73
385,4,5:52.0,,Defensive rebound by A. Len,87,73
386,4,5:47.0,,T. Warren misses 2-pt layup from 1 ft (block by S. Livingston),87,73
387,4,5:46.0,Defensive rebound by S. Livingston,,87,73
388,4,5:41.0,Shooting foul by E. Bledsoe (drawn by A. Iguodala),,87,73
389,4,5:41.0,,Phoenix full timeout,87,73
390,4,5:41.0,A. Iguodala misses free throw 1 of 2,,87,73
391,4,5:41.0,Offensive rebound by Team,,87,73
392,4,5:41.0,A. Iguodala makes free throw 2 of 2,,88,73
