,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
31,1,7:54.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by M. Ellis),,6,4
32,1,7:26.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by M. Belinelli),6,7
33,1,7:11.0,J. Nelson misses 2-pt jump shot from 6 ft,,6,7
34,1,7:10.0,,Defensive rebound by T. Parker,6,7
35,1,7:04.0,,Turnover by T. Duncan (lost ball),6,7
36,1,6:53.0,Offensive foul by T. Chandler (drawn by T. Duncan),,6,7
37,1,6:53.0,Turnover by T. Chandler (offensive foul),,6,7
38,1,6:31.0,,Turnover by T. Duncan (bad pass; steal by C. Parsons),6,7
39,1,6:23.0,T. Chandler misses 2-pt jump shot from 6 ft (block by T. Duncan),,6,7
40,1,6:22.0,Offensive rebound by Team,,6,7
41,1,6:22.0,,M. Ginóbili enters the game for D. Green,6,7
42,1,6:22.0,G. Smith enters the game for T. Chandler,,6,7
43,1,6:22.0,,B. Diaw enters the game for M. Bonner,6,7
44,1,6:12.0,J. Nelson makes 3-pt jump shot from 24 ft,,9,7
45,1,5:53.0,,Shooting foul by G. Smith (drawn by T. Duncan),9,7
46,1,5:53.0,,San Antonio full timeout,9,7
47,1,5:53.0,D. Harris enters the game for D. Nowitzki,,9,7
48,1,5:53.0,T. Chandler enters the game for G. Smith,,9,7
49,1,5:53.0,,T. Duncan makes free throw 1 of 2,9,8
50,1,5:53.0,,T. Duncan makes free throw 2 of 2,9,9
51,1,5:38.0,Personal foul by M. Ginóbili (drawn by T. Chandler),,9,9
52,1,5:28.0,M. Ellis misses 2-pt jump shot from 20 ft,,9,9
53,1,5:27.0,Offensive rebound by T. Chandler,,9,9
54,1,5:22.0,M. Ellis makes 2-pt jump shot from 18 ft (assist by D. Harris),,11,9
55,1,5:00.0,,M. Belinelli misses 3-pt jump shot from 25 ft,11,9
56,1,4:59.0,,Offensive rebound by T. Duncan,11,9
57,1,4:54.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,11,9
58,1,4:53.0,Defensive rebound by T. Chandler,,11,9
59,1,4:49.0,Turnover by C. Parsons (lost ball; steal by M. Ginóbili),,11,9
60,1,4:30.0,,Turnover by M. Ginóbili (bad pass; steal by C. Parsons),11,9
61,1,4:13.0,M. Ellis misses 2-pt jump shot from 20 ft,,11,9
62,1,4:10.0,,Defensive rebound by B. Diaw,11,9
63,1,4:03.0,,T. Parker misses 2-pt jump shot from 3 ft,11,9
64,1,4:01.0,,Offensive rebound by T. Duncan,11,9
65,1,3:54.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),11,12
66,1,3:35.0,T. Chandler makes 2-pt jump shot from 16 ft (assist by J. Nelson),,13,12
67,1,3:20.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by B. Diaw),13,14
68,1,3:09.0,Dallas full timeout,,13,14
69,1,3:09.0,B. Wright enters the game for T. Chandler,,13,14
70,1,3:09.0,,A. Baynes enters the game for T. Duncan,13,14
71,1,3:00.0,C. Parsons misses 2-pt dunk at rim (block by A. Baynes),,13,14
72,1,2:58.0,,Defensive rebound by B. Diaw,13,14
73,1,2:51.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by T. Parker),13,17
74,1,2:37.0,J. Nelson makes 3-pt jump shot from 24 ft,,16,17
75,1,2:20.0,,A. Baynes makes 2-pt layup from 2 ft (assist by T. Parker),16,19
76,1,2:09.0,D. Harris makes 2-pt jump shot from 16 ft,,18,19
77,1,1:57.0,,Personal foul by C. Parsons (drawn by B. Diaw),18,19
78,1,1:57.0,D. Nowitzki enters the game for C. Parsons,,18,19
79,1,1:57.0,A. Aminu enters the game for M. Ellis,,18,19
80,1,1:57.0,J. Crowder enters the game for J. Nelson,,18,19
81,1,1:57.0,,C. Joseph enters the game for T. Parker,18,19
82,1,1:57.0,,D. Green enters the game for M. Belinelli,18,19
83,1,1:47.0,,B. Diaw makes 2-pt layup from 3 ft (assist by M. Ginóbili),18,21
84,1,1:31.0,B. Wright makes 2-pt dunk at rim (assist by D. Harris),,20,21
85,1,1:12.0,,Turnover by B. Diaw (lost ball; steal by D. Nowitzki),20,21
86,1,1:09.0,Turnover by J. Crowder (bad pass; steal by M. Ginóbili),,20,21
87,1,1:07.0,,Shooting foul by B. Wright (drawn by M. Ginóbili),20,21
88,1,1:07.0,,M. Ginóbili makes free throw 1 of 2,20,22
89,1,1:07.0,,M. Ginóbili makes free throw 2 of 2,20,23
90,1,0:48.0,D. Nowitzki makes 2-pt jump shot from 10 ft,,22,23
91,1,0:30.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),22,26
92,1,0:11.0,D. Harris misses 3-pt jump shot from 27 ft,,22,26
93,1,0:10.0,Offensive rebound by A. Aminu,,22,26
94,1,0:01.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Harris),,24,26
95,2,11:42.0,A. Aminu misses 3-pt jump shot from 24 ft,,24,26
96,2,11:41.0,,Defensive rebound by A. Baynes,24,26
97,2,11:30.0,,A. Baynes misses 2-pt dunk at rim,24,26
98,2,11:26.0,Defensive rebound by A. Aminu,,24,26
99,2,11:08.0,D. Harris makes 2-pt jump shot from 19 ft,,26,26
100,2,10:47.0,,Personal foul by D. Nowitzki (drawn by A. Baynes),26,26
101,2,10:43.0,,Offensive foul by A. Baynes (drawn by A. Aminu),26,26
102,2,10:43.0,,Turnover by A. Baynes (offensive foul),26,26
103,2,10:25.0,A. Aminu misses 3-pt jump shot from 23 ft,,26,26
104,2,10:24.0,,Defensive rebound by D. Green,26,26
105,2,10:08.0,,A. Baynes makes 2-pt hook shot from 5 ft (assist by B. Diaw),26,28
106,2,9:57.0,J. Crowder makes 2-pt jump shot from 11 ft,,28,28
107,2,9:41.0,,B. Diaw misses 2-pt jump shot from 5 ft,28,28
108,2,9:40.0,Defensive rebound by B. Wright,,28,28
109,2,9:32.0,J. Crowder makes 2-pt jump shot from 5 ft,,30,28
110,2,9:32.0,Shooting block foul by M. Ginóbili (drawn by J. Crowder),,30,28
111,2,9:32.0,,M. Belinelli enters the game for M. Ginóbili,30,28
112,2,9:32.0,J. Crowder makes free throw 1 of 1,,31,28
113,2,9:18.0,,D. Green makes 2-pt jump shot from 16 ft (assist by C. Joseph),31,30
114,2,9:05.0,,Offensive charge foul by A. Aminu (drawn by A. Baynes),31,30
115,2,9:05.0,Turnover by A. Aminu (offensive foul),,31,30
116,2,8:50.0,,M. Belinelli makes 2-pt jump shot from 4 ft,31,32
117,2,8:36.0,D. Harris misses 2-pt jump shot from 15 ft,,31,32
118,2,8:35.0,,Defensive rebound by B. Diaw,31,32
119,2,8:28.0,,Turnover by B. Diaw (lost ball),31,32
120,2,8:28.0,Official timeout,,31,32
121,2,8:28.0,,M. Bonner enters the game for B. Diaw,31,32
122,2,8:28.0,,T. Parker enters the game for C. Joseph,31,32
123,2,8:28.0,J. Nelson enters the game for D. Harris,,31,32
124,2,8:28.0,R. Jefferson enters the game for A. Aminu,,31,32
125,2,8:28.0,M. Ellis enters the game for J. Crowder,,31,32
126,2,8:13.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by M. Ellis),,34,32
127,2,7:55.0,,T. Parker misses 2-pt layup from 1 ft (block by B. Wright),34,32
128,2,7:53.0,Defensive rebound by B. Wright,,34,32
129,2,7:44.0,R. Jefferson makes 3-pt jump shot from 23 ft (assist by M. Ellis),,37,32
130,2,7:27.0,,D. Green misses 3-pt jump shot from 24 ft,37,32
131,2,7:27.0,Defensive rebound by Team,,37,32
132,2,7:27.0,C. Parsons enters the game for D. Nowitzki,,37,32
133,2,7:27.0,T. Chandler enters the game for B. Wright,,37,32
134,2,7:14.0,M. Ellis misses 2-pt jump shot from 9 ft,,37,32
135,2,7:13.0,,Defensive rebound by A. Baynes,37,32
136,2,7:08.0,,T. Parker makes 2-pt jump shot from 6 ft,37,34
137,2,7:08.0,,Shooting block foul by R. Jefferson (drawn by T. Parker),37,34
138,2,7:08.0,,T. Duncan enters the game for A. Baynes,37,34
139,2,7:08.0,,T. Parker misses free throw 1 of 1,37,34
140,2,7:08.0,Defensive rebound by T. Chandler,,37,34
141,2,6:46.0,M. Ellis makes 2-pt jump shot from 16 ft,,39,34
142,2,6:28.0,,Shooting foul by T. Chandler (drawn by T. Duncan),39,34
143,2,6:28.0,,T. Duncan makes free throw 1 of 2,39,35
144,2,6:28.0,,T. Duncan makes free throw 2 of 2,39,36
145,2,6:13.0,R. Jefferson misses 2-pt jump shot from 15 ft,,39,36
146,2,6:12.0,Offensive rebound by T. Chandler,,39,36
147,2,6:10.0,T. Chandler misses 2-pt jump shot from 4 ft,,39,36
148,2,6:10.0,Offensive rebound by Team,,39,36
149,2,6:10.0,,Loose ball foul by D. Green (drawn by T. Chandler),39,36
150,2,5:50.0,T. Chandler makes 2-pt jump shot from 3 ft (assist by R. Jefferson),,41,36
151,2,5:34.0,,D. Green misses 3-pt jump shot from 25 ft,41,36
152,2,5:33.0,Defensive rebound by T. Chandler,,41,36
153,2,5:25.0,M. Ellis misses 2-pt layup from 2 ft,,41,36
154,2,5:24.0,,Defensive rebound by T. Duncan,41,36
155,2,5:12.0,,T. Parker makes 2-pt jump shot from 15 ft,41,38
156,2,5:12.0,Dallas full timeout,,41,38
157,2,5:12.0,,M. Ginóbili enters the game for M. Belinelli,41,38
158,2,5:12.0,,B. Diaw enters the game for M. Bonner,41,38
159,2,5:12.0,B. Wright enters the game for T. Chandler,,41,38
160,2,4:57.0,C. Parsons misses 2-pt jump shot from 8 ft,,41,38
161,2,4:56.0,,Defensive rebound by T. Duncan,41,38
162,2,4:46.0,,T. Parker misses 2-pt jump shot from 18 ft,41,38
163,2,4:45.0,,Offensive rebound by D. Green,41,38
164,2,4:23.0,,Turnover by D. Green (bad pass; steal by M. Ellis),41,38
165,2,4:22.0,Personal foul by T. Parker (drawn by M. Ellis),,41,38
166,2,4:06.0,B. Wright makes 2-pt jump shot from 3 ft (assist by M. Ellis),,43,38
167,2,3:46.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,43,38
168,2,3:45.0,,Offensive rebound by T. Duncan,43,38
169,2,3:36.0,,T. Duncan misses 2-pt jump shot from 3 ft (block by C. Parsons),43,38
170,2,3:34.0,Defensive rebound by C. Parsons,,43,38
171,2,3:32.0,Shooting foul by D. Green (drawn by R. Jefferson),,43,38
172,2,3:32.0,R. Jefferson makes free throw 1 of 2,,44,38
173,2,3:32.0,,C. Joseph enters the game for D. Green,44,38
174,2,3:32.0,R. Jefferson makes free throw 2 of 2,,45,38
175,2,3:13.0,,T. Duncan makes 2-pt jump shot from 5 ft,45,40
176,2,3:03.0,M. Ellis makes 2-pt jump shot from 18 ft,,47,40
177,2,2:47.0,Violation by R. Jefferson (kicked ball),,47,40
178,2,2:47.0,,San Antonio full timeout,47,40
179,2,2:47.0,D. Nowitzki enters the game for B. Wright,,47,40
180,2,2:47.0,T. Chandler enters the game for R. Jefferson,,47,40
181,2,2:47.0,D. Harris enters the game for J. Nelson,,47,40
182,2,2:38.0,,M. Ginóbili makes 2-pt hook shot from 6 ft,47,42
183,2,2:20.0,M. Ellis makes 2-pt layup from 3 ft,,49,42
184,2,2:00.0,,C. Joseph makes 3-pt jump shot from 22 ft (assist by B. Diaw),49,45
185,2,1:33.0,M. Ellis makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),,52,45
186,2,1:10.0,,M. Ginóbili misses 2-pt layup from 1 ft,52,45
187,2,1:09.0,,Offensive rebound by T. Duncan,52,45
188,2,1:09.0,Loose ball foul by T. Chandler (drawn by T. Duncan),,52,45
189,2,1:09.0,B. Wright enters the game for T. Chandler,,52,45
190,2,1:04.0,,M. Ginóbili misses 2-pt layup from 4 ft,52,45
191,2,1:03.0,Defensive rebound by D. Nowitzki,,52,45
192,2,0:59.0,Personal foul by M. Ginóbili (drawn by M. Ellis),,52,45
193,2,0:59.0,M. Ellis makes free throw 1 of 2,,53,45
194,2,0:59.0,,M. Belinelli enters the game for M. Ginóbili,53,45
195,2,0:59.0,M. Ellis misses free throw 2 of 2,,53,45
196,2,0:59.0,Offensive rebound by B. Wright,,53,45
197,2,0:37.0,D. Harris misses 3-pt jump shot from 28 ft,,53,45
198,2,0:34.0,,Defensive rebound by B. Diaw,53,45
199,2,0:14.0,,M. Belinelli misses 3-pt jump shot from 25 ft,53,45
200,2,0:12.0,Defensive rebound by D. Nowitzki,,53,45
201,2,0:00.0,C. Parsons misses 2-pt jump shot from 21 ft,,53,45
202,2,0:00.0,Offensive rebound by Team,,53,45
203,3,11:45.0,M. Ellis misses 2-pt jump shot from 20 ft,,53,45
204,3,11:43.0,Offensive rebound by D. Nowitzki,,53,45
205,3,11:39.0,M. Ellis makes 2-pt layup at rim (assist by D. Nowitzki),,55,45
206,3,11:21.0,,M. Belinelli misses 3-pt jump shot from 26 ft,55,45
207,3,11:20.0,Defensive rebound by T. Chandler,,55,45
208,3,11:10.0,C. Parsons misses 3-pt jump shot from 22 ft,,55,45
209,3,11:09.0,,Defensive rebound by T. Parker,55,45
210,3,11:00.0,,T. Parker makes 2-pt jump shot from 7 ft,55,47
211,3,11:00.0,,Shooting foul by D. Nowitzki (drawn by T. Parker),55,47
212,3,11:00.0,,T. Parker makes free throw 1 of 1,55,48
213,3,10:43.0,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),,57,48
214,3,10:19.0,,M. Bonner misses 2-pt jump shot from 4 ft,57,48
215,3,10:17.0,,Offensive rebound by T. Parker,57,48
216,3,10:10.0,,Turnover by T. Duncan (traveling),57,48
217,3,9:52.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,57,48
218,3,9:52.0,,Defensive rebound by T. Duncan,57,48
219,3,9:35.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. Green),57,51
220,3,9:20.0,Dallas full timeout,,57,51
221,3,9:15.0,Turnover by M. Ellis (bad pass; steal by T. Duncan),,57,51
222,3,9:06.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Belinelli),57,54
223,3,8:57.0,Personal foul by M. Bonner (drawn by D. Nowitzki),,57,54
224,3,8:49.0,M. Ellis misses 2-pt layup from 1 ft,,57,54
225,3,8:48.0,,Defensive rebound by T. Duncan,57,54
226,3,8:43.0,,Personal foul by J. Nelson (drawn by T. Parker),57,54
227,3,8:31.0,,T. Parker misses 2-pt jump shot from 19 ft,57,54
228,3,8:30.0,,Offensive rebound by Team,57,54
229,3,8:30.0,Loose ball foul by T. Chandler (drawn by T. Duncan),,57,54
230,3,8:30.0,Technical foul by T. Chandler,,57,54
231,3,8:30.0,,M. Belinelli makes technical free throw,57,55
232,3,8:30.0,B. Wright enters the game for T. Chandler,,57,55
233,3,8:23.0,,T. Parker makes 2-pt layup from 2 ft,57,57
234,3,8:21.0,Dallas full timeout,,57,57
235,3,8:13.0,Personal foul by M. Belinelli (drawn by C. Parsons),,57,57
236,3,8:07.0,M. Ellis misses 2-pt jump shot from 19 ft,,57,57
237,3,8:06.0,,Defensive rebound by M. Belinelli,57,57
238,3,7:59.0,,Turnover by M. Belinelli (lost ball),57,57
239,3,7:48.0,Offensive foul by D. Nowitzki (drawn by T. Duncan),,57,57
240,3,7:48.0,Turnover by D. Nowitzki (offensive foul),,57,57
241,3,7:48.0,Technical foul by D. Nowitzki,,57,57
242,3,7:48.0,,M. Belinelli makes technical free throw,57,58
243,3,7:30.0,,T. Duncan misses 2-pt jump shot from 1 ft,57,58
244,3,7:29.0,,Offensive rebound by D. Green,57,58
245,3,7:29.0,,D. Green misses 2-pt tip-in from 2 ft,57,58
246,3,7:29.0,,Offensive rebound by T. Duncan,57,58
247,3,7:29.0,,T. Duncan makes 2-pt layup from 1 ft,57,60
248,3,7:29.0,,Shooting foul by B. Wright (drawn by T. Duncan),57,60
249,3,7:29.0,,T. Duncan misses free throw 1 of 1,57,60
250,3,7:28.0,Defensive rebound by B. Wright,,57,60
251,3,7:11.0,Personal foul by T. Parker (drawn by J. Nelson),,57,60
252,3,7:10.0,Personal foul by M. Bonner (drawn by D. Nowitzki),,57,60
253,3,7:01.0,C. Parsons misses 3-pt jump shot from 23 ft,,57,60
254,3,7:00.0,Offensive rebound by D. Nowitzki,,57,60
255,3,6:55.0,M. Ellis makes 2-pt layup at rim,,59,60
256,3,6:36.0,,T. Duncan makes 2-pt jump shot from 4 ft,59,62
257,3,6:22.0,Personal foul by M. Bonner (drawn by D. Nowitzki),,59,62
258,3,6:22.0,D. Nowitzki makes free throw 1 of 2,,60,62
259,3,6:22.0,,B. Diaw enters the game for M. Bonner,60,62
260,3,6:22.0,,M. Ginóbili enters the game for M. Belinelli,60,62
261,3,6:22.0,G. Smith enters the game for B. Wright,,60,62
262,3,6:22.0,D. Nowitzki makes free throw 2 of 2,,61,62
263,3,6:00.0,,Turnover by B. Diaw (bad pass),61,62
264,3,5:43.0,D. Nowitzki makes 2-pt jump shot from 17 ft,,63,62
265,3,5:43.0,,San Antonio full timeout,63,62
266,3,5:23.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,63,62
267,3,5:22.0,Defensive rebound by C. Parsons,,63,62
268,3,5:02.0,D. Nowitzki misses 2-pt jump shot from 3 ft,,63,62
269,3,5:01.0,,Defensive rebound by B. Diaw,63,62
270,3,4:55.0,,T. Duncan misses 2-pt layup from 2 ft (block by J. Nelson),63,62
271,3,4:55.0,,Offensive rebound by Team,63,62
272,3,4:55.0,D. Harris enters the game for D. Nowitzki,,63,62
273,3,4:40.0,,Shooting foul by D. Harris (drawn by M. Ginóbili),63,62
274,3,4:40.0,,M. Ginóbili makes free throw 1 of 2,63,63
275,3,4:40.0,,A. Baynes enters the game for T. Duncan,63,63
276,3,4:40.0,B. Wright enters the game for G. Smith,,63,63
277,3,4:40.0,,M. Ginóbili makes free throw 2 of 2,63,64
278,3,4:19.0,M. Ellis makes 2-pt jump shot from 18 ft,,65,64
279,3,3:53.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),65,67
280,3,3:41.0,Shooting foul by D. Green (drawn by B. Wright),,65,67
281,3,3:41.0,B. Wright makes free throw 1 of 2,,66,67
282,3,3:41.0,B. Wright makes free throw 2 of 2,,67,67
283,3,3:30.0,,T. Parker makes 2-pt layup from 1 ft,67,69
284,3,3:15.0,M. Ellis makes 2-pt jump shot from 19 ft,,69,69
285,3,2:48.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Parker),69,72
286,3,2:23.0,Personal foul by M. Ginóbili (drawn by D. Harris),,69,72
287,3,2:23.0,D. Harris makes free throw 1 of 2,,70,72
288,3,2:23.0,R. Jefferson enters the game for C. Parsons,,70,72
289,3,2:23.0,J. Crowder enters the game for J. Nelson,,70,72
290,3,2:23.0,,M. Belinelli enters the game for D. Green,70,72
291,3,2:23.0,,C. Joseph enters the game for T. Parker,70,72
292,3,2:23.0,D. Harris makes free throw 2 of 2,,71,72
293,3,1:59.0,,C. Joseph misses 3-pt jump shot from 22 ft,71,72
294,3,1:59.0,,Offensive rebound by B. Diaw,71,72
295,3,1:59.0,,Turnover by Team (shot clock),71,72
296,3,1:43.0,D. Harris makes 2-pt jump shot from 8 ft,,73,72
297,3,1:34.0,,Personal foul by R. Jefferson (drawn by M. Ginóbili),73,72
298,3,1:34.0,,M. Ginóbili makes free throw 1 of 2,73,73
299,3,1:34.0,,M. Ginóbili makes free throw 2 of 2,73,74
300,3,1:19.0,D. Harris misses 2-pt jump shot from 13 ft,,73,74
301,3,1:18.0,,Defensive rebound by B. Diaw,73,74
302,3,1:01.0,,B. Diaw misses 2-pt jump shot from 9 ft,73,74
303,3,1:00.0,Defensive rebound by B. Wright,,73,74
304,3,0:57.0,Turnover by D. Harris (bad pass; steal by M. Belinelli),,73,74
305,3,0:35.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,73,74
306,3,0:34.0,Defensive rebound by R. Jefferson,,73,74
307,3,0:16.0,M. Ellis misses 2-pt jump shot from 17 ft,,73,74
308,3,0:15.0,,Defensive rebound by B. Diaw,73,74
309,3,0:02.0,,M. Ginóbili makes 2-pt jump shot from 14 ft,73,76
310,4,11:36.0,,M. Ginóbili makes 3-pt jump shot from 24 ft,73,79
311,4,11:21.0,Shooting foul by C. Joseph (drawn by D. Harris),,73,79
312,4,11:21.0,D. Harris misses free throw 1 of 2,,73,79
313,4,11:21.0,Offensive rebound by Team,,73,79
314,4,11:21.0,D. Harris makes free throw 2 of 2,,74,79
315,4,11:08.0,,Turnover by M. Ginóbili (bad pass; steal by T. Chandler),74,79
316,4,10:52.0,R. Jefferson misses 3-pt jump shot from 22 ft,,74,79
317,4,10:51.0,Offensive rebound by R. Jefferson,,74,79
318,4,10:47.0,Shooting block foul by A. Baynes (drawn by R. Jefferson),,74,79
319,4,10:47.0,R. Jefferson makes free throw 1 of 2,,75,79
320,4,10:47.0,R. Jefferson misses free throw 2 of 2,,75,79
321,4,10:46.0,,Defensive rebound by B. Diaw,75,79
322,4,10:26.0,,C. Joseph makes 2-pt layup from 2 ft (assist by B. Diaw),75,81
323,4,10:04.0,Personal foul by B. Diaw (drawn by D. Nowitzki),,75,81
324,4,9:56.0,D. Harris makes 2-pt jump shot from 7 ft,,77,81
325,4,9:41.0,,Personal foul by J. Crowder (drawn by B. Diaw),77,81
326,4,9:28.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by C. Joseph),77,84
327,4,9:12.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,77,84
328,4,9:11.0,,Defensive rebound by C. Joseph,77,84
329,4,9:03.0,,C. Joseph makes 2-pt jump shot from 20 ft (assist by M. Ginóbili),77,86
330,4,9:00.0,Dallas full timeout,,77,86
331,4,9:00.0,J. Nelson enters the game for J. Crowder,,77,86
332,4,8:42.0,D. Nowitzki makes 2-pt jump shot from 12 ft,,79,86
333,4,8:22.0,,Turnover by M. Belinelli (traveling),79,86
334,4,8:22.0,,D. Green enters the game for M. Ginóbili,79,86
335,4,8:04.0,Shooting foul by A. Baynes (drawn by D. Nowitzki),,79,86
336,4,8:04.0,D. Nowitzki makes free throw 1 of 2,,80,86
337,4,8:04.0,D. Nowitzki makes free throw 2 of 2,,81,86
338,4,7:47.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by B. Diaw),81,89
339,4,7:34.0,D. Harris misses 2-pt layup from 1 ft,,81,89
340,4,7:33.0,,Defensive rebound by D. Green,81,89
341,4,7:20.0,,San Antonio full timeout,81,89
342,4,7:14.0,,Turnover by A. Baynes (lost ball),81,89
343,4,6:52.0,Turnover by R. Jefferson (lost ball),,81,89
344,4,6:52.0,,T. Duncan enters the game for A. Baynes,81,89
345,4,6:42.0,,Personal foul by D. Nowitzki (drawn by B. Diaw),81,89
346,4,6:42.0,,T. Parker enters the game for C. Joseph,81,89
347,4,6:42.0,M. Ellis enters the game for R. Jefferson,,81,89
348,4,6:42.0,C. Parsons enters the game for D. Nowitzki,,81,89
349,4,6:31.0,,T. Duncan makes 2-pt jump shot from 9 ft (assist by M. Belinelli),81,91
350,4,6:23.0,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Nelson),,84,91
351,4,5:58.0,,B. Diaw misses 3-pt jump shot from 24 ft,84,91
352,4,5:57.0,Defensive rebound by M. Ellis,,84,91
353,4,5:46.0,M. Ellis makes 2-pt layup at rim,,86,91
354,4,5:41.0,,Turnover by D. Green (offensive foul),86,91
355,4,5:41.0,,Offensive foul by D. Green (drawn by D. Harris),86,91
356,4,5:32.0,J. Nelson misses 2-pt jump shot from 16 ft,,86,91
357,4,5:31.0,,Defensive rebound by M. Belinelli,86,91
358,4,5:16.0,,T. Duncan makes 2-pt jump shot from 8 ft,86,93
359,4,5:07.0,D. Harris makes 3-pt jump shot from 25 ft,,89,93
360,4,4:40.0,,Turnover by T. Parker (bad pass; steal by J. Nelson),89,93
361,4,4:38.0,,M. Ginóbili enters the game for M. Belinelli,89,93
362,4,4:21.0,C. Parsons misses 2-pt jump shot from 7 ft (block by T. Duncan),,89,93
363,4,4:20.0,Offensive rebound by Team,,89,93
364,4,4:15.0,J. Nelson misses 3-pt jump shot from 23 ft,,89,93
365,4,4:14.0,,Defensive rebound by M. Ginóbili,89,93
366,4,3:53.0,,Turnover by B. Diaw (bad pass),89,93
367,4,3:53.0,D. Nowitzki enters the game for J. Nelson,,89,93
368,4,3:36.0,D. Harris misses 3-pt jump shot from 25 ft,,89,93
369,4,3:35.0,,Defensive rebound by M. Ginóbili,89,93
370,4,3:27.0,,D. Green makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),89,96
371,4,3:27.0,Dallas full timeout,,89,96
372,4,3:13.0,T. Chandler makes 2-pt jump shot from 3 ft (assist by M. Ellis),,91,96
373,4,3:01.0,,Turnover by M. Ginóbili (bad pass; steal by D. Harris),91,96
374,4,2:42.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by D. Harris),,94,96
375,4,2:31.0,,M. Ginóbili makes 2-pt layup at rim (assist by T. Duncan),94,98
376,4,2:31.0,,Shooting foul by C. Parsons (drawn by M. Ginóbili),94,98
377,4,2:31.0,,M. Ginóbili misses free throw 1 of 1,94,98
378,4,2:30.0,Defensive rebound by T. Chandler,,94,98
379,4,2:15.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,96,98
380,4,1:56.0,,B. Diaw misses 3-pt jump shot from 25 ft,96,98
