,QUARTER,TIME_REMAINING,UTAH_ACTION,INDIANA_ACTION,UTAH_SCORE,INDIANA_SCORE
212,2,0:38.0,D. Favors misses 2-pt layup from 2 ft (block by L. Scola),,39,45
213,2,0:36.0,,Defensive rebound by L. Scola,39,45
214,2,0:34.0,,D. Sloan misses 2-pt layup at rim (block by G. Hayward),39,45
215,2,0:33.0,Defensive rebound by Team,,39,45
216,2,0:15.0,G. Hayward makes 2-pt jump shot from 14 ft,,41,45
217,2,0:12.0,,Indiana full timeout,41,45
218,2,0:12.0,J. Evans enters the game for E. Freedom,,41,45
219,2,0:01.0,,R. Hibbert makes 2-pt jump shot from 13 ft,41,47
220,3,11:45.0,T. Burke misses 3-pt jump shot from 25 ft,,41,47
221,3,11:43.0,,Defensive rebound by C. Copeland,41,47
222,3,11:29.0,,R. Hibbert makes 2-pt jump shot from 6 ft (assist by L. Scola),41,49
223,3,11:04.0,Shooting foul by L. Scola (drawn by E. Freedom),,41,49
224,3,11:04.0,E. Freedom makes free throw 1 of 2,,42,49
225,3,11:04.0,E. Freedom makes free throw 2 of 2,,43,49
226,3,10:47.0,,Turnover by D. Sloan (bad pass; steal by T. Burke),43,49
227,3,10:42.0,G. Hayward makes 2-pt dunk at rim (assist by T. Burke),,45,49
228,3,10:17.0,,L. Scola makes 2-pt hook shot from 4 ft,45,51
229,3,10:07.0,G. Hayward makes 3-pt jump shot from 28 ft (assist by T. Burke),,48,51
230,3,9:50.0,,Turnover by S. Hill (bad pass),48,51
231,3,9:29.0,T. Burke misses 3-pt jump shot from 29 ft,,48,51
232,3,9:27.0,,Defensive rebound by L. Scola,48,51
233,3,9:12.0,,S. Hill misses 2-pt jump shot from 6 ft,48,51
234,3,9:11.0,Defensive rebound by E. Freedom,,48,51
235,3,8:58.0,D. Favors makes 2-pt layup from 1 ft,,50,51
236,3,8:41.0,,D. Sloan misses 3-pt jump shot from 26 ft,50,51
237,3,8:37.0,Defensive rebound by A. Burks,,50,51
238,3,8:28.0,T. Burke misses 3-pt jump shot from 25 ft,,50,51
239,3,8:26.0,,Defensive rebound by L. Scola,50,51
240,3,8:11.0,,L. Scola misses 2-pt jump shot from 8 ft (block by E. Freedom),50,51
241,3,8:09.0,Defensive rebound by T. Burke,,50,51
242,3,8:04.0,A. Burks makes 2-pt layup from 2 ft,,52,51
243,3,7:57.0,,Indiana full timeout,52,51
244,3,7:48.0,,C. Copeland misses 2-pt layup from 1 ft,52,51
245,3,7:47.0,Defensive rebound by Team,,52,51
246,3,7:37.0,G. Hayward makes 2-pt jump shot from 16 ft,,54,51
247,3,7:20.0,,S. Hill misses 2-pt layup at rim,54,51
248,3,7:18.0,,Offensive rebound by R. Hibbert,54,51
249,3,7:16.0,,R. Hibbert makes 2-pt dunk at rim,54,53
250,3,6:59.0,G. Hayward makes 2-pt jump shot from 6 ft,,56,53
251,3,6:35.0,,L. Scola misses 2-pt layup at rim,56,53
252,3,6:33.0,,Offensive rebound by R. Hibbert,56,53
253,3,6:33.0,,R. Hibbert misses 2-pt tip-in from 1 ft,56,53
254,3,6:32.0,Defensive rebound by G. Hayward,,56,53
255,3,6:27.0,D. Favors makes 2-pt layup from 1 ft (assist by A. Burks),,58,53
256,3,6:11.0,,L. Scola misses 2-pt jump shot from 17 ft,58,53
257,3,6:09.0,Defensive rebound by D. Favors,,58,53
258,3,6:05.0,E. Freedom makes 2-pt dunk at rim (assist by G. Hayward),,60,53
259,3,6:04.0,,Indiana full timeout,60,53
260,3,5:53.0,,Shooting foul by A. Burks (drawn by S. Hill),60,53
261,3,5:53.0,,S. Hill makes free throw 1 of 2,60,54
262,3,5:53.0,,S. Hill makes free throw 2 of 2,60,55
263,3,5:32.0,T. Burke misses 2-pt layup from 1 ft,,60,55
264,3,5:31.0,,Defensive rebound by Team,60,55
265,3,5:31.0,Loose ball foul by D. Favors (drawn by L. Scola),,60,55
266,3,5:31.0,J. Ingles enters the game for A. Burks,,60,55
267,3,5:21.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by S. Hill),60,57
268,3,5:12.0,Turnover by G. Hayward (step out of bounds),,60,57
269,3,4:52.0,,S. Hill makes 2-pt dunk at rim,60,59
270,3,4:31.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by G. Hayward),,62,59
271,3,4:16.0,,S. Hill makes 2-pt layup from 1 ft,62,61
272,3,4:05.0,Shooting foul by L. Scola (drawn by D. Favors),,62,61
273,3,4:05.0,D. Favors misses free throw 1 of 2,,62,61
274,3,4:05.0,Offensive rebound by Team,,62,61
275,3,4:05.0,,L. Allen enters the game for L. Scola,62,61
276,3,4:05.0,,D. Rudež enters the game for C. Copeland,62,61
277,3,4:05.0,T. Booker enters the game for E. Freedom,,62,61
278,3,4:05.0,D. Favors makes free throw 2 of 2,,63,61
279,3,3:42.0,,R. Hibbert misses 2-pt jump shot from 12 ft,63,61
280,3,3:41.0,Defensive rebound by T. Booker,,63,61
281,3,3:23.0,J. Ingles misses 3-pt jump shot from 22 ft,,63,61
282,3,3:22.0,,Defensive rebound by L. Allen,63,61
283,3,3:07.0,,R. Hibbert makes 2-pt hook shot from 6 ft (assist by L. Allen),63,63
284,3,2:58.0,Utah full timeout,,63,63
285,3,2:58.0,D. Exum enters the game for D. Favors,,63,63
286,3,2:58.0,R. Gobert enters the game for T. Burke,,63,63
287,3,2:58.0,,A. Price enters the game for D. Sloan,63,63
288,3,2:49.0,G. Hayward makes 2-pt layup at rim,,65,63
289,3,2:22.0,,R. Hibbert misses 2-pt jump shot from 16 ft,65,63
290,3,2:21.0,Defensive rebound by G. Hayward,,65,63
291,3,2:10.0,G. Hayward makes 2-pt jump shot from 17 ft (assist by T. Booker),,67,63
292,3,1:49.0,,L. Allen makes 2-pt layup at rim (assist by S. Hill),67,65
293,3,1:32.0,,I. Mahinmi enters the game for R. Hibbert,67,65
294,3,1:25.0,G. Hayward misses 3-pt jump shot from 28 ft,,67,65
295,3,1:25.0,,Defensive rebound by Team,67,65
296,3,1:25.0,A. Burks enters the game for G. Hayward,,67,65
297,3,1:09.0,,D. Rudež misses 2-pt layup from 2 ft,67,65
298,3,1:08.0,,Offensive rebound by L. Allen,67,65
299,3,1:06.0,,L. Allen makes 2-pt jump shot from 3 ft,67,67
300,3,0:40.0,D. Exum misses 2-pt jump shot from 16 ft,,67,67
301,3,0:40.0,Offensive rebound by Team,,67,67
302,3,0:40.0,Turnover by Team (shot clock),,67,67
303,3,0:28.0,,A. Price makes 3-pt jump shot from 25 ft,67,70
304,3,0:08.0,A. Burks makes 2-pt jump shot from 18 ft,,69,70
305,3,0:02.0,,Shooting foul by D. Exum (drawn by A. Price),69,70
306,3,0:02.0,,A. Price makes free throw 1 of 2,69,71
307,3,0:02.0,,A. Price makes free throw 2 of 2,69,72
308,3,0:00.0,A. Burks misses 3-pt jump shot from 52 ft,,69,72
309,3,0:00.0,Offensive rebound by Team,,69,72
310,4,11:42.0,,L. Allen misses 2-pt jump shot from 20 ft,69,72
311,4,11:41.0,Defensive rebound by R. Gobert,,69,72
312,4,11:35.0,D. Exum makes 3-pt jump shot from 26 ft (assist by T. Burke),,72,72
313,4,11:11.0,,L. Allen misses 2-pt jump shot from 10 ft,72,72
314,4,11:10.0,Defensive rebound by R. Gobert,,72,72
315,4,11:01.0,Turnover by R. Gobert (offensive foul),,72,72
316,4,11:01.0,Offensive foul by R. Gobert (drawn by A. Price),,72,72
317,4,10:44.0,,Turnover by C. Copeland (lost ball; steal by T. Booker),72,72
318,4,10:44.0,,Loose ball foul by C. Copeland (drawn by T. Booker),72,72
319,4,10:44.0,,D. Sloan enters the game for C. Copeland,72,72
320,4,10:31.0,D. Exum misses 3-pt jump shot from 25 ft,,72,72
321,4,10:29.0,,Defensive rebound by L. Allen,72,72
322,4,10:14.0,,A. Price makes 2-pt jump shot from 19 ft,72,74
323,4,10:04.0,Shooting foul by A. Price (drawn by R. Gobert),,72,74
324,4,10:04.0,R. Gobert makes free throw 1 of 2,,73,74
325,4,10:04.0,R. Gobert makes free throw 2 of 2,,74,74
326,4,9:45.0,,A. Price misses 2-pt jump shot from 20 ft,74,74
327,4,9:44.0,Defensive rebound by R. Gobert,,74,74
328,4,9:31.0,Personal foul by L. Allen (drawn by R. Gobert),,74,74
329,4,9:25.0,T. Burke makes 3-pt jump shot from 28 ft,,77,74
330,4,9:09.0,,D. Rudež makes 3-pt jump shot from 24 ft (assist by D. Sloan),77,77
331,4,8:53.0,Turnover by T. Booker (bad pass; steal by L. Allen),,77,77
332,4,8:45.0,,A. Price makes 3-pt jump shot from 27 ft (assist by L. Allen),77,80
333,4,8:24.0,T. Burke misses 2-pt jump shot from 12 ft,,77,80
334,4,8:23.0,Offensive rebound by R. Gobert,,77,80
335,4,8:23.0,R. Gobert misses 2-pt tip-in at rim,,77,80
336,4,8:22.0,,Defensive rebound by L. Allen,77,80
337,4,8:11.0,,I. Mahinmi makes 2-pt jump shot from 15 ft (assist by L. Allen),77,82
338,4,8:09.0,Utah full timeout,,77,82
339,4,8:09.0,D. Favors enters the game for D. Exum,,77,82
340,4,8:09.0,G. Hayward enters the game for R. Gobert,,77,82
341,4,8:09.0,,S. Hill enters the game for D. Sloan,77,82
342,4,7:47.0,D. Favors misses 2-pt jump shot from 16 ft,,77,82
343,4,7:46.0,,Defensive rebound by S. Hill,77,82
344,4,7:21.0,,L. Allen misses 2-pt jump shot from 1 ft,77,82
345,4,7:20.0,,Offensive rebound by L. Allen,77,82
346,4,7:20.0,,L. Allen makes 2-pt tip-in from 1 ft,77,84
347,4,7:03.0,A. Burks misses 2-pt layup from 1 ft,,77,84
348,4,7:02.0,,Defensive rebound by Team,77,84
349,4,7:02.0,D. Exum enters the game for T. Burke,,77,84
350,4,6:42.0,,I. Mahinmi misses 2-pt jump shot from 9 ft,77,84
351,4,6:42.0,Defensive rebound by G. Hayward,,77,84
352,4,6:34.0,G. Hayward makes 2-pt jump shot from 17 ft,,79,84
353,4,6:11.0,,D. Rudež misses 3-pt jump shot from 24 ft,79,84
354,4,6:09.0,,Offensive rebound by I. Mahinmi,79,84
355,4,6:05.0,,A. Price makes 3-pt jump shot from 25 ft (assist by I. Mahinmi),79,87
356,4,5:48.0,D. Favors misses 2-pt jump shot from 8 ft,,79,87
357,4,5:47.0,,Defensive rebound by L. Allen,79,87
358,4,5:36.0,,Offensive foul by I. Mahinmi (drawn by G. Hayward),79,87
359,4,5:36.0,,Turnover by I. Mahinmi (offensive foul),79,87
360,4,5:36.0,Official timeout,,79,87
361,4,5:36.0,E. Freedom enters the game for T. Booker,,79,87
362,4,5:36.0,,D. Sloan enters the game for A. Price,79,87
363,4,5:36.0,,R. Hibbert enters the game for I. Mahinmi,79,87
364,4,5:15.0,E. Freedom makes 3-pt jump shot from 25 ft (assist by G. Hayward),,82,87
365,4,4:53.0,,Personal foul by D. Favors (drawn by R. Hibbert),82,87
366,4,4:46.0,,S. Hill misses 2-pt jump shot from 10 ft,82,87
367,4,4:45.0,Defensive rebound by A. Burks,,82,87
368,4,4:36.0,Turnover by G. Hayward (bad pass),,82,87
369,4,4:19.0,,D. Sloan misses 3-pt jump shot from 26 ft,82,87
370,4,4:18.0,Defensive rebound by D. Favors,,82,87
371,4,4:12.0,A. Burks misses 2-pt layup at rim (block by L. Allen),,82,87
372,4,4:10.0,,Defensive rebound by D. Rudež,82,87
373,4,4:00.0,,R. Hibbert misses 2-pt jump shot from 19 ft,82,87
374,4,3:58.0,,Offensive rebound by L. Allen,82,87
375,4,3:55.0,,D. Rudež misses 3-pt jump shot from 25 ft,82,87
376,4,3:54.0,Defensive rebound by D. Favors,,82,87
377,4,3:40.0,E. Freedom misses 3-pt jump shot from 23 ft,,82,87
378,4,3:39.0,,Defensive rebound by L. Allen,82,87
379,4,3:18.0,,D. Sloan misses 2-pt layup from 1 ft,82,87
380,4,3:17.0,Defensive rebound by E. Freedom,,82,87
381,4,3:08.0,D. Exum misses 3-pt jump shot from 25 ft,,82,87
382,4,3:07.0,,Defensive rebound by D. Sloan,82,87
383,4,3:05.0,,Indiana full timeout,82,87
384,4,3:05.0,T. Burke enters the game for E. Freedom,,82,87
385,4,3:05.0,T. Booker enters the game for D. Exum,,82,87
386,4,3:05.0,,A. Price enters the game for D. Sloan,82,87
387,4,2:50.0,,Shooting foul by D. Favors (drawn by R. Hibbert),82,87
388,4,2:50.0,,R. Hibbert makes free throw 1 of 2,82,88
389,4,2:50.0,,R. Hibbert makes free throw 2 of 2,82,89
390,4,2:41.0,T. Burke misses 3-pt jump shot from 26 ft,,82,89
391,4,2:39.0,,Defensive rebound by D. Rudež,82,89
392,4,2:20.0,,R. Hibbert makes 2-pt hook shot from 13 ft,82,91
393,4,2:13.0,D. Favors misses 2-pt layup at rim (block by R. Hibbert),,82,91
394,4,2:13.0,Offensive rebound by Team,,82,91
395,4,2:07.0,Shooting block foul by R. Hibbert (drawn by D. Favors),,82,91
