,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
34,1,6:07.0,M. Gasol makes 2-pt jump shot from 8 ft (assist by Z. Randolph),,12,20
35,1,5:48.0,,S. Curry makes 2-pt jump shot from 21 ft,12,22
36,1,5:33.0,B. Udrih misses 2-pt jump shot from 13 ft,,12,22
37,1,5:32.0,,Defensive rebound by D. Green,12,22
38,1,5:22.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),12,25
39,1,5:05.0,Turnover by Z. Randolph (bad pass; steal by H. Barnes),,12,25
40,1,4:57.0,,A. Iguodala enters the game for H. Barnes,12,25
41,1,4:57.0,,L. Barbosa enters the game for K. Thompson,12,25
42,1,4:57.0,K. Koufos enters the game for M. Gasol,,12,25
43,1,4:46.0,,S. Curry misses 3-pt jump shot from 26 ft,12,25
44,1,4:45.0,Defensive rebound by K. Koufos,,12,25
45,1,4:31.0,Personal foul by A. Bogut (drawn by Z. Randolph),,12,25
46,1,4:31.0,Z. Randolph makes free throw 1 of 2,,13,25
47,1,4:31.0,V. Carter enters the game for J. Green,,13,25
48,1,4:31.0,Z. Randolph makes free throw 2 of 2,,14,25
49,1,4:25.0,,Turnover by S. Curry (lost ball; steal by C. Lee),14,25
50,1,4:12.0,V. Carter misses 2-pt jump shot from 6 ft,,14,25
51,1,4:11.0,,Defensive rebound by A. Bogut,14,25
52,1,3:53.0,,A. Bogut misses 2-pt layup from 1 ft,14,25
53,1,3:52.0,,Offensive rebound by A. Bogut,14,25
54,1,3:52.0,,A. Bogut makes 2-pt tip-in from 1 ft,14,27
55,1,3:39.0,B. Udrih misses 2-pt jump shot from 14 ft,,14,27
56,1,3:38.0,Offensive rebound by Z. Randolph,,14,27
57,1,3:37.0,Z. Randolph makes 2-pt layup from 1 ft,,16,27
58,1,3:29.0,,L. Barbosa misses 2-pt layup from 2 ft,16,27
59,1,3:28.0,,Offensive rebound by Team,16,27
60,1,3:28.0,N. Calathes enters the game for B. Udrih,,16,27
61,1,3:28.0,,F. Ezeli enters the game for A. Bogut,16,27
62,1,3:15.0,,L. Barbosa makes 3-pt jump shot from 23 ft (assist by A. Iguodala),16,30
63,1,2:57.0,K. Koufos misses 2-pt jump shot from 10 ft,,16,30
64,1,2:56.0,Offensive rebound by Z. Randolph,,16,30
65,1,2:50.0,N. Calathes misses 2-pt jump shot from 3 ft (block by L. Barbosa),,16,30
66,1,2:48.0,,Defensive rebound by D. Green,16,30
67,1,2:40.0,,Turnover by L. Barbosa (lost ball; steal by Z. Randolph),16,30
68,1,2:34.0,C. Lee makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,19,30
69,1,2:17.0,,S. Curry misses 2-pt jump shot from 20 ft,19,30
70,1,2:16.0,Defensive rebound by K. Koufos,,19,30
71,1,2:06.0,Personal foul by D. Green (drawn by Z. Randolph),,19,30
72,1,2:06.0,,Golden State full timeout,19,30
73,1,1:55.0,Shooting foul by D. Green (drawn by Z. Randolph),,19,30
74,1,1:55.0,Z. Randolph makes free throw 1 of 2,,20,30
75,1,1:55.0,,D. Lee enters the game for D. Green,20,30
76,1,1:55.0,Z. Randolph makes free throw 2 of 2,,21,30
77,1,1:52.0,,Turnover by D. Lee (bad pass; steal by N. Calathes),21,30
78,1,1:50.0,N. Calathes misses 2-pt jump shot from 3 ft,,21,30
79,1,1:50.0,,Defensive rebound by Team,21,30
80,1,1:50.0,Loose ball foul by N. Calathes (drawn by D. Lee),,21,30
81,1,1:31.0,,F. Ezeli makes 2-pt hook shot from 7 ft (assist by L. Barbosa),21,32
82,1,1:12.0,V. Carter misses 3-pt jump shot from 25 ft,,21,32
83,1,1:10.0,,Defensive rebound by S. Curry,21,32
84,1,1:05.0,,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),21,34
85,1,0:48.0,Z. Randolph misses 2-pt jump shot from 10 ft (block by F. Ezeli),,21,34
86,1,0:46.0,,Defensive rebound by S. Curry,21,34
87,1,0:43.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by A. Iguodala),21,36
88,1,0:26.0,Offensive foul by V. Carter (drawn by L. Barbosa),,21,36
89,1,0:26.0,Turnover by V. Carter (offensive foul),,21,36
90,1,0:26.0,J. Adams enters the game for C. Lee,,21,36
91,1,0:26.0,J. Green enters the game for Z. Randolph,,21,36
92,1,0:21.0,,K. Thompson enters the game for F. Ezeli,21,36
93,1,0:03.0,,L. Barbosa misses 2-pt layup from 2 ft,21,36
94,1,0:02.0,Defensive rebound by J. Green,,21,36
95,1,0:00.0,J. Adams misses 3-pt jump shot from 27 ft,,21,36
96,1,0:00.0,Offensive rebound by Team,,21,36
97,2,11:40.0,M. Gasol misses 2-pt layup from 1 ft,,21,36
98,2,11:38.0,,Defensive rebound by F. Ezeli,21,36
99,2,11:15.0,,F. Ezeli misses 2-pt jump shot from 16 ft,21,36
100,2,11:14.0,Defensive rebound by V. Carter,,21,36
101,2,11:07.0,M. Gasol misses 2-pt jump shot from 19 ft,,21,36
102,2,11:06.0,,Defensive rebound by K. Thompson,21,36
103,2,11:00.0,,Offensive foul by F. Ezeli (drawn by J. Adams),21,36
104,2,11:00.0,,Turnover by F. Ezeli (offensive foul),21,36
105,2,10:47.0,J. Adams makes 2-pt jump shot from 14 ft (assist by N. Calathes),,23,36
106,2,10:32.0,,Shooting foul by J. Green (drawn by F. Ezeli),23,36
107,2,10:32.0,,F. Ezeli makes free throw 1 of 2,23,37
108,2,10:32.0,,F. Ezeli makes free throw 2 of 2,23,38
109,2,10:21.0,N. Calathes misses 2-pt jump shot from 10 ft (block by F. Ezeli),,23,38
110,2,10:20.0,Offensive rebound by Team,,23,38
111,2,10:14.0,Shooting foul by F. Ezeli (drawn by J. Green),,23,38
112,2,10:14.0,J. Green makes free throw 1 of 2,,24,38
113,2,10:14.0,J. Green makes free throw 2 of 2,,25,38
114,2,10:00.0,,Turnover by D. Lee (lost ball; steal by J. Green),25,38
115,2,9:50.0,V. Carter makes 2-pt jump shot from 14 ft,,27,38
116,2,9:34.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),27,41
117,2,9:17.0,J. Adams misses 3-pt jump shot from 23 ft,,27,41
118,2,9:16.0,Offensive rebound by N. Calathes,,27,41
119,2,9:06.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by N. Calathes),,29,41
120,2,8:52.0,,Personal foul by N. Calathes (drawn by F. Ezeli),29,41
121,2,8:52.0,Official timeout,,29,41
122,2,8:52.0,,A. Bogut enters the game for F. Ezeli,29,41
123,2,8:52.0,,H. Barnes enters the game for D. Lee,29,41
124,2,8:52.0,J. Green enters the game for J. Green,,29,41
125,2,8:40.0,,S. Livingston makes 2-pt jump shot from 17 ft,29,43
126,2,8:24.0,J. Green misses 3-pt jump shot from 26 ft,,29,43
127,2,8:23.0,,Defensive rebound by Team,29,43
128,2,8:09.0,,K. Thompson makes 2-pt layup from 1 ft (assist by A. Bogut),29,45
129,2,7:50.0,M. Gasol makes 2-pt layup from 1 ft (assist by V. Carter),,31,45
130,2,7:49.0,,Personal foul by N. Calathes (drawn by S. Livingston),31,45
131,2,7:39.0,,Turnover by K. Thompson (bad pass; steal by J. Green),31,45
132,2,7:29.0,J. Green misses 2-pt jump shot from 15 ft,,31,45
133,2,7:28.0,,Defensive rebound by A. Bogut,31,45
134,2,7:19.0,B. Udrih enters the game for N. Calathes,,31,45
135,2,7:19.0,J. Green enters the game for V. Carter,,31,45
136,2,7:15.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Bogut),31,48
137,2,7:00.0,J. Adams makes 2-pt jump shot from 4 ft (assist by M. Gasol),,33,48
138,2,6:47.0,,K. Thompson makes 2-pt layup from 1 ft (assist by A. Bogut),33,50
139,2,6:41.0,Memphis full timeout,,33,50
140,2,6:41.0,,D. Green enters the game for A. Iguodala,33,50
141,2,6:33.0,M. Gasol misses 2-pt jump shot from 15 ft,,33,50
142,2,6:31.0,,Defensive rebound by K. Thompson,33,50
143,2,6:13.0,,Turnover by S. Livingston (bad pass; steal by B. Udrih),33,50
144,2,6:09.0,Shooting foul by A. Bogut (drawn by J. Adams),,33,50
145,2,6:09.0,J. Adams makes free throw 1 of 2,,34,50
146,2,6:09.0,J. Adams misses free throw 2 of 2,,34,50
147,2,6:07.0,,Defensive rebound by D. Green,34,50
148,2,6:02.0,,K. Thompson misses 3-pt jump shot from 28 ft,34,50
149,2,6:01.0,Defensive rebound by M. Gasol,,34,50
150,2,5:47.0,,Offensive charge foul by J. Green (drawn by D. Green),34,50
151,2,5:47.0,Turnover by J. Green (offensive foul),,34,50
152,2,5:47.0,Z. Randolph enters the game for M. Gasol,,34,50
153,2,5:28.0,,K. Thompson makes 2-pt hook shot from 4 ft (assist by S. Livingston),34,52
154,2,5:17.0,Personal foul by A. Bogut (drawn by B. Udrih),,34,52
155,2,5:17.0,,S. Curry enters the game for H. Barnes,34,52
156,2,5:17.0,,F. Ezeli enters the game for A. Bogut,34,52
157,2,5:05.0,J. Adams misses 2-pt jump shot from 5 ft,,34,52
158,2,5:04.0,,Defensive rebound by D. Green,34,52
159,2,4:53.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),34,55
160,2,4:40.0,J. Adams misses 2-pt jump shot from 7 ft,,34,55
161,2,4:38.0,,Defensive rebound by F. Ezeli,34,55
162,2,4:28.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),34,58
163,2,4:10.0,J. Adams misses 2-pt layup from 1 ft,,34,58
164,2,4:09.0,Offensive rebound by J. Green,,34,58
165,2,4:09.0,J. Green makes 2-pt dunk at rim,,36,58
166,2,3:59.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),36,61
167,2,3:51.0,Memphis full timeout,,36,61
168,2,3:51.0,K. Koufos enters the game for Z. Randolph,,36,61
169,2,3:51.0,N. Calathes enters the game for J. Adams,,36,61
170,2,3:44.0,J. Green misses 2-pt jump shot from 5 ft,,36,61
171,2,3:43.0,Offensive rebound by K. Koufos,,36,61
172,2,3:43.0,K. Koufos makes 2-pt tip-in from 1 ft,,38,61
173,2,3:19.0,,F. Ezeli misses 2-pt dunk at rim (block by J. Green),38,61
174,2,3:18.0,Defensive rebound by B. Udrih,,38,61
175,2,3:05.0,K. Koufos misses 2-pt hook shot from 6 ft,,38,61
176,2,3:04.0,,Defensive rebound by F. Ezeli,38,61
177,2,2:56.0,,K. Thompson misses 2-pt layup from 3 ft,38,61
178,2,2:54.0,Defensive rebound by B. Udrih,,38,61
179,2,2:43.0,K. Koufos misses 2-pt jump shot at rim,,38,61
180,2,2:42.0,Offensive rebound by K. Koufos,,38,61
181,2,2:42.0,K. Koufos makes 2-pt tip-in at rim,,40,61
182,2,2:29.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by F. Ezeli),40,64
183,2,2:10.0,N. Calathes misses 2-pt jump shot from 11 ft,,40,64
184,2,2:09.0,,Defensive rebound by D. Green,40,64
185,2,2:02.0,,Turnover by D. Green (bad pass),40,64
186,2,1:48.0,J. Green makes 2-pt jump shot from 3 ft,,42,64
187,2,1:28.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by S. Curry),42,66
188,2,1:12.0,B. Udrih misses 2-pt layup from 2 ft (block by F. Ezeli),,42,66
189,2,1:10.0,,Defensive rebound by F. Ezeli,42,66
190,2,0:53.0,,K. Thompson misses 2-pt jump shot from 16 ft,42,66
191,2,0:52.0,,Offensive rebound by F. Ezeli,42,66
192,2,0:46.0,,Turnover by K. Thompson (lost ball),42,66
193,2,0:46.0,Memphis full timeout,,42,66
194,2,0:33.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by N. Calathes),,44,66
195,2,0:15.0,,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),44,68
196,2,0:15.0,,Shooting foul by J. Green (drawn by F. Ezeli),44,68
197,2,0:15.0,,D. Lee enters the game for D. Green,44,68
198,2,0:15.0,,F. Ezeli misses free throw 1 of 1,44,68
199,2,0:14.0,Defensive rebound by J. Green,,44,68
200,2,0:04.0,K. Koufos misses 2-pt hook shot from 6 ft,,44,68
201,2,0:03.0,Offensive rebound by J. Green,,44,68
202,2,0:03.0,J. Green makes 2-pt tip-in from 1 ft,,46,68
203,3,11:38.0,C. Lee makes 2-pt jump shot from 13 ft (assist by Z. Randolph),,48,68
204,3,11:22.0,,H. Barnes misses 3-pt jump shot from 25 ft,48,68
205,3,11:21.0,Defensive rebound by Team,,48,68
206,3,11:05.0,Z. Randolph misses 2-pt jump shot from 19 ft,,48,68
207,3,11:04.0,,Defensive rebound by S. Curry,48,68
208,3,10:47.0,,K. Thompson misses 3-pt jump shot from 27 ft,48,68
209,3,10:46.0,Defensive rebound by C. Lee,,48,68
210,3,10:33.0,B. Udrih misses 2-pt jump shot from 6 ft,,48,68
211,3,10:32.0,,Defensive rebound by D. Green,48,68
212,3,10:24.0,,H. Barnes misses 2-pt jump shot from 6 ft (block by M. Gasol),48,68
213,3,10:22.0,Defensive rebound by J. Green,,48,68
214,3,10:10.0,Turnover by Z. Randolph (bad pass),,48,68
215,3,10:00.0,,A. Bogut makes 2-pt hook shot from 8 ft (assist by S. Curry),48,70
216,3,9:43.0,C. Lee makes 2-pt jump shot from 18 ft (assist by M. Gasol),,50,70
217,3,9:30.0,,S. Curry makes 3-pt jump shot from 28 ft,50,73
218,3,9:18.0,C. Lee misses 2-pt jump shot from 17 ft,,50,73
219,3,9:17.0,,Defensive rebound by A. Bogut,50,73
220,3,9:10.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),50,75
221,3,8:48.0,J. Green misses 2-pt jump shot from 12 ft (block by H. Barnes),,50,75
222,3,8:47.0,,Defensive rebound by D. Green,50,75
223,3,8:39.0,,Personal foul by Z. Randolph (drawn by A. Bogut),50,75
224,3,8:24.0,,H. Barnes misses 2-pt jump shot from 13 ft,50,75
225,3,8:23.0,,Offensive rebound by A. Bogut,50,75
226,3,8:23.0,,A. Bogut makes 2-pt tip-in at rim,50,77
227,3,8:08.0,B. Udrih misses 2-pt jump shot from 17 ft,,50,77
228,3,8:07.0,,Defensive rebound by H. Barnes,50,77
229,3,7:55.0,,H. Barnes misses 2-pt jump shot from 20 ft,50,77
230,3,7:54.0,Defensive rebound by Z. Randolph,,50,77
231,3,7:50.0,C. Lee misses 2-pt jump shot from 17 ft,,50,77
232,3,7:49.0,Offensive rebound by B. Udrih,,50,77
233,3,7:36.0,Shooting foul by A. Bogut (drawn by M. Gasol),,50,77
234,3,7:36.0,M. Gasol misses free throw 1 of 2,,50,77
235,3,7:36.0,Offensive rebound by Team,,50,77
236,3,7:36.0,,F. Ezeli enters the game for A. Bogut,50,77
237,3,7:36.0,M. Gasol misses free throw 2 of 2,,50,77
238,3,7:35.0,Offensive rebound by Z. Randolph,,50,77
239,3,7:29.0,C. Lee misses 3-pt jump shot from 22 ft,,50,77
240,3,7:28.0,,Defensive rebound by D. Green,50,77
241,3,7:12.0,,F. Ezeli makes 2-pt layup at rim (assist by H. Barnes),50,79
242,3,6:50.0,B. Udrih makes 2-pt jump shot from 9 ft (assist by Z. Randolph),,52,79
243,3,6:36.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),52,82
244,3,6:35.0,Memphis full timeout,,52,82
245,3,6:35.0,V. Carter enters the game for J. Green,,52,82
246,3,6:21.0,Z. Randolph misses 2-pt jump shot from 16 ft,,52,82
247,3,6:20.0,,Defensive rebound by D. Green,52,82
248,3,6:13.0,,Offensive foul by S. Curry (drawn by B. Udrih),52,82
249,3,6:13.0,,Turnover by S. Curry (offensive foul),52,82
250,3,5:56.0,M. Gasol misses 2-pt jump shot from 12 ft,,52,82
251,3,5:55.0,,Defensive rebound by S. Curry,52,82
252,3,5:48.0,,Shooting foul by C. Lee (drawn by K. Thompson),52,82
253,3,5:48.0,,K. Thompson makes free throw 1 of 2,52,83
254,3,5:48.0,,K. Thompson makes free throw 2 of 2,52,84
255,3,5:29.0,B. Udrih misses 2-pt jump shot from 1 ft,,52,84
256,3,5:28.0,Offensive rebound by B. Udrih,,52,84
257,3,5:28.0,B. Udrih misses 2-pt tip-in from 1 ft,,52,84
258,3,5:23.0,,Defensive rebound by K. Thompson,52,84
259,3,5:10.0,,K. Thompson misses 2-pt jump shot from 11 ft,52,84
260,3,5:07.0,Defensive rebound by C. Lee,,52,84
261,3,4:53.0,B. Udrih misses 2-pt layup from 1 ft,,52,84
262,3,4:52.0,,Defensive rebound by K. Thompson,52,84
263,3,4:38.0,,D. Green misses 3-pt jump shot from 24 ft,52,84
264,3,4:37.0,Defensive rebound by V. Carter,,52,84
265,3,4:29.0,B. Udrih makes 2-pt layup from 1 ft (assist by M. Gasol),,54,84
266,3,4:29.0,Shooting foul by S. Curry (drawn by B. Udrih),,54,84
267,3,4:29.0,K. Koufos enters the game for M. Gasol,,54,84
268,3,4:29.0,,Golden State full timeout,54,84
269,3,4:29.0,,M. Speights enters the game for F. Ezeli,54,84
270,3,4:29.0,,A. Iguodala enters the game for H. Barnes,54,84
271,3,4:29.0,J. Green enters the game for Z. Randolph,,54,84
272,3,4:29.0,B. Udrih makes free throw 1 of 1,,55,84
273,3,4:13.0,,A. Iguodala misses 3-pt jump shot from 23 ft,55,84
274,3,4:13.0,,Offensive rebound by Team,55,84
275,3,4:04.0,,S. Curry misses 3-pt jump shot from 26 ft,55,84
276,3,4:02.0,Defensive rebound by J. Green,,55,84
277,3,3:50.0,J. Green misses 3-pt jump shot from 23 ft,,55,84
278,3,3:49.0,,Defensive rebound by K. Thompson,55,84
279,3,3:43.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by K. Thompson),55,86
280,3,3:22.0,C. Lee misses 2-pt jump shot from 16 ft,,55,86
281,3,3:21.0,Offensive rebound by J. Green,,55,86
282,3,3:19.0,J. Green makes 2-pt layup from 2 ft,,57,86
283,3,3:00.0,,M. Speights makes 2-pt jump shot from 14 ft (assist by K. Thompson),57,88
284,3,2:37.0,Turnover by J. Green (bad pass; steal by S. Curry),,57,88
285,3,2:31.0,,Turnover by D. Green (bad pass),57,88
286,3,2:31.0,N. Calathes enters the game for B. Udrih,,57,88
287,3,2:31.0,J. Adams enters the game for C. Lee,,57,88
288,3,2:19.0,V. Carter misses 2-pt jump shot from 15 ft,,57,88
289,3,2:18.0,Offensive rebound by Team,,57,88
290,3,2:18.0,,Loose ball foul by A. Iguodala (drawn by K. Koufos),57,88
291,3,2:08.0,J. Adams misses 2-pt jump shot from 18 ft,,57,88
292,3,2:07.0,Offensive rebound by J. Green,,57,88
293,3,1:49.0,V. Carter misses 3-pt jump shot from 26 ft,,57,88
294,3,1:48.0,Offensive rebound by K. Koufos,,57,88
295,3,1:46.0,K. Koufos makes 2-pt jump shot from 5 ft,,59,88
296,3,1:33.0,,Turnover by D. Green (bad pass; steal by J. Adams),59,88
297,3,1:26.0,N. Calathes misses 2-pt layup from 1 ft,,59,88
298,3,1:26.0,Offensive rebound by J. Adams,,59,88
299,3,1:26.0,Personal foul by M. Speights (drawn by J. Adams),,59,88
300,3,1:26.0,J. Adams makes free throw 1 of 2,,60,88
301,3,1:26.0,,H. Barnes enters the game for D. Green,60,88
302,3,1:26.0,,L. Barbosa enters the game for K. Thompson,60,88
303,3,1:26.0,J. Adams makes free throw 2 of 2,,61,88
304,3,1:19.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by L. Barbosa),61,91
305,3,1:06.0,Turnover by J. Green (bad pass; steal by M. Speights),,61,91
306,3,0:48.0,,L. Barbosa makes 2-pt jump shot from 16 ft (assist by A. Iguodala),61,93
307,3,0:37.0,Shooting foul by M. Speights (drawn by V. Carter),,61,93
308,3,0:37.0,V. Carter makes free throw 1 of 2,,62,93
309,3,0:37.0,V. Carter makes free throw 2 of 2,,63,93
310,3,0:30.0,,Turnover by S. Curry (lost ball; steal by J. Green),63,93
311,3,0:25.0,Shooting foul by L. Barbosa (drawn by J. Adams),,63,93
312,3,0:25.0,J. Adams makes free throw 1 of 2,,64,93
313,3,0:25.0,J. Adams misses free throw 2 of 2,,64,93
314,3,0:24.0,,Defensive rebound by M. Speights,64,93
315,3,0:08.0,,Turnover by M. Speights (lost ball; steal by J. Adams),64,93
316,3,0:03.0,N. Calathes makes 2-pt layup from 1 ft (assist by J. Adams),,66,93
317,3,0:00.0,,S. Curry misses 3-pt jump shot from 45 ft,66,93
318,3,0:00.0,,Offensive rebound by Team,66,93
319,4,11:38.0,,M. Speights misses 3-pt jump shot from 26 ft,66,93
320,4,11:36.0,Defensive rebound by V. Carter,,66,93
321,4,11:19.0,Turnover by N. Calathes (bad pass; steal by A. Iguodala),,66,93
322,4,11:15.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by A. Iguodala),66,95
323,4,10:55.0,Turnover by N. Calathes (bad pass; steal by S. Livingston),,66,95
324,4,10:55.0,,Personal foul by K. Koufos (drawn by S. Livingston),66,95
325,4,10:36.0,,A. Iguodala misses 3-pt jump shot from 26 ft,66,95
326,4,10:35.0,Defensive rebound by N. Calathes,,66,95
327,4,10:17.0,N. Calathes misses 2-pt jump shot from 16 ft,,66,95
328,4,10:16.0,,Defensive rebound by Team,66,95
329,4,10:16.0,R. Smith enters the game for N. Calathes,,66,95
330,4,9:52.0,,S. Livingston misses 2-pt jump shot from 14 ft,66,95
331,4,9:51.0,,Offensive rebound by M. Speights,66,95
332,4,9:51.0,,Shooting foul by K. Koufos (drawn by M. Speights),66,95
333,4,9:51.0,,M. Speights makes free throw 1 of 2,66,96
334,4,9:51.0,,M. Speights makes free throw 2 of 2,66,97
335,4,9:42.0,V. Carter makes 3-pt jump shot from 26 ft (assist by R. Smith),,69,97
336,4,9:24.0,,Turnover by S. Livingston (bad pass),69,97
337,4,9:13.0,K. Koufos misses 2-pt jump shot from 5 ft (block by H. Barnes),,69,97
338,4,9:10.0,,Defensive rebound by H. Barnes,69,97
339,4,8:58.0,,M. Speights misses 2-pt jump shot from 17 ft,69,97
340,4,8:57.0,Defensive rebound by J. Green,,69,97
341,4,8:49.0,R. Smith makes 2-pt jump shot from 10 ft,,71,97
342,4,8:49.0,Shooting foul by L. Barbosa (drawn by R. Smith),,71,97
343,4,8:49.0,Official timeout,,71,97
344,4,8:49.0,,D. Lee enters the game for H. Barnes,71,97
345,4,8:49.0,,F. Ezeli enters the game for M. Speights,71,97
346,4,8:49.0,J. Leuer enters the game for V. Carter,,71,97
347,4,8:49.0,J. Stokes enters the game for J. Green,,71,97
348,4,8:49.0,R. Smith makes free throw 1 of 1,,72,97
349,4,8:29.0,,L. Barbosa misses 2-pt jump shot from 12 ft,72,97
350,4,8:28.0,Defensive rebound by K. Koufos,,72,97
351,4,8:10.0,R. Smith makes 2-pt jump shot from 8 ft,,74,97
352,4,7:53.0,,Turnover by S. Livingston (lost ball),74,97
353,4,7:42.0,Turnover by R. Smith (bad pass),,74,97
354,4,7:33.0,,S. Livingston makes 2-pt jump shot from 14 ft,74,99
355,4,7:06.0,R. Smith misses 2-pt jump shot from 13 ft,,74,99
356,4,7:04.0,,Defensive rebound by L. Barbosa,74,99
357,4,6:53.0,,Turnover by D. Lee (bad pass),74,99
358,4,6:37.0,K. Koufos misses 2-pt jump shot from 17 ft,,74,99
359,4,6:36.0,,Defensive rebound by S. Livingston,74,99
360,4,6:23.0,,Shooting foul by J. Stokes (drawn by F. Ezeli),74,99
361,4,6:23.0,,F. Ezeli misses free throw 1 of 2,74,99
362,4,6:23.0,,Offensive rebound by Team,74,99
363,4,6:23.0,,J. Holiday enters the game for A. Iguodala,74,99
364,4,6:23.0,,F. Ezeli makes free throw 2 of 2,74,100
365,4,6:09.0,J. Adams misses 2-pt jump shot from 1 ft,,74,100
366,4,6:08.0,Offensive rebound by J. Adams,,74,100
367,4,6:08.0,J. Adams makes 2-pt tip-in from 1 ft,,76,100
368,4,6:08.0,Shooting foul by D. Lee (drawn by J. Adams),,76,100
369,4,6:08.0,J. Adams makes free throw 1 of 1,,77,100
370,4,5:56.0,,J. Holiday misses 2-pt jump shot from 19 ft,77,100
371,4,5:55.0,Defensive rebound by K. Koufos,,77,100
372,4,5:45.0,R. Smith misses 2-pt jump shot from 10 ft,,77,100
373,4,5:45.0,Offensive rebound by Team,,77,100
374,4,5:45.0,,Loose ball foul by D. Lee (drawn by J. Stokes),77,100
375,4,5:45.0,,Golden State full timeout,77,100
376,4,5:45.0,J. Green enters the game for J. Adams,,77,100
377,4,5:45.0,,M. Speights enters the game for F. Ezeli,77,100
378,4,5:28.0,R. Smith makes 2-pt layup at rim,,79,100
379,4,5:15.0,,Turnover by J. Holiday (bad pass; steal by J. Stokes),79,100
380,4,5:07.0,Turnover by J. Leuer (bad pass; steal by S. Livingston),,79,100
381,4,4:48.0,,J. Holiday misses 2-pt jump shot from 20 ft,79,100
382,4,4:47.0,Defensive rebound by J. Stokes,,79,100
383,4,4:29.0,J. Leuer makes 2-pt jump shot from 8 ft (assist by R. Smith),,81,100
