,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW ORLEANS_ACTION,OKLAHOMA CITY_SCORE,NEW ORLEANS_SCORE
136,2,11:25.0,J. Lamb makes 2-pt jump shot from 6 ft (assist by R. Jackson),,28,31
137,2,11:25.0,Shooting foul by J. Fredette (drawn by J. Lamb),,28,31
138,2,11:25.0,J. Lamb makes free throw 1 of 1,,29,31
139,2,11:12.0,,A. Rivers misses 2-pt layup from 2 ft,29,31
140,2,11:10.0,Defensive rebound by K. Perkins,,29,31
141,2,11:06.0,R. Jackson misses 2-pt layup from 1 ft,,29,31
142,2,11:04.0,,Defensive rebound by R. Anderson,29,31
143,2,10:59.0,,J. Salmons misses 2-pt jump shot from 16 ft,29,31
144,2,10:57.0,Defensive rebound by J. Lamb,,29,31
145,2,10:54.0,Personal foul by A. Ajinça (drawn by K. Perkins),,29,31
146,2,10:38.0,R. Jackson misses 2-pt jump shot from 19 ft,,29,31
147,2,10:37.0,,Defensive rebound by R. Anderson,29,31
148,2,10:19.0,,J. Fredette misses 2-pt jump shot from 15 ft,29,31
149,2,10:18.0,,Offensive rebound by Team,29,31
150,2,10:06.0,,Shooting foul by J. Lamb (drawn by A. Ajinça),29,31
151,2,10:06.0,,A. Ajinça makes free throw 1 of 2,29,32
152,2,10:06.0,,A. Ajinça makes free throw 2 of 2,29,33
153,2,10:01.0,Personal foul by J. Salmons (drawn by A. Morrow),,29,33
154,2,9:56.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by K. Perkins),,32,33
155,2,9:34.0,,R. Anderson makes 2-pt jump shot from 15 ft,32,35
156,2,9:20.0,Turnover by R. Jackson (bad pass; steal by J. Fredette),,32,35
157,2,9:15.0,,J. Fredette misses 2-pt layup from 2 ft,32,35
158,2,9:13.0,Defensive rebound by J. Lamb,,32,35
159,2,9:08.0,A. Morrow misses 3-pt jump shot from 24 ft,,32,35
160,2,9:07.0,Offensive rebound by L. Thomas,,32,35
161,2,9:07.0,Shooting foul by A. Ajinça (drawn by L. Thomas),,32,35
162,2,9:07.0,L. Thomas makes free throw 1 of 2,,33,35
163,2,9:07.0,L. Thomas makes free throw 2 of 2,,34,35
164,2,8:53.0,,A. Ajinça misses 2-pt jump shot from 7 ft,34,35
165,2,8:53.0,,Offensive rebound by Team,34,35
166,2,8:53.0,Loose ball foul by L. Thomas (drawn by R. Anderson),,34,35
167,2,8:53.0,Official timeout,,34,35
168,2,8:53.0,,Ö. Aşık enters the game for A. Ajinça,34,35
169,2,8:53.0,,L. Babbitt enters the game for J. Fredette,34,35
170,2,8:46.0,,Personal foul by L. Thomas (drawn by A. Rivers),34,35
171,2,8:32.0,,A. Rivers misses 2-pt jump shot from 20 ft,34,35
172,2,8:31.0,Defensive rebound by J. Lamb,,34,35
173,2,8:14.0,Shooting foul by L. Babbitt (drawn by J. Lamb),,34,35
174,2,8:14.0,J. Lamb makes free throw 1 of 2,,35,35
175,2,8:14.0,J. Lamb makes free throw 2 of 2,,36,35
176,2,8:02.0,,Personal foul by L. Thomas (drawn by R. Anderson),36,35
177,2,8:02.0,K. Durant enters the game for J. Lamb,,36,35
178,2,8:02.0,R. Westbrook enters the game for L. Thomas,,36,35
179,2,8:02.0,,J. Holiday enters the game for J. Salmons,36,35
180,2,7:54.0,,J. Holiday misses 2-pt jump shot from 18 ft,36,35
181,2,7:53.0,,Offensive rebound by R. Anderson,36,35
182,2,7:53.0,,R. Anderson makes 2-pt tip-in from 2 ft,36,37
183,2,7:32.0,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Jackson),,38,37
184,2,7:13.0,,R. Anderson misses 3-pt jump shot from 25 ft,38,37
185,2,7:13.0,,Offensive rebound by Team,38,37
186,2,7:13.0,Loose ball foul by K. Perkins (drawn by Ö. Aşık),,38,37
187,2,7:13.0,,Ö. Aşık misses free throw 1 of 2,38,37
188,2,7:13.0,,Offensive rebound by Team,38,37
189,2,7:13.0,,A. Davis enters the game for R. Anderson,38,37
190,2,7:13.0,,Ö. Aşık makes free throw 2 of 2,38,38
191,2,7:08.0,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,41,38
192,2,6:50.0,,Shooting foul by K. Durant (drawn by A. Davis),41,38
193,2,6:50.0,,A. Davis makes free throw 1 of 2,41,39
194,2,6:50.0,S. Ibaka enters the game for R. Jackson,,41,39
195,2,6:50.0,,T. Evans enters the game for A. Rivers,41,39
196,2,6:50.0,,A. Davis misses free throw 2 of 2,41,39
197,2,6:49.0,Defensive rebound by K. Perkins,,41,39
198,2,6:36.0,R. Westbrook misses 2-pt jump shot from 17 ft,,41,39
199,2,6:35.0,,Defensive rebound by Ö. Aşık,41,39
200,2,6:18.0,,J. Holiday makes 2-pt layup from 1 ft,41,41
201,2,6:01.0,Turnover by K. Durant (discontinued dribble),,41,41
202,2,5:48.0,,T. Evans misses 2-pt layup from 1 ft,41,41
203,2,5:47.0,Defensive rebound by K. Perkins,,41,41
204,2,5:46.0,Turnover by K. Perkins (bad pass; steal by A. Davis),,41,41
205,2,5:45.0,,T. Evans makes 2-pt layup at rim (assist by A. Davis),41,43
206,2,5:39.0,Oklahoma City full timeout,,41,43
207,2,5:39.0,S. Adams enters the game for K. Perkins,,41,43
208,2,5:33.0,Personal block foul by J. Holiday (drawn by R. Westbrook),,41,43
209,2,5:33.0,R. Westbrook makes free throw 1 of 2,,42,43
210,2,5:33.0,R. Westbrook makes free throw 2 of 2,,43,43
211,2,5:17.0,,L. Babbitt makes 3-pt jump shot from 22 ft (assist by J. Holiday),43,46
212,2,5:00.0,Turnover by K. Durant (lost ball; steal by A. Davis),,43,46
213,2,4:51.0,,Ö. Aşık misses 2-pt dunk from 1 ft (block by S. Ibaka),43,46
214,2,4:50.0,Defensive rebound by S. Adams,,43,46
215,2,4:43.0,S. Ibaka misses 2-pt layup from 2 ft,,43,46
216,2,4:41.0,,Defensive rebound by A. Davis,43,46
217,2,4:25.0,,T. Evans misses 3-pt jump shot from 25 ft,43,46
218,2,4:24.0,Defensive rebound by S. Adams,,43,46
219,2,4:18.0,Turnover by R. Westbrook (lost ball; steal by J. Holiday),,43,46
220,2,4:12.0,,L. Babbitt makes 3-pt jump shot from 26 ft (assist by J. Holiday),43,49
221,2,4:04.0,Oklahoma City full timeout,,43,49
222,2,4:04.0,R. Jackson enters the game for A. Morrow,,43,49
223,2,4:01.0,Personal foul by L. Babbitt (drawn by R. Westbrook),,43,49
224,2,4:01.0,R. Westbrook makes free throw 1 of 2,,44,49
225,2,4:01.0,R. Westbrook makes free throw 2 of 2,,45,49
226,2,3:46.0,,J. Holiday makes 2-pt jump shot from 5 ft (assist by A. Davis),45,51
227,2,3:36.0,Personal foul by L. Babbitt (drawn by K. Durant),,45,51
228,2,3:36.0,K. Durant makes free throw 1 of 2,,46,51
229,2,3:36.0,,R. Anderson enters the game for L. Babbitt,46,51
230,2,3:36.0,K. Durant makes free throw 2 of 2,,47,51
231,2,3:20.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Evans),47,53
232,2,3:10.0,R. Jackson misses 3-pt jump shot from 23 ft,,47,53
233,2,3:09.0,,Defensive rebound by J. Holiday,47,53
234,2,3:08.0,Loose ball foul by S. Adams (drawn by J. Holiday),,47,53
235,2,3:08.0,,J. Holiday makes free throw 1 of 2,47,54
236,2,3:08.0,,J. Holiday makes free throw 2 of 2,47,55
237,2,2:59.0,R. Westbrook makes 2-pt layup from 1 ft,,49,55
238,2,2:46.0,,A. Davis misses 2-pt jump shot from 19 ft,49,55
239,2,2:45.0,Defensive rebound by K. Durant,,49,55
240,2,2:38.0,R. Westbrook misses 2-pt layup from 1 ft,,49,55
241,2,2:37.0,,Defensive rebound by A. Davis,49,55
242,2,2:30.0,,Turnover by T. Evans (lost ball; steal by R. Westbrook),49,55
243,2,2:28.0,Shooting foul by R. Anderson (drawn by R. Westbrook),,49,55
244,2,2:28.0,,New Orleans full timeout,49,55
245,2,2:28.0,R. Westbrook misses free throw 1 of 2,,49,55
246,2,2:28.0,Offensive rebound by Team,,49,55
247,2,2:28.0,R. Westbrook makes free throw 2 of 2,,50,55
248,2,2:15.0,,T. Evans makes 2-pt layup from 1 ft,50,57
249,2,2:09.0,R. Westbrook makes 2-pt layup from 2 ft,,52,57
250,2,1:55.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),52,59
251,2,1:36.0,Turnover by S. Ibaka (lost ball; steal by J. Holiday),,52,59
252,2,1:31.0,,T. Evans makes 2-pt layup from 2 ft (assist by J. Holiday),52,61
253,2,1:15.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Holiday),,52,61
254,2,1:13.0,,Defensive rebound by Ö. Aşık,52,61
255,2,1:05.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),52,64
256,2,0:44.0,K. Durant misses 2-pt jump shot from 13 ft,,52,64
257,2,0:43.0,Offensive rebound by S. Ibaka,,52,64
258,2,0:38.0,S. Ibaka misses 3-pt jump shot from 22 ft,,52,64
259,2,0:37.0,,Defensive rebound by Ö. Aşık,52,64
260,2,0:34.0,,A. Davis makes 2-pt layup from 2 ft (assist by Ö. Aşık),52,66
261,2,0:34.0,,Shooting foul by S. Adams (drawn by A. Davis),52,66
262,2,0:34.0,,A. Davis makes free throw 1 of 1,52,67
263,2,0:31.0,Turnover by R. Westbrook (lost ball; steal by J. Holiday),,52,67
264,2,0:14.0,,T. Evans misses 2-pt layup from 2 ft (block by S. Adams),52,67
265,2,0:13.0,,Offensive rebound by R. Anderson,52,67
266,2,0:12.0,,R. Anderson misses 2-pt layup from 2 ft,52,67
267,2,0:09.0,,Offensive rebound by A. Davis,52,67
268,2,0:07.0,,A. Davis makes 2-pt jump shot from 17 ft,52,69
269,2,0:02.0,K. Durant misses 3-pt jump shot from 29 ft,,52,69
270,2,0:00.0,,Defensive rebound by R. Anderson,52,69
271,3,11:46.0,,Ö. Aşık misses 2-pt layup from 2 ft (block by S. Adams),52,69
272,3,11:44.0,,Offensive rebound by Ö. Aşık,52,69
273,3,11:43.0,,Ö. Aşık makes 2-pt layup from 1 ft,52,71
274,3,11:23.0,S. Ibaka misses 2-pt jump shot from 21 ft,,52,71
275,3,11:22.0,,Defensive rebound by Ö. Aşık,52,71
276,3,11:12.0,,Turnover by T. Evans (lost ball),52,71
277,3,11:02.0,K. Durant misses 2-pt jump shot from 3 ft,,52,71
278,3,11:01.0,,Defensive rebound by R. Anderson,52,71
279,3,10:48.0,,R. Anderson misses 3-pt jump shot from 28 ft,52,71
280,3,10:47.0,Defensive rebound by R. Westbrook,,52,71
281,3,10:38.0,S. Ibaka misses 3-pt jump shot from 25 ft,,52,71
282,3,10:37.0,Offensive rebound by A. Roberson,,52,71
283,3,10:23.0,Turnover by R. Westbrook (bad pass; steal by A. Davis),,52,71
284,3,10:18.0,,A. Davis misses 2-pt layup from 1 ft (block by S. Ibaka),52,71
285,3,10:15.0,Defensive rebound by S. Adams,,52,71
286,3,10:09.0,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,55,71
287,3,9:55.0,,J. Holiday misses 3-pt jump shot from 25 ft,55,71
288,3,9:54.0,Defensive rebound by K. Durant,,55,71
289,3,9:47.0,K. Durant misses 3-pt jump shot from 25 ft,,55,71
290,3,9:46.0,,Defensive rebound by Team,55,71
291,3,9:46.0,,New Orleans full timeout,55,71
292,3,9:27.0,,Turnover by T. Evans (bad pass; steal by A. Roberson),55,71
293,3,9:08.0,Turnover by K. Durant (lost ball; steal by A. Davis),,55,71
294,3,9:02.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),55,74
295,3,8:46.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by K. Durant),,58,74
296,3,8:31.0,,J. Holiday makes 2-pt jump shot from 3 ft,58,76
297,3,8:12.0,R. Westbrook makes 2-pt layup from 1 ft,,60,76
298,3,8:02.0,,T. Evans misses 2-pt jump shot from 3 ft,60,76
299,3,8:01.0,,Offensive rebound by Ö. Aşık,60,76
300,3,8:01.0,,Ö. Aşık misses 2-pt tip-in from 1 ft,60,76
301,3,7:57.0,Defensive rebound by A. Roberson,,60,76
302,3,7:53.0,K. Durant makes 2-pt dunk at rim,,62,76
303,3,7:26.0,,J. Holiday misses 2-pt jump shot from 11 ft,62,76
304,3,7:24.0,,Offensive rebound by Ö. Aşık,62,76
305,3,7:06.0,,R. Anderson misses 2-pt jump shot from 15 ft,62,76
306,3,7:04.0,Defensive rebound by A. Roberson,,62,76
307,3,6:55.0,Personal block foul by R. Anderson (drawn by S. Ibaka),,62,76
308,3,6:55.0,R. Jackson enters the game for A. Roberson,,62,76
309,3,6:48.0,R. Westbrook misses 2-pt jump shot from 13 ft,,62,76
310,3,6:48.0,,Defensive rebound by Team,62,76
311,3,6:36.0,,A. Davis misses 2-pt jump shot from 18 ft,62,76
312,3,6:36.0,Defensive rebound by R. Jackson,,62,76
313,3,6:28.0,K. Durant misses 2-pt jump shot from 16 ft,,62,76
314,3,6:26.0,,Defensive rebound by R. Anderson,62,76
315,3,6:18.0,,Shooting foul by R. Jackson (drawn by R. Anderson),62,76
316,3,6:18.0,,R. Anderson makes free throw 1 of 2,62,77
317,3,6:18.0,,R. Anderson makes free throw 2 of 2,62,78
318,3,6:03.0,S. Ibaka misses 2-pt jump shot from 19 ft,,62,78
319,3,6:02.0,Offensive rebound by Team,,62,78
320,3,6:02.0,,Loose ball foul by Ö. Aşık (drawn by S. Adams),62,78
321,3,5:52.0,R. Westbrook makes 2-pt jump shot from 19 ft,,64,78
322,3,5:38.0,,Personal foul by R. Jackson (drawn by Ö. Aşık),64,78
323,3,5:24.0,,J. Holiday misses 2-pt layup from 1 ft,64,78
324,3,5:21.0,Defensive rebound by S. Ibaka,,64,78
325,3,5:08.0,Turnover by K. Durant (lost ball; steal by R. Anderson),,64,78
326,3,4:53.0,,J. Holiday misses 2-pt layup from 2 ft,64,78
327,3,4:52.0,,Offensive rebound by Ö. Aşık,64,78
328,3,4:51.0,,Turnover by Ö. Aşık (step out of bounds),64,78
329,3,4:51.0,A. Morrow enters the game for K. Durant,,64,78
330,3,4:51.0,Oklahoma City full timeout,,64,78
331,3,4:51.0,,J. Salmons enters the game for R. Anderson,64,78
332,3,4:28.0,Turnover by R. Westbrook (bad pass),,64,78
333,3,4:06.0,,T. Evans misses 2-pt layup from 2 ft,64,78
334,3,4:04.0,Defensive rebound by S. Adams,,64,78
335,3,3:55.0,S. Ibaka misses 2-pt jump shot from 3 ft (block by Ö. Aşık),,64,78
336,3,3:53.0,,Defensive rebound by Ö. Aşık,64,78
337,3,3:44.0,,Shooting foul by R. Westbrook (drawn by A. Davis),64,78
338,3,3:44.0,,A. Davis makes free throw 1 of 2,64,79
339,3,3:44.0,,A. Davis misses free throw 2 of 2,64,79
340,3,3:43.0,Defensive rebound by Team,,64,79
341,3,3:23.0,R. Westbrook misses 3-pt jump shot from 25 ft,,64,79
342,3,3:22.0,,Defensive rebound by J. Salmons,64,79
343,3,3:14.0,,Turnover by J. Holiday (bad pass; steal by R. Westbrook),64,79
344,3,3:08.0,R. Westbrook misses 2-pt layup from 2 ft (block by A. Davis),,64,79
345,3,3:07.0,,Defensive rebound by J. Holiday,64,79
346,3,2:53.0,,T. Evans makes 2-pt layup at rim (assist by J. Holiday),64,81
347,3,2:52.0,Oklahoma City full timeout,,64,81
348,3,2:52.0,J. Lamb enters the game for S. Adams,,64,81
349,3,2:52.0,K. Perkins enters the game for R. Westbrook,,64,81
350,3,2:43.0,R. Jackson misses 2-pt layup from 1 ft (block by A. Davis),,64,81
351,3,2:41.0,,Defensive rebound by Ö. Aşık,64,81
352,3,2:41.0,,Shooting foul by A. Morrow (drawn by T. Evans),64,81
353,3,2:41.0,,T. Evans misses free throw 1 of 2,64,81
354,3,2:41.0,,Offensive rebound by Team,64,81
355,3,2:41.0,,A. Rivers enters the game for J. Holiday,64,81
356,3,2:41.0,,R. Anderson enters the game for A. Davis,64,81
357,3,2:41.0,,T. Evans makes free throw 2 of 2,64,82
358,3,2:30.0,J. Lamb makes 2-pt jump shot from 16 ft (assist by A. Morrow),,66,82
359,3,2:13.0,,Turnover by T. Evans (bad pass),66,82
360,3,1:59.0,R. Jackson makes 2-pt jump shot from 4 ft,,68,82
361,3,1:43.0,,R. Anderson misses 3-pt jump shot from 26 ft,68,82
362,3,1:41.0,Defensive rebound by K. Perkins,,68,82
363,3,1:34.0,R. Jackson makes 2-pt jump shot from 14 ft,,70,82
364,3,1:22.0,,Personal foul by K. Perkins (drawn by Ö. Aşık),70,82
365,3,1:22.0,,Ö. Aşık makes free throw 1 of 2,70,83
366,3,1:22.0,,L. Babbitt enters the game for T. Evans,70,83
367,3,1:22.0,,Ö. Aşık makes free throw 2 of 2,70,84
368,3,1:13.0,Personal foul by A. Rivers (drawn by R. Jackson),,70,84
369,3,1:13.0,,A. Ajinça enters the game for Ö. Aşık,70,84
370,3,1:07.0,J. Lamb misses 2-pt jump shot from 21 ft,,70,84
371,3,1:06.0,Offensive rebound by A. Morrow,,70,84
372,3,0:55.0,J. Lamb makes 2-pt jump shot from 18 ft,,72,84
373,3,0:46.0,,Turnover by A. Rivers (bad pass; steal by A. Morrow),72,84
374,3,0:42.0,A. Morrow makes 2-pt layup from 1 ft,,74,84
375,3,0:30.0,,R. Anderson misses 3-pt jump shot from 25 ft,74,84
376,3,0:29.0,Defensive rebound by A. Morrow,,74,84
377,3,0:12.0,Offensive foul by K. Perkins (drawn by A. Rivers),,74,84
378,3,0:12.0,Turnover by K. Perkins (offensive foul),,74,84
379,3,0:01.0,,Shooting foul by R. Jackson (drawn by A. Rivers),74,84
380,3,0:01.0,,A. Rivers misses free throw 1 of 2,74,84
381,3,0:01.0,,Offensive rebound by Team,74,84
382,3,0:01.0,,A. Rivers makes free throw 2 of 2,74,85
383,3,0:00.0,J. Lamb misses 3-pt jump shot from 51 ft,,74,85
384,3,0:00.0,Offensive rebound by Team,,74,85
