,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
36,1,6:58.0,,T. Zeller misses 2-pt layup at rim,4,12
37,1,6:57.0,Defensive rebound by J. Wall,,4,12
38,1,6:53.0,Turnover by J. Wall (lost ball; steal by J. Green),,4,12
39,1,6:41.0,,R. Rondo makes 2-pt jump shot from 13 ft,4,14
40,1,6:22.0,K. Humphries misses 2-pt jump shot from 14 ft,,4,14
41,1,6:20.0,,Defensive rebound by J. Sullinger,4,14
42,1,5:56.0,,R. Rondo misses 3-pt jump shot from 27 ft,4,14
43,1,5:55.0,,Offensive rebound by Team,4,14
44,1,5:55.0,,Turnover by Team (shot clock),4,14
45,1,5:49.0,,Offensive charge foul by J. Wall (drawn by R. Rondo),4,14
46,1,5:49.0,Turnover by J. Wall (offensive foul),,4,14
47,1,5:49.0,,B. Bass enters the game for J. Sullinger,4,14
48,1,5:37.0,,J. Green makes 2-pt jump shot from 20 ft (assist by R. Rondo),4,16
49,1,5:18.0,M. Gortat misses 2-pt jump shot from 9 ft,,4,16
50,1,5:17.0,,Defensive rebound by A. Bradley,4,16
51,1,5:11.0,,A. Bradley misses 3-pt jump shot from 25 ft,4,16
52,1,5:10.0,Defensive rebound by K. Humphries,,4,16
53,1,4:54.0,P. Pierce misses 3-pt jump shot from 24 ft,,4,16
54,1,4:52.0,Offensive rebound by Team,,4,16
55,1,4:52.0,N. Hilário enters the game for K. Humphries,,4,16
56,1,4:52.0,,E. Turner enters the game for A. Bradley,4,16
57,1,4:45.0,M. Gortat makes 2-pt jump shot from 4 ft (assist by J. Wall),,6,16
58,1,4:45.0,Shooting foul by T. Zeller (drawn by M. Gortat),,6,16
59,1,4:45.0,M. Gortat makes free throw 1 of 1,,7,16
60,1,4:29.0,,T. Zeller misses 2-pt hook shot from 6 ft,7,16
61,1,4:28.0,Defensive rebound by M. Gortat,,7,16
62,1,4:17.0,N. Hilário makes 2-pt jump shot from 11 ft (assist by J. Wall),,9,16
63,1,4:00.0,,Turnover by E. Turner (lost ball),9,16
64,1,4:00.0,,M. Smart enters the game for R. Rondo,9,16
65,1,3:43.0,M. Gortat misses 2-pt jump shot from 12 ft,,9,16
66,1,3:42.0,Offensive rebound by P. Pierce,,9,16
67,1,3:38.0,Turnover by J. Wall (bad pass; steal by J. Green),,9,16
68,1,3:34.0,,J. Green misses 2-pt layup from 1 ft (block by J. Wall),9,16
69,1,3:33.0,,Offensive rebound by Team,9,16
70,1,3:33.0,R. Butler enters the game for P. Pierce,,9,16
71,1,3:27.0,,J. Green misses 2-pt hook shot from 8 ft,9,16
72,1,3:26.0,Defensive rebound by M. Gortat,,9,16
73,1,3:12.0,Turnover by B. Beal (lost ball; steal by E. Turner),,9,16
74,1,3:07.0,,J. Green misses 2-pt jump shot from 17 ft,9,16
75,1,3:06.0,,Offensive rebound by T. Zeller,9,16
76,1,3:00.0,,B. Bass misses 2-pt jump shot from 14 ft,9,16
77,1,2:59.0,Defensive rebound by R. Butler,,9,16
78,1,2:50.0,J. Wall misses 2-pt jump shot from 11 ft,,9,16
79,1,2:49.0,,Defensive rebound by T. Zeller,9,16
80,1,2:44.0,,Boston full timeout,9,16
81,1,2:35.0,,E. Turner misses 2-pt jump shot from 8 ft,9,16
82,1,2:34.0,Defensive rebound by N. Hilário,,9,16
83,1,2:16.0,B. Beal misses 2-pt jump shot from 20 ft,,9,16
84,1,2:15.0,Offensive rebound by N. Hilário,,9,16
85,1,2:10.0,Shooting foul by B. Bass (drawn by J. Wall),,9,16
86,1,2:10.0,J. Wall makes free throw 1 of 2,,10,16
87,1,2:10.0,O. Porter enters the game for B. Beal,,10,16
88,1,2:10.0,,K. Olynyk enters the game for T. Zeller,10,16
89,1,2:10.0,J. Wall makes free throw 2 of 2,,11,16
90,1,1:52.0,,J. Green makes 2-pt layup at rim,11,18
91,1,1:38.0,M. Gortat misses 2-pt jump shot from 7 ft,,11,18
92,1,1:37.0,,Defensive rebound by B. Bass,11,18
93,1,1:20.0,,E. Turner makes 2-pt jump shot from 7 ft,11,20
94,1,1:06.0,Turnover by J. Wall (bad pass; steal by J. Green),,11,20
95,1,1:01.0,,J. Green makes 2-pt dunk at rim,11,22
96,1,0:42.0,Shooting foul by K. Olynyk (drawn by J. Wall),,11,22
97,1,0:42.0,J. Wall makes free throw 1 of 2,,12,22
98,1,0:42.0,K. Séraphin enters the game for M. Gortat,,12,22
99,1,0:42.0,,A. Bradley enters the game for J. Green,12,22
100,1,0:42.0,J. Wall makes free throw 2 of 2,,13,22
101,1,0:31.0,,E. Turner misses 2-pt jump shot from 19 ft,13,22
102,1,0:30.0,Defensive rebound by K. Séraphin,,13,22
103,1,0:12.0,J. Wall makes 2-pt layup at rim,,15,22
104,1,0:02.0,,E. Turner makes 2-pt jump shot from 17 ft,15,24
105,1,0:00.0,O. Porter misses 3-pt jump shot from 40 ft,,15,24
106,1,0:00.0,Offensive rebound by Team,,15,24
107,2,11:39.0,,Shooting block foul by K. Séraphin (drawn by B. Bass),15,24
108,2,11:39.0,,B. Bass makes free throw 1 of 2,15,25
109,2,11:39.0,,B. Bass makes free throw 2 of 2,15,26
110,2,11:27.0,Personal foul by A. Bradley (drawn by A. Miller),,15,26
111,2,11:22.0,Personal foul by E. Turner (drawn by R. Butler),,15,26
112,2,11:18.0,N. Hilário misses 2-pt jump shot from 11 ft,,15,26
113,2,11:17.0,,Defensive rebound by B. Bass,15,26
114,2,11:12.0,,Shooting foul by O. Porter (drawn by M. Thornton),15,26
115,2,11:12.0,,M. Thornton makes free throw 1 of 2,15,27
116,2,11:12.0,,M. Thornton makes free throw 2 of 2,15,28
117,2,10:56.0,R. Butler misses 2-pt jump shot from 12 ft,,15,28
118,2,10:55.0,,Defensive rebound by A. Bradley,15,28
119,2,10:47.0,,A. Bradley misses 2-pt jump shot from 17 ft,15,28
120,2,10:45.0,Defensive rebound by K. Séraphin,,15,28
121,2,10:41.0,N. Hilário misses 2-pt jump shot from 3 ft (block by M. Thornton),,15,28
122,2,10:40.0,Offensive rebound by N. Hilário,,15,28
123,2,10:39.0,Shooting foul by B. Bass (drawn by N. Hilário),,15,28
124,2,10:39.0,N. Hilário misses free throw 1 of 2,,15,28
125,2,10:39.0,Offensive rebound by Team,,15,28
126,2,10:39.0,,J. Sullinger enters the game for B. Bass,15,28
127,2,10:39.0,N. Hilário makes free throw 2 of 2,,16,28
128,2,10:27.0,,M. Thornton misses 2-pt jump shot from 19 ft,16,28
129,2,10:26.0,Defensive rebound by K. Séraphin,,16,28
130,2,10:17.0,Personal foul by K. Olynyk (drawn by N. Hilário),,16,28
131,2,10:11.0,K. Séraphin makes 2-pt hook shot from 12 ft,,18,28
132,2,9:58.0,,J. Sullinger misses 3-pt jump shot from 24 ft,18,28
133,2,9:57.0,Defensive rebound by O. Porter,,18,28
134,2,9:46.0,Offensive foul by O. Porter (drawn by J. Sullinger),,18,28
135,2,9:46.0,Turnover by O. Porter (offensive foul),,18,28
136,2,9:46.0,B. Beal enters the game for O. Porter,,18,28
137,2,9:29.0,,Turnover by K. Olynyk (lost ball),18,28
138,2,9:29.0,,Violation by Team (delay of game),18,28
139,2,9:20.0,Offensive foul by K. Séraphin (drawn by K. Olynyk),,18,28
140,2,9:20.0,Turnover by K. Séraphin (offensive foul),,18,28
141,2,9:10.0,,E. Turner misses 2-pt jump shot from 8 ft,18,28
142,2,9:09.0,Defensive rebound by N. Hilário,,18,28
143,2,8:57.0,Shooting foul by J. Sullinger (drawn by N. Hilário),,18,28
144,2,8:57.0,Official timeout,,18,28
145,2,8:57.0,N. Hilário misses free throw 1 of 2,,18,28
146,2,8:57.0,Offensive rebound by Team,,18,28
147,2,8:57.0,N. Hilário misses free throw 2 of 2,,18,28
148,2,8:56.0,,Defensive rebound by E. Turner,18,28
149,2,8:42.0,,M. Thornton makes 2-pt layup at rim (assist by E. Turner),18,30
150,2,8:19.0,K. Humphries enters the game for N. Hilário,,18,30
151,2,8:15.0,R. Butler misses 2-pt jump shot from 20 ft,,18,30
152,2,8:14.0,Offensive rebound by K. Séraphin,,18,30
153,2,8:07.0,R. Butler misses 2-pt layup from 3 ft (block by M. Thornton),,18,30
154,2,8:06.0,,Defensive rebound by J. Sullinger,18,30
155,2,7:55.0,,J. Sullinger misses 2-pt tip-in from 1 ft,18,30
156,2,7:54.0,Defensive rebound by K. Séraphin,,18,30
157,2,7:44.0,A. Miller makes 2-pt layup from 1 ft,,20,30
158,2,7:28.0,,E. Turner misses 2-pt jump shot from 4 ft,20,30
159,2,7:27.0,,Offensive rebound by E. Turner,20,30
160,2,7:25.0,,E. Turner makes 2-pt layup at rim,20,32
161,2,7:16.0,P. Pierce enters the game for R. Butler,,20,32
162,2,7:16.0,,R. Rondo enters the game for E. Turner,20,32
163,2,7:09.0,K. Humphries makes 2-pt layup at rim (assist by K. Séraphin),,22,32
164,2,6:44.0,,M. Thornton makes 2-pt jump shot from 21 ft,22,34
165,2,6:32.0,B. Beal misses 2-pt jump shot from 20 ft,,22,34
166,2,6:31.0,,Defensive rebound by J. Sullinger,22,34
167,2,6:25.0,,M. Thornton makes 3-pt jump shot from 25 ft (assist by R. Rondo),22,37
168,2,6:18.0,Washington full timeout,,22,37
169,2,6:18.0,,T. Zeller enters the game for K. Olynyk,22,37
170,2,6:00.0,B. Beal misses 2-pt layup at rim,,22,37
171,2,5:59.0,,Defensive rebound by J. Sullinger,22,37
172,2,5:38.0,,T. Zeller misses 2-pt jump shot from 17 ft,22,37
173,2,5:37.0,,Offensive rebound by J. Sullinger,22,37
174,2,5:35.0,,J. Sullinger misses 2-pt layup from 1 ft (block by P. Pierce),22,37
175,2,5:34.0,,Offensive rebound by R. Rondo,22,37
176,2,5:31.0,,Shooting foul by B. Beal (drawn by M. Thornton),22,37
177,2,5:31.0,,M. Thornton makes free throw 1 of 2,22,38
178,2,5:31.0,M. Gortat enters the game for K. Séraphin,,22,38
179,2,5:31.0,J. Wall enters the game for A. Miller,,22,38
180,2,5:31.0,,J. Green enters the game for A. Bradley,22,38
181,2,5:31.0,,M. Thornton makes free throw 2 of 2,22,39
182,2,5:17.0,B. Beal misses 2-pt jump shot from 13 ft,,22,39
183,2,5:16.0,,Defensive rebound by J. Sullinger,22,39
184,2,5:13.0,,M. Thornton misses 2-pt layup at rim (block by B. Beal),22,39
185,2,5:12.0,,Offensive rebound by Team,22,39
186,2,4:59.0,,T. Zeller makes 2-pt layup at rim (assist by R. Rondo),22,41
187,2,4:48.0,Shooting foul by J. Green (drawn by P. Pierce),,22,41
188,2,4:48.0,P. Pierce misses free throw 1 of 2,,22,41
189,2,4:48.0,Offensive rebound by Team,,22,41
190,2,4:48.0,P. Pierce makes free throw 2 of 2,,23,41
191,2,4:34.0,,T. Zeller misses 2-pt layup at rim,23,41
192,2,4:33.0,Defensive rebound by Team,,23,41
193,2,4:25.0,P. Pierce makes 2-pt jump shot from 20 ft (assist by J. Wall),,25,41
194,2,4:08.0,,M. Thornton misses 2-pt jump shot from 4 ft,25,41
195,2,4:07.0,Defensive rebound by M. Gortat,,25,41
196,2,4:02.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,28,41
197,2,4:02.0,,Boston full timeout,28,41
198,2,4:02.0,,K. Olynyk enters the game for T. Zeller,28,41
199,2,3:46.0,,J. Sullinger misses 2-pt hook shot from 5 ft,28,41
200,2,3:46.0,,Offensive rebound by K. Olynyk,28,41
201,2,3:41.0,,J. Green makes 2-pt hook shot from 7 ft (assist by K. Olynyk),28,43
202,2,3:19.0,K. Humphries misses 2-pt jump shot from 18 ft,,28,43
203,2,3:17.0,Offensive rebound by M. Gortat,,28,43
204,2,3:12.0,B. Beal misses 3-pt jump shot from 23 ft,,28,43
205,2,3:11.0,,Defensive rebound by R. Rondo,28,43
206,2,3:07.0,,Shooting block foul by P. Pierce (drawn by R. Rondo),28,43
207,2,3:07.0,,R. Rondo makes free throw 1 of 2,28,44
208,2,3:07.0,,A. Bradley enters the game for M. Thornton,28,44
209,2,3:07.0,,R. Rondo misses free throw 2 of 2,28,44
210,2,3:06.0,Defensive rebound by K. Humphries,,28,44
211,2,2:47.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by M. Gortat),,31,44
212,2,2:26.0,,K. Olynyk misses 2-pt jump shot from 9 ft,31,44
213,2,2:25.0,Defensive rebound by Team,,31,44
214,2,2:16.0,Turnover by B. Beal (bad pass; steal by K. Olynyk),,31,44
215,2,2:10.0,,Personal foul by K. Humphries (drawn by J. Sullinger),31,44
216,2,2:10.0,,J. Sullinger misses free throw 1 of 2,31,44
217,2,2:10.0,,Offensive rebound by Team,31,44
218,2,2:10.0,,T. Zeller enters the game for K. Olynyk,31,44
219,2,2:10.0,,J. Sullinger makes free throw 2 of 2,31,45
220,2,2:04.0,B. Beal misses 2-pt layup at rim,,31,45
221,2,2:03.0,,Defensive rebound by Team,31,45
222,2,1:45.0,,J. Green misses 2-pt hook shot from 9 ft,31,45
223,2,1:44.0,Defensive rebound by J. Wall,,31,45
224,2,1:37.0,J. Wall misses 2-pt layup at rim,,31,45
225,2,1:36.0,,Defensive rebound by R. Rondo,31,45
226,2,1:36.0,,Personal foul by P. Pierce (drawn by R. Rondo),31,45
227,2,1:36.0,,R. Rondo makes free throw 1 of 2,31,46
228,2,1:36.0,,R. Rondo misses free throw 2 of 2,31,46
229,2,1:35.0,Defensive rebound by K. Humphries,,31,46
230,2,1:27.0,Personal foul by R. Rondo (drawn by J. Wall),,31,46
231,2,1:27.0,J. Wall misses free throw 1 of 2,,31,46
232,2,1:27.0,Offensive rebound by Team,,31,46
233,2,1:27.0,J. Wall makes free throw 2 of 2,,32,46
234,2,1:12.0,,R. Rondo makes 3-pt jump shot from 25 ft,32,49
235,2,0:58.0,M. Gortat misses 2-pt jump shot from 7 ft,,32,49
236,2,0:57.0,,Defensive rebound by R. Rondo,32,49
237,2,0:46.0,,Turnover by J. Sullinger (lost ball; steal by J. Wall),32,49
238,2,0:40.0,P. Pierce misses 3-pt jump shot from 25 ft,,32,49
239,2,0:39.0,Offensive rebound by M. Gortat,,32,49
240,2,0:39.0,M. Gortat makes 2-pt tip-in from 1 ft,,34,49
241,2,0:36.0,,Boston full timeout,34,49
242,2,0:36.0,R. Butler enters the game for P. Pierce,,34,49
243,2,0:31.0,,A. Bradley makes 2-pt layup from 3 ft,34,51
244,2,0:10.0,K. Humphries makes 2-pt jump shot from 18 ft (assist by J. Wall),,36,51
245,2,0:00.0,,J. Sullinger makes 2-pt hook shot from 9 ft (assist by R. Rondo),36,53
246,3,11:48.0,,R. Rondo misses 2-pt layup at rim (block by M. Gortat),36,53
247,3,11:47.0,,Offensive rebound by Team,36,53
248,3,11:44.0,,J. Green misses 3-pt jump shot from 23 ft,36,53
249,3,11:43.0,Defensive rebound by M. Gortat,,36,53
250,3,11:26.0,Turnover by K. Humphries (offensive foul),,36,53
251,3,11:26.0,Offensive foul by K. Humphries (drawn by J. Green),,36,53
252,3,11:13.0,,R. Rondo misses 2-pt layup at rim (block by J. Wall),36,53
253,3,11:12.0,Defensive rebound by K. Humphries,,36,53
254,3,11:02.0,M. Gortat misses 2-pt jump shot from 9 ft,,36,53
255,3,11:01.0,,Defensive rebound by T. Zeller,36,53
256,3,10:48.0,,J. Green makes 3-pt jump shot from 25 ft (assist by J. Sullinger),36,56
257,3,10:32.0,M. Gortat misses 2-pt jump shot from 8 ft,,36,56
258,3,10:31.0,,Defensive rebound by R. Rondo,36,56
259,3,10:20.0,,R. Rondo misses 2-pt jump shot from 21 ft,36,56
260,3,10:19.0,Defensive rebound by K. Humphries,,36,56
261,3,10:08.0,J. Wall misses 2-pt jump shot from 19 ft,,36,56
262,3,10:07.0,Offensive rebound by K. Humphries,,36,56
263,3,10:00.0,B. Beal misses 2-pt jump shot from 17 ft,,36,56
264,3,9:59.0,,Defensive rebound by J. Sullinger,36,56
265,3,9:38.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by R. Rondo),36,58
266,3,9:26.0,Turnover by K. Humphries (bad pass; steal by J. Green),,36,58
267,3,9:24.0,,Clear path foul by P. Pierce,36,58
268,3,9:24.0,,J. Green makes clear path free throw 1 of 2,36,59
269,3,9:24.0,,J. Green misses clear path free throw 2 of 2,36,59
270,3,9:24.0,,Offensive rebound by Team,36,59
271,3,9:21.0,,Personal foul by P. Pierce (drawn by J. Green),36,59
272,3,9:16.0,,A. Bradley misses 2-pt jump shot from 20 ft,36,59
273,3,9:15.0,Defensive rebound by P. Pierce,,36,59
274,3,9:10.0,B. Beal makes 2-pt layup at rim (assist by P. Pierce),,38,59
275,3,8:52.0,,Shooting foul by K. Humphries (drawn by J. Sullinger),38,59
276,3,8:52.0,,J. Sullinger makes free throw 1 of 2,38,60
277,3,8:52.0,R. Butler enters the game for P. Pierce,,38,60
278,3,8:52.0,,J. Sullinger makes free throw 2 of 2,38,61
279,3,8:37.0,R. Butler misses 3-pt jump shot from 25 ft,,38,61
280,3,8:35.0,Offensive rebound by K. Humphries,,38,61
281,3,8:34.0,K. Humphries misses 2-pt layup at rim (block by T. Zeller),,38,61
282,3,8:33.0,Offensive rebound by Team,,38,61
283,3,8:26.0,B. Beal misses 2-pt jump shot from 19 ft,,38,61
284,3,8:24.0,,Defensive rebound by R. Rondo,38,61
285,3,8:19.0,,R. Rondo makes 2-pt layup at rim,38,63
286,3,8:00.0,R. Butler makes 3-pt jump shot from 23 ft (assist by M. Gortat),,41,63
287,3,7:48.0,,R. Rondo misses 2-pt jump shot from 10 ft,41,63
288,3,7:47.0,,Offensive rebound by J. Sullinger,41,63
289,3,7:39.0,,J. Green misses 2-pt jump shot from 18 ft,41,63
290,3,7:37.0,Defensive rebound by J. Wall,,41,63
291,3,7:30.0,B. Beal misses 3-pt jump shot from 24 ft,,41,63
292,3,7:29.0,,Defensive rebound by R. Rondo,41,63
293,3,7:26.0,,Turnover by R. Rondo (discontinued dribble),41,63
294,3,7:14.0,R. Butler misses 3-pt jump shot from 22 ft,,41,63
295,3,7:13.0,,Defensive rebound by R. Rondo,41,63
296,3,7:05.0,,Boston full timeout,41,63
297,3,6:47.0,,R. Rondo misses 2-pt jump shot from 16 ft (block by J. Wall),41,63
298,3,6:47.0,Defensive rebound by J. Wall,,41,63
299,3,6:40.0,B. Beal makes 2-pt jump shot from 20 ft (assist by J. Wall),,43,63
300,3,6:27.0,,J. Green misses 2-pt jump shot from 7 ft,43,63
301,3,6:27.0,Defensive rebound by K. Humphries,,43,63
302,3,6:14.0,B. Beal makes 3-pt jump shot from 23 ft (assist by K. Humphries),,46,63
303,3,5:57.0,,J. Green makes 2-pt jump shot from 14 ft (assist by R. Rondo),46,65
304,3,5:36.0,K. Humphries makes 2-pt jump shot from 15 ft (assist by J. Wall),,48,65
305,3,5:10.0,,J. Green makes 3-pt jump shot from 23 ft,48,68
306,3,4:57.0,Personal block foul by T. Zeller (drawn by K. Humphries),,48,68
307,3,4:57.0,,K. Olynyk enters the game for J. Sullinger,48,68
308,3,4:57.0,,M. Smart enters the game for R. Rondo,48,68
309,3,4:49.0,Personal foul by M. Smart (drawn by B. Beal),,48,68
310,3,4:45.0,Personal foul by M. Smart (drawn by M. Gortat),,48,68
311,3,4:35.0,M. Gortat makes 2-pt jump shot from 15 ft (assist by J. Wall),,50,68
312,3,4:15.0,,T. Zeller makes 2-pt layup from 1 ft (assist by J. Green),50,70
313,3,3:54.0,J. Wall misses 2-pt jump shot from 18 ft,,50,70
314,3,3:53.0,Offensive rebound by M. Gortat,,50,70
315,3,3:52.0,M. Gortat misses 2-pt layup at rim,,50,70
316,3,3:50.0,,Defensive rebound by T. Zeller,50,70
317,3,3:44.0,,M. Smart makes 2-pt jump shot from 15 ft,50,72
318,3,3:32.0,Turnover by B. Beal (lost ball; steal by M. Smart),,50,72
319,3,3:24.0,,M. Smart misses 2-pt jump shot from 21 ft,50,72
320,3,3:23.0,Defensive rebound by M. Gortat,,50,72
321,3,3:15.0,B. Beal misses 3-pt jump shot from 24 ft,,50,72
322,3,3:15.0,Offensive rebound by K. Humphries,,50,72
323,3,3:03.0,Turnover by R. Butler (step out of bounds),,50,72
324,3,3:03.0,K. Séraphin enters the game for K. Humphries,,50,72
325,3,3:03.0,N. Hilário enters the game for M. Gortat,,50,72
326,3,3:03.0,O. Porter enters the game for B. Beal,,50,72
327,3,3:03.0,,E. Turner enters the game for A. Bradley,50,72
328,3,2:47.0,,J. Green misses 2-pt jump shot from 12 ft,50,72
329,3,2:46.0,Defensive rebound by O. Porter,,50,72
330,3,2:40.0,Shooting foul by T. Zeller (drawn by O. Porter),,50,72
331,3,2:40.0,Washington full timeout,,50,72
332,3,2:40.0,,B. Bass enters the game for T. Zeller,50,72
333,3,2:40.0,O. Porter misses free throw 1 of 2,,50,72
334,3,2:40.0,Offensive rebound by Team,,50,72
335,3,2:40.0,O. Porter makes free throw 2 of 2,,51,72
336,3,2:25.0,,Shooting foul by K. Séraphin (drawn by J. Green),51,72
337,3,2:25.0,,J. Green makes free throw 1 of 2,51,73
338,3,2:25.0,,J. Green makes free throw 2 of 2,51,74
339,3,2:13.0,N. Hilário misses 2-pt jump shot from 19 ft,,51,74
340,3,2:12.0,Offensive rebound by K. Séraphin,,51,74
341,3,2:00.0,R. Butler makes 3-pt jump shot from 24 ft,,54,74
342,3,1:43.0,,J. Green misses 2-pt jump shot from 10 ft,54,74
343,3,1:42.0,Defensive rebound by J. Wall,,54,74
344,3,1:33.0,R. Butler makes 2-pt layup at rim (assist by J. Wall),,56,74
345,3,1:19.0,,J. Green misses 3-pt jump shot from 26 ft,56,74
346,3,1:18.0,Defensive rebound by J. Wall,,56,74
347,3,1:16.0,Turnover by J. Wall (bad pass),,56,74
348,3,1:16.0,,R. Rondo enters the game for M. Smart,56,74
349,3,1:16.0,,M. Thornton enters the game for J. Green,56,74
350,3,1:02.0,,M. Thornton misses 2-pt jump shot from 7 ft,56,74
351,3,1:01.0,,Offensive rebound by M. Thornton,56,74
352,3,1:00.0,,M. Thornton makes 2-pt layup from 1 ft,56,76
353,3,0:48.0,Shooting foul by K. Olynyk (drawn by O. Porter),,56,76
354,3,0:48.0,O. Porter makes free throw 1 of 2,,57,76
355,3,0:48.0,O. Porter misses free throw 2 of 2,,57,76
356,3,0:48.0,,Defensive rebound by R. Rondo,57,76
357,3,0:36.0,,Personal foul by J. Wall (drawn by B. Bass),57,76
358,3,0:36.0,,B. Bass misses free throw 1 of 2,57,76
359,3,0:36.0,,Offensive rebound by Team,57,76
360,3,0:36.0,,B. Bass makes free throw 2 of 2,57,77
361,3,0:30.0,Shooting foul by K. Olynyk (drawn by K. Séraphin),,57,77
362,3,0:30.0,K. Séraphin makes free throw 1 of 2,,58,77
363,3,0:30.0,K. Séraphin makes free throw 2 of 2,,59,77
364,3,0:19.0,,Turnover by B. Bass (traveling),59,77
365,3,0:02.0,O. Porter misses 3-pt jump shot from 25 ft,,59,77
366,3,0:01.0,,Defensive rebound by B. Bass,59,77
367,4,11:48.0,R. Butler makes 3-pt jump shot from 26 ft (assist by J. Wall),,62,77
368,4,11:34.0,,B. Bass misses 2-pt jump shot from 15 ft,62,77
369,4,11:33.0,Defensive rebound by J. Wall,,62,77
370,4,11:24.0,R. Butler makes 3-pt jump shot from 23 ft (assist by J. Wall),,65,77
371,4,11:10.0,,M. Thornton makes 3-pt jump shot from 25 ft (assist by R. Rondo),65,80
372,4,10:45.0,N. Hilário misses 2-pt layup at rim (block by B. Bass),,65,80
373,4,10:44.0,,Defensive rebound by R. Rondo,65,80
374,4,10:40.0,,R. Rondo misses 2-pt jump shot from 21 ft,65,80
375,4,10:39.0,Defensive rebound by N. Hilário,,65,80
376,4,10:33.0,R. Butler makes 3-pt jump shot from 23 ft (assist by J. Wall),,68,80
377,4,10:19.0,,Offensive foul by M. Thornton (drawn by R. Butler),68,80
378,4,10:19.0,,Turnover by M. Thornton (offensive foul),68,80
379,4,10:19.0,,J. Sullinger enters the game for K. Olynyk,68,80
380,4,10:00.0,N. Hilário misses 2-pt layup from 1 ft,,68,80
381,4,9:59.0,Offensive rebound by N. Hilário,,68,80
382,4,9:58.0,N. Hilário makes 2-pt layup from 1 ft,,70,80
383,4,9:52.0,,B. Bass misses 2-pt dunk at rim,70,80
384,4,9:51.0,Defensive rebound by R. Butler,,70,80
385,4,9:42.0,R. Butler misses 3-pt jump shot from 24 ft,,70,80
386,4,9:42.0,Offensive rebound by O. Porter,,70,80
387,4,9:40.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by O. Porter),,73,80
388,4,9:40.0,,Boston full timeout,73,80
389,4,9:22.0,,E. Turner misses 2-pt jump shot from 13 ft (block by N. Hilário),73,80
390,4,9:21.0,,Offensive rebound by E. Turner,73,80
391,4,9:17.0,,B. Bass makes 2-pt layup at rim (assist by E. Turner),73,82
392,4,9:04.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,76,82
393,4,8:47.0,,Turnover by E. Turner (bad pass; steal by J. Wall),76,82
