,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,GOLDEN STATE_ACTION,NEW ORLEANS_SCORE,GOLDEN STATE_SCORE
48,1,4:46.0,E. Gordon misses 2-pt jump shot from 13 ft,,8,16
49,1,4:45.0,,Defensive rebound by A. Bogut,8,16
50,1,4:38.0,,Offensive foul by D. Green (drawn by Q. Pondexter),8,16
51,1,4:38.0,,Turnover by D. Green (offensive foul),8,16
52,1,4:38.0,,L. Barbosa enters the game for K. Thompson,8,16
53,1,4:38.0,J. Holiday enters the game for Q. Pondexter,,8,16
54,1,4:31.0,Personal foul by L. Barbosa (drawn by E. Gordon),,8,16
55,1,4:19.0,A. Davis misses 2-pt jump shot from 17 ft,,8,16
56,1,4:18.0,,Defensive rebound by A. Iguodala,8,16
57,1,4:11.0,,A. Bogut misses 2-pt hook shot from 6 ft (block by A. Davis),8,16
58,1,4:10.0,,Offensive rebound by Team,8,16
59,1,4:10.0,N. Cole enters the game for E. Gordon,,8,16
60,1,4:02.0,,D. Green misses 3-pt jump shot from 28 ft,8,16
61,1,4:01.0,,Offensive rebound by L. Barbosa,8,16
62,1,3:57.0,,A. Iguodala makes 2-pt dunk at rim (assist by A. Bogut),8,18
63,1,3:50.0,J. Holiday misses 3-pt jump shot from 27 ft,,8,18
64,1,3:49.0,,Defensive rebound by Team,8,18
65,1,3:49.0,R. Anderson enters the game for Ö. Aşık,,8,18
66,1,3:28.0,,S. Curry misses 2-pt jump shot from 17 ft,8,18
67,1,3:26.0,Defensive rebound by R. Anderson,,8,18
68,1,3:18.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),,11,18
69,1,3:10.0,,Personal foul by N. Cole (drawn by L. Barbosa),11,18
70,1,3:10.0,,Golden State full timeout,11,18
71,1,3:10.0,,H. Barnes enters the game for A. Bogut,11,18
72,1,2:57.0,,D. Green misses 2-pt jump shot from 5 ft (block by A. Davis),11,18
73,1,2:54.0,Defensive rebound by T. Evans,,11,18
74,1,2:49.0,N. Cole misses 3-pt jump shot from 23 ft,,11,18
75,1,2:48.0,,Defensive rebound by Team,11,18
76,1,2:48.0,Loose ball foul by A. Davis (drawn by A. Iguodala),,11,18
77,1,2:32.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),11,21
78,1,2:06.0,R. Anderson misses 2-pt jump shot from 13 ft,,11,21
79,1,2:05.0,,Defensive rebound by L. Barbosa,11,21
80,1,1:48.0,,S. Curry misses 2-pt jump shot from 4 ft,11,21
81,1,1:46.0,,Offensive rebound by H. Barnes,11,21
82,1,1:46.0,,H. Barnes makes 2-pt dunk at rim,11,23
83,1,1:30.0,T. Evans misses 2-pt jump shot from 4 ft,,11,23
84,1,1:29.0,,Defensive rebound by A. Iguodala,11,23
85,1,1:27.0,,Shooting foul by R. Anderson (drawn by A. Iguodala),11,23
86,1,1:27.0,,A. Iguodala makes free throw 1 of 2,11,24
87,1,1:27.0,,F. Ezeli enters the game for D. Green,11,24
88,1,1:27.0,D. Cunningham enters the game for T. Evans,,11,24
89,1,1:27.0,A. Ajinça enters the game for A. Davis,,11,24
90,1,1:27.0,,A. Iguodala misses free throw 2 of 2,11,24
91,1,1:25.0,Defensive rebound by N. Cole,,11,24
92,1,1:11.0,J. Holiday misses 2-pt jump shot from 8 ft,,11,24
93,1,1:10.0,,Defensive rebound by H. Barnes,11,24
94,1,0:56.0,,S. Curry makes 2-pt layup from 2 ft,11,26
95,1,0:41.0,D. Cunningham misses 2-pt jump shot from 20 ft,,11,26
96,1,0:39.0,,Defensive rebound by S. Curry,11,26
97,1,0:32.0,,S. Curry misses 3-pt jump shot from 29 ft,11,26
98,1,0:31.0,Defensive rebound by R. Anderson,,11,26
99,1,0:10.0,A. Ajinça makes 2-pt jump shot from 8 ft (assist by J. Holiday),,13,26
100,1,0:01.0,,Shooting foul by A. Ajinça (drawn by F. Ezeli),13,26
101,1,0:01.0,,F. Ezeli makes free throw 1 of 2,13,27
102,1,0:01.0,,F. Ezeli makes free throw 2 of 2,13,28
103,2,11:50.0,,Turnover by F. Ezeli (lost ball; steal by A. Ajinça),13,28
104,2,11:46.0,N. Cole makes 2-pt dunk at rim (assist by A. Ajinça),,15,28
105,2,11:24.0,,A. Iguodala misses 3-pt jump shot from 26 ft,15,28
106,2,11:22.0,Defensive rebound by N. Cole,,15,28
107,2,11:08.0,A. Ajinça makes 2-pt hook shot from 4 ft (assist by J. Holiday),,17,28
108,2,10:44.0,,H. Barnes misses 2-pt jump shot from 9 ft,17,28
109,2,10:42.0,Defensive rebound by A. Ajinça,,17,28
110,2,10:32.0,A. Ajinça makes 2-pt jump shot from 12 ft (assist by N. Cole),,19,28
111,2,10:13.0,,Turnover by K. Thompson (lost ball),19,28
112,2,10:13.0,,D. Green enters the game for F. Ezeli,19,28
113,2,10:01.0,N. Cole makes 2-pt layup from 2 ft,,21,28
114,2,9:46.0,,Shooting foul by N. Cole (drawn by K. Thompson),21,28
115,2,9:46.0,,K. Thompson makes 2-pt layup from 2 ft,21,30
116,2,9:46.0,A. Davis enters the game for A. Ajinça,,21,30
117,2,9:46.0,E. Gordon enters the game for J. Holiday,,21,30
118,2,9:46.0,,K. Thompson makes free throw 1 of 1,21,31
119,2,9:30.0,R. Anderson misses 2-pt jump shot from 12 ft,,21,31
120,2,9:29.0,,Defensive rebound by D. Green,21,31
121,2,9:22.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),21,34
122,2,9:05.0,N. Cole makes 2-pt jump shot from 19 ft,,23,34
123,2,8:48.0,,K. Thompson misses 2-pt jump shot from 16 ft,23,34
124,2,8:46.0,Defensive rebound by D. Cunningham,,23,34
125,2,8:32.0,A. Davis makes 2-pt dunk at rim (assist by N. Cole),,25,34
126,2,8:24.0,,Golden State full timeout,25,34
127,2,8:24.0,,A. Bogut enters the game for H. Barnes,25,34
128,2,8:13.0,,S. Livingston misses 2-pt jump shot from 14 ft,25,34
129,2,8:11.0,Defensive rebound by A. Davis,,25,34
130,2,7:57.0,Shooting foul by K. Thompson (drawn by A. Davis),,25,34
131,2,7:57.0,A. Davis makes free throw 1 of 2,,26,34
132,2,7:57.0,Q. Pondexter enters the game for D. Cunningham,,26,34
133,2,7:57.0,A. Davis misses free throw 2 of 2,,26,34
134,2,7:55.0,,Defensive rebound by A. Iguodala,26,34
135,2,7:41.0,,K. Thompson makes 2-pt layup from 2 ft (assist by A. Iguodala),26,36
136,2,7:26.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by N. Cole),,29,36
137,2,6:58.0,,D. Green makes 2-pt jump shot from 6 ft (assist by A. Bogut),29,38
138,2,6:35.0,A. Davis misses 2-pt jump shot from 13 ft,,29,38
139,2,6:34.0,,Defensive rebound by D. Green,29,38
140,2,6:30.0,,A. Bogut makes 2-pt layup at rim (assist by D. Green),29,40
141,2,6:18.0,Shooting foul by A. Bogut (drawn by A. Davis),,29,40
142,2,6:18.0,A. Davis makes free throw 1 of 2,,30,40
143,2,6:18.0,Ö. Aşık enters the game for R. Anderson,,30,40
144,2,6:18.0,T. Evans enters the game for N. Cole,,30,40
145,2,6:18.0,,S. Curry enters the game for A. Iguodala,30,40
146,2,6:18.0,A. Davis makes free throw 2 of 2,,31,40
147,2,6:04.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),31,42
148,2,5:41.0,Q. Pondexter makes 3-pt jump shot from 26 ft (assist by E. Gordon),,34,42
149,2,5:28.0,,D. Green misses 2-pt jump shot from 4 ft,34,42
150,2,5:26.0,Defensive rebound by Ö. Aşık,,34,42
151,2,5:17.0,Turnover by E. Gordon (bad pass),,34,42
152,2,5:17.0,Official timeout,,34,42
153,2,5:17.0,N. Cole enters the game for T. Evans,,34,42
154,2,5:07.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),34,44
155,2,5:00.0,Personal foul by A. Bogut (drawn by Ö. Aşık),,34,44
156,2,4:47.0,A. Davis makes 2-pt dunk at rim (assist by Ö. Aşık),,36,44
157,2,4:27.0,,Turnover by S. Livingston (lost ball; steal by Ö. Aşık),36,44
158,2,4:17.0,Q. Pondexter makes 3-pt jump shot from 25 ft (assist by E. Gordon),,39,44
159,2,3:57.0,,A. Bogut makes 2-pt jump shot from 5 ft,39,46
160,2,3:57.0,Technical foul by Q. Pondexter,,39,46
161,2,3:57.0,,S. Curry misses technical free throw,39,46
162,2,3:57.0,Offensive rebound by Team,,39,46
163,2,3:57.0,,H. Barnes enters the game for S. Livingston,39,46
164,2,3:42.0,E. Gordon misses 2-pt jump shot from 19 ft,,39,46
165,2,3:41.0,,Defensive rebound by D. Green,39,46
166,2,3:35.0,,Personal foul by Ö. Aşık (drawn by D. Green),39,46
167,2,3:35.0,J. Holiday enters the game for N. Cole,,39,46
168,2,3:24.0,,H. Barnes makes 2-pt jump shot from 7 ft (assist by S. Curry),39,48
169,2,3:09.0,Turnover by A. Davis (lost ball),,39,48
170,2,2:56.0,,S. Curry misses 3-pt jump shot from 27 ft,39,48
171,2,2:56.0,Defensive rebound by Ö. Aşık,,39,48
172,2,2:52.0,Turnover by J. Holiday (bad pass; steal by S. Curry),,39,48
173,2,2:46.0,,H. Barnes misses 2-pt jump shot from 17 ft,39,48
174,2,2:45.0,Defensive rebound by Q. Pondexter,,39,48
175,2,2:29.0,J. Holiday misses 2-pt jump shot from 10 ft,,39,48
176,2,2:28.0,Offensive rebound by J. Holiday,,39,48
177,2,2:19.0,Q. Pondexter misses 2-pt jump shot from 10 ft,,39,48
178,2,2:19.0,,Defensive rebound by Team,39,48
179,2,2:19.0,Loose ball foul by Ö. Aşık (drawn by A. Bogut),,39,48
180,2,2:19.0,New Orleans full timeout,,39,48
181,2,2:06.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),39,51
182,2,1:51.0,,L. Barbosa enters the game for K. Thompson,39,51
183,2,1:51.0,R. Anderson enters the game for Ö. Aşık,,39,51
184,2,1:42.0,Turnover by A. Davis (lost ball; steal by D. Green),,39,51
185,2,1:35.0,,S. Curry makes 2-pt jump shot from 5 ft,39,53
186,2,1:35.0,,Shooting foul by R. Anderson (drawn by S. Curry),39,53
187,2,1:35.0,,S. Curry makes free throw 1 of 1,39,54
188,2,1:19.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),,41,54
189,2,1:06.0,,D. Green misses 2-pt layup from 2 ft,41,54
190,2,1:05.0,,Offensive rebound by A. Bogut,41,54
191,2,1:05.0,,A. Bogut makes 2-pt dunk at rim,41,56
192,2,0:56.0,A. Davis misses 2-pt jump shot from 7 ft,,41,56
193,2,0:55.0,,Defensive rebound by D. Green,41,56
194,2,0:50.0,,Turnover by D. Green (lost ball; steal by Q. Pondexter),41,56
195,2,0:39.0,Turnover by J. Holiday (lost ball; steal by A. Bogut),,41,56
196,2,0:34.0,,S. Curry makes 2-pt layup from 2 ft,41,58
197,2,0:34.0,,Shooting foul by A. Davis (drawn by S. Curry),41,58
198,2,0:34.0,,A. Iguodala enters the game for A. Bogut,41,58
199,2,0:34.0,N. Cole enters the game for J. Holiday,,41,58
200,2,0:34.0,,S. Curry makes free throw 1 of 1,41,59
201,2,0:19.0,N. Cole misses 2-pt jump shot from 18 ft,,41,59
202,2,0:18.0,,Defensive rebound by L. Barbosa,41,59
203,3,11:43.0,,Personal foul by Q. Pondexter (drawn by S. Curry),41,59
204,3,11:34.0,,K. Thompson misses 2-pt jump shot from 18 ft,41,59
205,3,11:32.0,Defensive rebound by Team,,41,59
206,3,11:16.0,A. Davis makes 2-pt jump shot from 9 ft (assist by N. Cole),,43,59
207,3,11:04.0,,H. Barnes misses 2-pt jump shot from 7 ft,43,59
208,3,11:03.0,,Offensive rebound by A. Bogut,43,59
209,3,11:03.0,,A. Bogut makes 2-pt tip-in from 2 ft,43,61
210,3,10:45.0,Personal foul by S. Curry (drawn by N. Cole),,43,61
211,3,10:38.0,E. Gordon misses 2-pt jump shot from 13 ft,,43,61
212,3,10:37.0,,Defensive rebound by A. Bogut,43,61
213,3,10:26.0,,K. Thompson misses 2-pt jump shot from 11 ft,43,61
214,3,10:24.0,Defensive rebound by Ö. Aşık,,43,61
215,3,10:13.0,Offensive foul by A. Davis (drawn by D. Green),,43,61
216,3,10:13.0,Turnover by A. Davis (offensive foul),,43,61
217,3,10:05.0,,D. Green makes 3-pt jump shot from 28 ft (assist by S. Curry),43,64
218,3,9:44.0,A. Davis misses 2-pt layup from 3 ft,,43,64
219,3,9:43.0,Offensive rebound by Ö. Aşık,,43,64
220,3,9:43.0,Shooting foul by D. Green (drawn by Ö. Aşık),,43,64
221,3,9:43.0,Ö. Aşık makes free throw 1 of 2,,44,64
222,3,9:43.0,Ö. Aşık misses free throw 2 of 2,,44,64
223,3,9:42.0,,Defensive rebound by D. Green,44,64
224,3,9:23.0,,Turnover by S. Curry (bad pass; steal by E. Gordon),44,64
225,3,9:05.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by E. Gordon),,46,64
226,3,8:56.0,,K. Thompson misses 2-pt jump shot from 6 ft (block by A. Davis),46,64
227,3,8:54.0,Defensive rebound by E. Gordon,,46,64
228,3,8:50.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,46,64
229,3,8:49.0,,Defensive rebound by S. Curry,46,64
230,3,8:37.0,,K. Thompson misses 3-pt jump shot from 25 ft,46,64
231,3,8:36.0,,Offensive rebound by A. Bogut,46,64
232,3,8:23.0,,Turnover by K. Thompson (bad pass; steal by A. Davis),46,64
233,3,8:15.0,N. Cole misses 3-pt jump shot from 24 ft,,46,64
234,3,8:14.0,,Defensive rebound by A. Bogut,46,64
235,3,8:07.0,,Golden State full timeout,46,64
236,3,7:58.0,,Turnover by H. Barnes (lost ball),46,64
237,3,7:44.0,A. Davis misses 2-pt layup from 3 ft,,46,64
238,3,7:42.0,,Defensive rebound by H. Barnes,46,64
239,3,7:29.0,,Turnover by K. Thompson (lost ball),46,64
240,3,7:11.0,Turnover by E. Gordon (bad pass; steal by S. Curry),,46,64
241,3,7:08.0,,Personal foul by E. Gordon (drawn by S. Curry),46,64
242,3,7:01.0,,Shooting foul by A. Davis (drawn by A. Bogut),46,64
243,3,7:01.0,,A. Bogut misses free throw 1 of 2,46,64
244,3,7:01.0,,Offensive rebound by Team,46,64
245,3,7:01.0,R. Anderson enters the game for A. Davis,,46,64
246,3,7:01.0,,A. Bogut misses free throw 2 of 2,46,64
247,3,7:01.0,Defensive rebound by Team,,46,64
248,3,6:50.0,R. Anderson misses 3-pt jump shot from 27 ft,,46,64
249,3,6:49.0,,Defensive rebound by A. Bogut,46,64
250,3,6:43.0,,S. Curry misses 3-pt jump shot from 28 ft,46,64
251,3,6:42.0,Defensive rebound by Team,,46,64
252,3,6:42.0,,A. Iguodala enters the game for A. Bogut,46,64
253,3,6:28.0,E. Gordon misses 3-pt jump shot from 27 ft,,46,64
254,3,6:27.0,,Defensive rebound by S. Curry,46,64
255,3,6:21.0,,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),46,66
256,3,6:11.0,Turnover by Ö. Aşık (lost ball; steal by H. Barnes),,46,66
257,3,6:01.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Thompson),46,69
258,3,6:01.0,New Orleans full timeout,,46,69
259,3,6:01.0,D. Cunningham enters the game for Ö. Aşık,,46,69
260,3,5:52.0,Shooting foul by H. Barnes (drawn by E. Gordon),,46,69
261,3,5:52.0,E. Gordon makes free throw 1 of 2,,47,69
262,3,5:52.0,E. Gordon makes free throw 2 of 2,,48,69
263,3,5:43.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),48,71
264,3,5:29.0,E. Gordon makes 3-pt jump shot from 25 ft,,51,71
265,3,5:13.0,,Shooting foul by R. Anderson (drawn by D. Green),51,71
266,3,5:13.0,,D. Green misses free throw 1 of 2,51,71
267,3,5:13.0,,Offensive rebound by Team,51,71
268,3,5:13.0,J. Holiday enters the game for Q. Pondexter,,51,71
269,3,5:13.0,,D. Green makes free throw 2 of 2,51,72
270,3,4:56.0,N. Cole misses 2-pt jump shot from 17 ft,,51,72
271,3,4:55.0,Offensive rebound by R. Anderson,,51,72
272,3,4:55.0,R. Anderson misses 2-pt tip-in from 1 ft,,51,72
273,3,4:54.0,Offensive rebound by D. Cunningham,,51,72
274,3,4:54.0,D. Cunningham makes 2-pt layup from 1 ft,,53,72
275,3,4:54.0,Shooting foul by H. Barnes (drawn by D. Cunningham),,53,72
276,3,4:54.0,,L. Barbosa enters the game for K. Thompson,53,72
277,3,4:54.0,D. Cunningham makes free throw 1 of 1,,54,72
278,3,4:42.0,,L. Barbosa misses 2-pt jump shot from 5 ft,54,72
279,3,4:41.0,Defensive rebound by D. Cunningham,,54,72
280,3,4:31.0,Turnover by E. Gordon (lost ball; steal by D. Green),,54,72
281,3,4:26.0,,L. Barbosa misses 2-pt layup from 1 ft,54,72
282,3,4:24.0,Defensive rebound by J. Holiday,,54,72
283,3,4:20.0,Shooting foul by A. Iguodala (drawn by N. Cole),,54,72
284,3,4:20.0,N. Cole makes free throw 1 of 2,,55,72
285,3,4:20.0,N. Cole makes free throw 2 of 2,,56,72
286,3,4:06.0,,S. Curry makes 3-pt jump shot from 25 ft,56,75
287,3,3:55.0,N. Cole misses 3-pt jump shot from 27 ft,,56,75
288,3,3:54.0,,Defensive rebound by Team,56,75
289,3,3:39.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),56,78
290,3,3:17.0,E. Gordon misses 2-pt jump shot from 17 ft,,56,78
291,3,3:15.0,Offensive rebound by D. Cunningham,,56,78
292,3,3:05.0,Turnover by R. Anderson (bad pass; steal by S. Curry),,56,78
293,3,3:00.0,,S. Curry misses 3-pt jump shot from 27 ft,56,78
294,3,2:59.0,,Offensive rebound by L. Barbosa,56,78
295,3,2:48.0,,D. Green misses 2-pt jump shot from 5 ft,56,78
296,3,2:47.0,,Offensive rebound by D. Green,56,78
297,3,2:47.0,,Shooting foul by D. Cunningham (drawn by D. Green),56,78
298,3,2:47.0,,D. Green makes free throw 1 of 2,56,79
299,3,2:47.0,,S. Livingston enters the game for H. Barnes,56,79
300,3,2:47.0,A. Davis enters the game for R. Anderson,,56,79
301,3,2:47.0,Q. Pondexter enters the game for E. Gordon,,56,79
302,3,2:47.0,,D. Green makes free throw 2 of 2,56,80
303,3,2:31.0,Shooting foul by S. Livingston (drawn by Q. Pondexter),,56,80
304,3,2:31.0,Q. Pondexter makes free throw 1 of 2,,57,80
305,3,2:31.0,Q. Pondexter misses free throw 2 of 2,,57,80
306,3,2:30.0,,Defensive rebound by D. Green,57,80
307,3,2:16.0,,S. Livingston makes 2-pt dunk at rim (assist by A. Iguodala),57,82
308,3,2:01.0,J. Holiday misses 2-pt jump shot from 11 ft (block by D. Green),,57,82
309,3,2:00.0,,Defensive rebound by A. Iguodala,57,82
310,3,1:54.0,,A. Iguodala misses 2-pt layup from 2 ft,57,82
311,3,1:53.0,Defensive rebound by Q. Pondexter,,57,82
312,3,1:47.0,Q. Pondexter makes 2-pt layup from 2 ft (assist by J. Holiday),,59,82
313,3,1:32.0,,L. Barbosa misses 2-pt layup from 2 ft,59,82
314,3,1:31.0,Defensive rebound by D. Cunningham,,59,82
315,3,1:21.0,Turnover by A. Davis (lost ball; steal by A. Iguodala),,59,82
316,3,1:04.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),59,84
317,3,0:41.0,Shooting foul by S. Livingston (drawn by Q. Pondexter),,59,84
318,3,0:41.0,Q. Pondexter makes free throw 1 of 2,,60,84
319,3,0:41.0,,M. Speights enters the game for D. Green,60,84
320,3,0:41.0,Q. Pondexter makes free throw 2 of 2,,61,84
321,3,0:34.0,,Turnover by S. Curry (bad pass; steal by D. Cunningham),61,84
322,3,0:30.0,A. Davis makes 2-pt dunk at rim,,63,84
323,3,0:07.0,,S. Curry misses 3-pt jump shot from 25 ft,63,84
324,3,0:06.0,Defensive rebound by Q. Pondexter,,63,84
325,3,0:02.0,Q. Pondexter makes 3-pt jump shot from 33 ft,,66,84
326,4,11:43.0,J. Holiday makes 2-pt jump shot from 11 ft (assist by Q. Pondexter),,68,84
327,4,11:24.0,,K. Thompson misses 2-pt jump shot from 16 ft,68,84
328,4,11:23.0,,Offensive rebound by H. Barnes,68,84
329,4,11:13.0,,K. Thompson misses 2-pt layup from 2 ft (block by A. Davis),68,84
330,4,11:11.0,Defensive rebound by Q. Pondexter,,68,84
331,4,11:02.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by Q. Pondexter),,71,84
332,4,10:44.0,,K. Thompson misses 3-pt jump shot from 26 ft,71,84
333,4,10:43.0,Defensive rebound by Q. Pondexter,,71,84
334,4,10:30.0,A. Davis makes 2-pt jump shot from 15 ft (assist by Q. Pondexter),,73,84
335,4,10:20.0,,Golden State full timeout,73,84
336,4,10:20.0,,D. Green enters the game for H. Barnes,73,84
337,4,10:04.0,,S. Livingston misses 2-pt jump shot from 12 ft (block by N. Cole),73,84
338,4,10:03.0,,Offensive rebound by Team,73,84
339,4,10:00.0,,A. Bogut misses 2-pt jump shot from 17 ft,73,84
340,4,9:58.0,Defensive rebound by A. Davis,,73,84
341,4,9:48.0,Personal foul by K. Thompson (drawn by J. Holiday),,73,84
342,4,9:48.0,,S. Curry enters the game for S. Livingston,73,84
343,4,9:37.0,A. Davis misses 2-pt layup from 3 ft (block by A. Bogut),,73,84
344,4,9:35.0,,Defensive rebound by A. Bogut,73,84
345,4,9:26.0,,K. Thompson misses 3-pt jump shot from 26 ft,73,84
346,4,9:26.0,Defensive rebound by Team,,73,84
347,4,9:06.0,D. Cunningham misses 2-pt jump shot from 18 ft (block by A. Bogut),,73,84
348,4,9:04.0,,Defensive rebound by D. Green,73,84
349,4,8:55.0,,S. Curry makes 3-pt jump shot from 25 ft,73,87
350,4,8:36.0,A. Davis misses 2-pt jump shot from 18 ft,,73,87
351,4,8:35.0,,Defensive rebound by A. Bogut,73,87
352,4,8:28.0,,Personal foul by N. Cole (drawn by S. Curry),73,87
353,4,8:28.0,E. Gordon enters the game for N. Cole,,73,87
354,4,8:13.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Bogut),73,90
355,4,8:12.0,New Orleans full timeout,,73,90
356,4,8:12.0,Ö. Aşık enters the game for D. Cunningham,,73,90
357,4,7:56.0,Q. Pondexter misses 2-pt jump shot from 17 ft,,73,90
358,4,7:55.0,,Defensive rebound by D. Green,73,90
359,4,7:42.0,,Turnover by K. Thompson (bad pass),73,90
360,4,7:30.0,Turnover by E. Gordon (lost ball; steal by A. Bogut),,73,90
361,4,7:27.0,,Shooting foul by J. Holiday (drawn by S. Curry),73,90
362,4,7:27.0,,S. Curry misses free throw 1 of 2,73,90
363,4,7:27.0,,Offensive rebound by Team,73,90
364,4,7:27.0,,S. Curry makes free throw 2 of 2,73,91
365,4,7:15.0,Shooting foul by A. Bogut (drawn by Ö. Aşık),,73,91
366,4,7:15.0,Ö. Aşık misses free throw 1 of 2,,73,91
367,4,7:15.0,Offensive rebound by Team,,73,91
368,4,7:15.0,Ö. Aşık makes free throw 2 of 2,,74,91
369,4,7:06.0,,Offensive foul by D. Green (drawn by J. Holiday),74,91
370,4,7:06.0,,Turnover by D. Green (offensive foul),74,91
371,4,6:55.0,E. Gordon misses 3-pt jump shot from 27 ft,,74,91
372,4,6:54.0,,Defensive rebound by D. Green,74,91
373,4,6:47.0,,S. Curry misses 3-pt jump shot from 26 ft,74,91
374,4,6:46.0,Defensive rebound by Ö. Aşık,,74,91
375,4,6:32.0,Q. Pondexter makes 2-pt layup from 2 ft,,76,91
376,4,6:11.0,,Turnover by A. Bogut (bad pass; steal by J. Holiday),76,91
377,4,5:55.0,J. Holiday misses 2-pt jump shot from 18 ft,,76,91
378,4,5:55.0,,Defensive rebound by K. Thompson,76,91
379,4,5:55.0,,Personal foul by Ö. Aşık (drawn by K. Thompson),76,91
380,4,5:55.0,N. Cole enters the game for J. Holiday,,76,91
381,4,5:33.0,,A. Iguodala misses 3-pt jump shot from 26 ft,76,91
382,4,5:32.0,Defensive rebound by Q. Pondexter,,76,91
