,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
52,1,4:45.0,T. Prince misses 2-pt layup from 2 ft,,16,22
53,1,4:44.0,,Defensive rebound by A. Davis,16,22
54,1,4:22.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. Evans),16,25
55,1,4:05.0,B. Udrih misses 3-pt jump shot from 25 ft,,16,25
56,1,4:04.0,,Defensive rebound by A. Davis,16,25
57,1,3:54.0,,J. Holiday misses 2-pt jump shot from 20 ft,16,25
58,1,3:52.0,Defensive rebound by T. Prince,,16,25
59,1,3:38.0,M. Gasol makes 2-pt hook shot from 7 ft,,18,25
60,1,3:19.0,,A. Davis misses 2-pt jump shot from 20 ft,18,25
61,1,3:18.0,Defensive rebound by C. Lee,,18,25
62,1,3:02.0,M. Gasol misses 2-pt jump shot from 18 ft,,18,25
63,1,3:01.0,,Defensive rebound by T. Evans,18,25
64,1,2:52.0,,T. Evans makes 2-pt layup at rim,18,27
65,1,2:30.0,T. Prince misses 2-pt hook shot from 11 ft,,18,27
66,1,2:28.0,Offensive rebound by Z. Randolph,,18,27
67,1,2:26.0,Z. Randolph misses 2-pt layup from 2 ft (block by D. Cunningham),,18,27
68,1,2:24.0,,Defensive rebound by T. Evans,18,27
69,1,2:18.0,,D. Cunningham misses 2-pt jump shot from 20 ft,18,27
70,1,2:17.0,Defensive rebound by B. Udrih,,18,27
71,1,2:05.0,Shooting foul by T. Evans (drawn by M. Gasol),,18,27
72,1,2:05.0,,New Orleans full timeout,18,27
73,1,2:05.0,,R. Anderson enters the game for D. Cunningham,18,27
74,1,2:05.0,,A. Rivers enters the game for Ö. Aşık,18,27
75,1,2:05.0,,L. Babbitt enters the game for J. Holiday,18,27
76,1,2:05.0,J. Leuer enters the game for Z. Randolph,,18,27
77,1,2:05.0,M. Gasol misses free throw 1 of 2,,18,27
78,1,2:05.0,Offensive rebound by Team,,18,27
79,1,2:05.0,M. Gasol makes free throw 2 of 2,,19,27
80,1,1:48.0,,T. Evans misses 2-pt layup from 2 ft,19,27
81,1,1:47.0,,Offensive rebound by R. Anderson,19,27
82,1,1:47.0,,R. Anderson makes 2-pt tip-in from 1 ft,19,29
83,1,1:31.0,Turnover by M. Gasol (bad pass),,19,29
84,1,1:14.0,,R. Anderson misses 3-pt jump shot from 26 ft,19,29
85,1,1:13.0,Defensive rebound by C. Lee,,19,29
86,1,1:06.0,C. Lee misses 2-pt jump shot from 8 ft,,19,29
87,1,1:06.0,Offensive rebound by M. Gasol,,19,29
88,1,1:06.0,,Loose ball foul by A. Davis (drawn by M. Gasol),19,29
89,1,1:06.0,T. Allen enters the game for B. Udrih,,19,29
90,1,1:06.0,M. Conley enters the game for C. Lee,,19,29
91,1,1:06.0,,A. Ajinça enters the game for A. Davis,19,29
92,1,0:50.0,Turnover by T. Prince (bad pass),,19,29
93,1,0:33.0,,A. Rivers misses 2-pt jump shot from 8 ft,19,29
94,1,0:32.0,Defensive rebound by M. Gasol,,19,29
95,1,0:17.0,T. Prince misses 2-pt jump shot from 10 ft (block by A. Rivers),,19,29
96,1,0:15.0,Offensive rebound by T. Allen,,19,29
97,1,0:14.0,T. Allen misses 2-pt layup at rim (block by A. Ajinça),,19,29
98,1,0:13.0,,Defensive rebound by T. Evans,19,29
99,1,0:10.0,,Shooting foul by T. Allen (drawn by T. Evans),19,29
100,1,0:10.0,,T. Evans makes free throw 1 of 2,19,30
101,1,0:10.0,,T. Evans makes free throw 2 of 2,19,31
102,1,0:01.0,M. Conley misses 2-pt jump shot from 16 ft,,19,31
103,1,0:00.0,,Defensive rebound by A. Ajinça,19,31
104,2,11:35.0,V. Carter misses 3-pt jump shot from 25 ft,,19,31
105,2,11:34.0,Offensive rebound by J. Leuer,,19,31
106,2,11:30.0,M. Conley makes 3-pt jump shot from 25 ft (assist by J. Leuer),,22,31
107,2,11:09.0,,L. Babbitt misses 2-pt jump shot from 18 ft,22,31
108,2,11:08.0,Defensive rebound by J. Leuer,,22,31
109,2,11:05.0,Personal foul by A. Rivers (drawn by T. Allen),,22,31
110,2,10:51.0,V. Carter makes 2-pt jump shot from 21 ft (assist by K. Koufos),,24,31
111,2,10:34.0,,Shooting foul by T. Allen (drawn by T. Evans),24,31
112,2,10:34.0,,T. Evans makes free throw 1 of 2,24,32
113,2,10:34.0,,T. Evans makes free throw 2 of 2,24,33
114,2,10:21.0,M. Conley misses 2-pt layup from 3 ft,,24,33
115,2,10:20.0,,Defensive rebound by R. Anderson,24,33
116,2,10:05.0,,L. Babbitt misses 3-pt jump shot from 25 ft,24,33
117,2,10:04.0,Defensive rebound by K. Koufos,,24,33
118,2,9:53.0,M. Conley misses 3-pt jump shot from 25 ft,,24,33
119,2,9:52.0,,Defensive rebound by L. Babbitt,24,33
120,2,9:33.0,,L. Babbitt misses 3-pt jump shot from 24 ft,24,33
121,2,9:32.0,Defensive rebound by T. Allen,,24,33
122,2,9:22.0,Shooting foul by A. Rivers (drawn by M. Conley),,24,33
123,2,9:22.0,M. Conley makes free throw 1 of 2,,25,33
124,2,9:22.0,,E. Gordon enters the game for L. Babbitt,25,33
125,2,9:22.0,M. Conley makes free throw 2 of 2,,26,33
126,2,9:04.0,,R. Anderson misses 2-pt jump shot from 6 ft,26,33
127,2,9:04.0,Defensive rebound by K. Koufos,,26,33
128,2,9:04.0,,Loose ball foul by A. Ajinça (drawn by K. Koufos),26,33
129,2,8:51.0,Turnover by K. Koufos (lost ball; steal by E. Gordon),,26,33
130,2,8:43.0,,E. Gordon misses 2-pt jump shot from 19 ft,26,33
131,2,8:42.0,Defensive rebound by J. Leuer,,26,33
132,2,8:37.0,Turnover by M. Conley (traveling),,26,33
133,2,8:37.0,Official timeout,,26,33
134,2,8:25.0,,Turnover by E. Gordon (lost ball; steal by T. Allen),26,33
135,2,8:21.0,T. Allen makes 2-pt layup from 2 ft,,28,33
136,2,8:02.0,,T. Evans misses 2-pt jump shot from 3 ft (block by J. Leuer),28,33
137,2,8:01.0,Defensive rebound by J. Leuer,,28,33
138,2,7:46.0,Shooting foul by A. Ajinça (drawn by K. Koufos),,28,33
139,2,7:46.0,K. Koufos makes free throw 1 of 2,,29,33
140,2,7:46.0,,J. Holiday enters the game for A. Rivers,29,33
141,2,7:46.0,,Ö. Aşık enters the game for A. Ajinça,29,33
142,2,7:46.0,K. Koufos makes free throw 2 of 2,,30,33
143,2,7:32.0,,J. Holiday misses 3-pt jump shot from 26 ft,30,33
144,2,7:31.0,Defensive rebound by Team,,30,33
145,2,7:15.0,V. Carter makes 2-pt jump shot from 18 ft,,32,33
146,2,7:07.0,,Turnover by R. Anderson (offensive foul),32,33
147,2,7:07.0,,Offensive foul by R. Anderson (drawn by J. Leuer),32,33
148,2,6:45.0,V. Carter misses 3-pt jump shot from 24 ft,,32,33
149,2,6:42.0,,Defensive rebound by Team,32,33
150,2,6:24.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),32,36
151,2,6:10.0,M. Conley misses 2-pt layup from 1 ft,,32,36
152,2,6:09.0,,Defensive rebound by T. Evans,32,36
153,2,6:04.0,,T. Evans makes 2-pt layup from 1 ft,32,38
154,2,5:47.0,V. Carter misses 2-pt layup from 2 ft,,32,38
155,2,5:46.0,,Defensive rebound by T. Evans,32,38
156,2,5:36.0,,T. Evans makes 2-pt layup from 2 ft (assist by J. Holiday),32,40
157,2,5:36.0,Memphis full timeout,,32,40
158,2,5:36.0,M. Gasol enters the game for J. Leuer,,32,40
159,2,5:36.0,Z. Randolph enters the game for K. Koufos,,32,40
160,2,5:13.0,M. Gasol makes 2-pt jump shot from 14 ft,,34,40
161,2,4:55.0,,R. Anderson misses 2-pt jump shot from 16 ft,34,40
162,2,4:54.0,Defensive rebound by V. Carter,,34,40
163,2,4:41.0,,Loose ball foul by Ö. Aşık (drawn by V. Carter),34,40
164,2,4:41.0,V. Carter makes free throw 1 of 2,,35,40
165,2,4:41.0,,A. Davis enters the game for R. Anderson,35,40
166,2,4:41.0,V. Carter misses free throw 2 of 2,,35,40
167,2,4:40.0,,Defensive rebound by A. Davis,35,40
168,2,4:26.0,,Shooting foul by M. Gasol (drawn by A. Davis),35,40
169,2,4:26.0,,A. Davis makes free throw 1 of 2,35,41
170,2,4:26.0,,R. Anderson enters the game for Ö. Aşık,35,41
171,2,4:26.0,,D. Cunningham enters the game for E. Gordon,35,41
172,2,4:26.0,B. Udrih enters the game for M. Conley,,35,41
173,2,4:26.0,,A. Davis makes free throw 2 of 2,35,42
174,2,4:06.0,B. Udrih misses 2-pt jump shot from 19 ft,,35,42
175,2,4:04.0,,Defensive rebound by J. Holiday,35,42
176,2,3:59.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),35,45
177,2,3:38.0,V. Carter misses 3-pt jump shot from 25 ft,,35,45
178,2,3:36.0,,Defensive rebound by J. Holiday,35,45
179,2,3:26.0,,D. Cunningham misses 2-pt jump shot from 21 ft,35,45
180,2,3:25.0,,Offensive rebound by A. Davis,35,45
181,2,3:13.0,,A. Davis misses 2-pt jump shot from 7 ft,35,45
182,2,3:12.0,Defensive rebound by M. Gasol,,35,45
183,2,3:06.0,V. Carter misses 3-pt jump shot from 26 ft,,35,45
184,2,3:04.0,Offensive rebound by Z. Randolph,,35,45
185,2,3:03.0,Z. Randolph makes 2-pt layup from 2 ft,,37,45
186,2,2:47.0,,Personal foul by B. Udrih (drawn by J. Holiday),37,45
187,2,2:47.0,,New Orleans full timeout,37,45
188,2,2:47.0,C. Lee enters the game for V. Carter,,37,45
189,2,2:47.0,T. Prince enters the game for T. Allen,,37,45
190,2,2:36.0,,Turnover by R. Anderson (lost ball; steal by Z. Randolph),37,45
191,2,2:16.0,Z. Randolph misses 2-pt jump shot from 16 ft,,37,45
192,2,2:15.0,,Defensive rebound by D. Cunningham,37,45
193,2,2:00.0,,Shooting foul by C. Lee (drawn by T. Evans),37,45
194,2,2:00.0,,T. Evans makes free throw 1 of 2,37,46
195,2,2:00.0,,T. Evans misses free throw 2 of 2,37,46
196,2,1:59.0,Defensive rebound by Z. Randolph,,37,46
197,2,1:45.0,B. Udrih misses 2-pt layup from 3 ft (block by D. Cunningham),,37,46
198,2,1:44.0,,Defensive rebound by A. Davis,37,46
199,2,1:42.0,,T. Evans makes 2-pt layup from 1 ft,37,48
200,2,1:42.0,,Shooting foul by C. Lee (drawn by T. Evans),37,48
201,2,1:42.0,,T. Evans misses free throw 1 of 1,37,48
202,2,1:41.0,Defensive rebound by T. Prince,,37,48
203,2,1:19.0,M. Gasol makes 2-pt jump shot from 18 ft,,39,48
204,2,1:02.0,,Turnover by R. Anderson (traveling),39,48
205,2,1:02.0,M. Conley enters the game for B. Udrih,,39,48
206,2,1:02.0,,A. Ajinça enters the game for A. Davis,39,48
207,2,0:43.0,C. Lee misses 3-pt jump shot from 26 ft,,39,48
208,2,0:42.0,,Defensive rebound by T. Evans,39,48
209,2,0:29.0,,J. Holiday misses 3-pt jump shot from 25 ft,39,48
210,2,0:28.0,,Offensive rebound by D. Cunningham,39,48
211,2,0:11.0,,T. Evans misses 2-pt jump shot from 21 ft,39,48
212,2,0:10.0,,Offensive rebound by A. Ajinça,39,48
213,2,0:08.0,,A. Ajinça misses 2-pt layup from 1 ft,39,48
214,2,0:08.0,,Offensive rebound by A. Ajinça,39,48
215,2,0:08.0,,A. Ajinça makes 2-pt tip-in from 1 ft,39,50
216,2,0:03.0,Turnover by M. Conley (lost ball; steal by J. Holiday),,39,50
217,2,0:00.0,,J. Holiday makes 2-pt layup from 2 ft,39,52
218,3,11:42.0,Turnover by Z. Randolph (bad pass),,39,52
219,3,11:30.0,,Turnover by D. Cunningham (bad pass; steal by Z. Randolph),39,52
220,3,11:15.0,M. Gasol misses 2-pt jump shot from 19 ft,,39,52
221,3,11:13.0,,Defensive rebound by J. Holiday,39,52
222,3,11:07.0,,Turnover by E. Gordon (bad pass; steal by M. Conley),39,52
223,3,11:01.0,Personal foul by J. Holiday (drawn by M. Gasol),,39,52
224,3,11:01.0,M. Gasol makes free throw 1 of 2,,40,52
225,3,11:01.0,M. Gasol misses free throw 2 of 2,,40,52
226,3,10:59.0,,Defensive rebound by Ö. Aşık,40,52
227,3,10:47.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by Ö. Aşık),40,54
228,3,10:29.0,M. Gasol makes 2-pt jump shot from 11 ft (assist by M. Conley),,42,54
229,3,10:09.0,,D. Cunningham misses 2-pt jump shot from 3 ft (block by T. Allen),42,54
230,3,10:07.0,Defensive rebound by Z. Randolph,,42,54
231,3,9:56.0,C. Lee makes 2-pt jump shot from 16 ft (assist by Z. Randolph),,44,54
232,3,9:31.0,,A. Davis misses 2-pt jump shot from 20 ft,44,54
233,3,9:29.0,,Offensive rebound by D. Cunningham,44,54
234,3,9:27.0,,Shooting foul by M. Gasol (drawn by A. Davis),44,54
235,3,9:27.0,,A. Davis makes free throw 1 of 2,44,55
236,3,9:27.0,,A. Davis makes free throw 2 of 2,44,56
237,3,9:08.0,T. Allen misses 3-pt jump shot from 23 ft,,44,56
238,3,9:07.0,Offensive rebound by Z. Randolph,,44,56
239,3,9:02.0,C. Lee misses 2-pt jump shot from 11 ft,,44,56
240,3,9:02.0,Offensive rebound by Team,,44,56
241,3,9:02.0,,Loose ball foul by J. Holiday (drawn by T. Allen),44,56
242,3,8:49.0,M. Conley makes 3-pt jump shot from 25 ft (assist by C. Lee),,47,56
243,3,8:40.0,,Shooting block foul by M. Conley (drawn by J. Holiday),47,56
244,3,8:40.0,,J. Holiday makes free throw 1 of 2,47,57
245,3,8:40.0,,J. Holiday makes free throw 2 of 2,47,58
246,3,8:30.0,Shooting foul by J. Holiday (drawn by T. Allen),,47,58
247,3,8:30.0,T. Allen makes free throw 1 of 2,,48,58
248,3,8:30.0,T. Allen makes free throw 2 of 2,,49,58
249,3,8:19.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by D. Cunningham),49,60
250,3,8:10.0,Offensive foul by M. Gasol (drawn by Ö. Aşık),,49,60
251,3,8:10.0,Turnover by M. Gasol (offensive foul),,49,60
252,3,8:10.0,K. Koufos enters the game for M. Gasol,,49,60
253,3,7:57.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),49,62
254,3,7:37.0,C. Lee misses 2-pt jump shot from 17 ft,,49,62
255,3,7:36.0,Offensive rebound by K. Koufos,,49,62
256,3,7:36.0,K. Koufos makes 2-pt tip-in from 1 ft,,51,62
257,3,7:36.0,Shooting foul by E. Gordon (drawn by K. Koufos),,51,62
258,3,7:36.0,K. Koufos makes free throw 1 of 1,,52,62
259,3,7:26.0,,A. Davis misses 2-pt jump shot from 18 ft,52,62
260,3,7:25.0,Defensive rebound by T. Allen,,52,62
261,3,7:11.0,K. Koufos makes 2-pt hook shot from 6 ft (assist by Z. Randolph),,54,62
262,3,6:53.0,,J. Holiday makes 2-pt jump shot from 16 ft,54,64
263,3,6:35.0,M. Conley makes 2-pt jump shot from 10 ft,,56,64
264,3,6:35.0,Shooting foul by E. Gordon (drawn by M. Conley),,56,64
265,3,6:35.0,M. Conley makes free throw 1 of 1,,57,64
266,3,6:22.0,,J. Holiday misses 3-pt jump shot from 24 ft,57,64
267,3,6:21.0,Defensive rebound by Z. Randolph,,57,64
268,3,6:11.0,M. Conley misses 2-pt jump shot from 5 ft (block by A. Davis),,57,64
269,3,6:09.0,,Defensive rebound by Ö. Aşık,57,64
270,3,5:58.0,,A. Davis misses 2-pt jump shot from 20 ft,57,64
271,3,5:57.0,,Offensive rebound by D. Cunningham,57,64
272,3,5:55.0,,New Orleans full timeout,57,64
273,3,5:55.0,,R. Anderson enters the game for Ö. Aşık,57,64
274,3,5:41.0,,A. Davis misses 2-pt jump shot from 13 ft (block by K. Koufos),57,64
275,3,5:40.0,Defensive rebound by M. Conley,,57,64
276,3,5:22.0,M. Conley misses 3-pt jump shot from 26 ft,,57,64
277,3,5:21.0,,Defensive rebound by E. Gordon,57,64
278,3,5:15.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by E. Gordon),57,67
279,3,4:48.0,Z. Randolph misses 2-pt jump shot from 6 ft (block by A. Davis),,57,67
280,3,4:46.0,Offensive rebound by Z. Randolph,,57,67
281,3,4:43.0,Z. Randolph makes 2-pt layup from 1 ft,,59,67
282,3,4:33.0,,E. Gordon makes 3-pt jump shot from 22 ft (assist by R. Anderson),59,70
283,3,4:13.0,T. Allen makes 2-pt dunk at rim (assist by M. Conley),,61,70
284,3,3:56.0,,R. Anderson misses 3-pt jump shot from 25 ft,61,70
285,3,3:55.0,Defensive rebound by C. Lee,,61,70
286,3,3:42.0,M. Conley misses 2-pt layup from 1 ft,,61,70
287,3,3:41.0,Offensive rebound by Z. Randolph,,61,70
288,3,3:41.0,Shooting foul by A. Davis (drawn by Z. Randolph),,61,70
289,3,3:41.0,Z. Randolph misses free throw 1 of 2,,61,70
290,3,3:41.0,Offensive rebound by Team,,61,70
291,3,3:41.0,V. Carter enters the game for T. Allen,,61,70
292,3,3:41.0,,T. Evans enters the game for D. Cunningham,61,70
293,3,3:41.0,Z. Randolph makes free throw 2 of 2,,62,70
294,3,3:25.0,,R. Anderson makes 2-pt jump shot from 8 ft (assist by J. Holiday),62,72
295,3,3:04.0,K. Koufos misses 2-pt jump shot from 7 ft (block by A. Davis),,62,72
296,3,3:03.0,Offensive rebound by Z. Randolph,,62,72
297,3,3:03.0,Turnover by Z. Randolph (traveling),,62,72
298,3,3:03.0,T. Prince enters the game for Z. Randolph,,62,72
299,3,2:52.0,,J. Holiday misses 2-pt jump shot from 18 ft,62,72
300,3,2:51.0,Defensive rebound by K. Koufos,,62,72
301,3,2:41.0,M. Conley misses 2-pt jump shot from 5 ft,,62,72
302,3,2:40.0,,Defensive rebound by R. Anderson,62,72
303,3,2:32.0,,Shooting foul by V. Carter (drawn by J. Holiday),62,72
304,3,2:32.0,Memphis full timeout,,62,72
305,3,2:32.0,,J. Holiday makes free throw 1 of 2,62,73
306,3,2:32.0,B. Udrih enters the game for M. Conley,,62,73
307,3,2:32.0,,J. Holiday makes free throw 2 of 2,62,74
308,3,2:11.0,B. Udrih makes 3-pt jump shot from 23 ft (assist by T. Prince),,65,74
309,3,1:55.0,,R. Anderson misses 2-pt jump shot from 9 ft,65,74
310,3,1:54.0,Defensive rebound by K. Koufos,,65,74
311,3,1:41.0,T. Prince misses 2-pt jump shot from 13 ft,,65,74
312,3,1:41.0,,Defensive rebound by R. Anderson,65,74
313,3,1:30.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Evans),65,77
314,3,1:15.0,Shooting foul by T. Evans (drawn by V. Carter),,65,77
315,3,1:15.0,V. Carter makes free throw 1 of 2,,66,77
316,3,1:15.0,,A. Rivers enters the game for J. Holiday,66,77
317,3,1:15.0,V. Carter makes free throw 2 of 2,,67,77
318,3,1:01.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by A. Davis),67,80
319,3,0:41.0,B. Udrih makes 2-pt jump shot from 17 ft (assist by T. Prince),,69,80
320,3,0:17.0,,A. Davis makes 2-pt layup from 3 ft (assist by T. Evans),69,82
321,3,0:01.0,B. Udrih makes 2-pt layup from 1 ft,,71,82
322,4,11:44.0,,R. Anderson misses 2-pt layup from 3 ft,71,82
323,4,11:43.0,,Offensive rebound by A. Davis,71,82
324,4,11:43.0,,A. Davis makes 2-pt dunk at rim,71,84
325,4,11:23.0,K. Koufos makes 2-pt layup from 2 ft (assist by B. Udrih),,73,84
326,4,10:56.0,,T. Evans misses 2-pt jump shot from 21 ft,73,84
327,4,10:55.0,Defensive rebound by K. Koufos,,73,84
328,4,10:40.0,T. Prince misses 2-pt jump shot from 12 ft,,73,84
329,4,10:39.0,,Defensive rebound by A. Davis,73,84
330,4,10:18.0,,R. Anderson misses 3-pt jump shot from 26 ft,73,84
331,4,10:17.0,Defensive rebound by K. Koufos,,73,84
332,4,10:06.0,V. Carter misses 2-pt jump shot from 20 ft,,73,84
333,4,10:05.0,,Defensive rebound by D. Cunningham,73,84
334,4,10:00.0,,Personal foul by K. Koufos (drawn by A. Davis),73,84
335,4,10:00.0,N. Calathes enters the game for C. Lee,,73,84
336,4,9:52.0,,T. Evans makes 2-pt layup from 1 ft,73,86
337,4,9:35.0,V. Carter makes 2-pt jump shot from 10 ft,,75,86
338,4,9:16.0,,Turnover by A. Rivers (bad pass; steal by K. Koufos),75,86
339,4,9:10.0,B. Udrih makes 2-pt jump shot from 18 ft (assist by N. Calathes),,77,86
340,4,9:09.0,,New Orleans full timeout,77,86
341,4,8:48.0,,A. Davis misses 2-pt jump shot from 10 ft,77,86
342,4,8:46.0,,Offensive rebound by R. Anderson,77,86
343,4,8:46.0,,R. Anderson makes 2-pt tip-in from 1 ft,77,88
344,4,8:20.0,Turnover by Team (shot clock),,77,88
345,4,8:02.0,,T. Evans misses 2-pt jump shot from 17 ft,77,88
346,4,8:01.0,,Offensive rebound by D. Cunningham,77,88
347,4,7:51.0,,A. Davis misses 2-pt jump shot from 16 ft,77,88
348,4,7:50.0,,Offensive rebound by Team,77,88
349,4,7:50.0,T. Allen enters the game for N. Calathes,,77,88
350,4,7:50.0,M. Conley enters the game for B. Udrih,,77,88
351,4,7:39.0,,Turnover by A. Davis (bad pass; steal by T. Allen),77,88
352,4,7:36.0,T. Allen misses 2-pt layup from 1 ft,,77,88
353,4,7:34.0,,Defensive rebound by T. Evans,77,88
354,4,7:30.0,,T. Evans misses 2-pt layup from 1 ft (block by K. Koufos),77,88
355,4,7:28.0,,Offensive rebound by T. Evans,77,88
356,4,7:26.0,,T. Evans misses 2-pt layup at rim,77,88
357,4,7:26.0,,Offensive rebound by A. Rivers,77,88
358,4,7:26.0,,Personal foul by T. Prince (drawn by A. Rivers),77,88
359,4,7:26.0,M. Gasol enters the game for K. Koufos,,77,88
360,4,7:26.0,,J. Holiday enters the game for A. Rivers,77,88
361,4,7:26.0,,Ö. Aşık enters the game for A. Davis,77,88
362,4,7:18.0,,Shooting foul by T. Prince (drawn by Ö. Aşık),77,88
363,4,7:18.0,,Ö. Aşık makes free throw 1 of 2,77,89
364,4,7:18.0,,Ö. Aşık misses free throw 2 of 2,77,89
365,4,7:17.0,Defensive rebound by V. Carter,,77,89
366,4,7:01.0,M. Gasol makes 2-pt hook shot from 9 ft,,79,89
367,4,6:40.0,,R. Anderson makes 2-pt layup from 1 ft (assist by J. Holiday),79,91
368,4,6:25.0,Personal foul by Ö. Aşık (drawn by M. Gasol),,79,91
369,4,6:25.0,Z. Randolph enters the game for V. Carter,,79,91
370,4,6:17.0,M. Conley makes 2-pt layup from 2 ft,,81,91
371,4,6:02.0,,J. Holiday makes 2-pt jump shot from 17 ft,81,93
372,4,5:43.0,Shooting foul by Ö. Aşık (drawn by M. Gasol),,81,93
373,4,5:43.0,Official timeout,,81,93
374,4,5:43.0,M. Gasol makes free throw 1 of 2,,82,93
375,4,5:43.0,M. Gasol misses free throw 2 of 2,,82,93
376,4,5:43.0,,Defensive rebound by Ö. Aşık,82,93
377,4,5:24.0,,D. Cunningham misses 2-pt jump shot from 21 ft,82,93
378,4,5:23.0,Defensive rebound by Team,,82,93
379,4,5:23.0,,Loose ball foul by Ö. Aşık (drawn by Z. Randolph),82,93
380,4,5:23.0,,A. Davis enters the game for Ö. Aşık,82,93
381,4,5:02.0,M. Gasol misses 2-pt jump shot from 15 ft,,82,93
382,4,5:01.0,,Defensive rebound by A. Davis,82,93
383,4,4:37.0,,R. Anderson misses 2-pt layup from 3 ft,82,93
384,4,4:36.0,Defensive rebound by T. Prince,,82,93
385,4,4:28.0,Z. Randolph misses 2-pt jump shot from 18 ft,,82,93
386,4,4:26.0,,Defensive rebound by T. Evans,82,93
