,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,GOLDEN STATE_ACTION,MILWAUKEE_SCORE,GOLDEN STATE_SCORE
365,4,8:19.0,Turnover by G. Antetokounmpo (lost ball; steal by D. Green),,75,85
366,4,8:15.0,,D. Green makes 2-pt dunk at rim,75,87
367,4,7:55.0,Turnover by M. Carter-Williams (bad pass; steal by A. Iguodala),,75,87
368,4,7:54.0,,Personal foul by E. İlyasova (drawn by A. Iguodala),75,87
369,4,7:36.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Livingston),75,89
370,4,7:25.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,78,89
371,4,7:08.0,,Turnover by S. Curry (traveling),78,89
372,4,6:49.0,Personal foul by A. Iguodala (drawn by G. Antetokounmpo),,78,89
373,4,6:46.0,Shooting foul by D. Green (drawn by K. Middleton),,78,89
374,4,6:46.0,K. Middleton makes free throw 1 of 2,,79,89
375,4,6:46.0,K. Middleton misses free throw 2 of 2,,79,89
376,4,6:45.0,,Defensive rebound by H. Barnes,79,89
377,4,6:34.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),79,91
378,4,6:14.0,Personal foul by H. Barnes (drawn by J. Dudley),,79,91
379,4,6:14.0,,K. Thompson enters the game for H. Barnes,79,91
380,4,6:09.0,K. Middleton misses 2-pt jump shot from 20 ft,,79,91
381,4,6:08.0,,Defensive rebound by S. Livingston,79,91
382,4,5:53.0,,K. Thompson misses 2-pt jump shot from 12 ft,79,91
383,4,5:52.0,Defensive rebound by M. Carter-Williams,,79,91
384,4,5:45.0,E. İlyasova misses 3-pt jump shot from 28 ft,,79,91
385,4,5:43.0,,Defensive rebound by A. Iguodala,79,91
386,4,5:36.0,,S. Curry misses 3-pt jump shot from 22 ft,79,91
387,4,5:35.0,Defensive rebound by J. Dudley,,79,91
388,4,5:25.0,Official timeout,,79,91
389,4,5:25.0,J. Bayless enters the game for J. Dudley,,79,91
390,4,5:22.0,Shooting foul by S. Curry (drawn by M. Carter-Williams),,79,91
391,4,5:22.0,M. Carter-Williams makes free throw 1 of 2,,80,91
392,4,5:22.0,M. Carter-Williams makes free throw 2 of 2,,81,91
393,4,5:11.0,,S. Curry misses 2-pt layup from 2 ft,81,91
394,4,5:10.0,,Offensive rebound by D. Green,81,91
395,4,5:10.0,,D. Green makes 2-pt layup from 1 ft,81,93
396,4,4:59.0,M. Carter-Williams makes 2-pt jump shot from 20 ft,,83,93
397,4,4:37.0,,Turnover by A. Iguodala (bad pass; steal by E. İlyasova),83,93
398,4,4:27.0,Turnover by K. Middleton (lost ball; steal by A. Iguodala),,83,93
399,4,4:11.0,,S. Livingston misses 2-pt jump shot from 8 ft,83,93
400,4,4:10.0,Defensive rebound by K. Middleton,,83,93
401,4,3:56.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,83,93
402,4,3:54.0,,Defensive rebound by D. Green,83,93
403,4,3:43.0,,Shooting foul by G. Antetokounmpo (drawn by A. Iguodala),83,93
404,4,3:43.0,,A. Iguodala makes free throw 1 of 2,83,94
405,4,3:43.0,,A. Iguodala makes free throw 2 of 2,83,95
406,4,3:22.0,K. Middleton misses 3-pt jump shot from 25 ft (block by A. Iguodala),,83,95
407,4,3:21.0,Offensive rebound by G. Antetokounmpo,,83,95
408,4,3:15.0,G. Antetokounmpo makes 2-pt jump shot from 19 ft,,85,95
409,4,3:10.0,,Golden State full timeout,85,95
410,4,2:50.0,,K. Thompson misses 3-pt jump shot from 25 ft,85,95
411,4,2:50.0,Defensive rebound by E. İlyasova,,85,95
412,4,2:33.0,E. İlyasova makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,87,95
413,4,2:19.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),87,97
414,4,2:01.0,Turnover by G. Antetokounmpo (bad pass; steal by K. Thompson),,87,97
415,4,1:56.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),87,100
416,4,1:39.0,G. Antetokounmpo makes 2-pt jump shot from 23 ft (assist by M. Carter-Williams),,89,100
417,4,1:24.0,,K. Thompson misses 2-pt layup from 2 ft,89,100
418,4,1:23.0,Defensive rebound by K. Middleton,,89,100
419,4,1:16.0,Shooting foul by D. Green (drawn by K. Middleton),,89,100
420,4,1:16.0,K. Middleton makes free throw 1 of 2,,90,100
421,4,1:16.0,K. Middleton makes free throw 2 of 2,,91,100
422,4,0:59.0,,K. Thompson misses 3-pt jump shot from 23 ft,91,100
423,4,0:58.0,Defensive rebound by M. Carter-Williams,,91,100
424,4,0:51.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,91,100
425,4,0:50.0,,Defensive rebound by D. Green,91,100
426,4,0:31.0,,S. Livingston makes 2-pt dunk at rim (assist by K. Thompson),91,102
427,4,0:14.0,E. İlyasova makes 2-pt layup at rim,,93,102
428,4,0:14.0,Shooting foul by A. Iguodala (drawn by E. İlyasova),,93,102
429,4,0:14.0,E. İlyasova misses free throw 1 of 1,,93,102
430,4,0:13.0,,Defensive rebound by D. Green,93,102
