,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
25,1,7:11.0,Defensive rebound by K. Faried,,9,13
26,1,7:04.0,K. Faried misses 2-pt jump shot from 4 ft,,9,13
27,1,7:01.0,,Defensive rebound by Z. Randolph,9,13
28,1,6:49.0,,C. Lee misses 3-pt jump shot from 25 ft,9,13
29,1,6:47.0,Defensive rebound by J. Nurkić,,9,13
30,1,6:39.0,T. Lawson misses 2-pt jump shot from 15 ft,,9,13
31,1,6:37.0,,Defensive rebound by Z. Randolph,9,13
32,1,6:23.0,,M. Gasol makes 2-pt jump shot from 8 ft,9,15
33,1,6:14.0,Turnover by J. Nurkić (traveling),,9,15
34,1,5:59.0,,J. Green makes 2-pt jump shot from 7 ft,9,17
35,1,5:41.0,W. Chandler misses 3-pt jump shot from 24 ft,,9,17
36,1,5:40.0,,Defensive rebound by M. Gasol,9,17
37,1,5:33.0,,B. Udrih makes 2-pt jump shot from 18 ft,9,19
38,1,5:25.0,Denver full timeout,,9,19
39,1,5:05.0,W. Chandler misses 3-pt jump shot from 26 ft,,9,19
40,1,5:04.0,Offensive rebound by K. Faried,,9,19
41,1,5:03.0,K. Faried misses 2-pt jump shot from 3 ft (block by M. Gasol),,9,19
42,1,5:00.0,Offensive rebound by J. Nurkić,,9,19
43,1,4:59.0,J. Nurkić misses 2-pt jump shot from 6 ft,,9,19
44,1,4:57.0,Offensive rebound by J. Nurkić,,9,19
45,1,4:55.0,J. Nurkić misses 2-pt hook shot from 6 ft,,9,19
46,1,4:53.0,,Defensive rebound by M. Gasol,9,19
47,1,4:35.0,,M. Gasol misses 2-pt jump shot from 15 ft,9,19
48,1,4:34.0,,Offensive rebound by Z. Randolph,9,19
49,1,4:30.0,,Turnover by Z. Randolph (bad pass; steal by W. Chandler),9,19
50,1,4:24.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,11,19
51,1,4:04.0,,Offensive foul by M. Gasol (drawn by W. Chandler),11,19
52,1,4:04.0,,Turnover by M. Gasol (offensive foul),11,19
53,1,4:04.0,,T. Allen enters the game for C. Lee,11,19
54,1,4:04.0,,K. Koufos enters the game for M. Gasol,11,19
55,1,3:52.0,J. Nurkić misses 2-pt jump shot from 4 ft,,11,19
56,1,3:51.0,,Defensive rebound by Z. Randolph,11,19
57,1,3:42.0,,J. Green makes 3-pt jump shot from 25 ft (assist by B. Udrih),11,22
58,1,3:18.0,J. Nurkić misses 2-pt jump shot from 5 ft,,11,22
59,1,3:17.0,Offensive rebound by W. Chandler,,11,22
60,1,3:12.0,K. Faried misses 2-pt layup from 2 ft,,11,22
61,1,3:11.0,,Defensive rebound by Z. Randolph,11,22
62,1,2:53.0,,B. Udrih misses 2-pt jump shot from 20 ft,11,22
63,1,2:51.0,Defensive rebound by J. Nurkić,,11,22
64,1,2:41.0,Turnover by T. Lawson (bad pass),,11,22
65,1,2:41.0,,Memphis full timeout,11,22
66,1,2:41.0,,N. Calathes enters the game for B. Udrih,11,22
67,1,2:41.0,D. Gallinari enters the game for W. Chandler,,11,22
68,1,2:41.0,J. Nelson enters the game for J. Nurkić,,11,22
69,1,2:41.0,J. Hickson enters the game for T. Lawson,,11,22
70,1,2:23.0,,Z. Randolph misses 2-pt jump shot from 18 ft,11,22
71,1,2:21.0,,Offensive rebound by Team,11,22
72,1,2:05.0,,N. Calathes misses 3-pt jump shot from 25 ft,11,22
73,1,2:04.0,Defensive rebound by K. Faried,,11,22
74,1,1:47.0,K. Faried misses 2-pt dunk at rim,,11,22
75,1,1:45.0,,Defensive rebound by Z. Randolph,11,22
76,1,1:36.0,,Shooting foul by A. Afflalo (drawn by T. Allen),11,22
77,1,1:36.0,,T. Allen misses free throw 1 of 2,11,22
78,1,1:36.0,,Offensive rebound by Team,11,22
79,1,1:36.0,,T. Allen misses free throw 2 of 2,11,22
80,1,1:36.0,Defensive rebound by J. Hickson,,11,22
81,1,1:14.0,J. Hickson misses 2-pt jump shot from 15 ft,,11,22
82,1,1:13.0,,Defensive rebound by Z. Randolph,11,22
83,1,1:06.0,,T. Allen misses 2-pt layup from 1 ft,11,22
84,1,1:03.0,,Offensive rebound by T. Allen,11,22
85,1,1:03.0,,T. Allen misses 2-pt tip-in at rim,11,22
86,1,1:01.0,Defensive rebound by J. Hickson,,11,22
87,1,0:58.0,Turnover by D. Gallinari (bad pass; steal by Z. Randolph),,11,22
88,1,0:53.0,,Shooting foul by J. Hickson (drawn by J. Green),11,22
89,1,0:53.0,,J. Green makes free throw 1 of 2,11,23
90,1,0:53.0,R. Foye enters the game for A. Afflalo,,11,23
91,1,0:53.0,,J. Green misses free throw 2 of 2,11,23
92,1,0:52.0,,Offensive rebound by K. Koufos,11,23
93,1,0:46.0,,K. Koufos misses 2-pt hook shot from 6 ft,11,23
94,1,0:44.0,,Offensive rebound by T. Allen,11,23
95,1,0:44.0,,T. Allen makes 2-pt layup at rim,11,25
96,1,0:34.0,D. Gallinari misses 3-pt jump shot from 26 ft,,11,25
97,1,0:32.0,,Defensive rebound by T. Allen,11,25
98,1,0:27.0,,Shooting foul by K. Faried (drawn by Z. Randolph),11,25
99,1,0:27.0,,Z. Randolph misses free throw 1 of 2,11,25
100,1,0:27.0,,Offensive rebound by Team,11,25
101,1,0:27.0,,V. Carter enters the game for J. Green,11,25
102,1,0:27.0,D. Arthur enters the game for K. Faried,,11,25
103,1,0:27.0,,Z. Randolph makes free throw 2 of 2,11,26
104,1,0:09.0,R. Foye misses 3-pt jump shot from 26 ft,,11,26
105,1,0:07.0,Offensive rebound by D. Gallinari,,11,26
106,1,0:07.0,D. Gallinari misses 2-pt tip-in at rim,,11,26
107,1,0:05.0,,Defensive rebound by T. Allen,11,26
108,1,0:03.0,,Turnover by T. Allen (lost ball; steal by D. Arthur),11,26
109,1,0:00.0,D. Gallinari misses 3-pt jump shot from 30 ft,,11,26
110,1,0:00.0,Offensive rebound by Team,,11,26
111,2,11:36.0,,V. Carter misses 3-pt jump shot from 26 ft,11,26
112,2,11:34.0,Defensive rebound by J. Hickson,,11,26
113,2,11:23.0,D. Arthur makes 2-pt jump shot from 16 ft (assist by J. Nelson),,13,26
114,2,11:10.0,,N. Calathes misses 2-pt layup from 2 ft,13,26
115,2,11:07.0,Defensive rebound by J. Nelson,,13,26
116,2,10:56.0,Turnover by J. Nelson (bad pass),,13,26
117,2,10:45.0,,T. Allen misses 2-pt jump shot from 17 ft,13,26
118,2,10:44.0,Defensive rebound by J. Hickson,,13,26
119,2,10:42.0,Turnover by J. Hickson (bad pass; steal by N. Calathes),,13,26
120,2,10:39.0,,N. Calathes makes 2-pt layup at rim,13,28
121,2,10:23.0,Shooting foul by K. Koufos (drawn by D. Arthur),,13,28
122,2,10:23.0,D. Arthur makes free throw 1 of 2,,14,28
123,2,10:23.0,D. Arthur misses free throw 2 of 2,,14,28
124,2,10:20.0,,Defensive rebound by V. Carter,14,28
125,2,10:07.0,,V. Carter misses 3-pt jump shot from 25 ft,14,28
126,2,10:06.0,Defensive rebound by R. Foye,,14,28
127,2,9:51.0,J. Hickson makes 2-pt dunk at rim (assist by J. Nelson),,16,28
128,2,9:35.0,,Shooting foul by J. Hickson (drawn by J. Leuer),16,28
129,2,9:35.0,,J. Leuer makes free throw 1 of 2,16,29
130,2,9:35.0,,J. Leuer misses free throw 2 of 2,16,29
131,2,9:34.0,Defensive rebound by D. Gallinari,,16,29
132,2,9:21.0,D. Gallinari misses 2-pt jump shot from 16 ft,,16,29
133,2,9:20.0,,Defensive rebound by K. Koufos,16,29
134,2,9:12.0,,Personal foul by J. Nelson (drawn by V. Carter),16,29
135,2,9:12.0,W. Chandler enters the game for D. Gallinari,,16,29
136,2,8:58.0,,N. Calathes misses 2-pt jump shot from 12 ft,16,29
137,2,8:56.0,Defensive rebound by J. Nelson,,16,29
138,2,8:44.0,J. Hickson misses 2-pt jump shot from 7 ft,,16,29
139,2,8:43.0,,Defensive rebound by J. Leuer,16,29
140,2,8:35.0,,Shooting foul by J. Nelson (drawn by N. Calathes),16,29
141,2,8:35.0,,Memphis full timeout,16,29
142,2,8:35.0,,M. Gasol enters the game for K. Koufos,16,29
143,2,8:35.0,A. Gee enters the game for J. Hickson,,16,29
144,2,8:35.0,,N. Calathes misses free throw 1 of 2,16,29
145,2,8:35.0,,Offensive rebound by Team,16,29
146,2,8:35.0,,N. Calathes makes free throw 2 of 2,16,30
147,2,8:22.0,J. Nelson misses 3-pt jump shot from 24 ft,,16,30
148,2,8:21.0,,Defensive rebound by M. Gasol,16,30
149,2,8:04.0,,V. Carter makes 2-pt jump shot from 19 ft (assist by N. Calathes),16,32
150,2,7:49.0,D. Arthur makes 2-pt jump shot from 21 ft (assist by J. Nelson),,18,32
151,2,7:28.0,,V. Carter misses 3-pt jump shot from 23 ft,18,32
152,2,7:27.0,Defensive rebound by W. Chandler,,18,32
153,2,7:19.0,A. Gee misses 2-pt layup at rim,,18,32
154,2,7:16.0,,Defensive rebound by J. Leuer,18,32
155,2,7:00.0,,J. Leuer makes 2-pt layup at rim (assist by N. Calathes),18,34
156,2,6:39.0,Turnover by R. Foye (bad pass; steal by T. Allen),,18,34
157,2,6:33.0,,Turnover by V. Carter (traveling),18,34
158,2,6:25.0,J. Nelson misses 2-pt layup from 1 ft,,18,34
159,2,6:23.0,,Defensive rebound by V. Carter,18,34
160,2,6:20.0,,Shooting foul by D. Arthur (drawn by V. Carter),18,34
161,2,6:20.0,,V. Carter makes free throw 1 of 2,18,35
162,2,6:20.0,,Z. Randolph enters the game for J. Leuer,18,35
163,2,6:20.0,T. Lawson enters the game for R. Foye,,18,35
164,2,6:20.0,J. Nurkić enters the game for J. Nelson,,18,35
165,2,6:20.0,,V. Carter makes free throw 2 of 2,18,36
166,2,6:01.0,D. Arthur misses 3-pt jump shot from 25 ft,,18,36
167,2,6:00.0,Offensive rebound by A. Gee,,18,36
168,2,5:53.0,Turnover by A. Gee (step out of bounds),,18,36
169,2,5:53.0,,Memphis full timeout,18,36
170,2,5:53.0,K. Faried enters the game for D. Arthur,,18,36
171,2,5:53.0,J. Nelson enters the game for A. Gee,,18,36
172,2,5:37.0,,M. Gasol misses 2-pt jump shot from 10 ft,18,36
173,2,5:36.0,Defensive rebound by W. Chandler,,18,36
174,2,5:30.0,W. Chandler makes 2-pt jump shot from 19 ft,,20,36
175,2,5:20.0,,Memphis full timeout,20,36
176,2,5:20.0,,J. Green enters the game for V. Carter,20,36
177,2,5:02.0,,Z. Randolph makes 2-pt jump shot from 17 ft,20,38
178,2,4:46.0,J. Nelson makes 2-pt layup from 2 ft,,22,38
179,2,4:27.0,,Z. Randolph makes 2-pt jump shot from 7 ft,22,40
180,2,4:14.0,T. Lawson makes 2-pt layup at rim,,24,40
181,2,4:14.0,Shooting foul by N. Calathes (drawn by T. Lawson),,24,40
182,2,4:14.0,,B. Udrih enters the game for T. Allen,24,40
183,2,4:14.0,,C. Lee enters the game for N. Calathes,24,40
184,2,4:14.0,T. Lawson makes free throw 1 of 1,,25,40
185,2,4:00.0,,Personal foul by W. Chandler (drawn by J. Green),25,40
186,2,4:00.0,,J. Green makes free throw 1 of 2,25,41
187,2,4:00.0,,J. Green makes free throw 2 of 2,25,42
188,2,3:50.0,K. Faried makes 2-pt layup at rim (assist by T. Lawson),,27,42
189,2,3:34.0,,C. Lee makes 2-pt jump shot from 16 ft,27,44
190,2,3:21.0,W. Chandler misses 3-pt jump shot from 25 ft,,27,44
191,2,3:20.0,,Defensive rebound by M. Gasol,27,44
192,2,3:11.0,,M. Gasol makes 2-pt jump shot from 12 ft (assist by B. Udrih),27,46
193,2,2:51.0,W. Chandler makes 2-pt layup at rim (assist by T. Lawson),,29,46
194,2,2:35.0,,Personal foul by K. Faried (drawn by M. Gasol),29,46
195,2,2:35.0,Denver full timeout,,29,46
196,2,2:35.0,A. Afflalo enters the game for J. Nelson,,29,46
197,2,2:35.0,,M. Gasol makes free throw 1 of 2,29,47
198,2,2:35.0,,M. Gasol makes free throw 2 of 2,29,48
199,2,2:27.0,W. Chandler makes 2-pt dunk at rim (assist by T. Lawson),,31,48
200,2,2:09.0,,Z. Randolph makes 2-pt layup at rim (assist by C. Lee),31,50
201,2,1:49.0,W. Chandler misses 3-pt jump shot from 26 ft,,31,50
202,2,1:48.0,,Defensive rebound by Z. Randolph,31,50
203,2,1:25.0,,M. Gasol misses 2-pt hook shot from 8 ft,31,50
204,2,1:22.0,Defensive rebound by J. Nurkić,,31,50
205,2,1:08.0,T. Lawson misses 2-pt jump shot from 18 ft,,31,50
206,2,1:07.0,,Defensive rebound by C. Lee,31,50
207,2,0:52.0,,B. Udrih misses 2-pt layup from 1 ft,31,50
208,2,0:50.0,Defensive rebound by K. Faried,,31,50
209,2,0:44.0,K. Faried makes 2-pt dunk at rim,,33,50
210,2,0:28.0,,J. Green misses 3-pt jump shot from 22 ft,33,50
211,2,0:27.0,Defensive rebound by A. Afflalo,,33,50
212,2,0:19.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,35,50
213,2,0:02.0,,J. Green misses 3-pt jump shot from 25 ft,35,50
214,2,0:01.0,Defensive rebound by T. Lawson,,35,50
215,2,0:00.0,T. Lawson misses 3-pt jump shot from 79 ft,,35,50
216,2,0:00.0,Offensive rebound by Team,,35,50
217,3,11:59.0,,Turnover by C. Lee (bad pass),35,50
218,3,11:43.0,K. Faried makes 2-pt layup from 1 ft,,37,50
219,3,11:28.0,,M. Gasol misses 2-pt layup from 1 ft (block by W. Chandler),37,50
220,3,11:27.0,,Offensive rebound by M. Gasol,37,50
221,3,11:23.0,,J. Green misses 3-pt jump shot from 23 ft,37,50
222,3,11:21.0,Defensive rebound by W. Chandler,,37,50
223,3,11:06.0,T. Lawson misses 3-pt jump shot from 25 ft,,37,50
224,3,11:04.0,,Defensive rebound by C. Lee,37,50
225,3,10:54.0,,M. Gasol makes 2-pt layup from 1 ft (assist by Z. Randolph),37,52
226,3,10:36.0,J. Nurkić misses 2-pt layup at rim,,37,52
227,3,10:34.0,,Defensive rebound by Z. Randolph,37,52
228,3,10:27.0,,B. Udrih makes 2-pt jump shot from 18 ft,37,54
229,3,10:14.0,Offensive foul by J. Nurkić (drawn by J. Green),,37,54
230,3,10:14.0,Turnover by J. Nurkić (offensive foul),,37,54
231,3,10:14.0,Denver full timeout,,37,54
232,3,9:58.0,,B. Udrih makes 2-pt jump shot from 20 ft (assist by M. Gasol),37,56
233,3,9:37.0,Personal foul by Z. Randolph (drawn by K. Faried),,37,56
234,3,9:32.0,Turnover by K. Faried (lost ball; steal by C. Lee),,37,56
235,3,9:28.0,,C. Lee makes 2-pt layup at rim,37,58
236,3,9:28.0,,Shooting foul by A. Afflalo (drawn by C. Lee),37,58
237,3,9:28.0,,C. Lee misses free throw 1 of 1,37,58
238,3,9:28.0,Defensive rebound by K. Faried,,37,58
239,3,9:06.0,J. Nurkić misses 2-pt hook shot from 6 ft,,37,58
240,3,9:05.0,Offensive rebound by J. Nurkić,,37,58
241,3,9:05.0,Turnover by Team (shot clock),,37,58
242,3,8:50.0,,Personal foul by K. Faried (drawn by M. Gasol),37,58
243,3,8:50.0,J. McGee enters the game for J. Nurkić,,37,58
244,3,8:37.0,,B. Udrih misses 2-pt jump shot from 5 ft (block by T. Lawson),37,58
245,3,8:36.0,Defensive rebound by K. Faried,,37,58
246,3,8:31.0,J. McGee makes 2-pt layup at rim (assist by K. Faried),,39,58
247,3,8:13.0,,B. Udrih misses 3-pt jump shot from 24 ft,39,58
248,3,8:13.0,Defensive rebound by K. Faried,,39,58
249,3,8:01.0,K. Faried misses 2-pt layup from 2 ft,,39,58
250,3,8:00.0,,Defensive rebound by B. Udrih,39,58
251,3,7:46.0,,Z. Randolph misses 2-pt jump shot from 19 ft,39,58
252,3,7:45.0,Defensive rebound by Team,,39,58
253,3,7:31.0,A. Afflalo makes 2-pt jump shot from 17 ft (assist by T. Lawson),,41,58
254,3,7:12.0,,J. Green misses 2-pt layup from 1 ft,41,58
255,3,7:11.0,,Offensive rebound by Z. Randolph,41,58
256,3,7:11.0,,Z. Randolph makes 2-pt layup from 1 ft,41,60
257,3,6:46.0,T. Lawson misses 2-pt layup from 1 ft,,41,60
258,3,6:43.0,,Defensive rebound by Z. Randolph,41,60
259,3,6:37.0,,Turnover by B. Udrih (lost ball; steal by T. Lawson),41,60
260,3,6:32.0,T. Lawson makes 2-pt layup at rim (assist by A. Afflalo),,43,60
261,3,6:32.0,,Memphis full timeout,43,60
262,3,6:32.0,D. Arthur enters the game for K. Faried,,43,60
263,3,6:12.0,,J. Green makes 3-pt jump shot from 22 ft (assist by C. Lee),43,63
264,3,5:56.0,D. Arthur misses 2-pt jump shot from 8 ft (block by M. Gasol),,43,63
265,3,5:55.0,Offensive rebound by Team,,43,63
266,3,5:46.0,A. Afflalo misses 2-pt jump shot from 10 ft,,43,63
267,3,5:45.0,,Defensive rebound by M. Gasol,43,63
268,3,5:28.0,,C. Lee makes 2-pt jump shot from 6 ft (assist by Z. Randolph),43,65
269,3,5:19.0,T. Lawson makes 2-pt jump shot from 4 ft,,45,65
270,3,5:00.0,,J. Green misses 3-pt jump shot from 25 ft,45,65
271,3,4:59.0,Defensive rebound by J. McGee,,45,65
272,3,4:54.0,Shooting foul by M. Gasol (drawn by T. Lawson),,45,65
273,3,4:54.0,T. Lawson makes free throw 1 of 2,,46,65
274,3,4:54.0,A. Gee enters the game for W. Chandler,,46,65
275,3,4:54.0,T. Lawson makes free throw 2 of 2,,47,65
276,3,4:30.0,,Z. Randolph misses 2-pt jump shot from 8 ft (block by D. Arthur),47,65
277,3,4:29.0,Defensive rebound by D. Arthur,,47,65
278,3,4:26.0,Turnover by D. Arthur (bad pass; steal by M. Gasol),,47,65
279,3,4:15.0,,Z. Randolph misses 2-pt jump shot from 5 ft,47,65
280,3,4:13.0,,Offensive rebound by Z. Randolph,47,65
281,3,4:13.0,,Z. Randolph misses 2-pt tip-in at rim,47,65
282,3,4:12.0,,Offensive rebound by Z. Randolph,47,65
283,3,4:12.0,,Z. Randolph misses 2-pt tip-in at rim,47,65
284,3,4:11.0,,Offensive rebound by Z. Randolph,47,65
285,3,4:11.0,,Shooting foul by A. Gee (drawn by Z. Randolph),47,65
286,3,4:11.0,,Z. Randolph makes free throw 1 of 2,47,66
287,3,4:11.0,,Z. Randolph makes free throw 2 of 2,47,67
288,3,4:00.0,T. Lawson misses 3-pt jump shot from 26 ft,,47,67
289,3,3:59.0,,Defensive rebound by Z. Randolph,47,67
290,3,3:44.0,,B. Udrih misses 2-pt jump shot from 17 ft,47,67
291,3,3:44.0,Defensive rebound by A. Gee,,47,67
292,3,3:34.0,Turnover by A. Afflalo (lost ball),,47,67
293,3,3:34.0,,K. Koufos enters the game for M. Gasol,47,67
294,3,3:15.0,,J. Green makes 2-pt jump shot from 14 ft,47,69
295,3,3:07.0,T. Lawson misses 2-pt layup at rim,,47,69
296,3,3:05.0,,Defensive rebound by J. Green,47,69
297,3,2:57.0,,Z. Randolph misses 2-pt jump shot from 18 ft,47,69
298,3,2:56.0,Defensive rebound by T. Lawson,,47,69
299,3,2:51.0,D. Arthur misses 3-pt jump shot from 26 ft,,47,69
300,3,2:49.0,,Defensive rebound by Z. Randolph,47,69
301,3,2:36.0,,C. Lee makes 2-pt jump shot from 21 ft,47,71
302,3,2:36.0,Denver full timeout,,47,71
303,3,2:36.0,,T. Allen enters the game for J. Green,47,71
304,3,2:36.0,,N. Calathes enters the game for B. Udrih,47,71
305,3,2:36.0,G. Harris enters the game for A. Afflalo,,47,71
306,3,2:36.0,J. Nelson enters the game for T. Lawson,,47,71
307,3,2:15.0,D. Arthur misses 2-pt jump shot from 18 ft,,47,71
308,3,2:14.0,,Defensive rebound by T. Allen,47,71
309,3,1:59.0,,Shooting foul by J. McGee (drawn by C. Lee),47,71
310,3,1:59.0,,C. Lee misses free throw 1 of 2,47,71
311,3,1:59.0,,Offensive rebound by Team,47,71
312,3,1:59.0,,C. Lee makes free throw 2 of 2,47,72
313,3,1:44.0,A. Gee misses 3-pt jump shot from 23 ft,,47,72
314,3,1:43.0,,Defensive rebound by N. Calathes,47,72
315,3,1:36.0,,T. Allen makes 2-pt layup at rim (assist by N. Calathes),47,74
316,3,1:15.0,G. Harris misses 2-pt jump shot from 19 ft,,47,74
317,3,1:12.0,,Defensive rebound by K. Koufos,47,74
318,3,1:07.0,,C. Lee misses 3-pt jump shot from 25 ft,47,74
319,3,1:05.0,Defensive rebound by J. McGee,,47,74
320,3,1:00.0,D. Arthur makes 2-pt layup at rim (assist by J. Nelson),,49,74
321,3,0:35.0,,C. Lee misses 2-pt jump shot from 9 ft,49,74
322,3,0:34.0,Defensive rebound by D. Arthur,,49,74
323,3,0:34.0,,Loose ball foul by K. Koufos (drawn by D. Arthur),49,74
324,3,0:18.0,J. McGee misses 2-pt hook shot from 6 ft,,49,74
325,3,0:16.0,,Defensive rebound by T. Allen,49,74
326,3,0:01.0,,Z. Randolph misses 2-pt jump shot from 13 ft,49,74
327,3,0:00.0,,Offensive rebound by Team,49,74
328,4,11:47.0,G. Harris misses 2-pt jump shot from 7 ft,,49,74
329,4,11:44.0,,Defensive rebound by K. Koufos,49,74
330,4,11:33.0,,Turnover by J. Adams (lost ball; steal by J. Nurkić),49,74
331,4,11:24.0,J. Nelson misses 3-pt jump shot from 25 ft,,49,74
332,4,11:21.0,,Defensive rebound by K. Koufos,49,74
333,4,11:11.0,,T. Allen misses 2-pt jump shot from 19 ft,49,74
334,4,11:10.0,Defensive rebound by G. Harris,,49,74
335,4,10:59.0,J. Hickson makes 2-pt jump shot from 17 ft (assist by G. Harris),,51,74
336,4,10:36.0,,T. Allen misses 2-pt layup from 1 ft,51,74
337,4,10:34.0,,Offensive rebound by J. Leuer,51,74
338,4,10:34.0,,J. Leuer makes 2-pt layup from 2 ft,51,76
339,4,10:20.0,Turnover by J. Nurkić (bad pass; steal by J. Leuer),,51,76
340,4,10:19.0,,Personal foul by G. Harris (drawn by J. Leuer),51,76
341,4,10:00.0,,Turnover by K. Koufos (lost ball; steal by A. Gee),51,76
342,4,9:53.0,G. Harris misses 3-pt jump shot from 25 ft,,51,76
343,4,9:52.0,,Defensive rebound by T. Allen,51,76
344,4,9:45.0,,T. Allen misses 2-pt layup from 1 ft (block by G. Harris),51,76
345,4,9:45.0,,Offensive rebound by T. Allen,51,76
346,4,9:45.0,,T. Allen makes 2-pt layup from 1 ft,51,78
347,4,9:22.0,Shooting foul by J. Adams (drawn by G. Harris),,51,78
348,4,9:22.0,G. Harris makes free throw 1 of 2,,52,78
349,4,9:22.0,R. Foye enters the game for A. Gee,,52,78
350,4,9:22.0,G. Harris makes free throw 2 of 2,,53,78
351,4,9:01.0,,J. Adams misses 3-pt jump shot from 24 ft,53,78
352,4,9:00.0,,Offensive rebound by T. Allen,53,78
353,4,8:47.0,,J. Leuer misses 3-pt jump shot from 23 ft,53,78
354,4,8:45.0,Defensive rebound by J. Nelson,,53,78
355,4,8:35.0,J. Nurkić misses 2-pt jump shot from 21 ft,,53,78
356,4,8:34.0,,Defensive rebound by J. Adams,53,78
357,4,8:26.0,,Shooting foul by J. Nurkić (drawn by T. Allen),53,78
358,4,8:26.0,,Memphis full timeout,53,78
359,4,8:26.0,D. Gallinari enters the game for J. Nurkić,,53,78
360,4,8:26.0,,T. Allen makes free throw 1 of 2,53,79
361,4,8:26.0,,T. Allen makes free throw 2 of 2,53,80
362,4,8:08.0,J. Hickson misses 2-pt jump shot from 8 ft,,53,80
363,4,8:06.0,,Defensive rebound by J. Leuer,53,80
364,4,7:53.0,,N. Calathes makes 2-pt layup from 1 ft,53,82
365,4,7:27.0,R. Foye misses 3-pt jump shot from 43 ft,,53,82
366,4,7:24.0,Offensive rebound by J. Hickson,,53,82
367,4,7:21.0,G. Harris misses 3-pt jump shot from 25 ft,,53,82
368,4,7:21.0,,Defensive rebound by Team,53,82
369,4,7:21.0,Loose ball foul by J. Hickson (drawn by J. Leuer),,53,82
370,4,7:10.0,,N. Calathes misses 2-pt layup from 2 ft,53,82
371,4,7:07.0,,Offensive rebound by J. Adams,53,82
372,4,6:57.0,,J. Leuer misses 2-pt jump shot from 12 ft,53,82
373,4,6:55.0,Defensive rebound by D. Gallinari,,53,82
374,4,6:53.0,Turnover by D. Gallinari (lost ball),,53,82
375,4,6:35.0,,N. Calathes makes 2-pt jump shot from 11 ft,53,84
376,4,6:22.0,Turnover by J. Nelson (bad pass),,53,84
377,4,6:22.0,J. McGee enters the game for J. Hickson,,53,84
378,4,6:05.0,,K. Koufos makes 2-pt jump shot from 13 ft (assist by N. Calathes),53,86
379,4,5:47.0,G. Harris misses 2-pt jump shot from 5 ft (block by J. Adams),,53,86
380,4,5:47.0,Offensive rebound by G. Harris,,53,86
381,4,5:42.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Nelson),,56,86
382,4,5:24.0,,J. Adams misses 2-pt jump shot from 7 ft,56,86
383,4,5:23.0,Defensive rebound by J. McGee,,56,86
384,4,5:15.0,G. Harris misses 3-pt jump shot from 22 ft,,56,86
385,4,5:14.0,,Defensive rebound by K. Koufos,56,86
386,4,5:06.0,,Memphis full timeout,56,86
387,4,5:06.0,A. Gee enters the game for J. Nelson,,56,86
388,4,5:06.0,,T. Thomas enters the game for T. Allen,56,86
389,4,4:55.0,,N. Calathes makes 2-pt jump shot from 7 ft,56,88
390,4,4:42.0,Turnover by R. Foye (lost ball; steal by J. Adams),,56,88
391,4,4:38.0,,Turnover by J. Adams (lost ball; steal by G. Harris),56,88
392,4,4:31.0,A. Gee makes 2-pt dunk at rim,,58,88
393,4,4:06.0,,J. Adams misses 2-pt jump shot from 10 ft,58,88
