,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
212,3,8:38.0,,D. Exum misses 3-pt jump shot from 24 ft,56,57
213,3,8:37.0,Defensive rebound by D. Jordan,,56,57
214,3,8:26.0,B. Griffin misses 2-pt jump shot from 19 ft,,56,57
215,3,8:25.0,,Defensive rebound by J. Ingles,56,57
216,3,8:21.0,,E. Freedom misses 2-pt layup from 1 ft (block by B. Griffin),56,57
217,3,8:19.0,Defensive rebound by C. Paul,,56,57
218,3,8:14.0,J. Crawford misses 2-pt jump shot from 12 ft,,56,57
219,3,8:11.0,,Defensive rebound by D. Favors,56,57
220,3,8:03.0,,D. Exum misses 3-pt jump shot from 25 ft,56,57
221,3,8:01.0,Defensive rebound by C. Paul,,56,57
222,3,7:46.0,B. Griffin misses 2-pt jump shot from 7 ft (block by D. Favors),,56,57
223,3,7:44.0,Offensive rebound by Team,,56,57
224,3,7:44.0,LA Clippers full timeout,,56,57
225,3,7:44.0,,T. Burke enters the game for D. Exum,56,57
226,3,7:38.0,C. Paul misses 2-pt jump shot from 19 ft,,56,57
227,3,7:36.0,,Defensive rebound by E. Freedom,56,57
228,3,7:25.0,,E. Freedom makes 2-pt layup from 2 ft (assist by G. Hayward),56,59
229,3,7:08.0,M. Barnes misses 3-pt jump shot from 24 ft,,56,59
230,3,7:05.0,Offensive rebound by C. Paul,,56,59
231,3,7:02.0,C. Paul misses 2-pt jump shot from 15 ft,,56,59
232,3,7:02.0,Offensive rebound by D. Jordan,,56,59
233,3,7:02.0,Shooting foul by D. Favors (drawn by D. Jordan),,56,59
234,3,7:02.0,D. Jordan misses free throw 1 of 2,,56,59
235,3,7:02.0,Offensive rebound by Team,,56,59
236,3,7:02.0,A. Rivers enters the game for J. Crawford,,56,59
237,3,7:02.0,D. Jordan makes free throw 2 of 2,,57,59
238,3,6:49.0,,D. Favors misses 2-pt hook shot from 6 ft,57,59
239,3,6:47.0,Defensive rebound by B. Griffin,,57,59
240,3,6:28.0,C. Paul misses 3-pt jump shot from 24 ft,,57,59
241,3,6:26.0,Offensive rebound by B. Griffin,,57,59
242,3,6:24.0,B. Griffin misses 2-pt jump shot from 4 ft,,57,59
243,3,6:23.0,Offensive rebound by D. Jordan,,57,59
244,3,6:23.0,D. Jordan misses 2-pt dunk from 2 ft,,57,59
245,3,6:23.0,Offensive rebound by Team,,57,59
246,3,6:18.0,Turnover by B. Griffin (lost ball; steal by T. Burke),,57,59
247,3,6:05.0,,E. Freedom misses 2-pt jump shot from 13 ft,57,59
248,3,6:03.0,,Offensive rebound by D. Favors,57,59
249,3,5:50.0,,T. Burke misses 3-pt jump shot from 24 ft,57,59
250,3,5:48.0,Defensive rebound by D. Jordan,,57,59
251,3,5:44.0,M. Barnes misses 2-pt jump shot from 3 ft (block by G. Hayward),,57,59
252,3,5:41.0,,Defensive rebound by J. Ingles,57,59
253,3,5:36.0,,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),57,61
254,3,5:14.0,B. Griffin makes 2-pt layup from 1 ft,,59,61
255,3,4:50.0,,D. Favors makes 2-pt hook shot from 3 ft,59,63
256,3,4:29.0,Turnover by B. Griffin (lost ball; steal by J. Ingles),,59,63
257,3,4:24.0,,E. Freedom makes 2-pt layup from 1 ft (assist by J. Ingles),59,65
258,3,4:24.0,,Shooting foul by A. Rivers (drawn by E. Freedom),59,65
259,3,4:24.0,,E. Freedom makes free throw 1 of 1,59,66
260,3,4:13.0,C. Paul makes 2-pt jump shot from 16 ft,,61,66
261,3,3:52.0,,D. Favors misses 2-pt jump shot from 19 ft,61,66
262,3,3:50.0,Defensive rebound by B. Griffin,,61,66
263,3,3:35.0,C. Paul misses 3-pt jump shot from 23 ft,,61,66
264,3,3:34.0,,Defensive rebound by E. Freedom,61,66
265,3,3:23.0,,J. Ingles misses 3-pt jump shot from 25 ft,61,66
266,3,3:22.0,Defensive rebound by M. Barnes,,61,66
267,3,3:09.0,M. Barnes misses 2-pt jump shot from 6 ft,,61,66
268,3,3:07.0,,Defensive rebound by E. Freedom,61,66
269,3,2:59.0,,D. Favors makes 2-pt layup at rim (assist by G. Hayward),61,68
270,3,2:41.0,A. Rivers makes 3-pt jump shot from 24 ft,,64,68
271,3,2:38.0,,Utah full timeout,64,68
272,3,2:38.0,J. Crawford enters the game for M. Barnes,,64,68
273,3,2:38.0,S. Hawes enters the game for B. Griffin,,64,68
274,3,2:38.0,,E. Millsap enters the game for J. Ingles,64,68
275,3,2:38.0,,R. Gobert enters the game for D. Favors,64,68
276,3,2:21.0,,E. Freedom misses 2-pt layup from 2 ft,64,68
277,3,2:20.0,Defensive rebound by S. Hawes,,64,68
278,3,2:01.0,D. Jordan makes 2-pt layup from 1 ft (assist by A. Rivers),,66,68
279,3,2:01.0,Shooting foul by E. Freedom (drawn by D. Jordan),,66,68
280,3,2:01.0,,T. Booker enters the game for E. Freedom,66,68
281,3,2:01.0,D. Jordan misses free throw 1 of 1,,66,68
282,3,1:59.0,Offensive rebound by Team,,66,68
283,3,1:53.0,Personal foul by G. Hayward (drawn by S. Hawes),,66,68
284,3,1:48.0,A. Rivers misses 2-pt jump shot from 3 ft (block by R. Gobert),,66,68
285,3,1:46.0,,Defensive rebound by R. Gobert,66,68
286,3,1:43.0,,Personal foul by C. Paul (drawn by G. Hayward),66,68
287,3,1:34.0,,Turnover by T. Burke (bad pass; steal by J. Crawford),66,68
288,3,1:21.0,Turnover by C. Paul (lost ball),,66,68
289,3,1:21.0,M. Barnes enters the game for C. Paul,,66,68
290,3,1:02.0,,G. Hayward makes 2-pt jump shot from 11 ft,66,70
291,3,0:47.0,Turnover by D. Jordan (bad pass),,66,70
292,3,0:36.0,,Turnover by T. Booker (bad pass),66,70
293,3,0:32.0,Personal foul by E. Millsap (drawn by J. Crawford),,66,70
294,3,0:32.0,J. Crawford makes free throw 1 of 2,,67,70
295,3,0:32.0,,J. Ingles enters the game for E. Millsap,67,70
296,3,0:32.0,J. Crawford makes free throw 2 of 2,,68,70
297,3,0:21.0,,G. Hayward misses 2-pt jump shot from 9 ft,68,70
298,3,0:21.0,,Offensive rebound by T. Booker,68,70
299,3,0:21.0,,T. Booker makes 2-pt tip-in from 1 ft,68,72
300,3,0:03.0,J. Crawford misses 2-pt jump shot from 7 ft (block by G. Hayward),,68,72
301,3,0:02.0,,Defensive rebound by T. Booker,68,72
302,4,11:40.0,J. Crawford makes 3-pt jump shot from 24 ft,,71,72
303,4,11:12.0,,T. Burke misses 2-pt jump shot from 20 ft,71,72
304,4,11:10.0,,Offensive rebound by T. Booker,71,72
305,4,11:10.0,,T. Booker makes 2-pt tip-in from 1 ft,71,74
306,4,10:48.0,A. Rivers makes 2-pt jump shot from 6 ft,,73,74
307,4,10:24.0,,T. Booker misses 2-pt layup from 3 ft,73,74
308,4,10:24.0,,Offensive rebound by R. Gobert,73,74
309,4,10:24.0,,R. Gobert makes 2-pt dunk at rim,73,76
310,4,10:08.0,J. Crawford makes 2-pt jump shot from 11 ft,,75,76
311,4,9:44.0,,D. Exum misses 3-pt jump shot from 23 ft,75,76
312,4,9:42.0,Defensive rebound by G. Davis,,75,76
313,4,9:34.0,J. Crawford misses 2-pt jump shot from 15 ft,,75,76
314,4,9:32.0,,Defensive rebound by T. Booker,75,76
315,4,9:21.0,,Personal foul by G. Davis (drawn by R. Gobert),75,76
316,4,9:21.0,,J. Ingles enters the game for E. Millsap,75,76
317,4,9:21.0,,D. Favors enters the game for R. Gobert,75,76
318,4,9:21.0,B. Griffin enters the game for S. Hawes,,75,76
319,4,9:14.0,,T. Burke misses 2-pt jump shot from 14 ft,75,76
320,4,9:13.0,,Offensive rebound by T. Booker,75,76
321,4,8:56.0,,T. Burke misses 2-pt jump shot from 11 ft,75,76
322,4,8:55.0,Defensive rebound by Team,,75,76
323,4,8:55.0,Personal foul by T. Booker (drawn by B. Griffin),,75,76
324,4,8:55.0,Official timeout,,75,76
325,4,8:55.0,,E. Freedom enters the game for T. Booker,75,76
326,4,8:55.0,,E. Millsap enters the game for D. Exum,75,76
327,4,8:42.0,M. Barnes makes 3-pt jump shot from 23 ft,,78,76
328,4,8:24.0,,Personal foul by M. Barnes (drawn by J. Ingles),78,76
329,4,8:16.0,,Turnover by J. Ingles (bad pass; steal by G. Davis),78,76
330,4,7:59.0,B. Griffin misses 2-pt hook shot from 3 ft,,78,76
331,4,7:57.0,,Defensive rebound by T. Burke,78,76
332,4,7:48.0,,E. Freedom misses 3-pt jump shot from 23 ft,78,76
333,4,7:47.0,Defensive rebound by M. Barnes,,78,76
334,4,7:35.0,Offensive foul by J. Crawford (drawn by E. Millsap),,78,76
335,4,7:35.0,Turnover by J. Crawford (offensive foul),,78,76
336,4,7:35.0,D. Jordan enters the game for G. Davis,,78,76
337,4,7:35.0,C. Paul enters the game for A. Rivers,,78,76
338,4,7:35.0,,G. Hayward enters the game for E. Millsap,78,76
339,4,7:16.0,,G. Hayward misses 3-pt jump shot from 24 ft,78,76
340,4,7:15.0,,Offensive rebound by D. Favors,78,76
341,4,7:14.0,,Shooting foul by B. Griffin (drawn by D. Favors),78,76
342,4,7:14.0,,D. Favors makes free throw 1 of 2,78,77
343,4,7:14.0,,D. Favors makes free throw 2 of 2,78,78
344,4,7:01.0,J. Crawford misses 3-pt jump shot from 23 ft,,78,78
345,4,7:01.0,,Defensive rebound by Team,78,78
346,4,7:01.0,Loose ball foul by D. Jordan (drawn by E. Freedom),,78,78
347,4,6:43.0,,D. Favors makes 2-pt layup at rim,78,80
348,4,6:23.0,M. Barnes makes 3-pt jump shot from 22 ft (assist by C. Paul),,81,80
349,4,6:09.0,,Shooting foul by D. Jordan (drawn by G. Hayward),81,80
350,4,6:09.0,,G. Hayward misses free throw 1 of 2,81,80
351,4,6:09.0,,Offensive rebound by Team,81,80
352,4,6:09.0,,G. Hayward makes free throw 2 of 2,81,81
353,4,5:53.0,C. Paul misses 2-pt jump shot from 16 ft,,81,81
354,4,5:51.0,,Defensive rebound by E. Freedom,81,81
355,4,5:32.0,,G. Hayward misses 3-pt jump shot from 24 ft,81,81
356,4,5:31.0,Defensive rebound by J. Crawford,,81,81
357,4,5:19.0,M. Barnes misses 3-pt jump shot from 24 ft,,81,81
358,4,5:16.0,,Defensive rebound by T. Burke,81,81
359,4,5:12.0,,T. Burke makes 2-pt layup from 2 ft,81,83
360,4,5:07.0,Shooting foul by J. Ingles (drawn by C. Paul),,81,83
361,4,5:07.0,,Utah full timeout,81,83
362,4,5:07.0,C. Paul makes free throw 1 of 2,,82,83
363,4,5:07.0,C. Paul makes free throw 2 of 2,,83,83
364,4,4:49.0,,Turnover by J. Ingles (bad pass; steal by J. Crawford),83,83
365,4,4:43.0,M. Barnes makes 2-pt layup from 1 ft,,85,83
366,4,4:22.0,,T. Burke misses 2-pt layup from 2 ft,85,83
367,4,4:21.0,,Offensive rebound by E. Freedom,85,83
368,4,4:21.0,,E. Freedom makes 2-pt tip-in at rim,85,85
369,4,4:04.0,B. Griffin misses 2-pt hook shot from 4 ft,,85,85
370,4,4:02.0,Offensive rebound by B. Griffin,,85,85
371,4,4:02.0,B. Griffin makes 2-pt tip-in from 1 ft,,87,85
372,4,3:46.0,,Turnover by D. Favors (lost ball; steal by C. Paul),87,85
373,4,3:33.0,Shooting foul by E. Freedom (drawn by B. Griffin),,87,85
374,4,3:33.0,B. Griffin makes free throw 1 of 2,,88,85
375,4,3:33.0,B. Griffin misses free throw 2 of 2,,88,85
376,4,3:32.0,,Defensive rebound by E. Freedom,88,85
377,4,3:18.0,,T. Burke misses 3-pt jump shot from 24 ft,88,85
378,4,3:16.0,Defensive rebound by D. Jordan,,88,85
379,4,3:06.0,C. Paul makes 2-pt jump shot from 17 ft,,90,85
380,4,2:50.0,,G. Hayward misses 2-pt jump shot from 4 ft,90,85
381,4,2:50.0,,Offensive rebound by E. Freedom,90,85
382,4,2:50.0,,Shooting foul by B. Griffin (drawn by E. Freedom),90,85
383,4,2:50.0,Technical foul by B. Griffin,,90,85
384,4,2:50.0,LA Clippers full timeout,,90,85
385,4,2:50.0,,T. Burke makes technical free throw,90,86
386,4,2:50.0,,E. Freedom makes free throw 1 of 2,90,87
387,4,2:50.0,,E. Freedom misses free throw 2 of 2,90,87
388,4,2:49.0,Defensive rebound by D. Jordan,,90,87
389,4,2:34.0,Shooting foul by D. Favors (drawn by B. Griffin),,90,87
390,4,2:34.0,B. Griffin makes free throw 1 of 2,,91,87
391,4,2:34.0,B. Griffin makes free throw 2 of 2,,92,87
392,4,2:15.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by T. Burke),92,89
