,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
69,1,4:48.0,Turnover by D. Gallinari (bad pass; steal by K. Singler),,12,22
70,1,4:41.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),12,24
71,1,4:17.0,T. Lawson misses 3-pt jump shot from 24 ft,,12,24
72,1,4:15.0,,Defensive rebound by K. Singler,12,24
73,1,4:13.0,,Turnover by K. Singler (bad pass; steal by T. Lawson),12,24
74,1,4:09.0,T. Lawson makes 2-pt layup from 1 ft,,14,24
75,1,3:48.0,,E. Freedom misses 2-pt layup from 1 ft,14,24
76,1,3:47.0,,Offensive rebound by S. Ibaka,14,24
77,1,3:43.0,,S. Ibaka makes 2-pt jump shot from 17 ft,14,26
78,1,3:34.0,Denver full timeout,,14,26
79,1,3:34.0,,N. Collison enters the game for S. Ibaka,14,26
80,1,3:34.0,D. Arthur enters the game for K. Faried,,14,26
81,1,3:34.0,J. Hickson enters the game for J. Nurkić,,14,26
82,1,3:34.0,G. Harris enters the game for D. Gallinari,,14,26
83,1,3:34.0,,A. Morrow enters the game for K. Singler,14,26
84,1,3:24.0,J. Hickson misses 2-pt jump shot from 9 ft,,14,26
85,1,3:23.0,,Defensive rebound by E. Freedom,14,26
86,1,3:22.0,,Turnover by E. Freedom (bad pass),14,26
87,1,3:18.0,Turnover by R. Foye (bad pass; steal by A. Morrow),,14,26
88,1,2:59.0,,N. Collison misses 2-pt jump shot from 5 ft,14,26
89,1,2:58.0,,Offensive rebound by N. Collison,14,26
90,1,2:55.0,,E. Freedom makes 2-pt layup at rim (assist by N. Collison),14,28
91,1,2:38.0,G. Harris misses 2-pt jump shot from 13 ft (block by A. Morrow),,14,28
92,1,2:36.0,,Defensive rebound by A. Morrow,14,28
93,1,2:32.0,,Shooting foul by R. Foye (drawn by N. Collison),14,28
94,1,2:32.0,,N. Collison makes free throw 1 of 2,14,29
95,1,2:32.0,,M. McGary enters the game for E. Freedom,14,29
96,1,2:32.0,J. Nelson enters the game for T. Lawson,,14,29
97,1,2:32.0,,N. Collison makes free throw 2 of 2,14,30
98,1,2:17.0,,Offensive charge foul by G. Harris (drawn by M. McGary),14,30
99,1,2:17.0,Turnover by G. Harris (offensive foul),,14,30
100,1,2:17.0,,D. Augustin enters the game for R. Westbrook,14,30
101,1,1:57.0,,Turnover by D. Waiters (bad pass),14,30
102,1,1:45.0,R. Foye misses 2-pt jump shot from 23 ft,,14,30
103,1,1:44.0,,Defensive rebound by A. Morrow,14,30
104,1,1:33.0,,M. McGary misses 2-pt jump shot from 9 ft,14,30
105,1,1:32.0,Defensive rebound by J. Hickson,,14,30
106,1,1:21.0,G. Harris misses 3-pt jump shot from 23 ft,,14,30
107,1,1:20.0,,Defensive rebound by N. Collison,14,30
108,1,1:07.0,,D. Waiters makes 2-pt jump shot from 17 ft,14,32
109,1,0:53.0,Denver full timeout,,14,32
110,1,0:49.0,Shooting foul by M. McGary (drawn by J. Hickson),,14,32
111,1,0:49.0,J. Hickson makes free throw 1 of 2,,15,32
112,1,0:49.0,J. Hickson makes free throw 2 of 2,,16,32
113,1,0:25.0,,A. Morrow makes 2-pt jump shot from 18 ft (assist by N. Collison),16,34
114,1,0:05.0,J. Hickson makes 2-pt jump shot from 4 ft (assist by J. Nelson),,18,34
115,1,0:01.0,,D. Waiters makes 2-pt jump shot from 6 ft (assist by N. Collison),18,36
116,2,11:47.0,W. Barton misses 2-pt jump shot from 15 ft,,18,36
117,2,11:46.0,,Defensive rebound by M. McGary,18,36
118,2,11:36.0,,Turnover by N. Collison (bad pass),18,36
119,2,11:25.0,J. Nelson misses 3-pt jump shot from 26 ft,,18,36
120,2,11:24.0,,Defensive rebound by M. McGary,18,36
121,2,11:05.0,,N. Collison misses 2-pt jump shot from 16 ft,18,36
122,2,11:05.0,Defensive rebound by D. Arthur,,18,36
123,2,10:46.0,W. Barton misses 3-pt jump shot from 22 ft,,18,36
124,2,10:44.0,Offensive rebound by J. Hickson,,18,36
125,2,10:33.0,D. Arthur misses 2-pt jump shot from 13 ft,,18,36
126,2,10:31.0,,Defensive rebound by D. Augustin,18,36
127,2,10:27.0,,Personal foul by W. Barton (drawn by D. Augustin),18,36
128,2,10:19.0,,Turnover by D. Augustin (bad pass; steal by D. Arthur),18,36
129,2,10:15.0,W. Barton misses 2-pt layup from 1 ft,,18,36
130,2,10:14.0,,Defensive rebound by A. Morrow,18,36
131,2,10:06.0,,A. Morrow misses 3-pt jump shot from 22 ft,18,36
132,2,10:04.0,Defensive rebound by R. Foye,,18,36
133,2,9:56.0,Personal foul by N. Collison (drawn by D. Arthur),,18,36
134,2,9:50.0,J. Hickson misses 2-pt jump shot from 6 ft,,18,36
135,2,9:49.0,,Defensive rebound by A. Morrow,18,36
136,2,9:32.0,,D. Augustin misses 3-pt jump shot from 25 ft,18,36
137,2,9:31.0,Defensive rebound by R. Foye,,18,36
138,2,9:18.0,R. Foye makes 3-pt jump shot from 24 ft (assist by J. Nelson),,21,36
139,2,9:00.0,,M. McGary misses 2-pt jump shot from 6 ft,21,36
140,2,8:59.0,Defensive rebound by D. Arthur,,21,36
141,2,8:47.0,R. Foye makes 3-pt jump shot from 24 ft (assist by J. Nelson),,24,36
142,2,8:41.0,,Oklahoma City full timeout,24,36
143,2,8:40.0,,R. Westbrook enters the game for D. Waiters,24,36
144,2,8:40.0,,S. Ibaka enters the game for M. McGary,24,36
145,2,8:40.0,J. Lauvergne enters the game for J. Hickson,,24,36
146,2,8:26.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),24,39
147,2,8:07.0,D. Arthur makes 2-pt jump shot from 17 ft (assist by R. Foye),,26,39
148,2,7:52.0,,S. Ibaka misses 2-pt jump shot from 16 ft,26,39
149,2,7:51.0,Defensive rebound by J. Lauvergne,,26,39
150,2,7:42.0,Shooting foul by S. Ibaka (drawn by J. Lauvergne),,26,39
151,2,7:42.0,J. Lauvergne makes free throw 1 of 2,,27,39
152,2,7:42.0,,E. Freedom enters the game for N. Collison,27,39
153,2,7:42.0,J. Lauvergne makes free throw 2 of 2,,28,39
154,2,7:25.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),28,41
155,2,7:20.0,W. Barton makes 2-pt dunk at rim (assist by J. Nelson),,30,41
156,2,7:03.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by R. Westbrook),30,44
157,2,6:49.0,Turnover by R. Foye (bad pass; steal by E. Freedom),,30,44
158,2,6:43.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by E. Freedom),30,46
159,2,6:26.0,J. Lauvergne misses 2-pt layup at rim (block by S. Ibaka),,30,46
160,2,6:24.0,,Defensive rebound by R. Westbrook,30,46
161,2,6:24.0,,Personal take foul by D. Arthur (drawn by R. Westbrook),30,46
162,2,6:24.0,K. Faried enters the game for R. Foye,,30,46
163,2,6:24.0,W. Chandler enters the game for D. Arthur,,30,46
164,2,6:14.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),30,48
165,2,5:52.0,J. Nelson makes 2-pt jump shot from 15 ft,,32,48
166,2,5:36.0,,S. Ibaka makes 2-pt jump shot from 5 ft (assist by R. Westbrook),32,50
167,2,5:26.0,,Violation by S. Ibaka (kicked ball),32,50
168,2,5:26.0,Official timeout,,32,50
169,2,5:26.0,,K. Singler enters the game for A. Morrow,32,50
170,2,5:26.0,J. Nurkić enters the game for J. Nelson,,32,50
171,2,5:26.0,T. Lawson enters the game for J. Lauvergne,,32,50
172,2,5:06.0,T. Lawson makes 2-pt layup from 1 ft,,34,50
173,2,4:52.0,,E. Freedom makes 2-pt hook shot from 3 ft (assist by R. Westbrook),34,52
174,2,4:46.0,Personal foul by E. Freedom (drawn by W. Chandler),,34,52
175,2,4:46.0,D. Gallinari enters the game for W. Barton,,34,52
176,2,4:40.0,D. Gallinari makes 2-pt layup from 1 ft (assist by T. Lawson),,36,52
177,2,4:14.0,,S. Ibaka makes 2-pt jump shot from 4 ft (assist by R. Westbrook),36,54
178,2,3:57.0,T. Lawson misses 3-pt jump shot from 24 ft,,36,54
179,2,3:56.0,,Defensive rebound by E. Freedom,36,54
180,2,3:46.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by D. Augustin),36,57
181,2,3:28.0,W. Chandler misses 3-pt jump shot from 24 ft,,36,57
182,2,3:23.0,,Defensive rebound by E. Freedom,36,57
183,2,3:22.0,,Turnover by E. Freedom (bad pass; steal by J. Nurkić),36,57
184,2,3:16.0,D. Gallinari misses 3-pt jump shot from 22 ft,,36,57
185,2,3:15.0,,Defensive rebound by S. Ibaka,36,57
186,2,3:09.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by R. Westbrook),36,60
187,2,2:58.0,Personal foul by K. Singler (drawn by D. Gallinari),,36,60
188,2,2:58.0,Denver full timeout,,36,60
189,2,2:46.0,Shooting foul by E. Freedom (drawn by D. Gallinari),,36,60
190,2,2:46.0,D. Gallinari makes free throw 1 of 2,,37,60
191,2,2:46.0,D. Gallinari makes free throw 2 of 2,,38,60
192,2,2:46.0,,Inbound foul by K. Faried,38,60
193,2,2:46.0,,R. Westbrook misses free throw 1 of 2,38,60
194,2,2:46.0,,Offensive rebound by Team,38,60
195,2,2:46.0,,R. Westbrook misses free throw 2 of 2,38,60
196,2,2:45.0,Defensive rebound by K. Faried,,38,60
197,2,2:25.0,W. Chandler makes 2-pt jump shot from 13 ft,,40,60
198,2,2:25.0,Away from play foul by K. Singler (drawn by K. Faried),,40,60
199,2,2:25.0,K. Faried misses free throw 1 of 1,,40,60
200,2,2:23.0,,Defensive rebound by S. Ibaka,40,60
201,2,2:01.0,,S. Ibaka misses 2-pt jump shot from 18 ft,40,60
202,2,2:00.0,Defensive rebound by K. Faried,,40,60
203,2,1:50.0,J. Nurkić misses 2-pt jump shot from 3 ft,,40,60
204,2,1:49.0,Offensive rebound by W. Chandler,,40,60
205,2,1:47.0,W. Chandler misses 2-pt layup from 1 ft (block by S. Ibaka),,40,60
206,2,1:46.0,Offensive rebound by W. Chandler,,40,60
207,2,1:45.0,W. Chandler misses 2-pt layup at rim (block by S. Ibaka),,40,60
208,2,1:44.0,,Defensive rebound by D. Augustin,40,60
209,2,1:37.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by D. Augustin),40,63
210,2,1:28.0,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),,42,63
211,2,1:14.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),42,65
212,2,1:00.0,T. Lawson misses 2-pt jump shot from 19 ft,,42,65
213,2,1:00.0,,Defensive rebound by E. Freedom,42,65
214,2,0:52.0,,S. Ibaka misses 3-pt jump shot from 25 ft,42,65
215,2,0:51.0,Defensive rebound by K. Faried,,42,65
216,2,0:34.0,W. Chandler misses 2-pt jump shot from 5 ft,,42,65
217,2,0:33.0,,Defensive rebound by Team,42,65
218,2,0:33.0,,D. Waiters enters the game for D. Augustin,42,65
219,2,0:33.0,,A. Roberson enters the game for K. Singler,42,65
220,2,0:29.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),42,67
221,2,0:12.0,K. Faried misses 2-pt layup from 2 ft,,42,67
222,2,0:11.0,,Defensive rebound by S. Ibaka,42,67
223,2,0:11.0,,Turnover by S. Ibaka (lost ball; steal by T. Lawson),42,67
224,2,0:08.0,J. Nurkić misses 2-pt layup at rim,,42,67
225,2,0:06.0,,Defensive rebound by E. Freedom,42,67
226,2,0:03.0,,Turnover by E. Freedom (bad pass),42,67
227,2,0:00.0,D. Gallinari misses 3-pt jump shot from 39 ft,,42,67
228,2,0:00.0,,Defensive rebound by Team,42,67
229,3,11:47.0,Shooting foul by K. Singler (drawn by D. Gallinari),,42,67
230,3,11:47.0,D. Gallinari makes free throw 1 of 2,,43,67
231,3,11:47.0,D. Gallinari misses free throw 2 of 2,,43,67
232,3,11:46.0,Offensive rebound by K. Faried,,43,67
233,3,11:42.0,D. Gallinari misses 3-pt jump shot from 24 ft,,43,67
234,3,11:41.0,,Defensive rebound by Team,43,67
235,3,11:32.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),43,69
236,3,11:14.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Lawson),,46,69
237,3,11:01.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),46,71
238,3,10:46.0,W. Chandler misses 3-pt jump shot from 25 ft,,46,71
239,3,10:45.0,,Defensive rebound by R. Westbrook,46,71
240,3,10:40.0,,Shooting foul by D. Gallinari (drawn by E. Freedom),46,71
241,3,10:40.0,,E. Freedom makes free throw 1 of 2,46,72
242,3,10:40.0,,E. Freedom makes free throw 2 of 2,46,73
243,3,10:30.0,T. Lawson makes 2-pt jump shot from 14 ft,,48,73
244,3,10:30.0,Shooting foul by K. Singler (drawn by T. Lawson),,48,73
245,3,10:30.0,,D. Waiters enters the game for K. Singler,48,73
246,3,10:30.0,T. Lawson makes free throw 1 of 1,,49,73
247,3,10:15.0,,E. Freedom makes 2-pt jump shot from 14 ft (assist by R. Westbrook),49,75
248,3,9:57.0,W. Chandler misses 3-pt jump shot from 24 ft,,49,75
249,3,9:56.0,,Defensive rebound by D. Waiters,49,75
250,3,9:51.0,,D. Waiters misses 2-pt jump shot from 18 ft,49,75
251,3,9:49.0,,Offensive rebound by D. Waiters,49,75
252,3,9:41.0,,Turnover by R. Westbrook (bad pass; steal by T. Lawson),49,75
253,3,9:37.0,T. Lawson makes 2-pt layup from 1 ft,,51,75
254,3,9:21.0,,Personal foul by W. Chandler (drawn by S. Ibaka),51,75
255,3,9:14.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by A. Roberson),51,77
256,3,8:53.0,Shooting foul by S. Ibaka (drawn by T. Lawson),,51,77
257,3,8:53.0,T. Lawson makes free throw 1 of 2,,52,77
258,3,8:53.0,T. Lawson makes free throw 2 of 2,,53,77
259,3,8:31.0,,S. Ibaka misses 2-pt jump shot from 19 ft,53,77
260,3,8:30.0,Defensive rebound by D. Gallinari,,53,77
261,3,8:23.0,Personal foul by E. Freedom (drawn by D. Gallinari),,53,77
262,3,8:14.0,D. Gallinari makes 2-pt jump shot from 6 ft,,55,77
263,3,8:00.0,,R. Westbrook misses 2-pt jump shot from 18 ft,55,77
264,3,7:59.0,Defensive rebound by J. Nurkić,,55,77
265,3,7:48.0,J. Nurkić misses 2-pt jump shot from 7 ft,,55,77
266,3,7:47.0,,Defensive rebound by A. Roberson,55,77
267,3,7:36.0,,Turnover by R. Westbrook (lost ball; steal by K. Faried),55,77
268,3,7:36.0,Personal foul by R. Westbrook (drawn by T. Lawson),,55,77
269,3,7:36.0,J. Hickson enters the game for J. Nurkić,,55,77
270,3,7:36.0,T. Lawson makes free throw 1 of 2,,56,77
271,3,7:36.0,T. Lawson makes free throw 2 of 2,,57,77
272,3,7:13.0,,D. Waiters misses 2-pt jump shot from 5 ft,57,77
273,3,7:12.0,Defensive rebound by K. Faried,,57,77
274,3,7:01.0,T. Lawson misses 2-pt jump shot from 16 ft,,57,77
275,3,7:00.0,Offensive rebound by T. Lawson,,57,77
276,3,6:51.0,Turnover by J. Hickson (lost ball; steal by A. Roberson),,57,77
277,3,6:48.0,,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),57,79
278,3,6:30.0,K. Faried misses 2-pt dunk at rim (block by S. Ibaka),,57,79
279,3,6:28.0,,Defensive rebound by S. Ibaka,57,79
280,3,6:17.0,,D. Waiters misses 2-pt jump shot from 17 ft,57,79
281,3,6:15.0,Defensive rebound by J. Hickson,,57,79
282,3,6:04.0,D. Gallinari misses 2-pt jump shot from 18 ft,,57,79
283,3,6:03.0,,Defensive rebound by E. Freedom,57,79
284,3,5:56.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),57,82
285,3,5:50.0,Denver full timeout,,57,82
286,3,5:50.0,W. Barton enters the game for W. Chandler,,57,82
287,3,5:50.0,D. Arthur enters the game for K. Faried,,57,82
288,3,5:50.0,R. Foye enters the game for D. Gallinari,,57,82
289,3,5:34.0,D. Arthur misses 2-pt jump shot from 17 ft,,57,82
290,3,5:33.0,Offensive rebound by J. Hickson,,57,82
291,3,5:29.0,Shooting block foul by E. Freedom (drawn by D. Arthur),,57,82
292,3,5:29.0,D. Arthur makes free throw 1 of 2,,58,82
293,3,5:29.0,D. Arthur makes free throw 2 of 2,,59,82
294,3,5:12.0,,R. Westbrook makes 2-pt jump shot from 15 ft,59,84
295,3,5:12.0,,Shooting foul by J. Hickson (drawn by R. Westbrook),59,84
296,3,5:12.0,,R. Westbrook makes free throw 1 of 1,59,85
297,3,5:04.0,T. Lawson makes 2-pt layup at rim,,61,85
298,3,4:52.0,,R. Westbrook makes 2-pt jump shot from 10 ft,61,87
299,3,4:32.0,J. Hickson misses 2-pt layup from 2 ft (block by S. Ibaka),,61,87
300,3,4:30.0,,Defensive rebound by R. Westbrook,61,87
301,3,4:25.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),61,89
302,3,4:07.0,W. Barton misses 2-pt jump shot from 10 ft,,61,89
303,3,4:05.0,,Defensive rebound by R. Westbrook,61,89
304,3,3:57.0,,S. Ibaka misses 2-pt layup from 1 ft,61,89
305,3,3:56.0,,Offensive rebound by R. Westbrook,61,89
306,3,3:51.0,,D. Waiters misses 3-pt jump shot from 22 ft,61,89
307,3,3:49.0,,Offensive rebound by E. Freedom,61,89
308,3,3:48.0,,Shooting foul by D. Arthur (drawn by E. Freedom),61,89
309,3,3:48.0,,E. Freedom misses free throw 1 of 2,61,89
310,3,3:48.0,,Offensive rebound by Team,61,89
311,3,3:48.0,,D. Augustin enters the game for A. Roberson,61,89
312,3,3:48.0,,E. Freedom misses free throw 2 of 2,61,89
313,3,3:47.0,Defensive rebound by J. Hickson,,61,89
314,3,3:36.0,D. Arthur misses 2-pt hook shot from 5 ft,,61,89
315,3,3:34.0,,Defensive rebound by R. Westbrook,61,89
316,3,3:29.0,,D. Waiters misses 2-pt layup from 2 ft,61,89
317,3,3:28.0,,Offensive rebound by E. Freedom,61,89
318,3,3:28.0,,E. Freedom misses 2-pt tip-in from 1 ft,61,89
319,3,3:26.0,,Offensive rebound by E. Freedom,61,89
320,3,3:26.0,,E. Freedom misses 2-pt layup from 1 ft,61,89
321,3,3:25.0,Defensive rebound by W. Barton,,61,89
322,3,3:20.0,R. Foye misses 3-pt jump shot from 24 ft,,61,89
323,3,3:19.0,,Defensive rebound by S. Ibaka,61,89
324,3,3:10.0,,S. Ibaka misses 2-pt jump shot from 17 ft,61,89
325,3,3:09.0,,Offensive rebound by E. Freedom,61,89
326,3,3:09.0,,E. Freedom makes 2-pt layup from 1 ft,61,91
327,3,3:00.0,Personal foul by S. Ibaka (drawn by D. Arthur),,61,91
328,3,3:00.0,D. Arthur makes free throw 1 of 2,,62,91
329,3,3:00.0,J. Lauvergne enters the game for J. Hickson,,62,91
330,3,3:00.0,J. Nelson enters the game for T. Lawson,,62,91
331,3,3:00.0,,N. Collison enters the game for R. Westbrook,62,91
332,3,3:00.0,,A. Morrow enters the game for S. Ibaka,62,91
333,3,3:00.0,D. Arthur misses free throw 2 of 2,,62,91
334,3,2:59.0,,Defensive rebound by A. Morrow,62,91
335,3,2:48.0,,Personal foul by R. Foye (drawn by D. Waiters),62,91
336,3,2:48.0,,Oklahoma City full timeout,62,91
337,3,2:48.0,,M. McGary enters the game for E. Freedom,62,91
338,3,2:48.0,,D. Waiters makes free throw 1 of 2,62,92
339,3,2:48.0,,D. Waiters makes free throw 2 of 2,62,93
340,3,2:36.0,W. Barton makes 3-pt jump shot from 25 ft (assist by R. Foye),,65,93
341,3,2:19.0,,D. Augustin misses 3-pt jump shot from 24 ft,65,93
342,3,2:18.0,Defensive rebound by J. Lauvergne,,65,93
343,3,2:01.0,,Offensive charge foul by J. Lauvergne (drawn by N. Collison),65,93
344,3,2:01.0,Turnover by J. Lauvergne (offensive foul),,65,93
345,3,1:51.0,,D. Waiters misses 2-pt layup from 2 ft (block by J. Lauvergne),65,93
346,3,1:51.0,,Offensive rebound by Team,65,93
347,3,1:46.0,,M. McGary misses 2-pt jump shot from 15 ft,65,93
348,3,1:44.0,Defensive rebound by W. Barton,,65,93
349,3,1:36.0,J. Lauvergne makes 2-pt dunk at rim (assist by R. Foye),,67,93
350,3,1:16.0,,D. Waiters makes 2-pt jump shot from 20 ft,67,95
351,3,1:00.0,D. Arthur misses 3-pt jump shot from 24 ft,,67,95
352,3,1:00.0,,Defensive rebound by A. Morrow,67,95
353,3,0:51.0,,D. Waiters makes 2-pt layup from 1 ft,67,97
354,3,0:37.0,Turnover by W. Barton (step out of bounds),,67,97
355,3,0:31.0,,A. Morrow misses 3-pt jump shot from 24 ft,67,97
356,3,0:30.0,,Offensive rebound by M. McGary,67,97
357,3,0:11.0,,Shooting foul by D. Arthur (drawn by M. McGary),67,97
358,3,0:11.0,,M. McGary misses free throw 1 of 2,67,97
359,3,0:11.0,,Offensive rebound by Team,67,97
360,3,0:11.0,,M. McGary makes free throw 2 of 2,67,98
361,3,0:03.0,R. Foye makes 2-pt layup at rim,,69,98
362,3,0:00.0,,D. Augustin misses 3-pt jump shot from 40 ft,69,98
363,3,0:00.0,Defensive rebound by Team,,69,98
364,4,11:46.0,,Turnover by A. Morrow (bad pass; steal by D. Arthur),69,98
365,4,11:30.0,J. Lauvergne makes 2-pt dunk at rim (assist by J. Nelson),,71,98
366,4,11:03.0,,D. Waiters misses 2-pt jump shot from 5 ft,71,98
367,4,11:03.0,Defensive rebound by D. Arthur,,71,98
368,4,10:52.0,G. Harris misses 3-pt jump shot from 22 ft,,71,98
369,4,10:51.0,Offensive rebound by D. Arthur,,71,98
370,4,10:38.0,Turnover by G. Harris (step out of bounds),,71,98
371,4,10:27.0,,M. McGary misses 2-pt jump shot from 17 ft,71,98
372,4,10:26.0,Defensive rebound by W. Barton,,71,98
373,4,10:19.0,J. Lauvergne misses 2-pt jump shot from 15 ft,,71,98
374,4,10:18.0,,Defensive rebound by A. Morrow,71,98
375,4,9:55.0,,D. Augustin misses 2-pt layup from 1 ft (block by J. Lauvergne),71,98
376,4,9:54.0,Defensive rebound by J. Lauvergne,,71,98
377,4,9:51.0,Shooting foul by A. Morrow (drawn by G. Harris),,71,98
378,4,9:51.0,G. Harris makes free throw 1 of 2,,72,98
379,4,9:51.0,J. Nurkić enters the game for D. Arthur,,72,98
