,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
86,1,1:51.0,,Offensive rebound by Team,11,17
87,1,1:51.0,D. Dedmon enters the game for N. Vučević,,11,17
88,1,1:51.0,,J. Wall makes free throw 2 of 2,11,18
89,1,1:41.0,V. Oladipo misses 3-pt jump shot from 25 ft,,11,18
90,1,1:40.0,,Defensive rebound by O. Porter,11,18
91,1,1:23.0,,K. Humphries makes 2-pt dunk at rim,11,20
92,1,1:05.0,W. Green misses 3-pt jump shot from 28 ft,,11,20
93,1,1:04.0,,Defensive rebound by J. Wall,11,20
94,1,1:00.0,,J. Wall makes 2-pt layup from 1 ft,11,22
95,1,0:46.0,E. Fournier makes 2-pt jump shot from 16 ft,,13,22
96,1,0:40.0,,J. Wall misses 3-pt jump shot from 24 ft,13,22
97,1,0:39.0,Defensive rebound by K. O'Quinn,,13,22
98,1,0:30.0,V. Oladipo misses 3-pt jump shot from 26 ft,,13,22
99,1,0:28.0,Offensive rebound by D. Dedmon,,13,22
100,1,0:27.0,D. Dedmon misses 2-pt layup from 1 ft,,13,22
101,1,0:27.0,,Defensive rebound by K. Humphries,13,22
102,1,0:27.0,Loose ball foul by D. Dedmon (drawn by K. Humphries),,13,22
103,1,0:27.0,,K. Humphries makes free throw 1 of 2,13,23
104,1,0:27.0,,G. Temple enters the game for J. Wall,13,23
105,1,0:27.0,,K. Séraphin enters the game for M. Gortat,13,23
106,1,0:27.0,,K. Humphries makes free throw 2 of 2,13,24
107,1,0:10.0,E. Fournier misses 3-pt jump shot from 26 ft,,13,24
108,1,0:09.0,Offensive rebound by V. Oladipo,,13,24
109,1,0:05.0,V. Oladipo makes 2-pt layup from 2 ft,,15,24
110,1,0:05.0,Shooting foul by G. Temple (drawn by V. Oladipo),,15,24
111,1,0:05.0,,J. Wall enters the game for K. Humphries,15,24
112,1,0:05.0,V. Oladipo makes free throw 1 of 1,,16,24
113,2,11:46.0,,Shooting foul by K. O'Quinn (drawn by R. Butler),16,24
114,2,11:46.0,,R. Butler makes free throw 1 of 2,16,25
115,2,11:46.0,,R. Butler makes free throw 2 of 2,16,26
116,2,11:24.0,Shooting foul by K. Séraphin (drawn by D. Dedmon),,16,26
117,2,11:24.0,D. Dedmon misses free throw 1 of 2,,16,26
118,2,11:24.0,Offensive rebound by Team,,16,26
119,2,11:24.0,D. Dedmon misses free throw 2 of 2,,16,26
120,2,11:23.0,,Defensive rebound by D. Gooden,16,26
121,2,11:03.0,,K. Séraphin misses 2-pt jump shot from 5 ft,16,26
122,2,11:02.0,Defensive rebound by E. Payton,,16,26
123,2,10:47.0,V. Oladipo misses 3-pt jump shot from 27 ft,,16,26
124,2,10:46.0,,Defensive rebound by A. Miller,16,26
125,2,10:40.0,,D. Gooden makes 2-pt layup from 1 ft (assist by A. Miller),16,28
126,2,10:27.0,E. Payton misses 2-pt layup from 1 ft,,16,28
127,2,10:26.0,Offensive rebound by D. Dedmon,,16,28
128,2,10:24.0,D. Dedmon misses 2-pt layup from 2 ft,,16,28
129,2,10:24.0,Offensive rebound by D. Dedmon,,16,28
130,2,10:22.0,D. Dedmon makes 2-pt layup at rim,,18,28
131,2,10:08.0,,K. Séraphin makes 2-pt hook shot from 11 ft,18,30
132,2,9:42.0,E. Fournier makes 2-pt layup at rim (assist by V. Oladipo),,20,30
133,2,9:34.0,,Washington full timeout,20,30
134,2,9:34.0,C. Frye enters the game for K. O'Quinn,,20,30
135,2,9:26.0,,Turnover by K. Séraphin (lost ball; steal by E. Payton),20,30
136,2,9:10.0,Shooting foul by R. Butler (drawn by E. Fournier),,20,30
137,2,9:10.0,E. Fournier makes free throw 1 of 2,,21,30
138,2,9:10.0,E. Fournier makes free throw 2 of 2,,22,30
139,2,9:04.0,,Turnover by A. Miller (lost ball; steal by E. Payton),22,30
140,2,8:59.0,E. Payton misses 2-pt layup from 2 ft (block by K. Séraphin),,22,30
141,2,8:57.0,,Defensive rebound by D. Gooden,22,30
142,2,8:52.0,,Shooting foul by E. Payton (drawn by R. Butler),22,30
143,2,8:52.0,,R. Butler makes free throw 1 of 3,22,31
144,2,8:52.0,,R. Butler makes free throw 2 of 3,22,32
145,2,8:52.0,,R. Butler misses free throw 3 of 3,22,32
146,2,8:50.0,,Offensive rebound by K. Séraphin,22,32
147,2,8:49.0,,K. Séraphin misses 2-pt layup from 2 ft (block by D. Dedmon),22,32
148,2,8:49.0,,Offensive rebound by Team,22,32
149,2,8:40.0,,Turnover by R. Butler (lost ball),22,32
150,2,8:24.0,V. Oladipo makes 2-pt layup from 1 ft,,24,32
151,2,8:06.0,,R. Butler misses 3-pt jump shot from 25 ft,24,32
152,2,8:05.0,Defensive rebound by D. Dedmon,,24,32
153,2,7:46.0,,G. Temple enters the game for O. Porter,24,32
154,2,7:43.0,C. Frye misses 2-pt jump shot from 18 ft,,24,32
155,2,7:42.0,,Defensive rebound by R. Butler,24,32
156,2,7:41.0,,Personal foul by E. Fournier (drawn by R. Butler),24,32
157,2,7:25.0,,R. Butler misses 2-pt jump shot from 18 ft,24,32
158,2,7:25.0,Defensive rebound by Team,,24,32
159,2,7:12.0,E. Payton makes 2-pt layup at rim,,26,32
160,2,6:59.0,,K. Séraphin makes 2-pt dunk at rim (assist by A. Miller),26,34
161,2,6:50.0,Shooting foul by D. Gooden (drawn by D. Dedmon),,26,34
162,2,6:50.0,D. Dedmon misses free throw 1 of 2,,26,34
163,2,6:50.0,Offensive rebound by Team,,26,34
164,2,6:50.0,,J. Wall enters the game for A. Miller,26,34
165,2,6:50.0,,N. Hilário enters the game for D. Gooden,26,34
166,2,6:50.0,D. Dedmon makes free throw 2 of 2,,27,34
167,2,6:41.0,N. Vučević enters the game for D. Dedmon,,27,34
168,2,6:29.0,,Turnover by R. Butler (bad pass; steal by E. Payton),27,34
169,2,6:25.0,E. Payton makes 2-pt dunk at rim,,29,34
170,2,6:10.0,,R. Butler misses 3-pt jump shot from 22 ft,29,34
171,2,6:09.0,,Offensive rebound by K. Séraphin,29,34
172,2,5:56.0,,R. Butler misses 3-pt jump shot from 23 ft,29,34
173,2,5:55.0,Defensive rebound by E. Fournier,,29,34
174,2,5:44.0,E. Fournier misses 2-pt jump shot from 8 ft,,29,34
175,2,5:43.0,,Defensive rebound by K. Séraphin,29,34
176,2,5:28.0,,J. Wall misses 2-pt jump shot from 7 ft,29,34
177,2,5:27.0,Defensive rebound by Team,,29,34
178,2,5:26.0,Official timeout,,29,34
179,2,5:26.0,,P. Pierce enters the game for R. Butler,29,34
180,2,5:26.0,W. Green enters the game for E. Fournier,,29,34
181,2,5:10.0,E. Payton misses 2-pt jump shot from 5 ft,,29,34
182,2,5:10.0,,Defensive rebound by Team,29,34
183,2,4:54.0,,N. Hilário misses 2-pt layup from 2 ft (block by C. Frye),29,34
184,2,4:52.0,,Offensive rebound by N. Hilário,29,34
185,2,4:46.0,,K. Séraphin misses 2-pt jump shot from 7 ft,29,34
186,2,4:45.0,Defensive rebound by C. Frye,,29,34
187,2,4:37.0,Personal foul by J. Wall (drawn by V. Oladipo),,29,34
188,2,4:37.0,,M. Gortat enters the game for K. Séraphin,29,34
189,2,4:31.0,C. Frye misses 3-pt jump shot from 25 ft,,29,34
190,2,4:30.0,,Defensive rebound by M. Gortat,29,34
191,2,4:26.0,,Turnover by J. Wall (bad pass),29,34
192,2,4:12.0,Offensive foul by C. Frye (drawn by G. Temple),,29,34
193,2,4:12.0,Turnover by C. Frye (offensive foul),,29,34
194,2,4:12.0,K. O'Quinn enters the game for C. Frye,,29,34
195,2,3:56.0,,G. Temple makes 2-pt jump shot from 10 ft (assist by P. Pierce),29,36
196,2,3:30.0,K. O'Quinn makes 2-pt dunk at rim (assist by E. Payton),,31,36
197,2,3:17.0,,N. Hilário misses 2-pt jump shot from 16 ft,31,36
198,2,3:16.0,Defensive rebound by N. Vučević,,31,36
199,2,3:09.0,E. Payton makes 2-pt layup at rim (assist by W. Green),,33,36
200,2,3:09.0,Shooting foul by N. Hilário (drawn by E. Payton),,33,36
201,2,3:09.0,E. Payton misses free throw 1 of 1,,33,36
202,2,3:09.0,,Defensive rebound by M. Gortat,33,36
203,2,2:58.0,,Def 3 sec tech foul by N. Vučević,33,36
204,2,2:58.0,Orlando full timeout,,33,36
205,2,2:58.0,,J. Wall makes technical free throw,33,37
206,2,2:46.0,,P. Pierce misses 2-pt jump shot from 3 ft,33,37
207,2,2:45.0,Defensive rebound by K. O'Quinn,,33,37
208,2,2:27.0,V. Oladipo makes 2-pt layup from 1 ft (assist by N. Vučević),,35,37
209,2,2:17.0,,Personal foul by W. Green (drawn by P. Pierce),35,37
210,2,2:07.0,,N. Hilário makes 2-pt hook shot from 6 ft (assist by G. Temple),35,39
211,2,1:53.0,Turnover by K. O'Quinn (bad pass),,35,39
212,2,1:48.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),35,41
213,2,1:42.0,Orlando full timeout,,35,41
214,2,1:42.0,,D. Gooden enters the game for N. Hilário,35,41
215,2,1:27.0,V. Oladipo misses 3-pt jump shot from 25 ft,,35,41
216,2,1:26.0,,Defensive rebound by J. Wall,35,41
217,2,1:11.0,,M. Gortat misses 2-pt jump shot from 7 ft,35,41
218,2,1:10.0,,Offensive rebound by D. Gooden,35,41
219,2,1:06.0,,P. Pierce misses 3-pt jump shot from 25 ft,35,41
220,2,1:05.0,Defensive rebound by E. Payton,,35,41
221,2,0:48.0,N. Vučević misses 2-pt jump shot from 7 ft,,35,41
222,2,0:47.0,,Defensive rebound by M. Gortat,35,41
223,2,0:30.0,,Turnover by P. Pierce (lost ball; steal by K. O'Quinn),35,41
224,2,0:26.0,Turnover by E. Payton (lost ball; steal by G. Temple),,35,41
225,2,0:23.0,,J. Wall makes 2-pt layup at rim (assist by M. Gortat),35,43
226,2,0:01.0,V. Oladipo misses 2-pt jump shot from 20 ft,,35,43
227,2,0:00.0,Offensive rebound by Team,,35,43
228,3,11:36.0,,Turnover by Team (shot clock),35,43
229,3,11:15.0,N. Vučević makes 2-pt hook shot from 8 ft,,37,43
230,3,10:59.0,Violation by V. Oladipo (kicked ball),,37,43
231,3,10:52.0,,J. Wall makes 3-pt jump shot from 23 ft (assist by M. Gortat),37,46
232,3,10:27.0,V. Oladipo misses 2-pt jump shot from 19 ft,,37,46
233,3,10:25.0,,Defensive rebound by J. Wall,37,46
234,3,10:21.0,,N. Hilário misses 2-pt layup at rim (block by A. Gordon),37,46
235,3,10:17.0,,Offensive rebound by N. Hilário,37,46
236,3,10:12.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by N. Hilário),37,49
237,3,9:54.0,Offensive foul by C. Frye (drawn by J. Wall),,37,49
238,3,9:54.0,Turnover by C. Frye (offensive foul),,37,49
239,3,9:46.0,,Personal foul by A. Gordon (drawn by P. Pierce),37,49
240,3,9:38.0,,P. Pierce makes 3-pt jump shot from 25 ft (assist by N. Hilário),37,52
241,3,9:24.0,V. Oladipo misses 3-pt jump shot from 25 ft,,37,52
242,3,9:23.0,,Defensive rebound by P. Pierce,37,52
243,3,9:17.0,,J. Wall misses 3-pt jump shot from 26 ft,37,52
244,3,9:15.0,Defensive rebound by V. Oladipo,,37,52
245,3,9:07.0,Offensive foul by A. Gordon (drawn by J. Wall),,37,52
246,3,9:07.0,Turnover by A. Gordon (offensive foul),,37,52
247,3,9:07.0,E. Fournier enters the game for A. Gordon,,37,52
248,3,8:50.0,,Shooting foul by V. Oladipo (drawn by M. Gortat),37,52
249,3,8:50.0,,M. Gortat makes free throw 1 of 2,37,53
250,3,8:50.0,,M. Gortat makes free throw 2 of 2,37,54
251,3,8:39.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),,39,54
252,3,8:11.0,,J. Wall misses 3-pt jump shot from 26 ft,39,54
253,3,8:11.0,,Offensive rebound by Team,39,54
254,3,8:11.0,,Turnover by Team (shot clock),39,54
255,3,7:55.0,Personal foul by G. Temple (drawn by E. Fournier),,39,54
256,3,7:49.0,V. Oladipo misses 2-pt jump shot from 4 ft,,39,54
257,3,7:48.0,,Defensive rebound by Team,39,54
258,3,7:48.0,Loose ball foul by V. Oladipo (drawn by N. Hilário),,39,54
259,3,7:25.0,,M. Gortat makes 2-pt jump shot from 13 ft (assist by G. Temple),39,56
260,3,7:14.0,E. Fournier makes 2-pt layup from 1 ft (assist by V. Oladipo),,41,56
261,3,6:54.0,,Turnover by M. Gortat (bad pass; steal by C. Frye),41,56
262,3,6:42.0,E. Fournier misses 2-pt jump shot from 4 ft,,41,56
263,3,6:41.0,Offensive rebound by N. Vučević,,41,56
264,3,6:40.0,N. Vučević makes 2-pt tip-in from 1 ft,,43,56
265,3,6:25.0,,Shooting foul by N. Vučević (drawn by G. Temple),43,56
266,3,6:25.0,,G. Temple makes free throw 1 of 2,43,57
267,3,6:25.0,,G. Temple makes free throw 2 of 2,43,58
268,3,6:13.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,46,58
269,3,5:57.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),46,60
270,3,5:57.0,Orlando full timeout,,46,60
271,3,5:57.0,W. Green enters the game for V. Oladipo,,46,60
272,3,5:40.0,W. Green misses 2-pt jump shot from 20 ft,,46,60
273,3,5:40.0,,Defensive rebound by Team,46,60
274,3,5:20.0,,G. Temple misses 3-pt jump shot from 25 ft,46,60
275,3,5:19.0,Defensive rebound by N. Vučević,,46,60
276,3,5:08.0,Turnover by N. Vučević (bad pass; steal by G. Temple),,46,60
277,3,5:03.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),46,62
278,3,4:49.0,Shooting foul by M. Gortat (drawn by N. Vučević),,46,62
279,3,4:49.0,N. Vučević makes free throw 1 of 2,,47,62
280,3,4:49.0,,R. Butler enters the game for G. Temple,47,62
281,3,4:49.0,N. Vučević makes free throw 2 of 2,,48,62
282,3,4:35.0,,P. Pierce misses 3-pt jump shot from 23 ft,48,62
283,3,4:34.0,,Offensive rebound by N. Hilário,48,62
284,3,4:27.0,,P. Pierce misses 2-pt layup from 2 ft (block by C. Frye),48,62
285,3,4:25.0,Defensive rebound by N. Vučević,,48,62
286,3,4:17.0,Personal foul by M. Gortat (drawn by N. Vučević),,48,62
287,3,4:17.0,,D. Gooden enters the game for N. Hilário,48,62
288,3,4:17.0,D. Dedmon enters the game for C. Frye,,48,62
289,3,4:17.0,,M. Webster enters the game for P. Pierce,48,62
290,3,4:03.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by E. Fournier),,50,62
291,3,3:46.0,,R. Butler makes 3-pt jump shot from 23 ft (assist by J. Wall),50,65
292,3,3:37.0,Personal foul by D. Gooden (drawn by N. Vučević),,50,65
293,3,3:32.0,E. Payton makes 2-pt jump shot from 14 ft,,52,65
294,3,3:19.0,,R. Butler misses 3-pt jump shot from 23 ft,52,65
295,3,3:18.0,,Offensive rebound by D. Gooden,52,65
296,3,3:15.0,,Turnover by D. Gooden (bad pass; steal by E. Payton),52,65
297,3,3:09.0,Shooting foul by D. Gooden (drawn by E. Payton),,52,65
298,3,3:09.0,E. Payton makes free throw 1 of 2,,53,65
299,3,3:09.0,E. Payton makes free throw 2 of 2,,54,65
300,3,2:47.0,,M. Gortat makes 2-pt layup from 1 ft,54,67
301,3,2:32.0,D. Dedmon misses 2-pt jump shot from 4 ft,,54,67
302,3,2:31.0,,Defensive rebound by M. Gortat,54,67
303,3,2:23.0,,J. Wall misses 3-pt jump shot from 22 ft,54,67
304,3,2:22.0,Defensive rebound by N. Vučević,,54,67
305,3,2:12.0,E. Payton misses 2-pt jump shot from 14 ft,,54,67
306,3,2:11.0,,Defensive rebound by M. Gortat,54,67
307,3,2:07.0,,R. Butler makes 2-pt dunk at rim (assist by J. Wall),54,69
308,3,1:46.0,E. Fournier misses 2-pt jump shot from 3 ft,,54,69
309,3,1:44.0,,Defensive rebound by R. Butler,54,69
310,3,1:38.0,,Turnover by R. Butler (lost ball; steal by E. Payton),54,69
311,3,1:35.0,Turnover by E. Payton (lost ball; steal by J. Wall),,54,69
312,3,1:34.0,,Washington full timeout,54,69
313,3,1:34.0,K. O'Quinn enters the game for N. Vučević,,54,69
314,3,1:34.0,V. Oladipo enters the game for E. Payton,,54,69
315,3,1:34.0,,A. Miller enters the game for J. Wall,54,69
316,3,1:22.0,,R. Butler misses 2-pt layup at rim (block by D. Dedmon),54,69
317,3,1:21.0,,Offensive rebound by Team,54,69
318,3,1:12.0,,D. Gooden misses 2-pt jump shot from 18 ft,54,69
319,3,1:11.0,,Offensive rebound by R. Butler,54,69
320,3,1:00.0,,M. Webster misses 2-pt jump shot from 20 ft,54,69
321,3,0:59.0,Defensive rebound by W. Green,,54,69
322,3,0:49.0,W. Green misses 3-pt jump shot from 26 ft,,54,69
323,3,0:48.0,,Defensive rebound by M. Gortat,54,69
324,3,0:39.0,,D. Gooden makes 2-pt jump shot from 20 ft (assist by A. Miller),54,71
325,3,0:20.0,E. Fournier misses 2-pt jump shot from 20 ft,,54,71
326,3,0:19.0,,Defensive rebound by M. Gortat,54,71
327,3,0:03.0,,D. Gooden makes 2-pt jump shot from 20 ft (assist by M. Webster),54,73
328,3,0:03.0,,Shooting foul by K. O'Quinn (drawn by D. Gooden),54,73
329,3,0:03.0,,D. Gooden makes free throw 1 of 1,54,74
330,4,11:42.0,K. O'Quinn misses 2-pt jump shot from 20 ft,,54,74
331,4,11:41.0,,Defensive rebound by M. Webster,54,74
332,4,11:23.0,,M. Webster misses 3-pt jump shot from 25 ft,54,74
333,4,11:22.0,Defensive rebound by V. Oladipo,,54,74
334,4,11:16.0,K. O'Quinn makes 2-pt jump shot from 3 ft (assist by V. Oladipo),,56,74
335,4,11:02.0,,Turnover by M. Webster (bad pass; steal by K. O'Quinn),56,74
336,4,10:57.0,Turnover by K. O'Quinn (bad pass; steal by M. Webster),,56,74
337,4,10:32.0,,M. Webster misses 3-pt jump shot from 23 ft,56,74
338,4,10:31.0,,Offensive rebound by K. Séraphin,56,74
339,4,10:31.0,,Shooting foul by D. Dedmon (drawn by K. Séraphin),56,74
340,4,10:31.0,,K. Séraphin makes free throw 1 of 2,56,75
341,4,10:31.0,M. Harkless enters the game for K. O'Quinn,,56,75
342,4,10:31.0,,K. Séraphin misses free throw 2 of 2,56,75
343,4,10:29.0,Defensive rebound by D. Dedmon,,56,75
344,4,10:10.0,A. Gordon makes 2-pt jump shot from 16 ft (assist by E. Fournier),,58,75
345,4,9:53.0,,M. Webster makes 2-pt dunk at rim (assist by A. Miller),58,77
346,4,9:38.0,E. Fournier makes 2-pt jump shot from 22 ft (assist by V. Oladipo),,60,77
347,4,9:18.0,,A. Miller misses 2-pt jump shot from 5 ft (block by D. Dedmon),60,77
348,4,9:18.0,,Offensive rebound by Team,60,77
349,4,9:11.0,,M. Webster misses 2-pt jump shot from 20 ft,60,77
350,4,9:10.0,Defensive rebound by D. Dedmon,,60,77
351,4,9:06.0,M. Harkless misses 2-pt layup at rim,,60,77
352,4,9:04.0,,Defensive rebound by M. Webster,60,77
353,4,9:04.0,,Personal foul by D. Dedmon (drawn by M. Webster),60,77
354,4,8:45.0,,K. Séraphin makes 2-pt hook shot from 6 ft,60,79
355,4,8:35.0,V. Oladipo misses 2-pt jump shot from 19 ft,,60,79
356,4,8:33.0,Offensive rebound by D. Dedmon,,60,79
357,4,8:27.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,63,79
358,4,8:05.0,,Turnover by M. Webster (bad pass),63,79
359,4,8:05.0,Official timeout,,63,79
360,4,8:05.0,E. Payton enters the game for V. Oladipo,,63,79
361,4,7:46.0,M. Harkless makes 2-pt layup from 2 ft,,65,79
362,4,7:18.0,,D. Gooden misses 3-pt jump shot from 25 ft,65,79
363,4,7:18.0,,Offensive rebound by Team,65,79
364,4,7:18.0,Loose ball foul by E. Payton (drawn by K. Séraphin),,65,79
365,4,7:10.0,,Shooting foul by M. Harkless (drawn by M. Webster),65,79
366,4,7:10.0,,M. Webster makes free throw 1 of 2,65,80
367,4,7:10.0,,M. Webster makes free throw 2 of 2,65,81
368,4,6:51.0,E. Fournier makes 3-pt jump shot from 26 ft,,68,81
369,4,6:25.0,,K. Séraphin misses 2-pt jump shot from 17 ft,68,81
370,4,6:24.0,,Offensive rebound by M. Webster,68,81
371,4,6:21.0,,M. Webster makes 2-pt layup at rim,68,83
372,4,6:10.0,M. Harkless misses 3-pt jump shot from 23 ft,,68,83
373,4,6:09.0,,Defensive rebound by A. Miller,68,83
374,4,5:55.0,,Shooting foul by A. Gordon (drawn by A. Miller),68,83
375,4,5:55.0,,Washington full timeout,68,83
376,4,5:55.0,N. Vučević enters the game for A. Gordon,,68,83
377,4,5:55.0,V. Oladipo enters the game for D. Dedmon,,68,83
378,4,5:55.0,,A. Miller makes free throw 1 of 2,68,84
379,4,5:55.0,,A. Miller makes free throw 2 of 2,68,85
380,4,5:40.0,V. Oladipo makes 2-pt jump shot from 15 ft,,70,85
381,4,5:16.0,,K. Séraphin misses 2-pt jump shot from 6 ft,70,85
382,4,5:15.0,,Offensive rebound by Team,70,85
383,4,5:05.0,,D. Gooden misses 2-pt jump shot from 18 ft,70,85
384,4,5:04.0,,Offensive rebound by K. Séraphin,70,85
385,4,5:01.0,,Turnover by K. Séraphin (lost ball; steal by M. Harkless),70,85
386,4,4:52.0,V. Oladipo makes 2-pt layup from 1 ft,,72,85
387,4,4:52.0,,Washington full timeout,72,85
388,4,4:52.0,,J. Wall enters the game for A. Miller,72,85
