,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
64,1,3:22.0,Defensive rebound by C. Frye,,26,19
65,1,3:09.0,N. Vučević misses flagrant free throw 1 of 2,,26,19
66,1,3:09.0,Offensive rebound by Team,,26,19
67,1,3:09.0,N. Vučević misses flagrant free throw 2 of 2,,26,19
68,1,3:09.0,Offensive rebound by Team,,26,19
69,1,3:02.0,C. Frye misses 2-pt layup from 4 ft,,26,19
70,1,3:01.0,,Defensive rebound by T. Hansbrough,26,19
71,1,2:54.0,,Turnover by K. Lowry (bad pass; steal by E. Fournier),26,19
72,1,2:51.0,Shooting foul by T. Ross (drawn by E. Fournier),,26,19
73,1,2:51.0,Orlando full timeout,,26,19
74,1,2:51.0,,G. Vásquez enters the game for T. Ross,26,19
75,1,2:51.0,E. Fournier misses free throw 1 of 2,,26,19
76,1,2:51.0,Offensive rebound by Team,,26,19
77,1,2:51.0,E. Fournier misses free throw 2 of 2,,26,19
78,1,2:48.0,,Defensive rebound by P. Patterson,26,19
79,1,2:33.0,,D. DeRozan makes 2-pt jump shot from 13 ft,26,21
80,1,2:12.0,N. Vučević makes 2-pt layup from 1 ft,,28,21
81,1,1:55.0,,D. DeRozan misses 2-pt jump shot from 14 ft (block by T. Harris),28,21
82,1,1:52.0,Defensive rebound by E. Fournier,,28,21
83,1,1:48.0,E. Fournier makes 2-pt layup from 1 ft (assist by T. Harris),,30,21
84,1,1:35.0,,G. Vásquez makes 2-pt jump shot from 12 ft,30,23
85,1,1:13.0,N. Vučević misses 2-pt hook shot from 2 ft,,30,23
86,1,1:12.0,,Defensive rebound by K. Lowry,30,23
87,1,1:03.0,,Shooting foul by E. Payton (drawn by D. DeRozan),30,23
88,1,1:03.0,,D. DeRozan makes free throw 1 of 2,30,24
89,1,1:03.0,L. Ridnour enters the game for E. Fournier,,30,24
90,1,1:03.0,B. Gordon enters the game for E. Payton,,30,24
91,1,1:03.0,,D. DeRozan misses free throw 2 of 2,30,24
92,1,1:01.0,Defensive rebound by C. Frye,,30,24
93,1,0:42.0,Turnover by N. Vučević (lost ball; steal by K. Lowry),,30,24
94,1,0:34.0,,K. Lowry misses 3-pt jump shot from 26 ft,30,24
95,1,0:33.0,Defensive rebound by L. Ridnour,,30,24
96,1,0:13.0,C. Frye makes 2-pt jump shot from 22 ft (assist by L. Ridnour),,32,24
97,1,0:00.0,,D. DeRozan misses 2-pt jump shot from 19 ft,32,24
98,1,0:00.0,,Offensive rebound by Team,32,24
99,2,11:34.0,B. Gordon makes 3-pt jump shot from 25 ft (assist by A. Gordon),,35,24
100,2,11:13.0,,L. Williams makes 2-pt jump shot from 17 ft,35,26
101,2,10:54.0,M. Harkless makes 2-pt layup from 2 ft (assist by L. Ridnour),,37,26
102,2,10:47.0,,Shooting foul by L. Ridnour (drawn by G. Vásquez),37,26
103,2,10:47.0,,G. Vásquez makes free throw 1 of 2,37,27
104,2,10:47.0,D. Dedmon enters the game for N. Vučević,,37,27
105,2,10:47.0,,G. Vásquez makes free throw 2 of 2,37,28
106,2,10:40.0,Personal block foul by P. Patterson (drawn by L. Ridnour),,37,28
107,2,10:30.0,Turnover by B. Gordon (lost ball),,37,28
108,2,10:07.0,,G. Vásquez misses 2-pt layup from 3 ft (block by D. Dedmon),37,28
109,2,10:04.0,Defensive rebound by D. Dedmon,,37,28
110,2,10:02.0,Shooting foul by J. Johnson (drawn by A. Gordon),,37,28
111,2,10:02.0,A. Gordon misses free throw 1 of 2,,37,28
112,2,10:02.0,Offensive rebound by Team,,37,28
113,2,10:02.0,A. Gordon makes free throw 2 of 2,,38,28
114,2,9:53.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by T. Hansbrough),38,31
115,2,9:39.0,L. Ridnour misses 2-pt jump shot from 17 ft,,38,31
116,2,9:38.0,,Defensive rebound by P. Patterson,38,31
117,2,9:32.0,,Turnover by G. Vásquez (lost ball),38,31
118,2,9:21.0,B. Gordon misses 3-pt jump shot from 25 ft,,38,31
119,2,9:20.0,,Defensive rebound by P. Patterson,38,31
120,2,9:08.0,,G. Vásquez misses 2-pt jump shot from 5 ft,38,31
121,2,9:07.0,Defensive rebound by D. Dedmon,,38,31
122,2,8:57.0,M. Harkless makes 2-pt jump shot from 6 ft,,40,31
123,2,8:45.0,,Shooting foul by B. Gordon (drawn by L. Williams),40,31
124,2,8:45.0,Official timeout,,40,31
125,2,8:45.0,,J. Valančiūnas enters the game for T. Hansbrough,40,31
126,2,8:45.0,,L. Williams makes free throw 1 of 2,40,32
127,2,8:45.0,,L. Williams makes free throw 2 of 2,40,33
128,2,8:23.0,D. Dedmon misses 2-pt jump shot from 8 ft,,40,33
129,2,8:22.0,,Defensive rebound by J. Valančiūnas,40,33
130,2,7:58.0,,G. Vásquez misses 3-pt jump shot from 25 ft,40,33
131,2,7:57.0,Defensive rebound by B. Gordon,,40,33
132,2,7:51.0,L. Ridnour makes 2-pt jump shot from 19 ft (assist by B. Gordon),,42,33
133,2,7:43.0,C. Frye enters the game for D. Dedmon,,42,33
134,2,7:39.0,,Turnover by L. Williams (lost ball; steal by C. Frye),42,33
135,2,7:27.0,C. Frye misses 3-pt jump shot from 26 ft,,42,33
136,2,7:26.0,,Defensive rebound by J. Johnson,42,33
137,2,7:19.0,,J. Johnson misses 2-pt layup from 2 ft,42,33
138,2,7:18.0,Defensive rebound by C. Frye,,42,33
139,2,7:11.0,L. Ridnour makes 2-pt jump shot from 18 ft,,44,33
140,2,6:55.0,,G. Vásquez misses 2-pt jump shot from 3 ft,44,33
141,2,6:55.0,Defensive rebound by Team,,44,33
142,2,6:55.0,,Loose ball foul by J. Valančiūnas (drawn by C. Frye),44,33
143,2,6:55.0,,A. Johnson enters the game for P. Patterson,44,33
144,2,6:55.0,,K. Lowry enters the game for G. Vásquez,44,33
145,2,6:55.0,,D. DeRozan enters the game for L. Williams,44,33
146,2,6:44.0,Turnover by L. Ridnour (lost ball; steal by K. Lowry),,44,33
147,2,6:44.0,,Personal foul by L. Ridnour (drawn by A. Johnson),44,33
148,2,6:24.0,,J. Johnson misses 2-pt layup from 2 ft,44,33
149,2,6:23.0,,Offensive rebound by A. Johnson,44,33
150,2,6:21.0,,A. Johnson makes 2-pt tip-in at rim,44,35
151,2,6:17.0,Orlando full timeout,,44,35
152,2,6:17.0,E. Fournier enters the game for B. Gordon,,44,35
153,2,6:17.0,N. Vučević enters the game for M. Harkless,,44,35
154,2,6:08.0,C. Frye misses 2-pt jump shot from 20 ft,,44,35
155,2,6:07.0,,Defensive rebound by J. Johnson,44,35
156,2,5:51.0,,A. Johnson makes 2-pt hook shot from 4 ft,44,37
157,2,5:28.0,N. Vučević misses 2-pt hook shot from 6 ft,,44,37
158,2,5:27.0,Offensive rebound by A. Gordon,,44,37
159,2,5:25.0,A. Gordon misses 2-pt dunk from 1 ft,,44,37
160,2,5:24.0,,Defensive rebound by J. Johnson,44,37
161,2,5:20.0,,A. Johnson misses 2-pt hook shot at rim,44,37
162,2,5:17.0,Defensive rebound by A. Gordon,,44,37
163,2,5:14.0,,Offensive charge foul by A. Gordon (drawn by K. Lowry),44,37
164,2,5:14.0,Turnover by A. Gordon (offensive foul),,44,37
165,2,5:14.0,T. Harris enters the game for A. Gordon,,44,37
166,2,5:14.0,,T. Ross enters the game for J. Johnson,44,37
167,2,4:56.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),44,39
168,2,4:45.0,Personal block foul by A. Johnson (drawn by L. Ridnour),,44,39
169,2,4:38.0,L. Ridnour makes 2-pt jump shot from 18 ft,,46,39
170,2,4:18.0,,Shooting foul by T. Harris (drawn by J. Valančiūnas),46,39
171,2,4:18.0,,J. Valančiūnas misses free throw 1 of 2,46,39
172,2,4:18.0,,Offensive rebound by Team,46,39
173,2,4:18.0,,J. Valančiūnas makes free throw 2 of 2,46,40
174,2,4:04.0,L. Ridnour misses 3-pt jump shot from 25 ft,,46,40
175,2,4:03.0,,Defensive rebound by J. Valančiūnas,46,40
176,2,3:53.0,,T. Ross misses 3-pt jump shot from 26 ft,46,40
177,2,3:53.0,Defensive rebound by T. Harris,,46,40
178,2,3:45.0,T. Harris makes 2-pt jump shot from 6 ft,,48,40
179,2,3:29.0,,D. DeRozan makes 2-pt jump shot from 10 ft (assist by K. Lowry),48,42
180,2,3:05.0,T. Harris misses 3-pt jump shot from 27 ft,,48,42
181,2,3:04.0,Offensive rebound by C. Frye,,48,42
182,2,2:59.0,C. Frye makes 3-pt jump shot from 23 ft (assist by N. Vučević),,51,42
183,2,2:48.0,,Toronto full timeout,51,42
184,2,2:48.0,,T. Hansbrough enters the game for A. Johnson,51,42
185,2,2:48.0,,P. Patterson enters the game for J. Valančiūnas,51,42
186,2,2:36.0,,Shooting foul by E. Fournier (drawn by T. Ross),51,42
187,2,2:36.0,,T. Ross makes free throw 1 of 3,51,43
188,2,2:36.0,,T. Ross makes free throw 2 of 3,51,44
189,2,2:36.0,,T. Ross makes free throw 3 of 3,51,45
190,2,2:14.0,E. Fournier makes 2-pt jump shot from 5 ft,,53,45
191,2,1:54.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by N. Vučević),53,45
192,2,1:53.0,Defensive rebound by T. Harris,,53,45
193,2,1:53.0,Personal foul by D. DeRozan (drawn by T. Harris),,53,45
194,2,1:53.0,T. Harris makes free throw 1 of 2,,54,45
195,2,1:53.0,T. Harris makes free throw 2 of 2,,55,45
196,2,1:38.0,,K. Lowry makes 2-pt layup from 2 ft,55,47
197,2,1:29.0,Shooting foul by D. DeRozan (drawn by T. Harris),,55,47
198,2,1:29.0,T. Harris makes free throw 1 of 2,,56,47
199,2,1:29.0,,G. Vásquez enters the game for D. DeRozan,56,47
200,2,1:29.0,T. Harris makes free throw 2 of 2,,57,47
201,2,1:24.0,,K. Lowry makes 2-pt jump shot from 5 ft,57,49
202,2,1:05.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,60,49
203,2,0:55.0,,K. Lowry makes 2-pt layup from 1 ft,60,51
204,2,0:40.0,N. Vučević misses 2-pt jump shot from 16 ft,,60,51
205,2,0:39.0,,Defensive rebound by K. Lowry,60,51
206,2,0:31.0,,Turnover by K. Lowry (palming),60,51
207,2,0:29.0,Orlando full timeout,,60,51
208,2,0:29.0,,J. Johnson enters the game for G. Vásquez,60,51
209,2,0:25.0,E. Fournier misses 3-pt jump shot from 27 ft,,60,51
210,2,0:24.0,,Defensive rebound by K. Lowry,60,51
211,2,0:04.0,,K. Lowry misses 3-pt jump shot from 26 ft,60,51
212,2,0:02.0,,Offensive rebound by Team,60,51
213,2,0:02.0,,G. Vásquez enters the game for J. Johnson,60,51
214,2,0:00.0,,K. Lowry misses 3-pt jump shot from 24 ft,60,51
215,2,0:00.0,,Offensive rebound by Team,60,51
216,3,11:50.0,Personal foul by K. Lowry (drawn by E. Payton),,60,51
217,3,11:45.0,E. Fournier makes 2-pt layup at rim,,62,51
218,3,11:19.0,,K. Lowry makes 2-pt jump shot from 18 ft,62,53
219,3,11:11.0,Turnover by E. Payton (traveling),,62,53
220,3,10:59.0,,K. Lowry makes 2-pt layup from 4 ft (assist by A. Johnson),62,55
221,3,10:46.0,T. Harris makes 3-pt jump shot from 23 ft (assist by N. Vučević),,65,55
222,3,10:46.0,Shooting foul by D. DeRozan (drawn by T. Harris),,65,55
223,3,10:46.0,T. Harris makes free throw 1 of 1,,66,55
224,3,10:29.0,,Turnover by J. Valančiūnas (lost ball; steal by N. Vučević),66,55
225,3,10:25.0,Turnover by E. Payton (bad pass; steal by K. Lowry),,66,55
226,3,10:22.0,,Personal foul by E. Payton (drawn by K. Lowry),66,55
227,3,10:06.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),66,58
228,3,9:45.0,Turnover by T. Harris (offensive foul),,66,58
229,3,9:45.0,,Offensive charge foul by T. Harris (drawn by K. Lowry),66,58
230,3,9:34.0,,J. Valančiūnas misses 2-pt dunk at rim (block by N. Vučević),66,58
231,3,9:32.0,Defensive rebound by N. Vučević,,66,58
232,3,9:23.0,N. Vučević misses 2-pt jump shot from 19 ft,,66,58
233,3,9:22.0,,Defensive rebound by T. Ross,66,58
234,3,9:12.0,,T. Ross misses 2-pt jump shot from 15 ft,66,58
235,3,9:11.0,,Offensive rebound by J. Valančiūnas,66,58
236,3,9:09.0,,J. Valančiūnas misses 2-pt hook shot from 1 ft,66,58
237,3,9:08.0,Defensive rebound by N. Vučević,,66,58
238,3,8:51.0,T. Harris makes 3-pt jump shot from 23 ft (assist by C. Frye),,69,58
239,3,8:31.0,,Personal foul by E. Payton (drawn by D. DeRozan),69,58
240,3,8:22.0,,Turnover by J. Valančiūnas (lost ball),69,58
241,3,8:07.0,E. Payton misses 3-pt jump shot from 25 ft,,69,58
242,3,8:06.0,,Defensive rebound by D. DeRozan,69,58
243,3,7:54.0,,D. DeRozan misses 2-pt jump shot from 13 ft,69,58
244,3,7:53.0,Defensive rebound by T. Harris,,69,58
245,3,7:36.0,N. Vučević misses 2-pt hook shot from 6 ft,,69,58
246,3,7:35.0,,Defensive rebound by D. DeRozan,69,58
247,3,7:18.0,,A. Johnson makes 2-pt jump shot from 16 ft (assist by D. DeRozan),69,60
248,3,6:59.0,T. Harris makes 2-pt layup from 2 ft (assist by N. Vučević),,71,60
249,3,6:37.0,,T. Ross misses 2-pt jump shot from 14 ft,71,60
250,3,6:36.0,,Offensive rebound by J. Valančiūnas,71,60
251,3,6:24.0,,Shooting foul by N. Vučević (drawn by J. Valančiūnas),71,60
252,3,6:24.0,,J. Valančiūnas misses free throw 1 of 2,71,60
253,3,6:24.0,,Offensive rebound by Team,71,60
254,3,6:24.0,,J. Valančiūnas makes free throw 2 of 2,71,61
255,3,6:09.0,Turnover by N. Vučević (bad pass; steal by D. DeRozan),,71,61
256,3,5:59.0,,Def 3 sec tech foul by T. Harris,71,61
257,3,5:59.0,,Toronto full timeout,71,61
258,3,5:59.0,,P. Patterson enters the game for J. Valančiūnas,71,61
259,3,5:59.0,,D. DeRozan makes technical free throw,71,62
260,3,5:54.0,,D. DeRozan misses 2-pt jump shot from 14 ft,71,62
261,3,5:54.0,Defensive rebound by T. Harris,,71,62
262,3,5:34.0,N. Vučević makes 2-pt jump shot from 12 ft,,73,62
263,3,5:25.0,,K. Lowry makes 2-pt jump shot from 19 ft,73,64
264,3,5:04.0,Turnover by N. Vučević (bad pass; steal by A. Johnson),,73,64
265,3,5:04.0,,Personal foul by C. Frye (drawn by A. Johnson),73,64
266,3,4:54.0,,K. Lowry misses 2-pt jump shot from 16 ft,73,64
267,3,4:53.0,Defensive rebound by T. Harris,,73,64
268,3,4:42.0,Personal foul by A. Johnson (drawn by N. Vučević),,73,64
269,3,4:32.0,T. Harris misses 2-pt jump shot from 11 ft,,73,64
270,3,4:31.0,,Defensive rebound by P. Patterson,73,64
271,3,4:19.0,,Shooting foul by N. Vučević (drawn by D. DeRozan),73,64
272,3,4:19.0,,D. DeRozan makes free throw 1 of 2,73,65
273,3,4:19.0,L. Ridnour enters the game for E. Payton,,73,65
274,3,4:19.0,,D. DeRozan makes free throw 2 of 2,73,66
275,3,4:08.0,N. Vučević makes 2-pt jump shot from 3 ft (assist by L. Ridnour),,75,66
276,3,4:08.0,Shooting foul by P. Patterson (drawn by N. Vučević),,75,66
277,3,4:08.0,N. Vučević misses free throw 1 of 1,,75,66
278,3,4:07.0,,Defensive rebound by D. DeRozan,75,66
279,3,3:44.0,,D. DeRozan misses 3-pt jump shot from 23 ft (block by N. Vučević),75,66
280,3,3:42.0,Defensive rebound by N. Vučević,,75,66
281,3,3:33.0,N. Vučević makes 2-pt layup from 3 ft (assist by L. Ridnour),,77,66
282,3,3:15.0,,K. Lowry misses 2-pt layup from 4 ft,77,66
283,3,3:14.0,Defensive rebound by L. Ridnour,,77,66
284,3,2:52.0,N. Vučević misses 2-pt jump shot from 16 ft,,77,66
285,3,2:51.0,,Defensive rebound by T. Ross,77,66
286,3,2:43.0,Violation by N. Vučević (def goaltending),,77,66
287,3,2:43.0,,A. Johnson makes 2-pt layup from 2 ft (assist by K. Lowry),77,68
288,3,2:27.0,E. Fournier misses 3-pt jump shot from 26 ft,,77,68
289,3,2:25.0,,Defensive rebound by Team,77,68
290,3,2:25.0,Orlando full timeout,,77,68
291,3,2:25.0,,T. Hansbrough enters the game for T. Ross,77,68
292,3,2:25.0,,J. Johnson enters the game for A. Johnson,77,68
293,3,2:25.0,,L. Williams enters the game for D. DeRozan,77,68
294,3,2:25.0,,G. Vásquez enters the game for K. Lowry,77,68
295,3,2:08.0,,P. Patterson misses 2-pt jump shot from 10 ft,77,68
296,3,2:07.0,Defensive rebound by T. Harris,,77,68
297,3,1:50.0,N. Vučević misses 2-pt hook shot from 8 ft,,77,68
298,3,1:49.0,,Defensive rebound by J. Johnson,77,68
299,3,1:38.0,,Turnover by G. Vásquez (bad pass; steal by N. Vučević),77,68
300,3,1:32.0,E. Fournier misses 2-pt jump shot from 21 ft,,77,68
301,3,1:31.0,,Defensive rebound by J. Johnson,77,68
302,3,1:22.0,,Turnover by L. Williams (bad pass; steal by E. Fournier),77,68
303,3,1:19.0,E. Fournier makes 2-pt dunk at rim,,79,68
304,3,0:59.0,,J. Johnson makes 2-pt jump shot from 2 ft,79,70
305,3,0:48.0,Personal foul by T. Hansbrough (drawn by N. Vučević),,79,70
306,3,0:48.0,N. Vučević makes free throw 1 of 2,,80,70
307,3,0:48.0,A. Gordon enters the game for C. Frye,,80,70
308,3,0:48.0,N. Vučević makes free throw 2 of 2,,81,70
309,3,0:38.0,,L. Williams makes 2-pt jump shot from 7 ft,81,72
310,3,0:22.0,Turnover by N. Vučević (bad pass; steal by G. Vásquez),,81,72
311,3,0:16.0,,G. Vásquez misses 3-pt jump shot from 25 ft,81,72
312,3,0:15.0,Defensive rebound by Team,,81,72
313,3,0:03.0,Shooting foul by T. Hansbrough (drawn by E. Fournier),,81,72
314,3,0:03.0,E. Fournier makes free throw 1 of 2,,82,72
315,3,0:03.0,M. Harkless enters the game for N. Vučević,,82,72
316,3,0:03.0,E. Fournier makes free throw 2 of 2,,83,72
317,3,0:00.0,,L. Williams misses 3-pt jump shot from 31 ft,83,72
318,3,0:00.0,,Offensive rebound by Team,83,72
319,4,12:00.0,,Personal foul by M. Harkless (drawn by T. Hansbrough),83,72
320,4,11:33.0,,L. Williams makes 2-pt jump shot from 16 ft,83,74
321,4,11:18.0,A. Gordon misses 2-pt jump shot from 14 ft,,83,74
322,4,11:17.0,,Defensive rebound by J. Johnson,83,74
323,4,11:11.0,,P. Patterson makes 2-pt jump shot from 3 ft (assist by J. Johnson),83,76
324,4,11:10.0,Orlando full timeout,,83,76
325,4,10:59.0,L. Ridnour misses 2-pt jump shot from 6 ft,,83,76
326,4,10:58.0,,Defensive rebound by J. Johnson,83,76
327,4,10:47.0,,Shooting foul by L. Ridnour (drawn by L. Williams),83,76
328,4,10:47.0,,L. Williams makes free throw 1 of 2,83,77
329,4,10:47.0,,L. Williams misses free throw 2 of 2,83,77
330,4,10:46.0,Defensive rebound by A. Gordon,,83,77
331,4,10:26.0,C. Frye misses 2-pt jump shot from 17 ft,,83,77
332,4,10:25.0,,Defensive rebound by G. Vásquez,83,77
333,4,10:11.0,,L. Williams makes 3-pt jump shot from 25 ft,83,80
334,4,9:56.0,Turnover by M. Harkless (bad pass; steal by L. Williams),,83,80
335,4,9:50.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by J. Johnson),83,83
336,4,9:48.0,Orlando full timeout,,83,83
337,4,9:48.0,N. Vučević enters the game for B. Gordon,,83,83
338,4,9:48.0,E. Fournier enters the game for M. Harkless,,83,83
339,4,9:48.0,T. Harris enters the game for A. Gordon,,83,83
340,4,9:30.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by T. Harris),,86,83
341,4,9:11.0,,Shooting foul by T. Harris (drawn by J. Johnson),86,83
342,4,9:11.0,,J. Johnson makes free throw 1 of 2,86,84
343,4,9:11.0,,J. Johnson makes free throw 2 of 2,86,85
344,4,8:49.0,C. Frye misses 3-pt jump shot from 25 ft,,86,85
345,4,8:48.0,,Defensive rebound by G. Vásquez,86,85
346,4,8:39.0,,G. Vásquez misses 3-pt jump shot from 25 ft,86,85
347,4,8:38.0,Defensive rebound by L. Ridnour,,86,85
348,4,8:29.0,Personal foul by G. Vásquez (drawn by T. Harris),,86,85
349,4,8:21.0,N. Vučević makes 2-pt jump shot from 14 ft (assist by L. Ridnour),,88,85
350,4,8:02.0,,G. Vásquez misses 2-pt jump shot from 12 ft,88,85
351,4,8:01.0,Defensive rebound by T. Harris,,88,85
352,4,7:48.0,Offensive foul by N. Vučević (drawn by L. Williams),,88,85
353,4,7:48.0,Turnover by N. Vučević (offensive foul),,88,85
354,4,7:48.0,,K. Lowry enters the game for G. Vásquez,88,85
355,4,7:37.0,,L. Williams makes 2-pt jump shot from 21 ft,88,87
356,4,7:18.0,N. Vučević misses 2-pt hook shot from 3 ft,,88,87
357,4,7:17.0,,Defensive rebound by J. Johnson,88,87
358,4,7:02.0,,L. Williams misses 3-pt jump shot from 25 ft,88,87
359,4,7:01.0,Defensive rebound by T. Harris,,88,87
360,4,6:49.0,L. Ridnour misses 3-pt jump shot from 24 ft,,88,87
361,4,6:48.0,,Defensive rebound by J. Johnson,88,87
362,4,6:36.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),88,90
363,4,6:17.0,N. Vučević makes 2-pt hook shot from 3 ft,,90,90
364,4,6:06.0,,Toronto full timeout,90,90
365,4,6:06.0,,D. DeRozan enters the game for T. Hansbrough,90,90
366,4,5:53.0,,D. DeRozan misses 3-pt jump shot from 22 ft,90,90
367,4,5:52.0,Defensive rebound by N. Vučević,,90,90
368,4,5:38.0,E. Fournier misses 2-pt jump shot from 5 ft,,90,90
369,4,5:37.0,Offensive rebound by N. Vučević,,90,90
370,4,5:32.0,Turnover by T. Harris (offensive foul),,90,90
371,4,5:32.0,Offensive foul by T. Harris (drawn by L. Williams),,90,90
372,4,5:18.0,,L. Williams misses 2-pt layup from 4 ft,90,90
373,4,5:17.0,Defensive rebound by N. Vučević,,90,90
374,4,5:04.0,T. Harris makes 2-pt jump shot from 8 ft,,92,90
375,4,4:43.0,,K. Lowry makes 2-pt jump shot from 6 ft,92,92
376,4,4:27.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Fournier),,95,92
377,4,4:08.0,,Turnover by K. Lowry (lost ball; steal by L. Ridnour),95,92
378,4,3:51.0,,T. Ross enters the game for L. Williams,95,92
379,4,3:45.0,T. Harris misses 3-pt jump shot from 31 ft,,95,92
380,4,3:44.0,Offensive rebound by Team,,95,92
381,4,3:44.0,Turnover by Team (shot clock),,95,92
382,4,3:34.0,,Personal foul by T. Harris (drawn by D. DeRozan),95,92
