,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
36,1,6:26.0,,D. Waiters misses 2-pt layup from 2 ft,8,15
37,1,6:25.0,Defensive rebound by A. Gordon,,8,15
38,1,6:16.0,Orlando full timeout,,8,15
39,1,6:08.0,T. Harris makes 2-pt jump shot from 11 ft,,10,15
40,1,5:46.0,,Turnover by S. Adams (lost ball; steal by V. Oladipo),10,15
41,1,5:34.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by V. Oladipo),,12,15
42,1,5:15.0,,R. Westbrook misses 2-pt jump shot from 7 ft,12,15
43,1,5:13.0,,Offensive rebound by A. Roberson,12,15
44,1,5:12.0,,A. Roberson misses 2-pt layup at rim,12,15
45,1,5:10.0,Defensive rebound by N. Vučević,,12,15
46,1,5:04.0,T. Harris misses 2-pt jump shot from 5 ft,,12,15
47,1,5:03.0,Offensive rebound by A. Gordon,,12,15
48,1,5:03.0,A. Gordon makes 2-pt tip-in from 1 ft,,14,15
49,1,4:48.0,,A. Roberson misses 3-pt jump shot from 22 ft,14,15
50,1,4:47.0,Defensive rebound by V. Oladipo,,14,15
51,1,4:40.0,V. Oladipo misses 2-pt jump shot from 3 ft,,14,15
52,1,4:39.0,Offensive rebound by N. Vučević,,14,15
53,1,4:39.0,N. Vučević misses 2-pt tip-in from 1 ft,,14,15
54,1,4:38.0,Offensive rebound by N. Vučević,,14,15
55,1,4:37.0,,Violation by S. Adams (def goaltending),14,15
56,1,4:37.0,N. Vučević makes 2-pt layup from 2 ft,,16,15
57,1,4:37.0,,Oklahoma City full timeout,16,15
58,1,4:37.0,,K. Perkins enters the game for S. Adams,16,15
59,1,4:20.0,,Shooting foul by A. Gordon (drawn by K. Perkins),16,15
60,1,4:20.0,,K. Perkins makes free throw 1 of 2,16,16
61,1,4:20.0,,K. Perkins makes free throw 2 of 2,16,17
62,1,4:12.0,Personal foul by R. Westbrook (drawn by E. Payton),,16,17
63,1,4:12.0,,R. Jackson enters the game for D. Waiters,16,17
64,1,4:01.0,Turnover by N. Vučević (lost ball; steal by R. Westbrook),,16,17
65,1,3:56.0,,R. Westbrook makes 2-pt layup from 1 ft,16,19
66,1,3:35.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by T. Harris),,18,19
67,1,3:21.0,,Shooting foul by E. Payton (drawn by R. Westbrook),18,19
68,1,3:21.0,,R. Westbrook makes free throw 1 of 2,18,20
69,1,3:21.0,E. Fournier enters the game for E. Payton,,18,20
70,1,3:21.0,W. Green enters the game for V. Oladipo,,18,20
71,1,3:21.0,,R. Westbrook makes free throw 2 of 2,18,21
72,1,3:12.0,Personal foul by A. Roberson (drawn by T. Harris),,18,21
73,1,3:11.0,Turnover by T. Harris (bad pass; steal by R. Westbrook),,18,21
74,1,3:09.0,,R. Westbrook makes 2-pt dunk at rim,18,23
75,1,2:51.0,T. Harris misses 3-pt jump shot from 25 ft,,18,23
76,1,2:50.0,Offensive rebound by A. Gordon,,18,23
77,1,2:46.0,A. Gordon makes 2-pt dunk at rim,,20,23
78,1,2:27.0,,R. Jackson misses 3-pt jump shot from 24 ft,20,23
79,1,2:26.0,Defensive rebound by E. Fournier,,20,23
80,1,2:16.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by A. Gordon),,22,23
81,1,1:56.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),22,25
82,1,1:36.0,A. Gordon misses 3-pt jump shot from 22 ft,,22,25
83,1,1:35.0,,Defensive rebound by R. Jackson,22,25
84,1,1:24.0,,R. Jackson misses 2-pt layup from 1 ft,22,25
85,1,1:22.0,,Offensive rebound by R. Westbrook,22,25
86,1,1:18.0,,R. Westbrook misses 3-pt jump shot from 22 ft,22,25
87,1,1:16.0,Defensive rebound by A. Gordon,,22,25
88,1,0:54.0,Turnover by Team (shot clock),,22,25
89,1,0:54.0,,A. Morrow enters the game for A. Roberson,22,25
90,1,0:54.0,C. Frye enters the game for T. Harris,,22,25
91,1,0:54.0,,N. Collison enters the game for S. Ibaka,22,25
92,1,0:54.0,K. O'Quinn enters the game for N. Vučević,,22,25
93,1,0:49.0,,Personal foul by K. O'Quinn (drawn by K. Perkins),22,25
94,1,0:44.0,,Shooting foul by C. Frye (drawn by R. Westbrook),22,25
95,1,0:44.0,,R. Westbrook makes free throw 1 of 2,22,26
96,1,0:44.0,,R. Westbrook makes free throw 2 of 2,22,27
97,1,0:30.0,Turnover by E. Fournier (lost ball; steal by R. Jackson),,22,27
98,1,0:28.0,,Clear path foul by C. Frye,22,27
99,1,0:28.0,,R. Westbrook makes clear path free throw 1 of 2,22,28
100,1,0:28.0,,R. Westbrook makes clear path free throw 2 of 2,22,29
101,1,0:28.0,D. Dedmon enters the game for C. Frye,,22,29
102,1,0:04.0,,R. Westbrook misses 2-pt jump shot from 17 ft,22,29
103,1,0:03.0,Defensive rebound by K. O'Quinn,,22,29
104,1,0:00.0,K. O'Quinn misses 3-pt jump shot from 66 ft,,22,29
105,1,0:00.0,,Defensive rebound by Team,22,29
106,2,11:42.0,K. O'Quinn makes 2-pt jump shot from 5 ft (assist by E. Fournier),,24,29
107,2,11:28.0,,Turnover by D. Waiters (discontinued dribble),24,29
108,2,11:21.0,Turnover by W. Green (bad pass; steal by N. Collison),,24,29
109,2,11:07.0,,N. Collison misses 2-pt jump shot from 18 ft,24,29
110,2,11:06.0,Defensive rebound by C. Frye,,24,29
111,2,10:55.0,E. Fournier misses 2-pt layup from 1 ft (block by N. Collison),,24,29
112,2,10:53.0,,Defensive rebound by K. Perkins,24,29
113,2,10:33.0,,K. Perkins makes 2-pt hook shot from 2 ft (assist by A. Morrow),24,31
114,2,10:08.0,W. Green misses 3-pt jump shot from 24 ft,,24,31
115,2,10:07.0,,Defensive rebound by D. Waiters,24,31
116,2,9:58.0,,D. Waiters makes 2-pt layup from 1 ft,24,33
117,2,9:48.0,K. O'Quinn misses 2-pt jump shot from 6 ft,,24,33
118,2,9:47.0,Offensive rebound by K. O'Quinn,,24,33
119,2,9:46.0,K. O'Quinn misses 2-pt layup at rim,,24,33
120,2,9:45.0,Offensive rebound by K. O'Quinn,,24,33
121,2,9:45.0,K. O'Quinn makes 2-pt layup at rim,,26,33
122,2,9:45.0,Shooting foul by N. Collison (drawn by K. O'Quinn),,26,33
123,2,9:45.0,K. O'Quinn makes free throw 1 of 1,,27,33
124,2,9:25.0,,N. Collison misses 2-pt jump shot from 6 ft,27,33
125,2,9:24.0,Defensive rebound by C. Frye,,27,33
126,2,9:16.0,Turnover by C. Frye (offensive foul),,27,33
127,2,9:16.0,Offensive foul by C. Frye (drawn by R. Jackson),,27,33
128,2,9:16.0,T. Harris enters the game for C. Frye,,27,33
129,2,9:02.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Jackson),27,36
130,2,8:41.0,K. O'Quinn makes 2-pt jump shot from 15 ft,,29,36
131,2,8:23.0,,D. Waiters misses 2-pt jump shot from 8 ft,29,36
132,2,8:23.0,Defensive rebound by W. Green,,29,36
133,2,8:15.0,Shooting foul by K. Perkins (drawn by T. Harris),,29,36
134,2,8:15.0,T. Harris misses free throw 1 of 2,,29,36
135,2,8:15.0,Offensive rebound by Team,,29,36
136,2,8:15.0,T. Harris makes free throw 2 of 2,,30,36
137,2,8:03.0,,Turnover by A. Morrow (bad pass; steal by K. O'Quinn),30,36
138,2,7:53.0,E. Fournier misses 3-pt jump shot from 22 ft,,30,36
139,2,7:52.0,,Defensive rebound by N. Collison,30,36
140,2,7:44.0,,Shooting foul by E. Fournier (drawn by A. Morrow),30,36
141,2,7:44.0,,A. Morrow makes free throw 1 of 2,30,37
142,2,7:44.0,,R. Westbrook enters the game for R. Jackson,30,37
143,2,7:44.0,,A. Morrow makes free throw 2 of 2,30,38
144,2,7:24.0,T. Harris makes 2-pt dunk at rim (assist by M. Harkless),,32,38
145,2,7:11.0,,A. Morrow misses 2-pt jump shot from 17 ft,32,38
146,2,7:11.0,,Offensive rebound by A. Morrow,32,38
147,2,7:10.0,,Shooting foul by M. Harkless (drawn by A. Morrow),32,38
148,2,7:10.0,,A. Morrow makes free throw 1 of 2,32,39
149,2,7:10.0,,S. Ibaka enters the game for N. Collison,32,39
150,2,7:10.0,N. Vučević enters the game for K. O'Quinn,,32,39
151,2,7:10.0,,A. Morrow makes free throw 2 of 2,32,40
152,2,6:59.0,M. Harkless makes 2-pt dunk at rim (assist by T. Harris),,34,40
153,2,6:46.0,,K. Perkins makes 2-pt hook shot at rim (assist by R. Westbrook),34,42
154,2,6:30.0,T. Harris makes 2-pt jump shot from 3 ft (assist by W. Green),,36,42
155,2,6:30.0,Shooting foul by S. Ibaka (drawn by T. Harris),,36,42
156,2,6:30.0,,S. Adams enters the game for K. Perkins,36,42
157,2,6:30.0,V. Oladipo enters the game for E. Fournier,,36,42
158,2,6:30.0,T. Harris makes free throw 1 of 1,,37,42
159,2,6:15.0,,R. Westbrook makes 2-pt jump shot from 18 ft (assist by S. Adams),37,44
160,2,5:54.0,N. Vučević makes 2-pt layup from 2 ft (assist by V. Oladipo),,39,44
161,2,5:44.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),39,46
162,2,5:37.0,Orlando full timeout,,39,46
163,2,5:24.0,T. Harris misses 2-pt jump shot from 23 ft,,39,46
164,2,5:23.0,Offensive rebound by N. Vučević,,39,46
165,2,5:20.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by W. Green),,42,46
166,2,5:04.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),42,49
167,2,4:42.0,V. Oladipo misses 3-pt jump shot from 24 ft,,42,49
168,2,4:41.0,,Defensive rebound by S. Ibaka,42,49
169,2,4:35.0,A. Gordon enters the game for M. Harkless,,42,49
170,2,4:35.0,E. Payton enters the game for W. Green,,42,49
171,2,4:20.0,,A. Morrow makes 2-pt jump shot from 18 ft (assist by D. Waiters),42,51
172,2,4:03.0,N. Vučević misses 2-pt jump shot from 5 ft,,42,51
173,2,4:01.0,Offensive rebound by E. Payton,,42,51
174,2,4:01.0,E. Payton misses 2-pt tip-in from 1 ft,,42,51
175,2,4:00.0,Offensive rebound by E. Payton,,42,51
176,2,3:53.0,T. Harris makes 2-pt jump shot from 4 ft (assist by E. Payton),,44,51
177,2,3:39.0,,S. Adams makes 2-pt hook shot from 6 ft,44,53
178,2,3:15.0,E. Payton misses 2-pt jump shot from 9 ft,,44,53
179,2,3:13.0,,Defensive rebound by S. Ibaka,44,53
180,2,3:08.0,,Shooting foul by V. Oladipo (drawn by R. Westbrook),44,53
181,2,3:08.0,,R. Westbrook makes free throw 1 of 2,44,54
182,2,3:08.0,,A. Roberson enters the game for A. Morrow,44,54
183,2,3:08.0,,R. Westbrook makes free throw 2 of 2,44,55
184,2,2:47.0,V. Oladipo misses 2-pt jump shot from 3 ft,,44,55
185,2,2:46.0,Offensive rebound by T. Harris,,44,55
186,2,2:46.0,T. Harris makes 2-pt layup from 1 ft,,46,55
187,2,2:31.0,,S. Ibaka misses 2-pt jump shot from 17 ft,46,55
188,2,2:30.0,Defensive rebound by V. Oladipo,,46,55
189,2,2:20.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by V. Oladipo),,48,55
190,2,2:11.0,,Oklahoma City full timeout,48,55
191,2,1:57.0,,D. Waiters misses 3-pt jump shot from 22 ft,48,55
192,2,1:56.0,Defensive rebound by Team,,48,55
193,2,1:48.0,Personal foul by S. Adams (drawn by N. Vučević),,48,55
194,2,1:39.0,T. Harris misses 2-pt dunk at rim (block by S. Ibaka),,48,55
195,2,1:38.0,Offensive rebound by Team,,48,55
196,2,1:36.0,N. Vučević misses 2-pt jump shot from 17 ft,,48,55
197,2,1:35.0,,Defensive rebound by R. Westbrook,48,55
198,2,1:25.0,,Personal foul by N. Vučević (drawn by S. Adams),48,55
199,2,1:17.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),48,57
200,2,0:58.0,E. Payton misses 2-pt jump shot from 4 ft,,48,57
201,2,0:57.0,,Defensive rebound by S. Ibaka,48,57
202,2,0:46.0,,S. Ibaka makes 2-pt jump shot from 12 ft (assist by R. Westbrook),48,59
203,2,0:42.0,Orlando full timeout,,48,59
204,2,0:32.0,Personal foul by S. Ibaka (drawn by A. Gordon),,48,59
205,2,0:32.0,A. Gordon makes free throw 1 of 2,,49,59
206,2,0:32.0,A. Gordon makes free throw 2 of 2,,50,59
207,2,0:11.0,,D. Waiters makes 2-pt jump shot from 19 ft (assist by S. Adams),50,61
208,2,0:00.0,Turnover by A. Gordon (bad pass; steal by A. Roberson),,50,61
209,3,11:43.0,V. Oladipo misses 2-pt jump shot from 19 ft,,50,61
210,3,11:42.0,,Defensive rebound by R. Westbrook,50,61
211,3,11:27.0,,Shooting foul by N. Vučević (drawn by S. Adams),50,61
212,3,11:27.0,,S. Adams makes free throw 1 of 2,50,62
213,3,11:27.0,,S. Adams makes free throw 2 of 2,50,63
214,3,11:08.0,N. Vučević misses 2-pt hook shot from 5 ft,,50,63
215,3,11:07.0,,Defensive rebound by R. Westbrook,50,63
216,3,11:04.0,,Turnover by R. Westbrook (bad pass),50,63
217,3,10:53.0,V. Oladipo misses 2-pt jump shot from 4 ft,,50,63
218,3,10:52.0,Offensive rebound by Team,,50,63
219,3,10:44.0,T. Harris misses 3-pt jump shot from 22 ft,,50,63
220,3,10:43.0,,Defensive rebound by S. Adams,50,63
221,3,10:25.0,,R. Westbrook misses 2-pt jump shot from 14 ft,50,63
222,3,10:25.0,Defensive rebound by V. Oladipo,,50,63
223,3,10:12.0,A. Gordon misses 2-pt jump shot from 3 ft,,50,63
224,3,10:11.0,Offensive rebound by E. Payton,,50,63
225,3,10:09.0,T. Harris misses 3-pt jump shot from 22 ft,,50,63
226,3,10:07.0,,Defensive rebound by A. Roberson,50,63
227,3,10:00.0,,Shooting foul by N. Vučević (drawn by D. Waiters),50,63
228,3,10:00.0,,D. Waiters misses free throw 1 of 2,50,63
229,3,10:00.0,,Offensive rebound by Team,50,63
230,3,10:00.0,,D. Waiters misses free throw 2 of 2,50,63
231,3,10:00.0,Defensive rebound by T. Harris,,50,63
232,3,9:39.0,N. Vučević misses 2-pt jump shot from 4 ft,,50,63
233,3,9:38.0,,Defensive rebound by S. Ibaka,50,63
234,3,9:29.0,,A. Roberson misses 3-pt jump shot from 24 ft,50,63
235,3,9:28.0,Defensive rebound by V. Oladipo,,50,63
236,3,9:22.0,Turnover by V. Oladipo (lost ball),,50,63
237,3,9:16.0,,D. Waiters makes 2-pt jump shot from 3 ft (assist by R. Westbrook),50,65
238,3,9:15.0,Orlando full timeout,,50,65
239,3,8:58.0,N. Vučević misses 2-pt dunk at rim (block by S. Ibaka),,50,65
240,3,8:57.0,,Defensive rebound by D. Waiters,50,65
241,3,8:47.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by S. Ibaka),50,68
242,3,8:32.0,T. Harris misses 2-pt jump shot from 7 ft,,50,68
243,3,8:32.0,Offensive rebound by Team,,50,68
244,3,8:32.0,,Loose ball foul by S. Adams (drawn by N. Vučević),50,68
245,3,8:15.0,Turnover by E. Payton (bad pass; steal by R. Westbrook),,50,68
246,3,8:10.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),50,70
247,3,7:56.0,T. Harris misses 2-pt jump shot from 3 ft,,50,70
248,3,7:55.0,,Defensive rebound by R. Westbrook,50,70
249,3,7:49.0,,S. Ibaka misses 3-pt jump shot from 24 ft,50,70
250,3,7:48.0,,Offensive rebound by S. Adams,50,70
251,3,7:41.0,,D. Waiters misses 3-pt jump shot from 23 ft,50,70
252,3,7:40.0,Defensive rebound by A. Gordon,,50,70
253,3,7:34.0,Personal foul by A. Roberson (drawn by V. Oladipo),,50,70
254,3,7:34.0,K. O'Quinn enters the game for N. Vučević,,50,70
255,3,7:21.0,Turnover by A. Gordon (lost ball; steal by S. Ibaka),,50,70
256,3,6:57.0,,S. Ibaka misses 3-pt jump shot from 24 ft,50,70
257,3,6:56.0,Defensive rebound by A. Gordon,,50,70
258,3,6:41.0,Shooting foul by S. Adams (drawn by V. Oladipo),,50,70
259,3,6:41.0,V. Oladipo makes free throw 1 of 2,,51,70
260,3,6:41.0,E. Fournier enters the game for A. Gordon,,51,70
261,3,6:41.0,V. Oladipo makes free throw 2 of 2,,52,70
262,3,6:28.0,,Turnover by D. Waiters (bad pass; steal by K. O'Quinn),52,70
263,3,6:24.0,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),,54,70
264,3,6:11.0,,Personal foul by K. O'Quinn (drawn by S. Ibaka),54,70
265,3,6:01.0,,R. Westbrook makes 3-pt jump shot from 24 ft,54,73
266,3,5:42.0,E. Fournier misses 3-pt jump shot from 24 ft,,54,73
267,3,5:41.0,,Defensive rebound by R. Westbrook,54,73
268,3,5:29.0,,A. Roberson misses 3-pt jump shot from 22 ft,54,73
269,3,5:28.0,Defensive rebound by K. O'Quinn,,54,73
270,3,5:20.0,V. Oladipo makes 2-pt layup from 1 ft,,56,73
271,3,4:55.0,,D. Waiters makes 2-pt jump shot from 18 ft,56,75
272,3,4:28.0,E. Payton misses 2-pt layup at rim,,56,75
273,3,4:27.0,,Defensive rebound by S. Ibaka,56,75
274,3,4:23.0,,Personal foul by E. Payton (drawn by R. Westbrook),56,75
275,3,4:23.0,,A. Morrow enters the game for A. Roberson,56,75
276,3,4:23.0,W. Green enters the game for E. Payton,,56,75
277,3,4:10.0,,R. Westbrook misses 3-pt jump shot from 24 ft,56,75
278,3,4:09.0,Defensive rebound by V. Oladipo,,56,75
279,3,4:04.0,Turnover by V. Oladipo (bad pass; steal by D. Waiters),,56,75
280,3,4:04.0,,Personal foul by V. Oladipo (drawn by D. Waiters),56,75
281,3,4:04.0,,D. Waiters makes free throw 1 of 2,56,76
282,3,4:04.0,,D. Waiters makes free throw 2 of 2,56,77
283,3,3:48.0,W. Green makes 2-pt jump shot from 4 ft (assist by E. Fournier),,58,77
284,3,3:27.0,,S. Adams misses 2-pt dunk at rim,58,77
285,3,3:26.0,Defensive rebound by T. Harris,,58,77
286,3,3:16.0,K. O'Quinn makes 2-pt dunk at rim (assist by V. Oladipo),,60,77
287,3,2:56.0,,Offensive foul by S. Adams (drawn by W. Green),60,77
288,3,2:56.0,,Turnover by S. Adams (offensive foul),60,77
289,3,2:56.0,,Oklahoma City full timeout,60,77
290,3,2:56.0,,R. Jackson enters the game for D. Waiters,60,77
291,3,2:56.0,,K. Perkins enters the game for S. Adams,60,77
292,3,2:44.0,T. Harris misses 2-pt jump shot from 4 ft,,60,77
293,3,2:43.0,,Defensive rebound by R. Westbrook,60,77
294,3,2:37.0,,R. Westbrook makes 2-pt layup at rim,60,79
295,3,2:18.0,Turnover by W. Green (bad pass; steal by S. Ibaka),,60,79
296,3,2:09.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Perkins),60,82
297,3,1:52.0,T. Harris misses 3-pt jump shot from 24 ft,,60,82
298,3,1:51.0,Offensive rebound by K. O'Quinn,,60,82
299,3,1:43.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by W. Green),,63,82
300,3,1:20.0,,Turnover by K. Perkins (lost ball; steal by K. O'Quinn),63,82
301,3,1:18.0,Clear path foul by K. Perkins,,63,82
302,3,1:18.0,K. O'Quinn misses clear path free throw 1 of 2,,63,82
303,3,1:18.0,Offensive rebound by Team,,63,82
304,3,1:18.0,K. O'Quinn misses clear path free throw 2 of 2,,63,82
305,3,1:18.0,Offensive rebound by Team,,63,82
306,3,1:12.0,E. Fournier makes 2-pt dunk at rim,,65,82
307,3,0:47.0,,R. Westbrook misses 2-pt jump shot from 3 ft,65,82
308,3,0:46.0,,Offensive rebound by S. Ibaka,65,82
309,3,0:46.0,,S. Ibaka misses 2-pt tip-in from 2 ft,65,82
310,3,0:44.0,Defensive rebound by K. O'Quinn,,65,82
311,3,0:28.0,K. O'Quinn misses 2-pt jump shot from 11 ft,,65,82
312,3,0:27.0,,Defensive rebound by R. Westbrook,65,82
313,3,0:20.0,,S. Ibaka misses 3-pt jump shot from 24 ft,65,82
314,3,0:19.0,Defensive rebound by K. O'Quinn,,65,82
315,3,0:02.0,V. Oladipo makes 2-pt layup from 1 ft,,67,82
316,4,11:42.0,,A. Morrow misses 2-pt jump shot from 16 ft,67,82
317,4,11:42.0,Defensive rebound by W. Green,,67,82
318,4,11:23.0,W. Green misses 3-pt jump shot from 24 ft,,67,82
319,4,11:22.0,,Defensive rebound by R. Jackson,67,82
320,4,11:13.0,,R. Jackson misses 3-pt jump shot from 25 ft,67,82
321,4,11:10.0,Defensive rebound by W. Green,,67,82
322,4,10:58.0,Shooting foul by R. Jackson (drawn by W. Green),,67,82
323,4,10:58.0,W. Green makes free throw 1 of 2,,68,82
324,4,10:58.0,W. Green makes free throw 2 of 2,,69,82
325,4,10:43.0,,R. Jackson misses 2-pt layup from 1 ft,69,82
326,4,10:42.0,,Offensive rebound by N. Collison,69,82
327,4,10:42.0,,N. Collison misses 2-pt layup from 2 ft,69,82
328,4,10:41.0,,Offensive rebound by Team,69,82
329,4,10:41.0,Loose ball foul by E. Fournier (drawn by K. Perkins),,69,82
330,4,10:41.0,N. Vučević enters the game for K. O'Quinn,,69,82
331,4,10:32.0,,Turnover by K. Perkins (3 sec),69,82
332,4,10:14.0,E. Fournier misses 3-pt jump shot from 25 ft,,69,82
333,4,10:14.0,,Defensive rebound by K. Perkins,69,82
334,4,10:03.0,,Turnover by A. Morrow (lost ball),69,82
335,4,9:49.0,C. Frye misses 2-pt jump shot from 18 ft,,69,82
336,4,9:47.0,,Defensive rebound by R. Jackson,69,82
337,4,9:35.0,,D. Waiters makes 2-pt jump shot from 20 ft (assist by K. Perkins),69,84
338,4,9:12.0,C. Frye misses 3-pt jump shot from 24 ft,,69,84
339,4,9:11.0,,Defensive rebound by R. Jackson,69,84
340,4,9:00.0,,N. Collison misses 2-pt jump shot from 20 ft,69,84
341,4,8:59.0,Defensive rebound by N. Vučević,,69,84
342,4,8:47.0,N. Vučević makes 2-pt jump shot from 11 ft (assist by A. Gordon),,71,84
343,4,8:27.0,,K. Perkins misses 2-pt layup from 1 ft,71,84
344,4,8:26.0,,Offensive rebound by N. Collison,71,84
345,4,8:25.0,,N. Collison makes 2-pt layup from 2 ft,71,86
346,4,8:15.0,Shooting foul by K. Perkins (drawn by N. Vučević),,71,86
347,4,8:15.0,T. Harris enters the game for A. Gordon,,71,86
348,4,8:15.0,K. O'Quinn enters the game for C. Frye,,71,86
349,4,8:15.0,N. Vučević makes free throw 1 of 2,,72,86
350,4,8:15.0,N. Vučević makes free throw 2 of 2,,73,86
351,4,8:00.0,,Turnover by N. Collison (offensive foul),73,86
352,4,8:00.0,Offensive charge foul by N. Collison (drawn by W. Green),,73,86
353,4,7:40.0,N. Vučević misses 2-pt hook shot from 7 ft,,73,86
354,4,7:39.0,,Defensive rebound by Team,73,86
355,4,7:29.0,,N. Collison misses 2-pt jump shot from 20 ft,73,86
356,4,7:26.0,,Offensive rebound by D. Waiters,73,86
357,4,7:15.0,,K. Perkins makes 2-pt jump shot from 11 ft (assist by R. Jackson),73,88
358,4,6:49.0,K. O'Quinn misses 3-pt jump shot from 24 ft,,73,88
359,4,6:48.0,,Defensive rebound by K. Perkins,73,88
360,4,6:39.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Jackson),73,91
361,4,6:37.0,Orlando full timeout,,73,91
362,4,6:37.0,V. Oladipo enters the game for E. Fournier,,73,91
363,4,6:37.0,,R. Westbrook enters the game for R. Jackson,73,91
364,4,6:37.0,,S. Ibaka enters the game for N. Collison,73,91
365,4,6:28.0,Offensive foul by N. Vučević (drawn by A. Morrow),,73,91
366,4,6:28.0,Turnover by N. Vučević (offensive foul),,73,91
367,4,6:16.0,,Shooting foul by V. Oladipo (drawn by D. Waiters),73,91
368,4,6:16.0,,D. Waiters makes free throw 1 of 2,73,92
369,4,6:16.0,,D. Waiters makes free throw 2 of 2,73,93
370,4,5:57.0,V. Oladipo misses 2-pt jump shot from 6 ft,,73,93
371,4,5:56.0,Offensive rebound by N. Vučević,,73,93
372,4,5:56.0,N. Vučević makes 2-pt layup from 2 ft,,75,93
373,4,5:44.0,,Offensive foul by S. Ibaka (drawn by T. Harris),75,93
374,4,5:44.0,,Turnover by S. Ibaka (offensive foul),75,93
375,4,5:23.0,T. Harris makes 2-pt layup from 1 ft (assist by N. Vučević),,77,93
376,4,5:10.0,,Shooting foul by N. Vučević (drawn by S. Ibaka),77,93
377,4,5:10.0,C. Frye enters the game for N. Vučević,,77,93
378,4,5:10.0,,S. Ibaka makes free throw 1 of 2,77,94
379,4,5:10.0,,S. Ibaka makes free throw 2 of 2,77,95
380,4,5:00.0,Shooting foul by K. Perkins (drawn by V. Oladipo),,77,95
