,QUARTER,TIME_REMAINING,ATLANTA_ACTION,OKLAHOMA CITY_ACTION,ATLANTA_SCORE,OKLAHOMA CITY_SCORE
47,1,6:32.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by D. Schröder),,9,16
48,1,6:20.0,,D. Waiters makes 2-pt layup from 1 ft,9,18
49,1,5:58.0,P. Antić makes 3-pt jump shot from 24 ft (assist by D. Schröder),,12,18
50,1,5:41.0,,M. McGary makes 2-pt layup from 2 ft (assist by R. Westbrook),12,20
51,1,5:28.0,Shooting foul by S. Adams (drawn by D. Carroll),,12,20
52,1,5:28.0,D. Carroll makes free throw 1 of 2,,13,20
53,1,5:28.0,,N. Collison enters the game for S. Adams,13,20
54,1,5:28.0,D. Carroll makes free throw 2 of 2,,14,20
55,1,5:20.0,,Turnover by R. Westbrook (lost ball; steal by J. Teague),14,20
56,1,5:17.0,Shooting foul by M. McGary (drawn by J. Teague),,14,20
57,1,5:17.0,J. Teague makes free throw 1 of 2,,15,20
58,1,5:17.0,J. Teague makes free throw 2 of 2,,16,20
59,1,5:05.0,,Turnover by R. Westbrook (step out of bounds),16,20
60,1,4:54.0,Shooting foul by A. Roberson (drawn by P. Antić),,16,20
61,1,4:54.0,P. Antić makes free throw 1 of 2,,17,20
62,1,4:54.0,,A. Morrow enters the game for M. McGary,17,20
63,1,4:54.0,,S. Novak enters the game for A. Roberson,17,20
64,1,4:54.0,P. Antić makes free throw 2 of 2,,18,20
65,1,4:46.0,,D. Waiters misses 3-pt jump shot from 25 ft,18,20
66,1,4:44.0,Defensive rebound by P. Millsap,,18,20
67,1,4:35.0,D. Carroll misses 3-pt jump shot from 23 ft,,18,20
68,1,4:34.0,,Defensive rebound by S. Novak,18,20
69,1,4:24.0,,D. Waiters makes 2-pt layup from 1 ft,18,22
70,1,4:09.0,J. Teague makes 3-pt jump shot from 24 ft (assist by D. Carroll),,21,22
71,1,3:54.0,,D. Waiters makes 2-pt jump shot from 15 ft (assist by S. Novak),21,24
72,1,3:36.0,P. Antić misses 3-pt jump shot from 22 ft,,21,24
73,1,3:35.0,,Defensive rebound by N. Collison,21,24
74,1,3:30.0,,R. Westbrook makes 3-pt jump shot from 24 ft,21,27
75,1,3:07.0,Shooting foul by D. Waiters (drawn by P. Antić),,21,27
76,1,3:07.0,P. Antić misses free throw 1 of 3,,21,27
77,1,3:07.0,Offensive rebound by Team,,21,27
78,1,3:07.0,P. Antić makes free throw 2 of 3,,22,27
79,1,3:07.0,S. Mack enters the game for J. Teague,,22,27
80,1,3:07.0,,Oklahoma City full timeout,22,27
81,1,3:07.0,,D. Augustin enters the game for D. Waiters,22,27
82,1,3:07.0,P. Antić makes free throw 3 of 3,,23,27
83,1,2:55.0,,N. Collison makes 2-pt layup from 1 ft (assist by R. Westbrook),23,29
84,1,2:29.0,D. Carroll misses 3-pt jump shot from 25 ft,,23,29
85,1,2:28.0,,Defensive rebound by R. Westbrook,23,29
86,1,2:21.0,,R. Westbrook makes 3-pt jump shot from 24 ft,23,32
87,1,2:01.0,Personal block foul by N. Collison (drawn by D. Schröder),,23,32
88,1,2:01.0,D. Schröder makes free throw 1 of 2,,24,32
89,1,2:01.0,K. Bazemore enters the game for D. Carroll,,24,32
90,1,2:01.0,D. Schröder makes free throw 2 of 2,,25,32
91,1,1:52.0,,N. Collison makes 2-pt dunk at rim (assist by R. Westbrook),25,34
92,1,1:39.0,D. Schröder makes 2-pt layup from 1 ft,,27,34
93,1,1:27.0,,S. Novak misses 3-pt jump shot from 23 ft,27,34
94,1,1:26.0,Defensive rebound by K. Bazemore,,27,34
95,1,1:17.0,P. Antić makes 3-pt jump shot from 24 ft (assist by P. Millsap),,30,34
96,1,1:03.0,,Turnover by R. Westbrook (lost ball; steal by P. Millsap),30,34
97,1,0:59.0,Turnover by P. Millsap (lost ball; steal by A. Morrow),,30,34
98,1,0:43.0,,R. Westbrook misses 3-pt jump shot from 23 ft,30,34
99,1,0:42.0,Defensive rebound by K. Bazemore,,30,34
100,1,0:32.0,D. Schröder makes 3-pt jump shot from 24 ft,,33,34
101,1,0:13.0,,R. Westbrook misses 2-pt layup from 1 ft,33,34
102,1,0:12.0,Defensive rebound by P. Antić,,33,34
103,1,0:04.0,P. Millsap makes 2-pt layup from 1 ft,,35,34
104,2,11:45.0,P. Antić makes 2-pt layup from 1 ft,,37,34
105,2,11:29.0,,D. Augustin makes 2-pt jump shot from 5 ft (assist by D. Waiters),37,36
106,2,11:11.0,S. Mack misses 3-pt jump shot from 22 ft,,37,36
107,2,11:10.0,,Defensive rebound by N. Collison,37,36
108,2,10:56.0,,D. Waiters makes 2-pt layup from 1 ft (assist by N. Collison),37,38
109,2,10:39.0,P. Antić makes 3-pt jump shot from 23 ft (assist by D. Schröder),,40,38
110,2,10:16.0,,Shooting foul by D. Schröder (drawn by A. Morrow),40,38
111,2,10:16.0,,A. Morrow makes free throw 1 of 3,40,39
112,2,10:16.0,,A. Morrow makes free throw 2 of 3,40,40
113,2,10:16.0,M. Muscala enters the game for P. Antić,,40,40
114,2,10:16.0,,S. Adams enters the game for S. Novak,40,40
115,2,10:16.0,,A. Morrow makes free throw 3 of 3,40,41
116,2,9:58.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by A. Horford),,43,41
117,2,9:45.0,,S. Adams makes 2-pt layup from 1 ft (assist by N. Collison),43,43
118,2,9:29.0,M. Muscala makes 2-pt jump shot from 10 ft (assist by S. Mack),,45,43
119,2,9:09.0,,D. Augustin misses 2-pt jump shot from 18 ft,45,43
120,2,9:09.0,Defensive rebound by A. Horford,,45,43
121,2,9:01.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by A. Horford),,48,43
122,2,8:41.0,,D. Augustin misses 3-pt jump shot from 22 ft,48,43
123,2,8:40.0,,Offensive rebound by D. Augustin,48,43
124,2,8:37.0,,D. Augustin misses 2-pt jump shot from 8 ft (block by A. Horford),48,43
125,2,8:35.0,Defensive rebound by A. Horford,,48,43
126,2,8:28.0,S. Mack makes 2-pt layup from 1 ft,,50,43
127,2,8:27.0,,Oklahoma City full timeout,50,43
128,2,8:27.0,,R. Westbrook enters the game for D. Waiters,50,43
129,2,8:10.0,,R. Westbrook makes 2-pt layup from 1 ft,50,45
130,2,7:52.0,K. Bazemore misses 2-pt jump shot from 3 ft,,50,45
131,2,7:51.0,,Defensive rebound by R. Westbrook,50,45
132,2,7:41.0,,N. Collison misses 3-pt jump shot from 25 ft,50,45
133,2,7:40.0,Defensive rebound by D. Schröder,,50,45
134,2,7:17.0,D. Schröder misses 3-pt jump shot from 22 ft,,50,45
135,2,7:16.0,,Defensive rebound by S. Adams,50,45
136,2,7:10.0,,R. Westbrook misses 2-pt jump shot from 17 ft,50,45
137,2,7:09.0,,Offensive rebound by R. Westbrook,50,45
138,2,7:06.0,,R. Westbrook misses 2-pt layup from 1 ft,50,45
139,2,7:05.0,Defensive rebound by A. Horford,,50,45
140,2,6:53.0,A. Horford misses 2-pt jump shot from 14 ft,,50,45
141,2,6:52.0,,Defensive rebound by D. Augustin,50,45
142,2,6:36.0,,S. Adams misses 2-pt hook shot from 5 ft,50,45
143,2,6:35.0,Defensive rebound by A. Horford,,50,45
144,2,6:30.0,Turnover by S. Mack (traveling),,50,45
145,2,6:30.0,,D. Waiters enters the game for N. Collison,50,45
146,2,6:30.0,,M. McGary enters the game for A. Morrow,50,45
147,2,6:30.0,J. Teague enters the game for D. Schröder,,50,45
148,2,6:15.0,D. Carroll enters the game for K. Bazemore,,50,45
149,2,6:07.0,,D. Waiters makes 2-pt layup from 1 ft,50,47
150,2,5:52.0,A. Horford makes 2-pt layup at rim (assist by S. Mack),,52,47
151,2,5:44.0,,D. Waiters misses 2-pt layup from 2 ft,52,47
152,2,5:43.0,,Offensive rebound by S. Adams,52,47
153,2,5:43.0,,Turnover by S. Adams (traveling),52,47
154,2,5:43.0,Atlanta full timeout,,52,47
155,2,5:43.0,P. Millsap enters the game for M. Muscala,,52,47
156,2,5:43.0,,A. Morrow enters the game for D. Augustin,52,47
157,2,5:21.0,Personal foul by D. Waiters (drawn by S. Mack),,52,47
158,2,5:15.0,D. Carroll makes 2-pt layup from 2 ft (assist by S. Mack),,54,47
159,2,5:01.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by S. Adams),54,50
160,2,4:41.0,P. Millsap misses 2-pt jump shot from 17 ft,,54,50
161,2,4:40.0,,Defensive rebound by D. Waiters,54,50
162,2,4:29.0,,R. Westbrook misses 2-pt layup from 1 ft,54,50
163,2,4:28.0,,Offensive rebound by R. Westbrook,54,50
164,2,4:27.0,,R. Westbrook makes 2-pt jump shot from 2 ft,54,52
165,2,4:11.0,P. Millsap misses 2-pt jump shot from 7 ft,,54,52
166,2,4:11.0,,Defensive rebound by S. Adams,54,52
167,2,3:56.0,,Turnover by M. McGary (lost ball; steal by P. Millsap),54,52
168,2,3:50.0,D. Carroll makes 2-pt layup from 1 ft (assist by J. Teague),,56,52
169,2,3:36.0,,D. Waiters makes 2-pt layup from 1 ft,56,54
170,2,3:22.0,S. Mack makes 3-pt jump shot from 23 ft (assist by A. Horford),,59,54
171,2,3:07.0,Violation by D. Carroll (kicked ball),,59,54
172,2,3:07.0,D. Schröder enters the game for S. Mack,,59,54
173,2,3:07.0,P. Antić enters the game for A. Horford,,59,54
174,2,2:57.0,,A. Morrow misses 3-pt jump shot from 24 ft,59,54
175,2,2:57.0,Defensive rebound by D. Schröder,,59,54
176,2,2:51.0,Turnover by P. Antić (bad pass),,59,54
177,2,2:51.0,Official timeout,,59,54
178,2,2:29.0,,D. Waiters misses 3-pt jump shot from 24 ft,59,54
179,2,2:28.0,Defensive rebound by Team,,59,54
180,2,2:09.0,D. Carroll makes 2-pt jump shot from 7 ft (assist by P. Antić),,61,54
181,2,1:58.0,,R. Westbrook misses 2-pt layup from 2 ft,61,54
182,2,1:58.0,Defensive rebound by P. Millsap,,61,54
183,2,1:48.0,D. Carroll misses 3-pt jump shot from 23 ft,,61,54
184,2,1:47.0,,Defensive rebound by R. Westbrook,61,54
185,2,1:41.0,,A. Morrow misses 3-pt jump shot from 25 ft,61,54
186,2,1:40.0,Defensive rebound by J. Teague,,61,54
187,2,1:26.0,J. Teague misses 2-pt jump shot from 5 ft,,61,54
188,2,1:25.0,,Defensive rebound by M. McGary,61,54
189,2,1:11.0,,D. Waiters misses 2-pt layup from 2 ft,61,54
190,2,1:11.0,Defensive rebound by Team,,61,54
191,2,1:11.0,,Loose ball foul by S. Adams (drawn by P. Antić),61,54
192,2,0:58.0,,Violation by M. McGary (kicked ball),61,54
193,2,0:58.0,,A. Roberson enters the game for A. Morrow,61,54
194,2,0:53.0,Shooting foul by M. McGary (drawn by P. Millsap),,61,54
195,2,0:53.0,P. Millsap makes free throw 1 of 2,,62,54
196,2,0:53.0,,N. Collison enters the game for M. McGary,62,54
197,2,0:53.0,K. Bazemore enters the game for J. Teague,,62,54
198,2,0:53.0,P. Millsap makes free throw 2 of 2,,63,54
199,2,0:44.0,,Shooting foul by P. Millsap (drawn by R. Westbrook),63,54
200,2,0:44.0,,R. Westbrook makes free throw 1 of 2,63,55
201,2,0:44.0,J. Teague enters the game for K. Bazemore,,63,55
202,2,0:44.0,,R. Westbrook makes free throw 2 of 2,63,56
203,2,0:27.0,P. Antić makes 3-pt jump shot from 22 ft (assist by D. Schröder),,66,56
204,2,0:07.0,,Shooting foul by P. Millsap (drawn by R. Westbrook),66,56
205,2,0:07.0,,R. Westbrook makes free throw 1 of 3,66,57
206,2,0:07.0,,R. Westbrook makes free throw 2 of 3,66,58
207,2,0:07.0,,R. Westbrook makes free throw 3 of 3,66,59
208,2,0:07.0,Atlanta full timeout,,66,59
209,2,0:07.0,,K. Singler enters the game for S. Adams,66,59
210,2,0:02.0,D. Schröder makes 2-pt layup from 1 ft,,68,59
211,2,0:01.0,,Personal foul by D. Carroll (drawn by R. Westbrook),68,59
212,2,0:01.0,,R. Westbrook makes free throw 1 of 2,68,60
213,2,0:01.0,,R. Westbrook makes free throw 2 of 2,68,61
214,3,11:46.0,P. Millsap misses 2-pt layup from 1 ft,,68,61
215,3,11:44.0,Offensive rebound by D. Carroll,,68,61
216,3,11:24.0,K. Bazemore misses 2-pt jump shot from 15 ft,,68,61
217,3,11:22.0,,Defensive rebound by S. Adams,68,61
218,3,11:17.0,,Turnover by R. Westbrook (bad pass; steal by J. Teague),68,61
219,3,11:16.0,Personal foul by R. Westbrook (drawn by J. Teague),,68,61
220,3,10:59.0,A. Horford makes 2-pt jump shot from 7 ft,,70,61
221,3,10:38.0,,Shooting foul by D. Carroll (drawn by D. Waiters),70,61
222,3,10:38.0,,D. Waiters makes free throw 1 of 2,70,62
223,3,10:38.0,,D. Waiters makes free throw 2 of 2,70,63
224,3,10:26.0,Turnover by J. Teague (bad pass; steal by S. Adams),,70,63
225,3,10:14.0,,R. Westbrook misses 3-pt jump shot from 24 ft,70,63
226,3,10:13.0,Defensive rebound by A. Horford,,70,63
227,3,9:55.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by P. Millsap),,73,63
228,3,9:43.0,,Turnover by M. McGary (lost ball; steal by P. Millsap),73,63
229,3,9:38.0,J. Teague makes 2-pt layup from 1 ft,,75,63
230,3,9:32.0,,Oklahoma City full timeout,75,63
231,3,9:23.0,,R. Westbrook misses 2-pt jump shot from 20 ft,75,63
232,3,9:22.0,Defensive rebound by D. Carroll,,75,63
233,3,9:17.0,K. Bazemore misses 2-pt layup at rim,,75,63
234,3,9:16.0,,Defensive rebound by M. McGary,75,63
235,3,9:13.0,,Turnover by M. McGary (bad pass; steal by K. Bazemore),75,63
236,3,9:09.0,Turnover by P. Millsap (bad pass),,75,63
237,3,8:59.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),75,66
238,3,8:42.0,Turnover by A. Horford (bad pass),,75,66
239,3,8:22.0,,D. Waiters misses 3-pt jump shot from 22 ft,75,66
240,3,8:22.0,Defensive rebound by K. Bazemore,,75,66
241,3,8:17.0,P. Millsap makes 2-pt layup at rim (assist by J. Teague),,77,66
242,3,8:02.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by M. McGary),77,69
243,3,7:56.0,Personal foul by A. Roberson (drawn by K. Bazemore),,77,69
244,3,7:40.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by A. Horford),,80,69
245,3,7:26.0,,M. McGary misses 2-pt jump shot from 5 ft (block by K. Bazemore),80,69
246,3,7:25.0,Defensive rebound by D. Carroll,,80,69
247,3,7:20.0,Shooting block foul by M. McGary (drawn by D. Carroll),,80,69
248,3,7:20.0,D. Carroll makes free throw 1 of 2,,81,69
249,3,7:20.0,,N. Collison enters the game for M. McGary,81,69
250,3,7:20.0,D. Carroll misses free throw 2 of 2,,81,69
251,3,7:19.0,,Defensive rebound by S. Adams,81,69
252,3,7:05.0,,S. Adams makes 2-pt hook shot from 5 ft,81,71
253,3,6:51.0,Turnover by D. Carroll (bad pass; steal by R. Westbrook),,81,71
254,3,6:48.0,,Offensive foul by R. Westbrook (drawn by D. Carroll),81,71
255,3,6:48.0,,Turnover by R. Westbrook (offensive foul),81,71
256,3,6:28.0,J. Teague misses 2-pt jump shot from 3 ft (block by S. Adams),,81,71
257,3,6:27.0,,Defensive rebound by A. Roberson,81,71
258,3,6:17.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),81,73
259,3,5:51.0,K. Bazemore misses 3-pt jump shot from 24 ft,,81,73
260,3,5:50.0,,Defensive rebound by S. Adams,81,73
261,3,5:41.0,,N. Collison makes 3-pt jump shot from 22 ft (assist by R. Westbrook),81,76
262,3,5:40.0,Atlanta full timeout,,81,76
263,3,5:40.0,P. Antić enters the game for A. Horford,,81,76
264,3,5:40.0,D. Schröder enters the game for K. Bazemore,,81,76
265,3,5:24.0,P. Millsap makes 2-pt hook shot from 3 ft,,83,76
266,3,5:04.0,,N. Collison makes 2-pt dunk at rim (assist by D. Waiters),83,78
267,3,4:43.0,D. Schröder makes 2-pt layup at rim,,85,78
268,3,4:20.0,,A. Roberson misses 3-pt jump shot from 24 ft,85,78
269,3,4:18.0,Defensive rebound by P. Antić,,85,78
270,3,3:57.0,Turnover by D. Schröder (lost ball; steal by A. Roberson),,85,78
271,3,3:55.0,,Turnover by A. Roberson (bad pass; steal by D. Carroll),85,78
272,3,3:55.0,Personal foul by R. Westbrook (drawn by D. Carroll),,85,78
273,3,3:55.0,,A. Morrow enters the game for A. Roberson,85,78
274,3,3:55.0,S. Mack enters the game for J. Teague,,85,78
275,3,3:39.0,D. Schröder makes 3-pt jump shot from 23 ft,,88,78
276,3,3:26.0,,Personal foul by P. Antić (drawn by S. Adams),88,78
277,3,3:23.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by N. Collison),88,81
278,3,3:02.0,D. Carroll makes 3-pt jump shot from 22 ft (assist by S. Mack),,91,81
279,3,2:50.0,,N. Collison misses 2-pt jump shot from 3 ft (block by P. Millsap),91,81
280,3,2:48.0,,Offensive rebound by N. Collison,91,81
281,3,2:47.0,,N. Collison makes 2-pt layup from 1 ft,91,83
282,3,2:47.0,,Shooting foul by P. Millsap (drawn by N. Collison),91,83
283,3,2:47.0,,N. Collison misses free throw 1 of 1,91,83
284,3,2:46.0,Defensive rebound by D. Carroll,,91,83
285,3,2:25.0,P. Millsap makes 2-pt jump shot from 4 ft,,93,83
286,3,2:13.0,,R. Westbrook misses 2-pt layup at rim,93,83
287,3,2:12.0,Defensive rebound by Team,,93,83
288,3,2:12.0,,Loose ball foul by S. Adams (drawn by P. Antić),93,83
289,3,2:12.0,P. Antić makes free throw 1 of 2,,94,83
290,3,2:12.0,A. Horford enters the game for P. Millsap,,94,83
291,3,2:12.0,K. Bazemore enters the game for D. Carroll,,94,83
292,3,2:12.0,,P. Jones enters the game for S. Adams,94,83
293,3,2:12.0,P. Antić makes free throw 2 of 2,,95,83
294,3,1:54.0,,D. Waiters misses 2-pt layup from 2 ft,95,83
295,3,1:53.0,,Offensive rebound by N. Collison,95,83
296,3,1:53.0,,N. Collison makes 2-pt tip-in at rim,95,85
297,3,1:30.0,D. Schröder misses 2-pt jump shot from 4 ft,,95,85
298,3,1:28.0,,Defensive rebound by N. Collison,95,85
299,3,1:18.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by A. Morrow),95,88
300,3,0:55.0,S. Mack misses 3-pt jump shot from 23 ft,,95,88
301,3,0:54.0,,Defensive rebound by R. Westbrook,95,88
302,3,0:48.0,,Shooting foul by K. Bazemore (drawn by R. Westbrook),95,88
303,3,0:48.0,,R. Westbrook makes free throw 1 of 2,95,89
304,3,0:48.0,,D. Augustin enters the game for D. Waiters,95,89
305,3,0:48.0,,R. Westbrook makes free throw 2 of 2,95,90
306,3,0:26.0,S. Mack misses 2-pt jump shot from 7 ft,,95,90
307,3,0:25.0,Offensive rebound by A. Horford,,95,90
308,3,0:03.0,D. Schröder misses 2-pt jump shot from 4 ft (block by N. Collison),,95,90
309,3,0:01.0,,Defensive rebound by R. Westbrook,95,90
310,3,0:00.0,,R. Westbrook misses 3-pt jump shot from 29 ft,95,90
311,3,0:00.0,,Offensive rebound by Team,95,90
312,4,11:44.0,,R. Westbrook makes 2-pt layup from 2 ft,95,92
313,4,11:19.0,P. Antić misses 3-pt jump shot from 22 ft,,95,92
314,4,11:18.0,,Defensive rebound by D. Augustin,95,92
315,4,11:05.0,,A. Morrow misses 3-pt jump shot from 22 ft,95,92
316,4,11:04.0,Defensive rebound by A. Horford,,95,92
317,4,10:49.0,P. Antić misses 2-pt jump shot from 15 ft,,95,92
318,4,10:48.0,Offensive rebound by A. Horford,,95,92
319,4,10:27.0,A. Horford makes 2-pt hook shot from 4 ft,,97,92
320,4,10:05.0,,P. Jones makes 2-pt jump shot from 5 ft,97,94
321,4,9:54.0,D. Schröder misses 2-pt layup from 2 ft,,97,94
322,4,9:53.0,Offensive rebound by P. Antić,,97,94
323,4,9:53.0,P. Antić makes 2-pt dunk at rim,,99,94
324,4,9:35.0,,Shooting foul by P. Antić (drawn by R. Westbrook),99,94
325,4,9:35.0,,R. Westbrook makes free throw 1 of 2,99,95
326,4,9:35.0,P. Millsap enters the game for P. Antić,,99,95
327,4,9:35.0,,R. Westbrook makes free throw 2 of 2,99,96
328,4,9:24.0,S. Mack misses 3-pt jump shot from 24 ft,,99,96
329,4,9:24.0,Offensive rebound by Team,,99,96
330,4,9:24.0,,Loose ball foul by D. Augustin (drawn by P. Millsap),99,96
331,4,9:17.0,P. Millsap makes 2-pt jump shot from 5 ft,,101,96
332,4,9:11.0,,R. Westbrook misses 2-pt layup from 1 ft,101,96
333,4,9:09.0,Defensive rebound by S. Mack,,101,96
334,4,8:45.0,K. Bazemore makes 2-pt jump shot from 4 ft,,103,96
335,4,8:41.0,,Oklahoma City full timeout,103,96
336,4,8:38.0,J. Teague enters the game for D. Schröder,,103,96
337,4,8:38.0,,S. Adams enters the game for P. Jones,103,96
338,4,8:24.0,,Personal foul by P. Millsap (drawn by S. Adams),103,96
339,4,8:12.0,,N. Collison misses 3-pt jump shot from 23 ft,103,96
340,4,8:11.0,Defensive rebound by K. Bazemore,,103,96
341,4,8:02.0,P. Millsap misses 2-pt layup from 1 ft (block by N. Collison),,103,96
342,4,8:01.0,,Defensive rebound by S. Adams,103,96
343,4,7:54.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by D. Augustin),103,99
344,4,7:35.0,J. Teague misses 2-pt jump shot from 15 ft,,103,99
345,4,7:34.0,,Defensive rebound by R. Westbrook,103,99
346,4,7:28.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by R. Westbrook),103,102
347,4,7:20.0,Atlanta full timeout,,103,102
348,4,7:20.0,,D. Waiters enters the game for N. Collison,103,102
349,4,7:20.0,D. Carroll enters the game for K. Bazemore,,103,102
350,4,7:20.0,D. Schröder enters the game for S. Mack,,103,102
351,4,7:04.0,P. Millsap misses 2-pt jump shot from 11 ft,,103,102
352,4,7:04.0,,Defensive rebound by S. Adams,103,102
353,4,6:58.0,,R. Westbrook misses 2-pt jump shot from 3 ft (block by P. Millsap),103,102
354,4,6:55.0,Defensive rebound by A. Horford,,103,102
355,4,6:49.0,D. Schröder makes 2-pt layup from 1 ft,,105,102
356,4,6:35.0,,A. Morrow misses 3-pt jump shot from 25 ft,105,102
357,4,6:34.0,,Offensive rebound by S. Adams,105,102
358,4,6:30.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Adams),105,105
359,4,6:05.0,D. Schröder misses 3-pt jump shot from 23 ft,,105,105
360,4,6:04.0,,Defensive rebound by D. Waiters,105,105
361,4,5:52.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by R. Westbrook),105,108
362,4,5:33.0,Shooting foul by S. Adams (drawn by P. Millsap),,105,108
363,4,5:33.0,P. Millsap misses free throw 1 of 2,,105,108
364,4,5:33.0,Offensive rebound by Team,,105,108
365,4,5:33.0,K. Bazemore enters the game for A. Horford,,105,108
366,4,5:33.0,P. Millsap misses free throw 2 of 2,,105,108
367,4,5:32.0,,Defensive rebound by R. Westbrook,105,108
368,4,5:22.0,,S. Adams misses 2-pt layup from 1 ft,105,108
369,4,5:21.0,,Offensive rebound by S. Adams,105,108
370,4,5:21.0,,S. Adams misses 2-pt tip-in from 1 ft,105,108
371,4,5:20.0,Defensive rebound by J. Teague,,105,108
372,4,5:09.0,P. Millsap misses 2-pt layup from 1 ft,,105,108
373,4,5:08.0,,Defensive rebound by S. Adams,105,108
374,4,5:03.0,,Shooting foul by K. Bazemore (drawn by R. Westbrook),105,108
375,4,5:03.0,,R. Westbrook makes free throw 1 of 2,105,109
376,4,5:03.0,,R. Westbrook makes free throw 2 of 2,105,110
377,4,4:37.0,P. Millsap misses 3-pt jump shot from 22 ft,,105,110
378,4,4:36.0,Offensive rebound by J. Teague,,105,110
379,4,4:23.0,J. Teague misses 2-pt jump shot from 4 ft,,105,110
380,4,4:22.0,Offensive rebound by J. Teague,,105,110
381,4,4:15.0,D. Schröder misses 2-pt layup from 2 ft (block by D. Waiters),,105,110
382,4,4:14.0,,Defensive rebound by S. Adams,105,110
383,4,4:08.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Westbrook),105,113
