,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
387,4,7:00.0,,R. Jefferson enters the game for C. Parsons,81,80
388,4,6:42.0,Turnover by B. Diaw (lost ball; steal by T. Chandler),,81,80
389,4,6:36.0,,D. Harris misses 3-pt jump shot from 24 ft,81,80
390,4,6:34.0,Defensive rebound by J. Ayres,,81,80
391,4,6:29.0,San Antonio full timeout,,81,80
392,4,6:29.0,A. Baynes enters the game for B. Diaw,,81,80
393,4,6:29.0,M. Belinelli enters the game for A. Daye,,81,80
394,4,6:29.0,K. Anderson enters the game for J. Ayres,,81,80
395,4,6:19.0,Shooting foul by R. Jefferson (drawn by M. Bonner),,81,80
396,4,6:19.0,M. Bonner makes free throw 1 of 3,,82,80
397,4,6:19.0,M. Bonner makes free throw 2 of 3,,83,80
398,4,6:19.0,,D. Nowitzki enters the game for R. Jefferson,83,80
399,4,6:19.0,M. Bonner makes free throw 3 of 3,,84,80
400,4,6:02.0,,M. Ellis misses 2-pt layup from 2 ft,84,80
401,4,6:01.0,Defensive rebound by A. Baynes,,84,80
402,4,5:44.0,Turnover by A. Baynes (lost ball; steal by D. Harris),,84,80
403,4,5:38.0,,M. Ellis makes 2-pt layup at rim (assist by D. Harris),84,82
404,4,5:21.0,Personal foul by D. Nowitzki (drawn by M. Belinelli),,84,82
405,4,5:10.0,Personal foul by R. Rondo (drawn by C. Joseph),,84,82
406,4,4:58.0,M. Bonner misses 2-pt jump shot from 8 ft,,84,82
407,4,4:57.0,,Defensive rebound by T. Chandler,84,82
408,4,4:47.0,,D. Harris misses 2-pt jump shot from 9 ft,84,82
409,4,4:44.0,Defensive rebound by C. Joseph,,84,82
410,4,4:43.0,Turnover by C. Joseph (lost ball; steal by R. Rondo),,84,82
411,4,4:39.0,,R. Rondo makes 2-pt jump shot from 15 ft,84,84
412,4,4:23.0,C. Joseph makes 2-pt layup from 1 ft,,86,84
413,4,4:12.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,86,86
414,4,3:56.0,Personal foul by D. Harris (drawn by K. Anderson),,86,86
415,4,3:52.0,M. Belinelli makes 2-pt jump shot from 10 ft,,88,86
416,4,3:52.0,Shooting foul by D. Nowitzki (drawn by M. Belinelli),,88,86
417,4,3:52.0,,Dallas full timeout,88,86
418,4,3:52.0,,C. Parsons enters the game for D. Harris,88,86
419,4,3:52.0,B. Diaw enters the game for K. Anderson,,88,86
420,4,3:52.0,M. Belinelli makes free throw 1 of 1,,89,86
421,4,3:32.0,,M. Ellis makes 3-pt jump shot from 22 ft (assist by R. Rondo),89,89
422,4,3:12.0,Turnover by M. Belinelli (bad pass; steal by M. Ellis),,89,89
423,4,2:55.0,,M. Ellis makes 2-pt layup from 1 ft (assist by D. Nowitzki),89,91
424,4,2:37.0,B. Diaw misses 2-pt hook shot from 4 ft,,89,91
425,4,2:37.0,Offensive rebound by Team,,89,91
426,4,2:37.0,K. Anderson enters the game for M. Bonner,,89,91
427,4,2:17.0,C. Joseph makes 2-pt jump shot from 15 ft (assist by B. Diaw),,91,91
428,4,2:10.0,,M. Ellis makes 2-pt jump shot from 8 ft,91,93
429,4,2:10.0,,Shooting block foul by B. Diaw (drawn by M. Ellis),91,93
430,4,2:10.0,,M. Ellis misses free throw 1 of 1,91,93
431,4,2:08.0,Defensive rebound by A. Baynes,,91,93
432,4,2:00.0,Shooting foul by R. Rondo (drawn by M. Belinelli),,91,93
433,4,2:00.0,M. Belinelli makes free throw 1 of 2,,92,93
434,4,2:00.0,M. Belinelli makes free throw 2 of 2,,93,93
435,4,1:48.0,,M. Ellis makes 2-pt layup from 1 ft,93,95
436,4,1:33.0,Turnover by M. Belinelli (lost ball; steal by M. Ellis),,93,95
437,4,1:31.0,,R. Rondo misses 2-pt layup from 1 ft,93,95
438,4,1:30.0,,Offensive rebound by C. Parsons,93,95
439,4,1:29.0,,C. Parsons makes 2-pt tip-in at rim,93,97
440,4,1:29.0,San Antonio full timeout,,93,97
441,4,1:29.0,,R. Jefferson enters the game for D. Nowitzki,93,97
442,4,1:20.0,Turnover by M. Belinelli (lost ball),,93,97
443,4,1:03.0,,M. Ellis misses 2-pt jump shot from 20 ft,93,97
444,4,1:02.0,,Offensive rebound by T. Chandler,93,97
445,4,0:45.0,,M. Ellis makes 2-pt layup from 1 ft,93,99
446,4,0:35.0,Turnover by A. Baynes (dbl dribble),,93,99
447,4,0:13.0,,R. Rondo misses 3-pt jump shot from 24 ft,93,99
448,4,0:11.0,Defensive rebound by B. Diaw,,93,99
449,4,0:01.0,M. Belinelli misses 3-pt jump shot from 25 ft,,93,99
450,4,0:00.0,,Defensive rebound by R. Jefferson,93,99
