,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
130,2,11:35.0,,Offensive foul by G. Davis (drawn by M. Ginóbili),21,30
131,2,11:35.0,,Turnover by G. Davis (offensive foul),21,30
132,2,11:12.0,B. Diaw makes 2-pt jump shot from 8 ft (assist by M. Ginóbili),,23,30
133,2,10:56.0,,G. Davis misses 2-pt hook shot from 3 ft,23,30
134,2,10:55.0,Defensive rebound by T. Duncan,,23,30
135,2,10:42.0,B. Diaw makes 2-pt layup from 1 ft (assist by M. Ginóbili),,25,30
136,2,10:28.0,,J. Crawford misses 2-pt jump shot from 20 ft,25,30
137,2,10:27.0,Defensive rebound by M. Belinelli,,25,30
138,2,10:17.0,T. Duncan misses 2-pt jump shot from 9 ft,,25,30
139,2,10:17.0,Offensive rebound by Team,,25,30
140,2,10:17.0,,D. Jordan enters the game for S. Hawes,25,30
141,2,10:17.0,,B. Griffin enters the game for G. Davis,25,30
142,2,10:09.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,28,30
143,2,10:09.0,,LA Clippers full timeout,28,30
144,2,10:09.0,,J. Redick enters the game for H. Türkoğlu,28,30
145,2,10:09.0,,C. Paul enters the game for A. Rivers,28,30
146,2,10:09.0,T. Parker enters the game for P. Mills,,28,30
147,2,9:48.0,,J. Crawford misses 2-pt jump shot from 20 ft,28,30
148,2,9:44.0,Defensive rebound by T. Duncan,,28,30
149,2,9:38.0,B. Diaw misses 2-pt jump shot from 10 ft,,28,30
150,2,9:37.0,,Defensive rebound by D. Jordan,28,30
151,2,9:17.0,,Shooting foul by B. Diaw (drawn by D. Jordan),28,30
152,2,9:17.0,,D. Jordan misses free throw 1 of 2,28,30
153,2,9:17.0,,Offensive rebound by Team,28,30
154,2,9:17.0,K. Leonard enters the game for M. Ginóbili,,28,30
155,2,9:17.0,,M. Barnes enters the game for J. Crawford,28,30
156,2,9:17.0,,D. Jordan makes free throw 2 of 2,28,31
157,2,8:53.0,B. Diaw misses 2-pt jump shot from 13 ft,,28,31
158,2,8:51.0,,Defensive rebound by B. Griffin,28,31
159,2,8:42.0,,B. Griffin makes 2-pt jump shot from 11 ft (assist by C. Paul),28,33
160,2,8:21.0,K. Leonard makes 2-pt jump shot from 11 ft (assist by B. Diaw),,30,33
161,2,8:15.0,,Personal foul by B. Diaw (drawn by B. Griffin),30,33
162,2,8:10.0,,C. Paul misses 2-pt jump shot from 19 ft,30,33
163,2,8:09.0,Defensive rebound by M. Belinelli,,30,33
164,2,8:00.0,B. Diaw misses 3-pt jump shot from 25 ft,,30,33
165,2,7:59.0,,Defensive rebound by M. Barnes,30,33
166,2,7:44.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by B. Griffin),30,35
167,2,7:25.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by T. Duncan),,33,35
168,2,7:19.0,,Personal foul by T. Parker (drawn by C. Paul),33,35
169,2,7:19.0,A. Baynes enters the game for B. Diaw,,33,35
170,2,7:13.0,,J. Redick misses 2-pt jump shot from 22 ft,33,35
171,2,7:12.0,Defensive rebound by T. Parker,,33,35
172,2,7:06.0,Shooting foul by C. Paul (drawn by T. Parker),,33,35
173,2,7:06.0,T. Parker makes free throw 1 of 2,,34,35
174,2,7:06.0,T. Parker makes free throw 2 of 2,,35,35
175,2,6:52.0,,C. Paul misses 2-pt jump shot from 14 ft,35,35
176,2,6:51.0,Defensive rebound by T. Duncan,,35,35
177,2,6:37.0,Turnover by M. Belinelli (bad pass; steal by M. Barnes),,35,35
178,2,6:22.0,,B. Griffin misses 2-pt hook shot from 6 ft (block by T. Duncan),35,35
179,2,6:21.0,,Offensive rebound by M. Barnes,35,35
180,2,6:15.0,,M. Barnes misses 2-pt jump shot from 17 ft,35,35
181,2,6:14.0,Defensive rebound by K. Leonard,,35,35
182,2,6:05.0,T. Duncan makes 2-pt layup from 2 ft (assist by A. Baynes),,37,35
183,2,5:45.0,,Shooting foul by T. Duncan (drawn by D. Jordan),37,35
184,2,5:45.0,Official timeout,,37,35
185,2,5:45.0,,D. Jordan misses free throw 1 of 2,37,35
186,2,5:45.0,,Offensive rebound by Team,37,35
187,2,5:45.0,,D. Jordan misses free throw 2 of 2,37,35
188,2,5:43.0,,Offensive rebound by B. Griffin,37,35
189,2,5:39.0,,C. Paul makes 2-pt jump shot from 15 ft (assist by B. Griffin),37,37
190,2,5:20.0,K. Leonard misses 2-pt jump shot from 10 ft,,37,37
191,2,5:19.0,,Defensive rebound by C. Paul,37,37
192,2,5:10.0,,D. Jordan misses 2-pt hook shot from 2 ft,37,37
193,2,5:08.0,Defensive rebound by A. Baynes,,37,37
194,2,5:01.0,M. Belinelli misses 3-pt jump shot from 25 ft,,37,37
195,2,5:00.0,,Defensive rebound by D. Jordan,37,37
196,2,4:52.0,,C. Paul misses 2-pt layup from 2 ft,37,37
197,2,4:51.0,Defensive rebound by T. Parker,,37,37
198,2,4:28.0,T. Duncan misses 2-pt jump shot from 15 ft,,37,37
199,2,4:27.0,,Defensive rebound by D. Jordan,37,37
200,2,4:22.0,,Personal foul by T. Duncan (drawn by B. Griffin),37,37
201,2,4:22.0,,B. Griffin makes free throw 1 of 2,37,38
202,2,4:22.0,,J. Crawford enters the game for M. Barnes,37,38
203,2,4:22.0,San Antonio full timeout,,37,38
204,2,4:22.0,B. Diaw enters the game for A. Baynes,,37,38
205,2,4:22.0,,B. Griffin makes free throw 2 of 2,37,39
206,2,4:08.0,Personal foul by C. Paul (drawn by T. Parker),,37,39
207,2,4:08.0,,A. Rivers enters the game for C. Paul,37,39
208,2,4:00.0,Offensive foul by T. Duncan (drawn by D. Jordan),,37,39
209,2,4:00.0,Turnover by T. Duncan (offensive foul),,37,39
210,2,4:00.0,A. Baynes enters the game for T. Duncan,,37,39
211,2,3:47.0,,A. Rivers makes 2-pt jump shot from 9 ft,37,41
212,2,3:28.0,T. Parker misses 2-pt jump shot from 9 ft,,37,41
213,2,3:27.0,,Defensive rebound by D. Jordan,37,41
214,2,3:11.0,,Turnover by A. Rivers (bad pass; steal by K. Leonard),37,41
215,2,3:04.0,Turnover by K. Leonard (bad pass; steal by B. Griffin),,37,41
216,2,2:56.0,,J. Crawford makes 2-pt jump shot from 8 ft,37,43
217,2,2:30.0,Turnover by Team (shot clock),,37,43
218,2,2:30.0,M. Ginóbili enters the game for M. Belinelli,,37,43
219,2,2:22.0,,J. Crawford makes 2-pt jump shot from 18 ft,37,45
220,2,2:08.0,B. Diaw misses 3-pt jump shot from 25 ft,,37,45
221,2,2:05.0,Offensive rebound by A. Baynes,,37,45
222,2,1:54.0,M. Ginóbili misses 2-pt jump shot from 7 ft (block by D. Jordan),,37,45
223,2,1:54.0,Offensive rebound by Team,,37,45
224,2,1:46.0,T. Parker misses 3-pt jump shot from 25 ft,,37,45
225,2,1:44.0,Offensive rebound by K. Leonard,,37,45
226,2,1:37.0,,Violation by D. Jordan (def goaltending),37,45
227,2,1:37.0,K. Leonard makes 2-pt jump shot from 4 ft,,39,45
228,2,1:34.0,,Personal take foul by A. Baynes (drawn by D. Jordan),39,45
229,2,1:34.0,,D. Jordan misses free throw 1 of 2,39,45
230,2,1:34.0,,Offensive rebound by Team,39,45
231,2,1:34.0,P. Mills enters the game for T. Parker,,39,45
232,2,1:34.0,,D. Jordan misses free throw 2 of 2,39,45
233,2,1:32.0,Defensive rebound by K. Leonard,,39,45
234,2,1:12.0,K. Leonard makes 2-pt jump shot from 20 ft,,41,45
235,2,1:05.0,,Personal take foul by P. Mills (drawn by D. Jordan),41,45
236,2,1:05.0,,D. Jordan misses free throw 1 of 2,41,45
237,2,1:05.0,,Offensive rebound by Team,41,45
238,2,1:05.0,,D. Jordan makes free throw 2 of 2,41,46
239,2,0:51.0,B. Diaw misses 2-pt jump shot from 3 ft,,41,46
240,2,0:49.0,Offensive rebound by B. Diaw,,41,46
241,2,0:49.0,A. Baynes makes 2-pt dunk at rim (assist by B. Diaw),,43,46
242,2,0:46.0,,Personal take foul by A. Baynes (drawn by D. Jordan),43,46
243,2,0:46.0,,D. Jordan makes free throw 1 of 2,43,47
244,2,0:46.0,,D. Jordan misses free throw 2 of 2,43,47
245,2,0:45.0,Defensive rebound by A. Baynes,,43,47
246,2,0:26.0,M. Ginóbili misses 2-pt jump shot from 4 ft,,43,47
247,2,0:25.0,,Defensive rebound by J. Redick,43,47
248,2,0:24.0,,Personal take foul by P. Mills (drawn by D. Jordan),43,47
249,2,0:24.0,,D. Jordan makes free throw 1 of 2,43,48
250,2,0:24.0,,D. Jordan makes free throw 2 of 2,43,49
251,2,0:20.0,Personal take foul by A. Rivers (drawn by P. Mills),,43,49
252,2,0:20.0,,G. Davis enters the game for D. Jordan,43,49
253,2,0:20.0,M. Bonner enters the game for A. Baynes,,43,49
254,2,0:20.0,,D. Jones enters the game for J. Crawford,43,49
255,2,0:04.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,43,49
256,2,0:01.0,,Defensive rebound by B. Griffin,43,49
257,3,11:37.0,T. Duncan misses 2-pt jump shot from 18 ft,,43,49
258,3,11:36.0,Offensive rebound by D. Green,,43,49
259,3,11:27.0,T. Splitter misses 2-pt layup from 1 ft,,43,49
260,3,11:26.0,,Defensive rebound by Team,43,49
261,3,11:21.0,,Turnover by M. Barnes (bad pass; steal by D. Green),43,49
262,3,11:14.0,D. Green misses 3-pt jump shot from 27 ft,,43,49
263,3,11:13.0,Offensive rebound by T. Splitter,,43,49
264,3,11:11.0,T. Splitter misses 2-pt layup from 1 ft (block by D. Jordan),,43,49
265,3,11:08.0,Offensive rebound by K. Leonard,,43,49
266,3,11:05.0,K. Leonard misses 2-pt jump shot from 5 ft,,43,49
267,3,11:04.0,,Defensive rebound by J. Redick,43,49
268,3,11:02.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),43,51
269,3,10:36.0,D. Green misses 3-pt jump shot from 26 ft,,43,51
270,3,10:35.0,,Defensive rebound by B. Griffin,43,51
271,3,10:28.0,,D. Jordan misses 2-pt dunk at rim,43,51
272,3,10:26.0,,Offensive rebound by D. Jordan,43,51
273,3,10:24.0,,Turnover by D. Jordan (lost ball; steal by K. Leonard),43,51
274,3,10:19.0,T. Parker makes 2-pt layup from 1 ft (assist by D. Green),,45,51
275,3,10:14.0,,C. Paul misses 2-pt layup from 2 ft,45,51
276,3,10:10.0,Defensive rebound by T. Duncan,,45,51
277,3,10:08.0,T. Duncan misses 2-pt layup from 1 ft (block by B. Griffin),,45,51
278,3,10:08.0,Offensive rebound by T. Splitter,,45,51
279,3,10:08.0,Shooting foul by J. Redick (drawn by T. Splitter),,45,51
280,3,10:08.0,T. Splitter misses free throw 1 of 2,,45,51
281,3,10:08.0,Offensive rebound by Team,,45,51
282,3,10:08.0,T. Splitter misses free throw 2 of 2,,45,51
283,3,10:06.0,Offensive rebound by T. Duncan,,45,51
284,3,9:59.0,T. Duncan misses 2-pt layup from 1 ft,,45,51
285,3,9:57.0,Offensive rebound by T. Duncan,,45,51
286,3,9:40.0,T. Splitter makes 2-pt layup from 1 ft (assist by K. Leonard),,47,51
287,3,9:27.0,,Offensive foul by J. Redick (drawn by T. Splitter),47,51
288,3,9:27.0,,Turnover by J. Redick (offensive foul),47,51
289,3,9:10.0,T. Parker misses 2-pt jump shot from 10 ft,,47,51
290,3,9:09.0,,Defensive rebound by B. Griffin,47,51
291,3,9:01.0,,Shooting foul by T. Splitter (drawn by B. Griffin),47,51
292,3,9:01.0,,B. Griffin misses free throw 1 of 2,47,51
293,3,9:01.0,,Offensive rebound by Team,47,51
294,3,9:01.0,,B. Griffin makes free throw 2 of 2,47,52
295,3,8:42.0,D. Green misses 2-pt jump shot from 5 ft,,47,52
296,3,8:41.0,,Defensive rebound by D. Jordan,47,52
297,3,8:34.0,,J. Redick misses 2-pt jump shot from 21 ft,47,52
298,3,8:33.0,Defensive rebound by T. Duncan,,47,52
299,3,8:23.0,T. Parker misses 2-pt jump shot from 9 ft,,47,52
300,3,8:22.0,,Defensive rebound by B. Griffin,47,52
301,3,8:16.0,,C. Paul makes 2-pt jump shot from 12 ft,47,54
302,3,7:57.0,Turnover by T. Parker (lost ball; steal by B. Griffin),,47,54
303,3,7:51.0,,B. Griffin misses 2-pt layup from 2 ft,47,54
304,3,7:51.0,Defensive rebound by Team,,47,54
305,3,7:26.0,T. Parker makes 2-pt jump shot from 19 ft,,49,54
306,3,7:20.0,,Shooting foul by T. Splitter (drawn by B. Griffin),49,54
307,3,7:20.0,,B. Griffin misses free throw 1 of 2,49,54
308,3,7:20.0,,Offensive rebound by Team,49,54
309,3,7:20.0,A. Baynes enters the game for T. Splitter,,49,54
310,3,7:20.0,,B. Griffin makes free throw 2 of 2,49,55
311,3,7:07.0,T. Parker makes 2-pt jump shot from 8 ft,,51,55
312,3,6:55.0,,C. Paul makes 2-pt layup from 1 ft,51,57
313,3,6:43.0,T. Parker makes 2-pt jump shot from 20 ft,,53,57
314,3,6:20.0,,B. Griffin makes 2-pt dunk at rim,53,59
315,3,6:04.0,Personal foul by B. Griffin (drawn by A. Baynes),,53,59
316,3,5:59.0,T. Parker misses 2-pt jump shot from 14 ft,,53,59
317,3,5:58.0,,Defensive rebound by C. Paul,53,59
318,3,5:47.0,,B. Griffin misses 2-pt jump shot from 16 ft,53,59
319,3,5:46.0,Defensive rebound by K. Leonard,,53,59
320,3,5:36.0,Shooting foul by D. Jordan (drawn by D. Green),,53,59
321,3,5:36.0,,LA Clippers full timeout,53,59
322,3,5:36.0,C. Joseph enters the game for T. Parker,,53,59
323,3,5:36.0,B. Diaw enters the game for T. Duncan,,53,59
324,3,5:36.0,D. Green misses free throw 1 of 2,,53,59
325,3,5:36.0,Offensive rebound by Team,,53,59
326,3,5:36.0,D. Green makes free throw 2 of 2,,54,59
327,3,5:25.0,,J. Redick misses 3-pt jump shot from 23 ft,54,59
328,3,5:24.0,,Offensive rebound by Team,54,59
329,3,5:24.0,M. Ginóbili enters the game for D. Green,,54,59
330,3,5:19.0,Violation by K. Leonard (kicked ball),,54,59
331,3,4:58.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by B. Griffin),54,62
332,3,4:34.0,C. Joseph misses 2-pt jump shot from 16 ft,,54,62
333,3,4:33.0,,Defensive rebound by B. Griffin,54,62
334,3,4:25.0,,B. Griffin misses 2-pt layup from 2 ft,54,62
335,3,4:24.0,Defensive rebound by M. Ginóbili,,54,62
336,3,4:21.0,Turnover by K. Leonard (bad pass; steal by C. Paul),,54,62
337,3,4:15.0,,J. Redick misses 3-pt jump shot from 25 ft,54,62
338,3,4:14.0,,Offensive rebound by Team,54,62
339,3,4:14.0,Loose ball foul by A. Baynes (drawn by B. Griffin),,54,62
340,3,4:14.0,,J. Crawford enters the game for J. Redick,54,62
341,3,4:01.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),54,64
342,3,3:42.0,A. Baynes misses 2-pt layup from 1 ft,,54,64
343,3,3:41.0,,Defensive rebound by D. Jordan,54,64
344,3,3:33.0,,Shooting foul by C. Joseph (drawn by C. Paul),54,64
345,3,3:33.0,,C. Paul makes free throw 1 of 2,54,65
346,3,3:33.0,,G. Davis enters the game for D. Jordan,54,65
347,3,3:33.0,,C. Paul makes free throw 2 of 2,54,66
348,3,3:12.0,Turnover by B. Diaw (lost ball; steal by M. Barnes),,54,66
349,3,3:05.0,,Turnover by M. Barnes (lost ball; steal by K. Leonard),54,66
350,3,2:59.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),,57,66
351,3,2:43.0,,B. Griffin makes 2-pt hook shot from 3 ft,57,68
352,3,2:33.0,B. Diaw misses 2-pt jump shot from 3 ft,,57,68
353,3,2:32.0,,Defensive rebound by M. Barnes,57,68
354,3,2:26.0,,C. Paul makes 3-pt jump shot from 25 ft,57,71
355,3,2:13.0,K. Leonard makes 2-pt hook shot from 7 ft (assist by M. Ginóbili),,59,71
356,3,2:02.0,,Personal foul by C. Joseph (drawn by C. Paul),59,71
357,3,2:02.0,San Antonio full timeout,,59,71
358,3,2:02.0,,C. Paul misses free throw 1 of 2,59,71
359,3,2:02.0,,Offensive rebound by Team,59,71
360,3,2:02.0,,C. Paul makes free throw 2 of 2,59,72
361,3,1:47.0,M. Ginóbili misses 2-pt layup from 1 ft,,59,72
362,3,1:46.0,Offensive rebound by A. Baynes,,59,72
363,3,1:43.0,A. Baynes misses 2-pt layup from 1 ft (block by B. Griffin),,59,72
364,3,1:42.0,,Defensive rebound by G. Davis,59,72
365,3,1:36.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by C. Paul),59,75
366,3,1:26.0,K. Leonard misses 2-pt jump shot from 23 ft,,59,75
367,3,1:25.0,Offensive rebound by B. Diaw,,59,75
368,3,1:19.0,K. Leonard makes 2-pt layup from 2 ft (assist by M. Ginóbili),,61,75
369,3,1:02.0,,B. Griffin makes 2-pt dunk at rim,61,77
370,3,0:47.0,A. Baynes misses 2-pt layup from 1 ft (block by B. Griffin),,61,77
371,3,0:44.0,,Defensive rebound by C. Paul,61,77
372,3,0:42.0,,C. Paul makes 2-pt layup from 1 ft,61,79
373,3,0:40.0,Personal foul by G. Davis (drawn by A. Baynes),,61,79
374,3,0:40.0,P. Mills enters the game for C. Joseph,,61,79
375,3,0:40.0,,A. Rivers enters the game for C. Paul,61,79
376,3,0:34.0,Shooting foul by M. Barnes (drawn by K. Leonard),,61,79
377,3,0:34.0,K. Leonard misses free throw 1 of 2,,61,79
378,3,0:34.0,Offensive rebound by Team,,61,79
379,3,0:34.0,,C. Paul enters the game for G. Davis,61,79
380,3,0:34.0,K. Leonard misses free throw 2 of 2,,61,79
381,3,0:33.0,Offensive rebound by Team,,61,79
382,3,0:33.0,,G. Davis enters the game for C. Paul,61,79
383,3,0:31.0,B. Diaw misses 3-pt jump shot from 25 ft,,61,79
384,3,0:29.0,,Defensive rebound by Team,61,79
385,3,0:29.0,,C. Paul enters the game for G. Davis,61,79
386,3,0:07.0,,C. Paul misses 3-pt jump shot from 30 ft,61,79
387,3,0:05.0,Defensive rebound by M. Ginóbili,,61,79
388,3,0:00.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,64,79
389,4,11:37.0,,G. Davis makes 2-pt hook shot from 7 ft,64,81
