,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DETROIT_ACTION,BROOKLYN_SCORE,DETROIT_SCORE
380,4,2:14.0,,Offensive charge foul by M. Plumlee (drawn by K. Singler),84,91
381,4,2:14.0,Turnover by M. Plumlee (offensive foul),,84,91
382,4,2:14.0,Official timeout,,84,91
383,4,1:55.0,,G. Monroe makes 2-pt layup at rim (assist by K. Caldwell-Pope),84,93
384,4,1:37.0,Personal foul by B. Jennings (drawn by J. Jack),,84,93
385,4,1:30.0,J. Johnson misses 3-pt jump shot from 27 ft,,84,93
386,4,1:29.0,,Defensive rebound by J. Jerebko,84,93
387,4,1:29.0,,Personal foul by M. Plumlee (drawn by J. Jerebko),84,93
388,4,1:10.0,,J. Jerebko makes 3-pt jump shot from 26 ft (assist by B. Jennings),84,96
389,4,1:01.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,86,96
390,4,0:45.0,,B. Jennings misses 2-pt jump shot from 6 ft (block by B. Lopez),86,96
391,4,0:45.0,,Offensive rebound by Team,86,96
392,4,0:42.0,,J. Jerebko misses 3-pt jump shot from 23 ft,86,96
393,4,0:41.0,Defensive rebound by B. Lopez,,86,96
394,4,0:34.0,J. Jack misses 3-pt jump shot from 27 ft,,86,96
395,4,0:32.0,Offensive rebound by B. Lopez,,86,96
396,4,0:31.0,B. Lopez makes 2-pt layup at rim,,88,96
397,4,0:25.0,,Personal foul by J. Jack (drawn by B. Jennings),88,96
398,4,0:25.0,,B. Jennings misses free throw 1 of 2,88,96
399,4,0:25.0,,Offensive rebound by Team,88,96
400,4,0:25.0,,B. Jennings misses free throw 2 of 2,88,96
401,4,0:24.0,Defensive rebound by B. Lopez,,88,96
402,4,0:16.0,B. Lopez makes 3-pt jump shot from 27 ft (assist by J. Jack),,91,96
403,4,0:16.0,,Personal foul by J. Jack (drawn by B. Jennings),91,96
404,4,0:16.0,,B. Jennings makes free throw 1 of 2,91,97
405,4,0:16.0,,B. Jennings makes free throw 2 of 2,91,98
406,4,0:16.0,Brooklyn full timeout,,91,98
407,4,0:16.0,B. Bogdanović enters the game for M. Plumlee,,91,98
408,4,0:09.0,J. Jack misses 3-pt jump shot from 26 ft,,91,98
409,4,0:08.0,,Defensive rebound by B. Jennings,91,98
410,4,0:06.0,,Personal foul by B. Bogdanović (drawn by B. Jennings),91,98
411,4,0:06.0,,B. Jennings misses free throw 1 of 2,91,98
412,4,0:06.0,,Offensive rebound by Team,91,98
413,4,0:06.0,,B. Jennings misses free throw 2 of 2,91,98
414,4,0:05.0,Defensive rebound by B. Lopez,,91,98
415,4,0:01.0,J. Jack makes 2-pt layup from 1 ft (assist by J. Johnson),,93,98
