,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
35,1,5:55.0,Offensive rebound by Z. Randolph,,12,12
36,1,5:45.0,J. Green misses 2-pt jump shot from 9 ft,,12,12
37,1,5:43.0,,Defensive rebound by A. Len,12,12
38,1,5:27.0,,A. Len misses 2-pt jump shot from 5 ft (block by M. Gasol),12,12
39,1,5:24.0,Defensive rebound by C. Lee,,12,12
40,1,5:20.0,Shooting block foul by M. Morris (drawn by M. Conley),,12,12
41,1,5:20.0,,Phoenix full timeout,12,12
42,1,5:20.0,,Technical foul by M. Morris,12,12
43,1,5:20.0,M. Conley misses technical free throw,,12,12
44,1,5:20.0,Offensive rebound by Team,,12,12
45,1,5:20.0,M. Conley makes free throw 1 of 2,,13,12
46,1,5:20.0,M. Conley makes free throw 2 of 2,,14,12
47,1,5:08.0,,P. Tucker misses 2-pt jump shot from 21 ft,14,12
48,1,5:07.0,Defensive rebound by Team,,14,12
49,1,4:52.0,M. Conley misses 2-pt jump shot from 20 ft,,14,12
50,1,4:50.0,,Defensive rebound by A. Len,14,12
51,1,4:33.0,,M. Morris makes 2-pt jump shot from 12 ft,14,14
52,1,4:10.0,Z. Randolph misses 2-pt jump shot from 18 ft,,14,14
53,1,4:07.0,,Defensive rebound by E. Bledsoe,14,14
54,1,4:02.0,,G. Dragić makes 2-pt layup from 2 ft (assist by E. Bledsoe),14,16
55,1,3:43.0,C. Lee makes 2-pt layup from 1 ft (assist by M. Gasol),,16,16
56,1,3:23.0,,P. Tucker makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),16,19
57,1,3:12.0,Turnover by J. Green (bad pass; steal by A. Len),,16,19
58,1,3:07.0,,G. Dragić makes 2-pt layup from 1 ft (assist by E. Bledsoe),16,21
59,1,2:50.0,Z. Randolph misses 2-pt jump shot from 4 ft (block by A. Len),,16,21
60,1,2:50.0,Offensive rebound by Team,,16,21
61,1,2:50.0,Memphis full timeout,,16,21
62,1,2:50.0,,I. Thomas enters the game for P. Tucker,16,21
63,1,2:50.0,,M. Morris enters the game for G. Dragić,16,21
64,1,2:50.0,T. Allen enters the game for C. Lee,,16,21
65,1,2:39.0,M. Gasol misses 2-pt jump shot from 15 ft,,16,21
66,1,2:38.0,Offensive rebound by Team,,16,21
67,1,2:18.0,Turnover by M. Conley (bad pass; steal by A. Len),,16,21
68,1,2:00.0,,Turnover by I. Thomas (lost ball; steal by T. Allen),16,21
69,1,1:55.0,T. Allen makes 2-pt jump shot from 4 ft,,18,21
70,1,1:34.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,18,21
71,1,1:32.0,Defensive rebound by T. Allen,,18,21
72,1,1:23.0,Z. Randolph makes 2-pt jump shot from 7 ft,,20,21
73,1,1:22.0,Technical foul by Z. Randolph,,20,21
74,1,1:22.0,,E. Bledsoe misses technical free throw,20,21
75,1,1:22.0,,Offensive rebound by Team,20,21
76,1,1:22.0,,G. Green enters the game for E. Bledsoe,20,21
77,1,1:22.0,B. Udrih enters the game for M. Conley,,20,21
78,1,1:22.0,J. Leuer enters the game for Z. Randolph,,20,21
79,1,1:22.0,,B. Wright enters the game for M. Morris,20,21
80,1,1:09.0,,Turnover by G. Green (lost ball; steal by J. Green),20,21
81,1,1:05.0,J. Green misses flagrant free throw 1 of 2,,20,21
82,1,1:05.0,Offensive rebound by Team,,20,21
83,1,1:05.0,J. Green makes flagrant free throw 2 of 2,,21,21
84,1,0:56.0,M. Gasol makes 2-pt layup from 2 ft,,23,21
85,1,0:46.0,,B. Wright makes 2-pt hook shot from 8 ft,23,23
86,1,0:36.0,T. Allen misses 2-pt dunk at rim,,23,23
87,1,0:33.0,,Defensive rebound by B. Wright,23,23
88,1,0:29.0,,I. Thomas misses 3-pt jump shot from 25 ft,23,23
89,1,0:24.0,Defensive rebound by J. Leuer,,23,23
90,1,0:14.0,T. Allen makes 2-pt layup at rim (assist by J. Leuer),,25,23
91,1,0:05.0,,Personal foul by B. Udrih (drawn by I. Thomas),25,23
92,1,0:02.0,,I. Thomas misses 2-pt jump shot from 10 ft,25,23
93,1,0:00.0,,Offensive rebound by Team,25,23
94,2,11:40.0,,Shooting foul by T. Allen (drawn by M. Morris),25,23
95,2,11:40.0,,M. Morris misses free throw 1 of 2,25,23
96,2,11:40.0,,Offensive rebound by Team,25,23
97,2,11:40.0,,M. Morris misses free throw 2 of 2,25,23
98,2,11:39.0,Defensive rebound by K. Koufos,,25,23
99,2,11:25.0,K. Koufos misses 2-pt hook shot from 10 ft,,25,23
100,2,11:23.0,Offensive rebound by K. Koufos,,25,23
101,2,11:21.0,Turnover by K. Koufos (lost ball; steal by M. Morris),,25,23
102,2,11:16.0,,B. Wright misses 2-pt layup from 1 ft,25,23
103,2,11:13.0,Defensive rebound by J. Leuer,,25,23
104,2,11:07.0,B. Udrih makes 2-pt layup from 1 ft (assist by N. Calathes),,27,23
105,2,10:52.0,,Turnover by G. Green (bad pass),27,23
106,2,10:39.0,Personal foul by I. Thomas (drawn by B. Udrih),,27,23
107,2,10:32.0,N. Calathes makes 2-pt layup from 2 ft,,29,23
108,2,10:22.0,,I. Thomas misses 2-pt jump shot from 16 ft,29,23
109,2,10:19.0,Defensive rebound by N. Calathes,,29,23
110,2,10:06.0,J. Leuer misses 2-pt jump shot from 4 ft,,29,23
111,2,10:05.0,,Defensive rebound by B. Wright,29,23
112,2,9:56.0,,Turnover by M. Morris (traveling),29,23
113,2,9:56.0,,G. Dragić enters the game for G. Green,29,23
114,2,9:41.0,J. Leuer misses 2-pt jump shot from 16 ft,,29,23
115,2,9:40.0,Offensive rebound by K. Koufos,,29,23
116,2,9:34.0,K. Koufos makes 2-pt jump shot from 5 ft,,31,23
117,2,9:18.0,,Turnover by G. Dragić (bad pass; steal by T. Allen),31,23
118,2,9:15.0,T. Allen misses 2-pt layup from 2 ft,,31,23
119,2,9:14.0,Offensive rebound by J. Leuer,,31,23
120,2,9:14.0,J. Leuer misses 2-pt tip-in from 2 ft,,31,23
121,2,9:13.0,Offensive rebound by T. Allen,,31,23
122,2,9:12.0,T. Allen makes 2-pt layup from 2 ft,,33,23
123,2,9:09.0,,Phoenix full timeout,33,23
124,2,9:09.0,,E. Bledsoe enters the game for M. Morris,33,23
125,2,9:09.0,,A. Len enters the game for I. Thomas,33,23
126,2,9:09.0,,P. Tucker enters the game for B. Wright,33,23
127,2,8:56.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),33,26
128,2,8:33.0,N. Calathes misses 2-pt jump shot from 15 ft,,33,26
129,2,8:31.0,,Defensive rebound by G. Dragić,33,26
130,2,8:26.0,,M. Morris makes 2-pt dunk at rim (assist by G. Dragić),33,28
131,2,8:08.0,Turnover by T. Allen (lost ball; steal by G. Dragić),,33,28
132,2,7:55.0,,G. Dragić misses 2-pt jump shot from 3 ft,33,28
133,2,7:54.0,Defensive rebound by K. Koufos,,33,28
134,2,7:54.0,Personal foul by G. Dragić (drawn by K. Koufos),,33,28
135,2,7:31.0,J. Leuer misses 2-pt jump shot from 19 ft,,33,28
136,2,7:29.0,,Defensive rebound by A. Len,33,28
137,2,7:12.0,,M. Morris makes 2-pt layup from 2 ft,33,30
138,2,6:54.0,T. Allen misses 2-pt jump shot from 3 ft,,33,30
139,2,6:52.0,,Defensive rebound by G. Dragić,33,30
140,2,6:47.0,,G. Dragić misses 2-pt jump shot from 3 ft,33,30
141,2,6:43.0,Defensive rebound by J. Leuer,,33,30
142,2,6:42.0,Turnover by T. Allen (bad pass; steal by M. Morris),,33,30
143,2,6:39.0,,G. Dragić makes 2-pt layup from 1 ft (assist by M. Morris),33,32
144,2,6:38.0,Memphis full timeout,,33,32
145,2,6:27.0,J. Leuer makes 2-pt jump shot from 16 ft (assist by B. Udrih),,35,32
146,2,6:09.0,,P. Tucker misses 2-pt hook shot from 5 ft,35,32
147,2,6:07.0,,Offensive rebound by P. Tucker,35,32
148,2,6:04.0,,P. Tucker misses 2-pt jump shot from 19 ft,35,32
149,2,6:02.0,,Offensive rebound by A. Len,35,32
150,2,5:57.0,,G. Dragić misses 3-pt jump shot from 23 ft,35,32
151,2,5:55.0,,Offensive rebound by A. Len,35,32
152,2,5:55.0,,Shooting foul by K. Koufos (drawn by A. Len),35,32
153,2,5:55.0,Violation by K. Koufos (lane),,35,32
154,2,5:55.0,,A. Len misses free throw 1 of 2,35,32
155,2,5:55.0,,Offensive rebound by Team,35,32
156,2,5:55.0,,A. Len misses free throw 2 of 2,35,32
157,2,5:54.0,Defensive rebound by K. Koufos,,35,32
158,2,5:39.0,T. Allen misses 2-pt jump shot from 15 ft,,35,32
159,2,5:37.0,Offensive rebound by K. Koufos,,35,32
160,2,5:34.0,N. Calathes makes 3-pt jump shot from 24 ft (assist by K. Koufos),,38,32
161,2,5:19.0,,M. Morris misses 2-pt jump shot from 4 ft,38,32
162,2,5:18.0,,Offensive rebound by P. Tucker,38,32
163,2,5:15.0,,Turnover by P. Tucker (bad pass; steal by J. Leuer),38,32
164,2,5:12.0,Turnover by B. Udrih (bad pass),,38,32
165,2,5:12.0,,B. Wright enters the game for A. Len,38,32
166,2,4:52.0,,G. Dragić misses 2-pt jump shot from 18 ft,38,32
167,2,4:49.0,Defensive rebound by J. Leuer,,38,32
168,2,4:40.0,T. Allen makes 2-pt jump shot from 3 ft (assist by B. Udrih),,40,32
169,2,4:21.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,40,34
170,2,4:01.0,T. Allen misses 3-pt jump shot from 24 ft,,40,34
171,2,3:59.0,,Defensive rebound by Team,40,34
172,2,3:59.0,C. Lee enters the game for T. Allen,,40,34
173,2,3:59.0,J. Green enters the game for N. Calathes,,40,34
174,2,3:45.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,40,34
175,2,3:43.0,Defensive rebound by K. Koufos,,40,34
176,2,3:34.0,B. Udrih misses 3-pt jump shot from 25 ft,,40,34
177,2,3:32.0,Offensive rebound by K. Koufos,,40,34
178,2,3:23.0,J. Green misses 2-pt jump shot from 10 ft,,40,34
179,2,3:20.0,Offensive rebound by J. Green,,40,34
180,2,3:20.0,J. Green misses 2-pt jump shot from 9 ft (block by M. Morris),,40,34
181,2,3:18.0,Offensive rebound by J. Leuer,,40,34
182,2,3:18.0,J. Leuer makes 2-pt layup from 1 ft,,42,34
183,2,3:18.0,Violation by Team (delay of game),,42,34
184,2,3:05.0,,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),42,36
185,2,2:48.0,J. Green misses 2-pt jump shot from 15 ft,,42,36
186,2,2:46.0,,Defensive rebound by E. Bledsoe,42,36
187,2,2:36.0,,E. Bledsoe makes 2-pt layup from 2 ft,42,38
188,2,2:26.0,Memphis full timeout,,42,38
189,2,2:26.0,Official timeout,,42,38
190,2,2:26.0,,M. Plumlee enters the game for M. Morris,42,38
191,2,2:26.0,M. Gasol enters the game for B. Udrih,,42,38
192,2,2:26.0,Z. Randolph enters the game for J. Leuer,,42,38
193,2,2:26.0,M. Conley enters the game for K. Koufos,,42,38
194,2,2:13.0,M. Gasol misses 2-pt hook shot from 11 ft,,42,38
195,2,2:11.0,,Defensive rebound by E. Bledsoe,42,38
196,2,2:06.0,,P. Tucker misses 2-pt jump shot from 3 ft,42,38
197,2,2:04.0,,Offensive rebound by B. Wright,42,38
198,2,2:04.0,,B. Wright makes 2-pt layup from 2 ft,42,40
199,2,1:44.0,M. Conley makes 2-pt jump shot from 7 ft (assist by Z. Randolph),,44,40
200,2,1:26.0,,P. Tucker misses 2-pt jump shot from 14 ft,44,40
201,2,1:24.0,Defensive rebound by Z. Randolph,,44,40
202,2,1:15.0,J. Green makes 3-pt jump shot from 24 ft (assist by M. Gasol),,47,40
203,2,0:54.0,,G. Dragić makes 2-pt layup from 1 ft (assist by P. Tucker),47,42
204,2,0:54.0,,Shooting foul by M. Gasol (drawn by G. Dragić),47,42
205,2,0:54.0,,G. Dragić misses free throw 1 of 1,47,42
206,2,0:53.0,Defensive rebound by Z. Randolph,,47,42
207,2,0:34.0,Z. Randolph misses 2-pt layup from 2 ft,,47,42
208,2,0:32.0,,Defensive rebound by B. Wright,47,42
209,2,0:26.0,,E. Bledsoe makes 2-pt layup from 1 ft,47,44
210,2,0:08.0,Personal take foul by E. Bledsoe (drawn by M. Conley),,47,44
211,2,0:01.0,M. Conley makes 2-pt jump shot from 22 ft,,49,44
212,2,0:00.0,,E. Bledsoe misses 3-pt jump shot from 53 ft,49,44
213,2,0:00.0,,Offensive rebound by Team,49,44
214,3,11:43.0,,M. Morris misses 2-pt jump shot from 15 ft,49,44
215,3,11:41.0,,Offensive rebound by E. Bledsoe,49,44
216,3,11:41.0,,Personal foul by M. Gasol (drawn by E. Bledsoe),49,44
217,3,11:31.0,,E. Bledsoe makes 3-pt jump shot from 24 ft,49,47
218,3,11:31.0,,Loose ball foul by M. Morris (drawn by M. Conley),49,47
219,3,11:13.0,Personal foul by P. Tucker (drawn by Z. Randolph),,49,47
220,3,11:07.0,M. Conley makes 2-pt jump shot from 17 ft (assist by M. Gasol),,51,47
221,3,10:49.0,,P. Tucker makes 2-pt layup from 1 ft,51,49
222,3,10:37.0,Shooting foul by E. Bledsoe (drawn by M. Conley),,51,49
223,3,10:37.0,M. Conley makes free throw 1 of 2,,52,49
224,3,10:37.0,M. Conley makes free throw 2 of 2,,53,49
225,3,10:29.0,,E. Bledsoe makes 2-pt layup from 1 ft,53,51
226,3,10:29.0,,Shooting block foul by M. Conley (drawn by E. Bledsoe),53,51
227,3,10:29.0,,E. Bledsoe misses free throw 1 of 1,53,51
228,3,10:27.0,Defensive rebound by J. Green,,53,51
229,3,10:06.0,M. Gasol misses 2-pt jump shot from 11 ft,,53,51
230,3,10:03.0,,Defensive rebound by P. Tucker,53,51
231,3,9:52.0,,M. Morris makes 2-pt layup from 1 ft,53,53
232,3,9:37.0,M. Conley makes 2-pt jump shot from 19 ft,,55,53
233,3,9:30.0,,Turnover by E. Bledsoe (lost ball; steal by J. Green),55,53
234,3,9:23.0,Turnover by M. Conley (lost ball; steal by E. Bledsoe),,55,53
235,3,9:22.0,,Personal foul by Z. Randolph (drawn by G. Dragić),55,53
236,3,9:12.0,,Turnover by G. Dragić (lost ball; steal by C. Lee),55,53
237,3,8:52.0,J. Green misses 3-pt jump shot from 24 ft,,55,53
238,3,8:51.0,,Defensive rebound by Team,55,53
239,3,8:34.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by G. Dragić),55,55
240,3,8:16.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by C. Lee),,57,55
241,3,8:02.0,,M. Morris misses 2-pt layup from 1 ft,57,55
242,3,8:02.0,Defensive rebound by M. Gasol,,57,55
243,3,8:02.0,,Loose ball foul by A. Len (drawn by M. Gasol),57,55
244,3,7:41.0,Turnover by M. Gasol (lost ball; steal by E. Bledsoe),,57,55
245,3,7:35.0,,G. Dragić misses 2-pt layup from 1 ft (block by M. Gasol),57,55
246,3,7:33.0,,Offensive rebound by Team,57,55
247,3,7:31.0,,Personal foul by J. Green (drawn by P. Tucker),57,55
248,3,7:21.0,,Shooting foul by C. Lee (drawn by P. Tucker),57,55
249,3,7:21.0,,P. Tucker makes free throw 1 of 2,57,56
250,3,7:21.0,,P. Tucker makes free throw 2 of 2,57,57
251,3,7:07.0,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),,59,57
252,3,6:58.0,,Turnover by A. Len (bad pass),59,57
253,3,6:44.0,M. Conley misses 2-pt jump shot from 10 ft,,59,57
254,3,6:41.0,,Defensive rebound by G. Dragić,59,57
255,3,6:34.0,,A. Len misses 2-pt layup from 2 ft,59,57
256,3,6:32.0,Defensive rebound by M. Gasol,,59,57
257,3,6:18.0,Z. Randolph makes 2-pt jump shot from 19 ft (assist by J. Green),,61,57
258,3,5:59.0,,G. Dragić misses 3-pt jump shot from 23 ft,61,57
259,3,5:57.0,Defensive rebound by Z. Randolph,,61,57
260,3,5:49.0,Shooting foul by G. Dragić (drawn by M. Gasol),,61,57
261,3,5:49.0,,Phoenix full timeout,61,57
262,3,5:49.0,,I. Thomas enters the game for A. Len,61,57
263,3,5:49.0,,M. Plumlee enters the game for G. Dragić,61,57
264,3,5:49.0,M. Gasol makes free throw 1 of 2,,62,57
265,3,5:49.0,M. Gasol makes free throw 2 of 2,,63,57
266,3,5:36.0,,E. Bledsoe misses 2-pt jump shot from 11 ft,63,57
267,3,5:34.0,,Offensive rebound by M. Plumlee,63,57
268,3,5:31.0,,M. Morris misses 3-pt jump shot from 25 ft,63,57
269,3,5:29.0,Defensive rebound by Z. Randolph,,63,57
270,3,5:12.0,Personal foul by M. Morris (drawn by Z. Randolph),,63,57
271,3,5:12.0,Z. Randolph makes free throw 1 of 2,,64,57
272,3,5:12.0,T. Allen enters the game for C. Lee,,64,57
273,3,5:12.0,Z. Randolph makes free throw 2 of 2,,65,57
274,3,4:51.0,,I. Thomas misses 2-pt jump shot from 21 ft,65,57
275,3,4:50.0,,Offensive rebound by Team,65,57
276,3,4:47.0,,Shooting foul by M. Conley (drawn by I. Thomas),65,57
277,3,4:47.0,,I. Thomas makes free throw 1 of 2,65,58
278,3,4:47.0,,I. Thomas makes free throw 2 of 2,65,59
279,3,4:26.0,Turnover by M. Conley (bad pass; steal by M. Morris),,65,59
280,3,4:17.0,,E. Bledsoe misses 2-pt jump shot from 22 ft,65,59
281,3,4:14.0,Defensive rebound by J. Green,,65,59
282,3,3:57.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by T. Allen),,67,59
283,3,3:40.0,,E. Bledsoe misses 2-pt jump shot from 7 ft,67,59
284,3,3:37.0,Defensive rebound by T. Allen,,67,59
285,3,3:34.0,Shooting foul by M. Plumlee (drawn by M. Gasol),,67,59
286,3,3:34.0,M. Gasol makes free throw 1 of 2,,68,59
287,3,3:34.0,,G. Dragić enters the game for E. Bledsoe,68,59
288,3,3:34.0,,B. Wright enters the game for M. Morris,68,59
289,3,3:34.0,M. Gasol makes free throw 2 of 2,,69,59
290,3,3:24.0,,I. Thomas misses 3-pt jump shot from 24 ft,69,59
291,3,3:22.0,Defensive rebound by M. Gasol,,69,59
292,3,3:07.0,T. Allen misses 2-pt jump shot from 5 ft (block by B. Wright),,69,59
293,3,3:05.0,,Defensive rebound by I. Thomas,69,59
294,3,3:03.0,,I. Thomas makes 2-pt layup from 1 ft,69,61
295,3,3:03.0,,Shooting block foul by M. Conley (drawn by I. Thomas),69,61
296,3,3:03.0,,M. Morris enters the game for P. Tucker,69,61
297,3,3:03.0,B. Udrih enters the game for M. Conley,,69,61
298,3,3:03.0,,I. Thomas makes free throw 1 of 1,69,62
299,3,2:48.0,Shooting foul by M. Plumlee (drawn by Z. Randolph),,69,62
300,3,2:48.0,Memphis full timeout,,69,62
301,3,2:48.0,Z. Randolph makes free throw 1 of 2,,70,62
302,3,2:48.0,Z. Randolph makes free throw 2 of 2,,71,62
303,3,2:40.0,,B. Wright makes 2-pt dunk at rim (assist by I. Thomas),71,64
304,3,2:16.0,T. Allen makes 2-pt jump shot from 3 ft,,73,64
305,3,2:02.0,,I. Thomas misses 2-pt jump shot from 4 ft,73,64
306,3,2:00.0,,Offensive rebound by G. Dragić,73,64
307,3,1:56.0,,Turnover by G. Dragić (bad pass; steal by B. Udrih),73,64
308,3,1:50.0,J. Green misses 2-pt layup from 2 ft,,73,64
309,3,1:45.0,Offensive rebound by T. Allen,,73,64
310,3,1:44.0,Shooting foul by M. Morris (drawn by J. Green),,73,64
311,3,1:44.0,J. Green misses free throw 1 of 2,,73,64
312,3,1:44.0,Offensive rebound by Team,,73,64
313,3,1:44.0,K. Koufos enters the game for M. Gasol,,73,64
314,3,1:44.0,J. Green makes free throw 2 of 2,,74,64
315,3,1:29.0,,M. Morris misses 2-pt layup from 2 ft,74,64
316,3,1:27.0,,Offensive rebound by M. Plumlee,74,64
317,3,1:27.0,,M. Plumlee makes 2-pt dunk at rim,74,66
318,3,1:04.0,Z. Randolph misses 2-pt jump shot from 5 ft,,74,66
319,3,1:02.0,Offensive rebound by Z. Randolph,,74,66
320,3,1:02.0,Z. Randolph misses 2-pt layup from 1 ft,,74,66
321,3,1:00.0,,Defensive rebound by M. Morris,74,66
322,3,0:56.0,,I. Thomas makes 2-pt layup from 2 ft,74,68
323,3,0:56.0,,Shooting foul by B. Udrih (drawn by I. Thomas),74,68
324,3,0:56.0,,I. Thomas makes free throw 1 of 1,74,69
325,3,0:43.0,Turnover by Z. Randolph (bad pass; steal by M. Morris),,74,69
326,3,0:39.0,,Shooting foul by B. Udrih (drawn by B. Wright),74,69
327,3,0:39.0,,B. Wright makes 2-pt layup at rim (assist by M. Morris),74,71
328,3,0:39.0,,B. Wright makes free throw 1 of 1,74,72
329,3,0:35.0,Personal foul by I. Thomas (drawn by B. Udrih),,74,72
330,3,0:35.0,B. Udrih makes free throw 1 of 2,,75,72
331,3,0:35.0,B. Udrih misses free throw 2 of 2,,75,72
332,3,0:35.0,Offensive rebound by K. Koufos,,75,72
333,3,0:16.0,,Violation by M. Plumlee (def goaltending),75,72
334,3,0:16.0,Z. Randolph makes 2-pt jump shot from 4 ft,,77,72
335,3,0:03.0,,I. Thomas misses 3-pt jump shot from 24 ft,77,72
336,3,0:00.0,,Offensive rebound by M. Plumlee,77,72
337,4,11:40.0,Z. Randolph misses 2-pt jump shot from 16 ft,,77,72
338,4,11:38.0,,Defensive rebound by B. Wright,77,72
339,4,11:34.0,,I. Thomas misses 2-pt layup at rim,77,72
340,4,11:32.0,Defensive rebound by K. Koufos,,77,72
341,4,11:23.0,B. Udrih misses 2-pt layup from 2 ft,,77,72
342,4,11:21.0,Offensive rebound by Z. Randolph,,77,72
343,4,11:21.0,Z. Randolph makes 2-pt layup from 1 ft,,79,72
344,4,11:00.0,,Turnover by G. Dragić (lost ball; steal by K. Koufos),79,72
345,4,10:58.0,C. Lee makes 2-pt layup from 1 ft (assist by T. Allen),,81,72
346,4,10:31.0,,I. Thomas misses 3-pt jump shot from 24 ft,81,72
347,4,10:29.0,Defensive rebound by K. Koufos,,81,72
348,4,10:16.0,Z. Randolph misses 2-pt jump shot from 18 ft,,81,72
349,4,10:14.0,,Defensive rebound by B. Wright,81,72
350,4,10:07.0,,I. Thomas makes 2-pt layup from 1 ft,81,74
351,4,9:45.0,Shooting foul by I. Thomas (drawn by B. Udrih),,81,74
352,4,9:45.0,B. Udrih misses free throw 1 of 2,,81,74
353,4,9:45.0,Offensive rebound by Team,,81,74
354,4,9:45.0,,E. Bledsoe enters the game for M. Plumlee,81,74
355,4,9:45.0,M. Gasol enters the game for Z. Randolph,,81,74
356,4,9:45.0,B. Udrih makes free throw 2 of 2,,82,74
357,4,9:24.0,,M. Morris makes 2-pt jump shot from 18 ft,82,76
358,4,9:03.0,T. Allen misses 2-pt jump shot from 19 ft,,82,76
359,4,9:02.0,,Defensive rebound by I. Thomas,82,76
360,4,8:56.0,,I. Thomas makes 2-pt layup from 1 ft,82,78
361,4,8:54.0,Memphis full timeout,,82,78
362,4,8:54.0,M. Conley enters the game for B. Udrih,,82,78
363,4,8:41.0,Shooting foul by I. Thomas (drawn by K. Koufos),,82,78
364,4,8:41.0,K. Koufos makes free throw 1 of 2,,83,78
365,4,8:41.0,K. Koufos makes free throw 2 of 2,,84,78
366,4,8:28.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by I. Thomas),84,81
367,4,8:10.0,Personal foul by B. Wright (drawn by M. Gasol),,84,81
368,4,8:10.0,J. Green enters the game for K. Koufos,,84,81
369,4,8:04.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,87,81
370,4,7:47.0,,I. Thomas makes 2-pt layup from 1 ft,87,83
371,4,7:30.0,M. Gasol misses 2-pt jump shot from 15 ft,,87,83
372,4,7:28.0,,Defensive rebound by I. Thomas,87,83
373,4,7:21.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),87,86
374,4,7:02.0,M. Conley misses 3-pt jump shot from 25 ft,,87,86
375,4,7:00.0,,Defensive rebound by G. Dragić,87,86
376,4,6:56.0,,Turnover by I. Thomas (bad pass; steal by M. Conley),87,86
377,4,6:52.0,M. Conley makes 2-pt layup from 1 ft,,89,86
378,4,6:34.0,,Personal foul by M. Conley (drawn by M. Morris),89,86
379,4,6:28.0,,I. Thomas makes 2-pt jump shot from 6 ft,89,88
380,4,6:10.0,M. Conley misses 3-pt jump shot from 23 ft,,89,88
381,4,6:08.0,Offensive rebound by J. Green,,89,88
382,4,5:54.0,M. Gasol misses 2-pt jump shot from 9 ft,,89,88
383,4,5:51.0,,Defensive rebound by E. Bledsoe,89,88
384,4,5:42.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Dragić),89,90
385,4,5:20.0,Shooting foul by G. Dragić (drawn by C. Lee),,89,90
386,4,5:20.0,Official timeout,,89,90
387,4,5:20.0,C. Lee makes free throw 1 of 2,,90,90
388,4,5:20.0,C. Lee makes free throw 2 of 2,,91,90
