,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
39,1,6:26.0,,H. Sims makes 2-pt jump shot from 19 ft (assist by H. Thompson),10,13
40,1,6:04.0,A. Bradley misses 3-pt jump shot from 25 ft,,10,13
41,1,6:03.0,,Defensive rebound by N. Noel,10,13
42,1,5:45.0,,N. Noel misses 2-pt hook shot from 5 ft,10,13
43,1,5:44.0,,Offensive rebound by L. Mbah a Moute,10,13
44,1,5:43.0,,Shooting foul by J. Sullinger (drawn by L. Mbah a Moute),10,13
45,1,5:43.0,,Philadelphia full timeout,10,13
46,1,5:43.0,E. Turner enters the game for J. Sullinger,,10,13
47,1,5:43.0,T. Zeller enters the game for R. Rondo,,10,13
48,1,5:43.0,,T. Wroten enters the game for H. Thompson,10,13
49,1,5:43.0,,L. Mbah a Moute misses free throw 1 of 2,10,13
50,1,5:43.0,,Offensive rebound by Team,10,13
51,1,5:43.0,,L. Mbah a Moute misses free throw 2 of 2,10,13
52,1,5:43.0,Defensive rebound by J. Green,,10,13
53,1,5:30.0,K. Olynyk makes 2-pt layup from 2 ft (assist by A. Bradley),,12,13
54,1,5:16.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,12,13
55,1,5:14.0,Defensive rebound by E. Turner,,12,13
56,1,5:04.0,K. Olynyk makes 2-pt jump shot from 19 ft (assist by E. Turner),,14,13
57,1,4:45.0,,T. Wroten misses 3-pt jump shot from 24 ft,14,13
58,1,4:43.0,,Offensive rebound by N. Noel,14,13
59,1,4:41.0,,L. Mbah a Moute makes 3-pt jump shot from 27 ft (assist by N. Noel),14,16
60,1,4:24.0,A. Bradley misses 2-pt jump shot from 18 ft,,14,16
61,1,4:22.0,,Defensive rebound by M. Carter-Williams,14,16
62,1,4:17.0,,M. Carter-Williams makes 2-pt layup at rim,14,18
63,1,4:08.0,Turnover by A. Bradley (bad pass; steal by T. Wroten),,14,18
64,1,4:05.0,,T. Wroten makes 2-pt layup at rim,14,20
65,1,3:48.0,K. Olynyk misses 3-pt jump shot from 26 ft,,14,20
66,1,3:46.0,Offensive rebound by E. Turner,,14,20
67,1,3:43.0,Turnover by T. Zeller (step out of bounds),,14,20
68,1,3:43.0,,B. Davies enters the game for N. Noel,14,20
69,1,3:43.0,,K. McDaniels enters the game for M. Carter-Williams,14,20
70,1,3:22.0,,B. Davies misses 2-pt layup from 1 ft,14,20
71,1,3:17.0,,Offensive rebound by H. Sims,14,20
72,1,3:17.0,,H. Sims makes 2-pt layup at rim,14,22
73,1,3:13.0,Boston full timeout,,14,22
74,1,3:13.0,M. Thornton enters the game for A. Bradley,,14,22
75,1,3:13.0,B. Bass enters the game for K. Olynyk,,14,22
76,1,3:13.0,,R. Covington enters the game for L. Mbah a Moute,14,22
77,1,3:04.0,J. Green misses 3-pt jump shot from 26 ft,,14,22
78,1,3:03.0,,Defensive rebound by B. Davies,14,22
79,1,2:48.0,,R. Covington misses 3-pt jump shot from 24 ft,14,22
80,1,2:46.0,Defensive rebound by B. Bass,,14,22
81,1,2:30.0,M. Thornton makes 2-pt jump shot from 6 ft (assist by B. Bass),,16,22
82,1,2:15.0,,Shooting foul by T. Zeller (drawn by T. Wroten),16,22
83,1,2:15.0,,T. Wroten misses free throw 1 of 2,16,22
84,1,2:15.0,,Offensive rebound by Team,16,22
85,1,2:15.0,,D. Gordon enters the game for H. Sims,16,22
86,1,2:15.0,,T. Wroten makes free throw 2 of 2,16,23
87,1,1:54.0,B. Bass makes 2-pt hook shot from 4 ft (assist by M. Thornton),,18,23
88,1,1:32.0,,T. Wroten misses 3-pt jump shot from 25 ft,18,23
89,1,1:30.0,Defensive rebound by T. Zeller,,18,23
90,1,1:20.0,J. Green misses 2-pt jump shot from 16 ft,,18,23
91,1,1:19.0,,Defensive rebound by K. McDaniels,18,23
92,1,1:11.0,,Turnover by K. McDaniels (bad pass; steal by M. Thornton),18,23
93,1,1:06.0,Turnover by M. Thornton (bad pass),,18,23
94,1,1:06.0,J. Sullinger enters the game for J. Green,,18,23
95,1,1:06.0,R. Rondo enters the game for T. Zeller,,18,23
96,1,0:58.0,,T. Wroten makes 2-pt layup from 2 ft,18,25
97,1,0:50.0,B. Bass makes 2-pt jump shot from 2 ft (assist by R. Rondo),,20,25
98,1,0:50.0,Shooting foul by B. Davies (drawn by B. Bass),,20,25
99,1,0:50.0,B. Bass misses free throw 1 of 1,,20,25
100,1,0:50.0,,Defensive rebound by Team,20,25
101,1,0:50.0,Loose ball foul by J. Sullinger (drawn by D. Gordon),,20,25
102,1,0:42.0,,D. Gordon makes 2-pt layup at rim (assist by T. Wroten),20,27
103,1,0:28.0,M. Thornton misses 2-pt layup from 3 ft,,20,27
104,1,0:26.0,Offensive rebound by M. Thornton,,20,27
105,1,0:16.0,B. Bass makes 2-pt dunk at rim (assist by J. Sullinger),,22,27
106,1,0:01.0,,T. Wroten misses 2-pt jump shot from 3 ft,22,27
107,1,0:00.0,Defensive rebound by R. Rondo,,22,27
108,2,11:46.0,,T. Wroten misses 2-pt layup from 3 ft (block by E. Turner),22,27
109,2,11:44.0,,Offensive rebound by D. Gordon,22,27
110,2,11:40.0,,Turnover by K. McDaniels (bad pass; steal by B. Bass),22,27
111,2,11:32.0,Turnover by R. Rondo (bad pass; steal by R. Covington),,22,27
112,2,11:32.0,,Clear path foul by B. Bass,22,27
113,2,11:32.0,,R. Covington makes clear path free throw 1 of 2,22,28
114,2,11:32.0,,R. Covington misses clear path free throw 2 of 2,22,28
115,2,11:32.0,,Offensive rebound by Team,22,28
116,2,11:19.0,,T. Wroten misses 2-pt jump shot from 4 ft,22,28
117,2,11:18.0,,Offensive rebound by D. Gordon,22,28
118,2,11:18.0,,D. Gordon misses 2-pt tip-in at rim,22,28
119,2,11:16.0,,Offensive rebound by D. Gordon,22,28
120,2,11:16.0,,D. Gordon misses 2-pt tip-in at rim,22,28
121,2,11:15.0,,Offensive rebound by T. Wroten,22,28
122,2,11:13.0,,K. McDaniels makes 2-pt layup from 1 ft (assist by T. Wroten),22,30
123,2,10:52.0,B. Bass makes 2-pt jump shot from 11 ft (assist by E. Turner),,24,30
124,2,10:44.0,,B. Davies misses 2-pt layup from 2 ft,24,30
125,2,10:43.0,Defensive rebound by Team,,24,30
126,2,10:31.0,E. Turner misses 2-pt jump shot from 14 ft,,24,30
127,2,10:29.0,,Defensive rebound by K. McDaniels,24,30
128,2,10:16.0,,T. Wroten makes 2-pt layup from 2 ft,24,32
129,2,10:06.0,Personal foul by R. Covington (drawn by R. Rondo),,24,32
130,2,10:06.0,,H. Thompson enters the game for K. McDaniels,24,32
131,2,10:06.0,J. Green enters the game for E. Turner,,24,32
132,2,9:51.0,J. Sullinger makes 2-pt jump shot from 10 ft,,26,32
133,2,9:37.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by T. Wroten),26,35
134,2,9:24.0,M. Thornton misses 3-pt jump shot from 25 ft,,26,35
135,2,9:24.0,Offensive rebound by Team,,26,35
136,2,9:24.0,,Loose ball foul by D. Gordon (drawn by J. Sullinger),26,35
137,2,9:24.0,,N. Noel enters the game for D. Gordon,26,35
138,2,9:14.0,J. Green makes 2-pt hook shot from 7 ft (assist by R. Rondo),,28,35
139,2,9:02.0,,R. Covington misses 2-pt layup from 1 ft,28,35
140,2,9:01.0,Defensive rebound by J. Green,,28,35
141,2,8:55.0,R. Rondo makes 2-pt layup from 1 ft,,30,35
142,2,8:54.0,,Philadelphia full timeout,30,35
143,2,8:47.0,,Offensive foul by T. Wroten (drawn by R. Rondo),30,35
144,2,8:47.0,,Turnover by T. Wroten (offensive foul),30,35
145,2,8:29.0,M. Thornton makes 2-pt layup from 2 ft,,32,35
146,2,8:13.0,,Turnover by H. Thompson (lost ball; steal by M. Thornton),32,35
147,2,8:11.0,Turnover by R. Rondo (bad pass),,32,35
148,2,8:11.0,,L. Mbah a Moute enters the game for R. Covington,32,35
149,2,7:58.0,,L. Mbah a Moute makes 2-pt jump shot from 7 ft (assist by N. Noel),32,37
150,2,7:43.0,B. Bass misses 2-pt jump shot from 15 ft,,32,37
151,2,7:42.0,,Defensive rebound by B. Davies,32,37
152,2,7:36.0,,N. Noel makes 2-pt layup at rim (assist by T. Wroten),32,39
153,2,7:18.0,Shooting foul by B. Davies (drawn by B. Bass),,32,39
154,2,7:18.0,B. Bass makes free throw 1 of 2,,33,39
155,2,7:18.0,K. Olynyk enters the game for J. Sullinger,,33,39
156,2,7:18.0,P. Pressey enters the game for R. Rondo,,33,39
157,2,7:18.0,,H. Sims enters the game for B. Davies,33,39
158,2,7:18.0,,M. Carter-Williams enters the game for T. Wroten,33,39
159,2,7:18.0,B. Bass makes free throw 2 of 2,,34,39
160,2,7:02.0,,Turnover by M. Carter-Williams (bad pass; steal by M. Thornton),34,39
161,2,6:56.0,M. Thornton misses 2-pt layup at rim,,34,39
162,2,6:54.0,,Defensive rebound by N. Noel,34,39
163,2,6:41.0,,Turnover by L. Mbah a Moute (bad pass),34,39
164,2,6:30.0,M. Thornton makes 3-pt jump shot from 26 ft (assist by K. Olynyk),,37,39
165,2,6:08.0,,M. Carter-Williams misses 2-pt layup from 1 ft,37,39
166,2,6:06.0,Defensive rebound by J. Green,,37,39
167,2,5:55.0,J. Green misses 2-pt layup from 2 ft,,37,39
168,2,5:53.0,Offensive rebound by J. Green,,37,39
169,2,5:53.0,J. Green misses 2-pt tip-in from 2 ft,,37,39
170,2,5:51.0,,Defensive rebound by H. Sims,37,39
171,2,5:40.0,,Personal foul by P. Pressey (drawn by M. Carter-Williams),37,39
172,2,5:40.0,Official timeout,,37,39
173,2,5:28.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,37,39
174,2,5:27.0,,Offensive rebound by Team,37,39
175,2,5:26.0,,Turnover by Team (shot clock),37,39
176,2,5:08.0,M. Thornton misses 3-pt jump shot from 26 ft,,37,39
177,2,5:06.0,,Defensive rebound by L. Mbah a Moute,37,39
178,2,4:54.0,,Turnover by L. Mbah a Moute (bad pass; steal by P. Pressey),37,39
179,2,4:50.0,P. Pressey makes 2-pt layup at rim,,39,39
180,2,4:34.0,,N. Noel misses 2-pt jump shot from 7 ft,39,39
181,2,4:32.0,Defensive rebound by M. Thornton,,39,39
182,2,4:21.0,B. Bass misses 2-pt jump shot from 17 ft,,39,39
183,2,4:20.0,,Defensive rebound by L. Mbah a Moute,39,39
184,2,4:13.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,39,39
185,2,4:13.0,Defensive rebound by Team,,39,39
186,2,4:13.0,A. Bradley enters the game for M. Thornton,,39,39
187,2,3:53.0,B. Bass makes 2-pt dunk at rim (assist by K. Olynyk),,41,39
188,2,3:34.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,41,39
189,2,3:33.0,Defensive rebound by K. Olynyk,,41,39
190,2,3:17.0,K. Olynyk misses 3-pt jump shot from 25 ft,,41,39
191,2,3:16.0,,Defensive rebound by H. Thompson,41,39
192,2,3:07.0,,H. Sims misses 2-pt jump shot from 16 ft,41,39
193,2,3:05.0,Defensive rebound by A. Bradley,,41,39
194,2,2:51.0,Turnover by P. Pressey (lost ball; steal by H. Thompson),,41,39
195,2,2:47.0,,M. Carter-Williams makes 2-pt dunk at rim (assist by H. Thompson),41,41
196,2,2:30.0,Turnover by K. Olynyk (lost ball; steal by N. Noel),,41,41
197,2,2:24.0,,L. Mbah a Moute makes 2-pt layup at rim (assist by M. Carter-Williams),41,43
198,2,2:22.0,Boston full timeout,,41,43
199,2,2:22.0,R. Rondo enters the game for P. Pressey,,41,43
200,2,2:22.0,J. Sullinger enters the game for B. Bass,,41,43
201,2,2:22.0,,T. Wroten enters the game for H. Thompson,41,43
202,2,2:17.0,K. Olynyk makes 2-pt layup at rim,,43,43
203,2,1:55.0,,Shooting foul by A. Bradley (drawn by T. Wroten),43,43
204,2,1:55.0,,T. Wroten misses free throw 1 of 2,43,43
205,2,1:55.0,,Offensive rebound by Team,43,43
206,2,1:55.0,,T. Wroten makes free throw 2 of 2,43,44
207,2,1:45.0,J. Green makes 2-pt layup from 2 ft (assist by J. Sullinger),,45,44
208,2,1:27.0,,T. Wroten misses 3-pt jump shot from 24 ft,45,44
209,2,1:26.0,Defensive rebound by J. Sullinger,,45,44
210,2,1:19.0,Personal foul by L. Mbah a Moute (drawn by J. Sullinger),,45,44
211,2,1:02.0,J. Sullinger misses 2-pt jump shot from 15 ft,,45,44
212,2,1:01.0,,Defensive rebound by L. Mbah a Moute,45,44
213,2,0:42.0,,H. Sims misses 2-pt jump shot from 5 ft,45,44
214,2,0:40.0,,Offensive rebound by H. Sims,45,44
215,2,0:40.0,,Shooting foul by K. Olynyk (drawn by H. Sims),45,44
216,2,0:40.0,,H. Sims makes free throw 1 of 2,45,45
217,2,0:40.0,,H. Sims makes free throw 2 of 2,45,46
218,2,0:31.0,J. Sullinger misses 3-pt jump shot from 25 ft,,45,46
219,2,0:29.0,,Defensive rebound by N. Noel,45,46
220,2,0:22.0,,Philadelphia full timeout,45,46
221,2,0:22.0,,R. Covington enters the game for H. Sims,45,46
222,2,0:22.0,B. Bass enters the game for J. Sullinger,,45,46
223,2,0:21.0,,Turnover by R. Covington (bad pass; steal by K. Olynyk),45,46
224,2,0:19.0,Personal foul by R. Covington (drawn by R. Rondo),,45,46
225,2,0:19.0,R. Rondo makes free throw 1 of 2,,46,46
226,2,0:19.0,E. Turner enters the game for K. Olynyk,,46,46
227,2,0:19.0,R. Rondo misses free throw 2 of 2,,46,46
228,2,0:18.0,Offensive rebound by R. Rondo,,46,46
229,2,0:00.0,B. Bass misses 2-pt jump shot from 3 ft (block by N. Noel),,46,46
230,2,0:00.0,Offensive rebound by Team,,46,46
231,3,11:45.0,,N. Noel misses 2-pt jump shot from 17 ft,46,46
232,3,11:43.0,Defensive rebound by J. Green,,46,46
233,3,11:28.0,A. Bradley misses 2-pt jump shot from 17 ft,,46,46
234,3,11:26.0,,Defensive rebound by N. Noel,46,46
235,3,11:20.0,,H. Thompson misses 3-pt jump shot from 25 ft,46,46
236,3,11:18.0,Defensive rebound by K. Olynyk,,46,46
237,3,11:12.0,J. Sullinger makes 2-pt dunk at rim (assist by R. Rondo),,48,46
238,3,11:11.0,,Philadelphia full timeout,48,46
239,3,10:57.0,,L. Mbah a Moute misses 2-pt jump shot from 7 ft,48,46
240,3,10:55.0,Defensive rebound by J. Green,,48,46
241,3,10:51.0,J. Sullinger makes 2-pt layup from 1 ft (assist by R. Rondo),,50,46
242,3,10:51.0,Shooting foul by H. Thompson (drawn by J. Sullinger),,50,46
243,3,10:51.0,J. Sullinger makes free throw 1 of 1,,51,46
244,3,10:40.0,,N. Noel makes 2-pt dunk at rim (assist by H. Sims),51,48
245,3,10:15.0,K. Olynyk misses 2-pt jump shot from 3 ft,,51,48
246,3,10:13.0,,Defensive rebound by H. Thompson,51,48
247,3,9:58.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Green),51,48
248,3,9:53.0,Shooting foul by L. Mbah a Moute (drawn by R. Rondo),,51,48
249,3,9:53.0,R. Rondo makes free throw 1 of 2,,52,48
250,3,9:53.0,R. Rondo misses free throw 2 of 2,,52,48
251,3,9:53.0,,Defensive rebound by Team,52,48
252,3,9:53.0,Loose ball foul by K. Olynyk (drawn by N. Noel),,52,48
253,3,9:37.0,,Personal foul by J. Green (drawn by M. Carter-Williams),52,48
254,3,9:27.0,,H. Sims misses 2-pt jump shot from 7 ft,52,48
255,3,9:25.0,Defensive rebound by J. Sullinger,,52,48
256,3,9:16.0,Turnover by K. Olynyk (bad pass),,52,48
257,3,9:02.0,,N. Noel makes 2-pt layup from 1 ft (assist by M. Carter-Williams),52,50
258,3,8:48.0,Personal foul by N. Noel (drawn by R. Rondo),,52,50
259,3,8:35.0,J. Green misses 3-pt jump shot from 24 ft,,52,50
260,3,8:33.0,,Defensive rebound by M. Carter-Williams,52,50
261,3,8:20.0,,H. Sims makes 2-pt layup from 1 ft,52,52
262,3,8:10.0,Turnover by R. Rondo (bad pass; steal by N. Noel),,52,52
263,3,7:58.0,,Shooting foul by K. Olynyk (drawn by H. Thompson),52,52
264,3,7:58.0,,H. Thompson makes free throw 1 of 2,52,53
265,3,7:58.0,B. Bass enters the game for K. Olynyk,,52,53
266,3,7:58.0,,H. Thompson makes free throw 2 of 2,52,54
267,3,7:43.0,A. Bradley misses 3-pt jump shot from 22 ft,,52,54
268,3,7:41.0,Offensive rebound by J. Sullinger,,52,54
269,3,7:39.0,J. Sullinger makes 2-pt layup at rim,,54,54
270,3,7:21.0,,H. Sims misses 2-pt jump shot from 3 ft,54,54
271,3,7:20.0,Defensive rebound by J. Sullinger,,54,54
272,3,7:15.0,J. Green makes 2-pt dunk at rim (assist by R. Rondo),,56,54
273,3,6:57.0,,H. Thompson misses 2-pt jump shot from 17 ft,56,54
274,3,6:56.0,Defensive rebound by J. Sullinger,,56,54
275,3,6:52.0,A. Bradley misses 2-pt layup at rim,,56,54
276,3,6:49.0,,Defensive rebound by M. Carter-Williams,56,54
277,3,6:34.0,,N. Noel misses 2-pt jump shot from 3 ft,56,54
278,3,6:32.0,Defensive rebound by R. Rondo,,56,54
279,3,6:27.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by R. Rondo),,58,54
280,3,6:05.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,58,54
281,3,6:03.0,Defensive rebound by B. Bass,,58,54
282,3,5:40.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by J. Sullinger),,61,54
283,3,5:31.0,,Philadelphia full timeout,61,54
284,3,5:31.0,,T. Wroten enters the game for N. Noel,61,54
285,3,5:31.0,,K. McDaniels enters the game for H. Thompson,61,54
286,3,5:31.0,,B. Davies enters the game for M. Carter-Williams,61,54
287,3,5:14.0,,K. McDaniels makes 3-pt jump shot from 26 ft (assist by B. Davies),61,57
288,3,5:01.0,B. Bass makes 2-pt dunk at rim (assist by R. Rondo),,63,57
289,3,4:38.0,,T. Wroten misses 2-pt layup from 2 ft,63,57
290,3,4:36.0,Defensive rebound by J. Sullinger,,63,57
291,3,4:30.0,B. Bass makes 2-pt dunk at rim (assist by R. Rondo),,65,57
292,3,4:09.0,,K. McDaniels makes 3-pt jump shot from 25 ft (assist by T. Wroten),65,60
293,3,3:55.0,Personal foul by H. Sims (drawn by R. Rondo),,65,60
294,3,3:55.0,,D. Gordon enters the game for H. Sims,65,60
295,3,3:50.0,A. Bradley misses 2-pt jump shot from 14 ft (block by K. McDaniels),,65,60
296,3,3:48.0,,Defensive rebound by L. Mbah a Moute,65,60
297,3,3:46.0,,Turnover by T. Wroten (bad pass; steal by R. Rondo),65,60
298,3,3:26.0,Turnover by R. Rondo (bad pass; steal by L. Mbah a Moute),,65,60
299,3,3:10.0,,Shooting foul by J. Green (drawn by T. Wroten),65,60
300,3,3:10.0,,T. Wroten makes free throw 1 of 2,65,61
301,3,3:10.0,P. Pressey enters the game for J. Green,,65,61
302,3,3:10.0,E. Turner enters the game for J. Sullinger,,65,61
303,3,3:10.0,M. Thornton enters the game for A. Bradley,,65,61
304,3,3:10.0,T. Zeller enters the game for R. Rondo,,65,61
305,3,3:10.0,,R. Covington enters the game for L. Mbah a Moute,65,61
306,3,3:10.0,,T. Wroten misses free throw 2 of 2,65,61
307,3,3:08.0,,Offensive rebound by Team,65,61
308,3,3:05.0,,B. Davies misses 3-pt jump shot from 24 ft,65,61
309,3,3:04.0,Defensive rebound by Team,,65,61
310,3,2:53.0,Shooting foul by B. Davies (drawn by B. Bass),,65,61
311,3,2:53.0,Boston full timeout,,65,61
312,3,2:53.0,B. Bass makes free throw 1 of 2,,66,61
313,3,2:53.0,B. Bass makes free throw 2 of 2,,67,61
314,3,2:42.0,,T. Wroten misses 2-pt layup from 2 ft (block by T. Zeller),67,61
315,3,2:42.0,Defensive rebound by Team,,67,61
316,3,2:35.0,Turnover by T. Zeller (bad pass; steal by B. Davies),,67,61
317,3,2:29.0,,B. Davies makes 2-pt dunk at rim (assist by R. Covington),67,63
318,3,2:18.0,B. Bass misses 2-pt jump shot from 9 ft,,67,63
319,3,2:16.0,Offensive rebound by T. Zeller,,67,63
320,3,2:15.0,T. Zeller misses 2-pt jump shot from 3 ft,,67,63
321,3,2:12.0,,Defensive rebound by D. Gordon,67,63
322,3,1:58.0,,B. Davies misses 2-pt layup from 1 ft,67,63
323,3,1:57.0,Defensive rebound by T. Zeller,,67,63
324,3,1:50.0,P. Pressey misses 2-pt jump shot from 18 ft,,67,63
325,3,1:48.0,,Defensive rebound by D. Gordon,67,63
326,3,1:39.0,,R. Covington misses 3-pt jump shot from 26 ft,67,63
327,3,1:37.0,Defensive rebound by E. Turner,,67,63
328,3,1:31.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by E. Turner),,70,63
329,3,1:03.0,,T. Wroten misses 2-pt layup from 2 ft,70,63
330,3,1:01.0,Defensive rebound by E. Turner,,70,63
331,3,0:43.0,Shooting foul by K. McDaniels (drawn by T. Zeller),,70,63
332,3,0:43.0,,Technical foul by T. Wroten,70,63
333,3,0:43.0,B. Bass misses technical free throw,,70,63
334,3,0:43.0,Offensive rebound by Team,,70,63
335,3,0:43.0,T. Zeller makes free throw 1 of 2,,71,63
336,3,0:43.0,T. Zeller misses free throw 2 of 2,,71,63
337,3,0:42.0,,Defensive rebound by R. Covington,71,63
338,3,0:27.0,,T. Wroten makes 2-pt layup from 1 ft,71,65
339,3,0:07.0,Def 3 sec tech foul by K. McDaniels,,71,65
340,3,0:07.0,B. Bass makes technical free throw,,72,65
341,3,0:07.0,K. Olynyk enters the game for B. Bass,,72,65
342,3,0:03.0,Shooting foul by B. Davies (drawn by K. Olynyk),,72,65
343,3,0:03.0,K. Olynyk misses free throw 1 of 2,,72,65
344,3,0:03.0,Offensive rebound by Team,,72,65
345,3,0:03.0,B. Bass enters the game for T. Zeller,,72,65
346,3,0:03.0,,H. Thompson enters the game for B. Davies,72,65
347,3,0:03.0,K. Olynyk makes free throw 2 of 2,,73,65
348,3,0:01.0,,T. Wroten makes 3-pt jump shot from 38 ft,73,68
349,4,11:54.0,E. Turner misses 2-pt layup at rim,,73,68
350,4,11:53.0,Offensive rebound by Team,,73,68
351,4,11:47.0,E. Turner misses 2-pt jump shot from 13 ft,,73,68
352,4,11:46.0,,Defensive rebound by H. Thompson,73,68
353,4,11:40.0,,T. Wroten misses 2-pt layup from 2 ft,73,68
354,4,11:37.0,Defensive rebound by B. Bass,,73,68
355,4,11:34.0,K. Olynyk makes 2-pt dunk at rim (assist by P. Pressey),,75,68
356,4,11:16.0,,Offensive foul by D. Gordon (drawn by M. Thornton),75,68
357,4,11:16.0,,Turnover by D. Gordon (offensive foul),75,68
358,4,11:00.0,P. Pressey makes 2-pt layup from 1 ft (assist by K. Olynyk),,77,68
359,4,10:45.0,,Personal foul by E. Turner (drawn by H. Thompson),77,68
360,4,10:30.0,,H. Thompson misses 2-pt jump shot from 17 ft,77,68
361,4,10:29.0,Defensive rebound by P. Pressey,,77,68
362,4,10:25.0,Shooting foul by H. Thompson (drawn by E. Turner),,77,68
363,4,10:25.0,E. Turner makes free throw 1 of 2,,78,68
364,4,10:25.0,,M. Carter-Williams enters the game for R. Covington,78,68
365,4,10:25.0,E. Turner makes free throw 2 of 2,,79,68
366,4,10:10.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft (assist by T. Wroten),79,70
367,4,9:56.0,M. Thornton makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,82,70
368,4,9:41.0,,Personal foul by E. Turner (drawn by M. Carter-Williams),82,70
369,4,9:41.0,,H. Sims enters the game for D. Gordon,82,70
370,4,9:31.0,,Shooting foul by P. Pressey (drawn by M. Carter-Williams),82,70
371,4,9:31.0,,M. Carter-Williams makes free throw 1 of 2,82,71
372,4,9:31.0,,M. Carter-Williams makes free throw 2 of 2,82,72
373,4,9:13.0,E. Turner misses 2-pt jump shot from 16 ft,,82,72
374,4,9:11.0,,Defensive rebound by N. Noel,82,72
375,4,9:01.0,,M. Carter-Williams makes 3-pt jump shot from 25 ft (assist by T. Wroten),82,75
376,4,8:44.0,B. Bass makes 2-pt jump shot from 17 ft (assist by M. Thornton),,84,75
377,4,8:24.0,,N. Noel makes 2-pt layup at rim,84,77
378,4,8:16.0,Boston full timeout,,84,77
379,4,8:16.0,J. Sullinger enters the game for E. Turner,,84,77
380,4,8:16.0,J. Green enters the game for B. Bass,,84,77
381,4,8:10.0,K. Olynyk misses 2-pt jump shot from 3 ft,,84,77
382,4,8:06.0,,Defensive rebound by H. Sims,84,77
