,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
186,2,0:43.0,,Turnover by Team (shot clock),53,55
187,2,0:43.0,A. Ajinça enters the game for Ö. Aşık,,53,55
188,2,0:32.0,N. Cole makes 2-pt jump shot from 18 ft,,55,55
189,2,0:25.0,,Turnover by R. Rondo (bad pass; steal by A. Ajinça),55,55
190,2,0:17.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by N. Cole),,58,55
191,2,0:00.0,,M. Ellis misses 3-pt jump shot from 25 ft,58,55
192,2,0:00.0,,Offensive rebound by Team,58,55
193,3,11:40.0,D. Cunningham makes 2-pt jump shot from 16 ft (assist by E. Gordon),,60,55
194,3,11:10.0,,R. Jefferson makes 2-pt hook shot from 4 ft,60,57
195,3,10:45.0,T. Evans misses 2-pt jump shot from 7 ft,,60,57
196,3,10:43.0,,Defensive rebound by M. Ellis,60,57
197,3,10:33.0,,Personal foul by Q. Pondexter (drawn by D. Nowitzki),60,57
198,3,10:24.0,,Shooting foul by D. Cunningham (drawn by R. Jefferson),60,57
199,3,10:24.0,,R. Jefferson makes free throw 1 of 2,60,58
200,3,10:24.0,,R. Jefferson makes free throw 2 of 2,60,59
201,3,10:03.0,E. Gordon misses 3-pt jump shot from 24 ft,,60,59
202,3,10:02.0,Offensive rebound by D. Cunningham,,60,59
203,3,9:45.0,E. Gordon misses 2-pt jump shot from 17 ft,,60,59
204,3,9:44.0,,Defensive rebound by D. Nowitzki,60,59
205,3,9:32.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by M. Ellis),60,62
206,3,9:09.0,D. Cunningham misses 2-pt jump shot from 19 ft,,60,62
207,3,9:08.0,,Defensive rebound by D. Nowitzki,60,62
208,3,8:47.0,,M. Ellis misses 2-pt jump shot from 4 ft,60,62
209,3,8:46.0,,Offensive rebound by R. Rondo,60,62
210,3,8:46.0,,R. Rondo makes 2-pt tip-in at rim,60,64
211,3,8:23.0,Q. Pondexter misses 2-pt jump shot from 14 ft,,60,64
212,3,8:22.0,Offensive rebound by Ö. Aşık,,60,64
213,3,8:21.0,New Orleans full timeout,,60,64
214,3,8:14.0,E. Gordon misses 2-pt jump shot from 6 ft,,60,64
215,3,8:13.0,Offensive rebound by Team,,60,64
216,3,7:53.0,Q. Pondexter misses 3-pt jump shot from 22 ft,,60,64
217,3,7:52.0,,Defensive rebound by D. Nowitzki,60,64
218,3,7:38.0,,B. James misses 2-pt jump shot from 3 ft (block by E. Gordon),60,64
219,3,7:37.0,,Offensive rebound by Team,60,64
220,3,7:31.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,60,64
221,3,7:30.0,Defensive rebound by Ö. Aşık,,60,64
222,3,7:20.0,Ö. Aşık misses 2-pt jump shot from 3 ft (block by D. Nowitzki),,60,64
223,3,7:18.0,,Defensive rebound by D. Nowitzki,60,64
224,3,7:14.0,,R. Rondo misses 2-pt layup from 1 ft,60,64
225,3,7:12.0,,Offensive rebound by M. Ellis,60,64
226,3,7:12.0,,M. Ellis makes 2-pt layup from 1 ft,60,66
227,3,6:52.0,T. Evans misses 2-pt layup from 2 ft,,60,66
228,3,6:51.0,,Defensive rebound by R. Jefferson,60,66
229,3,6:39.0,,D. Nowitzki makes 2-pt jump shot from 7 ft,60,68
230,3,6:24.0,Turnover by Ö. Aşık (traveling),,60,68
231,3,6:24.0,N. Cole enters the game for Q. Pondexter,,60,68
232,3,6:06.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,60,68
233,3,6:05.0,Defensive rebound by T. Evans,,60,68
234,3,5:59.0,N. Cole misses 2-pt layup from 2 ft (block by D. Nowitzki),,60,68
235,3,5:56.0,,Defensive rebound by D. Nowitzki,60,68
236,3,5:50.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by R. Rondo),60,71
237,3,5:50.0,New Orleans full timeout,,60,71
238,3,5:50.0,,A. Stoudemire enters the game for D. Nowitzki,60,71
239,3,5:50.0,,A. Aminu enters the game for B. James,60,71
240,3,5:50.0,A. Ajinça enters the game for Ö. Aşık,,60,71
241,3,5:37.0,Personal foul by A. Stoudemire (drawn by A. Ajinça),,60,71
242,3,5:33.0,E. Gordon misses 2-pt layup from 2 ft,,60,71
243,3,5:31.0,Offensive rebound by E. Gordon,,60,71
244,3,5:30.0,E. Gordon misses 2-pt layup at rim,,60,71
245,3,5:27.0,,Defensive rebound by R. Rondo,60,71
246,3,5:07.0,,R. Rondo misses 2-pt jump shot from 17 ft,60,71
247,3,5:06.0,,Offensive rebound by Team,60,71
248,3,5:06.0,,Turnover by Team (shot clock),60,71
249,3,4:53.0,T. Evans makes 2-pt jump shot from 20 ft,,62,71
250,3,4:26.0,,A. Aminu misses 3-pt jump shot from 22 ft,62,71
251,3,4:25.0,Defensive rebound by A. Ajinça,,62,71
252,3,4:13.0,Turnover by D. Cunningham (lost ball; steal by A. Stoudemire),,62,71
253,3,4:03.0,,Turnover by R. Rondo (lost ball),62,71
254,3,3:40.0,N. Cole makes 2-pt jump shot from 20 ft (assist by A. Ajinça),,64,71
255,3,3:27.0,,Turnover by M. Ellis (lost ball; steal by E. Gordon),64,71
256,3,3:23.0,N. Cole makes 2-pt layup at rim (assist by E. Gordon),,66,71
257,3,3:23.0,,Dallas full timeout,66,71
258,3,3:23.0,,D. Harris enters the game for R. Rondo,66,71
259,3,3:23.0,L. Babbitt enters the game for T. Evans,,66,71
260,3,3:06.0,,M. Ellis misses 2-pt jump shot from 6 ft (block by A. Ajinça),66,71
261,3,3:04.0,,Offensive rebound by A. Stoudemire,66,71
262,3,3:03.0,,A. Stoudemire makes 2-pt layup at rim,66,73
263,3,2:46.0,N. Cole makes 2-pt jump shot from 3 ft,,68,73
264,3,2:37.0,,Shooting block foul by A. Ajinça (drawn by D. Harris),68,73
265,3,2:37.0,,D. Harris makes free throw 1 of 2,68,74
266,3,2:37.0,,D. Harris makes free throw 2 of 2,68,75
267,3,2:21.0,L. Babbitt misses 2-pt jump shot from 19 ft,,68,75
268,3,2:20.0,,Defensive rebound by Team,68,75
269,3,2:04.0,,M. Ellis misses 2-pt jump shot from 4 ft,68,75
270,3,2:03.0,Defensive rebound by A. Ajinça,,68,75
271,3,1:59.0,Shooting block foul by A. Aminu (drawn by E. Gordon),,68,75
272,3,1:59.0,E. Gordon makes free throw 1 of 2,,69,75
273,3,1:59.0,,J. Barea enters the game for M. Ellis,69,75
274,3,1:59.0,,D. Nowitzki enters the game for R. Jefferson,69,75
275,3,1:59.0,Q. Pondexter enters the game for D. Cunningham,,69,75
276,3,1:59.0,E. Gordon makes free throw 2 of 2,,70,75
277,3,1:51.0,,Personal block foul by E. Gordon (drawn by D. Harris),70,75
278,3,1:45.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by D. Harris),70,77
279,3,1:29.0,Personal block foul by A. Aminu (drawn by L. Babbitt),,70,77
280,3,1:29.0,L. Babbitt misses free throw 1 of 2,,70,77
281,3,1:29.0,Offensive rebound by Team,,70,77
282,3,1:29.0,L. Babbitt makes free throw 2 of 2,,71,77
283,3,1:10.0,,A. Aminu misses 3-pt jump shot from 24 ft,71,77
284,3,1:09.0,Defensive rebound by A. Ajinça,,71,77
285,3,0:55.0,Turnover by L. Babbitt (lost ball; steal by A. Aminu),,71,77
286,3,0:50.0,,Shooting foul by A. Ajinça (drawn by D. Harris),71,77
287,3,0:50.0,,D. Harris misses free throw 1 of 2,71,77
288,3,0:50.0,,Offensive rebound by Team,71,77
289,3,0:50.0,,D. Harris makes free throw 2 of 2,71,78
290,3,0:34.0,A. Ajinça misses 2-pt hook shot from 6 ft,,71,78
291,3,0:33.0,,Defensive rebound by D. Nowitzki,71,78
292,3,0:16.0,,J. Barea makes 2-pt jump shot from 5 ft,71,80
293,4,11:44.0,,D. Harris makes 2-pt layup from 1 ft,71,82
294,4,11:36.0,Personal foul by J. Barea (drawn by N. Cole),,71,82
295,4,11:26.0,A. Ajinça misses 2-pt layup from 2 ft,,71,82
296,4,11:25.0,,Defensive rebound by D. Nowitzki,71,82
297,4,11:22.0,,Shooting block foul by L. Babbitt (drawn by D. Harris),71,82
298,4,11:22.0,,D. Harris makes free throw 1 of 2,71,83
299,4,11:22.0,,B. James enters the game for A. Stoudemire,71,83
300,4,11:22.0,Ö. Aşık enters the game for L. Babbitt,,71,83
301,4,11:22.0,,D. Harris makes free throw 2 of 2,71,84
302,4,11:04.0,A. Ajinça makes 2-pt jump shot from 7 ft,,73,84
303,4,10:44.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,73,84
304,4,10:43.0,Defensive rebound by A. Ajinça,,73,84
305,4,10:29.0,Turnover by Ö. Aşık (lost ball; steal by D. Nowitzki),,73,84
306,4,10:20.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),73,87
307,4,10:08.0,,Violation by J. Barea (kicked ball),73,87
308,4,9:56.0,N. Cole misses 2-pt jump shot from 11 ft,,73,87
309,4,9:55.0,,Defensive rebound by B. James,73,87
310,4,9:47.0,,J. Barea misses 2-pt jump shot from 22 ft,73,87
311,4,9:45.0,Defensive rebound by Team,,73,87
312,4,9:30.0,T. Evans makes 2-pt jump shot from 22 ft,,75,87
313,4,9:14.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,75,87
314,4,9:13.0,Defensive rebound by A. Ajinça,,75,87
315,4,9:01.0,Shooting foul by D. Nowitzki (drawn by A. Ajinça),,75,87
316,4,9:01.0,A. Ajinça makes free throw 1 of 2,,76,87
317,4,9:01.0,E. Gordon enters the game for Q. Pondexter,,76,87
318,4,9:01.0,A. Ajinça misses free throw 2 of 2,,76,87
319,4,9:01.0,,Defensive rebound by B. James,76,87
320,4,8:47.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,76,87
321,4,8:45.0,,Offensive rebound by Team,76,87
322,4,8:45.0,Official timeout,,76,87
323,4,8:45.0,,A. Stoudemire enters the game for D. Nowitzki,76,87
324,4,8:45.0,,R. Jefferson enters the game for B. James,76,87
325,4,8:27.0,,R. Jefferson misses 2-pt dunk at rim,76,87
326,4,8:25.0,Defensive rebound by Ö. Aşık,,76,87
327,4,8:13.0,Turnover by A. Ajinça (lost ball; steal by A. Aminu),,76,87
328,4,8:01.0,,J. Barea misses 2-pt jump shot from 19 ft,76,87
329,4,7:59.0,,Offensive rebound by A. Aminu,76,87
330,4,7:37.0,,A. Stoudemire makes 2-pt layup from 1 ft,76,89
331,4,7:14.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by N. Cole),,79,89
332,4,6:56.0,,A. Stoudemire misses 2-pt jump shot from 15 ft,79,89
333,4,6:55.0,Defensive rebound by Ö. Aşık,,79,89
334,4,6:43.0,Turnover by Ö. Aşık (lost ball; steal by A. Aminu),,79,89
335,4,6:29.0,,Dallas full timeout,79,89
336,4,6:29.0,D. Cunningham enters the game for A. Ajinça,,79,89
337,4,6:22.0,,D. Harris misses 2-pt layup from 1 ft,79,89
338,4,6:21.0,Defensive rebound by E. Gordon,,79,89
339,4,6:18.0,Turnover by E. Gordon (bad pass),,79,89
340,4,6:04.0,,Turnover by R. Jefferson (lost ball; steal by T. Evans),79,89
341,4,5:58.0,Shooting foul by D. Harris (drawn by T. Evans),,79,89
342,4,5:58.0,T. Evans makes free throw 1 of 2,,80,89
343,4,5:58.0,,M. Ellis enters the game for J. Barea,80,89
344,4,5:58.0,,R. Rondo enters the game for D. Harris,80,89
345,4,5:58.0,T. Evans makes free throw 2 of 2,,81,89
346,4,5:44.0,,M. Ellis makes 2-pt jump shot from 18 ft,81,91
347,4,5:22.0,D. Cunningham makes 2-pt jump shot from 17 ft (assist by E. Gordon),,83,91
348,4,5:03.0,,M. Ellis misses 2-pt layup from 1 ft,83,91
349,4,5:01.0,Defensive rebound by Ö. Aşık,,83,91
350,4,4:48.0,D. Cunningham makes 2-pt dunk at rim (assist by T. Evans),,85,91
351,4,4:33.0,,Personal foul by Ö. Aşık (drawn by A. Stoudemire),85,91
352,4,4:33.0,,D. Nowitzki enters the game for A. Stoudemire,85,91
353,4,4:33.0,,B. James enters the game for A. Aminu,85,91
354,4,4:22.0,,M. Ellis makes 2-pt jump shot from 20 ft,85,93
355,4,4:03.0,T. Evans misses 2-pt layup from 2 ft,,85,93
356,4,4:01.0,,Defensive rebound by B. James,85,93
357,4,3:55.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,85,93
358,4,3:54.0,Defensive rebound by E. Gordon,,85,93
359,4,3:43.0,D. Cunningham makes 2-pt jump shot from 20 ft (assist by T. Evans),,87,93
360,4,3:32.0,,Personal foul by D. Cunningham (drawn by D. Nowitzki),87,93
361,4,3:28.0,,Shooting foul by T. Evans (drawn by M. Ellis),87,93
362,4,3:28.0,,M. Ellis makes free throw 1 of 2,87,94
363,4,3:28.0,,M. Ellis makes free throw 2 of 2,87,95
364,4,3:08.0,T. Evans misses 3-pt jump shot from 24 ft,,87,95
365,4,3:07.0,Offensive rebound by Ö. Aşık,,87,95
366,4,2:57.0,D. Cunningham misses 2-pt jump shot from 9 ft,,87,95
367,4,2:56.0,,Defensive rebound by R. Jefferson,87,95
368,4,2:43.0,,Shooting foul by E. Gordon (drawn by M. Ellis),87,95
369,4,2:43.0,New Orleans full timeout,,87,95
370,4,2:43.0,,M. Ellis makes free throw 1 of 2,87,96
371,4,2:43.0,,M. Ellis makes free throw 2 of 2,87,97
372,4,2:20.0,Ö. Aşık makes 2-pt dunk at rim (assist by T. Evans),,89,97
373,4,2:00.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by B. James),89,100
374,4,1:45.0,Ö. Aşık misses 2-pt layup from 2 ft (block by B. James),,89,100
375,4,1:43.0,,Defensive rebound by R. Jefferson,89,100
376,4,1:31.0,,M. Ellis misses 2-pt jump shot from 9 ft,89,100
377,4,1:30.0,Defensive rebound by T. Evans,,89,100
378,4,1:25.0,Shooting foul by D. Nowitzki (drawn by T. Evans),,89,100
379,4,1:25.0,T. Evans makes free throw 1 of 2,,90,100
380,4,1:25.0,A. Ajinça enters the game for Ö. Aşık,,90,100
381,4,1:25.0,T. Evans makes free throw 2 of 2,,91,100
