,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
190,2,1:30.0,J. McRoberts enters the game for S. Williams,,42,59
191,2,1:30.0,,O. Porter enters the game for P. Pierce,42,59
192,2,1:30.0,,G. Temple enters the game for R. Butler,42,59
193,2,1:30.0,,M. Gortat makes free throw 2 of 2,42,60
194,2,1:09.0,C. Bosh makes 2-pt jump shot from 17 ft,,44,60
195,2,1:04.0,,Turnover by J. Wall (lost ball; steal by L. Deng),44,60
196,2,0:49.0,C. Bosh makes 2-pt layup at rim (assist by J. McRoberts),,46,60
197,2,0:31.0,,M. Gortat makes 2-pt jump shot from 8 ft (assist by J. Wall),46,62
198,2,0:11.0,N. Cole makes 3-pt jump shot from 26 ft (assist by M. Chalmers),,49,62
199,2,0:00.0,,J. Wall makes 2-pt jump shot from 20 ft,49,64
200,3,11:47.0,,K. Humphries misses 2-pt jump shot from 16 ft,49,64
201,3,11:42.0,,Offensive rebound by Team,49,64
202,3,11:31.0,,Offensive foul by K. Humphries (drawn by S. Williams),49,64
203,3,11:31.0,,Turnover by K. Humphries (offensive foul),49,64
204,3,11:06.0,C. Bosh misses 2-pt jump shot from 16 ft,,49,64
205,3,11:06.0,,Defensive rebound by Team,49,64
206,3,10:48.0,,Turnover by P. Pierce (bad pass; steal by N. Cole),49,64
207,3,10:39.0,D. Wade misses 2-pt jump shot from 18 ft,,49,64
208,3,10:38.0,,Defensive rebound by B. Beal,49,64
209,3,10:28.0,,B. Beal misses 2-pt layup from 1 ft (block by C. Bosh),49,64
210,3,10:25.0,Defensive rebound by L. Deng,,49,64
211,3,10:20.0,L. Deng makes 2-pt layup from 2 ft,,51,64
212,3,10:11.0,,Shooting foul by D. Wade (drawn by J. Wall),51,64
213,3,10:11.0,,J. Wall makes free throw 1 of 2,51,65
214,3,10:11.0,,J. Wall makes free throw 2 of 2,51,66
215,3,9:59.0,N. Cole misses 2-pt layup at rim,,51,66
216,3,9:58.0,,Defensive rebound by M. Gortat,51,66
217,3,9:38.0,,J. Wall makes 2-pt jump shot from 18 ft,51,68
218,3,9:25.0,L. Deng misses 2-pt jump shot from 20 ft,,51,68
219,3,9:24.0,,Defensive rebound by M. Gortat,51,68
220,3,9:12.0,,Shooting foul by S. Williams (drawn by M. Gortat),51,68
221,3,9:12.0,,M. Gortat makes free throw 1 of 2,51,69
222,3,9:12.0,,M. Gortat makes free throw 2 of 2,51,70
223,3,8:48.0,S. Williams misses 3-pt jump shot from 22 ft,,51,70
224,3,8:47.0,,Defensive rebound by J. Wall,51,70
225,3,8:44.0,,K. Humphries makes 2-pt dunk at rim (assist by J. Wall),51,72
226,3,8:43.0,Miami full timeout,,51,72
227,3,8:30.0,Shooting foul by J. Wall (drawn by L. Deng),,51,72
228,3,8:30.0,L. Deng makes free throw 1 of 2,,52,72
229,3,8:30.0,L. Deng makes free throw 2 of 2,,53,72
230,3,8:10.0,,J. Wall misses 2-pt jump shot from 20 ft,53,72
231,3,8:09.0,Defensive rebound by C. Bosh,,53,72
232,3,7:59.0,D. Wade makes 2-pt jump shot from 5 ft,,55,72
233,3,7:41.0,,B. Beal misses 2-pt jump shot from 15 ft,55,72
234,3,7:40.0,,Offensive rebound by B. Beal,55,72
235,3,7:23.0,,Turnover by M. Gortat (3 sec),55,72
236,3,7:09.0,Personal foul by M. Gortat (drawn by C. Bosh),,55,72
237,3,6:57.0,Turnover by C. Bosh (lost ball; steal by J. Wall),,55,72
238,3,6:51.0,,Turnover by J. Wall (lost ball; steal by N. Cole),55,72
239,3,6:44.0,D. Wade makes 2-pt jump shot from 4 ft,,57,72
240,3,6:26.0,,M. Gortat misses 2-pt jump shot from 9 ft,57,72
241,3,6:25.0,Defensive rebound by L. Deng,,57,72
242,3,6:15.0,N. Cole makes 2-pt layup at rim,,59,72
243,3,6:15.0,,Washington full timeout,59,72
244,3,5:59.0,,B. Beal misses 3-pt jump shot from 23 ft,59,72
245,3,5:58.0,,Offensive rebound by K. Humphries,59,72
246,3,5:48.0,,K. Humphries makes 2-pt dunk at rim (assist by J. Wall),59,74
247,3,5:31.0,Offensive foul by D. Wade (drawn by B. Beal),,59,74
248,3,5:31.0,Turnover by D. Wade (offensive foul),,59,74
249,3,5:31.0,Violation by Team (delay of game),,59,74
250,3,5:18.0,,P. Pierce misses 3-pt jump shot from 22 ft,59,74
251,3,5:17.0,,Offensive rebound by Team,59,74
252,3,5:09.0,,J. Wall misses 3-pt jump shot from 29 ft,59,74
253,3,5:08.0,Defensive rebound by D. Wade,,59,74
254,3,4:57.0,S. Williams makes 2-pt layup from 1 ft (assist by C. Bosh),,61,74
255,3,4:35.0,,P. Pierce misses 2-pt jump shot from 14 ft,61,74
256,3,4:34.0,Defensive rebound by C. Bosh,,61,74
257,3,4:21.0,D. Wade misses 2-pt jump shot from 8 ft,,61,74
258,3,4:20.0,,Defensive rebound by M. Gortat,61,74
259,3,4:09.0,,M. Gortat makes 2-pt layup from 1 ft (assist by K. Humphries),61,76
260,3,3:46.0,Shooting foul by M. Gortat (drawn by C. Bosh),,61,76
261,3,3:46.0,C. Bosh makes free throw 1 of 2,,62,76
262,3,3:46.0,M. Chalmers enters the game for D. Wade,,62,76
263,3,3:46.0,J. McRoberts enters the game for S. Williams,,62,76
264,3,3:46.0,,D. Gooden enters the game for K. Humphries,62,76
265,3,3:46.0,,R. Butler enters the game for P. Pierce,62,76
266,3,3:46.0,C. Bosh misses free throw 2 of 2,,62,76
267,3,3:45.0,Offensive rebound by J. McRoberts,,62,76
268,3,3:35.0,C. Bosh misses 3-pt jump shot from 24 ft,,62,76
269,3,3:32.0,Offensive rebound by M. Chalmers,,62,76
270,3,3:30.0,M. Chalmers makes 2-pt layup at rim,,64,76
271,3,3:11.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),64,78
272,3,2:51.0,L. Deng misses 2-pt jump shot from 17 ft,,64,78
273,3,2:50.0,,Defensive rebound by M. Gortat,64,78
274,3,2:38.0,,R. Butler misses 3-pt jump shot from 23 ft,64,78
275,3,2:36.0,,Offensive rebound by M. Gortat,64,78
276,3,2:25.0,,J. Wall makes 3-pt jump shot from 27 ft (assist by D. Gooden),64,81
277,3,2:07.0,M. Chalmers misses 2-pt jump shot from 8 ft (block by J. Wall),,64,81
278,3,2:05.0,Offensive rebound by N. Cole,,64,81
279,3,2:02.0,N. Cole misses 3-pt jump shot from 26 ft,,64,81
280,3,2:01.0,,Defensive rebound by J. Wall,64,81
281,3,1:53.0,,J. Wall misses 3-pt jump shot from 25 ft,64,81
282,3,1:52.0,Defensive rebound by L. Deng,,64,81
283,3,1:30.0,Turnover by M. Chalmers (offensive foul),,64,81
284,3,1:30.0,Offensive foul by M. Chalmers (drawn by J. Wall),,64,81
285,3,1:30.0,,Washington full timeout,64,81
286,3,1:30.0,U. Haslem enters the game for L. Deng,,64,81
287,3,1:30.0,S. Napier enters the game for C. Bosh,,64,81
288,3,1:30.0,J. Ennis enters the game for N. Cole,,64,81
289,3,1:22.0,,Turnover by R. Butler (traveling),64,81
290,3,1:22.0,,K. Séraphin enters the game for M. Gortat,64,81
291,3,1:01.0,M. Chalmers makes 2-pt layup from 1 ft (assist by J. McRoberts),,66,81
292,3,0:47.0,,Offensive foul by B. Beal (drawn by U. Haslem),66,81
293,3,0:47.0,,Turnover by B. Beal (offensive foul),66,81
294,3,0:47.0,,O. Porter enters the game for B. Beal,66,81
295,3,0:31.0,U. Haslem misses 2-pt layup from 1 ft,,66,81
296,3,0:30.0,,Defensive rebound by O. Porter,66,81
297,3,0:09.0,,O. Porter misses 3-pt jump shot from 25 ft,66,81
298,3,0:08.0,Defensive rebound by S. Napier,,66,81
299,3,0:01.0,Turnover by S. Napier (bad pass; steal by D. Gooden),,66,81
300,4,11:48.0,Shooting foul by K. Séraphin (drawn by U. Haslem),,66,81
301,4,11:48.0,U. Haslem makes free throw 1 of 2,,67,81
302,4,11:48.0,U. Haslem makes free throw 2 of 2,,68,81
303,4,11:38.0,,Turnover by R. Butler (bad pass; steal by J. McRoberts),68,81
304,4,11:31.0,Personal foul by A. Miller (drawn by M. Chalmers),,68,81
305,4,11:22.0,Turnover by M. Chalmers (bad pass; steal by D. Gooden),,68,81
306,4,11:17.0,,Personal foul by S. Napier (drawn by A. Miller),68,81
307,4,10:57.0,,D. Gooden makes 3-pt jump shot from 26 ft (assist by A. Miller),68,84
308,4,10:28.0,U. Haslem misses 2-pt jump shot from 18 ft,,68,84
309,4,10:26.0,,Defensive rebound by R. Butler,68,84
310,4,10:12.0,,A. Miller makes 2-pt layup at rim (assist by K. Séraphin),68,86
311,4,10:11.0,Miami full timeout,,68,86
312,4,9:51.0,M. Chalmers misses 2-pt jump shot from 16 ft,,68,86
313,4,9:50.0,Offensive rebound by J. McRoberts,,68,86
314,4,9:40.0,Offensive foul by U. Haslem (drawn by R. Butler),,68,86
315,4,9:40.0,Turnover by U. Haslem (offensive foul),,68,86
316,4,9:22.0,,K. Séraphin makes 2-pt dunk at rim (assist by D. Gooden),68,88
317,4,8:59.0,S. Napier misses 3-pt jump shot from 24 ft,,68,88
318,4,8:58.0,,Defensive rebound by Team,68,88
319,4,8:58.0,C. Bosh enters the game for U. Haslem,,68,88
320,4,8:58.0,D. Wade enters the game for J. Ennis,,68,88
321,4,8:39.0,,R. Butler makes 3-pt jump shot from 24 ft (assist by A. Miller),68,91
322,4,8:23.0,D. Wade misses 2-pt jump shot from 4 ft,,68,91
323,4,8:22.0,,Defensive rebound by K. Séraphin,68,91
324,4,8:05.0,,D. Gooden misses 3-pt jump shot from 26 ft,68,91
325,4,8:04.0,Defensive rebound by C. Bosh,,68,91
326,4,7:50.0,J. McRoberts misses 3-pt jump shot from 28 ft,,68,91
327,4,7:49.0,,Defensive rebound by O. Porter,68,91
328,4,7:39.0,,K. Séraphin makes 2-pt layup at rim (assist by A. Miller),68,93
329,4,7:20.0,D. Wade makes 2-pt jump shot from 17 ft (assist by C. Bosh),,70,93
330,4,6:55.0,,A. Miller makes 2-pt layup from 1 ft,70,95
331,4,6:35.0,C. Bosh makes 2-pt jump shot from 6 ft,,72,95
332,4,6:35.0,Shooting foul by K. Séraphin (drawn by C. Bosh),,72,95
333,4,6:35.0,C. Bosh makes free throw 1 of 1,,73,95
334,4,6:16.0,,R. Butler misses 2-pt jump shot from 13 ft,73,95
335,4,6:15.0,Defensive rebound by M. Chalmers,,73,95
336,4,6:10.0,M. Chalmers makes 2-pt layup from 1 ft,,75,95
337,4,5:52.0,,R. Butler makes 2-pt jump shot from 5 ft,75,97
338,4,5:37.0,M. Chalmers misses 3-pt jump shot from 22 ft,,75,97
339,4,5:36.0,,Defensive rebound by K. Séraphin,75,97
340,4,5:27.0,,O. Porter misses 3-pt jump shot from 22 ft,75,97
341,4,5:26.0,Defensive rebound by J. McRoberts,,75,97
342,4,5:22.0,D. Wade makes 2-pt jump shot from 5 ft (assist by J. McRoberts),,77,97
343,4,5:22.0,Shooting foul by D. Gooden (drawn by D. Wade),,77,97
344,4,5:22.0,Official timeout,,77,97
345,4,5:22.0,D. Wade makes free throw 1 of 1,,78,97
346,4,5:07.0,,Turnover by K. Séraphin (lost ball; steal by D. Wade),78,97
347,4,4:59.0,Turnover by C. Bosh (lost ball; steal by O. Porter),,78,97
348,4,4:54.0,,R. Butler makes 2-pt dunk at rim (assist by O. Porter),78,99
349,4,4:54.0,,Shooting foul by C. Bosh (drawn by R. Butler),78,99
350,4,4:54.0,J. Ennis enters the game for D. Wade,,78,99
351,4,4:54.0,,R. Butler makes free throw 1 of 1,78,100
352,4,4:50.0,Personal foul by D. Gooden (drawn by J. McRoberts),,78,100
353,4,4:50.0,J. McRoberts makes free throw 1 of 2,,79,100
354,4,4:50.0,,D. Blair enters the game for D. Gooden,79,100
355,4,4:50.0,J. Hamilton enters the game for C. Bosh,,79,100
356,4,4:50.0,J. McRoberts makes free throw 2 of 2,,80,100
357,4,4:33.0,,Shooting foul by J. Hamilton (drawn by K. Séraphin),80,100
358,4,4:33.0,,K. Séraphin misses free throw 1 of 2,80,100
359,4,4:33.0,,Offensive rebound by Team,80,100
360,4,4:33.0,,K. Séraphin makes free throw 2 of 2,80,101
361,4,4:16.0,S. Napier misses 3-pt jump shot from 25 ft,,80,101
362,4,4:15.0,Offensive rebound by J. Ennis,,80,101
363,4,3:58.0,Personal foul by D. Blair (drawn by J. McRoberts),,80,101
364,4,3:58.0,J. McRoberts makes free throw 1 of 2,,81,101
365,4,3:58.0,J. McRoberts makes free throw 2 of 2,,82,101
366,4,3:41.0,,R. Butler misses 3-pt jump shot from 26 ft,82,101
367,4,3:39.0,Defensive rebound by J. Hamilton,,82,101
368,4,3:30.0,J. Hamilton misses 2-pt jump shot from 4 ft,,82,101
369,4,3:29.0,,Defensive rebound by D. Blair,82,101
370,4,3:14.0,,Turnover by O. Porter (lost ball),82,101
371,4,3:04.0,M. Chalmers misses 3-pt jump shot from 27 ft,,82,101
372,4,3:03.0,,Defensive rebound by K. Séraphin,82,101
373,4,2:46.0,,D. Blair misses 2-pt jump shot from 4 ft,82,101
374,4,2:45.0,Defensive rebound by J. Hamilton,,82,101
375,4,2:39.0,S. Napier misses 3-pt jump shot from 25 ft,,82,101
376,4,2:37.0,,Defensive rebound by K. Séraphin,82,101
377,4,2:20.0,,D. Blair misses 2-pt jump shot from 3 ft,82,101
378,4,2:19.0,,Offensive rebound by K. Séraphin,82,101
379,4,2:15.0,,Shooting foul by J. McRoberts (drawn by R. Butler),82,101
380,4,2:15.0,,Washington full timeout,82,101
381,4,2:15.0,H. Whiteside enters the game for J. McRoberts,,82,101
382,4,2:15.0,,R. Butler makes free throw 1 of 2,82,102
383,4,2:15.0,,R. Butler makes free throw 2 of 2,82,103
384,4,2:01.0,S. Napier misses 3-pt jump shot from 25 ft,,82,103
385,4,2:00.0,Offensive rebound by J. Hamilton,,82,103
386,4,1:51.0,J. Hamilton misses 3-pt jump shot from 25 ft,,82,103
387,4,1:50.0,,Defensive rebound by R. Butler,82,103
388,4,1:30.0,,D. Blair makes 2-pt jump shot from 3 ft (assist by O. Porter),82,105
389,4,1:25.0,Personal take foul by A. Miller (drawn by M. Chalmers),,82,105
390,4,1:25.0,,G. Temple enters the game for R. Butler,82,105
