,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
35,1,6:18.0,,Turnover by G. Antetokounmpo (step out of bounds),17,8
36,1,6:02.0,J. Butler misses 2-pt jump shot from 6 ft,,17,8
37,1,6:00.0,Offensive rebound by J. Noah,,17,8
38,1,6:00.0,J. Noah makes 2-pt tip-in from 1 ft,,19,8
39,1,5:44.0,,O. Mayo misses 3-pt jump shot from 24 ft,19,8
40,1,5:43.0,Defensive rebound by M. Dunleavy,,19,8
41,1,5:31.0,Turnover by P. Gasol (lost ball; steal by J. Bayless),,19,8
42,1,5:17.0,,J. Bayless misses 2-pt jump shot from 16 ft,19,8
43,1,5:14.0,Defensive rebound by P. Gasol,,19,8
44,1,5:10.0,P. Gasol makes 2-pt jump shot from 13 ft (assist by J. Noah),,21,8
45,1,5:10.0,Shooting foul by O. Mayo (drawn by P. Gasol),,21,8
46,1,5:10.0,,J. Henson enters the game for Z. Pachulia,21,8
47,1,5:10.0,T. Gibson enters the game for J. Noah,,21,8
48,1,5:10.0,P. Gasol makes free throw 1 of 1,,22,8
49,1,4:57.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by O. Mayo),22,10
50,1,4:44.0,D. Rose misses 2-pt jump shot from 16 ft,,22,10
51,1,4:43.0,,Defensive rebound by E. İlyasova,22,10
52,1,4:25.0,,E. İlyasova misses 3-pt jump shot from 25 ft,22,10
53,1,4:24.0,Defensive rebound by D. Rose,,22,10
54,1,4:16.0,A. Brooks enters the game for D. Rose,,22,10
55,1,4:01.0,A. Brooks makes 3-pt jump shot from 30 ft (assist by J. Butler),,25,10
56,1,3:46.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,25,10
57,1,3:45.0,Defensive rebound by P. Gasol,,25,10
58,1,3:38.0,A. Brooks misses 2-pt layup at rim (block by J. Bayless),,25,10
59,1,3:35.0,,Defensive rebound by G. Antetokounmpo,25,10
60,1,3:33.0,,Turnover by G. Antetokounmpo (lost ball; steal by M. Dunleavy),25,10
61,1,3:30.0,T. Gibson makes 2-pt layup at rim (assist by P. Gasol),,27,10
62,1,3:30.0,Shooting foul by J. Bayless (drawn by T. Gibson),,27,10
63,1,3:30.0,K. Hinrich enters the game for J. Butler,,27,10
64,1,3:30.0,,J. Dudley enters the game for E. İlyasova,27,10
65,1,3:30.0,T. Gibson makes free throw 1 of 1,,28,10
66,1,3:08.0,,O. Mayo makes 2-pt jump shot from 7 ft (assist by G. Antetokounmpo),28,12
67,1,2:48.0,P. Gasol makes 2-pt hook shot from 4 ft (assist by A. Brooks),,30,12
68,1,2:31.0,,J. Henson makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),30,14
69,1,2:14.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,30,14
70,1,2:13.0,Offensive rebound by P. Gasol,,30,14
71,1,2:11.0,P. Gasol makes 2-pt hook shot from 10 ft,,32,14
72,1,1:58.0,,J. Henson makes 2-pt hook shot from 4 ft,32,16
73,1,1:42.0,P. Gasol misses 2-pt jump shot from 19 ft,,32,16
74,1,1:42.0,,Defensive rebound by G. Antetokounmpo,32,16
75,1,1:42.0,Loose ball foul by T. Gibson (drawn by G. Antetokounmpo),,32,16
76,1,1:42.0,Chicago full timeout,,32,16
77,1,1:42.0,,M. Carter-Williams enters the game for J. Bayless,32,16
78,1,1:42.0,,K. Middleton enters the game for G. Antetokounmpo,32,16
79,1,1:42.0,D. Rose enters the game for A. Brooks,,32,16
80,1,1:30.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,32,16
81,1,1:30.0,Defensive rebound by Team,,32,16
82,1,1:30.0,J. Butler enters the game for M. Dunleavy,,32,16
83,1,1:16.0,K. Hinrich misses 3-pt jump shot from 24 ft,,32,16
84,1,1:16.0,Offensive rebound by Team,,32,16
85,1,1:11.0,Personal foul by O. Mayo (drawn by J. Butler),,32,16
86,1,1:03.0,Turnover by D. Rose (bad pass),,32,16
87,1,0:50.0,,Turnover by O. Mayo (bad pass),32,16
88,1,0:30.0,J. Butler misses 2-pt layup from 1 ft,,32,16
89,1,0:30.0,Offensive rebound by P. Gasol,,32,16
90,1,0:30.0,P. Gasol makes 2-pt tip-in at rim,,34,16
91,1,0:08.0,,J. Dudley misses 2-pt layup at rim (block by P. Gasol),34,16
92,1,0:05.0,Defensive rebound by P. Gasol,,34,16
93,1,0:02.0,D. Rose misses 2-pt layup from 1 ft (block by M. Carter-Williams),,34,16
94,1,0:00.0,,Defensive rebound by M. Carter-Williams,34,16
95,2,11:51.0,,Turnover by M. Carter-Williams (lost ball),34,16
96,2,11:33.0,J. Butler misses 3-pt jump shot from 26 ft,,34,16
97,2,11:31.0,,Defensive rebound by M. Carter-Williams,34,16
98,2,11:18.0,,Shooting foul by J. Noah (drawn by K. Middleton),34,16
99,2,11:18.0,,K. Middleton makes free throw 1 of 2,34,17
100,2,11:18.0,,K. Middleton makes free throw 2 of 2,34,18
101,2,11:03.0,T. Gibson misses 2-pt jump shot from 15 ft,,34,18
102,2,11:01.0,Offensive rebound by J. Noah,,34,18
103,2,11:01.0,J. Noah misses 2-pt tip-in at rim,,34,18
104,2,10:59.0,,Defensive rebound by J. Henson,34,18
105,2,10:52.0,,Shooting foul by K. Hinrich (drawn by J. Henson),34,18
106,2,10:52.0,,J. Henson misses free throw 1 of 2,34,18
107,2,10:52.0,,Offensive rebound by Team,34,18
108,2,10:52.0,,J. Henson misses free throw 2 of 2,34,18
109,2,10:51.0,Defensive rebound by J. Butler,,34,18
110,2,10:49.0,Turnover by J. Butler (bad pass),,34,18
111,2,10:43.0,,Turnover by J. Dudley (bad pass; steal by J. Butler),34,18
112,2,10:30.0,D. Rose makes 2-pt jump shot from 5 ft,,36,18
113,2,10:18.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,36,18
114,2,10:16.0,Defensive rebound by D. Rose,,36,18
115,2,10:09.0,K. Hinrich misses 2-pt jump shot from 18 ft,,36,18
116,2,10:08.0,,Defensive rebound by J. Henson,36,18
117,2,10:03.0,,O. Mayo misses 2-pt layup at rim,36,18
118,2,10:02.0,Defensive rebound by T. Gibson,,36,18
119,2,9:52.0,D. Rose makes 2-pt jump shot from 8 ft (assist by J. Butler),,38,18
120,2,9:34.0,,O. Mayo misses 2-pt jump shot from 14 ft,38,18
121,2,9:33.0,Defensive rebound by T. Gibson,,38,18
122,2,9:25.0,D. Rose makes 3-pt jump shot from 27 ft,,41,18
123,2,9:24.0,,Milwaukee full timeout,41,18
124,2,9:24.0,,J. Bayless enters the game for M. Carter-Williams,41,18
125,2,9:12.0,,Turnover by J. Henson (lost ball),41,18
126,2,8:50.0,J. Noah makes 2-pt layup from 1 ft (assist by K. Hinrich),,43,18
127,2,8:41.0,,Personal foul by J. Noah (drawn by J. Henson),43,18
128,2,8:41.0,A. Brooks enters the game for D. Rose,,43,18
129,2,8:29.0,,O. Mayo makes 2-pt jump shot from 16 ft (assist by J. Bayless),43,20
130,2,8:07.0,J. Butler makes 2-pt layup from 1 ft (assist by T. Gibson),,45,20
131,2,7:57.0,,Turnover by J. Bayless (bad pass),45,20
132,2,7:47.0,Personal foul by J. Henson (drawn by T. Gibson),,45,20
133,2,7:37.0,Turnover by T. Gibson (3 sec),,45,20
134,2,7:16.0,,Turnover by K. Middleton (bad pass),45,20
135,2,7:16.0,,Z. Pachulia enters the game for J. Henson,45,20
136,2,6:58.0,J. Butler makes 2-pt dunk at rim (assist by J. Noah),,47,20
137,2,6:43.0,,K. Middleton misses 2-pt jump shot from 17 ft,47,20
138,2,6:42.0,Defensive rebound by K. Hinrich,,47,20
139,2,6:30.0,M. Dunleavy enters the game for K. Hinrich,,47,20
140,2,6:30.0,,G. Antetokounmpo enters the game for O. Mayo,47,20
141,2,6:26.0,J. Butler misses 3-pt jump shot from 26 ft,,47,20
142,2,6:25.0,,Defensive rebound by J. Dudley,47,20
143,2,6:25.0,Loose ball foul by J. Noah (drawn by J. Dudley),,47,20
144,2,6:25.0,P. Gasol enters the game for J. Noah,,47,20
145,2,6:09.0,,Shooting foul by M. Dunleavy (drawn by G. Antetokounmpo),47,20
146,2,6:09.0,,G. Antetokounmpo misses free throw 1 of 2,47,20
147,2,6:09.0,,Offensive rebound by Team,47,20
148,2,6:09.0,,G. Antetokounmpo makes free throw 2 of 2,47,21
149,2,5:50.0,A. Brooks misses 2-pt jump shot from 15 ft,,47,21
150,2,5:49.0,,Defensive rebound by J. Bayless,47,21
151,2,5:42.0,,G. Antetokounmpo misses 2-pt jump shot from 4 ft,47,21
152,2,5:41.0,Defensive rebound by M. Dunleavy,,47,21
153,2,5:27.0,J. Butler makes 2-pt jump shot from 14 ft (assist by M. Dunleavy),,49,21
154,2,5:14.0,,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by J. Bayless),49,23
155,2,4:58.0,J. Butler misses 2-pt layup from 1 ft,,49,23
156,2,4:57.0,,Defensive rebound by Z. Pachulia,49,23
157,2,4:43.0,,K. Middleton misses 3-pt jump shot from 23 ft,49,23
158,2,4:42.0,Defensive rebound by M. Dunleavy,,49,23
159,2,4:30.0,Turnover by M. Dunleavy (lost ball),,49,23
160,2,4:30.0,Official timeout,,49,23
161,2,4:30.0,D. Rose enters the game for A. Brooks,,49,23
162,2,4:30.0,,M. Carter-Williams enters the game for J. Bayless,49,23
163,2,4:30.0,,E. İlyasova enters the game for J. Dudley,49,23
164,2,4:16.0,,Shooting block foul by T. Gibson (drawn by E. İlyasova),49,23
165,2,4:16.0,,E. İlyasova makes free throw 1 of 2,49,24
166,2,4:16.0,,E. İlyasova misses free throw 2 of 2,49,24
167,2,4:14.0,Defensive rebound by P. Gasol,,49,24
168,2,4:04.0,J. Butler misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),,49,24
169,2,4:01.0,Offensive rebound by J. Butler,,49,24
170,2,3:50.0,P. Gasol misses 2-pt jump shot from 17 ft,,49,24
171,2,3:48.0,,Defensive rebound by G. Antetokounmpo,49,24
172,2,3:43.0,,E. İlyasova misses 2-pt layup from 1 ft,49,24
173,2,3:41.0,,Offensive rebound by E. İlyasova,49,24
174,2,3:41.0,,E. İlyasova makes 2-pt tip-in from 1 ft,49,26
175,2,3:21.0,Personal foul by K. Middleton (drawn by M. Dunleavy),,49,26
176,2,3:21.0,M. Dunleavy makes free throw 1 of 3,,50,26
177,2,3:21.0,M. Dunleavy makes free throw 2 of 3,,51,26
178,2,3:21.0,M. Dunleavy makes free throw 3 of 3,,52,26
179,2,3:10.0,,Z. Pachulia misses 2-pt jump shot from 18 ft,52,26
180,2,3:09.0,Defensive rebound by T. Gibson,,52,26
181,2,2:57.0,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by T. Gibson),,55,26
182,2,2:46.0,,Personal foul by M. Dunleavy (drawn by Z. Pachulia),55,26
183,2,2:46.0,Chicago full timeout,,55,26
184,2,2:46.0,,Technical foul by O. Mayo,55,26
185,2,2:46.0,M. Dunleavy makes technical free throw,,56,26
186,2,2:46.0,,Z. Pachulia makes free throw 1 of 2,56,27
187,2,2:46.0,,Z. Pachulia makes free throw 2 of 2,56,28
188,2,2:27.0,Personal foul by M. Carter-Williams (drawn by D. Rose),,56,28
189,2,2:12.0,D. Rose misses 3-pt jump shot from 26 ft,,56,28
190,2,2:08.0,,Defensive rebound by M. Carter-Williams,56,28
191,2,2:03.0,,Turnover by Z. Pachulia (lost ball; steal by J. Butler),56,28
192,2,1:57.0,T. Gibson makes 2-pt layup from 1 ft (assist by D. Rose),,58,28
193,2,1:39.0,,E. İlyasova misses 3-pt jump shot from 26 ft,58,28
194,2,1:38.0,Defensive rebound by T. Gibson,,58,28
195,2,1:34.0,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by D. Rose),,61,28
196,2,1:34.0,,G. Antetokounmpo ejected from game,61,28
197,2,1:34.0,,J. Bayless enters the game for G. Antetokounmpo,61,28
198,2,1:34.0,M. Dunleavy makes flagrant free throw 1 of 1,,62,28
199,2,1:14.0,T. Gibson misses 2-pt jump shot from 15 ft,,62,28
200,2,1:13.0,,Defensive rebound by E. İlyasova,62,28
201,2,0:55.0,,Personal foul by T. Gibson (drawn by J. Bayless),62,28
202,2,0:55.0,,J. Bayless misses free throw 1 of 2,62,28
203,2,0:55.0,,Offensive rebound by Team,62,28
204,2,0:55.0,N. Mirotić enters the game for T. Gibson,,62,28
205,2,0:55.0,K. Hinrich enters the game for M. Dunleavy,,62,28
206,2,0:55.0,,J. Bayless makes free throw 2 of 2,62,29
207,2,0:42.0,P. Gasol misses 2-pt jump shot from 18 ft,,62,29
208,2,0:41.0,,Defensive rebound by Z. Pachulia,62,29
209,2,0:34.0,,M. Carter-Williams makes 2-pt jump shot from 19 ft,62,31
210,2,0:14.0,J. Butler makes 3-pt jump shot from 24 ft (assist by K. Hinrich),,65,31
211,2,0:03.0,,Z. Pachulia makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),65,33
212,2,0:00.0,N. Mirotić misses 3-pt jump shot from 79 ft,,65,33
213,2,0:00.0,Offensive rebound by Team,,65,33
214,3,11:45.0,,K. Middleton misses 2-pt jump shot from 10 ft,65,33
215,3,11:44.0,Defensive rebound by J. Noah,,65,33
216,3,11:28.0,Personal foul by Z. Pachulia (drawn by J. Noah),,65,33
217,3,11:16.0,Shooting foul by K. Middleton (drawn by P. Gasol),,65,33
218,3,11:16.0,P. Gasol misses free throw 1 of 2,,65,33
219,3,11:16.0,Offensive rebound by Team,,65,33
220,3,11:16.0,P. Gasol makes free throw 2 of 2,,66,33
221,3,11:07.0,,Shooting block foul by P. Gasol (drawn by Z. Pachulia),66,33
222,3,11:07.0,,Z. Pachulia makes free throw 1 of 2,66,34
223,3,11:07.0,,Z. Pachulia makes free throw 2 of 2,66,35
224,3,10:53.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,66,35
225,3,10:51.0,,Defensive rebound by M. Carter-Williams,66,35
226,3,10:42.0,,E. İlyasova makes 2-pt layup at rim (assist by Z. Pachulia),66,37
227,3,10:19.0,D. Rose makes 3-pt jump shot from 24 ft (assist by J. Butler),,69,37
228,3,9:58.0,,M. Carter-Williams misses 2-pt layup from 1 ft,69,37
229,3,9:57.0,Defensive rebound by P. Gasol,,69,37
230,3,9:51.0,J. Butler misses 3-pt jump shot from 27 ft,,69,37
231,3,9:49.0,,Defensive rebound by K. Middleton,69,37
232,3,9:42.0,,O. Mayo misses 3-pt jump shot from 28 ft,69,37
233,3,9:41.0,Defensive rebound by D. Rose,,69,37
234,3,9:22.0,J. Noah makes 2-pt hook shot from 4 ft (assist by J. Butler),,71,37
235,3,9:09.0,,Shooting foul by D. Rose (drawn by M. Carter-Williams),71,37
236,3,9:09.0,,M. Carter-Williams misses free throw 1 of 2,71,37
237,3,9:09.0,,Offensive rebound by Team,71,37
238,3,9:09.0,,M. Carter-Williams makes free throw 2 of 2,71,38
239,3,8:54.0,D. Rose makes 2-pt layup from 1 ft,,73,38
240,3,8:40.0,,Turnover by Z. Pachulia (bad pass; steal by D. Rose),73,38
241,3,8:33.0,Shooting foul by E. İlyasova (drawn by J. Noah),,73,38
242,3,8:33.0,J. Noah makes free throw 1 of 2,,74,38
243,3,8:33.0,,J. Henson enters the game for Z. Pachulia,74,38
244,3,8:33.0,J. Noah misses free throw 2 of 2,,74,38
245,3,8:32.0,,Defensive rebound by K. Middleton,74,38
246,3,8:21.0,,K. Middleton misses 3-pt jump shot from 26 ft,74,38
247,3,8:20.0,Defensive rebound by Team,,74,38
248,3,8:04.0,J. Noah makes 2-pt hook shot from 8 ft,,76,38
249,3,7:43.0,,Turnover by O. Mayo (bad pass; steal by J. Noah),76,38
250,3,7:34.0,Personal foul by O. Mayo (drawn by D. Rose),,76,38
251,3,7:34.0,,J. Dudley enters the game for E. İlyasova,76,38
252,3,7:19.0,D. Rose makes 3-pt jump shot from 28 ft (assist by M. Dunleavy),,79,38
253,3,7:01.0,,Turnover by J. Henson (bad pass; steal by J. Butler),79,38
254,3,6:58.0,J. Butler makes 2-pt layup from 1 ft,,81,38
255,3,6:58.0,,Milwaukee full timeout,81,38
256,3,6:43.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Butler),81,38
257,3,6:29.0,D. Rose misses 3-pt jump shot from 27 ft,,81,38
258,3,6:28.0,,Defensive rebound by O. Mayo,81,38
259,3,6:21.0,,Turnover by K. Middleton (bad pass),81,38
260,3,6:03.0,Offensive foul by M. Dunleavy (drawn by M. Carter-Williams),,81,38
261,3,6:03.0,Turnover by M. Dunleavy (offensive foul),,81,38
262,3,6:03.0,,Technical foul by M. Carter-Williams,81,38
263,3,6:03.0,M. Dunleavy makes technical free throw,,82,38
264,3,5:46.0,,J. Henson misses 2-pt hook shot from 6 ft,82,38
265,3,5:45.0,Defensive rebound by J. Noah,,82,38
266,3,5:28.0,Turnover by M. Dunleavy (bad pass; steal by J. Dudley),,82,38
267,3,5:21.0,,O. Mayo misses 3-pt jump shot from 26 ft,82,38
268,3,5:20.0,Defensive rebound by J. Noah,,82,38
269,3,5:13.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by M. Dunleavy),,84,38
270,3,4:57.0,,M. Carter-Williams misses 2-pt jump shot from 17 ft,84,38
271,3,4:56.0,Defensive rebound by D. Rose,,84,38
272,3,4:37.0,D. Rose misses 3-pt jump shot from 23 ft,,84,38
273,3,4:35.0,,Defensive rebound by J. Dudley,84,38
274,3,4:23.0,Offensive charge foul by K. Middleton (drawn by D. Rose),,84,38
275,3,4:23.0,,Turnover by K. Middleton (offensive foul),84,38
276,3,4:23.0,,T. Ennis enters the game for M. Carter-Williams,84,38
277,3,4:23.0,,M. Plumlee enters the game for J. Henson,84,38
278,3,4:23.0,K. Hinrich enters the game for D. Rose,,84,38
279,3,4:23.0,T. Gibson enters the game for J. Noah,,84,38
280,3,4:23.0,,J. Bayless enters the game for K. Middleton,84,38
281,3,3:57.0,K. Hinrich misses 2-pt layup from 3 ft,,84,38
282,3,3:55.0,,Defensive rebound by M. Plumlee,84,38
283,3,3:43.0,,J. Dudley makes 2-pt jump shot from 6 ft (assist by T. Ennis),84,40
284,3,3:43.0,,Shooting foul by T. Gibson (drawn by J. Dudley),84,40
285,3,3:43.0,,J. Dudley makes free throw 1 of 1,84,41
286,3,3:34.0,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),,86,41
287,3,3:09.0,,T. Ennis misses 2-pt jump shot from 18 ft,86,41
288,3,3:08.0,Defensive rebound by P. Gasol,,86,41
289,3,2:51.0,Turnover by J. Butler (bad pass; steal by J. Dudley),,86,41
290,3,2:44.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Bayless),86,44
291,3,2:23.0,P. Gasol makes 2-pt layup from 1 ft (assist by K. Hinrich),,88,44
292,3,2:19.0,,Turnover by J. Dudley (lost ball),88,44
293,3,2:19.0,Chicago full timeout,,88,44
294,3,2:19.0,A. Brooks enters the game for J. Butler,,88,44
295,3,2:01.0,P. Gasol misses 2-pt jump shot from 14 ft,,88,44
296,3,2:00.0,,Defensive rebound by J. Dudley,88,44
297,3,1:48.0,,T. Ennis misses 3-pt jump shot from 25 ft,88,44
298,3,1:47.0,Defensive rebound by T. Gibson,,88,44
299,3,1:32.0,T. Gibson misses 2-pt hook shot from 8 ft,,88,44
300,3,1:31.0,,Defensive rebound by M. Plumlee,88,44
301,3,1:21.0,,O. Mayo misses 2-pt jump shot from 14 ft,88,44
302,3,1:20.0,Defensive rebound by A. Brooks,,88,44
303,3,1:16.0,T. Gibson makes 2-pt dunk at rim (assist by M. Dunleavy),,90,44
304,3,1:00.0,,J. Bayless misses 3-pt jump shot from 23 ft,90,44
305,3,0:59.0,,Offensive rebound by M. Plumlee,90,44
306,3,0:59.0,,M. Plumlee makes 2-pt dunk at rim,90,46
307,3,0:43.0,T. Gibson misses 2-pt dunk at rim (block by M. Plumlee),,90,46
308,3,0:39.0,,Defensive rebound by O. Mayo,90,46
309,3,0:33.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by J. Dudley),90,49
310,3,0:13.0,A. Brooks misses 2-pt jump shot from 4 ft,,90,49
311,3,0:12.0,,Defensive rebound by J. Bayless,90,49
312,3,0:06.0,,T. Ennis misses 2-pt layup from 1 ft,90,49
313,3,0:05.0,Defensive rebound by Team,,90,49
314,3,0:05.0,,Loose ball foul by M. Plumlee (drawn by P. Gasol),90,49
315,3,0:05.0,P. Gasol misses free throw 1 of 2,,90,49
316,3,0:05.0,Offensive rebound by Team,,90,49
317,3,0:05.0,P. Gasol makes free throw 2 of 2,,91,49
318,3,0:00.0,,T. Ennis makes 3-pt jump shot from 28 ft,91,52
319,4,11:40.0,Turnover by T. Gibson (traveling),,91,52
320,4,11:22.0,,T. Ennis misses 3-pt jump shot from 27 ft,91,52
321,4,11:20.0,,Offensive rebound by J. O'Bryant,91,52
322,4,11:11.0,,J. O'Bryant misses 2-pt jump shot from 17 ft,91,52
323,4,11:09.0,Defensive rebound by J. Noah,,91,52
324,4,10:52.0,T. Snell misses 3-pt jump shot from 27 ft,,91,52
325,4,10:50.0,,Defensive rebound by M. Plumlee,91,52
326,4,10:31.0,,J. O'Bryant makes 2-pt jump shot from 17 ft (assist by J. Bayless),91,54
327,4,10:08.0,Personal block foul by J. O'Bryant (drawn by K. Hinrich),,91,54
328,4,9:55.0,K. Hinrich makes 3-pt jump shot from 25 ft (assist by A. Brooks),,94,54
329,4,9:35.0,,J. Bayless makes 3-pt jump shot from 24 ft (assist by T. Ennis),94,57
330,4,9:09.0,J. Noah makes 2-pt hook shot from 5 ft,,96,57
331,4,8:56.0,,Turnover by M. Plumlee (bad pass),96,57
332,4,8:56.0,Official timeout,,96,57
333,4,8:38.0,A. Brooks makes 2-pt jump shot from 16 ft,,98,57
334,4,8:24.0,,T. Ennis makes 2-pt jump shot from 15 ft,98,59
335,4,7:59.0,J. Noah misses 2-pt jump shot from 8 ft,,98,59
336,4,7:58.0,Offensive rebound by T. Gibson,,98,59
337,4,7:54.0,T. Snell makes 3-pt jump shot from 25 ft (assist by T. Gibson),,101,59
338,4,7:37.0,,J. Gutiérrez makes 2-pt jump shot from 4 ft (assist by M. Plumlee),101,61
339,4,7:16.0,T. Snell misses 2-pt layup from 2 ft,,101,61
340,4,7:14.0,,Defensive rebound by J. Gutiérrez,101,61
341,4,7:04.0,,J. Gutiérrez misses 2-pt jump shot from 14 ft,101,61
342,4,7:03.0,Defensive rebound by T. Snell,,101,61
343,4,6:44.0,A. Brooks misses 3-pt jump shot from 29 ft,,101,61
344,4,6:42.0,Offensive rebound by Team,,101,61
345,4,6:42.0,N. Mirotić enters the game for T. Gibson,,101,61
346,4,6:42.0,N. Mohammed enters the game for J. Noah,,101,61
347,4,6:29.0,K. Hinrich makes 2-pt layup at rim,,103,61
348,4,6:18.0,,J. O'Bryant makes 2-pt jump shot from 18 ft (assist by T. Ennis),103,63
349,4,6:05.0,Personal block foul by T. Ennis (drawn by T. Snell),,103,63
350,4,6:05.0,D. McDermott enters the game for K. Hinrich,,103,63
351,4,5:57.0,Turnover by D. McDermott (lost ball),,103,63
352,4,5:57.0,,Milwaukee full timeout,103,63
353,4,5:57.0,,Milwaukee full timeout,103,63
354,4,5:39.0,,J. O'Bryant misses 2-pt jump shot from 7 ft,103,63
355,4,5:38.0,Defensive rebound by A. Brooks,,103,63
356,4,5:30.0,T. Snell misses 2-pt dunk at rim,,103,63
357,4,5:28.0,Offensive rebound by D. McDermott,,103,63
358,4,5:25.0,D. McDermott makes 3-pt jump shot from 23 ft,,106,63
359,4,5:07.0,,M. Plumlee misses 2-pt hook shot from 9 ft,106,63
360,4,5:06.0,Defensive rebound by N. Mirotić,,106,63
361,4,4:48.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by T. Snell),,109,63
362,4,4:35.0,,J. O'Bryant misses 2-pt jump shot from 18 ft,109,63
363,4,4:30.0,Defensive rebound by A. Brooks,,109,63
364,4,4:27.0,D. McDermott misses 2-pt layup at rim,,109,63
365,4,4:25.0,,Defensive rebound by J. O'Bryant,109,63
366,4,4:20.0,,T. Ennis misses 2-pt layup at rim,109,63
367,4,4:18.0,,Offensive rebound by M. Plumlee,109,63
368,4,4:18.0,,M. Plumlee misses 2-pt tip-in from 1 ft,109,63
369,4,4:17.0,,Offensive rebound by T. Ennis,109,63
370,4,4:17.0,E. Moore enters the game for A. Brooks,,109,63
371,4,4:03.0,,T. Ennis misses 3-pt jump shot from 28 ft,109,63
372,4,4:02.0,Defensive rebound by T. Snell,,109,63
373,4,3:51.0,N. Mohammed misses 2-pt jump shot from 16 ft,,109,63
374,4,3:50.0,,Defensive rebound by J. O'Bryant,109,63
375,4,3:36.0,,M. Plumlee misses 2-pt hook shot from 4 ft,109,63
376,4,3:35.0,Defensive rebound by N. Mirotić,,109,63
377,4,3:15.0,T. Snell makes 2-pt jump shot from 7 ft,,111,63
378,4,2:53.0,,J. O'Bryant misses 2-pt jump shot from 13 ft,111,63
