,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
272,3,2:51.0,,Offensive rebound by Team,79,66
273,3,2:51.0,,D. Lillard makes free throw 2 of 2,79,67
274,3,2:29.0,Z. Randolph makes 2-pt hook shot from 7 ft,,81,67
275,3,2:20.0,,D. Lillard makes 2-pt jump shot from 18 ft,81,69
276,3,2:09.0,Personal foul by D. Lillard (drawn by N. Calathes),,81,69
277,3,2:09.0,N. Calathes makes free throw 1 of 2,,82,69
278,3,2:09.0,N. Calathes misses free throw 2 of 2,,82,69
279,3,2:08.0,,Defensive rebound by L. Aldridge,82,69
280,3,1:57.0,,Turnover by L. Aldridge (lost ball; steal by C. Lee),82,69
281,3,1:49.0,M. Gasol misses 2-pt jump shot from 17 ft,,82,69
282,3,1:48.0,,Defensive rebound by D. Lillard,82,69
283,3,1:43.0,,D. Lillard misses 3-pt jump shot from 27 ft,82,69
284,3,1:42.0,Defensive rebound by J. Green,,82,69
285,3,1:21.0,J. Green misses 2-pt jump shot from 9 ft,,82,69
286,3,1:20.0,,Defensive rebound by C. Kaman,82,69
287,3,1:17.0,,Shooting foul by C. Lee (drawn by C. McCollum),82,69
288,3,1:17.0,,C. McCollum makes free throw 1 of 2,82,70
289,3,1:17.0,,S. Blake enters the game for D. Lillard,82,70
290,3,1:17.0,,C. McCollum makes free throw 2 of 2,82,71
291,3,1:02.0,J. Green makes 2-pt jump shot from 4 ft (assist by Z. Randolph),,84,71
292,3,1:02.0,Shooting foul by S. Blake (drawn by J. Green),,84,71
293,3,1:02.0,K. Koufos enters the game for M. Gasol,,84,71
294,3,1:02.0,J. Green makes free throw 1 of 1,,85,71
295,3,0:46.0,,N. Batum makes 2-pt jump shot from 20 ft (assist by L. Aldridge),85,73
296,3,0:21.0,N. Calathes misses 2-pt jump shot from 18 ft,,85,73
297,3,0:21.0,,Defensive rebound by Team,85,73
298,3,0:21.0,Loose ball foul by Z. Randolph (drawn by S. Blake),,85,73
299,3,0:21.0,,S. Blake makes free throw 1 of 2,85,74
300,3,0:21.0,V. Carter enters the game for K. Koufos,,85,74
301,3,0:21.0,,A. Afflalo enters the game for C. Kaman,85,74
302,3,0:21.0,,R. Lopez enters the game for L. Aldridge,85,74
303,3,0:21.0,,S. Blake makes free throw 2 of 2,85,75
304,3,0:08.0,Turnover by J. Green (lost ball; steal by C. McCollum),,85,75
305,3,0:02.0,,C. McCollum misses 2-pt layup from 1 ft (block by V. Carter),85,75
306,3,0:01.0,Defensive rebound by C. Lee,,85,75
307,4,11:41.0,,Shooting foul by K. Koufos (drawn by L. Aldridge),85,75
308,4,11:41.0,,L. Aldridge makes free throw 1 of 2,85,76
309,4,11:41.0,,L. Aldridge makes free throw 2 of 2,85,77
310,4,11:22.0,J. Green misses 2-pt jump shot from 19 ft,,85,77
311,4,11:22.0,Offensive rebound by Team,,85,77
312,4,11:22.0,,Loose ball foul by A. Afflalo (drawn by V. Carter),85,77
313,4,11:22.0,,C. Kaman enters the game for R. Lopez,85,77
314,4,11:22.0,,N. Batum enters the game for A. Afflalo,85,77
315,4,11:10.0,C. Lee makes 2-pt jump shot from 16 ft,,87,77
316,4,10:52.0,,L. Aldridge makes 2-pt jump shot from 17 ft,87,79
317,4,10:31.0,N. Calathes misses 3-pt jump shot from 26 ft,,87,79
318,4,10:30.0,Offensive rebound by V. Carter,,87,79
319,4,10:15.0,N. Calathes misses 2-pt jump shot from 3 ft (block by S. Blake),,87,79
320,4,10:15.0,Offensive rebound by Team,,87,79
321,4,10:15.0,,D. Lillard enters the game for S. Blake,87,79
322,4,10:09.0,J. Green misses 2-pt jump shot from 13 ft,,87,79
323,4,10:08.0,,Defensive rebound by C. Kaman,87,79
324,4,9:53.0,,C. McCollum misses 2-pt layup from 2 ft,87,79
325,4,9:53.0,,Offensive rebound by C. Kaman,87,79
326,4,9:53.0,,Personal foul by C. Lee (drawn by C. Kaman),87,79
327,4,9:53.0,M. Gasol enters the game for C. Lee,,87,79
328,4,9:47.0,,C. McCollum misses 2-pt jump shot from 4 ft (block by K. Koufos),87,79
329,4,9:45.0,Defensive rebound by M. Gasol,,87,79
330,4,9:29.0,V. Carter makes 2-pt layup from 1 ft,,89,79
331,4,9:16.0,,Turnover by D. Lillard (bad pass),89,79
332,4,8:55.0,M. Gasol misses 2-pt jump shot from 12 ft,,89,79
333,4,8:54.0,,Defensive rebound by N. Batum,89,79
334,4,8:44.0,,L. Aldridge misses 2-pt jump shot from 14 ft,89,79
335,4,8:40.0,,Offensive rebound by N. Batum,89,79
336,4,8:40.0,,N. Batum misses 2-pt tip-in at rim,89,79
337,4,8:39.0,,Offensive rebound by C. Kaman,89,79
338,4,8:31.0,,C. Kaman misses 2-pt jump shot from 17 ft,89,79
339,4,8:30.0,Defensive rebound by N. Calathes,,89,79
340,4,8:17.0,Shooting foul by L. Aldridge (drawn by N. Calathes),,89,79
341,4,8:17.0,Official timeout,,89,79
342,4,8:17.0,,R. Lopez enters the game for C. Kaman,89,79
343,4,8:17.0,,A. Afflalo enters the game for C. McCollum,89,79
344,4,8:17.0,N. Calathes misses free throw 1 of 2,,89,79
345,4,8:17.0,Offensive rebound by Team,,89,79
346,4,8:17.0,N. Calathes makes free throw 2 of 2,,90,79
347,4,8:01.0,,L. Aldridge misses 2-pt jump shot from 16 ft,90,79
348,4,8:00.0,Defensive rebound by Team,,90,79
349,4,7:39.0,M. Gasol misses 2-pt jump shot from 15 ft,,90,79
350,4,7:39.0,,Defensive rebound by Team,90,79
351,4,7:39.0,Loose ball foul by K. Koufos (drawn by L. Aldridge),,90,79
352,4,7:29.0,,Shooting foul by J. Green (drawn by N. Batum),90,79
353,4,7:29.0,,N. Batum makes free throw 1 of 3,90,80
354,4,7:29.0,,N. Batum makes free throw 2 of 3,90,81
355,4,7:29.0,,N. Batum makes free throw 3 of 3,90,82
356,4,7:11.0,J. Green misses 2-pt jump shot from 8 ft,,90,82
357,4,7:10.0,Offensive rebound by J. Green,,90,82
358,4,6:58.0,M. Gasol misses 2-pt hook shot from 5 ft,,90,82
359,4,6:56.0,,Defensive rebound by N. Batum,90,82
360,4,6:43.0,,N. Batum misses 3-pt jump shot from 26 ft,90,82
361,4,6:42.0,Defensive rebound by M. Gasol,,90,82
362,4,6:20.0,N. Calathes misses 3-pt jump shot from 28 ft,,90,82
363,4,6:18.0,Offensive rebound by M. Gasol,,90,82
364,4,6:03.0,M. Gasol makes 2-pt jump shot from 7 ft,,92,82
365,4,5:49.0,,N. Batum misses 3-pt jump shot from 26 ft,92,82
366,4,5:48.0,Defensive rebound by V. Carter,,92,82
367,4,5:31.0,M. Gasol makes 2-pt jump shot from 20 ft (assist by N. Calathes),,94,82
368,4,5:31.0,,Portland full timeout,94,82
369,4,5:31.0,Z. Randolph enters the game for K. Koufos,,94,82
370,4,5:15.0,,D. Lillard misses 2-pt jump shot from 22 ft,94,82
371,4,5:14.0,Defensive rebound by Team,,94,82
372,4,4:54.0,J. Green misses 2-pt jump shot from 3 ft (block by L. Aldridge),,94,82
373,4,4:53.0,,Defensive rebound by R. Lopez,94,82
374,4,4:41.0,,N. Batum makes 2-pt jump shot from 13 ft,94,84
375,4,4:18.0,M. Gasol misses 2-pt jump shot from 12 ft,,94,84
376,4,4:17.0,,Defensive rebound by L. Aldridge,94,84
377,4,4:09.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by D. Lillard),94,87
378,4,4:08.0,Memphis full timeout,,94,87
379,4,4:08.0,C. Lee enters the game for J. Green,,94,87
380,4,4:08.0,T. Allen enters the game for V. Carter,,94,87
381,4,3:43.0,C. Lee misses 3-pt jump shot from 26 ft,,94,87
382,4,3:42.0,,Defensive rebound by A. Afflalo,94,87
383,4,3:26.0,,D. Lillard misses 2-pt jump shot from 21 ft,94,87
384,4,3:25.0,Defensive rebound by T. Allen,,94,87
385,4,3:04.0,Turnover by C. Lee (traveling),,94,87
386,4,2:50.0,,Shooting foul by M. Gasol (drawn by L. Aldridge),94,87
387,4,2:50.0,,L. Aldridge misses free throw 1 of 2,94,87
388,4,2:50.0,,Offensive rebound by Team,94,87
