,QUARTER,TIME_REMAINING,INDIANA_ACTION,MEMPHIS_ACTION,INDIANA_SCORE,MEMPHIS_SCORE
47,1,4:29.0,,N. Calathes enters the game for B. Udrih,19,15
48,1,4:15.0,,M. Gasol misses 2-pt jump shot from 16 ft,19,15
49,1,4:14.0,,Offensive rebound by N. Calathes,19,15
50,1,4:12.0,,N. Calathes misses 2-pt layup at rim,19,15
51,1,4:09.0,Defensive rebound by L. Scola,,19,15
52,1,4:04.0,Personal foul by N. Calathes (drawn by C. Miles),,19,15
53,1,3:59.0,Personal foul by Z. Randolph (drawn by G. Hill),,19,15
54,1,3:59.0,P. George enters the game for S. Hill,,19,15
55,1,3:59.0,R. Stuckey enters the game for C. Miles,,19,15
56,1,3:45.0,R. Stuckey misses 2-pt jump shot from 22 ft,,19,15
57,1,3:43.0,,Defensive rebound by N. Calathes,19,15
58,1,3:39.0,,Turnover by J. Green (traveling),19,15
59,1,3:20.0,L. Scola makes 2-pt layup from 1 ft,,21,15
60,1,3:10.0,,Z. Randolph misses 2-pt jump shot from 7 ft,21,15
61,1,3:09.0,,Offensive rebound by M. Gasol,21,15
62,1,3:09.0,,M. Gasol misses 2-pt tip-in from 1 ft,21,15
63,1,3:08.0,Defensive rebound by G. Hill,,21,15
64,1,3:02.0,G. Hill misses 2-pt jump shot from 8 ft,,21,15
65,1,3:02.0,Offensive rebound by I. Mahinmi,,21,15
66,1,3:01.0,I. Mahinmi makes 2-pt tip-in at rim,,23,15
67,1,3:01.0,,Memphis full timeout,23,15
68,1,3:01.0,,V. Carter enters the game for J. Green,23,15
69,1,2:48.0,,Turnover by V. Carter (bad pass),23,15
70,1,2:29.0,Turnover by G. Hill (bad pass; steal by M. Gasol),,23,15
71,1,2:15.0,,M. Gasol misses 2-pt jump shot from 8 ft,23,15
72,1,2:12.0,,Offensive rebound by N. Calathes,23,15
73,1,2:06.0,,Shooting foul by I. Mahinmi (drawn by M. Gasol),23,15
74,1,2:06.0,,M. Gasol makes 2-pt jump shot from 8 ft,23,17
75,1,2:06.0,D. Sloan enters the game for G. Hill,,23,17
76,1,2:06.0,,M. Gasol makes free throw 1 of 1,23,18
77,1,1:50.0,P. George misses 3-pt jump shot from 25 ft,,23,18
78,1,1:49.0,,Defensive rebound by Z. Randolph,23,18
79,1,1:34.0,,M. Gasol makes 2-pt jump shot from 9 ft,23,20
80,1,1:12.0,R. Stuckey misses 2-pt jump shot from 13 ft,,23,20
81,1,1:11.0,,Defensive rebound by M. Gasol,23,20
82,1,0:55.0,,M. Gasol misses 2-pt jump shot from 22 ft,23,20
83,1,0:54.0,Defensive rebound by P. George,,23,20
84,1,0:47.0,Turnover by P. George (bad pass; steal by N. Calathes),,23,20
85,1,0:35.0,,Z. Randolph makes 2-pt jump shot from 8 ft (assist by N. Calathes),23,22
86,1,0:19.0,Shooting foul by Z. Randolph (drawn by L. Scola),,23,22
87,1,0:19.0,L. Scola misses free throw 1 of 2,,23,22
88,1,0:19.0,Offensive rebound by Team,,23,22
89,1,0:19.0,L. Scola makes free throw 2 of 2,,24,22
90,1,0:01.0,,Z. Randolph misses 2-pt jump shot from 18 ft,24,22
91,1,0:00.0,,Offensive rebound by M. Gasol,24,22
92,2,11:40.0,P. George misses 2-pt layup at rim,,24,22
93,2,11:39.0,Offensive rebound by P. George,,24,22
94,2,11:39.0,P. George makes 2-pt tip-in at rim,,26,22
95,2,11:20.0,,V. Carter misses 2-pt layup from 2 ft (block by I. Mahinmi),26,22
96,2,11:19.0,Defensive rebound by P. George,,26,22
97,2,10:55.0,L. Scola misses 2-pt layup at rim,,26,22
98,2,10:53.0,,Defensive rebound by Z. Randolph,26,22
99,2,10:45.0,,Personal foul by D. Sloan (drawn by M. Gasol),26,22
100,2,10:45.0,,K. Koufos enters the game for Z. Randolph,26,22
101,2,10:41.0,,Personal foul by P. George (drawn by V. Carter),26,22
102,2,10:30.0,,V. Carter misses 2-pt layup from 2 ft (block by L. Scola),26,22
103,2,10:30.0,,Offensive rebound by M. Gasol,26,22
104,2,10:30.0,,Shooting foul by P. George (drawn by M. Gasol),26,22
105,2,10:30.0,,M. Gasol makes free throw 1 of 2,26,23
106,2,10:30.0,,M. Gasol makes free throw 2 of 2,26,24
107,2,10:18.0,R. Stuckey misses 2-pt jump shot from 17 ft,,26,24
108,2,10:16.0,,Defensive rebound by K. Koufos,26,24
109,2,10:09.0,,Personal foul by I. Mahinmi (drawn by M. Gasol),26,24
110,2,9:58.0,,M. Gasol makes 2-pt layup from 1 ft (assist by N. Calathes),26,26
111,2,9:38.0,R. Stuckey makes 3-pt jump shot from 22 ft (assist by D. Sloan),,29,26
112,2,9:15.0,,M. Gasol makes 2-pt jump shot from 17 ft,29,28
113,2,9:01.0,L. Scola misses 2-pt jump shot from 20 ft,,29,28
114,2,9:00.0,,Defensive rebound by K. Koufos,29,28
115,2,8:47.0,,M. Gasol misses 2-pt jump shot from 11 ft,29,28
116,2,8:45.0,Defensive rebound by L. Scola,,29,28
117,2,8:32.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by R. Stuckey),,31,28
118,2,8:06.0,,V. Carter misses 3-pt jump shot from 25 ft,31,28
119,2,8:05.0,Defensive rebound by D. Sloan,,31,28
120,2,7:49.0,Turnover by D. Sloan (lost ball; steal by N. Calathes),,31,28
121,2,7:46.0,,Turnover by N. Calathes (bad pass; steal by R. Stuckey),31,28
122,2,7:38.0,R. Stuckey misses 2-pt layup from 1 ft,,31,28
123,2,7:38.0,,Defensive rebound by K. Koufos,31,28
124,2,7:38.0,,Memphis full timeout,31,28
125,2,7:38.0,,J. Green enters the game for M. Gasol,31,28
126,2,7:38.0,L. Allen enters the game for I. Mahinmi,,31,28
127,2,7:38.0,C. Miles enters the game for P. George,,31,28
128,2,7:25.0,,J. Green makes 2-pt layup from 1 ft (assist by J. Adams),31,30
129,2,7:07.0,Turnover by D. Sloan (bad pass; steal by J. Adams),,31,30
130,2,7:02.0,,J. Adams makes 2-pt jump shot from 3 ft,31,32
131,2,6:45.0,Turnover by L. Allen (lost ball; steal by N. Calathes),,31,32
132,2,6:39.0,,N. Calathes misses 2-pt jump shot from 5 ft,31,32
133,2,6:38.0,,Offensive rebound by K. Koufos,31,32
134,2,6:38.0,,K. Koufos makes 2-pt tip-in from 1 ft,31,34
135,2,6:37.0,Indiana full timeout,,31,34
136,2,6:37.0,D. West enters the game for L. Scola,,31,34
137,2,6:37.0,G. Hill enters the game for D. Sloan,,31,34
138,2,6:23.0,D. West misses 2-pt layup at rim,,31,34
139,2,6:21.0,,Defensive rebound by K. Koufos,31,34
140,2,6:00.0,,J. Green makes 3-pt jump shot from 25 ft,31,37
141,2,5:46.0,Personal foul by J. Green (drawn by D. West),,31,37
142,2,5:38.0,L. Allen misses 2-pt jump shot from 21 ft,,31,37
143,2,5:37.0,,Defensive rebound by J. Adams,31,37
144,2,5:27.0,,K. Koufos misses 2-pt dunk at rim,31,37
145,2,5:24.0,,Offensive rebound by J. Adams,31,37
146,2,5:22.0,,J. Adams misses 2-pt jump shot from 6 ft,31,37
147,2,5:22.0,,Offensive rebound by K. Koufos,31,37
148,2,5:22.0,,Shooting foul by R. Stuckey (drawn by K. Koufos),31,37
149,2,5:22.0,,K. Koufos makes free throw 1 of 2,31,38
150,2,5:22.0,,K. Koufos makes free throw 2 of 2,31,39
151,2,5:08.0,Turnover by R. Stuckey (bad pass; steal by V. Carter),,31,39
152,2,5:04.0,,J. Adams misses 2-pt layup from 1 ft (block by D. West),31,39
153,2,5:04.0,,Offensive rebound by Team,31,39
154,2,5:00.0,,J. Green misses 2-pt jump shot from 21 ft,31,39
155,2,4:59.0,Defensive rebound by C. Miles,,31,39
156,2,4:48.0,C. Miles misses 3-pt jump shot from 26 ft,,31,39
157,2,4:46.0,,Defensive rebound by N. Calathes,31,39
158,2,4:40.0,,N. Calathes makes 2-pt jump shot from 5 ft,31,41
159,2,4:24.0,Turnover by G. Hill (lost ball; steal by N. Calathes),,31,41
160,2,4:23.0,,Personal take foul by D. West (drawn by N. Calathes),31,41
161,2,4:23.0,,Z. Randolph enters the game for V. Carter,31,41
162,2,4:23.0,,N. Calathes misses free throw 1 of 2,31,41
163,2,4:23.0,,Offensive rebound by Team,31,41
164,2,4:23.0,,N. Calathes makes free throw 2 of 2,31,42
165,2,4:04.0,C. Miles makes 2-pt jump shot from 4 ft (assist by R. Stuckey),,33,42
166,2,3:49.0,,Personal foul by C. Miles (drawn by K. Koufos),33,42
167,2,3:49.0,,K. Koufos makes free throw 1 of 2,33,43
168,2,3:49.0,,K. Koufos makes free throw 2 of 2,33,44
169,2,3:40.0,Personal foul by K. Koufos (drawn by C. Miles),,33,44
170,2,3:37.0,R. Stuckey misses 2-pt layup at rim,,33,44
171,2,3:35.0,,Defensive rebound by Z. Randolph,33,44
172,2,3:16.0,,J. Adams makes 2-pt layup from 1 ft (assist by N. Calathes),33,46
173,2,3:12.0,Indiana full timeout,,33,46
174,2,3:12.0,R. Hibbert enters the game for R. Stuckey,,33,46
175,2,3:12.0,S. Hill enters the game for L. Allen,,33,46
176,2,2:50.0,C. Miles misses 2-pt jump shot from 8 ft,,33,46
177,2,2:48.0,,Defensive rebound by J. Adams,33,46
178,2,2:45.0,,J. Green misses 2-pt jump shot from 3 ft (block by G. Hill),33,46
179,2,2:43.0,Defensive rebound by G. Hill,,33,46
180,2,2:43.0,Personal foul by K. Koufos (drawn by G. Hill),,33,46
181,2,2:43.0,Indiana full timeout,,33,46
182,2,2:43.0,,M. Gasol enters the game for K. Koufos,33,46
183,2,2:35.0,G. Hill misses 2-pt jump shot from 16 ft,,33,46
184,2,2:33.0,Offensive rebound by S. Hill,,33,46
185,2,2:28.0,C. Miles makes 3-pt jump shot from 25 ft (assist by S. Hill),,36,46
186,2,2:07.0,,M. Gasol makes 2-pt jump shot from 11 ft,36,48
187,2,1:51.0,R. Hibbert makes 2-pt jump shot from 17 ft (assist by G. Hill),,38,48
188,2,1:31.0,,Z. Randolph makes 2-pt jump shot from 16 ft,38,50
189,2,1:14.0,C. Miles makes 3-pt jump shot from 26 ft (assist by G. Hill),,41,50
190,2,0:55.0,,M. Gasol makes 2-pt jump shot from 16 ft (assist by N. Calathes),41,52
191,2,0:33.0,D. West misses 2-pt jump shot from 8 ft,,41,52
192,2,0:32.0,,Defensive rebound by M. Gasol,41,52
193,2,0:14.0,,J. Adams makes 2-pt jump shot from 12 ft,41,54
194,2,0:05.0,Personal take foul by N. Calathes (drawn by G. Hill),,41,54
195,2,0:05.0,,C. Lee enters the game for Z. Randolph,41,54
196,2,0:02.0,C. Miles misses 3-pt jump shot from 25 ft,,41,54
197,2,0:01.0,Offensive rebound by S. Hill,,41,54
198,2,0:01.0,S. Hill misses 2-pt tip-in from 1 ft,,41,54
199,2,0:00.0,Offensive rebound by Team,,41,54
200,3,11:43.0,D. West misses 2-pt jump shot from 14 ft (block by M. Gasol),,41,54
201,3,11:41.0,,Defensive rebound by Z. Randolph,41,54
202,3,11:18.0,,J. Green misses 3-pt jump shot from 24 ft,41,54
203,3,11:17.0,Defensive rebound by D. West,,41,54
204,3,11:04.0,S. Hill misses 2-pt jump shot from 8 ft,,41,54
205,3,11:03.0,,Defensive rebound by Z. Randolph,41,54
206,3,10:44.0,,C. Lee misses 2-pt jump shot from 14 ft,41,54
207,3,10:41.0,Defensive rebound by R. Hibbert,,41,54
208,3,10:36.0,C. Miles misses 2-pt layup from 2 ft (block by C. Lee),,41,54
209,3,10:32.0,,Defensive rebound by M. Gasol,41,54
210,3,10:29.0,,B. Udrih misses 2-pt jump shot from 11 ft,41,54
211,3,10:26.0,Defensive rebound by R. Hibbert,,41,54
212,3,10:15.0,G. Hill makes 2-pt jump shot from 14 ft,,43,54
213,3,9:53.0,,Personal foul by R. Hibbert (drawn by M. Gasol),43,54
214,3,9:39.0,,Turnover by B. Udrih (bad pass; steal by G. Hill),43,54
215,3,9:35.0,G. Hill makes 2-pt layup at rim,,45,54
216,3,9:19.0,,M. Gasol makes 2-pt layup from 1 ft,45,56
217,3,9:19.0,,Shooting foul by D. West (drawn by M. Gasol),45,56
218,3,9:19.0,,M. Gasol makes free throw 1 of 1,45,57
219,3,9:07.0,G. Hill misses 3-pt jump shot from 24 ft,,45,57
220,3,9:06.0,Offensive rebound by D. West,,45,57
221,3,8:57.0,Shooting foul by M. Gasol (drawn by R. Hibbert),,45,57
222,3,8:57.0,R. Hibbert misses free throw 1 of 2,,45,57
223,3,8:57.0,Offensive rebound by Team,,45,57
224,3,8:57.0,R. Hibbert makes free throw 2 of 2,,46,57
225,3,8:43.0,,Personal foul by D. West (drawn by M. Gasol),46,57
226,3,8:29.0,,Z. Randolph makes 2-pt jump shot from 19 ft,46,59
227,3,8:10.0,Turnover by R. Hibbert (lost ball; steal by B. Udrih),,46,59
228,3,7:47.0,,M. Gasol misses 2-pt jump shot from 6 ft,46,59
229,3,7:45.0,,Offensive rebound by M. Gasol,46,59
230,3,7:32.0,,Personal foul by R. Hibbert (drawn by Z. Randolph),46,59
231,3,7:26.0,,Turnover by J. Green (lost ball; steal by R. Hibbert),46,59
232,3,7:15.0,C. Miles makes 2-pt layup at rim,,48,59
233,3,7:15.0,Shooting foul by J. Green (drawn by C. Miles),,48,59
234,3,7:15.0,C. Miles makes free throw 1 of 1,,49,59
235,3,7:03.0,,B. Udrih makes 2-pt jump shot from 12 ft,49,61
236,3,6:46.0,Shooting foul by M. Gasol (drawn by D. West),,49,61
237,3,6:46.0,D. West makes free throw 1 of 2,,50,61
238,3,6:46.0,D. West makes free throw 2 of 2,,51,61
239,3,6:29.0,,M. Gasol makes 2-pt jump shot from 5 ft,51,63
240,3,6:10.0,G. Hill makes 2-pt jump shot from 6 ft (assist by D. West),,53,63
241,3,5:45.0,,Z. Randolph makes 2-pt layup from 1 ft,53,65
242,3,5:17.0,Turnover by Team (shot clock),,53,65
243,3,5:17.0,,Memphis full timeout,53,65
244,3,5:17.0,P. George enters the game for S. Hill,,53,65
245,3,4:59.0,,Turnover by Z. Randolph (bad pass; steal by C. Miles),53,65
246,3,4:52.0,Turnover by D. West (bad pass),,53,65
247,3,4:36.0,,C. Lee misses 2-pt jump shot from 13 ft,53,65
248,3,4:34.0,Defensive rebound by P. George,,53,65
249,3,4:19.0,C. Miles misses 3-pt jump shot from 22 ft,,53,65
250,3,4:19.0,,Defensive rebound by Z. Randolph,53,65
251,3,3:54.0,,J. Green misses 3-pt jump shot from 24 ft,53,65
252,3,3:53.0,Defensive rebound by G. Hill,,53,65
253,3,3:42.0,G. Hill makes 2-pt jump shot from 17 ft,,55,65
254,3,3:20.0,,Turnover by Z. Randolph (lost ball),55,65
255,3,3:20.0,,V. Carter enters the game for J. Green,55,65
256,3,3:20.0,,N. Calathes enters the game for B. Udrih,55,65
257,3,3:20.0,I. Mahinmi enters the game for R. Hibbert,,55,65
258,3,3:20.0,R. Stuckey enters the game for C. Miles,,55,65
259,3,3:01.0,P. George misses 2-pt jump shot from 19 ft,,55,65
260,3,2:59.0,,Defensive rebound by M. Gasol,55,65
261,3,2:46.0,,Z. Randolph makes 2-pt jump shot from 5 ft,55,67
262,3,2:34.0,Indiana full timeout,,55,67
263,3,2:21.0,D. West makes 2-pt jump shot from 14 ft (assist by P. George),,57,67
264,3,2:02.0,,V. Carter misses 3-pt jump shot from 24 ft,57,67
265,3,2:01.0,Defensive rebound by G. Hill,,57,67
266,3,1:55.0,P. George misses 3-pt jump shot from 23 ft,,57,67
267,3,1:53.0,Offensive rebound by G. Hill,,57,67
268,3,1:50.0,G. Hill makes 3-pt jump shot from 24 ft (assist by R. Stuckey),,60,67
269,3,1:27.0,,Personal foul by P. George (drawn by M. Gasol),60,67
270,3,1:27.0,,M. Gasol makes free throw 1 of 2,60,68
271,3,1:27.0,,M. Gasol misses free throw 2 of 2,60,68
272,3,1:26.0,Defensive rebound by D. West,,60,68
273,3,1:11.0,R. Stuckey misses 2-pt jump shot from 10 ft,,60,68
274,3,1:10.0,Offensive rebound by I. Mahinmi,,60,68
275,3,1:10.0,I. Mahinmi misses 2-pt tip-in at rim,,60,68
276,3,1:06.0,Offensive rebound by I. Mahinmi,,60,68
277,3,1:02.0,G. Hill misses 3-pt jump shot from 24 ft,,60,68
278,3,1:01.0,,Defensive rebound by M. Gasol,60,68
279,3,0:51.0,,Personal foul by I. Mahinmi (drawn by Z. Randolph),60,68
280,3,0:51.0,,Z. Randolph makes free throw 1 of 2,60,69
281,3,0:51.0,L. Scola enters the game for D. West,,60,69
282,3,0:51.0,,J. Adams enters the game for C. Lee,60,69
283,3,0:51.0,,Z. Randolph makes free throw 2 of 2,60,70
284,3,0:34.0,Turnover by P. George (lost ball),,60,70
285,3,0:17.0,,M. Gasol makes 2-pt layup from 1 ft (assist by V. Carter),60,72
286,3,0:17.0,,Shooting foul by G. Hill (drawn by M. Gasol),60,72
287,3,0:17.0,C. Miles enters the game for I. Mahinmi,,60,72
288,3,0:17.0,,J. Green enters the game for Z. Randolph,60,72
289,3,0:17.0,,M. Gasol makes free throw 1 of 1,60,73
290,3,0:02.0,Shooting foul by J. Green (drawn by L. Scola),,60,73
291,3,0:02.0,L. Scola makes free throw 1 of 2,,61,73
292,3,0:02.0,I. Mahinmi enters the game for C. Miles,,61,73
293,3,0:02.0,L. Scola misses free throw 2 of 2,,61,73
294,3,0:01.0,,Defensive rebound by J. Adams,61,73
295,4,11:50.0,,Personal foul by I. Mahinmi (drawn by K. Koufos),61,73
296,4,11:48.0,,Personal foul by P. George (drawn by M. Gasol),61,73
297,4,11:34.0,,N. Calathes makes 2-pt layup at rim,61,75
298,4,11:20.0,Personal foul by V. Carter (drawn by P. George),,61,75
299,4,11:15.0,G. Hill misses 2-pt jump shot from 20 ft,,61,75
300,4,11:14.0,Offensive rebound by R. Stuckey,,61,75
301,4,10:46.0,R. Stuckey misses 3-pt jump shot from 24 ft,,61,75
302,4,10:44.0,Offensive rebound by I. Mahinmi,,61,75
303,4,10:44.0,I. Mahinmi makes 2-pt dunk at rim,,63,75
304,4,10:37.0,,Personal take foul by P. George (drawn by V. Carter),63,75
305,4,10:37.0,C. Miles enters the game for P. George,,63,75
306,4,10:27.0,,Turnover by N. Calathes (bad pass; steal by G. Hill),63,75
307,4,10:24.0,G. Hill makes 2-pt dunk at rim,,65,75
308,4,10:05.0,,V. Carter misses 3-pt jump shot from 26 ft,65,75
309,4,10:04.0,Defensive rebound by I. Mahinmi,,65,75
310,4,9:58.0,C. Miles misses 3-pt jump shot from 24 ft,,65,75
311,4,9:56.0,,Defensive rebound by K. Koufos,65,75
312,4,9:42.0,,Offensive foul by M. Gasol (drawn by I. Mahinmi),65,75
313,4,9:42.0,,Turnover by M. Gasol (offensive foul),65,75
314,4,9:42.0,,J. Green enters the game for M. Gasol,65,75
315,4,9:30.0,R. Stuckey misses 2-pt jump shot from 16 ft,,65,75
316,4,9:28.0,,Defensive rebound by V. Carter,65,75
317,4,9:18.0,,J. Green makes 2-pt jump shot from 6 ft (assist by N. Calathes),65,77
318,4,9:03.0,L. Scola makes 2-pt layup from 1 ft (assist by R. Stuckey),,67,77
319,4,8:42.0,,N. Calathes makes 2-pt layup from 1 ft (assist by J. Green),67,79
320,4,8:27.0,R. Stuckey misses 2-pt layup at rim,,67,79
321,4,8:27.0,Offensive rebound by Team,,67,79
322,4,8:27.0,,Loose ball foul by N. Calathes (drawn by I. Mahinmi),67,79
323,4,8:27.0,Indiana full timeout,,67,79
324,4,8:27.0,S. Hill enters the game for G. Hill,,67,79
325,4,8:26.0,C. Miles misses 2-pt dunk at rim,,67,79
326,4,8:23.0,,Defensive rebound by K. Koufos,67,79
327,4,8:04.0,,J. Green misses 2-pt jump shot from 7 ft (block by L. Scola),67,79
328,4,8:02.0,Defensive rebound by L. Scola,,67,79
329,4,7:43.0,C. Miles misses 3-pt jump shot from 25 ft,,67,79
330,4,7:42.0,Offensive rebound by R. Stuckey,,67,79
331,4,7:41.0,Shooting foul by J. Adams (drawn by R. Stuckey),,67,79
332,4,7:41.0,R. Stuckey makes free throw 1 of 2,,68,79
333,4,7:41.0,R. Stuckey makes free throw 2 of 2,,69,79
334,4,7:26.0,,K. Koufos misses 2-pt hook shot from 5 ft,69,79
335,4,7:25.0,Defensive rebound by L. Scola,,69,79
336,4,7:19.0,C. Miles misses 2-pt layup from 1 ft,,69,79
337,4,7:18.0,,Defensive rebound by N. Calathes,69,79
338,4,7:14.0,,V. Carter misses 3-pt jump shot from 25 ft,69,79
339,4,7:12.0,,Offensive rebound by J. Green,69,79
340,4,6:58.0,,Turnover by J. Green (bad pass),69,79
341,4,6:51.0,Indiana full timeout,,69,79
342,4,6:51.0,,Z. Randolph enters the game for V. Carter,69,79
343,4,6:51.0,R. Hibbert enters the game for C. Miles,,69,79
344,4,6:51.0,G. Hill enters the game for I. Mahinmi,,69,79
345,4,6:38.0,Shooting foul by Z. Randolph (drawn by L. Scola),,69,79
346,4,6:38.0,L. Scola misses free throw 1 of 2,,69,79
347,4,6:38.0,Offensive rebound by Team,,69,79
348,4,6:38.0,L. Scola makes free throw 2 of 2,,70,79
349,4,6:16.0,,Z. Randolph misses 2-pt jump shot from 17 ft,70,79
350,4,6:15.0,,Offensive rebound by J. Adams,70,79
351,4,6:13.0,,J. Adams misses 2-pt jump shot from 5 ft (block by R. Stuckey),70,79
352,4,6:13.0,,Offensive rebound by Team,70,79
353,4,6:13.0,,Turnover by Team (shot clock),70,79
354,4,6:01.0,R. Stuckey makes 2-pt jump shot from 9 ft,,72,79
355,4,5:45.0,,N. Calathes misses 2-pt jump shot from 10 ft,72,79
356,4,5:42.0,,Offensive rebound by K. Koufos,72,79
357,4,5:20.0,,Z. Randolph misses 2-pt jump shot from 4 ft,72,79
358,4,5:18.0,,Offensive rebound by N. Calathes,72,79
359,4,5:16.0,,N. Calathes misses 2-pt jump shot from 7 ft,72,79
360,4,5:13.0,,Offensive rebound by Z. Randolph,72,79
361,4,5:13.0,,Z. Randolph makes 2-pt layup at rim,72,81
362,4,4:57.0,Personal foul by N. Calathes (drawn by R. Stuckey),,72,81
363,4,4:57.0,R. Stuckey makes free throw 1 of 2,,73,81
364,4,4:57.0,,M. Gasol enters the game for K. Koufos,73,81
365,4,4:57.0,C. Miles enters the game for S. Hill,,73,81
366,4,4:57.0,D. West enters the game for L. Scola,,73,81
367,4,4:57.0,R. Stuckey makes free throw 2 of 2,,74,81
368,4,4:45.0,,J. Green makes 2-pt jump shot from 16 ft,74,83
369,4,4:30.0,Turnover by R. Hibbert (lost ball; steal by M. Gasol),,74,83
370,4,4:16.0,,M. Gasol makes 2-pt jump shot from 15 ft (assist by N. Calathes),74,85
371,4,3:56.0,D. West misses 2-pt jump shot from 20 ft,,74,85
372,4,3:53.0,Offensive rebound by R. Hibbert,,74,85
373,4,3:44.0,R. Stuckey makes 2-pt jump shot from 20 ft,,76,85
374,4,3:20.0,,Z. Randolph makes 2-pt dunk at rim (assist by J. Adams),76,87
375,4,3:02.0,C. Miles makes 3-pt jump shot from 23 ft (assist by G. Hill),,79,87
376,4,2:32.0,,Turnover by Z. Randolph (lost ball; steal by R. Stuckey),79,87
377,4,2:23.0,Turnover by G. Hill (bad pass; steal by J. Green),,79,87
378,4,2:19.0,,J. Green makes 2-pt layup at rim,79,89
379,4,2:19.0,,Shooting foul by G. Hill (drawn by J. Green),79,89
380,4,2:19.0,,Memphis full timeout,79,89
381,4,2:19.0,,C. Lee enters the game for J. Adams,79,89
382,4,2:19.0,,J. Green makes free throw 1 of 1,79,90
383,4,2:05.0,R. Hibbert makes 2-pt jump shot from 10 ft (assist by G. Hill),,81,90
384,4,1:39.0,,M. Gasol makes 2-pt jump shot from 10 ft,81,92
385,4,1:19.0,D. West misses 3-pt jump shot from 25 ft,,81,92
386,4,1:18.0,,Defensive rebound by M. Gasol,81,92
387,4,1:02.0,,Shooting foul by R. Hibbert (drawn by M. Gasol),81,92
388,4,1:02.0,,M. Gasol misses free throw 1 of 2,81,92
389,4,1:02.0,,Offensive rebound by Team,81,92
390,4,1:02.0,,M. Gasol makes free throw 2 of 2,81,93
391,4,1:02.0,Indiana full timeout,,81,93
392,4,0:53.0,C. Miles misses 3-pt jump shot from 25 ft (block by J. Green),,81,93
