,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
31,1,7:25.0,A. Horford makes 2-pt jump shot from 17 ft (assist by K. Korver),,9,6
32,1,7:00.0,,C. Anthony misses 2-pt jump shot from 11 ft,9,6
33,1,6:59.0,,Offensive rebound by S. Dalembert,9,6
34,1,6:58.0,,Personal foul by J. Teague (drawn by S. Dalembert),9,6
35,1,6:55.0,,S. Larkin misses 3-pt jump shot from 25 ft,9,6
36,1,6:54.0,,Offensive rebound by C. Anthony,9,6
37,1,6:39.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by I. Shumpert),9,8
38,1,6:33.0,Turnover by P. Millsap (lost ball),,9,8
39,1,6:20.0,,I. Shumpert makes 2-pt jump shot from 16 ft (assist by C. Anthony),9,10
40,1,6:07.0,J. Teague misses 3-pt jump shot from 24 ft,,9,10
41,1,6:06.0,,Defensive rebound by S. Dalembert,9,10
42,1,5:43.0,,I. Shumpert misses 2-pt jump shot from 15 ft,9,10
43,1,5:42.0,Defensive rebound by K. Korver,,9,10
44,1,5:32.0,K. Korver misses 3-pt jump shot from 25 ft,,9,10
45,1,5:31.0,,Defensive rebound by C. Anthony,9,10
46,1,5:24.0,,T. Hardaway misses 2-pt layup from 1 ft,9,10
47,1,5:23.0,Defensive rebound by D. Carroll,,9,10
48,1,5:18.0,Atlanta full timeout,,9,10
49,1,5:18.0,P. Antić enters the game for A. Horford,,9,10
50,1,5:18.0,,A. Stoudemire enters the game for S. Dalembert,9,10
51,1,5:18.0,,J. Smith enters the game for T. Hardaway,9,10
52,1,5:18.0,,P. Prigioni enters the game for S. Larkin,9,10
53,1,5:08.0,P. Millsap misses 2-pt jump shot from 11 ft,,9,10
54,1,5:07.0,,Defensive rebound by P. Prigioni,9,10
55,1,5:00.0,,I. Shumpert makes 2-pt jump shot from 13 ft (assist by P. Prigioni),9,12
56,1,4:46.0,K. Korver misses 3-pt jump shot from 24 ft,,9,12
57,1,4:45.0,Offensive rebound by D. Carroll,,9,12
58,1,4:41.0,K. Korver misses 3-pt jump shot from 25 ft,,9,12
59,1,4:40.0,,Defensive rebound by A. Stoudemire,9,12
60,1,4:18.0,,Shooting foul by P. Millsap (drawn by C. Anthony),9,12
61,1,4:18.0,,C. Anthony makes free throw 1 of 2,9,13
62,1,4:18.0,T. Sefolosha enters the game for K. Korver,,9,13
63,1,4:18.0,D. Schröder enters the game for J. Teague,,9,13
64,1,4:18.0,,C. Anthony makes free throw 2 of 2,9,14
65,1,3:55.0,Turnover by P. Millsap (3 sec),,9,14
66,1,3:35.0,,C. Anthony misses 2-pt jump shot from 11 ft,9,14
67,1,3:34.0,Defensive rebound by D. Carroll,,9,14
68,1,3:17.0,Personal foul by I. Shumpert (drawn by P. Millsap),,9,14
69,1,3:17.0,,C. Early enters the game for I. Shumpert,9,14
70,1,3:04.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),,12,14
71,1,2:47.0,,New York full timeout,12,14
72,1,2:37.0,,J. Smith misses 3-pt jump shot from 25 ft,12,14
73,1,2:36.0,Defensive rebound by P. Antić,,12,14
74,1,2:26.0,D. Schröder makes 2-pt layup from 2 ft,,14,14
75,1,2:11.0,,A. Stoudemire makes 2-pt hook shot from 6 ft (assist by C. Anthony),14,16
76,1,1:55.0,T. Sefolosha misses 2-pt hook shot from 3 ft,,14,16
77,1,1:54.0,,Defensive rebound by A. Stoudemire,14,16
78,1,1:47.0,,C. Anthony misses 2-pt layup from 2 ft,14,16
79,1,1:46.0,Defensive rebound by T. Sefolosha,,14,16
80,1,1:39.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. Schröder),,17,16
81,1,1:23.0,M. Scott enters the game for P. Millsap,,17,16
82,1,1:23.0,K. Korver enters the game for D. Carroll,,17,16
83,1,1:23.0,A. Horford enters the game for P. Antić,,17,16
84,1,1:23.0,,J. Smith enters the game for C. Anthony,17,16
85,1,1:12.0,,C. Early misses 2-pt jump shot from 19 ft,17,16
86,1,1:11.0,Defensive rebound by Team,,17,16
87,1,1:11.0,,Loose ball foul by P. Prigioni (drawn by D. Schröder),17,16
88,1,1:00.0,,Violation by P. Prigioni (kicked ball),17,16
89,1,0:48.0,K. Korver misses 3-pt jump shot from 25 ft (block by C. Early),,17,16
90,1,0:47.0,Offensive rebound by K. Korver,,17,16
91,1,0:44.0,K. Korver misses 2-pt jump shot from 11 ft,,17,16
92,1,0:42.0,,Defensive rebound by J. Smith,17,16
93,1,0:38.0,,Turnover by J. Smith (bad pass; steal by T. Sefolosha),17,16
94,1,0:17.0,Turnover by D. Schröder (lost ball; steal by P. Prigioni),,17,16
95,1,0:03.0,,J. Smith misses 3-pt jump shot from 24 ft,17,16
96,1,0:01.0,,Offensive rebound by J. Smith,17,16
97,1,0:00.0,,J. Smith misses 2-pt jump shot from 10 ft,17,16
98,1,0:00.0,,Offensive rebound by Team,17,16
99,2,11:42.0,T. Sefolosha misses 2-pt jump shot from 20 ft,,17,16
100,2,11:41.0,,Defensive rebound by J. Smith,17,16
101,2,11:31.0,,Turnover by J. Smith (bad pass),17,16
102,2,11:18.0,Shooting foul by A. Stoudemire (drawn by M. Scott),,17,16
103,2,11:18.0,M. Scott makes free throw 1 of 2,,18,16
104,2,11:18.0,M. Scott makes free throw 2 of 2,,19,16
105,2,11:03.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by P. Prigioni),19,19
106,2,10:47.0,K. Korver misses 3-pt jump shot from 25 ft,,19,19
107,2,10:46.0,,Defensive rebound by J. Smith,19,19
108,2,10:35.0,,Personal foul by M. Scott (drawn by J. Smith),19,19
109,2,10:27.0,,Personal foul by T. Sefolosha (drawn by J. Smith),19,19
110,2,10:14.0,,P. Prigioni makes 2-pt jump shot from 15 ft,19,21
111,2,9:55.0,A. Horford misses 2-pt layup from 2 ft,,19,21
112,2,9:54.0,,Defensive rebound by C. Early,19,21
113,2,9:45.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by C. Early),19,23
114,2,9:44.0,Atlanta full timeout,,19,23
115,2,9:23.0,M. Scott misses 2-pt jump shot from 20 ft,,19,23
116,2,9:22.0,,Defensive rebound by J. Smith,19,23
117,2,9:13.0,,A. Stoudemire misses 2-pt jump shot from 4 ft,19,23
118,2,9:12.0,Defensive rebound by M. Scott,,19,23
119,2,9:05.0,Personal foul by A. Stoudemire (drawn by A. Horford),,19,23
120,2,9:05.0,,S. Dalembert enters the game for A. Stoudemire,19,23
121,2,8:54.0,T. Sefolosha makes 2-pt jump shot from 6 ft,,21,23
122,2,8:42.0,,C. Early misses 3-pt jump shot from 25 ft,21,23
123,2,8:41.0,Defensive rebound by A. Horford,,21,23
124,2,8:37.0,Turnover by A. Horford (bad pass),,21,23
125,2,8:20.0,,C. Early misses 2-pt jump shot from 5 ft,21,23
126,2,8:19.0,Defensive rebound by D. Schröder,,21,23
127,2,8:06.0,M. Scott misses 2-pt jump shot from 7 ft,,21,23
128,2,8:05.0,Offensive rebound by D. Schröder,,21,23
129,2,8:00.0,K. Korver misses 3-pt jump shot from 25 ft,,21,23
130,2,7:59.0,,Defensive rebound by S. Dalembert,21,23
131,2,7:57.0,,Turnover by P. Prigioni (lost ball),21,23
132,2,7:36.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by A. Horford),,23,23
133,2,7:17.0,,C. Early misses 3-pt jump shot from 23 ft,23,23
134,2,7:16.0,,Offensive rebound by J. Smith,23,23
135,2,7:05.0,,J. Smith makes 2-pt jump shot from 14 ft (assist by J. Smith),23,25
136,2,6:54.0,Personal foul by C. Early (drawn by K. Korver),,23,25
137,2,6:54.0,,C. Anthony enters the game for P. Prigioni,23,25
138,2,6:54.0,,S. Larkin enters the game for J. Smith,23,25
139,2,6:54.0,,I. Shumpert enters the game for C. Early,23,25
140,2,6:54.0,P. Millsap enters the game for A. Horford,,23,25
141,2,6:54.0,D. Carroll enters the game for K. Korver,,23,25
142,2,6:54.0,P. Antić enters the game for T. Sefolosha,,23,25
143,2,6:54.0,J. Teague enters the game for M. Scott,,23,25
144,2,6:40.0,J. Teague misses 3-pt jump shot from 25 ft,,23,25
145,2,6:38.0,Offensive rebound by Team,,23,25
146,2,6:38.0,Turnover by Team (shot clock),,23,25
147,2,6:20.0,,J. Smith misses 2-pt jump shot from 7 ft,23,25
148,2,6:19.0,Defensive rebound by P. Millsap,,23,25
149,2,6:03.0,Shooting foul by S. Larkin (drawn by J. Teague),,23,25
150,2,6:03.0,J. Teague makes free throw 1 of 2,,24,25
151,2,6:03.0,,T. Hardaway enters the game for J. Smith,24,25
152,2,6:03.0,J. Teague makes free throw 2 of 2,,25,25
153,2,5:38.0,,C. Anthony makes 2-pt jump shot from 15 ft,25,27
154,2,5:23.0,D. Schröder misses 2-pt layup from 2 ft,,25,27
155,2,5:22.0,,Defensive rebound by C. Anthony,25,27
156,2,5:17.0,,T. Hardaway makes 2-pt dunk at rim (assist by C. Anthony),25,29
157,2,4:56.0,P. Antić makes 3-pt jump shot from 24 ft (assist by J. Teague),,28,29
158,2,4:42.0,,Turnover by I. Shumpert (bad pass; steal by P. Millsap),28,29
159,2,4:21.0,J. Teague misses 2-pt jump shot from 6 ft,,28,29
160,2,4:20.0,,Defensive rebound by C. Anthony,28,29
161,2,4:13.0,Official timeout,,28,29
162,2,4:11.0,,Turnover by S. Dalembert (lost ball),28,29
163,2,3:54.0,D. Carroll misses 3-pt jump shot from 24 ft,,28,29
164,2,3:48.0,Offensive rebound by Team,,28,29
165,2,3:48.0,,J. Smith enters the game for S. Dalembert,28,29
166,2,3:35.0,P. Millsap misses 2-pt jump shot from 3 ft,,28,29
167,2,3:34.0,Offensive rebound by D. Carroll,,28,29
168,2,3:33.0,Personal foul by J. Smith (drawn by D. Carroll),,28,29
169,2,3:33.0,D. Carroll makes free throw 1 of 2,,29,29
170,2,3:33.0,D. Carroll makes free throw 2 of 2,,30,29
171,2,3:08.0,,C. Anthony misses 3-pt jump shot from 22 ft,30,29
172,2,3:07.0,Defensive rebound by Team,,30,29
173,2,3:07.0,,Loose ball foul by J. Smith (drawn by D. Carroll),30,29
174,2,3:07.0,D. Carroll makes free throw 1 of 2,,31,29
175,2,3:07.0,D. Carroll makes free throw 2 of 2,,32,29
176,2,2:54.0,,Turnover by I. Shumpert (bad pass; steal by D. Schröder),32,29
177,2,2:49.0,Turnover by D. Schröder (lost ball; steal by S. Larkin),,32,29
178,2,2:43.0,,I. Shumpert makes 2-pt dunk at rim (assist by S. Larkin),32,31
179,2,2:20.0,P. Millsap makes 2-pt jump shot from 9 ft,,34,31
180,2,1:57.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Smith),34,34
181,2,1:33.0,Personal foul by S. Larkin (drawn by P. Millsap),,34,34
182,2,1:33.0,,New York full timeout,34,34
183,2,1:33.0,A. Horford enters the game for P. Antić,,34,34
184,2,1:33.0,K. Korver enters the game for D. Schröder,,34,34
185,2,1:33.0,,P. Prigioni enters the game for S. Larkin,34,34
186,2,1:33.0,P. Millsap makes free throw 1 of 2,,35,34
187,2,1:33.0,P. Millsap makes free throw 2 of 2,,36,34
188,2,1:12.0,,C. Anthony makes 2-pt layup from 2 ft,36,36
189,2,0:54.0,D. Carroll misses 2-pt jump shot from 11 ft,,36,36
190,2,0:53.0,Offensive rebound by D. Carroll,,36,36
191,2,0:51.0,A. Horford makes 2-pt layup at rim (assist by D. Carroll),,38,36
192,2,0:40.0,,T. Hardaway makes 2-pt jump shot from 22 ft (assist by I. Shumpert),38,38
193,2,0:34.0,Turnover by J. Teague (traveling),,38,38
194,2,0:16.0,,T. Hardaway misses 3-pt jump shot from 23 ft,38,38
195,2,0:15.0,Defensive rebound by D. Carroll,,38,38
196,2,0:14.0,Turnover by D. Carroll (traveling),,38,38
197,2,0:14.0,,New York full timeout,38,38
198,2,0:14.0,D. Schröder enters the game for K. Korver,,38,38
199,2,0:14.0,T. Sefolosha enters the game for J. Teague,,38,38
200,2,0:00.0,,C. Anthony misses 3-pt jump shot from 24 ft,38,38
201,2,0:00.0,,Offensive rebound by Team,38,38
202,3,11:37.0,K. Korver misses 2-pt layup from 1 ft,,38,38
203,3,11:36.0,,Defensive rebound by S. Dalembert,38,38
204,3,11:19.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by S. Larkin),38,41
205,3,11:01.0,A. Horford misses 2-pt jump shot from 6 ft,,38,41
206,3,11:00.0,,Defensive rebound by C. Anthony,38,41
207,3,10:52.0,,C. Anthony misses 3-pt jump shot from 25 ft,38,41
208,3,10:51.0,Defensive rebound by A. Horford,,38,41
209,3,10:38.0,Turnover by P. Millsap (bad pass),,38,41
210,3,10:16.0,,T. Hardaway makes 3-pt jump shot from 22 ft (assist by I. Shumpert),38,44
211,3,10:10.0,Personal foul by S. Dalembert (drawn by J. Teague),,38,44
212,3,10:05.0,Personal foul by I. Shumpert (drawn by K. Korver),,38,44
213,3,9:53.0,P. Millsap makes 2-pt jump shot from 12 ft (assist by J. Teague),,40,44
214,3,9:39.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by C. Anthony),40,46
215,3,9:39.0,,Shooting foul by K. Korver (drawn by T. Hardaway),40,46
216,3,9:39.0,,T. Hardaway makes free throw 1 of 1,40,47
217,3,9:18.0,P. Millsap misses 2-pt jump shot from 12 ft,,40,47
218,3,9:16.0,,Defensive rebound by S. Dalembert,40,47
219,3,9:10.0,,C. Anthony misses 2-pt jump shot from 12 ft,40,47
220,3,9:09.0,Defensive rebound by K. Korver,,40,47
221,3,9:03.0,Shooting foul by C. Anthony (drawn by P. Millsap),,40,47
222,3,9:03.0,P. Millsap makes free throw 1 of 2,,41,47
223,3,9:03.0,P. Millsap makes free throw 2 of 2,,42,47
224,3,8:45.0,,Offensive foul by I. Shumpert (drawn by D. Carroll),42,47
225,3,8:45.0,,Turnover by I. Shumpert (offensive foul),42,47
226,3,8:35.0,Offensive foul by P. Millsap (drawn by I. Shumpert),,42,47
227,3,8:35.0,Turnover by P. Millsap (offensive foul),,42,47
228,3,8:16.0,,C. Anthony makes 2-pt layup from 1 ft,42,49
229,3,8:04.0,A. Horford makes 2-pt layup at rim (assist by J. Teague),,44,49
230,3,7:54.0,,Turnover by T. Hardaway (bad pass),44,49
231,3,7:54.0,,A. Stoudemire enters the game for S. Dalembert,44,49
232,3,7:40.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),,47,49
233,3,7:29.0,,Turnover by I. Shumpert (bad pass; steal by D. Carroll),47,49
234,3,7:23.0,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Millsap),,50,49
235,3,7:09.0,,New York full timeout,50,49
236,3,6:57.0,,S. Larkin misses 2-pt jump shot from 3 ft (block by A. Horford),50,49
237,3,6:55.0,Defensive rebound by K. Korver,,50,49
238,3,6:41.0,P. Millsap misses 2-pt jump shot from 5 ft,,50,49
239,3,6:40.0,,Defensive rebound by Team,50,49
240,3,6:28.0,,Offensive foul by C. Anthony (drawn by D. Carroll),50,49
241,3,6:28.0,,Turnover by C. Anthony (offensive foul),50,49
242,3,6:12.0,K. Korver misses 2-pt jump shot from 13 ft,,50,49
243,3,6:11.0,Offensive rebound by A. Horford,,50,49
244,3,6:03.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by D. Carroll),,53,49
245,3,5:46.0,,C. Anthony makes 2-pt layup from 2 ft,53,51
246,3,5:46.0,,Shooting foul by A. Horford (drawn by C. Anthony),53,51
247,3,5:46.0,,P. Prigioni enters the game for S. Larkin,53,51
248,3,5:46.0,,C. Anthony misses free throw 1 of 1,53,51
249,3,5:46.0,Defensive rebound by Team,,53,51
250,3,5:46.0,,Loose ball foul by A. Stoudemire (drawn by A. Horford),53,51
251,3,5:27.0,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),,56,51
252,3,5:05.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by C. Anthony),56,54
253,3,4:50.0,Personal foul by I. Shumpert (drawn by K. Korver),,56,54
254,3,4:50.0,,J. Smith enters the game for I. Shumpert,56,54
255,3,4:50.0,K. Korver makes free throw 1 of 2,,57,54
256,3,4:50.0,P. Antić enters the game for A. Horford,,57,54
257,3,4:50.0,K. Korver makes free throw 2 of 2,,58,54
258,3,4:31.0,,C. Anthony misses 2-pt jump shot from 16 ft,58,54
259,3,4:30.0,Defensive rebound by K. Korver,,58,54
260,3,4:20.0,T. Sefolosha enters the game for K. Korver,,58,54
261,3,4:17.0,P. Millsap makes 2-pt jump shot from 18 ft (assist by T. Sefolosha),,60,54
262,3,3:55.0,,J. Smith makes 2-pt jump shot from 19 ft,60,56
263,3,3:46.0,P. Antić misses 3-pt jump shot from 24 ft,,60,56
264,3,3:45.0,,Defensive rebound by Team,60,56
265,3,3:45.0,Loose ball foul by D. Carroll (drawn by J. Smith),,60,56
266,3,3:31.0,,C. Anthony misses 2-pt jump shot from 21 ft,60,56
267,3,3:30.0,,Offensive rebound by Team,60,56
268,3,3:30.0,Loose ball foul by P. Antić (drawn by A. Stoudemire),,60,56
269,3,3:30.0,D. Schröder enters the game for J. Teague,,60,56
270,3,3:23.0,,Personal foul by P. Millsap (drawn by P. Prigioni),60,56
271,3,3:23.0,,P. Prigioni makes free throw 1 of 2,60,57
272,3,3:23.0,,J. Smith enters the game for T. Hardaway,60,57
273,3,3:23.0,M. Scott enters the game for P. Millsap,,60,57
274,3,3:23.0,,P. Prigioni misses free throw 2 of 2,60,57
275,3,3:22.0,Defensive rebound by D. Carroll,,60,57
276,3,3:10.0,P. Antić makes 2-pt layup at rim (assist by D. Schröder),,62,57
277,3,2:50.0,,J. Smith misses 2-pt jump shot from 20 ft,62,57
278,3,2:49.0,Defensive rebound by M. Scott,,62,57
279,3,2:28.0,D. Carroll makes 2-pt layup from 2 ft (assist by T. Sefolosha),,64,57
280,3,2:12.0,,J. Smith misses 2-pt jump shot from 20 ft,64,57
281,3,2:11.0,Defensive rebound by D. Schröder,,64,57
282,3,1:57.0,M. Scott misses 2-pt jump shot from 10 ft,,64,57
283,3,1:56.0,,Defensive rebound by Team,64,57
284,3,1:56.0,Atlanta full timeout,,64,57
285,3,1:35.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Smith),64,59
286,3,1:15.0,M. Scott misses 2-pt jump shot from 18 ft,,64,59
287,3,1:14.0,,Defensive rebound by A. Stoudemire,64,59
288,3,1:08.0,,Turnover by P. Prigioni (bad pass),64,59
289,3,1:08.0,K. Korver enters the game for D. Carroll,,64,59
290,3,1:00.0,D. Schröder misses 2-pt layup from 2 ft,,64,59
291,3,0:59.0,,Defensive rebound by A. Stoudemire,64,59
292,3,0:48.0,,P. Prigioni misses 3-pt jump shot from 23 ft,64,59
293,3,0:47.0,Defensive rebound by P. Antić,,64,59
294,3,0:39.0,Turnover by D. Schröder (bad pass),,64,59
295,3,0:26.0,,C. Anthony misses 2-pt jump shot from 12 ft,64,59
296,3,0:25.0,Defensive rebound by K. Korver,,64,59
297,3,0:06.0,Turnover by D. Schröder (lost ball),,64,59
298,3,0:04.0,Personal foul by C. Anthony (drawn by T. Sefolosha),,64,59
299,3,0:04.0,,Personal foul by T. Sefolosha,64,59
300,3,0:04.0,D. Carroll enters the game for K. Korver,,64,59
301,3,0:01.0,,P. Prigioni misses 3-pt jump shot from 24 ft,64,59
302,3,0:00.0,,Offensive rebound by Team,64,59
303,4,11:45.0,,J. Smith makes 2-pt layup from 1 ft (assist by C. Anthony),64,61
304,4,11:26.0,A. Horford misses 2-pt hook shot from 8 ft,,64,61
305,4,11:25.0,,Defensive rebound by A. Stoudemire,64,61
306,4,11:06.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by P. Prigioni),64,63
307,4,10:49.0,M. Scott makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,67,63
308,4,10:30.0,,A. Stoudemire misses 2-pt jump shot from 20 ft,67,63
309,4,10:29.0,Defensive rebound by K. Korver,,67,63
310,4,10:21.0,M. Scott misses 3-pt jump shot from 25 ft,,67,63
311,4,10:20.0,,Defensive rebound by C. Anthony,67,63
312,4,10:05.0,,Personal foul by T. Sefolosha (drawn by C. Anthony),67,63
313,4,9:57.0,,J. Smith misses 2-pt jump shot from 20 ft,67,63
314,4,9:56.0,Defensive rebound by K. Korver,,67,63
315,4,9:50.0,Personal foul by J. Smith (drawn by M. Scott),,67,63
316,4,9:49.0,Offensive foul by M. Scott (drawn by P. Prigioni),,67,63
317,4,9:49.0,Turnover by M. Scott (offensive foul),,67,63
318,4,9:37.0,,Shooting foul by K. Korver (drawn by J. Smith),67,63
319,4,9:37.0,,J. Smith makes free throw 1 of 2,67,64
320,4,9:37.0,,J. Smith makes free throw 2 of 2,67,65
321,4,9:21.0,D. Schröder misses 2-pt layup at rim,,67,65
322,4,9:20.0,Offensive rebound by T. Sefolosha,,67,65
323,4,9:13.0,M. Scott makes 3-pt jump shot from 24 ft (assist by K. Korver),,70,65
324,4,8:57.0,,C. Anthony misses 2-pt jump shot from 14 ft,70,65
325,4,8:56.0,Defensive rebound by A. Horford,,70,65
326,4,8:45.0,Shooting foul by A. Stoudemire (drawn by D. Schröder),,70,65
327,4,8:45.0,Official timeout,,70,65
328,4,8:45.0,D. Schröder makes free throw 1 of 2,,71,65
329,4,8:45.0,D. Schröder makes free throw 2 of 2,,72,65
330,4,8:22.0,,J. Smith misses 3-pt jump shot from 25 ft,72,65
331,4,8:21.0,,Offensive rebound by P. Prigioni,72,65
332,4,8:17.0,,C. Anthony misses 3-pt jump shot from 25 ft,72,65
333,4,8:16.0,,Offensive rebound by A. Stoudemire,72,65
334,4,8:11.0,,C. Anthony makes 2-pt layup at rim (assist by A. Stoudemire),72,67
335,4,7:57.0,D. Schröder misses 3-pt jump shot from 25 ft,,72,67
336,4,7:56.0,,Defensive rebound by J. Smith,72,67
337,4,7:39.0,,Shooting foul by A. Horford (drawn by A. Stoudemire),72,67
338,4,7:39.0,,A. Stoudemire misses free throw 1 of 2,72,67
339,4,7:39.0,,Offensive rebound by Team,72,67
340,4,7:39.0,D. Carroll enters the game for K. Korver,,72,67
341,4,7:39.0,J. Teague enters the game for D. Schröder,,72,67
342,4,7:39.0,P. Millsap enters the game for M. Scott,,72,67
343,4,7:39.0,,I. Shumpert enters the game for P. Prigioni,72,67
344,4,7:39.0,,S. Larkin enters the game for J. Smith,72,67
345,4,7:39.0,,A. Stoudemire misses free throw 2 of 2,72,67
346,4,7:37.0,,Offensive rebound by Team,72,67
347,4,7:31.0,,S. Larkin misses 2-pt jump shot from 4 ft,72,67
348,4,7:30.0,,Offensive rebound by A. Stoudemire,72,67
349,4,7:30.0,,A. Stoudemire makes 2-pt tip-in from 1 ft,72,69
350,4,7:09.0,Shooting foul by S. Larkin (drawn by J. Teague),,72,69
351,4,7:09.0,J. Teague misses free throw 1 of 2,,72,69
352,4,7:09.0,Offensive rebound by Team,,72,69
353,4,7:09.0,J. Teague makes free throw 2 of 2,,73,69
354,4,6:46.0,,C. Anthony misses 2-pt jump shot from 21 ft,73,69
355,4,6:45.0,,Offensive rebound by A. Stoudemire,73,69
356,4,6:27.0,,C. Anthony makes 2-pt layup from 1 ft,73,71
357,4,6:09.0,P. Millsap misses 2-pt jump shot from 7 ft,,73,71
358,4,6:08.0,,Defensive rebound by A. Stoudemire,73,71
359,4,5:53.0,,J. Smith misses 3-pt jump shot from 22 ft,73,71
360,4,5:52.0,Defensive rebound by A. Horford,,73,71
361,4,5:45.0,Turnover by J. Teague (bad pass; steal by S. Larkin),,73,71
362,4,5:25.0,,I. Shumpert misses 3-pt jump shot from 24 ft,73,71
363,4,5:24.0,Defensive rebound by D. Carroll,,73,71
364,4,5:13.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,73,71
365,4,5:12.0,,Defensive rebound by I. Shumpert,73,71
366,4,5:05.0,,New York full timeout,73,71
367,4,5:05.0,K. Korver enters the game for A. Horford,,73,71
368,4,5:05.0,P. Antić enters the game for J. Teague,,73,71
369,4,5:05.0,D. Schröder enters the game for T. Sefolosha,,73,71
370,4,4:53.0,,A. Stoudemire misses 2-pt layup from 2 ft,73,71
371,4,4:52.0,Defensive rebound by P. Millsap,,73,71
372,4,4:34.0,D. Schröder makes 2-pt layup at rim,,75,71
373,4,4:22.0,,Shooting foul by P. Antić (drawn by C. Anthony),75,71
374,4,4:22.0,,C. Anthony misses free throw 1 of 2,75,71
375,4,4:22.0,,Offensive rebound by Team,75,71
376,4,4:22.0,,C. Anthony makes free throw 2 of 2,75,72
377,4,4:04.0,P. Antić misses 3-pt jump shot from 24 ft,,75,72
378,4,4:03.0,Offensive rebound by D. Carroll,,75,72
379,4,3:44.0,P. Millsap misses 3-pt jump shot from 23 ft,,75,72
380,4,3:43.0,,Defensive rebound by A. Stoudemire,75,72
381,4,3:32.0,,Turnover by C. Anthony (bad pass; steal by P. Millsap),75,72
382,4,3:10.0,P. Millsap misses 2-pt layup from 1 ft,,75,72
383,4,3:09.0,,Defensive rebound by C. Anthony,75,72
384,4,2:52.0,,C. Anthony makes 2-pt jump shot from 15 ft,75,74
385,4,2:43.0,Atlanta full timeout,,75,74
386,4,2:43.0,A. Horford enters the game for P. Antić,,75,74
387,4,2:43.0,,J. Smith enters the game for A. Stoudemire,75,74
