,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
57,1,5:42.0,H. Barnes misses 3-pt jump shot from 25 ft,,7,17
58,1,5:41.0,,Defensive rebound by K. Leonard,7,17
59,1,5:24.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),7,20
60,1,5:18.0,Golden State full timeout,,7,20
61,1,5:18.0,,M. Ginóbili enters the game for D. Green,7,20
62,1,5:18.0,A. Iguodala enters the game for H. Barnes,,7,20
63,1,5:18.0,,T. Parker enters the game for P. Mills,7,20
64,1,5:14.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,9,20
65,1,4:48.0,,Shooting foul by A. Bogut (drawn by T. Duncan),9,20
66,1,4:48.0,,T. Duncan makes free throw 1 of 2,9,21
67,1,4:48.0,,B. Diaw enters the game for M. Bonner,9,21
68,1,4:48.0,F. Ezeli enters the game for A. Bogut,,9,21
69,1,4:48.0,,T. Duncan makes free throw 2 of 2,9,22
70,1,4:36.0,K. Thompson misses 2-pt jump shot from 19 ft,,9,22
71,1,4:35.0,,Defensive rebound by B. Diaw,9,22
72,1,4:22.0,,T. Duncan makes 2-pt dunk at rim (assist by K. Leonard),9,24
73,1,4:09.0,K. Thompson misses 2-pt jump shot from 5 ft,,9,24
74,1,4:08.0,,Defensive rebound by T. Duncan,9,24
75,1,3:59.0,,Turnover by B. Diaw (traveling),9,24
76,1,3:59.0,,A. Baynes enters the game for T. Duncan,9,24
77,1,3:59.0,L. Barbosa enters the game for K. Thompson,,9,24
78,1,3:43.0,F. Ezeli misses 2-pt jump shot from 7 ft,,9,24
79,1,3:41.0,Offensive rebound by Team,,9,24
80,1,3:41.0,D. Lee enters the game for D. Green,,9,24
81,1,3:41.0,,D. Green enters the game for K. Leonard,9,24
82,1,3:36.0,S. Curry misses 3-pt jump shot from 25 ft,,9,24
83,1,3:34.0,,Defensive rebound by M. Ginóbili,9,24
84,1,3:18.0,,Turnover by T. Parker (bad pass; steal by S. Curry),9,24
85,1,3:10.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,11,24
86,1,2:52.0,,M. Ginóbili misses 2-pt jump shot from 18 ft,11,24
87,1,2:51.0,,Offensive rebound by A. Baynes,11,24
88,1,2:45.0,,A. Baynes makes 2-pt hook shot from 7 ft (assist by T. Parker),11,26
89,1,2:30.0,Turnover by L. Barbosa (bad pass; steal by A. Baynes),,11,26
90,1,2:21.0,,D. Green makes 3-pt jump shot from 26 ft (assist by T. Parker),11,29
91,1,2:00.0,F. Ezeli misses 2-pt jump shot from 7 ft,,11,29
92,1,1:59.0,Offensive rebound by D. Lee,,11,29
93,1,1:52.0,D. Lee makes 2-pt layup from 3 ft (assist by S. Curry),,13,29
94,1,1:35.0,,T. Parker misses 2-pt jump shot from 15 ft,13,29
95,1,1:34.0,Defensive rebound by A. Iguodala,,13,29
96,1,1:28.0,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,16,29
97,1,1:06.0,,A. Baynes makes 2-pt hook shot from 8 ft (assist by B. Diaw),16,31
98,1,0:46.0,A. Iguodala misses 3-pt jump shot from 23 ft,,16,31
99,1,0:45.0,,Defensive rebound by T. Parker,16,31
100,1,0:38.0,,D. Green misses 3-pt jump shot from 23 ft,16,31
101,1,0:37.0,Defensive rebound by D. Lee,,16,31
102,1,0:26.0,Shooting block foul by A. Baynes (drawn by D. Lee),,16,31
103,1,0:26.0,D. Lee misses free throw 1 of 2,,16,31
104,1,0:26.0,Offensive rebound by Team,,16,31
105,1,0:26.0,J. Holiday enters the game for S. Curry,,16,31
106,1,0:26.0,D. Lee makes free throw 2 of 2,,17,31
107,1,0:02.0,,A. Baynes misses 2-pt jump shot from 7 ft,17,31
108,1,0:02.0,,Offensive rebound by Team,17,31
109,1,0:02.0,,Turnover by Team (shot clock),17,31
110,1,0:01.0,J. Holiday misses 3-pt jump shot from 57 ft (block by D. Green),,17,31
111,1,0:00.0,Offensive rebound by Team,,17,31
112,2,11:48.0,A. Iguodala misses 2-pt jump shot from 16 ft,,17,31
113,2,11:47.0,,Defensive rebound by C. Joseph,17,31
114,2,11:38.0,,C. Joseph makes 2-pt layup from 2 ft (assist by M. Ginóbili),17,33
115,2,11:27.0,M. Speights misses 2-pt jump shot from 17 ft,,17,33
116,2,11:27.0,,Defensive rebound by D. Green,17,33
117,2,11:17.0,Violation by L. Barbosa (kicked ball),,17,33
118,2,11:04.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,17,33
119,2,11:03.0,Defensive rebound by D. Lee,,17,33
120,2,10:54.0,L. Barbosa makes 2-pt jump shot from 19 ft (assist by D. Lee),,19,33
121,2,10:37.0,,Shooting foul by J. Holiday (drawn by M. Ginóbili),19,33
122,2,10:37.0,,M. Ginóbili makes 2-pt layup from 2 ft,19,35
123,2,10:37.0,,M. Bonner enters the game for A. Baynes,19,35
124,2,10:37.0,,M. Ginóbili makes free throw 1 of 1,19,36
125,2,10:26.0,Turnover by D. Lee (bad pass),,19,36
126,2,10:08.0,,M. Bonner misses 3-pt jump shot from 23 ft,19,36
127,2,10:07.0,Defensive rebound by M. Speights,,19,36
128,2,9:59.0,D. Lee misses 2-pt layup at rim,,19,36
129,2,9:58.0,,Defensive rebound by M. Bonner,19,36
130,2,9:43.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,19,36
131,2,9:42.0,Defensive rebound by L. Barbosa,,19,36
132,2,9:34.0,L. Barbosa makes 2-pt jump shot from 10 ft,,21,36
133,2,9:14.0,,Turnover by C. Joseph (bad pass),21,36
134,2,8:58.0,J. Holiday makes 2-pt jump shot from 20 ft,,23,36
135,2,8:57.0,,San Antonio full timeout,23,36
136,2,8:37.0,,B. Diaw misses 2-pt layup from 2 ft,23,36
137,2,8:34.0,,Offensive rebound by C. Joseph,23,36
138,2,8:30.0,,C. Joseph misses 2-pt jump shot from 12 ft,23,36
139,2,8:28.0,Defensive rebound by D. Lee,,23,36
140,2,8:10.0,M. Speights misses 2-pt jump shot from 3 ft (block by M. Ginóbili),,23,36
141,2,8:09.0,,Defensive rebound by D. Green,23,36
142,2,8:02.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),23,39
143,2,7:35.0,Turnover by Team (shot clock),,23,39
144,2,7:13.0,,M. Bonner makes 2-pt jump shot from 6 ft (assist by D. Green),23,41
145,2,6:54.0,D. Lee misses 2-pt jump shot from 6 ft,,23,41
146,2,6:51.0,,Defensive rebound by B. Diaw,23,41
147,2,6:35.0,,C. Joseph makes 2-pt jump shot from 7 ft (assist by M. Ginóbili),23,43
148,2,6:29.0,Golden State full timeout,,23,43
149,2,6:29.0,,K. Leonard enters the game for M. Bonner,23,43
150,2,6:29.0,,M. Belinelli enters the game for D. Green,23,43
151,2,6:29.0,,T. Duncan enters the game for M. Ginóbili,23,43
152,2,6:29.0,D. Green enters the game for L. Barbosa,,23,43
153,2,6:29.0,S. Curry enters the game for D. Lee,,23,43
154,2,6:29.0,A. Bogut enters the game for J. Holiday,,23,43
155,2,6:29.0,K. Thompson enters the game for M. Speights,,23,43
156,2,6:19.0,Personal foul by C. Joseph (drawn by S. Curry),,23,43
157,2,6:13.0,K. Thompson misses 3-pt jump shot from 25 ft,,23,43
158,2,6:12.0,Offensive rebound by A. Bogut,,23,43
159,2,6:10.0,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Bogut),,26,43
160,2,5:42.0,,B. Diaw misses 2-pt jump shot from 9 ft,26,43
161,2,5:41.0,Defensive rebound by A. Bogut,,26,43
162,2,5:31.0,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),,28,43
163,2,5:10.0,,M. Belinelli misses 3-pt jump shot from 24 ft,28,43
164,2,5:09.0,Defensive rebound by A. Bogut,,28,43
165,2,5:08.0,Turnover by A. Bogut (bad pass; steal by K. Leonard),,28,43
166,2,4:59.0,,Turnover by K. Leonard (bad pass; steal by D. Green),28,43
167,2,4:55.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,30,43
168,2,4:55.0,,San Antonio full timeout,30,43
169,2,4:55.0,,T. Parker enters the game for C. Joseph,30,43
170,2,4:55.0,,D. Green enters the game for B. Diaw,30,43
171,2,4:55.0,H. Barnes enters the game for A. Iguodala,,30,43
172,2,4:39.0,,K. Leonard misses 2-pt jump shot from 11 ft,30,43
173,2,4:38.0,Defensive rebound by A. Bogut,,30,43
174,2,4:29.0,S. Curry misses 2-pt jump shot from 19 ft,,30,43
175,2,4:28.0,,Defensive rebound by K. Leonard,30,43
176,2,4:22.0,,D. Green misses 3-pt jump shot from 24 ft,30,43
177,2,4:21.0,Defensive rebound by S. Curry,,30,43
178,2,4:06.0,H. Barnes misses 3-pt jump shot from 22 ft,,30,43
179,2,4:05.0,,Defensive rebound by D. Green,30,43
180,2,3:59.0,,K. Leonard makes 2-pt dunk at rim (assist by D. Green),30,45
181,2,3:46.0,Personal foul by T. Parker (drawn by S. Curry),,30,45
182,2,3:41.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,32,45
183,2,3:19.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),32,48
184,2,3:02.0,D. Green misses 2-pt jump shot from 4 ft,,32,48
185,2,3:01.0,Offensive rebound by D. Green,,32,48
186,2,2:58.0,A. Bogut makes 2-pt layup from 1 ft (assist by D. Green),,34,48
187,2,2:36.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),34,51
188,2,2:26.0,S. Curry misses 3-pt jump shot from 24 ft,,34,51
189,2,2:25.0,,Defensive rebound by T. Duncan,34,51
190,2,2:14.0,,T. Duncan makes 2-pt jump shot from 6 ft (assist by T. Parker),34,53
191,2,2:02.0,A. Bogut misses 2-pt jump shot from 6 ft,,34,53
192,2,2:01.0,Offensive rebound by D. Green,,34,53
193,2,2:01.0,D. Green misses 2-pt layup from 1 ft,,34,53
194,2,2:00.0,,Defensive rebound by M. Belinelli,34,53
195,2,1:45.0,,D. Green makes 2-pt layup from 2 ft (assist by T. Duncan),34,55
196,2,1:40.0,Golden State full timeout,,34,55
197,2,1:40.0,Official timeout,,34,55
198,2,1:40.0,,C. Joseph enters the game for T. Parker,34,55
199,2,1:24.0,Turnover by A. Bogut (bad pass; steal by K. Leonard),,34,55
200,2,1:22.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Leonard),34,57
201,2,1:06.0,A. Bogut makes 2-pt jump shot from 6 ft,,36,57
202,2,0:44.0,,C. Joseph misses 2-pt jump shot from 14 ft (block by H. Barnes),36,57
203,2,0:43.0,Defensive rebound by D. Green,,36,57
204,2,0:33.0,D. Green misses 3-pt jump shot from 23 ft,,36,57
205,2,0:31.0,Offensive rebound by A. Bogut,,36,57
206,2,0:30.0,Turnover by S. Curry (bad pass),,36,57
207,2,0:30.0,,P. Mills enters the game for C. Joseph,36,57
208,2,0:07.0,,K. Leonard misses 2-pt jump shot from 8 ft,36,57
209,2,0:05.0,,Offensive rebound by Team,36,57
210,2,0:05.0,,Turnover by Team (shot clock),36,57
211,2,0:05.0,Personal take foul by P. Mills (drawn by S. Curry),,36,57
212,2,0:05.0,,C. Joseph enters the game for P. Mills,36,57
213,2,0:01.0,K. Thompson makes 2-pt jump shot from 14 ft,,38,57
214,3,11:41.0,A. Bogut makes 2-pt dunk at rim (assist by K. Thompson),,40,57
215,3,11:19.0,,T. Duncan makes 2-pt jump shot from 18 ft (assist by M. Bonner),40,59
216,3,11:08.0,K. Thompson misses 2-pt layup at rim (block by D. Green),,40,59
217,3,11:07.0,,Defensive rebound by K. Leonard,40,59
218,3,11:01.0,,Shooting foul by H. Barnes (drawn by T. Duncan),40,59
219,3,11:01.0,,T. Duncan makes free throw 1 of 2,40,60
220,3,11:01.0,,T. Duncan makes free throw 2 of 2,40,61
221,3,10:48.0,A. Bogut misses 2-pt jump shot from 6 ft,,40,61
222,3,10:47.0,,Defensive rebound by T. Duncan,40,61
223,3,10:40.0,,K. Leonard misses 2-pt jump shot from 8 ft (block by A. Bogut),40,61
224,3,10:40.0,,Offensive rebound by Team,40,61
225,3,10:40.0,,Personal foul by H. Barnes (drawn by K. Leonard),40,61
226,3,10:27.0,,K. Leonard makes 2-pt jump shot from 6 ft,40,63
227,3,10:12.0,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Bogut),,43,63
228,3,9:54.0,,T. Parker makes 2-pt jump shot from 16 ft,43,65
229,3,9:40.0,S. Curry makes 2-pt jump shot from 20 ft (assist by D. Green),,45,65
230,3,9:19.0,,D. Green makes 2-pt jump shot from 3 ft,45,67
231,3,9:07.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,48,67
232,3,8:52.0,,Offensive foul by T. Duncan (drawn by S. Curry),48,67
233,3,8:52.0,,Turnover by T. Duncan (offensive foul),48,67
234,3,8:44.0,S. Curry makes 2-pt layup at rim,,50,67
235,3,8:21.0,,Turnover by T. Parker (lost ball),50,67
236,3,8:17.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,53,67
237,3,8:17.0,,San Antonio full timeout,53,67
238,3,8:17.0,,C. Joseph enters the game for T. Parker,53,67
239,3,7:57.0,,Shooting foul by S. Curry (drawn by T. Duncan),53,67
240,3,7:57.0,,T. Duncan misses free throw 1 of 2,53,67
241,3,7:57.0,,Offensive rebound by Team,53,67
242,3,7:57.0,,T. Duncan makes free throw 2 of 2,53,68
243,3,7:43.0,Personal foul by K. Leonard (drawn by S. Curry),,53,68
244,3,7:36.0,Turnover by D. Green (bad pass; steal by K. Leonard),,53,68
245,3,7:16.0,,T. Duncan makes 2-pt jump shot from 11 ft,53,70
246,3,7:06.0,S. Curry misses 3-pt jump shot from 26 ft,,53,70
247,3,7:05.0,,Defensive rebound by C. Joseph,53,70
248,3,6:57.0,,Shooting foul by K. Thompson (drawn by K. Leonard),53,70
249,3,6:57.0,,K. Leonard misses free throw 1 of 2,53,70
250,3,6:57.0,,Offensive rebound by Team,53,70
251,3,6:57.0,A. Iguodala enters the game for A. Bogut,,53,70
252,3,6:57.0,,K. Leonard makes free throw 2 of 2,53,71
253,3,6:39.0,H. Barnes misses 2-pt jump shot from 17 ft,,53,71
254,3,6:38.0,,Defensive rebound by T. Duncan,53,71
255,3,6:19.0,,K. Leonard makes 2-pt jump shot from 8 ft,53,73
256,3,6:06.0,,Violation by T. Duncan (kicked ball),53,73
257,3,5:58.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by S. Curry),,56,73
258,3,5:40.0,,T. Duncan misses 2-pt jump shot from 10 ft,56,73
259,3,5:39.0,Defensive rebound by S. Curry,,56,73
260,3,5:27.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by K. Thompson),,59,73
261,3,5:11.0,,K. Leonard makes 2-pt layup from 1 ft,59,75
262,3,5:11.0,,Shooting foul by H. Barnes (drawn by K. Leonard),59,75
263,3,5:11.0,,K. Leonard makes free throw 1 of 1,59,76
264,3,4:53.0,D. Green misses 2-pt layup from 1 ft,,59,76
265,3,4:52.0,,Defensive rebound by C. Joseph,59,76
266,3,4:45.0,,Shooting foul by S. Curry (drawn by C. Joseph),59,76
267,3,4:45.0,,C. Joseph misses free throw 1 of 2,59,76
268,3,4:45.0,,Offensive rebound by Team,59,76
269,3,4:45.0,,C. Joseph makes free throw 2 of 2,59,77
270,3,4:39.0,Turnover by S. Curry (bad pass; steal by K. Leonard),,59,77
271,3,4:35.0,,K. Leonard makes 2-pt dunk at rim,59,79
272,3,4:21.0,A. Iguodala misses 2-pt layup from 2 ft,,59,79
273,3,4:19.0,Offensive rebound by A. Iguodala,,59,79
274,3,4:19.0,A. Iguodala makes 2-pt tip-in from 1 ft,,61,79
275,3,4:06.0,,Shooting foul by D. Green (drawn by T. Duncan),61,79
276,3,4:06.0,,T. Duncan makes free throw 1 of 2,61,80
277,3,4:06.0,,B. Diaw enters the game for M. Bonner,61,80
278,3,4:06.0,,M. Ginóbili enters the game for D. Green,61,80
279,3,4:06.0,,T. Duncan makes free throw 2 of 2,61,81
280,3,3:55.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,63,81
281,3,3:36.0,,Turnover by M. Ginóbili (lost ball),63,81
282,3,3:27.0,D. Green misses 2-pt jump shot from 6 ft,,63,81
283,3,3:25.0,Offensive rebound by D. Green,,63,81
284,3,3:23.0,D. Green makes 2-pt layup from 2 ft,,65,81
285,3,2:48.0,H. Barnes misses 3-pt jump shot from 24 ft,,65,81
286,3,2:47.0,,Defensive rebound by C. Joseph,65,81
287,3,2:32.0,,B. Diaw misses 2-pt jump shot from 10 ft,65,81
288,3,2:31.0,,Offensive rebound by T. Duncan,65,81
289,3,2:30.0,,T. Duncan makes 2-pt layup from 1 ft,65,83
290,3,2:25.0,Golden State full timeout,,65,83
291,3,2:25.0,,A. Baynes enters the game for T. Duncan,65,83
292,3,2:25.0,,M. Belinelli enters the game for K. Leonard,65,83
293,3,2:25.0,L. Barbosa enters the game for H. Barnes,,65,83
294,3,2:25.0,J. McAdoo enters the game for K. Thompson,,65,83
295,3,2:03.0,D. Green misses 2-pt jump shot from 8 ft,,65,83
296,3,2:02.0,,Defensive rebound by A. Baynes,65,83
297,3,1:55.0,Violation by A. Iguodala (kicked ball),,65,83
298,3,1:47.0,,A. Baynes makes 2-pt jump shot from 10 ft (assist by B. Diaw),65,85
299,3,1:33.0,S. Curry misses 3-pt jump shot from 28 ft,,65,85
300,3,1:32.0,,Defensive rebound by M. Ginóbili,65,85
301,3,1:21.0,,B. Diaw misses 2-pt jump shot from 9 ft,65,85
302,3,1:20.0,Defensive rebound by D. Green,,65,85
303,3,1:11.0,D. Green misses 3-pt jump shot from 24 ft,,65,85
304,3,1:10.0,,Defensive rebound by A. Baynes,65,85
305,3,1:03.0,,C. Joseph makes 2-pt layup from 1 ft (assist by M. Ginóbili),65,87
306,3,0:47.0,J. McAdoo makes 2-pt layup from 1 ft (assist by L. Barbosa),,67,87
307,3,0:33.0,,C. Joseph makes 2-pt layup from 1 ft,67,89
308,3,0:22.0,D. Green misses 2-pt jump shot from 8 ft,,67,89
309,3,0:21.0,,Defensive rebound by A. Baynes,67,89
310,3,0:04.0,,M. Ginóbili misses 2-pt jump shot from 11 ft,67,89
311,3,0:03.0,Defensive rebound by Team,,67,89
312,3,0:03.0,,Loose ball foul by A. Baynes (drawn by D. Green),67,89
313,3,0:01.0,S. Curry misses 3-pt jump shot from 40 ft,,67,89
314,3,0:00.0,Offensive rebound by Team,,67,89
315,4,11:46.0,,Turnover by M. Ginóbili (lost ball; steal by A. Iguodala),67,89
316,4,11:36.0,A. Iguodala misses 3-pt jump shot from 23 ft,,67,89
317,4,11:35.0,,Defensive rebound by A. Baynes,67,89
318,4,11:18.0,,M. Belinelli misses 3-pt jump shot from 25 ft,67,89
319,4,11:17.0,Defensive rebound by D. Lee,,67,89
320,4,10:55.0,A. Iguodala misses 2-pt jump shot from 15 ft,,67,89
321,4,10:54.0,,Defensive rebound by C. Joseph,67,89
322,4,10:39.0,,Personal foul by L. Barbosa (drawn by B. Diaw),67,89
323,4,10:39.0,,T. Parker enters the game for C. Joseph,67,89
324,4,10:31.0,,A. Baynes makes 2-pt layup from 2 ft (assist by M. Ginóbili),67,91
325,4,10:09.0,D. Lee makes 2-pt jump shot from 3 ft,,69,91
326,4,9:55.0,,A. Baynes misses 2-pt jump shot from 15 ft,69,91
327,4,9:54.0,Defensive rebound by D. Lee,,69,91
328,4,9:47.0,L. Barbosa makes 2-pt layup at rim (assist by D. Lee),,71,91
329,4,9:32.0,,Personal foul by A. Iguodala (drawn by A. Baynes),71,91
330,4,9:29.0,,Personal foul by L. Barbosa (drawn by T. Parker),71,91
331,4,9:19.0,,B. Diaw misses 2-pt jump shot from 11 ft,71,91
332,4,9:18.0,Defensive rebound by M. Speights,,71,91
333,4,9:03.0,L. Barbosa misses 2-pt jump shot from 13 ft,,71,91
334,4,9:02.0,,Defensive rebound by B. Diaw,71,91
335,4,8:49.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by A. Baynes),71,94
336,4,8:38.0,M. Speights misses 2-pt jump shot from 19 ft,,71,94
337,4,8:37.0,,Defensive rebound by B. Diaw,71,94
338,4,8:15.0,,T. Parker makes 2-pt jump shot from 19 ft,71,96
339,4,7:59.0,D. Lee misses 2-pt jump shot from 7 ft,,71,96
340,4,7:58.0,,Defensive rebound by B. Diaw,71,96
341,4,7:45.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by B. Diaw),71,99
342,4,7:31.0,L. Barbosa makes 2-pt layup from 2 ft (assist by M. Speights),,73,99
343,4,7:11.0,,T. Parker misses 2-pt jump shot from 12 ft,73,99
344,4,7:09.0,Defensive rebound by J. Holiday,,73,99
345,4,6:52.0,J. Holiday misses 3-pt jump shot from 23 ft,,73,99
346,4,6:51.0,,Defensive rebound by M. Ginóbili,73,99
347,4,6:48.0,,San Antonio full timeout,73,99
348,4,6:48.0,J. McAdoo enters the game for D. Lee,,73,99
349,4,6:48.0,F. Ezeli enters the game for M. Speights,,73,99
350,4,6:48.0,,J. Ayres enters the game for A. Baynes,73,99
351,4,6:48.0,H. Barnes enters the game for A. Iguodala,,73,99
352,4,6:34.0,,T. Parker misses 3-pt jump shot from 23 ft,73,99
353,4,6:33.0,Defensive rebound by J. McAdoo,,73,99
354,4,6:11.0,J. Holiday misses 2-pt jump shot from 19 ft,,73,99
355,4,6:10.0,Offensive rebound by F. Ezeli,,73,99
356,4,6:09.0,F. Ezeli makes 2-pt dunk at rim,,75,99
357,4,5:58.0,,B. Diaw makes 2-pt layup from 1 ft (assist by J. Ayres),75,101
358,4,5:39.0,H. Barnes misses 2-pt jump shot from 18 ft,,75,101
359,4,5:38.0,Offensive rebound by F. Ezeli,,75,101
360,4,5:29.0,H. Barnes makes 2-pt jump shot from 20 ft (assist by L. Barbosa),,77,101
361,4,5:06.0,,B. Diaw misses 3-pt jump shot from 23 ft,77,101
362,4,5:05.0,Defensive rebound by F. Ezeli,,77,101
363,4,4:56.0,L. Barbosa misses 2-pt jump shot from 10 ft,,77,101
364,4,4:55.0,,Defensive rebound by M. Ginóbili,77,101
365,4,4:53.0,,San Antonio full timeout,77,101
366,4,4:53.0,Official timeout,,77,101
367,4,4:53.0,,R. Williams enters the game for M. Ginóbili,77,101
368,4,4:53.0,,M. Bonner enters the game for B. Diaw,77,101
369,4,4:53.0,,P. Mills enters the game for T. Parker,77,101
370,4,4:46.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by P. Mills),77,103
371,4,4:27.0,Shooting foul by J. Ayres (drawn by F. Ezeli),,77,103
372,4,4:27.0,F. Ezeli misses free throw 1 of 2,,77,103
373,4,4:27.0,Offensive rebound by Team,,77,103
374,4,4:27.0,F. Ezeli makes free throw 2 of 2,,78,103
375,4,4:11.0,,Turnover by J. Ayres (bad pass),78,103
376,4,3:56.0,Personal take foul by M. Bonner (drawn by J. McAdoo),,78,103
377,4,3:54.0,Personal foul by R. Williams (drawn by J. Holiday),,78,103
378,4,3:49.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,81,103
379,4,3:26.0,,M. Belinelli misses 3-pt jump shot from 26 ft,81,103
380,4,3:25.0,Defensive rebound by L. Barbosa,,81,103
381,4,3:19.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,84,103
382,4,3:00.0,,R. Williams misses 2-pt jump shot from 9 ft,84,103
383,4,2:59.0,Defensive rebound by J. McAdoo,,84,103
384,4,2:54.0,L. Barbosa makes 2-pt layup from 2 ft,,86,103
385,4,2:36.0,,P. Mills makes 2-pt jump shot from 18 ft,86,105
