,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
391,4,2:49.0,Shooting foul by G. Dragić (drawn by M. Dellavedova),,83,97
392,4,2:49.0,Cleveland full timeout,,83,97
393,4,2:49.0,M. Dellavedova makes free throw 1 of 2,,84,97
394,4,2:49.0,M. Dellavedova makes free throw 2 of 2,,85,97
395,4,2:41.0,,Personal foul by K. Perkins (drawn by G. Dragić),85,97
396,4,2:41.0,,G. Dragić makes free throw 1 of 2,85,98
397,4,2:41.0,,G. Dragić makes free throw 2 of 2,85,99
398,4,2:28.0,L. James makes 2-pt dunk at rim,,87,99
399,4,2:09.0,,D. Wade makes 2-pt layup from 1 ft,87,101
400,4,1:57.0,Shooting foul by H. Whiteside (drawn by L. James),,87,101
401,4,1:57.0,L. James makes free throw 1 of 2,,88,101
402,4,1:57.0,L. James makes free throw 2 of 2,,89,101
403,4,1:35.0,,H. Walker misses 3-pt jump shot from 23 ft,89,101
404,4,1:34.0,Defensive rebound by L. James,,89,101
405,4,1:28.0,Turnover by L. James (lost ball; steal by D. Wade),,89,101
406,4,1:23.0,,Turnover by D. Wade (bad pass; steal by M. Dellavedova),89,101
407,4,1:17.0,J. Jones misses 3-pt jump shot from 24 ft,,89,101
408,4,1:16.0,,Defensive rebound by H. Walker,89,101
409,4,0:58.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by D. Wade),89,103
410,4,0:58.0,,Shooting foul by J. Jones (drawn by H. Whiteside),89,103
411,4,0:58.0,M. Miller enters the game for L. James,,89,103
412,4,0:58.0,,H. Whiteside makes free throw 1 of 1,89,104
413,4,0:50.0,S. Marion makes 2-pt layup from 1 ft (assist by M. Dellavedova),,91,104
414,4,0:50.0,Shooting foul by H. Walker (drawn by S. Marion),,91,104
415,4,0:50.0,,M. Chalmers enters the game for H. Walker,91,104
416,4,0:50.0,S. Marion makes free throw 1 of 1,,92,104
417,4,0:33.0,,D. Wade makes 2-pt layup from 1 ft,92,106
418,4,0:24.0,M. Dellavedova misses 2-pt layup from 4 ft (block by M. Chalmers),,92,106
419,4,0:23.0,,Defensive rebound by G. Dragić,92,106
