,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
39,1,6:04.0,,B. McLemore makes 2-pt jump shot from 20 ft,7,15
40,1,5:52.0,J. Hill misses 2-pt hook shot from 3 ft (block by J. Thompson),,7,15
41,1,5:50.0,Offensive rebound by E. Davis,,7,15
42,1,5:50.0,Shooting foul by J. Thompson (drawn by E. Davis),,7,15
43,1,5:50.0,,Sacramento full timeout,7,15
44,1,5:50.0,,C. Landry enters the game for J. Thompson,7,15
45,1,5:50.0,E. Davis makes free throw 1 of 2,,8,15
46,1,5:50.0,N. Young enters the game for W. Johnson,,8,15
47,1,5:50.0,E. Davis makes free throw 2 of 2,,9,15
48,1,5:42.0,C. Boozer enters the game for E. Davis,,9,15
49,1,5:35.0,,Turnover by R. Gay (lost ball; steal by N. Young),9,15
50,1,5:23.0,K. Bryant misses 2-pt jump shot from 19 ft,,9,15
51,1,5:23.0,,Defensive rebound by R. Gay,9,15
52,1,5:16.0,,R. Gay makes 2-pt jump shot from 12 ft,9,17
53,1,5:00.0,K. Bryant makes 2-pt jump shot from 4 ft,,11,17
54,1,4:44.0,,R. Gay misses 2-pt jump shot from 4 ft,11,17
55,1,4:44.0,Defensive rebound by N. Young,,11,17
56,1,4:44.0,,Technical foul by R. Gay,11,17
57,1,4:44.0,K. Bryant makes technical free throw,,12,17
58,1,4:32.0,N. Young misses 3-pt jump shot from 25 ft,,12,17
59,1,4:32.0,Offensive rebound by R. Price,,12,17
60,1,4:24.0,C. Boozer misses 2-pt jump shot from 17 ft,,12,17
61,1,4:24.0,,Defensive rebound by C. Landry,12,17
62,1,4:02.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by R. Gay),12,20
63,1,3:45.0,K. Bryant misses 2-pt jump shot from 21 ft,,12,20
64,1,3:45.0,,Defensive rebound by D. Cousins,12,20
65,1,3:35.0,,C. Landry makes 2-pt dunk at rim (assist by R. Gay),12,22
66,1,3:18.0,Shooting foul by C. Landry (drawn by N. Young),,12,22
67,1,3:18.0,N. Young makes free throw 1 of 2,,13,22
68,1,3:18.0,R. Sacre enters the game for R. Price,,13,22
69,1,3:18.0,J. Lin enters the game for J. Hill,,13,22
70,1,3:18.0,,R. Evans enters the game for D. Cousins,13,22
71,1,3:18.0,N. Young makes free throw 2 of 2,,14,22
72,1,3:09.0,,Personal foul by N. Young (drawn by R. Gay),14,22
73,1,2:59.0,,B. McLemore misses 3-pt jump shot from 24 ft,14,22
74,1,2:59.0,,Offensive rebound by Team,14,22
75,1,2:59.0,Loose ball foul by R. Sacre (drawn by R. Evans),,14,22
76,1,2:59.0,LA Lakers full timeout,,14,22
77,1,2:49.0,,B. McLemore misses 3-pt jump shot from 26 ft,14,22
78,1,2:48.0,,Offensive rebound by R. Evans,14,22
79,1,2:44.0,,R. Evans misses 3-pt jump shot from 23 ft,14,22
80,1,2:42.0,Defensive rebound by C. Boozer,,14,22
81,1,2:33.0,C. Boozer makes 2-pt jump shot from 13 ft (assist by N. Young),,16,22
82,1,2:06.0,Offensive charge foul by C. Landry (drawn by R. Sacre),,16,22
83,1,2:06.0,,Turnover by C. Landry (offensive foul),16,22
84,1,1:54.0,Shooting foul by R. Evans (drawn by R. Sacre),,16,22
85,1,1:54.0,R. Sacre misses free throw 1 of 2,,16,22
86,1,1:54.0,Offensive rebound by Team,,16,22
87,1,1:54.0,,R. Hollins enters the game for C. Landry,16,22
88,1,1:54.0,R. Sacre misses free throw 2 of 2,,16,22
89,1,1:54.0,,Defensive rebound by R. Gay,16,22
90,1,1:37.0,,R. Gay makes 2-pt jump shot from 21 ft,16,24
91,1,1:17.0,K. Bryant makes 3-pt jump shot from 24 ft,,19,24
92,1,1:00.0,,D. Collison misses 2-pt jump shot from 12 ft,19,24
93,1,0:59.0,Defensive rebound by R. Sacre,,19,24
94,1,0:51.0,K. Bryant misses 2-pt jump shot from 14 ft,,19,24
95,1,0:50.0,Offensive rebound by R. Sacre,,19,24
96,1,0:42.0,N. Young makes 2-pt layup from 2 ft,,21,24
97,1,0:25.0,,B. McLemore makes 2-pt jump shot from 15 ft,21,26
98,1,0:03.0,Shooting foul by B. McLemore (drawn by K. Bryant),,21,26
99,1,0:03.0,K. Bryant makes free throw 1 of 2,,22,26
100,1,0:03.0,K. Bryant makes free throw 2 of 2,,23,26
101,1,0:00.0,,D. Collison misses 3-pt jump shot from 31 ft,23,26
102,1,0:00.0,,Offensive rebound by Team,23,26
103,2,11:43.0,,D. Cousins makes 2-pt jump shot from 12 ft (assist by D. Williams),23,28
104,2,11:43.0,,Shooting foul by R. Sacre (drawn by D. Cousins),23,28
105,2,11:43.0,,D. Cousins makes free throw 1 of 1,23,29
106,2,11:20.0,N. Young makes 3-pt jump shot from 25 ft (assist by J. Lin),,26,29
107,2,11:06.0,,D. Williams misses 2-pt jump shot from 19 ft,26,29
108,2,11:05.0,,Offensive rebound by D. Cousins,26,29
109,2,11:05.0,,D. Cousins misses 2-pt dunk at rim,26,29
110,2,11:04.0,Defensive rebound by C. Boozer,,26,29
111,2,10:56.0,N. Young makes 2-pt layup from 2 ft,,28,29
112,2,10:39.0,,D. Cousins misses 2-pt jump shot from 15 ft (block by R. Sacre),28,29
113,2,10:39.0,,Offensive rebound by R. Evans,28,29
114,2,10:39.0,,Personal foul by R. Sacre (drawn by R. Evans),28,29
115,2,10:39.0,J. Hill enters the game for R. Sacre,,28,29
116,2,10:29.0,,D. Williams misses 3-pt jump shot from 24 ft,28,29
117,2,10:28.0,Defensive rebound by C. Boozer,,28,29
118,2,10:07.0,N. Young misses 3-pt jump shot from 25 ft,,28,29
119,2,10:05.0,,Defensive rebound by R. Evans,28,29
120,2,9:57.0,,D. Cousins misses 2-pt layup from 1 ft,28,29
121,2,9:57.0,Defensive rebound by Team,,28,29
122,2,9:45.0,W. Ellington misses 2-pt jump shot from 18 ft,,28,29
123,2,9:44.0,,Defensive rebound by N. Stauskas,28,29
124,2,9:23.0,,D. Cousins misses 2-pt jump shot from 19 ft,28,29
125,2,9:22.0,Defensive rebound by Team,,28,29
126,2,9:09.0,J. Lin makes 2-pt layup from 2 ft,,30,29
127,2,8:49.0,,D. Williams misses 2-pt jump shot from 3 ft,30,29
128,2,8:48.0,,Offensive rebound by R. Evans,30,29
129,2,8:47.0,,Shooting foul by C. Boozer (drawn by R. Evans),30,29
130,2,8:47.0,Official timeout,,30,29
131,2,8:47.0,,R. Evans makes free throw 1 of 2,30,30
132,2,8:47.0,,R. Evans makes free throw 2 of 2,30,31
133,2,8:33.0,C. Boozer makes 2-pt layup from 2 ft (assist by J. Lin),,32,31
134,2,8:16.0,,Shooting foul by J. Lin (drawn by D. Cousins),32,31
135,2,8:16.0,,D. Cousins makes free throw 1 of 2,32,32
136,2,8:16.0,,J. Thompson enters the game for R. Evans,32,32
137,2,8:16.0,,D. Cousins makes free throw 2 of 2,32,33
138,2,7:59.0,Turnover by J. Lin (lost ball; steal by R. McCallum),,32,33
139,2,7:57.0,,D. Williams makes 2-pt layup from 1 ft (assist by R. McCallum),32,35
140,2,7:48.0,N. Young makes 3-pt jump shot from 24 ft (assist by W. Ellington),,35,35
141,2,7:34.0,,Shooting foul by W. Ellington (drawn by D. Cousins),35,35
142,2,7:34.0,,D. Cousins misses free throw 1 of 2,35,35
143,2,7:34.0,,Offensive rebound by Team,35,35
144,2,7:34.0,E. Davis enters the game for C. Boozer,,35,35
145,2,7:34.0,,D. Cousins misses free throw 2 of 2,35,35
146,2,7:32.0,Defensive rebound by J. Hill,,35,35
147,2,7:20.0,W. Ellington makes 3-pt jump shot from 24 ft,,38,35
148,2,7:07.0,,N. Stauskas misses 3-pt jump shot from 24 ft,38,35
149,2,7:06.0,Defensive rebound by J. Lin,,38,35
150,2,7:03.0,Shooting foul by N. Stauskas (drawn by W. Ellington),,38,35
151,2,7:03.0,W. Ellington makes free throw 1 of 2,,39,35
152,2,7:03.0,K. Bryant enters the game for N. Young,,39,35
153,2,7:03.0,,D. Collison enters the game for R. McCallum,39,35
154,2,7:03.0,,B. McLemore enters the game for N. Stauskas,39,35
155,2,7:03.0,W. Ellington misses free throw 2 of 2,,39,35
156,2,7:02.0,,Defensive rebound by D. Cousins,39,35
157,2,6:50.0,,Shooting foul by J. Hill (drawn by D. Cousins),39,35
158,2,6:50.0,,D. Cousins makes free throw 1 of 2,39,36
159,2,6:50.0,R. Price enters the game for J. Lin,,39,36
160,2,6:50.0,W. Johnson enters the game for W. Ellington,,39,36
161,2,6:50.0,,D. Cousins makes free throw 2 of 2,39,37
162,2,6:42.0,W. Johnson misses 2-pt jump shot from 21 ft,,39,37
163,2,6:40.0,Offensive rebound by R. Price,,39,37
164,2,6:31.0,J. Hill misses 2-pt layup from 2 ft (block by D. Cousins),,39,37
165,2,6:28.0,Offensive rebound by E. Davis,,39,37
166,2,6:28.0,E. Davis misses 2-pt tip-in from 1 ft,,39,37
167,2,6:24.0,,Defensive rebound by D. Cousins,39,37
168,2,6:18.0,,B. McLemore makes 2-pt layup from 3 ft,39,39
169,2,5:56.0,K. Bryant misses 2-pt jump shot from 14 ft,,39,39
170,2,5:55.0,Offensive rebound by J. Hill,,39,39
171,2,5:55.0,J. Hill makes 2-pt tip-in from 1 ft,,41,39
172,2,5:46.0,,B. McLemore makes 2-pt layup from 3 ft,41,41
173,2,5:34.0,,Offensive charge foul by W. Johnson (drawn by D. Collison),41,41
174,2,5:34.0,Turnover by W. Johnson (offensive foul),,41,41
175,2,5:34.0,,Sacramento full timeout,41,41
176,2,5:34.0,,R. Gay enters the game for D. Williams,41,41
177,2,5:17.0,,Shooting foul by J. Hill (drawn by D. Cousins),41,41
178,2,5:17.0,,D. Cousins makes free throw 1 of 2,41,42
179,2,5:17.0,,D. Cousins makes free throw 2 of 2,41,43
180,2,5:04.0,K. Bryant misses 2-pt jump shot from 19 ft,,41,43
181,2,5:03.0,Offensive rebound by J. Hill,,41,43
182,2,4:53.0,K. Bryant misses 2-pt jump shot from 5 ft,,41,43
183,2,4:51.0,Offensive rebound by J. Hill,,41,43
184,2,4:51.0,J. Hill makes 2-pt tip-in at rim,,43,43
185,2,4:33.0,,Shooting foul by W. Johnson (drawn by R. Gay),43,43
186,2,4:33.0,,R. Gay makes free throw 1 of 2,43,44
187,2,4:33.0,,R. Hollins enters the game for J. Thompson,43,44
188,2,4:33.0,,R. Gay makes free throw 2 of 2,43,45
189,2,4:16.0,J. Hill misses 2-pt jump shot from 3 ft (block by D. Cousins),,43,45
190,2,4:14.0,,Defensive rebound by B. McLemore,43,45
191,2,4:06.0,,D. Cousins misses 2-pt jump shot from 17 ft,43,45
192,2,4:05.0,Defensive rebound by K. Bryant,,43,45
193,2,3:57.0,,Offensive charge foul by K. Bryant (drawn by D. Cousins),43,45
194,2,3:57.0,Turnover by K. Bryant (offensive foul),,43,45
195,2,3:40.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by B. McLemore),43,48
196,2,3:31.0,Personal foul by D. Collison (drawn by R. Price),,43,48
197,2,3:26.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Hill),,46,48
198,2,3:06.0,,B. McLemore misses 3-pt jump shot from 24 ft,46,48
199,2,3:05.0,Defensive rebound by J. Hill,,46,48
200,2,2:57.0,K. Bryant misses 2-pt jump shot from 13 ft,,46,48
201,2,2:56.0,Offensive rebound by K. Bryant,,46,48
202,2,2:54.0,Personal foul by R. Hollins (drawn by K. Bryant),,46,48
203,2,2:54.0,LA Lakers full timeout,,46,48
204,2,2:45.0,W. Johnson misses 2-pt jump shot from 19 ft,,46,48
205,2,2:45.0,Offensive rebound by K. Bryant,,46,48
206,2,2:45.0,Personal foul by B. McLemore (drawn by K. Bryant),,46,48
207,2,2:36.0,E. Davis makes 2-pt jump shot from 6 ft (assist by R. Price),,48,48
208,2,2:23.0,,Turnover by R. Gay (bad pass; steal by W. Johnson),48,48
209,2,2:19.0,W. Johnson misses 2-pt dunk at rim,,48,48
210,2,2:18.0,Offensive rebound by Team,,48,48
211,2,2:11.0,Def 3 sec tech foul by R. Hollins,,48,48
212,2,2:11.0,K. Bryant makes technical free throw,,49,48
213,2,2:03.0,K. Bryant misses 2-pt jump shot from 17 ft,,49,48
214,2,2:00.0,Offensive rebound by E. Davis,,49,48
215,2,2:00.0,E. Davis makes 2-pt tip-in from 1 ft,,51,48
216,2,1:51.0,,D. Collison makes 2-pt jump shot from 16 ft,51,50
217,2,1:37.0,R. Price misses 3-pt jump shot from 24 ft,,51,50
218,2,1:36.0,,Defensive rebound by B. McLemore,51,50
219,2,1:35.0,,Personal foul by R. Price (drawn by D. Collison),51,50
220,2,1:35.0,,D. Collison misses free throw 1 of 2,51,50
221,2,1:35.0,,Offensive rebound by Team,51,50
222,2,1:35.0,,D. Collison makes free throw 2 of 2,51,51
223,2,1:27.0,Personal foul by R. Gay (drawn by K. Bryant),,51,51
224,2,1:27.0,K. Bryant makes free throw 1 of 2,,52,51
225,2,1:27.0,K. Bryant makes free throw 2 of 2,,53,51
226,2,1:11.0,,Turnover by D. Cousins (bad pass; steal by E. Davis),53,51
227,2,0:52.0,K. Bryant makes 3-pt jump shot from 24 ft (assist by W. Johnson),,56,51
228,2,0:31.0,,R. Gay misses 2-pt jump shot from 18 ft,56,51
229,2,0:28.0,Defensive rebound by W. Johnson,,56,51
230,2,0:18.0,Personal foul by R. Hollins (drawn by R. Price),,56,51
231,2,0:18.0,R. Price makes free throw 1 of 2,,57,51
232,2,0:18.0,,N. Stauskas enters the game for R. Hollins,57,51
233,2,0:18.0,W. Ellington enters the game for E. Davis,,57,51
234,2,0:18.0,R. Price makes free throw 2 of 2,,58,51
235,2,0:03.0,,Shooting foul by R. Price (drawn by D. Collison),58,51
236,2,0:03.0,,D. Collison misses free throw 1 of 2,58,51
237,2,0:03.0,,Offensive rebound by Team,58,51
238,2,0:03.0,J. Lin enters the game for R. Price,,58,51
239,2,0:03.0,,R. McCallum enters the game for B. McLemore,58,51
240,2,0:03.0,,D. Collison makes free throw 2 of 2,58,52
241,2,0:02.0,Personal foul by D. Collison (drawn by J. Lin),,58,52
242,2,0:02.0,J. Lin makes free throw 1 of 2,,59,52
243,2,0:02.0,E. Davis enters the game for J. Hill,,59,52
244,2,0:02.0,J. Lin makes free throw 2 of 2,,60,52
245,2,0:00.0,,R. McCallum misses 3-pt jump shot from 38 ft,60,52
246,2,0:00.0,,Offensive rebound by Team,60,52
247,3,11:44.0,,D. Collison misses 2-pt jump shot from 17 ft,60,52
248,3,11:43.0,,Offensive rebound by D. Cousins,60,52
249,3,11:42.0,,D. Cousins misses 2-pt tip-in from 2 ft,60,52
250,3,11:40.0,,Offensive rebound by D. Cousins,60,52
251,3,11:40.0,,D. Cousins makes 2-pt tip-in at rim,60,54
252,3,11:28.0,Turnover by R. Price (bad pass; steal by R. Gay),,60,54
253,3,11:24.0,,R. Gay misses 2-pt layup from 1 ft,60,54
254,3,11:22.0,,Offensive rebound by B. McLemore,60,54
255,3,11:20.0,,B. McLemore makes 2-pt layup from 1 ft,60,56
256,3,10:53.0,R. Price makes 2-pt jump shot from 9 ft,,62,56
257,3,10:32.0,,Turnover by D. Collison (lost ball),62,56
258,3,10:26.0,Turnover by W. Johnson (lost ball),,62,56
259,3,10:14.0,Violation by W. Johnson (kicked ball),,62,56
260,3,10:06.0,,B. McLemore misses 3-pt jump shot from 24 ft,62,56
261,3,10:06.0,Defensive rebound by Team,,62,56
262,3,10:06.0,Personal foul by D. Cousins (drawn by J. Hill),,62,56
263,3,9:40.0,K. Bryant makes 3-pt jump shot from 28 ft,,65,56
264,3,9:28.0,,R. Gay makes 2-pt dunk at rim,65,58
265,3,9:28.0,,Shooting foul by W. Johnson (drawn by R. Gay),65,58
266,3,9:28.0,,R. Gay misses free throw 1 of 1,65,58
267,3,9:28.0,,Offensive rebound by D. Cousins,65,58
268,3,9:28.0,,D. Cousins misses 2-pt tip-in from 1 ft,65,58
269,3,9:25.0,Defensive rebound by J. Hill,,65,58
270,3,9:16.0,Shooting foul by R. Gay (drawn by W. Johnson),,65,58
271,3,9:16.0,W. Johnson makes free throw 1 of 2,,66,58
272,3,9:16.0,W. Johnson makes free throw 2 of 2,,67,58
273,3,9:04.0,,R. Gay makes 2-pt jump shot from 14 ft,67,60
274,3,8:52.0,J. Hill makes 2-pt hook shot from 4 ft (assist by K. Bryant),,69,60
275,3,8:37.0,,Shooting foul by J. Hill (drawn by D. Cousins),69,60
276,3,8:37.0,,D. Cousins makes free throw 1 of 2,69,61
277,3,8:37.0,,D. Cousins makes free throw 2 of 2,69,62
278,3,8:20.0,K. Bryant misses 3-pt jump shot from 24 ft,,69,62
279,3,8:17.0,Offensive rebound by E. Davis,,69,62
280,3,8:17.0,E. Davis makes 2-pt tip-in at rim,,71,62
281,3,7:58.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Gay),71,65
282,3,7:39.0,Turnover by K. Bryant (lost ball; steal by B. McLemore),,71,65
283,3,7:36.0,,Shooting foul by W. Johnson (drawn by B. McLemore),71,65
284,3,7:36.0,,B. McLemore makes free throw 1 of 2,71,66
285,3,7:36.0,N. Young enters the game for W. Johnson,,71,66
286,3,7:36.0,,C. Landry enters the game for D. Cousins,71,66
287,3,7:36.0,,B. McLemore misses free throw 2 of 2,71,66
288,3,7:34.0,Defensive rebound by E. Davis,,71,66
289,3,7:21.0,K. Bryant makes 2-pt jump shot from 17 ft,,73,66
290,3,7:08.0,,R. Gay misses 2-pt jump shot from 12 ft,73,66
291,3,7:07.0,Defensive rebound by J. Hill,,73,66
292,3,6:50.0,N. Young makes 2-pt jump shot from 15 ft,,75,66
293,3,6:40.0,,Offensive foul by D. Collison (drawn by R. Price),75,66
294,3,6:40.0,,Turnover by D. Collison (offensive foul),75,66
295,3,6:23.0,K. Bryant makes 2-pt jump shot from 8 ft,,77,66
296,3,6:23.0,,Sacramento full timeout,77,66
297,3,6:14.0,,Turnover by B. McLemore (lost ball; steal by K. Bryant),77,66
298,3,6:11.0,K. Bryant makes 2-pt layup from 1 ft,,79,66
299,3,5:56.0,,Shooting foul by N. Young (drawn by R. Gay),79,66
300,3,5:56.0,,R. Gay misses free throw 1 of 2,79,66
301,3,5:56.0,,Offensive rebound by Team,79,66
302,3,5:56.0,,R. Gay misses free throw 2 of 2,79,66
303,3,5:55.0,Defensive rebound by J. Hill,,79,66
304,3,5:33.0,K. Bryant misses 2-pt jump shot from 15 ft,,79,66
305,3,5:31.0,Offensive rebound by R. Price,,79,66
306,3,5:24.0,N. Young misses 3-pt jump shot from 24 ft,,79,66
307,3,5:23.0,,Defensive rebound by R. Gay,79,66
308,3,5:19.0,,D. Collison makes 2-pt jump shot from 12 ft,79,68
309,3,5:19.0,,Shooting foul by R. Price (drawn by D. Collison),79,68
310,3,5:19.0,C. Boozer enters the game for E. Davis,,79,68
311,3,5:19.0,J. Lin enters the game for R. Price,,79,68
312,3,5:19.0,,D. Collison makes free throw 1 of 1,79,69
313,3,5:03.0,J. Hill misses 2-pt jump shot from 20 ft,,79,69
314,3,5:03.0,,Defensive rebound by J. Thompson,79,69
315,3,4:53.0,,D. Collison makes 2-pt jump shot from 19 ft,79,71
316,3,4:31.0,K. Bryant misses 3-pt jump shot from 24 ft,,79,71
317,3,4:30.0,,Defensive rebound by B. McLemore,79,71
318,3,4:18.0,,D. Collison misses 2-pt jump shot from 6 ft,79,71
319,3,4:15.0,Defensive rebound by N. Young,,79,71
320,3,4:09.0,Turnover by K. Bryant (traveling),,79,71
321,3,3:58.0,,C. Landry misses 2-pt jump shot from 18 ft,79,71
322,3,3:57.0,Defensive rebound by N. Young,,79,71
323,3,3:44.0,J. Lin misses 3-pt jump shot from 24 ft,,79,71
324,3,3:44.0,,Defensive rebound by B. McLemore,79,71
325,3,3:26.0,,B. McLemore makes 2-pt jump shot from 21 ft (assist by R. Gay),79,73
326,3,3:02.0,K. Bryant misses 2-pt jump shot from 19 ft (block by R. Gay),,79,73
327,3,3:00.0,,Defensive rebound by C. Landry,79,73
328,3,2:58.0,,Shooting foul by N. Young (drawn by C. Landry),79,73
329,3,2:58.0,LA Lakers full timeout,,79,73
330,3,2:58.0,,R. McCallum enters the game for J. Thompson,79,73
331,3,2:58.0,,D. Cousins enters the game for D. Collison,79,73
332,3,2:58.0,R. Sacre enters the game for J. Hill,,79,73
333,3,2:58.0,,C. Landry makes free throw 1 of 2,79,74
334,3,2:58.0,,C. Landry makes free throw 2 of 2,79,75
335,3,2:44.0,K. Bryant misses 2-pt jump shot from 19 ft,,79,75
336,3,2:43.0,,Defensive rebound by C. Landry,79,75
337,3,2:24.0,,R. Gay misses 2-pt jump shot from 19 ft,79,75
338,3,2:24.0,,Offensive rebound by D. Cousins,79,75
339,3,2:22.0,,D. Cousins makes 2-pt layup from 1 ft,79,77
340,3,2:03.0,C. Boozer misses 2-pt jump shot from 16 ft,,79,77
341,3,2:03.0,,Defensive rebound by D. Cousins,79,77
342,3,1:48.0,,R. Gay makes 2-pt jump shot from 7 ft,79,79
343,3,1:22.0,J. Lin misses 2-pt jump shot from 8 ft,,79,79
344,3,1:21.0,,Defensive rebound by C. Landry,79,79
345,3,1:18.0,,B. McLemore makes 2-pt dunk at rim,79,81
346,3,0:58.0,Shooting foul by D. Cousins (drawn by R. Sacre),,79,81
347,3,0:58.0,R. Sacre misses free throw 1 of 2,,79,81
348,3,0:58.0,Offensive rebound by Team,,79,81
349,3,0:58.0,R. Sacre makes free throw 2 of 2,,80,81
350,3,0:42.0,,R. Gay misses 2-pt layup from 3 ft,80,81
351,3,0:41.0,Defensive rebound by C. Boozer,,80,81
352,3,0:34.0,N. Young misses 3-pt jump shot from 25 ft,,80,81
353,3,0:34.0,,Defensive rebound by D. Cousins,80,81
354,3,0:14.0,,Shooting foul by J. Lin (drawn by D. Cousins),80,81
355,3,0:14.0,,D. Cousins misses free throw 1 of 2,80,81
356,3,0:14.0,,Offensive rebound by Team,80,81
357,3,0:14.0,,D. Williams enters the game for R. Gay,80,81
358,3,0:14.0,,D. Cousins misses free throw 2 of 2,80,81
359,3,0:13.0,Defensive rebound by R. Sacre,,80,81
360,3,0:04.0,K. Bryant misses 2-pt jump shot from 3 ft,,80,81
361,3,0:03.0,Offensive rebound by R. Sacre,,80,81
362,3,0:01.0,R. Sacre misses 2-pt jump shot from 6 ft (block by D. Cousins),,80,81
363,3,0:00.0,,Defensive rebound by R. McCallum,80,81
364,4,11:36.0,Turnover by Team (shot clock),,80,81
365,4,11:16.0,,D. Cousins misses 2-pt layup from 1 ft (block by R. Sacre),80,81
366,4,11:14.0,Defensive rebound by C. Boozer,,80,81
367,4,11:11.0,Turnover by J. Lin (bad pass; steal by D. Collison),,80,81
368,4,11:04.0,,R. McCallum misses 3-pt jump shot from 23 ft,80,81
369,4,11:03.0,Defensive rebound by C. Boozer,,80,81
370,4,10:57.0,N. Young misses 2-pt jump shot from 4 ft,,80,81
371,4,10:55.0,,Defensive rebound by R. McCallum,80,81
372,4,10:46.0,,D. Collison misses 3-pt jump shot from 23 ft,80,81
373,4,10:46.0,Defensive rebound by J. Lin,,80,81
374,4,10:27.0,C. Boozer misses 2-pt jump shot from 3 ft (block by C. Landry),,80,81
375,4,10:27.0,,Defensive rebound by C. Landry,80,81
376,4,10:03.0,,D. Cousins makes 2-pt jump shot from 19 ft (assist by R. McCallum),80,83
377,4,9:46.0,Personal foul by R. McCallum (drawn by N. Young),,80,83
378,4,9:46.0,,J. Thompson enters the game for D. Cousins,80,83
379,4,9:35.0,C. Boozer makes 2-pt jump shot from 3 ft (assist by J. Lin),,82,83
380,4,9:10.0,,R. McCallum misses 3-pt jump shot from 23 ft,82,83
381,4,9:09.0,Defensive rebound by W. Ellington,,82,83
382,4,9:00.0,W. Ellington misses 3-pt jump shot from 24 ft,,82,83
383,4,8:59.0,,Defensive rebound by D. Williams,82,83
384,4,8:51.0,,Turnover by D. Collison (bad pass; steal by N. Young),82,83
385,4,8:50.0,Personal foul by J. Thompson (drawn by N. Young),,82,83
386,4,8:50.0,Official timeout,,82,83
387,4,8:50.0,,R. Gay enters the game for R. McCallum,82,83
388,4,8:39.0,N. Young makes 3-pt jump shot from 25 ft,,85,83
389,4,8:24.0,,C. Landry misses 2-pt jump shot from 16 ft,85,83
390,4,8:22.0,Defensive rebound by J. Lin,,85,83
391,4,8:03.0,N. Young makes 3-pt jump shot from 28 ft (assist by J. Lin),,88,83
392,4,8:03.0,Shooting foul by R. Gay (drawn by N. Young),,88,83
393,4,8:03.0,N. Young makes free throw 1 of 1,,89,83
394,4,7:49.0,,R. Gay makes 3-pt jump shot from 25 ft,89,86
395,4,7:35.0,N. Young misses 2-pt layup from 2 ft,,89,86
