,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
28,1,7:19.0,Turnover by D. Favors (lost ball; steal by D. Nowitzki),,11,20
29,1,7:11.0,,Personal foul by A. Burks (drawn by J. Nelson),11,20
30,1,7:11.0,R. Hood enters the game for A. Burks,,11,20
31,1,7:11.0,E. Freedom enters the game for T. Booker,,11,20
32,1,7:05.0,,Turnover by J. Nelson (bad pass; steal by T. Burke),11,20
33,1,7:00.0,T. Burke makes 2-pt layup at rim,,13,20
34,1,6:49.0,,C. Parsons misses 3-pt jump shot from 25 ft,13,20
35,1,6:48.0,Defensive rebound by E. Freedom,,13,20
36,1,6:36.0,E. Freedom misses 2-pt jump shot from 17 ft,,13,20
37,1,6:35.0,,Defensive rebound by J. Nelson,13,20
38,1,6:16.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,13,22
39,1,5:59.0,D. Favors misses 2-pt jump shot from 11 ft,,13,22
40,1,5:58.0,,Defensive rebound by T. Chandler,13,22
41,1,5:51.0,,T. Chandler makes 2-pt dunk at rim (assist by J. Nelson),13,24
42,1,5:42.0,Turnover by T. Burke (bad pass),,13,24
43,1,5:42.0,,A. Aminu enters the game for D. Nowitzki,13,24
44,1,5:32.0,,C. Parsons misses 2-pt layup from 1 ft,13,24
45,1,5:31.0,,Offensive rebound by C. Parsons,13,24
46,1,5:31.0,,C. Parsons misses 2-pt tip-in from 1 ft,13,24
47,1,5:29.0,Defensive rebound by D. Favors,,13,24
48,1,5:26.0,Shooting foul by J. Nelson (drawn by G. Hayward),,13,24
49,1,5:26.0,G. Hayward makes free throw 1 of 2,,14,24
50,1,5:26.0,T. Booker enters the game for E. Freedom,,14,24
51,1,5:26.0,G. Hayward makes free throw 2 of 2,,15,24
52,1,5:10.0,,M. Ellis misses 2-pt layup from 2 ft,15,24
53,1,5:10.0,,Offensive rebound by Team,15,24
54,1,5:10.0,,D. Harris enters the game for J. Nelson,15,24
55,1,5:10.0,,B. Wright enters the game for T. Chandler,15,24
56,1,4:51.0,,C. Parsons makes 2-pt dunk at rim,15,26
57,1,4:35.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by R. Hood),,18,26
58,1,4:19.0,,B. Wright makes 2-pt layup at rim (assist by M. Ellis),18,28
59,1,4:08.0,T. Burke misses 3-pt jump shot from 24 ft,,18,28
60,1,4:07.0,,Defensive rebound by A. Aminu,18,28
61,1,3:55.0,,M. Ellis misses 2-pt jump shot from 21 ft,18,28
62,1,3:54.0,,Offensive rebound by B. Wright,18,28
63,1,3:43.0,,M. Ellis misses 3-pt jump shot from 23 ft,18,28
64,1,3:42.0,Defensive rebound by T. Booker,,18,28
65,1,3:28.0,Shooting foul by M. Ellis (drawn by G. Hayward),,18,28
66,1,3:28.0,G. Hayward makes free throw 1 of 2,,19,28
67,1,3:28.0,G. Hayward makes free throw 2 of 2,,20,28
68,1,3:10.0,,C. Parsons misses 2-pt layup from 1 ft,20,28
69,1,3:10.0,,Offensive rebound by C. Parsons,20,28
70,1,3:09.0,,C. Parsons misses 2-pt tip-in from 1 ft,20,28
71,1,3:07.0,Defensive rebound by T. Booker,,20,28
72,1,3:03.0,Offensive foul by T. Booker (drawn by B. Wright),,20,28
73,1,3:03.0,Turnover by T. Booker (offensive foul),,20,28
74,1,3:03.0,,Dallas full timeout,20,28
75,1,3:03.0,R. Gobert enters the game for D. Favors,,20,28
76,1,2:54.0,,C. Parsons misses 2-pt layup at rim,20,28
77,1,2:52.0,Defensive rebound by R. Gobert,,20,28
78,1,2:37.0,R. Hood misses 3-pt jump shot from 25 ft,,20,28
79,1,2:36.0,,Defensive rebound by A. Aminu,20,28
80,1,2:12.0,,C. Parsons makes 2-pt layup from 1 ft,20,30
81,1,1:57.0,R. Hood misses 3-pt jump shot from 22 ft,,20,30
82,1,1:56.0,,Defensive rebound by A. Aminu,20,30
83,1,1:47.0,,B. Wright makes 2-pt layup from 1 ft (assist by M. Ellis),20,32
84,1,1:33.0,Turnover by R. Gobert (lost ball),,20,32
85,1,1:33.0,,J. Barea enters the game for C. Parsons,20,32
86,1,1:33.0,,D. Nowitzki enters the game for M. Ellis,20,32
87,1,1:33.0,,R. Jefferson enters the game for A. Aminu,20,32
88,1,1:33.0,D. Exum enters the game for T. Burke,,20,32
89,1,1:11.0,,B. Wright makes 2-pt layup from 1 ft (assist by D. Harris),20,34
90,1,0:50.0,R. Hood misses 2-pt jump shot from 20 ft,,20,34
91,1,0:49.0,Offensive rebound by R. Gobert,,20,34
92,1,0:38.0,G. Hayward misses 3-pt jump shot from 26 ft,,20,34
93,1,0:37.0,Offensive rebound by R. Gobert,,20,34
94,1,0:22.0,Personal foul by D. Nowitzki (drawn by R. Gobert),,20,34
95,1,0:22.0,,A. Aminu enters the game for D. Nowitzki,20,34
96,1,0:15.0,Turnover by G. Hayward (bad pass),,20,34
97,1,0:01.0,,A. Aminu makes 2-pt dunk at rim (assist by D. Harris),20,36
98,2,11:49.0,T. Booker misses 3-pt jump shot from 24 ft,,20,36
99,2,11:48.0,,Defensive rebound by J. Barea,20,36
100,2,11:45.0,,Turnover by J. Barea (bad pass),20,36
101,2,11:24.0,J. Ingles enters the game for R. Hood,,20,36
102,2,11:19.0,A. Burks misses 2-pt jump shot from 21 ft,,20,36
103,2,11:19.0,Offensive rebound by T. Booker,,20,36
104,2,11:19.0,,Loose ball foul by R. Jefferson (drawn by T. Booker),20,36
105,2,11:13.0,Offensive foul by R. Gobert (drawn by D. Harris),,20,36
106,2,11:13.0,Turnover by R. Gobert (offensive foul),,20,36
107,2,10:58.0,,D. Nowitzki misses 3-pt jump shot from 22 ft,20,36
108,2,10:57.0,Defensive rebound by R. Gobert,,20,36
109,2,10:42.0,A. Burks misses 2-pt layup from 2 ft (block by B. Wright),,20,36
110,2,10:40.0,,Defensive rebound by J. Barea,20,36
111,2,10:36.0,,J. Barea misses 2-pt jump shot from 14 ft,20,36
112,2,10:34.0,Defensive rebound by T. Booker,,20,36
113,2,10:31.0,Turnover by D. Exum (palming),,20,36
114,2,10:15.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,20,38
115,2,9:54.0,A. Burks makes 2-pt jump shot from 18 ft,,22,38
116,2,9:46.0,,D. Harris makes 3-pt jump shot from 25 ft,22,41
117,2,9:28.0,Turnover by A. Burks (offensive foul),,22,41
118,2,9:28.0,Offensive foul by A. Burks (drawn by D. Harris),,22,41
119,2,9:28.0,G. Hayward enters the game for A. Burks,,22,41
120,2,9:10.0,,Shooting foul by G. Hayward (drawn by D. Harris),22,41
121,2,9:10.0,,D. Harris makes free throw 1 of 2,22,42
122,2,9:10.0,D. Favors enters the game for R. Gobert,,22,42
123,2,9:10.0,,D. Harris makes free throw 2 of 2,22,43
124,2,8:57.0,D. Favors makes 2-pt layup at rim (assist by J. Ingles),,24,43
125,2,8:49.0,,Personal foul by T. Booker (drawn by J. Barea),24,43
126,2,8:49.0,Official timeout,,24,43
127,2,8:41.0,,J. Barea makes 2-pt jump shot from 5 ft,24,45
128,2,8:21.0,E. Freedom enters the game for T. Booker,,24,45
129,2,8:19.0,D. Exum makes 2-pt dunk at rim (assist by G. Hayward),,26,45
130,2,8:07.0,,J. Barea misses 2-pt jump shot from 7 ft,26,45
131,2,8:04.0,,Offensive rebound by B. Wright,26,45
132,2,8:04.0,,B. Wright makes 2-pt layup at rim,26,47
133,2,7:40.0,D. Favors makes 2-pt jump shot from 12 ft,,28,47
134,2,7:22.0,,Turnover by R. Jefferson (bad pass; steal by D. Favors),28,47
135,2,7:16.0,D. Exum misses 3-pt jump shot from 24 ft,,28,47
136,2,7:14.0,,Defensive rebound by J. Barea,28,47
137,2,7:03.0,,D. Nowitzki makes 2-pt jump shot from 15 ft,28,49
138,2,6:42.0,Personal foul by R. Jefferson (drawn by G. Hayward),,28,49
139,2,6:42.0,,C. Parsons enters the game for D. Nowitzki,28,49
140,2,6:42.0,,T. Chandler enters the game for D. Harris,28,49
141,2,6:42.0,,M. Ellis enters the game for B. Wright,28,49
142,2,6:42.0,,J. Nelson enters the game for J. Barea,28,49
143,2,6:42.0,T. Burke enters the game for E. Freedom,,28,49
144,2,6:29.0,G. Hayward misses 3-pt jump shot from 25 ft,,28,49
145,2,6:28.0,,Defensive rebound by M. Ellis,28,49
146,2,6:20.0,,C. Parsons makes 3-pt jump shot from 24 ft,28,52
147,2,6:05.0,Shooting foul by T. Chandler (drawn by G. Hayward),,28,52
148,2,6:05.0,G. Hayward makes free throw 1 of 2,,29,52
149,2,6:05.0,,J. Crowder enters the game for R. Jefferson,29,52
150,2,6:05.0,I. Clark enters the game for D. Exum,,29,52
151,2,6:05.0,G. Hayward makes free throw 2 of 2,,30,52
152,2,5:50.0,,C. Parsons makes 2-pt jump shot from 9 ft,30,54
153,2,5:29.0,J. Ingles misses 3-pt jump shot from 24 ft,,30,54
154,2,5:28.0,Offensive rebound by G. Hayward,,30,54
155,2,5:24.0,I. Clark makes 3-pt jump shot from 23 ft (assist by T. Burke),,33,54
156,2,5:15.0,,Shooting foul by J. Ingles (drawn by T. Chandler),33,54
157,2,5:15.0,,Dallas full timeout,33,54
158,2,5:15.0,,T. Chandler makes free throw 1 of 2,33,55
159,2,5:15.0,,T. Chandler makes free throw 2 of 2,33,56
160,2,5:01.0,T. Burke misses 2-pt jump shot from 9 ft,,33,56
161,2,5:00.0,,Defensive rebound by C. Parsons,33,56
162,2,4:53.0,,C. Parsons misses 2-pt layup from 2 ft,33,56
163,2,4:50.0,,Offensive rebound by C. Parsons,33,56
164,2,4:50.0,,C. Parsons makes 2-pt layup from 2 ft,33,58
165,2,4:34.0,D. Favors misses 2-pt layup from 1 ft (block by J. Crowder),,33,58
166,2,4:32.0,,Defensive rebound by C. Parsons,33,58
167,2,4:21.0,,J. Nelson misses 3-pt jump shot from 26 ft,33,58
168,2,4:20.0,Defensive rebound by D. Favors,,33,58
169,2,4:08.0,Shooting foul by J. Nelson (drawn by T. Burke),,33,58
170,2,4:08.0,T. Burke makes free throw 1 of 2,,34,58
171,2,4:08.0,,D. Harris enters the game for J. Nelson,34,58
172,2,4:08.0,R. Hood enters the game for J. Ingles,,34,58
173,2,4:08.0,S. Novak enters the game for I. Clark,,34,58
174,2,4:08.0,T. Burke makes free throw 2 of 2,,35,58
175,2,3:56.0,,Personal foul by R. Hood (drawn by M. Ellis),35,58
176,2,3:52.0,,M. Ellis misses 2-pt layup from 2 ft,35,58
177,2,3:48.0,,Offensive rebound by T. Chandler,35,58
178,2,3:48.0,,T. Chandler makes 2-pt dunk at rim,35,60
179,2,3:42.0,Turnover by T. Burke (bad pass; steal by T. Chandler),,35,60
180,2,3:29.0,,M. Ellis makes 2-pt dunk at rim,35,62
181,2,3:15.0,S. Novak misses 3-pt jump shot from 22 ft,,35,62
182,2,3:14.0,Offensive rebound by T. Burke,,35,62
183,2,3:10.0,R. Hood misses 3-pt jump shot from 25 ft,,35,62
184,2,3:09.0,,Defensive rebound by C. Parsons,35,62
185,2,2:58.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by C. Parsons),35,65
186,2,2:49.0,Utah full timeout,,35,65
187,2,2:31.0,T. Burke misses 3-pt jump shot from 25 ft,,35,65
188,2,2:30.0,,Defensive rebound by T. Chandler,35,65
189,2,2:13.0,,J. Crowder misses 3-pt jump shot from 24 ft,35,65
190,2,2:12.0,Defensive rebound by G. Hayward,,35,65
191,2,2:00.0,S. Novak makes 3-pt jump shot from 24 ft (assist by T. Burke),,38,65
192,2,1:43.0,,Shooting foul by D. Favors (drawn by T. Chandler),38,65
193,2,1:43.0,,T. Chandler misses free throw 1 of 2,38,65
194,2,1:43.0,,Offensive rebound by Team,38,65
195,2,1:43.0,D. Exum enters the game for G. Hayward,,38,65
196,2,1:43.0,R. Gobert enters the game for D. Favors,,38,65
197,2,1:43.0,,A. Aminu enters the game for C. Parsons,38,65
198,2,1:43.0,,T. Chandler makes free throw 2 of 2,38,66
199,2,1:32.0,D. Exum misses 3-pt jump shot from 24 ft,,38,66
200,2,1:31.0,,Defensive rebound by A. Aminu,38,66
201,2,1:24.0,,Personal foul by R. Hood (drawn by A. Aminu),38,66
202,2,1:24.0,,A. Aminu misses free throw 1 of 2,38,66
203,2,1:24.0,,Offensive rebound by Team,38,66
204,2,1:24.0,,A. Aminu makes free throw 2 of 2,38,67
205,2,1:08.0,R. Hood misses 2-pt jump shot from 17 ft,,38,67
206,2,1:07.0,Offensive rebound by R. Gobert,,38,67
207,2,1:05.0,R. Gobert makes 2-pt layup from 2 ft,,40,67
208,2,1:05.0,Shooting foul by A. Aminu (drawn by R. Gobert),,40,67
209,2,1:05.0,R. Gobert makes free throw 1 of 1,,41,67
210,2,0:54.0,,D. Harris misses 3-pt jump shot from 24 ft,41,67
211,2,0:53.0,,Offensive rebound by A. Aminu,41,67
212,2,0:35.0,,M. Ellis makes 2-pt layup from 1 ft,41,69
213,2,0:29.0,S. Novak makes 3-pt jump shot from 22 ft (assist by T. Burke),,44,69
214,2,0:07.0,,D. Harris misses 2-pt jump shot from 14 ft,44,69
215,2,0:06.0,,Offensive rebound by T. Chandler,44,69
216,2,0:02.0,,J. Crowder misses 3-pt jump shot from 24 ft,44,69
217,2,0:00.0,,Offensive rebound by Team,44,69
218,3,11:35.0,T. Burke makes 2-pt jump shot from 17 ft (assist by D. Favors),,46,69
219,3,11:15.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,46,71
220,3,10:49.0,T. Burke misses 3-pt jump shot from 27 ft,,46,71
221,3,10:48.0,Offensive rebound by E. Freedom,,46,71
222,3,10:46.0,E. Freedom misses 2-pt layup at rim (block by D. Nowitzki),,46,71
223,3,10:45.0,,Defensive rebound by Team,46,71
224,3,10:34.0,,J. Nelson makes 2-pt layup from 1 ft,46,73
225,3,10:20.0,E. Freedom misses 2-pt layup from 1 ft,,46,73
226,3,10:19.0,,Defensive rebound by D. Nowitzki,46,73
227,3,9:59.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,46,73
228,3,9:57.0,Defensive rebound by E. Freedom,,46,73
229,3,9:51.0,Turnover by A. Burks (lost ball; steal by J. Nelson),,46,73
230,3,9:39.0,,Turnover by D. Nowitzki (lost ball; steal by T. Burke),46,73
231,3,9:34.0,T. Burke makes 2-pt jump shot from 6 ft,,48,73
232,3,9:15.0,,M. Ellis misses 2-pt jump shot from 8 ft,48,73
233,3,9:13.0,Defensive rebound by D. Favors,,48,73
234,3,9:00.0,E. Freedom misses 3-pt jump shot from 23 ft,,48,73
235,3,8:59.0,Offensive rebound by D. Favors,,48,73
236,3,8:57.0,D. Favors makes 2-pt dunk at rim,,50,73
237,3,8:38.0,,J. Nelson misses 2-pt jump shot from 23 ft,50,73
238,3,8:37.0,Defensive rebound by G. Hayward,,50,73
239,3,8:22.0,A. Burks makes 3-pt jump shot from 24 ft (assist by G. Hayward),,53,73
240,3,7:59.0,,Shooting foul by D. Favors (drawn by D. Nowitzki),53,73
241,3,7:59.0,,D. Nowitzki misses free throw 1 of 2,53,73
242,3,7:59.0,,Offensive rebound by Team,53,73
243,3,7:59.0,,D. Nowitzki makes free throw 2 of 2,53,74
244,3,7:43.0,T. Burke misses 2-pt jump shot from 19 ft,,53,74
245,3,7:42.0,,Defensive rebound by D. Nowitzki,53,74
246,3,7:38.0,,Shooting foul by G. Hayward (drawn by C. Parsons),53,74
247,3,7:38.0,,C. Parsons makes free throw 1 of 2,53,75
248,3,7:38.0,,C. Parsons makes free throw 2 of 2,53,76
249,3,7:17.0,G. Hayward misses 3-pt jump shot from 24 ft,,53,76
250,3,7:16.0,Offensive rebound by E. Freedom,,53,76
251,3,7:14.0,E. Freedom makes 2-pt layup from 2 ft,,55,76
252,3,7:00.0,,M. Ellis makes 2-pt jump shot from 5 ft,55,78
253,3,7:00.0,,Shooting foul by A. Burks (drawn by M. Ellis),55,78
254,3,7:00.0,,M. Ellis misses free throw 1 of 1,55,78
255,3,6:58.0,Defensive rebound by D. Favors,,55,78
256,3,6:51.0,E. Freedom misses 2-pt layup from 1 ft (block by T. Chandler),,55,78
257,3,6:47.0,Offensive rebound by T. Burke,,55,78
258,3,6:43.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Burke),,58,78
259,3,6:39.0,,Dallas full timeout,58,78
260,3,6:39.0,,A. Aminu enters the game for D. Nowitzki,58,78
261,3,6:39.0,T. Booker enters the game for E. Freedom,,58,78
262,3,6:30.0,,M. Ellis misses 2-pt layup from 1 ft,58,78
263,3,6:28.0,Defensive rebound by A. Burks,,58,78
264,3,6:12.0,T. Booker misses 2-pt layup from 2 ft,,58,78
265,3,6:10.0,Offensive rebound by D. Favors,,58,78
266,3,6:10.0,D. Favors misses 2-pt tip-in from 1 ft,,58,78
267,3,6:09.0,,Defensive rebound by A. Aminu,58,78
268,3,6:01.0,,C. Parsons misses 3-pt jump shot from 24 ft,58,78
269,3,6:00.0,Defensive rebound by T. Booker,,58,78
270,3,5:46.0,A. Burks makes 3-pt jump shot from 24 ft,,61,78
271,3,5:31.0,,Turnover by C. Parsons (lost ball; steal by G. Hayward),61,78
272,3,5:26.0,D. Favors makes 2-pt dunk at rim (assist by T. Burke),,63,78
273,3,5:10.0,,A. Aminu makes 2-pt jump shot from 17 ft (assist by J. Nelson),63,80
274,3,4:52.0,T. Booker makes 3-pt jump shot from 24 ft (assist by G. Hayward),,66,80
275,3,4:39.0,,T. Chandler makes 2-pt dunk at rim (assist by J. Nelson),66,82
276,3,4:28.0,G. Hayward misses 3-pt jump shot from 24 ft,,66,82
277,3,4:27.0,,Defensive rebound by M. Ellis,66,82
278,3,4:17.0,,Turnover by A. Aminu (bad pass; steal by A. Burks),66,82
279,3,4:15.0,Shooting foul by J. Nelson (drawn by A. Burks),,66,82
280,3,4:15.0,A. Burks makes free throw 1 of 2,,67,82
281,3,4:15.0,,D. Harris enters the game for J. Nelson,67,82
282,3,4:15.0,,R. Jefferson enters the game for C. Parsons,67,82
283,3,4:15.0,,B. Wright enters the game for T. Chandler,67,82
284,3,4:15.0,R. Hood enters the game for G. Hayward,,67,82
285,3,4:15.0,A. Burks makes free throw 2 of 2,,68,82
286,3,3:54.0,,Personal block foul by R. Hood (drawn by R. Jefferson),68,82
287,3,3:47.0,,D. Harris misses 2-pt jump shot from 19 ft,68,82
288,3,3:46.0,Defensive rebound by R. Hood,,68,82
289,3,3:39.0,Turnover by T. Burke (bad pass; steal by B. Wright),,68,82
290,3,3:32.0,,Shooting foul by R. Hood (drawn by A. Aminu),68,82
291,3,3:32.0,,A. Aminu makes free throw 1 of 2,68,83
292,3,3:32.0,,J. Barea enters the game for M. Ellis,68,83
293,3,3:32.0,S. Novak enters the game for D. Favors,,68,83
294,3,3:32.0,D. Exum enters the game for R. Hood,,68,83
295,3,3:32.0,,A. Aminu makes free throw 2 of 2,68,84
296,3,3:21.0,A. Burks misses 2-pt layup from 1 ft,,68,84
297,3,3:19.0,,Defensive rebound by D. Harris,68,84
298,3,3:12.0,,Shooting foul by S. Novak (drawn by B. Wright),68,84
299,3,3:12.0,,B. Wright makes free throw 1 of 2,68,85
300,3,3:12.0,,B. Wright makes free throw 2 of 2,68,86
301,3,3:05.0,T. Burke misses 2-pt layup at rim (block by B. Wright),,68,86
302,3,3:04.0,,Defensive rebound by J. Barea,68,86
303,3,2:47.0,Utah full timeout,,68,86
304,3,2:47.0,R. Gobert enters the game for T. Booker,,68,86
305,3,2:42.0,,J. Barea makes 2-pt jump shot from 18 ft,68,88
306,3,2:17.0,A. Burks makes 3-pt jump shot from 24 ft (assist by T. Burke),,71,88
307,3,2:02.0,,B. Wright misses 2-pt jump shot from 4 ft,71,88
308,3,2:00.0,,Offensive rebound by A. Aminu,71,88
309,3,1:58.0,,A. Aminu makes 2-pt jump shot from 4 ft,71,90
310,3,1:49.0,,Violation by B. Wright (kicked ball),71,90
311,3,1:43.0,T. Burke makes 2-pt jump shot from 19 ft (assist by R. Gobert),,73,90
312,3,1:29.0,,Personal foul by D. Exum (drawn by D. Harris),73,90
313,3,1:29.0,,D. Harris makes free throw 1 of 2,73,91
314,3,1:29.0,,D. Harris misses free throw 2 of 2,73,91
315,3,1:28.0,Defensive rebound by S. Novak,,73,91
316,3,1:10.0,Turnover by D. Exum (bad pass; steal by R. Jefferson),,73,91
317,3,1:04.0,,A. Aminu makes 2-pt jump shot from 12 ft (assist by R. Jefferson),73,93
318,3,0:45.0,D. Favors enters the game for R. Gobert,,73,93
319,3,0:39.0,A. Burks misses 2-pt jump shot from 5 ft,,73,93
320,3,0:38.0,,Defensive rebound by A. Aminu,73,93
321,3,0:32.0,,D. Harris misses 3-pt jump shot from 26 ft,73,93
322,3,0:30.0,Defensive rebound by D. Favors,,73,93
323,3,0:09.0,D. Exum misses 3-pt jump shot from 24 ft,,73,93
324,3,0:08.0,,Defensive rebound by A. Aminu,73,93
325,3,0:04.0,,Turnover by D. Harris (bad pass),73,93
326,3,0:01.0,A. Burks misses 3-pt jump shot from 24 ft,,73,93
327,3,0:00.0,,Defensive rebound by Team,73,93
328,4,11:46.0,,J. Barea misses 2-pt jump shot from 12 ft,73,93
329,4,11:45.0,Defensive rebound by D. Favors,,73,93
330,4,11:26.0,J. Ingles makes 2-pt jump shot from 20 ft (assist by G. Hayward),,75,93
331,4,11:07.0,,B. Wright makes 2-pt jump shot from 5 ft (assist by J. Barea),75,95
332,4,10:48.0,T. Booker misses 2-pt jump shot from 13 ft,,75,95
333,4,10:47.0,,Defensive rebound by R. Jefferson,75,95
334,4,10:26.0,,D. Nowitzki misses 2-pt jump shot from 3 ft,75,95
335,4,10:24.0,Defensive rebound by D. Favors,,75,95
336,4,10:17.0,Shooting block foul by D. Nowitzki (drawn by D. Favors),,75,95
337,4,10:17.0,D. Favors makes free throw 1 of 2,,76,95
338,4,10:17.0,D. Favors misses free throw 2 of 2,,76,95
339,4,10:16.0,,Defensive rebound by R. Jefferson,76,95
340,4,10:02.0,,B. Wright makes 2-pt dunk at rim (assist by D. Harris),76,97
341,4,9:45.0,T. Booker makes 3-pt jump shot from 24 ft (assist by J. Ingles),,79,97
342,4,9:21.0,,R. Jefferson misses 3-pt jump shot from 23 ft,79,97
343,4,9:20.0,Defensive rebound by J. Ingles,,79,97
344,4,9:17.0,Turnover by G. Hayward (traveling),,79,97
345,4,8:57.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,79,99
346,4,8:55.0,,Violation by Team (delay of game),79,99
347,4,8:41.0,Turnover by J. Ingles (bad pass; steal by D. Harris),,79,99
348,4,8:30.0,,D. Harris misses 3-pt jump shot from 24 ft,79,99
349,4,8:29.0,,Offensive rebound by B. Wright,79,99
350,4,8:25.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by B. Wright),79,102
351,4,8:10.0,Official timeout,,79,102
352,4,8:10.0,,C. Parsons enters the game for R. Jefferson,79,102
353,4,8:10.0,A. Burks enters the game for D. Exum,,79,102
354,4,8:10.0,T. Burke enters the game for J. Ingles,,79,102
355,4,7:59.0,D. Favors makes 2-pt jump shot from 5 ft (assist by A. Burks),,81,102
356,4,7:34.0,,D. Harris makes 3-pt jump shot from 26 ft (assist by D. Nowitzki),81,105
357,4,7:21.0,T. Booker makes 3-pt jump shot from 23 ft (assist by G. Hayward),,84,105
358,4,7:05.0,,D. Harris misses 3-pt jump shot from 25 ft,84,105
359,4,7:04.0,,Offensive rebound by C. Parsons,84,105
360,4,7:01.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,84,105
361,4,7:00.0,Defensive rebound by G. Hayward,,84,105
362,4,6:44.0,G. Hayward makes 2-pt jump shot from 20 ft,,86,105
363,4,6:37.0,,Dallas full timeout,86,105
364,4,6:37.0,,T. Chandler enters the game for D. Nowitzki,86,105
365,4,6:37.0,,A. Aminu enters the game for D. Harris,86,105
366,4,6:37.0,,M. Ellis enters the game for B. Wright,86,105
367,4,6:37.0,,J. Nelson enters the game for J. Barea,86,105
368,4,6:37.0,E. Freedom enters the game for T. Booker,,86,105
369,4,6:23.0,,Turnover by C. Parsons (traveling),86,105
370,4,6:15.0,Turnover by T. Burke (bad pass; steal by J. Nelson),,86,105
371,4,6:11.0,Violation by A. Burks (def goaltending),,86,105
372,4,6:11.0,,M. Ellis makes 2-pt layup at rim,86,107
373,4,5:57.0,D. Favors misses 2-pt hook shot from 7 ft,,86,107
374,4,5:55.0,,Defensive rebound by M. Ellis,86,107
375,4,5:47.0,,M. Ellis misses 2-pt jump shot from 17 ft,86,107
376,4,5:45.0,Defensive rebound by D. Favors,,86,107
377,4,5:29.0,D. Favors misses 2-pt jump shot from 13 ft,,86,107
378,4,5:28.0,Offensive rebound by Team,,86,107
379,4,5:20.0,A. Burks misses 3-pt jump shot from 25 ft,,86,107
380,4,5:19.0,,Defensive rebound by A. Aminu,86,107
381,4,4:57.0,,C. Parsons makes 2-pt jump shot from 14 ft,86,109
382,4,4:45.0,E. Freedom makes 2-pt layup from 2 ft (assist by G. Hayward),,88,109
383,4,4:31.0,,Personal block foul by G. Hayward (drawn by J. Nelson),88,109
384,4,4:26.0,,C. Parsons makes 2-pt layup at rim (assist by M. Ellis),88,111
385,4,4:11.0,T. Burke misses 2-pt jump shot from 9 ft,,88,111
386,4,4:09.0,Offensive rebound by T. Burke,,88,111
387,4,4:00.0,Shooting foul by T. Chandler (drawn by D. Favors),,88,111
388,4,4:00.0,D. Favors makes free throw 1 of 2,,89,111
