,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
133,2,7:14.0,R. Covington misses 3-pt jump shot from 24 ft,,33,38
134,2,7:13.0,Offensive rebound by L. Mbah a Moute,,33,38
135,2,7:10.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,33,38
136,2,7:09.0,Offensive rebound by R. Covington,,33,38
137,2,6:59.0,T. Wroten misses 3-pt jump shot from 24 ft,,33,38
138,2,6:58.0,Offensive rebound by M. Carter-Williams,,33,38
139,2,6:57.0,M. Carter-Williams misses 2-pt tip-in from 2 ft,,33,38
140,2,6:56.0,Offensive rebound by M. Carter-Williams,,33,38
141,2,6:55.0,M. Carter-Williams misses 2-pt tip-in from 1 ft,,33,38
142,2,6:54.0,,Defensive rebound by D. Morris,33,38
143,2,6:46.0,,D. Morris makes 2-pt jump shot from 19 ft,33,40
144,2,6:26.0,,Violation by B. Lopez (kicked ball),33,40
145,2,6:26.0,N. Noel enters the game for H. Sims,,33,40
146,2,6:17.0,R. Covington makes 3-pt jump shot from 24 ft (assist by N. Noel),,36,40
147,2,6:02.0,,M. Teletović misses 2-pt layup from 2 ft (block by N. Noel),36,40
148,2,6:00.0,Defensive rebound by N. Noel,,36,40
149,2,5:54.0,T. Wroten makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,38,40
150,2,5:49.0,,Brooklyn full timeout,38,40
151,2,5:49.0,,M. Plumlee enters the game for B. Lopez,38,40
152,2,5:49.0,,J. Jack enters the game for D. Morris,38,40
153,2,5:49.0,,J. Johnson enters the game for B. Bogdanović,38,40
154,2,5:32.0,,M. Plumlee misses 2-pt layup from 2 ft (block by L. Mbah a Moute),38,40
155,2,5:31.0,Defensive rebound by T. Wroten,,38,40
156,2,5:28.0,Personal foul by A. Anderson (drawn by T. Wroten),,38,40
157,2,5:10.0,Turnover by L. Mbah a Moute (lost ball; steal by J. Johnson),,38,40
158,2,4:56.0,,A. Anderson makes 2-pt jump shot from 18 ft (assist by M. Plumlee),38,42
159,2,4:35.0,Turnover by L. Mbah a Moute (bad pass; steal by M. Plumlee),,38,42
160,2,4:29.0,,Turnover by M. Teletović (lost ball; steal by R. Covington),38,42
161,2,4:13.0,N. Noel misses 2-pt dunk at rim,,38,42
162,2,4:11.0,,Defensive rebound by J. Jack,38,42
163,2,4:05.0,,J. Johnson misses 3-pt jump shot from 24 ft,38,42
164,2,4:04.0,,Offensive rebound by J. Jack,38,42
165,2,4:02.0,,J. Jack misses 2-pt jump shot from 5 ft,38,42
166,2,4:01.0,,Offensive rebound by Team,38,42
167,2,4:01.0,J. Grant enters the game for L. Mbah a Moute,,38,42
168,2,4:01.0,K. McDaniels enters the game for T. Wroten,,38,42
169,2,3:42.0,,J. Jack misses 3-pt jump shot from 25 ft,38,42
170,2,3:42.0,Defensive rebound by N. Noel,,38,42
171,2,3:29.0,R. Covington misses 3-pt jump shot from 24 ft,,38,42
172,2,3:28.0,,Defensive rebound by M. Teletović,38,42
173,2,3:18.0,,A. Anderson makes 2-pt jump shot from 19 ft (assist by J. Johnson),38,44
174,2,3:15.0,Philadelphia full timeout,,38,44
175,2,3:03.0,J. Grant misses 2-pt layup from 2 ft,,38,44
176,2,3:02.0,,Defensive rebound by M. Plumlee,38,44
177,2,2:40.0,,Turnover by J. Johnson (bad pass; steal by R. Covington),38,44
178,2,2:14.0,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by J. Grant),,41,44
179,2,1:59.0,,M. Teletović misses 3-pt jump shot from 24 ft,41,44
180,2,1:58.0,Defensive rebound by R. Covington,,41,44
181,2,1:42.0,R. Covington misses 2-pt jump shot from 9 ft,,41,44
182,2,1:41.0,Offensive rebound by J. Grant,,41,44
183,2,1:40.0,J. Grant makes 2-pt tip-in from 2 ft,,43,44
184,2,1:13.0,,J. Johnson misses 2-pt jump shot from 12 ft,43,44
185,2,1:11.0,,Offensive rebound by Team,43,44
186,2,1:07.0,,Personal foul by J. Grant (drawn by M. Teletović),43,44
187,2,1:01.0,,A. Anderson misses 2-pt jump shot from 20 ft,43,44
188,2,1:00.0,Defensive rebound by N. Noel,,43,44
189,2,0:48.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,43,44
190,2,0:47.0,,Defensive rebound by A. Anderson,43,44
191,2,0:42.0,,Personal foul by M. Carter-Williams (drawn by J. Jack),43,44
192,2,0:42.0,,J. Jack makes free throw 1 of 2,43,45
193,2,0:42.0,T. Wroten enters the game for M. Carter-Williams,,43,45
194,2,0:42.0,,J. Jack makes free throw 2 of 2,43,46
195,2,0:35.0,T. Wroten misses 3-pt jump shot from 24 ft,,43,46
196,2,0:34.0,,Defensive rebound by M. Plumlee,43,46
197,2,0:09.0,,Turnover by Team (shot clock),43,46
198,2,0:09.0,Philadelphia full timeout,,43,46
199,2,0:09.0,,D. Morris enters the game for M. Teletović,43,46
200,2,0:06.0,T. Wroten misses 2-pt layup from 1 ft,,43,46
201,2,0:05.0,Offensive rebound by N. Noel,,43,46
202,2,0:04.0,N. Noel makes 2-pt tip-in from 1 ft,,45,46
203,2,0:00.0,,J. Johnson misses 2-pt jump shot from 21 ft,45,46
204,2,0:00.0,,Offensive rebound by Team,45,46
205,3,11:44.0,Shooting foul by S. Karasev (drawn by R. Covington),,45,46
206,3,11:44.0,R. Covington misses free throw 1 of 2,,45,46
207,3,11:44.0,Offensive rebound by Team,,45,46
208,3,11:44.0,R. Covington makes free throw 2 of 2,,46,46
209,3,11:31.0,,Violation by M. Plumlee (kicked ball),46,46
210,3,11:26.0,,J. Johnson misses 2-pt layup from 1 ft,46,46
211,3,11:25.0,Defensive rebound by L. Mbah a Moute,,46,46
212,3,11:05.0,L. Mbah a Moute misses 2-pt layup from 3 ft,,46,46
213,3,11:04.0,,Defensive rebound by M. Plumlee,46,46
214,3,10:46.0,,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Johnson),46,48
215,3,10:22.0,N. Noel misses 2-pt jump shot from 16 ft,,46,48
216,3,10:21.0,,Defensive rebound by J. Johnson,46,48
217,3,10:11.0,,B. Lopez misses 2-pt jump shot from 19 ft,46,48
218,3,10:10.0,Defensive rebound by R. Covington,,46,48
219,3,9:56.0,N. Noel misses 2-pt dunk at rim,,46,48
220,3,9:55.0,,Defensive rebound by B. Lopez,46,48
221,3,9:48.0,,J. Jack makes 2-pt jump shot from 6 ft,46,50
222,3,9:35.0,M. Carter-Williams misses 2-pt jump shot from 17 ft,,46,50
223,3,9:34.0,,Defensive rebound by B. Lopez,46,50
224,3,9:28.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),46,52
225,3,9:27.0,Philadelphia full timeout,,46,52
226,3,9:19.0,Personal foul by J. Jack (drawn by M. Carter-Williams),,46,52
227,3,9:11.0,H. Sims misses 2-pt jump shot from 19 ft,,46,52
228,3,9:10.0,,Defensive rebound by M. Plumlee,46,52
229,3,8:51.0,,Shooting foul by L. Mbah a Moute (drawn by J. Johnson),46,52
230,3,8:51.0,,J. Johnson makes free throw 1 of 2,46,53
231,3,8:51.0,,J. Johnson makes free throw 2 of 2,46,54
232,3,8:41.0,Turnover by L. Mbah a Moute (step out of bounds),,46,54
233,3,8:20.0,,B. Lopez makes 2-pt jump shot from 19 ft (assist by S. Karasev),46,56
234,3,7:53.0,Shooting foul by S. Karasev (drawn by M. Carter-Williams),,46,56
235,3,7:53.0,M. Carter-Williams misses free throw 1 of 2,,46,56
236,3,7:53.0,Offensive rebound by Team,,46,56
237,3,7:53.0,F. Aldemir enters the game for H. Sims,,46,56
238,3,7:53.0,,A. Anderson enters the game for S. Karasev,46,56
239,3,7:53.0,M. Carter-Williams makes free throw 2 of 2,,47,56
240,3,7:33.0,,J. Jack misses 2-pt jump shot from 17 ft,47,56
241,3,7:31.0,Defensive rebound by N. Noel,,47,56
242,3,7:26.0,Turnover by M. Carter-Williams (bad pass; steal by J. Jack),,47,56
243,3,7:11.0,,J. Johnson makes 2-pt jump shot from 4 ft (assist by J. Jack),47,58
244,3,6:54.0,Personal foul by M. Plumlee (drawn by M. Carter-Williams),,47,58
245,3,6:45.0,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by R. Covington),,49,58
246,3,6:36.0,,Personal foul by R. Covington (drawn by A. Anderson),49,58
247,3,6:24.0,,Turnover by J. Johnson (lost ball; steal by L. Mbah a Moute),49,58
248,3,6:21.0,Shooting foul by A. Anderson (drawn by M. Carter-Williams),,49,58
249,3,6:21.0,M. Carter-Williams misses free throw 1 of 2,,49,58
250,3,6:21.0,Offensive rebound by Team,,49,58
251,3,6:21.0,M. Carter-Williams makes free throw 2 of 2,,50,58
252,3,6:05.0,,B. Lopez misses 2-pt hook shot from 5 ft,50,58
253,3,6:04.0,Defensive rebound by F. Aldemir,,50,58
254,3,5:49.0,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,53,58
255,3,5:46.0,,Brooklyn full timeout,53,58
256,3,5:46.0,T. Wroten enters the game for M. Carter-Williams,,53,58
257,3,5:46.0,M. Thomas enters the game for N. Noel,,53,58
258,3,5:28.0,,J. Johnson misses 2-pt jump shot from 16 ft,53,58
259,3,5:27.0,,Offensive rebound by M. Plumlee,53,58
260,3,5:26.0,,M. Plumlee misses 2-pt tip-in at rim,53,58
261,3,5:24.0,,Offensive rebound by M. Plumlee,53,58
262,3,5:23.0,,M. Plumlee makes 2-pt tip-in at rim,53,60
263,3,4:59.0,T. Wroten misses 3-pt jump shot from 26 ft,,53,60
264,3,4:58.0,,Defensive rebound by B. Lopez,53,60
265,3,4:49.0,,A. Anderson misses 3-pt jump shot from 24 ft,53,60
266,3,4:48.0,,Offensive rebound by M. Plumlee,53,60
267,3,4:40.0,,Turnover by M. Plumlee (bad pass; steal by F. Aldemir),53,60
268,3,4:31.0,F. Aldemir misses 2-pt layup from 3 ft,,53,60
269,3,4:30.0,,Defensive rebound by M. Plumlee,53,60
270,3,4:21.0,,Shooting foul by F. Aldemir (drawn by J. Jack),53,60
271,3,4:21.0,,J. Jack makes free throw 1 of 2,53,61
272,3,4:21.0,K. McDaniels enters the game for R. Covington,,53,61
273,3,4:21.0,,J. Jack misses free throw 2 of 2,53,61
274,3,4:20.0,Defensive rebound by M. Thomas,,53,61
275,3,4:05.0,Turnover by M. Thomas (lost ball; steal by M. Plumlee),,53,61
276,3,4:04.0,,Personal foul by M. Thomas (drawn by J. Jack),53,61
277,3,4:04.0,,B. Bogdanović enters the game for J. Johnson,53,61
278,3,4:04.0,J. Grant enters the game for L. Mbah a Moute,,53,61
279,3,3:49.0,,B. Lopez makes 2-pt hook shot from 4 ft,53,63
280,3,3:33.0,J. Grant misses 3-pt jump shot from 23 ft,,53,63
281,3,3:31.0,Offensive rebound by F. Aldemir,,53,63
282,3,3:24.0,Offensive foul by F. Aldemir (drawn by J. Jack),,53,63
283,3,3:24.0,Turnover by F. Aldemir (offensive foul),,53,63
284,3,3:09.0,,Personal foul by F. Aldemir (drawn by J. Jack),53,63
285,3,3:09.0,,J. Jack misses free throw 1 of 2,53,63
286,3,3:09.0,,Offensive rebound by Team,53,63
287,3,3:09.0,N. Noel enters the game for F. Aldemir,,53,63
288,3,3:09.0,,J. Jack makes free throw 2 of 2,53,64
289,3,3:05.0,T. Wroten makes 2-pt layup from 2 ft,,55,64
290,3,3:05.0,Shooting foul by J. Jack (drawn by T. Wroten),,55,64
291,3,3:05.0,R. Covington enters the game for M. Thomas,,55,64
292,3,3:05.0,T. Wroten misses free throw 1 of 1,,55,64
293,3,3:04.0,,Defensive rebound by M. Plumlee,55,64
294,3,2:51.0,,B. Lopez makes 2-pt jump shot from 3 ft,55,66
295,3,2:51.0,,Shooting foul by N. Noel (drawn by B. Lopez),55,66
296,3,2:51.0,,B. Lopez misses free throw 1 of 1,55,66
297,3,2:50.0,Defensive rebound by T. Wroten,,55,66
298,3,2:28.0,T. Wroten misses 2-pt layup from 2 ft,,55,66
299,3,2:26.0,,Defensive rebound by B. Lopez,55,66
300,3,2:20.0,,B. Bogdanović makes 2-pt dunk at rim (assist by J. Jack),55,68
301,3,2:07.0,J. Grant makes 3-pt jump shot from 23 ft (assist by K. McDaniels),,58,68
302,3,1:47.0,,Turnover by B. Bogdanović (lost ball; steal by J. Grant),58,68
303,3,1:41.0,T. Wroten misses 2-pt layup from 2 ft,,58,68
304,3,1:40.0,Offensive rebound by R. Covington,,58,68
305,3,1:39.0,R. Covington makes 2-pt tip-in at rim,,60,68
306,3,1:23.0,,Turnover by B. Lopez (lost ball; steal by R. Covington),60,68
307,3,1:19.0,R. Covington makes 2-pt dunk at rim,,62,68
308,3,0:58.0,,Shooting foul by R. Covington (drawn by M. Plumlee),62,68
309,3,0:58.0,,M. Plumlee misses free throw 1 of 2,62,68
310,3,0:58.0,,Offensive rebound by Team,62,68
311,3,0:58.0,,D. Morris enters the game for J. Jack,62,68
312,3,0:58.0,,J. Jordan enters the game for B. Lopez,62,68
313,3,0:58.0,,M. Plumlee makes free throw 2 of 2,62,69
314,3,0:47.0,Personal foul by D. Morris (drawn by T. Wroten),,62,69
315,3,0:47.0,T. Wroten makes free throw 1 of 2,,63,69
316,3,0:47.0,T. Wroten misses free throw 2 of 2,,63,69
317,3,0:46.0,,Defensive rebound by J. Jordan,63,69
318,3,0:30.0,,M. Plumlee misses 2-pt dunk at rim (block by N. Noel),63,69
319,3,0:30.0,,Offensive rebound by M. Plumlee,63,69
320,3,0:29.0,,M. Plumlee makes 2-pt dunk at rim,63,71
321,3,0:07.0,J. Grant misses 3-pt jump shot from 23 ft,,63,71
322,3,0:06.0,Offensive rebound by J. Grant,,63,71
323,3,0:04.0,Shooting foul by J. Jordan (drawn by J. Grant),,63,71
324,3,0:04.0,J. Grant makes free throw 1 of 2,,64,71
325,3,0:04.0,J. Sampson enters the game for N. Noel,,64,71
326,3,0:04.0,,M. Teletović enters the game for M. Plumlee,64,71
327,3,0:04.0,J. Grant misses free throw 2 of 2,,64,71
328,3,0:04.0,,Defensive rebound by A. Anderson,64,71
329,3,0:01.0,,A. Anderson misses 3-pt jump shot from 35 ft,64,71
330,3,0:00.0,,Offensive rebound by Team,64,71
331,4,11:41.0,,J. Johnson misses 2-pt jump shot from 13 ft,64,71
332,4,11:39.0,,Offensive rebound by J. Jordan,64,71
333,4,11:26.0,,M. Teletović misses 3-pt jump shot from 24 ft,64,71
334,4,11:23.0,Defensive rebound by Team,,64,71
335,4,11:05.0,J. Grant misses 2-pt jump shot from 15 ft,,64,71
336,4,11:03.0,,Defensive rebound by D. Morris,64,71
337,4,10:44.0,,Personal foul by T. Wroten (drawn by A. Anderson),64,71
338,4,10:44.0,R. Covington enters the game for J. Grant,,64,71
339,4,10:34.0,,Turnover by J. Jordan (3 sec),64,71
340,4,10:13.0,T. Wroten makes 2-pt dunk at rim (assist by N. Noel),,66,71
341,4,9:59.0,,D. Morris misses 2-pt jump shot from 17 ft,66,71
342,4,9:58.0,,Offensive rebound by A. Anderson,66,71
343,4,9:40.0,,J. Johnson misses 2-pt jump shot from 4 ft,66,71
344,4,9:38.0,,Offensive rebound by Team,66,71
345,4,9:23.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by D. Morris),66,74
346,4,9:05.0,R. Covington makes 2-pt layup from 1 ft,,68,74
347,4,8:47.0,,Turnover by M. Teletović (lost ball; steal by R. Covington),68,74
348,4,8:46.0,Personal foul by M. Teletović (drawn by R. Covington),,68,74
349,4,8:46.0,Official timeout,,68,74
350,4,8:34.0,N. Noel makes 2-pt hook shot from 6 ft,,70,74
351,4,8:20.0,,J. Jordan makes 2-pt dunk at rim (assist by A. Anderson),70,76
352,4,8:02.0,T. Wroten misses 2-pt layup from 2 ft,,70,76
353,4,8:01.0,,Defensive rebound by J. Jordan,70,76
354,4,7:55.0,,Turnover by M. Teletović (bad pass; steal by T. Wroten),70,76
355,4,7:52.0,M. Carter-Williams enters the game for T. Wroten,,70,76
356,4,7:52.0,H. Sims enters the game for N. Noel,,70,76
357,4,7:52.0,,J. Jack enters the game for D. Morris,70,76
358,4,7:44.0,H. Sims makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),,72,76
359,4,7:28.0,,Shooting foul by K. McDaniels (drawn by J. Jordan),72,76
360,4,7:28.0,,J. Jordan makes free throw 1 of 2,72,77
361,4,7:28.0,,B. Bogdanović enters the game for M. Teletović,72,77
362,4,7:28.0,,J. Jordan makes free throw 2 of 2,72,78
363,4,7:06.0,K. McDaniels misses 2-pt jump shot from 20 ft,,72,78
364,4,7:05.0,,Defensive rebound by J. Jack,72,78
365,4,6:58.0,,Shooting foul by H. Sims (drawn by A. Anderson),72,78
366,4,6:58.0,,A. Anderson makes free throw 1 of 2,72,79
367,4,6:58.0,,A. Anderson misses free throw 2 of 2,72,79
368,4,6:57.0,Defensive rebound by M. Carter-Williams,,72,79
369,4,6:39.0,Turnover by M. Carter-Williams (lost ball; steal by J. Jack),,72,79
370,4,6:35.0,,Turnover by J. Jack (lost ball; steal by L. Mbah a Moute),72,79
371,4,6:25.0,H. Sims makes 2-pt jump shot from 19 ft (assist by K. McDaniels),,74,79
372,4,6:14.0,,Personal foul by M. Carter-Williams (drawn by J. Jack),74,79
373,4,6:11.0,,J. Jack makes 2-pt layup from 3 ft (assist by J. Jordan),74,81
374,4,5:52.0,Shooting foul by J. Jordan (drawn by L. Mbah a Moute),,74,81
375,4,5:52.0,,Brooklyn full timeout,74,81
376,4,5:52.0,T. Wroten enters the game for K. McDaniels,,74,81
377,4,5:52.0,L. Mbah a Moute makes free throw 1 of 2,,75,81
378,4,5:52.0,L. Mbah a Moute makes free throw 2 of 2,,76,81
