,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
369,4,6:24.0,E. Bledsoe makes free throw 2 of 2,,87,91
370,4,6:00.0,,T. Evans makes 2-pt jump shot from 3 ft,87,93
371,4,5:43.0,E. Bledsoe makes 2-pt layup from 1 ft,,89,93
372,4,5:27.0,,J. Holiday makes 2-pt layup from 1 ft (assist by T. Evans),89,95
373,4,5:12.0,Personal foul by A. Davis (drawn by E. Bledsoe),,89,95
374,4,5:12.0,,New Orleans full timeout,89,95
375,4,5:12.0,I. Thomas enters the game for G. Green,,89,95
376,4,5:12.0,E. Bledsoe misses free throw 1 of 2,,89,95
377,4,5:12.0,Offensive rebound by Team,,89,95
378,4,5:12.0,E. Bledsoe makes free throw 2 of 2,,90,95
379,4,4:56.0,,D. Cunningham misses 2-pt jump shot from 20 ft,90,95
380,4,4:55.0,Defensive rebound by G. Dragić,,90,95
381,4,4:48.0,M. Morris makes 2-pt layup at rim (assist by G. Dragić),,92,95
382,4,4:48.0,Shooting foul by J. Holiday (drawn by M. Morris),,92,95
383,4,4:48.0,M. Morris makes free throw 1 of 1,,93,95
384,4,4:34.0,,T. Evans misses 2-pt layup from 2 ft,93,95
385,4,4:33.0,Defensive rebound by P. Tucker,,93,95
386,4,4:33.0,Personal foul by T. Evans (drawn by P. Tucker),,93,95
387,4,4:33.0,P. Tucker makes free throw 1 of 2,,94,95
388,4,4:33.0,P. Tucker makes free throw 2 of 2,,95,95
389,4,4:18.0,,J. Holiday makes 3-pt jump shot from 25 ft,95,98
390,4,4:01.0,Turnover by I. Thomas (traveling),,95,98
391,4,3:45.0,,R. Anderson misses 2-pt layup from 2 ft,95,98
392,4,3:44.0,Defensive rebound by P. Tucker,,95,98
393,4,3:30.0,M. Morris makes 2-pt jump shot from 9 ft,,97,98
394,4,3:16.0,,Turnover by J. Holiday (lost ball; steal by I. Thomas),97,98
395,4,3:13.0,Shooting block foul by R. Anderson (drawn by G. Dragić),,97,98
396,4,3:13.0,G. Dragić makes free throw 1 of 2,,98,98
397,4,3:13.0,G. Dragić misses free throw 2 of 2,,98,98
398,4,3:12.0,,Defensive rebound by A. Davis,98,98
399,4,2:52.0,,R. Anderson misses 3-pt jump shot from 25 ft,98,98
400,4,2:51.0,Defensive rebound by G. Dragić,,98,98
401,4,2:33.0,G. Dragić misses 3-pt jump shot from 25 ft,,98,98
402,4,2:32.0,,Defensive rebound by A. Davis,98,98
403,4,2:27.0,,New Orleans full timeout,98,98
404,4,2:27.0,Phoenix full timeout,,98,98
405,4,2:27.0,,J. Fredette enters the game for D. Cunningham,98,98
406,4,2:15.0,,A. Davis makes 2-pt jump shot from 19 ft,98,100
407,4,1:59.0,E. Bledsoe makes 2-pt layup from 2 ft,,100,100
408,4,1:34.0,,T. Evans misses 3-pt jump shot from 24 ft,100,100
409,4,1:32.0,,Offensive rebound by T. Evans,100,100
410,4,1:32.0,,Shooting block foul by P. Tucker (drawn by T. Evans),100,100
411,4,1:32.0,,T. Evans makes free throw 1 of 2,100,101
412,4,1:32.0,,D. Cunningham enters the game for R. Anderson,100,101
413,4,1:32.0,,A. Rivers enters the game for J. Fredette,100,101
414,4,1:32.0,,T. Evans makes free throw 2 of 2,100,102
415,4,1:10.0,Turnover by G. Dragić (bad pass; steal by D. Cunningham),,100,102
416,4,0:50.0,,T. Evans makes 2-pt jump shot from 15 ft,100,104
417,4,0:50.0,Phoenix full timeout,,100,104
418,4,0:39.0,E. Bledsoe makes 2-pt layup from 2 ft,,102,104
419,4,0:39.0,,New Orleans full timeout,102,104
420,4,0:39.0,,R. Anderson enters the game for D. Cunningham,102,104
421,4,0:39.0,,J. Fredette enters the game for A. Rivers,102,104
422,4,0:18.0,,T. Evans makes 2-pt layup from 2 ft,102,106
423,4,0:15.0,G. Dragić makes 2-pt layup from 2 ft (assist by M. Morris),,104,106
424,4,0:14.0,,Personal take foul by I. Thomas (drawn by T. Evans),104,106
425,4,0:14.0,,T. Evans makes free throw 1 of 2,104,107
426,4,0:14.0,,A. Rivers enters the game for J. Fredette,104,107
427,4,0:14.0,,D. Cunningham enters the game for R. Anderson,104,107
428,4,0:14.0,A. Len enters the game for I. Thomas,,104,107
429,4,0:14.0,,T. Evans makes free throw 2 of 2,104,108
430,4,0:14.0,Phoenix full timeout,,104,108
431,4,0:14.0,I. Thomas enters the game for A. Len,,104,108
432,4,0:11.0,Shooting foul by A. Davis (drawn by E. Bledsoe),,104,108
433,4,0:11.0,E. Bledsoe makes free throw 1 of 2,,105,108
434,4,0:11.0,,R. Anderson enters the game for D. Cunningham,105,108
435,4,0:11.0,,J. Fredette enters the game for A. Rivers,105,108
436,4,0:11.0,E. Bledsoe makes free throw 2 of 2,,106,108
437,4,0:11.0,,Personal take foul by G. Dragić (drawn by J. Fredette),106,108
438,4,0:11.0,,J. Fredette makes free throw 1 of 2,106,109
439,4,0:11.0,,D. Cunningham enters the game for R. Anderson,106,109
440,4,0:11.0,,J. Fredette makes free throw 2 of 2,106,110
441,4,0:04.0,I. Thomas misses 3-pt jump shot from 23 ft,,106,110
442,4,0:03.0,,Defensive rebound by J. Holiday,106,110
