,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
44,1,5:12.0,Offensive rebound by J. Harden,,16,17
45,1,5:11.0,J. Harden misses 2-pt layup from 1 ft (block by T. Splitter),,16,17
46,1,5:09.0,Offensive rebound by J. Smith,,16,17
47,1,5:07.0,J. Smith makes 2-pt layup at rim,,18,17
48,1,4:44.0,,C. Joseph misses 2-pt jump shot from 17 ft,18,17
49,1,4:42.0,Defensive rebound by J. Smith,,18,17
50,1,4:34.0,T. Ariza misses 3-pt jump shot from 23 ft,,18,17
51,1,4:33.0,,Defensive rebound by T. Splitter,18,17
52,1,4:30.0,,San Antonio full timeout,18,17
53,1,4:30.0,D. Motiejūnas enters the game for D. Howard,,18,17
54,1,4:30.0,C. Brewer enters the game for T. Ariza,,18,17
55,1,4:30.0,,B. Diaw enters the game for T. Splitter,18,17
56,1,4:30.0,,M. Ginóbili enters the game for M. Belinelli,18,17
57,1,4:13.0,,T. Duncan makes 2-pt jump shot from 6 ft,18,19
58,1,4:13.0,,Shooting block foul by D. Motiejūnas (drawn by T. Duncan),18,19
59,1,4:13.0,,T. Duncan makes free throw 1 of 1,18,20
60,1,3:56.0,J. Smith misses 2-pt jump shot from 5 ft,,18,20
61,1,3:56.0,,Defensive rebound by T. Duncan,18,20
62,1,3:33.0,,D. Green misses 2-pt jump shot from 20 ft,18,20
63,1,3:32.0,Defensive rebound by D. Motiejūnas,,18,20
64,1,3:28.0,Shooting foul by M. Ginóbili (drawn by J. Harden),,18,20
65,1,3:28.0,J. Harden makes free throw 1 of 2,,19,20
66,1,3:28.0,J. Terry enters the game for P. Beverley,,19,20
67,1,3:28.0,,P. Mills enters the game for C. Joseph,19,20
68,1,3:28.0,,A. Baynes enters the game for T. Duncan,19,20
69,1,3:28.0,J. Harden makes free throw 2 of 2,,20,20
70,1,3:14.0,,A. Baynes makes 2-pt dunk at rim (assist by D. Green),20,22
71,1,2:57.0,J. Harden makes 2-pt jump shot from 13 ft,,22,22
72,1,2:47.0,,Personal foul by J. Harden (drawn by D. Green),22,22
73,1,2:47.0,,D. Green makes free throw 1 of 3,22,23
74,1,2:47.0,,D. Green makes free throw 2 of 3,22,24
75,1,2:47.0,T. Ariza enters the game for J. Harden,,22,24
76,1,2:47.0,J. Dorsey enters the game for J. Smith,,22,24
77,1,2:47.0,,D. Green makes free throw 3 of 3,22,25
78,1,2:30.0,J. Terry misses 3-pt jump shot from 24 ft,,22,25
79,1,2:30.0,Offensive rebound by Team,,22,25
80,1,2:30.0,,Loose ball foul by D. Green (drawn by J. Dorsey),22,25
81,1,2:30.0,,M. Belinelli enters the game for D. Green,22,25
82,1,2:24.0,Turnover by T. Ariza (bad pass),,22,25
83,1,2:13.0,,Offensive foul by P. Mills (drawn by C. Brewer),22,25
84,1,2:13.0,,Turnover by P. Mills (offensive foul),22,25
85,1,2:03.0,Turnover by D. Motiejūnas (bad pass; steal by M. Ginóbili),,22,25
86,1,1:50.0,,P. Mills misses 3-pt jump shot from 25 ft,22,25
87,1,1:49.0,Defensive rebound by T. Ariza,,22,25
88,1,1:41.0,T. Ariza misses 2-pt jump shot from 4 ft,,22,25
89,1,1:40.0,,Defensive rebound by M. Ginóbili,22,25
90,1,1:24.0,,P. Mills misses 3-pt jump shot from 24 ft,22,25
91,1,1:23.0,,Offensive rebound by A. Baynes,22,25
92,1,1:16.0,,M. Belinelli misses 3-pt jump shot from 24 ft,22,25
93,1,1:15.0,Defensive rebound by J. Terry,,22,25
94,1,1:07.0,Shooting foul by A. Baynes (drawn by D. Motiejūnas),,22,25
95,1,1:07.0,D. Motiejūnas makes free throw 1 of 2,,23,25
96,1,1:07.0,D. Motiejūnas misses free throw 2 of 2,,23,25
97,1,1:05.0,Offensive rebound by T. Ariza,,23,25
98,1,0:58.0,Shooting foul by M. Ginóbili (drawn by D. Motiejūnas),,23,25
99,1,0:58.0,D. Motiejūnas makes free throw 1 of 2,,24,25
100,1,0:58.0,D. Motiejūnas makes free throw 2 of 2,,25,25
101,1,0:47.0,,Turnover by M. Ginóbili (lost ball; steal by J. Dorsey),25,25
102,1,0:43.0,C. Brewer makes 2-pt layup from 2 ft (assist by J. Dorsey),,27,25
103,1,0:30.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by P. Mills),27,28
104,1,0:11.0,J. Terry misses 3-pt jump shot from 25 ft,,27,28
105,1,0:10.0,Offensive rebound by J. Dorsey,,27,28
106,1,0:06.0,T. Ariza misses 3-pt jump shot from 23 ft,,27,28
107,1,0:05.0,Offensive rebound by D. Motiejūnas,,27,28
108,1,0:05.0,D. Motiejūnas misses 2-pt layup at rim (block by P. Mills),,27,28
109,1,0:05.0,Offensive rebound by Team,,27,28
110,1,0:03.0,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by T. Ariza),,30,28
111,1,0:02.0,,Turnover by B. Diaw (bad pass; steal by D. Motiejūnas),30,28
112,1,0:00.0,C. Brewer makes 3-pt jump shot from 28 ft (assist by D. Motiejūnas),,33,28
113,2,11:44.0,C. Brewer misses 2-pt layup from 1 ft,,33,28
114,2,11:43.0,,Defensive rebound by B. Diaw,33,28
115,2,11:31.0,,A. Baynes misses 2-pt hook shot from 5 ft,33,28
116,2,11:30.0,Defensive rebound by D. Howard,,33,28
117,2,11:19.0,Shooting foul by A. Baynes (drawn by D. Howard),,33,28
118,2,11:19.0,D. Howard makes free throw 1 of 2,,34,28
119,2,11:19.0,D. Howard misses free throw 2 of 2,,34,28
120,2,11:18.0,,Defensive rebound by A. Baynes,34,28
121,2,11:06.0,,M. Belinelli misses 2-pt jump shot from 18 ft,34,28
122,2,11:06.0,Defensive rebound by Team,,34,28
123,2,11:06.0,,Loose ball foul by A. Baynes (drawn by D. Howard),34,28
124,2,10:59.0,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Terry),,37,28
125,2,10:49.0,,M. Ginóbili makes 2-pt layup from 1 ft,37,30
126,2,10:41.0,Personal block foul by A. Baynes (drawn by D. Howard),,37,30
127,2,10:28.0,D. Motiejūnas makes 2-pt jump shot from 6 ft,,39,30
128,2,10:11.0,,M. Ginóbili makes 3-pt jump shot from 23 ft,39,33
129,2,9:57.0,Personal foul by B. Diaw (drawn by D. Motiejūnas),,39,33
130,2,9:42.0,D. Howard makes 2-pt jump shot from 5 ft (assist by J. Terry),,41,33
131,2,9:23.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by A. Baynes),41,35
132,2,9:09.0,Turnover by D. Howard (bad pass),,41,35
133,2,8:56.0,,Turnover by M. Belinelli (bad pass; steal by T. Ariza),41,35
134,2,8:53.0,Shooting block foul by M. Ginóbili (drawn by C. Brewer),,41,35
135,2,8:53.0,Official timeout,,41,35
136,2,8:53.0,,D. Green enters the game for M. Ginóbili,41,35
137,2,8:53.0,,T. Splitter enters the game for A. Baynes,41,35
138,2,8:53.0,C. Brewer makes free throw 1 of 2,,42,35
139,2,8:53.0,C. Brewer makes free throw 2 of 2,,43,35
140,2,8:42.0,,M. Belinelli misses 3-pt jump shot from 22 ft,43,35
141,2,8:41.0,Defensive rebound by D. Howard,,43,35
142,2,8:29.0,D. Motiejūnas misses 2-pt jump shot from 5 ft,,43,35
143,2,8:28.0,Offensive rebound by D. Howard,,43,35
144,2,8:28.0,D. Howard makes 2-pt layup from 1 ft,,45,35
145,2,8:09.0,,B. Diaw makes 2-pt layup from 2 ft,45,37
146,2,7:56.0,Turnover by C. Brewer (bad pass; steal by D. Green),,45,37
147,2,7:50.0,,D. Green makes 2-pt layup from 1 ft,45,39
148,2,7:40.0,,Offensive charge foul by D. Howard (drawn by T. Splitter),45,39
149,2,7:40.0,Turnover by D. Howard (offensive foul),,45,39
150,2,7:40.0,J. Smith enters the game for D. Motiejūnas,,45,39
151,2,7:40.0,P. Beverley enters the game for J. Terry,,45,39
152,2,7:40.0,J. Harden enters the game for C. Brewer,,45,39
153,2,7:23.0,,B. Diaw misses 2-pt jump shot from 6 ft,45,39
154,2,7:22.0,Defensive rebound by J. Smith,,45,39
155,2,7:10.0,D. Howard makes 2-pt layup from 3 ft,,47,39
156,2,6:52.0,,M. Belinelli misses 2-pt jump shot from 18 ft,47,39
157,2,6:51.0,,Offensive rebound by D. Green,47,39
158,2,6:51.0,,D. Green makes 2-pt tip-in at rim,47,41
159,2,6:31.0,P. Beverley misses 3-pt jump shot from 24 ft,,47,41
160,2,6:30.0,Offensive rebound by Team,,47,41
161,2,6:30.0,,T. Duncan enters the game for B. Diaw,47,41
162,2,6:12.0,P. Beverley misses 3-pt jump shot from 23 ft,,47,41
163,2,6:11.0,,Defensive rebound by M. Belinelli,47,41
164,2,5:54.0,,T. Duncan misses 2-pt jump shot from 6 ft,47,41
165,2,5:53.0,Defensive rebound by T. Ariza,,47,41
166,2,5:49.0,Personal foul by C. Joseph (drawn by J. Smith),,47,41
167,2,5:49.0,,San Antonio full timeout,47,41
168,2,5:49.0,,M. Bonner enters the game for T. Splitter,47,41
169,2,5:49.0,J. Smith misses free throw 1 of 2,,47,41
170,2,5:49.0,Offensive rebound by Team,,47,41
171,2,5:49.0,J. Smith makes free throw 2 of 2,,48,41
172,2,5:32.0,,T. Duncan misses 2-pt jump shot from 5 ft,48,41
173,2,5:31.0,Defensive rebound by D. Howard,,48,41
174,2,5:18.0,Turnover by J. Smith (traveling),,48,41
175,2,5:18.0,,M. Ginóbili enters the game for M. Belinelli,48,41
176,2,5:01.0,,M. Bonner misses 3-pt jump shot from 25 ft,48,41
177,2,5:00.0,,Offensive rebound by C. Joseph,48,41
178,2,4:53.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by T. Duncan),48,44
179,2,4:38.0,P. Beverley misses 3-pt jump shot from 23 ft,,48,44
180,2,4:37.0,,Defensive rebound by C. Joseph,48,44
181,2,4:30.0,,Personal block foul by T. Ariza (drawn by C. Joseph),48,44
182,2,4:21.0,,T. Duncan misses 2-pt jump shot from 4 ft,48,44
183,2,4:20.0,Defensive rebound by Team,,48,44
184,2,4:10.0,Turnover by J. Smith (bad pass; steal by M. Ginóbili),,48,44
185,2,4:03.0,,T. Duncan misses 2-pt jump shot from 3 ft,48,44
186,2,4:02.0,Defensive rebound by J. Smith,,48,44
187,2,3:57.0,Turnover by J. Smith (bad pass; steal by T. Duncan),,48,44
188,2,3:51.0,,C. Joseph makes 2-pt layup at rim (assist by T. Duncan),48,46
189,2,3:35.0,Turnover by J. Harden (bad pass; steal by D. Green),,48,46
190,2,3:33.0,,Shooting foul by J. Smith (drawn by M. Ginóbili),48,46
191,2,3:33.0,Houston full timeout,,48,46
192,2,3:33.0,D. Motiejūnas enters the game for D. Howard,,48,46
193,2,3:33.0,C. Brewer enters the game for T. Ariza,,48,46
194,2,3:33.0,,P. Mills enters the game for C. Joseph,48,46
195,2,3:33.0,,M. Ginóbili makes free throw 1 of 2,48,47
196,2,3:33.0,,M. Ginóbili misses free throw 2 of 2,48,47
197,2,3:32.0,Defensive rebound by J. Smith,,48,47
198,2,3:16.0,C. Brewer misses 3-pt jump shot from 24 ft,,48,47
199,2,3:15.0,,Defensive rebound by Team,48,47
200,2,3:05.0,,M. Belinelli enters the game for M. Ginóbili,48,47
201,2,2:55.0,,M. Bonner misses 2-pt jump shot from 7 ft,48,47
202,2,2:54.0,,Offensive rebound by T. Duncan,48,47
203,2,2:54.0,,Shooting foul by J. Smith (drawn by T. Duncan),48,47
204,2,2:54.0,,T. Duncan makes free throw 1 of 2,48,48
205,2,2:54.0,,C. Joseph enters the game for M. Belinelli,48,48
206,2,2:54.0,,T. Duncan makes free throw 2 of 2,48,49
207,2,2:32.0,J. Harden misses 2-pt jump shot from 15 ft,,48,49
208,2,2:31.0,,Defensive rebound by T. Duncan,48,49
209,2,2:24.0,,D. Green makes 3-pt jump shot from 24 ft (assist by C. Joseph),48,52
210,2,2:13.0,J. Smith misses 2-pt jump shot from 5 ft,,48,52
211,2,2:13.0,,Defensive rebound by Team,48,52
212,2,2:13.0,Loose ball foul by D. Motiejūnas (drawn by T. Duncan),,48,52
213,2,2:13.0,D. Howard enters the game for J. Smith,,48,52
214,2,2:03.0,,Turnover by P. Mills (lost ball; steal by P. Beverley),48,52
215,2,2:00.0,P. Beverley makes 2-pt layup from 1 ft,,50,52
216,2,1:46.0,,P. Mills misses 2-pt layup from 4 ft,50,52
217,2,1:45.0,Defensive rebound by D. Howard,,50,52
218,2,1:39.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Harden),,53,52
219,2,1:21.0,,Turnover by P. Mills (bad pass; steal by D. Howard),53,52
220,2,1:13.0,J. Harden misses 3-pt jump shot from 25 ft,,53,52
221,2,1:11.0,Offensive rebound by C. Brewer,,53,52
222,2,1:04.0,Turnover by C. Brewer (bad pass; steal by D. Green),,53,52
223,2,0:44.0,,C. Joseph makes 2-pt layup from 1 ft (assist by T. Duncan),53,54
224,2,0:31.0,J. Harden misses 3-pt jump shot from 28 ft,,53,54
225,2,0:30.0,,Defensive rebound by D. Green,53,54
226,2,0:22.0,,San Antonio full timeout,53,54
227,2,0:22.0,J. Smith enters the game for D. Motiejūnas,,53,54
228,2,0:22.0,T. Ariza enters the game for J. Harden,,53,54
229,2,0:22.0,,M. Ginóbili enters the game for C. Joseph,53,54
230,2,0:06.0,,M. Bonner makes 2-pt jump shot from 9 ft (assist by M. Ginóbili),53,56
231,2,0:01.0,C. Brewer makes 2-pt jump shot from 17 ft,,55,56
232,3,11:42.0,D. Howard misses 2-pt hook shot from 5 ft,,55,56
233,3,11:41.0,,Defensive rebound by C. Joseph,55,56
234,3,11:28.0,,Offensive foul by C. Joseph (drawn by P. Beverley),55,56
235,3,11:28.0,,Turnover by C. Joseph (offensive foul),55,56
236,3,11:18.0,D. Howard makes 2-pt layup from 2 ft (assist by J. Harden),,57,56
237,3,10:51.0,,T. Splitter makes 2-pt jump shot from 10 ft,57,58
238,3,10:24.0,J. Harden makes 2-pt jump shot from 9 ft,,59,58
239,3,10:05.0,,T. Splitter misses 2-pt jump shot from 4 ft,59,58
240,3,10:04.0,Defensive rebound by J. Smith,,59,58
241,3,9:57.0,Personal foul by T. Duncan (drawn by D. Howard),,59,58
242,3,9:57.0,D. Howard misses free throw 1 of 2,,59,58
243,3,9:57.0,Offensive rebound by Team,,59,58
244,3,9:57.0,D. Howard makes free throw 2 of 2,,60,58
245,3,9:41.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by C. Joseph),60,61
246,3,9:41.0,Houston full timeout,,60,61
247,3,9:41.0,Technical foul by P. Beverley,,60,61
248,3,9:41.0,,D. Green makes technical free throw,60,62
249,3,9:25.0,P. Beverley misses 3-pt jump shot from 26 ft,,60,62
250,3,9:24.0,,Defensive rebound by T. Splitter,60,62
251,3,9:15.0,,M. Belinelli misses 2-pt jump shot from 22 ft,60,62
252,3,9:14.0,Defensive rebound by D. Howard,,60,62
253,3,9:04.0,J. Harden makes 2-pt jump shot from 17 ft,,62,62
254,3,8:54.0,,Turnover by C. Joseph (bad pass; steal by T. Ariza),62,62
255,3,8:54.0,Clear path foul by M. Belinelli,,62,62
256,3,8:54.0,T. Ariza makes clear path free throw 1 of 2,,63,62
257,3,8:54.0,T. Ariza makes clear path free throw 2 of 2,,64,62
258,3,8:43.0,Personal foul by D. Green (drawn by D. Howard),,64,62
259,3,8:37.0,J. Smith misses 2-pt jump shot from 14 ft,,64,62
260,3,8:36.0,,Defensive rebound by D. Green,64,62
261,3,8:24.0,,Personal foul by P. Beverley (drawn by C. Joseph),64,62
262,3,8:12.0,,Turnover by T. Duncan (bad pass; steal by J. Smith),64,62
263,3,8:09.0,,Offensive charge foul by J. Harden (drawn by D. Green),64,62
264,3,8:09.0,Turnover by J. Harden (offensive foul),,64,62
265,3,8:00.0,,Offensive foul by C. Joseph (drawn by P. Beverley),64,62
266,3,8:00.0,,Turnover by C. Joseph (offensive foul),64,62
267,3,7:54.0,Turnover by Team (back court),,64,62
268,3,7:36.0,,Turnover by D. Green (bad pass; steal by T. Ariza),64,62
269,3,7:32.0,,Violation by D. Green (def goaltending),64,62
270,3,7:32.0,J. Harden makes 2-pt layup at rim,,66,62
271,3,7:15.0,,T. Splitter misses 2-pt jump shot from 6 ft,66,62
272,3,7:15.0,,Offensive rebound by Team,66,62
273,3,7:14.0,,Shooting foul by J. Smith (drawn by M. Belinelli),66,62
274,3,7:14.0,,M. Belinelli makes free throw 1 of 2,66,63
275,3,7:14.0,,M. Belinelli makes free throw 2 of 2,66,64
276,3,7:01.0,Offensive foul by J. Smith (drawn by M. Belinelli),,66,64
277,3,7:01.0,Turnover by J. Smith (offensive foul),,66,64
278,3,7:01.0,D. Motiejūnas enters the game for J. Smith,,66,64
279,3,6:53.0,,C. Joseph makes 2-pt layup from 2 ft,66,66
280,3,6:40.0,J. Harden misses 2-pt layup at rim (block by T. Splitter),,66,66
281,3,6:39.0,,Defensive rebound by C. Joseph,66,66
282,3,6:36.0,,M. Belinelli misses 2-pt layup from 3 ft,66,66
283,3,6:35.0,,Offensive rebound by C. Joseph,66,66
284,3,6:35.0,,C. Joseph misses 2-pt layup from 1 ft,66,66
285,3,6:33.0,,Offensive rebound by T. Splitter,66,66
286,3,6:32.0,,T. Splitter misses 2-pt layup at rim,66,66
287,3,6:29.0,Defensive rebound by D. Motiejūnas,,66,66
288,3,6:28.0,Personal foul by T. Splitter (drawn by D. Motiejūnas),,66,66
289,3,6:09.0,Turnover by J. Harden (bad pass; steal by T. Duncan),,66,66
290,3,5:53.0,,M. Belinelli misses 2-pt jump shot from 6 ft,66,66
291,3,5:51.0,Defensive rebound by J. Harden,,66,66
292,3,5:49.0,Personal foul by D. Green (drawn by D. Motiejūnas),,66,66
293,3,5:49.0,D. Motiejūnas misses free throw 1 of 2,,66,66
294,3,5:49.0,Offensive rebound by Team,,66,66
295,3,5:49.0,,B. Diaw enters the game for T. Splitter,66,66
296,3,5:49.0,,M. Ginóbili enters the game for M. Belinelli,66,66
297,3,5:49.0,D. Motiejūnas makes free throw 2 of 2,,67,66
298,3,5:39.0,Violation by D. Howard (kicked ball),,67,66
299,3,5:34.0,,Personal foul by P. Beverley (drawn by T. Duncan),67,66
300,3,5:18.0,,D. Green makes 3-pt jump shot from 35 ft (assist by M. Ginóbili),67,69
301,3,5:04.0,J. Harden makes 2-pt layup from 1 ft,,69,69
302,3,4:50.0,,D. Green misses 3-pt jump shot from 25 ft,69,69
303,3,4:49.0,Defensive rebound by D. Howard,,69,69
304,3,4:35.0,P. Beverley misses 3-pt jump shot from 24 ft,,69,69
305,3,4:34.0,Offensive rebound by D. Howard,,69,69
306,3,4:29.0,T. Ariza misses 3-pt jump shot from 24 ft,,69,69
307,3,4:27.0,Offensive rebound by P. Beverley,,69,69
308,3,4:21.0,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Beverley),,72,69
309,3,4:21.0,,San Antonio full timeout,72,69
310,3,4:21.0,J. Dorsey enters the game for D. Howard,,72,69
311,3,4:21.0,C. Brewer enters the game for T. Ariza,,72,69
312,3,4:04.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),72,72
313,3,3:48.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by D. Motiejūnas),,75,72
314,3,3:34.0,,C. Joseph makes 2-pt layup from 1 ft,75,74
315,3,3:19.0,J. Harden misses 2-pt layup at rim (block by T. Duncan),,75,74
316,3,3:17.0,,Defensive rebound by M. Ginóbili,75,74
317,3,3:12.0,,D. Green misses 3-pt jump shot from 24 ft,75,74
318,3,3:11.0,Defensive rebound by D. Motiejūnas,,75,74
319,3,3:01.0,Shooting foul by T. Duncan (drawn by J. Harden),,75,74
320,3,3:01.0,J. Harden makes free throw 1 of 2,,76,74
321,3,3:01.0,,M. Belinelli enters the game for D. Green,76,74
322,3,3:01.0,,A. Baynes enters the game for T. Duncan,76,74
323,3,3:01.0,J. Terry enters the game for P. Beverley,,76,74
324,3,3:01.0,J. Harden makes free throw 2 of 2,,77,74
325,3,2:46.0,,A. Baynes makes 2-pt layup from 2 ft (assist by B. Diaw),77,76
326,3,2:23.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Harden),,80,76
327,3,2:04.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by C. Joseph),80,79
328,3,1:45.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by J. Terry),,83,79
329,3,1:29.0,,Shooting foul by J. Dorsey (drawn by M. Ginóbili),83,79
330,3,1:29.0,,M. Ginóbili makes free throw 1 of 2,83,80
331,3,1:29.0,,P. Mills enters the game for C. Joseph,83,80
332,3,1:29.0,,M. Ginóbili makes free throw 2 of 2,83,81
333,3,1:18.0,J. Harden misses 3-pt jump shot from 25 ft,,83,81
334,3,1:17.0,,Defensive rebound by P. Mills,83,81
335,3,1:04.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,83,81
336,3,1:03.0,,Offensive rebound by A. Baynes,83,81
337,3,1:00.0,,A. Baynes makes 2-pt layup from 2 ft,83,83
338,3,0:51.0,Personal take foul by A. Baynes (drawn by J. Dorsey),,83,83
339,3,0:51.0,J. Dorsey misses free throw 1 of 2,,83,83
340,3,0:51.0,Offensive rebound by Team,,83,83
341,3,0:51.0,J. Dorsey misses free throw 2 of 2,,83,83
342,3,0:51.0,,Defensive rebound by A. Baynes,83,83
343,3,0:32.0,,A. Baynes makes 2-pt layup from 1 ft (assist by B. Diaw),83,85
344,3,0:32.0,Personal take foul by B. Diaw (drawn by J. Dorsey),,83,85
345,3,0:32.0,J. Dorsey misses free throw 1 of 2,,83,85
346,3,0:32.0,Offensive rebound by Team,,83,85
347,3,0:32.0,J. Dorsey makes free throw 2 of 2,,84,85
348,3,0:12.0,,M. Belinelli misses 3-pt jump shot from 26 ft,84,85
349,3,0:11.0,Defensive rebound by C. Brewer,,84,85
350,3,0:03.0,Turnover by J. Harden (bad pass),,84,85
351,3,0:00.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,84,85
352,3,0:00.0,,Offensive rebound by Team,84,85
353,4,11:43.0,,Turnover by M. Ginóbili (bad pass; steal by J. Terry),84,85
354,4,11:38.0,Shooting foul by M. Belinelli (drawn by C. Brewer),,84,85
355,4,11:38.0,C. Brewer makes free throw 1 of 2,,85,85
356,4,11:38.0,C. Brewer misses free throw 2 of 2,,85,85
357,4,11:38.0,,Defensive rebound by M. Ginóbili,85,85
358,4,11:26.0,,Personal foul by T. Ariza (drawn by M. Ginóbili),85,85
359,4,11:22.0,,Offensive foul by A. Baynes (drawn by J. Smith),85,85
360,4,11:22.0,,Turnover by A. Baynes (offensive foul),85,85
361,4,11:22.0,,T. Splitter enters the game for A. Baynes,85,85
362,4,11:08.0,C. Brewer misses 3-pt jump shot from 25 ft,,85,85
363,4,11:07.0,,Defensive rebound by M. Ginóbili,85,85
364,4,11:00.0,,Turnover by M. Ginóbili (bad pass; steal by J. Smith),85,85
365,4,10:39.0,D. Howard makes 2-pt layup from 2 ft,,87,85
366,4,10:19.0,,T. Splitter misses 2-pt hook shot from 8 ft,87,85
367,4,10:18.0,Defensive rebound by D. Howard,,87,85
368,4,10:05.0,Turnover by C. Brewer (bad pass; steal by T. Splitter),,87,85
369,4,10:00.0,,P. Mills makes 2-pt jump shot from 3 ft (assist by T. Splitter),87,87
370,4,9:36.0,D. Howard makes 2-pt jump shot from 6 ft,,89,87
371,4,9:25.0,,Turnover by P. Mills (lost ball; steal by J. Terry),89,87
372,4,9:18.0,Offensive foul by D. Howard (drawn by T. Splitter),,89,87
373,4,9:18.0,Turnover by D. Howard (offensive foul),,89,87
374,4,8:57.0,,P. Mills misses 3-pt jump shot from 24 ft,89,87
375,4,8:56.0,Defensive rebound by J. Smith,,89,87
376,4,8:39.0,J. Smith misses 3-pt jump shot from 25 ft,,89,87
377,4,8:39.0,Offensive rebound by D. Howard,,89,87
378,4,8:39.0,Turnover by D. Howard (offensive goaltending),,89,87
379,4,8:39.0,Official timeout,,89,87
380,4,8:18.0,Violation by J. Smith (kicked ball),,89,87
381,4,8:12.0,,B. Diaw misses 3-pt jump shot from 25 ft,89,87
382,4,8:11.0,Defensive rebound by D. Howard,,89,87
383,4,7:57.0,D. Howard makes 2-pt dunk at rim (assist by C. Brewer),,91,87
