,QUARTER,TIME_REMAINING,DENVER_ACTION,PHILADELPHIA_ACTION,DENVER_SCORE,PHILADELPHIA_SCORE
27,1,7:59.0,J. Nurkić misses free throw 1 of 2,,11,8
28,1,7:59.0,Offensive rebound by Team,,11,8
29,1,7:59.0,Turnover by K. Faried (lane violation.),,11,8
30,1,7:47.0,,J. Sampson makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),11,11
31,1,7:32.0,A. Afflalo misses 2-pt jump shot from 10 ft,,11,11
32,1,7:31.0,,Defensive rebound by L. Mbah a Moute,11,11
33,1,7:25.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),11,14
34,1,7:08.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by T. Lawson),,14,14
35,1,6:52.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,14,14
36,1,6:50.0,Defensive rebound by K. Faried,,14,14
37,1,6:42.0,J. Nurkić makes 2-pt layup from 2 ft (assist by T. Lawson),,16,14
38,1,6:37.0,,N. Noel makes 2-pt layup from 2 ft (assist by M. Carter-Williams),16,16
39,1,6:37.0,,Shooting foul by A. Afflalo (drawn by N. Noel),16,16
40,1,6:37.0,,N. Noel makes free throw 1 of 1,16,17
41,1,6:22.0,A. Afflalo makes 2-pt jump shot from 13 ft,,18,17
42,1,6:15.0,,Philadelphia full timeout,18,17
43,1,5:57.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Nurkić),18,17
44,1,5:52.0,K. Faried misses 2-pt jump shot from 3 ft,,18,17
45,1,5:52.0,,Defensive rebound by R. Covington,18,17
46,1,5:52.0,Loose ball foul by J. Nurkić (drawn by R. Covington),,18,17
47,1,5:52.0,,H. Thompson enters the game for J. Sampson,18,17
48,1,5:52.0,,H. Sims enters the game for N. Noel,18,17
49,1,5:52.0,J. Hickson enters the game for J. Nurkić,,18,17
50,1,5:39.0,,Turnover by R. Covington (bad pass; steal by K. Faried),18,17
51,1,5:33.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,21,17
52,1,5:16.0,,M. Carter-Williams makes 2-pt layup from 1 ft,21,19
53,1,5:10.0,Shooting foul by R. Covington (drawn by T. Lawson),,21,19
54,1,5:10.0,T. Lawson makes free throw 1 of 2,,22,19
55,1,5:10.0,,J. Grant enters the game for R. Covington,22,19
56,1,5:10.0,,K. McDaniels enters the game for L. Mbah a Moute,22,19
57,1,5:10.0,T. Lawson makes free throw 2 of 2,,23,19
58,1,4:57.0,,H. Sims misses 2-pt layup from 1 ft (block by J. Hickson),23,19
59,1,4:55.0,Defensive rebound by K. Faried,,23,19
60,1,4:39.0,W. Chandler misses 3-pt jump shot from 28 ft,,23,19
61,1,4:37.0,,Defensive rebound by J. Grant,23,19
62,1,4:31.0,,Personal foul by K. Faried (drawn by J. Grant),23,19
63,1,4:31.0,D. Gallinari enters the game for K. Faried,,23,19
64,1,4:17.0,,K. McDaniels makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),23,21
65,1,4:00.0,W. Chandler misses 2-pt layup from 1 ft (block by J. Grant),,23,21
66,1,3:58.0,,Defensive rebound by M. Carter-Williams,23,21
67,1,3:52.0,,K. McDaniels makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),23,24
68,1,3:35.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by T. Lawson),,26,24
69,1,3:15.0,Offensive charge foul by J. Grant (drawn by D. Gallinari),,26,24
70,1,3:15.0,,Turnover by J. Grant (offensive foul),26,24
71,1,3:15.0,,L. Drew enters the game for M. Carter-Williams,26,24
72,1,3:15.0,A. Gee enters the game for W. Chandler,,26,24
73,1,3:04.0,A. Afflalo misses 2-pt jump shot from 20 ft,,26,24
74,1,3:01.0,,Defensive rebound by J. Grant,26,24
75,1,2:54.0,,Personal foul by J. Hickson (drawn by H. Sims),26,24
76,1,2:54.0,Denver full timeout,,26,24
77,1,2:54.0,R. Foye enters the game for T. Lawson,,26,24
78,1,2:54.0,,H. Sims misses free throw 1 of 2,26,24
79,1,2:54.0,,Offensive rebound by Team,26,24
80,1,2:54.0,J. Nelson enters the game for A. Afflalo,,26,24
81,1,2:54.0,,H. Sims makes free throw 2 of 2,26,25
82,1,2:40.0,Shooting foul by L. Drew (drawn by J. Hickson),,26,25
83,1,2:40.0,J. Hickson misses free throw 1 of 2,,26,25
84,1,2:40.0,Offensive rebound by Team,,26,25
85,1,2:40.0,J. Hickson makes free throw 2 of 2,,27,25
86,1,2:25.0,,Turnover by H. Sims (bad pass; steal by A. Gee),27,25
87,1,2:17.0,R. Foye misses 3-pt jump shot from 23 ft,,27,25
88,1,2:15.0,Offensive rebound by J. Hickson,,27,25
89,1,2:15.0,Turnover by J. Hickson (traveling),,27,25
90,1,2:04.0,,H. Thompson makes 2-pt jump shot from 4 ft (assist by H. Sims),27,27
91,1,1:55.0,A. Gee misses 2-pt jump shot from 3 ft (block by K. McDaniels),,27,27
92,1,1:53.0,,Defensive rebound by J. Grant,27,27
93,1,1:46.0,,H. Thompson makes 3-pt jump shot from 24 ft (assist by L. Drew),27,30
94,1,1:28.0,Shooting foul by J. Grant (drawn by D. Gallinari),,27,30
95,1,1:28.0,D. Gallinari misses free throw 1 of 2,,27,30
96,1,1:28.0,Offensive rebound by Team,,27,30
97,1,1:28.0,D. Gallinari makes free throw 2 of 2,,28,30
98,1,1:11.0,,K. McDaniels misses 2-pt jump shot from 17 ft,28,30
99,1,1:10.0,Defensive rebound by J. Nelson,,28,30
100,1,1:03.0,D. Gallinari misses 3-pt jump shot from 24 ft,,28,30
101,1,1:02.0,,Defensive rebound by H. Thompson,28,30
102,1,0:49.0,,L. Drew makes 2-pt jump shot from 21 ft (assist by H. Thompson),28,32
103,1,0:34.0,R. Foye misses 3-pt jump shot from 24 ft,,28,32
104,1,0:32.0,,Defensive rebound by J. Grant,28,32
105,1,0:06.0,,H. Thompson makes 2-pt jump shot from 15 ft (assist by K. McDaniels),28,34
106,1,0:01.0,J. Nelson misses 3-pt jump shot from 25 ft,,28,34
107,1,0:00.0,Offensive rebound by Team,,28,34
108,2,11:55.0,Turnover by D. Gallinari (bad pass; steal by H. Thompson),,28,34
109,2,11:50.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by L. Drew),28,37
110,2,11:25.0,D. Gallinari misses 3-pt jump shot from 26 ft,,28,37
111,2,11:23.0,Offensive rebound by A. Gee,,28,37
112,2,11:13.0,J. Nelson misses 3-pt jump shot from 23 ft,,28,37
113,2,11:11.0,,Defensive rebound by K. McDaniels,28,37
114,2,11:09.0,,Personal foul by R. Foye (drawn by K. McDaniels),28,37
115,2,10:52.0,,L. Drew misses 2-pt jump shot from 17 ft,28,37
116,2,10:52.0,,Offensive rebound by H. Sims,28,37
117,2,10:52.0,,Personal foul by R. Foye (drawn by H. Sims),28,37
118,2,10:52.0,A. Afflalo enters the game for R. Foye,,28,37
119,2,10:52.0,W. Chandler enters the game for A. Gee,,28,37
120,2,10:37.0,,L. Drew makes 2-pt layup from 1 ft (assist by H. Thompson),28,39
121,2,10:18.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by J. Nelson),,30,39
122,2,10:08.0,,K. McDaniels misses 3-pt jump shot from 26 ft,30,39
123,2,10:07.0,,Offensive rebound by L. Mbah a Moute,30,39
124,2,10:07.0,,Personal foul by D. Gallinari (drawn by L. Mbah a Moute),30,39
125,2,9:52.0,,K. McDaniels makes 2-pt jump shot from 7 ft,30,41
126,2,9:35.0,D. Gallinari misses 3-pt jump shot from 24 ft,,30,41
127,2,9:34.0,,Defensive rebound by L. Mbah a Moute,30,41
128,2,9:28.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by L. Drew),30,44
129,2,9:21.0,Denver full timeout,,30,44
130,2,9:21.0,T. Lawson enters the game for D. Gallinari,,30,44
131,2,9:21.0,J. Nurkić enters the game for J. Hickson,,30,44
132,2,9:21.0,K. Faried enters the game for J. Nelson,,30,44
133,2,9:21.0,,R. Covington enters the game for H. Sims,30,44
134,2,9:21.0,,N. Noel enters the game for H. Thompson,30,44
135,2,9:21.0,,M. Carter-Williams enters the game for L. Drew,30,44
136,2,9:00.0,W. Chandler misses 3-pt jump shot from 23 ft,,30,44
137,2,8:57.0,,Defensive rebound by R. Covington,30,44
138,2,8:40.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,30,44
139,2,8:38.0,Defensive rebound by T. Lawson,,30,44
140,2,8:31.0,J. Nurkić misses 2-pt jump shot from 12 ft,,30,44
141,2,8:29.0,,Defensive rebound by N. Noel,30,44
142,2,8:18.0,,Turnover by K. McDaniels (bad pass; steal by T. Lawson),30,44
143,2,8:13.0,Shooting foul by K. McDaniels (drawn by J. Nurkić),,30,44
144,2,8:13.0,J. Nurkić makes free throw 1 of 2,,31,44
145,2,8:13.0,,J. Sampson enters the game for K. McDaniels,31,44
146,2,8:13.0,J. Nurkić misses free throw 2 of 2,,31,44
147,2,8:12.0,,Defensive rebound by N. Noel,31,44
148,2,7:51.0,,Shooting foul by J. Nurkić (drawn by M. Carter-Williams),31,44
149,2,7:51.0,,M. Carter-Williams makes free throw 1 of 2,31,45
150,2,7:51.0,,M. Carter-Williams makes free throw 2 of 2,31,46
151,2,7:41.0,W. Chandler misses 2-pt jump shot from 21 ft,,31,46
152,2,7:39.0,,Defensive rebound by Team,31,46
153,2,7:29.0,,Turnover by L. Mbah a Moute (bad pass),31,46
154,2,7:20.0,J. Nurkić makes 2-pt jump shot from 4 ft (assist by T. Lawson),,33,46
155,2,7:07.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,33,46
156,2,7:05.0,Defensive rebound by J. Nurkić,,33,46
157,2,7:05.0,Personal foul by R. Covington (drawn by J. Nurkić),,33,46
158,2,6:51.0,A. Afflalo misses 2-pt jump shot from 12 ft,,33,46
159,2,6:50.0,,Defensive rebound by M. Carter-Williams,33,46
160,2,6:43.0,,Personal foul by A. Afflalo (drawn by J. Sampson),33,46
161,2,6:43.0,,J. Sampson makes free throw 1 of 2,33,47
162,2,6:43.0,,J. Sampson makes free throw 2 of 2,33,48
163,2,6:33.0,A. Afflalo misses 3-pt jump shot from 22 ft,,33,48
164,2,6:31.0,,Defensive rebound by L. Mbah a Moute,33,48
165,2,6:14.0,,Turnover by R. Covington (bad pass; steal by W. Chandler),33,48
166,2,6:07.0,W. Chandler misses 3-pt jump shot from 24 ft,,33,48
167,2,6:05.0,,Defensive rebound by M. Carter-Williams,33,48
168,2,6:04.0,,Personal foul by T. Lawson (drawn by M. Carter-Williams),33,48
169,2,6:04.0,,M. Carter-Williams misses free throw 1 of 2,33,48
170,2,6:04.0,,Offensive rebound by Team,33,48
171,2,6:04.0,,M. Carter-Williams makes free throw 2 of 2,33,49
172,2,5:47.0,Official timeout,,33,49
173,2,5:47.0,D. Gallinari enters the game for W. Chandler,,33,49
174,2,5:43.0,K. Faried misses 2-pt jump shot from 5 ft,,33,49
175,2,5:41.0,Offensive rebound by J. Nurkić,,33,49
176,2,5:41.0,J. Nurkić makes 2-pt tip-in from 1 ft,,35,49
177,2,5:23.0,,Shooting foul by K. Faried (drawn by N. Noel),35,49
178,2,5:23.0,,N. Noel makes free throw 1 of 2,35,50
179,2,5:23.0,,N. Noel makes free throw 2 of 2,35,51
180,2,5:11.0,Personal foul by R. Covington (drawn by J. Nurkić),,35,51
181,2,5:11.0,,H. Thompson enters the game for R. Covington,35,51
182,2,5:01.0,T. Lawson misses 2-pt jump shot from 20 ft,,35,51
183,2,5:00.0,Offensive rebound by Team,,35,51
184,2,4:48.0,K. Faried misses 2-pt layup from 2 ft (block by N. Noel),,35,51
185,2,4:45.0,Offensive rebound by J. Nurkić,,35,51
186,2,4:45.0,J. Nurkić misses 2-pt layup from 2 ft,,35,51
187,2,4:44.0,,Defensive rebound by H. Thompson,35,51
188,2,4:30.0,,Shooting foul by K. Faried (drawn by H. Thompson),35,51
189,2,4:30.0,,H. Thompson makes free throw 1 of 3,35,52
190,2,4:30.0,,H. Thompson makes free throw 2 of 3,35,53
191,2,4:30.0,J. Hickson enters the game for K. Faried,,35,53
192,2,4:30.0,D. Arthur enters the game for J. Nurkić,,35,53
193,2,4:30.0,,J. Grant enters the game for L. Mbah a Moute,35,53
194,2,4:30.0,,H. Thompson makes free throw 3 of 3,35,54
195,2,4:13.0,A. Afflalo misses 2-pt jump shot from 14 ft,,35,54
196,2,4:11.0,Offensive rebound by J. Hickson,,35,54
197,2,4:09.0,J. Hickson misses 2-pt layup from 2 ft (block by M. Carter-Williams),,35,54
198,2,4:08.0,Offensive rebound by T. Lawson,,35,54
199,2,4:03.0,T. Lawson misses 2-pt jump shot from 11 ft,,35,54
200,2,4:02.0,,Defensive rebound by N. Noel,35,54
201,2,3:38.0,,J. Grant misses 3-pt jump shot from 25 ft,35,54
202,2,3:36.0,Defensive rebound by J. Hickson,,35,54
203,2,3:25.0,A. Afflalo misses 2-pt jump shot from 6 ft,,35,54
204,2,3:24.0,,Defensive rebound by N. Noel,35,54
205,2,3:15.0,,Philadelphia full timeout,35,54
206,2,3:15.0,J. Nelson enters the game for A. Afflalo,,35,54
207,2,3:07.0,,N. Noel misses 2-pt jump shot from 5 ft,35,54
208,2,3:05.0,Defensive rebound by J. Hickson,,35,54
209,2,2:59.0,D. Gallinari makes 2-pt jump shot from 10 ft (assist by T. Lawson),,37,54
210,2,2:59.0,Shooting foul by J. Sampson (drawn by D. Gallinari),,37,54
211,2,2:59.0,,L. Drew enters the game for N. Noel,37,54
212,2,2:59.0,,K. McDaniels enters the game for J. Sampson,37,54
213,2,2:59.0,,H. Sims enters the game for M. Carter-Williams,37,54
214,2,2:59.0,D. Gallinari makes free throw 1 of 1,,38,54
215,2,2:44.0,,Personal foul by D. Gallinari (drawn by J. Grant),38,54
216,2,2:44.0,,J. Grant makes free throw 1 of 2,38,55
217,2,2:44.0,,J. Grant makes free throw 2 of 2,38,56
218,2,2:31.0,Turnover by D. Gallinari (step out of bounds),,38,56
219,2,2:09.0,,J. Grant misses 2-pt jump shot from 3 ft,38,56
220,2,2:07.0,Defensive rebound by T. Lawson,,38,56
221,2,2:01.0,D. Gallinari misses 3-pt jump shot from 24 ft (block by J. Grant),,38,56
222,2,1:59.0,,Defensive rebound by H. Thompson,38,56
223,2,1:55.0,,Shooting foul by D. Arthur (drawn by K. McDaniels),38,56
224,2,1:55.0,,K. McDaniels makes free throw 1 of 2,38,57
225,2,1:55.0,R. Foye enters the game for D. Gallinari,,38,57
226,2,1:55.0,,K. McDaniels makes free throw 2 of 2,38,58
227,2,1:40.0,J. Hickson misses 2-pt dunk at rim,,38,58
228,2,1:39.0,,Defensive rebound by L. Drew,38,58
229,2,1:36.0,,Turnover by L. Drew (bad pass),38,58
230,2,1:27.0,Turnover by R. Foye (bad pass),,38,58
231,2,1:08.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by H. Sims),38,61
232,2,0:53.0,D. Arthur makes 2-pt jump shot from 14 ft (assist by T. Lawson),,40,61
233,2,0:38.0,,K. McDaniels misses 3-pt jump shot from 24 ft,40,61
234,2,0:36.0,,Offensive rebound by K. McDaniels,40,61
235,2,0:34.0,,K. McDaniels misses 2-pt layup from 1 ft,40,61
236,2,0:33.0,,Offensive rebound by K. McDaniels,40,61
237,2,0:32.0,,Turnover by K. McDaniels (lost ball),40,61
238,2,0:24.0,D. Arthur misses 2-pt jump shot from 17 ft,,40,61
239,2,0:22.0,Offensive rebound by Team,,40,61
240,2,0:21.0,,J. Sampson enters the game for J. Grant,40,61
241,2,0:01.0,J. Nelson misses 2-pt jump shot from 14 ft,,40,61
242,2,0:00.0,,Defensive rebound by H. Sims,40,61
243,3,11:50.0,K. Faried misses 2-pt jump shot from 10 ft,,40,61
244,3,11:48.0,,Defensive rebound by M. Carter-Williams,40,61
245,3,11:31.0,,Shooting foul by J. Nurkić (drawn by L. Mbah a Moute),40,61
246,3,11:31.0,,L. Mbah a Moute misses free throw 1 of 2,40,61
247,3,11:31.0,,Offensive rebound by Team,40,61
248,3,11:31.0,,Philadelphia full timeout,40,61
249,3,11:31.0,,L. Mbah a Moute misses free throw 2 of 2,40,61
250,3,11:29.0,Defensive rebound by K. Faried,,40,61
251,3,11:16.0,W. Chandler makes 2-pt jump shot from 5 ft (assist by A. Afflalo),,42,61
252,3,11:02.0,,Personal foul by T. Lawson (drawn by R. Covington),42,61
253,3,10:50.0,,R. Covington misses 3-pt jump shot from 22 ft,42,61
254,3,10:48.0,Defensive rebound by K. Faried,,42,61
255,3,10:37.0,A. Afflalo misses 3-pt jump shot from 25 ft,,42,61
256,3,10:35.0,,Defensive rebound by R. Covington,42,61
257,3,10:29.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft,42,61
258,3,10:27.0,Defensive rebound by W. Chandler,,42,61
259,3,10:21.0,D. Arthur enters the game for J. Nurkić,,42,61
260,3,10:18.0,Shooting foul by J. Sampson (drawn by A. Afflalo),,42,61
261,3,10:18.0,A. Afflalo makes free throw 1 of 2,,43,61
262,3,10:18.0,A. Afflalo makes free throw 2 of 2,,44,61
263,3,10:09.0,,Shooting foul by W. Chandler (drawn by M. Carter-Williams),44,61
264,3,10:09.0,,M. Carter-Williams misses free throw 1 of 2,44,61
265,3,10:09.0,,Offensive rebound by Team,44,61
266,3,10:09.0,,M. Carter-Williams makes free throw 2 of 2,44,62
267,3,9:57.0,W. Chandler misses 3-pt jump shot from 28 ft,,44,62
268,3,9:56.0,,Defensive rebound by L. Mbah a Moute,44,62
269,3,9:50.0,,J. Sampson makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),44,65
270,3,9:36.0,D. Arthur misses 2-pt jump shot from 6 ft,,44,65
271,3,9:34.0,,Defensive rebound by R. Covington,44,65
272,3,9:28.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),44,68
273,3,9:12.0,D. Arthur misses 2-pt jump shot from 22 ft,,44,68
274,3,9:10.0,,Defensive rebound by R. Covington,44,68
275,3,9:00.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,44,68
276,3,8:59.0,Defensive rebound by W. Chandler,,44,68
277,3,8:39.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,47,68
278,3,8:39.0,Technical foul by K. Faried,,47,68
279,3,8:39.0,,R. Covington misses technical free throw,47,68
280,3,8:39.0,,Offensive rebound by Team,47,68
281,3,8:39.0,G. Harris enters the game for K. Faried,,47,68
282,3,8:19.0,,R. Covington misses 3-pt jump shot from 25 ft,47,68
283,3,8:17.0,Defensive rebound by D. Arthur,,47,68
284,3,8:08.0,Turnover by D. Arthur (lost ball; steal by J. Sampson),,47,68
285,3,7:51.0,,M. Carter-Williams misses 2-pt jump shot from 3 ft (block by D. Arthur),47,68
286,3,7:49.0,Defensive rebound by Team,,47,68
287,3,7:43.0,D. Arthur makes 2-pt jump shot from 17 ft (assist by T. Lawson),,49,68
288,3,7:27.0,,Shooting foul by D. Arthur (drawn by N. Noel),49,68
289,3,7:27.0,,N. Noel misses free throw 1 of 2,49,68
290,3,7:27.0,,Offensive rebound by Team,49,68
291,3,7:27.0,A. Gee enters the game for W. Chandler,,49,68
292,3,7:27.0,,N. Noel makes free throw 2 of 2,49,69
293,3,7:19.0,Turnover by T. Lawson (bad pass; steal by M. Carter-Williams),,49,69
294,3,7:15.0,,Shooting foul by D. Arthur (drawn by J. Sampson),49,69
295,3,7:15.0,,J. Sampson makes free throw 1 of 2,49,70
296,3,7:15.0,,J. Sampson misses free throw 2 of 2,49,70
297,3,7:14.0,Defensive rebound by A. Afflalo,,49,70
298,3,7:04.0,D. Arthur misses 2-pt jump shot from 13 ft,,49,70
299,3,7:02.0,,Defensive rebound by L. Mbah a Moute,49,70
300,3,6:56.0,,R. Covington misses 3-pt jump shot from 25 ft,49,70
301,3,6:55.0,Defensive rebound by Team,,49,70
302,3,6:40.0,A. Afflalo misses 3-pt jump shot from 22 ft,,49,70
303,3,6:38.0,,Defensive rebound by L. Mbah a Moute,49,70
304,3,6:30.0,,N. Noel misses 2-pt jump shot from 3 ft,49,70
305,3,6:28.0,,Offensive rebound by R. Covington,49,70
306,3,6:28.0,,R. Covington misses 2-pt layup from 2 ft,49,70
307,3,6:27.0,Defensive rebound by T. Lawson,,49,70
308,3,6:09.0,D. Arthur makes 2-pt jump shot from 17 ft (assist by T. Lawson),,51,70
309,3,6:08.0,,Philadelphia full timeout,51,70
310,3,6:08.0,,H. Thompson enters the game for L. Mbah a Moute,51,70
311,3,6:08.0,,H. Sims enters the game for N. Noel,51,70
312,3,6:08.0,,J. Grant enters the game for J. Sampson,51,70
313,3,6:08.0,K. Faried enters the game for D. Arthur,,51,70
314,3,5:43.0,,H. Thompson makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),51,72
315,3,5:24.0,K. Faried misses 2-pt jump shot from 4 ft (block by R. Covington),,51,72
316,3,5:22.0,,Defensive rebound by M. Carter-Williams,51,72
317,3,5:14.0,,M. Carter-Williams makes 2-pt layup at rim,51,74
318,3,4:51.0,A. Afflalo misses 2-pt jump shot from 17 ft,,51,74
319,3,4:49.0,,Defensive rebound by H. Sims,51,74
320,3,4:37.0,,R. Covington makes 2-pt layup from 1 ft (assist by M. Carter-Williams),51,76
321,3,4:18.0,Shooting foul by R. Covington (drawn by A. Gee),,51,76
322,3,4:18.0,A. Gee misses free throw 1 of 2,,51,76
323,3,4:18.0,Offensive rebound by Team,,51,76
324,3,4:18.0,J. Nelson enters the game for A. Afflalo,,51,76
325,3,4:18.0,,L. Drew enters the game for M. Carter-Williams,51,76
326,3,4:18.0,,K. McDaniels enters the game for R. Covington,51,76
327,3,4:18.0,A. Gee misses free throw 2 of 2,,51,76
328,3,4:17.0,,Defensive rebound by H. Sims,51,76
329,3,3:55.0,,L. Drew makes 3-pt jump shot from 23 ft (assist by H. Thompson),51,79
330,3,3:32.0,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Nelson),,54,79
331,3,3:31.0,,Turnover by H. Sims (bad pass; steal by T. Lawson),54,79
332,3,3:29.0,Shooting foul by H. Sims (drawn by T. Lawson),,54,79
333,3,3:29.0,T. Lawson misses free throw 1 of 2,,54,79
334,3,3:29.0,Offensive rebound by Team,,54,79
335,3,3:29.0,T. Lawson makes free throw 2 of 2,,55,79
336,3,3:13.0,D. Gallinari enters the game for T. Lawson,,55,79
337,3,3:11.0,,H. Thompson makes 2-pt jump shot from 20 ft (assist by L. Drew),55,81
338,3,2:46.0,J. Nelson makes 2-pt jump shot from 19 ft,,57,81
339,3,2:28.0,,Personal foul by D. Gallinari (drawn by J. Grant),57,81
340,3,2:28.0,Denver full timeout,,57,81
341,3,2:28.0,J. Hickson enters the game for K. Faried,,57,81
342,3,2:28.0,,J. Grant makes free throw 1 of 2,57,82
343,3,2:28.0,,J. Grant makes free throw 2 of 2,57,83
344,3,2:18.0,Personal foul by L. Drew (drawn by J. Hickson),,57,83
345,3,2:11.0,Personal foul by J. Grant (drawn by D. Gallinari),,57,83
346,3,2:11.0,D. Gallinari makes free throw 1 of 2,,58,83
347,3,2:11.0,D. Gallinari makes free throw 2 of 2,,59,83
348,3,1:50.0,,K. McDaniels makes 2-pt jump shot from 17 ft (assist by L. Drew),59,85
349,3,1:31.0,G. Harris makes 2-pt jump shot from 21 ft (assist by A. Gee),,61,85
350,3,1:06.0,,H. Sims misses 2-pt jump shot from 16 ft,61,85
351,3,1:05.0,Defensive rebound by D. Gallinari,,61,85
352,3,1:00.0,D. Gallinari misses 2-pt layup from 2 ft (block by H. Thompson),,61,85
353,3,0:59.0,Offensive rebound by D. Gallinari,,61,85
354,3,0:59.0,Shooting foul by H. Thompson (drawn by D. Gallinari),,61,85
355,3,0:59.0,D. Gallinari makes free throw 1 of 2,,62,85
356,3,0:59.0,D. Gallinari makes free throw 2 of 2,,63,85
357,3,0:43.0,,Turnover by H. Sims (lost ball; steal by J. Nelson),63,85
358,3,0:34.0,Personal foul by H. Sims (drawn by D. Gallinari),,63,85
359,3,0:34.0,D. Gallinari makes free throw 1 of 2,,64,85
360,3,0:34.0,D. Gallinari makes free throw 2 of 2,,65,85
361,3,0:25.0,,H. Thompson misses 3-pt jump shot from 25 ft,65,85
362,3,0:24.0,Defensive rebound by J. Hickson,,65,85
363,3,0:04.0,J. Nelson makes 3-pt jump shot from 24 ft,,68,85
364,3,0:01.0,,L. Drew misses 3-pt jump shot from 43 ft,68,85
365,3,0:00.0,,Offensive rebound by Team,68,85
366,4,11:37.0,,L. Drew misses 2-pt jump shot from 21 ft,68,85
367,4,11:36.0,,Offensive rebound by Team,68,85
368,4,11:36.0,,Turnover by Team (shot clock),68,85
369,4,11:22.0,Shooting foul by H. Thompson (drawn by G. Harris),,68,85
370,4,11:22.0,G. Harris makes free throw 1 of 2,,69,85
371,4,11:22.0,G. Harris makes free throw 2 of 2,,70,85
372,4,10:58.0,,Turnover by K. McDaniels (lost ball; steal by J. Nelson),70,85
373,4,10:45.0,J. Nelson makes 3-pt jump shot from 25 ft (assist by A. Gee),,73,85
374,4,10:44.0,,Philadelphia full timeout,73,85
375,4,10:44.0,,M. Carter-Williams enters the game for L. Drew,73,85
376,4,10:44.0,,R. Covington enters the game for K. McDaniels,73,85
377,4,10:41.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Nelson),73,85
378,4,10:35.0,J. Hickson makes 2-pt dunk at rim (assist by J. Nelson),,75,85
379,4,10:26.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by N. Noel),75,87
