,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
389,4,4:49.0,L. Scola makes free throw 2 of 2,,82,99
390,4,4:31.0,,J. Teague misses 2-pt jump shot from 21 ft,82,99
391,4,4:30.0,Defensive rebound by L. Scola,,82,99
392,4,4:28.0,Turnover by C. Watson (traveling),,82,99
393,4,4:14.0,,J. Teague misses 3-pt jump shot from 24 ft,82,99
394,4,4:12.0,Defensive rebound by C. Watson,,82,99
395,4,4:08.0,D. Rudež misses 3-pt jump shot from 25 ft,,82,99
396,4,4:05.0,,Defensive rebound by A. Horford,82,99
397,4,3:57.0,,Personal foul by C. Watson (drawn by J. Teague),82,99
398,4,3:57.0,,J. Teague makes free throw 1 of 2,82,100
399,4,3:57.0,,T. Sefolosha enters the game for K. Korver,82,100
400,4,3:57.0,,P. Antić enters the game for A. Horford,82,100
401,4,3:57.0,S. Whittington enters the game for D. West,,82,100
402,4,3:57.0,C. Copeland enters the game for C. Watson,,82,100
403,4,3:57.0,D. Sloan enters the game for L. Scola,,82,100
404,4,3:57.0,,J. Teague makes free throw 2 of 2,82,101
405,4,3:39.0,D. Rudež misses 3-pt jump shot from 22 ft,,82,101
406,4,3:38.0,,Defensive rebound by P. Millsap,82,101
407,4,3:25.0,,P. Antić misses 3-pt jump shot from 24 ft,82,101
408,4,3:23.0,Defensive rebound by C. Miles,,82,101
409,4,3:16.0,C. Miles makes 2-pt jump shot from 11 ft,,84,101
410,4,3:00.0,,P. Millsap makes 2-pt jump shot from 6 ft (assist by J. Teague),84,103
411,4,2:47.0,Shooting foul by P. Antić (drawn by D. Rudež),,84,103
412,4,2:47.0,Official timeout,,84,103
413,4,2:47.0,,M. Scott enters the game for D. Carroll,84,103
414,4,2:47.0,,K. Bazemore enters the game for P. Millsap,84,103
415,4,2:47.0,,M. Muscala enters the game for J. Teague,84,103
416,4,2:47.0,,J. Jenkins enters the game for P. Antić,84,103
417,4,2:47.0,L. Allen enters the game for C. Miles,,84,103
418,4,2:47.0,D. Rudež misses free throw 1 of 2,,84,103
419,4,2:47.0,Offensive rebound by Team,,84,103
420,4,2:47.0,D. Rudež makes free throw 2 of 2,,85,103
421,4,2:28.0,,J. Jenkins makes 3-pt jump shot from 24 ft (assist by M. Scott),85,106
422,4,2:02.0,Turnover by C. Copeland (lost ball; steal by T. Sefolosha),,85,106
423,4,1:58.0,,Turnover by T. Sefolosha (lost ball; steal by S. Whittington),85,106
424,4,1:53.0,D. Rudež makes 2-pt layup at rim (assist by D. Sloan),,87,106
425,4,1:43.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,87,106
426,4,1:41.0,Defensive rebound by D. Sloan,,87,106
427,4,1:38.0,Shooting foul by J. Jenkins (drawn by S. Whittington),,87,106
428,4,1:38.0,S. Whittington makes free throw 1 of 2,,88,106
429,4,1:38.0,S. Whittington makes free throw 2 of 2,,89,106
430,4,1:26.0,,Shooting foul by S. Whittington (drawn by M. Muscala),89,106
431,4,1:26.0,,M. Muscala makes free throw 1 of 2,89,107
432,4,1:26.0,,M. Muscala makes free throw 2 of 2,89,108
433,4,1:18.0,D. Sloan misses 3-pt jump shot from 24 ft,,89,108
434,4,1:16.0,Offensive rebound by S. Whittington,,89,108
435,4,1:10.0,S. Whittington makes 2-pt dunk at rim (assist by D. Rudež),,91,108
436,4,0:54.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,91,108
437,4,0:52.0,,Offensive rebound by M. Muscala,91,108
438,4,0:52.0,,Shooting foul by S. Whittington (drawn by M. Muscala),91,108
439,4,0:52.0,,M. Muscala makes free throw 1 of 2,91,109
440,4,0:52.0,,M. Muscala makes free throw 2 of 2,91,110
441,4,0:43.0,S. Whittington misses 3-pt jump shot from 24 ft,,91,110
442,4,0:41.0,,Defensive rebound by J. Jenkins,91,110
443,4,0:27.0,,J. Jenkins misses 3-pt jump shot from 23 ft,91,110
444,4,0:26.0,Defensive rebound by D. Rudež,,91,110
445,4,0:21.0,C. Copeland misses 3-pt jump shot from 23 ft,,91,110
446,4,0:20.0,,Defensive rebound by M. Muscala,91,110
