,QUARTER,TIME_REMAINING,NEW YORK_ACTION,LA CLIPPERS_ACTION,NEW YORK_SCORE,LA CLIPPERS_SCORE
119,2,9:07.0,C. Aldrich makes 2-pt hook shot from 7 ft (assist by S. Larkin),,27,31
120,2,8:48.0,,Turnover by J. Crawford (lost ball; steal by S. Larkin),27,31
121,2,8:48.0,Personal foul by J. Crawford (drawn by S. Larkin),,27,31
122,2,8:48.0,Official timeout,,27,31
123,2,8:48.0,T. Hardaway enters the game for J. Smith,,27,31
124,2,8:26.0,C. Aldrich misses 2-pt layup from 2 ft (block by J. Farmar),,27,31
125,2,8:24.0,,Defensive rebound by G. Davis,27,31
126,2,8:18.0,,S. Hawes makes 2-pt layup from 2 ft (assist by R. Bullock),27,33
127,2,8:03.0,T. Hardaway misses 3-pt jump shot from 25 ft,,27,33
128,2,8:02.0,,Defensive rebound by S. Hawes,27,33
129,2,8:02.0,,Turnover by S. Hawes (lost ball),27,33
130,2,8:02.0,,J. Redick enters the game for R. Bullock,27,33
131,2,7:59.0,S. Larkin misses 2-pt jump shot from 17 ft,,27,33
132,2,7:56.0,,Defensive rebound by S. Hawes,27,33
133,2,7:37.0,,G. Davis misses 2-pt hook shot from 2 ft,27,33
134,2,7:34.0,,Offensive rebound by Team,27,33
135,2,7:34.0,,D. Jordan enters the game for G. Davis,27,33
136,2,7:22.0,,J. Crawford misses 3-pt jump shot from 23 ft,27,33
137,2,7:20.0,Defensive rebound by S. Larkin,,27,33
138,2,7:08.0,T. Hardaway misses 2-pt layup from 1 ft,,27,33
139,2,7:07.0,,Defensive rebound by D. Jordan,27,33
140,2,6:57.0,,J. Farmar makes 3-pt jump shot from 24 ft (assist by J. Crawford),27,36
141,2,6:48.0,New York full timeout,,27,36
142,2,6:48.0,,B. Griffin enters the game for S. Hawes,27,36
143,2,6:48.0,,M. Barnes enters the game for J. Crawford,27,36
144,2,6:48.0,J. Calderón enters the game for S. Larkin,,27,36
145,2,6:48.0,C. Anthony enters the game for Q. Acy,,27,36
146,2,6:48.0,A. Bargnani enters the game for P. Prigioni,,27,36
147,2,6:36.0,C. Aldrich makes 2-pt dunk at rim (assist by C. Anthony),,29,36
148,2,6:24.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),29,38
149,2,6:10.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by C. Aldrich),,32,38
150,2,5:57.0,,B. Griffin misses 2-pt jump shot from 20 ft,32,38
151,2,5:56.0,,Offensive rebound by M. Barnes,32,38
152,2,5:51.0,,B. Griffin misses 2-pt jump shot from 17 ft,32,38
153,2,5:48.0,Defensive rebound by C. Anthony,,32,38
154,2,5:38.0,C. Aldrich makes 2-pt hook shot from 3 ft (assist by J. Calderón),,34,38
155,2,5:20.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by J. Farmar),34,41
156,2,5:06.0,T. Hardaway misses 3-pt jump shot from 25 ft,,34,41
157,2,5:05.0,,Defensive rebound by Team,34,41
158,2,5:05.0,,C. Paul enters the game for J. Farmar,34,41
159,2,4:53.0,,J. Redick misses 2-pt jump shot from 20 ft,34,41
160,2,4:52.0,,Offensive rebound by D. Jordan,34,41
161,2,4:51.0,,Shooting foul by C. Aldrich (drawn by D. Jordan),34,41
162,2,4:51.0,,D. Jordan misses free throw 1 of 2,34,41
163,2,4:51.0,,Offensive rebound by Team,34,41
164,2,4:51.0,,D. Jordan makes free throw 2 of 2,34,42
165,2,4:36.0,A. Bargnani misses 2-pt jump shot from 13 ft,,34,42
166,2,4:35.0,,Defensive rebound by B. Griffin,34,42
167,2,4:27.0,,C. Paul misses 2-pt jump shot from 16 ft,34,42
168,2,4:27.0,Defensive rebound by Team,,34,42
169,2,4:14.0,Personal foul by M. Barnes (drawn by A. Bargnani),,34,42
170,2,4:14.0,,Technical foul by M. Barnes,34,42
171,2,4:14.0,C. Anthony misses technical free throw,,34,42
172,2,4:14.0,Offensive rebound by Team,,34,42
173,2,4:00.0,T. Hardaway misses 3-pt jump shot from 26 ft,,34,42
174,2,3:59.0,,Defensive rebound by J. Redick,34,42
175,2,3:54.0,,Personal foul by C. Aldrich (drawn by B. Griffin),34,42
176,2,3:54.0,J. Smith enters the game for C. Aldrich,,34,42
177,2,3:45.0,,B. Griffin makes 2-pt jump shot from 8 ft,34,44
178,2,3:34.0,C. Anthony misses 2-pt jump shot from 17 ft,,34,44
179,2,3:32.0,,Defensive rebound by D. Jordan,34,44
180,2,3:26.0,,Shooting foul by A. Bargnani (drawn by J. Redick),34,44
181,2,3:26.0,,J. Redick makes free throw 1 of 3,34,45
182,2,3:26.0,,J. Redick misses free throw 2 of 3,34,45
183,2,3:26.0,,Offensive rebound by Team,34,45
184,2,3:26.0,,J. Redick makes free throw 3 of 3,34,46
185,2,3:09.0,J. Smith misses 2-pt jump shot from 19 ft,,34,46
186,2,3:08.0,,Defensive rebound by B. Griffin,34,46
187,2,2:44.0,,M. Barnes misses 3-pt jump shot from 23 ft,34,46
188,2,2:44.0,,Offensive rebound by Team,34,46
189,2,2:44.0,Loose ball foul by J. Smith (drawn by D. Jordan),,34,46
190,2,2:44.0,,LA Clippers full timeout,34,46
191,2,2:44.0,,D. Jordan misses free throw 1 of 2,34,46
192,2,2:44.0,,Offensive rebound by Team,34,46
193,2,2:44.0,,D. Jordan misses free throw 2 of 2,34,46
194,2,2:42.0,Defensive rebound by J. Smith,,34,46
195,2,2:27.0,C. Anthony makes 2-pt layup from 2 ft,,36,46
196,2,2:07.0,,B. Griffin misses 2-pt jump shot from 13 ft,36,46
197,2,2:07.0,,Offensive rebound by Team,36,46
198,2,2:07.0,Loose ball foul by J. Smith (drawn by D. Jordan),,36,46
199,2,2:07.0,,D. Jordan makes free throw 1 of 2,36,47
200,2,2:07.0,,D. Jordan misses free throw 2 of 2,36,47
201,2,2:05.0,Defensive rebound by A. Bargnani,,36,47
202,2,1:47.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by J. Smith),,38,47
203,2,1:26.0,,M. Barnes misses 2-pt layup from 1 ft (block by T. Hardaway),38,47
204,2,1:26.0,,Offensive rebound by Team,38,47
205,2,1:26.0,Q. Acy enters the game for J. Smith,,38,47
206,2,1:26.0,,S. Hawes enters the game for D. Jordan,38,47
207,2,1:19.0,,C. Paul misses 2-pt jump shot from 10 ft,38,47
208,2,1:17.0,Defensive rebound by Team,,38,47
209,2,0:58.0,A. Bargnani misses 2-pt jump shot from 6 ft,,38,47
210,2,0:56.0,,Defensive rebound by B. Griffin,38,47
211,2,0:38.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by B. Griffin),38,50
212,2,0:27.0,Personal foul by M. Barnes (drawn by C. Anthony),,38,50
213,2,0:27.0,,R. Bullock enters the game for M. Barnes,38,50
214,2,0:13.0,C. Anthony makes 2-pt jump shot from 16 ft (assist by A. Bargnani),,40,50
215,2,0:00.0,,S. Hawes misses 2-pt jump shot from 14 ft,40,50
216,2,0:00.0,,Offensive rebound by Team,40,50
217,3,11:41.0,C. Anthony misses 2-pt jump shot from 18 ft,,40,50
218,3,11:40.0,,Defensive rebound by D. Jordan,40,50
219,3,11:31.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),40,52
220,3,11:10.0,C. Anthony misses 2-pt jump shot from 20 ft,,40,52
221,3,11:09.0,,Defensive rebound by D. Jordan,40,52
222,3,10:46.0,,B. Griffin misses 2-pt jump shot from 20 ft,40,52
223,3,10:44.0,Defensive rebound by J. Calderón,,40,52
224,3,10:34.0,Turnover by J. Calderón (bad pass; steal by D. Jordan),,40,52
225,3,10:30.0,,Turnover by J. Redick (lost ball),40,52
226,3,10:09.0,C. Aldrich misses 2-pt jump shot from 5 ft,,40,52
227,3,10:08.0,,Defensive rebound by M. Barnes,40,52
228,3,9:52.0,,C. Paul misses 2-pt jump shot from 13 ft,40,52
229,3,9:50.0,Defensive rebound by J. Smith,,40,52
230,3,9:38.0,J. Calderón misses 3-pt jump shot from 25 ft,,40,52
231,3,9:35.0,Offensive rebound by Team,,40,52
232,3,9:28.0,C. Aldrich misses 2-pt jump shot from 6 ft,,40,52
233,3,9:26.0,,Defensive rebound by M. Barnes,40,52
234,3,9:16.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),40,54
235,3,8:58.0,Turnover by T. Hardaway (bad pass; steal by D. Jordan),,40,54
236,3,8:44.0,,B. Griffin misses 2-pt jump shot from 20 ft,40,54
237,3,8:42.0,,Offensive rebound by C. Paul,40,54
238,3,8:38.0,,C. Paul makes 3-pt jump shot from 26 ft,40,57
239,3,8:38.0,New York full timeout,,40,57
240,3,8:19.0,J. Smith misses 2-pt jump shot from 16 ft,,40,57
241,3,8:17.0,,Defensive rebound by D. Jordan,40,57
242,3,8:06.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),40,59
243,3,8:00.0,Turnover by T. Hardaway (dbl dribble),,40,59
244,3,7:50.0,,B. Griffin misses 2-pt jump shot from 16 ft,40,59
245,3,7:48.0,,Offensive rebound by D. Jordan,40,59
246,3,7:38.0,,Personal foul by J. Smith (drawn by B. Griffin),40,59
247,3,7:38.0,A. Bargnani enters the game for J. Smith,,40,59
248,3,7:29.0,,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),40,61
249,3,7:09.0,C. Anthony misses 2-pt jump shot from 15 ft,,40,61
250,3,7:08.0,,Defensive rebound by M. Barnes,40,61
251,3,6:47.0,,D. Jordan makes 2-pt layup at rim (assist by B. Griffin),40,63
252,3,6:47.0,,Shooting foul by C. Aldrich (drawn by D. Jordan),40,63
253,3,6:47.0,P. Prigioni enters the game for T. Hardaway,,40,63
254,3,6:47.0,,D. Jordan misses free throw 1 of 1,40,63
255,3,6:44.0,Defensive rebound by C. Aldrich,,40,63
256,3,6:28.0,J. Calderón makes 2-pt jump shot from 21 ft,,42,63
257,3,6:21.0,,C. Paul misses 3-pt jump shot from 25 ft,42,63
258,3,6:17.0,Defensive rebound by P. Prigioni,,42,63
259,3,6:09.0,C. Anthony makes 2-pt layup from 1 ft (assist by A. Bargnani),,44,63
260,3,6:09.0,,LA Clippers full timeout,44,63
261,3,5:59.0,,C. Paul misses 2-pt jump shot from 16 ft,44,63
262,3,5:57.0,Defensive rebound by P. Prigioni,,44,63
263,3,5:41.0,A. Bargnani misses 2-pt jump shot from 12 ft (block by D. Jordan),,44,63
264,3,5:40.0,,Defensive rebound by D. Jordan,44,63
265,3,5:28.0,,B. Griffin misses 2-pt jump shot from 3 ft (block by C. Aldrich),44,63
266,3,5:25.0,Defensive rebound by A. Bargnani,,44,63
267,3,5:21.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by J. Calderón),,47,63
268,3,5:04.0,,Turnover by C. Paul (bad pass; steal by J. Calderón),47,63
269,3,5:00.0,Shooting foul by C. Paul (drawn by P. Prigioni),,47,63
270,3,5:00.0,P. Prigioni makes free throw 1 of 2,,48,63
271,3,5:00.0,,J. Crawford enters the game for J. Redick,48,63
272,3,5:00.0,P. Prigioni makes free throw 2 of 2,,49,63
273,3,4:40.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),49,65
274,3,4:25.0,Personal foul by B. Griffin (drawn by A. Bargnani),,49,65
275,3,4:18.0,C. Aldrich misses 2-pt jump shot from 7 ft,,49,65
276,3,4:17.0,,Defensive rebound by D. Jordan,49,65
277,3,4:08.0,,J. Crawford makes 2-pt jump shot from 17 ft,49,67
278,3,3:57.0,Shooting foul by D. Jordan (drawn by A. Bargnani),,49,67
279,3,3:57.0,A. Bargnani makes free throw 1 of 2,,50,67
280,3,3:57.0,A. Bargnani misses free throw 2 of 2,,50,67
281,3,3:56.0,,Defensive rebound by B. Griffin,50,67
282,3,3:45.0,,Personal foul by P. Prigioni (drawn by C. Paul),50,67
283,3,3:38.0,,C. Paul misses 3-pt jump shot from 25 ft,50,67
284,3,3:36.0,Defensive rebound by C. Anthony,,50,67
285,3,3:20.0,C. Anthony misses 3-pt jump shot from 25 ft,,50,67
286,3,3:19.0,,Defensive rebound by D. Jordan,50,67
287,3,3:07.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by B. Griffin),50,70
288,3,2:54.0,A. Bargnani misses 2-pt jump shot from 19 ft,,50,70
289,3,2:53.0,,Defensive rebound by D. Jordan,50,70
290,3,2:43.0,,M. Barnes misses 3-pt jump shot from 24 ft,50,70
291,3,2:42.0,Defensive rebound by C. Aldrich,,50,70
292,3,2:18.0,Turnover by Team (shot clock),,50,70
293,3,2:12.0,,C. Paul makes 2-pt jump shot from 9 ft,50,72
294,3,2:12.0,New York full timeout,,50,72
295,3,2:12.0,,S. Hawes enters the game for B. Griffin,50,72
296,3,2:12.0,S. Larkin enters the game for C. Aldrich,,50,72
297,3,1:52.0,A. Bargnani makes 2-pt jump shot from 20 ft (assist by J. Calderón),,52,72
298,3,1:35.0,,C. Paul misses 2-pt layup from 1 ft,52,72
299,3,1:33.0,Defensive rebound by C. Anthony,,52,72
300,3,1:28.0,A. Bargnani misses 2-pt jump shot from 15 ft,,52,72
301,3,1:26.0,,Defensive rebound by D. Jordan,52,72
302,3,1:14.0,,J. Crawford makes 2-pt jump shot from 12 ft,52,74
303,3,0:56.0,Shooting foul by D. Jordan (drawn by C. Anthony),,52,74
304,3,0:56.0,C. Anthony makes free throw 1 of 2,,53,74
305,3,0:56.0,C. Anthony makes free throw 2 of 2,,54,74
306,3,0:50.0,,Personal foul by A. Bargnani (drawn by D. Jordan),54,74
307,3,0:50.0,,B. Griffin enters the game for D. Jordan,54,74
308,3,0:38.0,,Personal foul by J. Calderón (drawn by B. Griffin),54,74
309,3,0:38.0,,B. Griffin misses free throw 1 of 2,54,74
310,3,0:38.0,,Offensive rebound by Team,54,74
311,3,0:38.0,,B. Griffin misses free throw 2 of 2,54,74
312,3,0:38.0,Defensive rebound by Team,,54,74
313,3,0:21.0,Shooting foul by S. Hawes (drawn by C. Anthony),,54,74
314,3,0:21.0,C. Anthony makes free throw 1 of 3,,55,74
315,3,0:21.0,C. Anthony makes free throw 2 of 3,,56,74
316,3,0:21.0,,J. Redick enters the game for M. Barnes,56,74
317,3,0:21.0,C. Anthony misses free throw 3 of 3,,56,74
318,3,0:19.0,Offensive rebound by A. Bargnani,,56,74
319,3,0:03.0,A. Bargnani makes 2-pt jump shot from 8 ft (assist by S. Larkin),,58,74
320,3,0:00.0,,J. Crawford misses 3-pt jump shot from 49 ft,58,74
321,3,0:00.0,,Offensive rebound by Team,58,74
322,4,12:00.0,,J. Redick misses 3-pt jump shot from 25 ft,58,74
323,4,11:42.0,Defensive rebound by Q. Acy,,58,74
324,4,11:29.0,J. Smith misses 2-pt jump shot from 14 ft,,58,74
325,4,11:28.0,Offensive rebound by J. Smith,,58,74
326,4,11:24.0,Q. Acy misses 2-pt jump shot from 17 ft,,58,74
327,4,11:23.0,,Defensive rebound by J. Redick,58,74
328,4,11:14.0,,S. Hawes makes 3-pt jump shot from 24 ft (assist by J. Redick),58,77
329,4,10:49.0,P. Prigioni misses 3-pt jump shot from 25 ft,,58,77
330,4,10:48.0,,Defensive rebound by S. Hawes,58,77
331,4,10:41.0,,B. Griffin makes 2-pt jump shot from 9 ft,58,79
332,4,10:41.0,,Shooting foul by J. Smith (drawn by B. Griffin),58,79
333,4,10:41.0,,B. Griffin makes free throw 1 of 1,58,80
334,4,10:35.0,Turnover by P. Prigioni (bad pass; steal by J. Crawford),,58,80
335,4,10:24.0,,J. Crawford misses 3-pt jump shot from 25 ft,58,80
336,4,10:22.0,Defensive rebound by J. Smith,,58,80
337,4,10:13.0,J. Smith makes 2-pt jump shot from 20 ft,,60,80
338,4,10:01.0,,J. Redick misses 3-pt jump shot from 25 ft,60,80
339,4,9:58.0,Defensive rebound by J. Smith,,60,80
340,4,9:46.0,Shooting foul by S. Hawes (drawn by Q. Acy),,60,80
341,4,9:46.0,Technical foul by Q. Acy,,60,80
342,4,9:46.0,,J. Crawford makes technical free throw,60,81
343,4,9:46.0,Q. Acy makes free throw 1 of 2,,61,81
344,4,9:46.0,Q. Acy makes free throw 2 of 2,,62,81
345,4,9:31.0,,J. Farmar misses 3-pt jump shot from 25 ft,62,81
346,4,9:30.0,Defensive rebound by Q. Acy,,62,81
347,4,9:18.0,Q. Acy makes 2-pt jump shot from 18 ft (assist by P. Prigioni),,64,81
348,4,8:55.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by B. Griffin),64,84
349,4,8:36.0,Turnover by S. Larkin (lost ball; steal by S. Hawes),,64,84
350,4,8:36.0,,Personal foul by Q. Acy (drawn by S. Hawes),64,84
351,4,8:36.0,Official timeout,,64,84
352,4,8:24.0,,J. Redick misses 3-pt jump shot from 24 ft,64,84
353,4,8:22.0,Defensive rebound by J. Smith,,64,84
354,4,8:16.0,Personal foul by J. Redick (drawn by Q. Acy),,64,84
355,4,7:59.0,S. Larkin misses 2-pt jump shot from 21 ft,,64,84
356,4,7:57.0,,Defensive rebound by J. Redick,64,84
357,4,7:46.0,,S. Hawes makes 3-pt jump shot from 25 ft (assist by J. Crawford),64,87
358,4,7:25.0,J. Smith misses 2-pt jump shot from 9 ft,,64,87
359,4,7:24.0,,Defensive rebound by S. Hawes,64,87
360,4,7:09.0,,J. Crawford misses 3-pt jump shot from 25 ft,64,87
361,4,7:08.0,Defensive rebound by P. Prigioni,,64,87
362,4,7:03.0,S. Larkin makes 2-pt layup from 1 ft (assist by P. Prigioni),,66,87
363,4,6:42.0,,B. Griffin misses 2-pt jump shot from 16 ft,66,87
364,4,6:40.0,Defensive rebound by S. Larkin,,66,87
365,4,6:32.0,P. Prigioni makes 2-pt jump shot from 22 ft,,68,87
366,4,6:05.0,,S. Hawes makes 2-pt layup from 1 ft (assist by J. Crawford),68,89
367,4,5:47.0,S. Larkin misses 3-pt jump shot from 24 ft,,68,89
368,4,5:45.0,,Defensive rebound by B. Griffin,68,89
369,4,5:20.0,,J. Crawford misses 3-pt jump shot from 23 ft,68,89
370,4,5:20.0,Defensive rebound by Team,,68,89
371,4,5:20.0,,LA Clippers full timeout,68,89
372,4,5:20.0,,G. Davis enters the game for B. Griffin,68,89
373,4,5:20.0,,R. Bullock enters the game for J. Redick,68,89
374,4,5:20.0,C. Aldrich enters the game for J. Smith,,68,89
375,4,5:02.0,J. Smith makes 3-pt jump shot from 26 ft (assist by S. Larkin),,71,89
376,4,4:39.0,,J. Crawford makes 3-pt jump shot from 26 ft (assist by S. Hawes),71,92
377,4,4:16.0,P. Prigioni makes 3-pt jump shot from 29 ft (assist by S. Larkin),,74,92
378,4,3:55.0,,S. Hawes misses 3-pt jump shot from 26 ft,74,92
379,4,3:54.0,Defensive rebound by Team,,74,92
380,4,3:54.0,,J. Cunningham enters the game for J. Crawford,74,92
381,4,3:43.0,J. Smith misses 3-pt jump shot from 25 ft,,74,92
382,4,3:42.0,,Defensive rebound by S. Hawes,74,92
383,4,3:30.0,,G. Davis misses 2-pt jump shot from 15 ft,74,92
384,4,3:29.0,Defensive rebound by Q. Acy,,74,92
