,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
48,1,5:41.0,,N. Noel misses 2-pt jump shot from 6 ft,15,15
49,1,5:39.0,Defensive rebound by C. Zeller,,15,15
50,1,5:24.0,Shooting foul by R. Covington (drawn by C. Zeller),,15,15
51,1,5:24.0,C. Zeller makes free throw 1 of 2,,16,15
52,1,5:24.0,C. Zeller makes free throw 2 of 2,,17,15
53,1,5:14.0,,Turnover by M. Carter-Williams (bad pass; steal by G. Henderson),17,15
54,1,5:11.0,Shooting foul by R. Covington (drawn by M. Kidd-Gilchrist),,17,15
55,1,5:11.0,M. Kidd-Gilchrist misses free throw 1 of 2,,17,15
56,1,5:11.0,Offensive rebound by Team,,17,15
57,1,5:11.0,,H. Sims enters the game for N. Noel,17,15
58,1,5:11.0,,K. McDaniels enters the game for R. Covington,17,15
59,1,5:11.0,M. Williams enters the game for C. Zeller,,17,15
60,1,5:11.0,M. Kidd-Gilchrist makes free throw 2 of 2,,18,15
61,1,5:02.0,,M. Carter-Williams misses 2-pt jump shot from 20 ft,18,15
62,1,5:00.0,Defensive rebound by M. Kidd-Gilchrist,,18,15
63,1,4:49.0,K. Walker misses 2-pt jump shot from 17 ft,,18,15
64,1,4:47.0,,Defensive rebound by J. Sampson,18,15
65,1,4:37.0,,L. Mbah a Moute misses 2-pt jump shot from 3 ft,18,15
66,1,4:35.0,Defensive rebound by M. Kidd-Gilchrist,,18,15
67,1,4:26.0,K. Walker makes 2-pt layup from 1 ft,,20,15
68,1,4:07.0,,H. Sims makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),20,17
69,1,3:46.0,A. Jefferson misses 2-pt jump shot from 8 ft,,20,17
70,1,3:44.0,,Defensive rebound by K. McDaniels,20,17
71,1,3:38.0,,M. Carter-Williams misses 2-pt jump shot from 20 ft,20,17
72,1,3:37.0,Defensive rebound by M. Williams,,20,17
73,1,3:31.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Williams),,22,17
74,1,3:10.0,,M. Carter-Williams makes 2-pt jump shot from 10 ft,22,19
75,1,3:10.0,,Technical foul by M. Carter-Williams,22,19
76,1,3:10.0,K. Walker makes technical free throw,,23,19
77,1,3:10.0,B. Biyombo enters the game for M. Kidd-Gilchrist,,23,19
78,1,3:10.0,P. Hairston enters the game for A. Jefferson,,23,19
79,1,3:10.0,G. Neal enters the game for G. Henderson,,23,19
80,1,3:10.0,,T. Wroten enters the game for M. Carter-Williams,23,19
81,1,3:10.0,,H. Thompson enters the game for L. Mbah a Moute,23,19
82,1,2:52.0,M. Williams makes 3-pt jump shot from 22 ft (assist by K. Walker),,26,19
83,1,2:35.0,,K. McDaniels makes 2-pt jump shot from 17 ft (assist by T. Wroten),26,21
84,1,2:19.0,K. Walker misses 2-pt jump shot from 16 ft,,26,21
85,1,2:18.0,,Defensive rebound by J. Sampson,26,21
86,1,2:07.0,,T. Wroten makes 3-pt jump shot from 23 ft (assist by H. Thompson),26,24
87,1,1:59.0,Charlotte full timeout,,26,24
88,1,1:43.0,M. Williams makes 3-pt jump shot from 26 ft (assist by P. Hairston),,29,24
89,1,1:27.0,,H. Thompson misses 3-pt jump shot from 26 ft,29,24
90,1,1:25.0,Defensive rebound by G. Neal,,29,24
91,1,1:18.0,P. Hairston misses 3-pt jump shot from 24 ft,,29,24
92,1,1:16.0,Offensive rebound by P. Hairston,,29,24
93,1,1:10.0,M. Williams makes 3-pt jump shot from 23 ft (assist by G. Neal),,32,24
94,1,0:57.0,,T. Wroten makes 2-pt layup from 2 ft,32,26
95,1,0:44.0,G. Neal makes 3-pt jump shot from 26 ft (assist by K. Walker),,35,26
96,1,0:34.0,,Turnover by T. Wroten (lost ball),35,26
97,1,0:25.0,Personal foul by J. Sampson (drawn by K. Walker),,35,26
98,1,0:17.0,K. Walker makes 2-pt jump shot from 16 ft,,37,26
99,1,0:01.0,,H. Thompson misses 2-pt jump shot from 13 ft (block by M. Williams),37,26
100,1,0:00.0,,Offensive rebound by Team,37,26
101,2,11:41.0,P. Hairston misses 3-pt jump shot from 25 ft,,37,26
102,2,11:39.0,,Defensive rebound by J. Sampson,37,26
103,2,11:31.0,,H. Sims makes 2-pt layup from 2 ft (assist by T. Wroten),37,28
104,2,11:25.0,P. Hairston makes 2-pt layup from 2 ft (assist by B. Roberts),,39,28
105,2,11:25.0,Shooting foul by H. Sims (drawn by P. Hairston),,39,28
106,2,11:25.0,P. Hairston makes free throw 1 of 1,,40,28
107,2,11:18.0,,Personal foul by B. Roberts (drawn by T. Wroten),40,28
108,2,11:03.0,,Turnover by R. Covington (lost ball; steal by G. Neal),40,28
109,2,10:56.0,G. Neal makes 2-pt jump shot from 7 ft,,42,28
110,2,10:45.0,,Shooting foul by B. Roberts (drawn by T. Wroten),42,28
111,2,10:45.0,,N. Noel enters the game for H. Sims,42,28
112,2,10:45.0,,T. Wroten misses free throw 1 of 2,42,28
113,2,10:45.0,,Offensive rebound by Team,42,28
114,2,10:45.0,,T. Wroten makes free throw 2 of 2,42,29
115,2,10:24.0,Offensive foul by B. Biyombo (drawn by H. Thompson),,42,29
116,2,10:24.0,Turnover by B. Biyombo (offensive foul),,42,29
117,2,10:18.0,,Turnover by J. Sampson (bad pass; steal by P. Hairston),42,29
118,2,10:15.0,Clear path foul by T. Wroten,,42,29
119,2,10:15.0,P. Hairston makes clear path free throw 1 of 2,,43,29
120,2,10:15.0,P. Hairston makes clear path free throw 2 of 2,,44,29
121,2,10:15.0,,M. Carter-Williams enters the game for J. Sampson,44,29
122,2,9:56.0,G. Neal makes 2-pt layup from 2 ft,,46,29
123,2,9:38.0,,N. Noel makes 2-pt jump shot from 5 ft (assist by T. Wroten),46,31
124,2,9:26.0,B. Roberts misses 2-pt jump shot from 18 ft,,46,31
125,2,9:24.0,Offensive rebound by B. Biyombo,,46,31
126,2,9:15.0,,Turnover by R. Covington (lost ball; steal by P. Hairston),46,31
127,2,9:08.0,Shooting foul by N. Noel (drawn by P. Hairston),,46,31
128,2,9:08.0,P. Hairston makes free throw 1 of 2,,47,31
129,2,9:08.0,,L. Mbah a Moute enters the game for H. Thompson,47,31
130,2,9:08.0,C. Zeller enters the game for M. Williams,,47,31
131,2,9:08.0,P. Hairston makes free throw 2 of 2,,48,31
132,2,9:08.0,,Philadelphia full timeout,48,31
133,2,8:53.0,,T. Wroten makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),48,34
134,2,8:31.0,G. Neal misses 2-pt jump shot from 3 ft,,48,34
135,2,8:30.0,Offensive rebound by B. Biyombo,,48,34
136,2,8:30.0,B. Biyombo makes 2-pt dunk at rim,,50,34
137,2,8:14.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),50,37
138,2,7:49.0,P. Hairston misses 3-pt jump shot from 26 ft,,50,37
139,2,7:46.0,,Defensive rebound by Team,50,37
140,2,7:46.0,A. Jefferson enters the game for B. Biyombo,,50,37
141,2,7:35.0,,R. Covington makes 3-pt jump shot from 23 ft (assist by L. Mbah a Moute),50,40
142,2,7:20.0,B. Roberts makes 3-pt jump shot from 25 ft (assist by G. Neal),,53,40
143,2,7:02.0,,L. Mbah a Moute misses 2-pt jump shot from 4 ft,53,40
144,2,7:00.0,,Offensive rebound by N. Noel,53,40
145,2,7:00.0,,N. Noel misses 2-pt tip-in from 2 ft,53,40
146,2,6:59.0,Defensive rebound by A. Jefferson,,53,40
147,2,6:51.0,C. Zeller makes 2-pt jump shot from 17 ft (assist by B. Roberts),,55,40
148,2,6:42.0,,Personal foul by G. Neal (drawn by M. Carter-Williams),55,40
149,2,6:42.0,G. Henderson enters the game for P. Hairston,,55,40
150,2,6:42.0,K. Walker enters the game for B. Roberts,,55,40
151,2,6:42.0,M. Kidd-Gilchrist enters the game for G. Neal,,55,40
152,2,6:36.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft (block by G. Henderson),55,40
153,2,6:34.0,Defensive rebound by Team,,55,40
154,2,6:13.0,G. Henderson makes 2-pt jump shot from 16 ft,,57,40
155,2,5:55.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by M. Carter-Williams),57,42
156,2,5:38.0,A. Jefferson misses 2-pt jump shot from 3 ft (block by N. Noel),,57,42
157,2,5:36.0,,Defensive rebound by M. Carter-Williams,57,42
158,2,5:27.0,,T. Wroten makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),57,45
159,2,5:13.0,K. Walker misses 2-pt jump shot from 4 ft,,57,45
160,2,5:11.0,Offensive rebound by C. Zeller,,57,45
161,2,5:06.0,G. Henderson makes 3-pt jump shot from 25 ft (assist by A. Jefferson),,60,45
162,2,4:51.0,,Turnover by M. Carter-Williams (traveling),60,45
163,2,4:51.0,Official timeout,,60,45
164,2,4:32.0,K. Walker misses 2-pt jump shot from 18 ft,,60,45
165,2,4:31.0,Offensive rebound by C. Zeller,,60,45
166,2,4:21.0,A. Jefferson misses 2-pt jump shot from 8 ft,,60,45
167,2,4:19.0,,Defensive rebound by L. Mbah a Moute,60,45
168,2,4:19.0,,Personal foul by C. Zeller (drawn by L. Mbah a Moute),60,45
169,2,4:04.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,60,45
170,2,4:03.0,Defensive rebound by Team,,60,45
171,2,4:03.0,,H. Thompson enters the game for T. Wroten,60,45
172,2,3:38.0,A. Jefferson misses 2-pt jump shot from 17 ft,,60,45
173,2,3:37.0,Offensive rebound by Team,,60,45
174,2,3:37.0,Turnover by Team (shot clock),,60,45
175,2,3:25.0,,H. Thompson misses 3-pt jump shot from 24 ft,60,45
176,2,3:23.0,Defensive rebound by Team,,60,45
177,2,3:23.0,M. Williams enters the game for C. Zeller,,60,45
178,2,3:09.0,M. Williams misses 3-pt jump shot from 24 ft,,60,45
179,2,3:07.0,Offensive rebound by M. Kidd-Gilchrist,,60,45
180,2,3:07.0,Personal foul by M. Carter-Williams (drawn by M. Kidd-Gilchrist),,60,45
181,2,2:51.0,Turnover by K. Walker (lost ball; steal by M. Carter-Williams),,60,45
182,2,2:47.0,,Turnover by M. Carter-Williams (bad pass),60,45
183,2,2:47.0,Charlotte full timeout,,60,45
184,2,2:47.0,,H. Sims enters the game for N. Noel,60,45
185,2,2:47.0,,K. McDaniels enters the game for R. Covington,60,45
186,2,2:33.0,G. Henderson misses 2-pt jump shot from 17 ft,,60,45
187,2,2:32.0,,Defensive rebound by H. Sims,60,45
188,2,2:18.0,,M. Carter-Williams misses 2-pt jump shot from 19 ft,60,45
189,2,2:16.0,Defensive rebound by M. Kidd-Gilchrist,,60,45
190,2,2:07.0,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,,60,45
191,2,2:05.0,,Defensive rebound by M. Carter-Williams,60,45
192,2,2:00.0,,Offensive foul by K. McDaniels (drawn by G. Henderson),60,45
193,2,2:00.0,,Turnover by K. McDaniels (offensive foul),60,45
194,2,1:37.0,A. Jefferson makes 2-pt hook shot from 10 ft,,62,45
195,2,1:24.0,,Def 3 sec tech foul by A. Jefferson,62,45
196,2,1:24.0,,H. Sims makes technical free throw,62,46
197,2,1:07.0,,H. Thompson misses 3-pt jump shot from 26 ft,62,46
198,2,1:07.0,,Offensive rebound by Team,62,46
199,2,1:07.0,,Turnover by Team (shot clock),62,46
200,2,0:53.0,A. Jefferson makes 2-pt jump shot from 13 ft,,64,46
201,2,0:38.0,,H. Sims misses 2-pt jump shot from 17 ft,64,46
202,2,0:37.0,Defensive rebound by K. Walker,,64,46
203,2,0:26.0,G. Henderson misses 3-pt jump shot from 23 ft,,64,46
204,2,0:24.0,,Defensive rebound by L. Mbah a Moute,64,46
205,2,0:18.0,,Turnover by K. McDaniels (step out of bounds),64,46
206,2,0:14.0,Charlotte full timeout,,64,46
207,2,0:14.0,,J. Sampson enters the game for H. Sims,64,46
208,2,0:14.0,,N. Noel enters the game for H. Thompson,64,46
209,2,0:14.0,G. Neal enters the game for M. Kidd-Gilchrist,,64,46
210,2,0:03.0,K. Walker makes 2-pt layup from 1 ft,,66,46
211,2,0:01.0,,M. Carter-Williams misses 3-pt jump shot from 49 ft,66,46
212,2,0:00.0,,Offensive rebound by Team,66,46
213,3,11:38.0,G. Henderson misses 2-pt jump shot from 18 ft,,66,46
214,3,11:36.0,,Defensive rebound by N. Noel,66,46
215,3,11:15.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft (block by G. Henderson),66,46
216,3,11:13.0,Defensive rebound by G. Henderson,,66,46
217,3,10:58.0,C. Zeller misses 2-pt jump shot from 4 ft (block by M. Carter-Williams),,66,46
218,3,10:56.0,,Defensive rebound by M. Carter-Williams,66,46
219,3,10:53.0,,Turnover by M. Carter-Williams (bad pass),66,46
220,3,10:46.0,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),,68,46
221,3,10:45.0,,Philadelphia full timeout,68,46
222,3,10:31.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by L. Mbah a Moute),68,49
223,3,10:16.0,Turnover by M. Kidd-Gilchrist (traveling),,68,49
224,3,10:04.0,,Turnover by H. Sims (lost ball; steal by M. Kidd-Gilchrist),68,49
225,3,9:43.0,K. Walker misses 2-pt jump shot from 4 ft,,68,49
226,3,9:40.0,,Defensive rebound by L. Mbah a Moute,68,49
227,3,9:22.0,,R. Covington misses 3-pt jump shot from 23 ft,68,49
228,3,9:20.0,,Offensive rebound by Team,68,49
229,3,9:17.0,,R. Covington misses 2-pt jump shot from 17 ft,68,49
230,3,9:16.0,Defensive rebound by K. Walker,,68,49
231,3,9:08.0,G. Henderson misses 2-pt jump shot from 6 ft,,68,49
232,3,9:06.0,,Defensive rebound by L. Mbah a Moute,68,49
233,3,8:59.0,,Personal foul by G. Henderson (drawn by M. Carter-Williams),68,49
234,3,8:51.0,,H. Sims makes 2-pt jump shot from 8 ft (assist by N. Noel),68,51
235,3,8:39.0,A. Jefferson makes 2-pt jump shot from 5 ft (assist by K. Walker),,70,51
236,3,8:39.0,,Violation by N. Noel (def goaltending),70,51
237,3,8:24.0,,M. Carter-Williams makes 2-pt layup from 2 ft,70,53
238,3,8:09.0,K. Walker makes 2-pt layup from 2 ft,,72,53
239,3,8:00.0,,Turnover by H. Sims (bad pass),72,53
240,3,7:52.0,Offensive foul by G. Henderson (drawn by L. Mbah a Moute),,72,53
241,3,7:52.0,Turnover by G. Henderson (offensive foul),,72,53
242,3,7:38.0,,Turnover by H. Sims (bad pass; steal by A. Jefferson),72,53
243,3,7:32.0,K. Walker misses 2-pt layup from 1 ft,,72,53
244,3,7:30.0,Offensive rebound by M. Kidd-Gilchrist,,72,53
245,3,7:30.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,74,53
246,3,7:29.0,,Philadelphia full timeout,74,53
247,3,7:29.0,,T. Wroten enters the game for R. Covington,74,53
248,3,7:29.0,,K. McDaniels enters the game for M. Carter-Williams,74,53
249,3,7:29.0,,H. Thompson enters the game for H. Sims,74,53
250,3,7:18.0,,Turnover by N. Noel (lost ball),74,53
251,3,6:59.0,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft (assist by C. Zeller),,76,53
252,3,6:44.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by N. Noel),76,56
253,3,6:24.0,A. Jefferson misses 2-pt jump shot from 11 ft,,76,56
254,3,6:23.0,,Defensive rebound by N. Noel,76,56
255,3,6:13.0,,N. Noel misses 2-pt jump shot from 13 ft,76,56
256,3,6:11.0,Defensive rebound by M. Kidd-Gilchrist,,76,56
257,3,6:06.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by H. Thompson),,76,56
258,3,6:04.0,,Defensive rebound by N. Noel,76,56
259,3,5:59.0,,Turnover by K. McDaniels (step out of bounds),76,56
260,3,5:45.0,K. Walker makes 2-pt layup at rim (assist by A. Jefferson),,78,56
261,3,5:33.0,,T. Wroten misses 2-pt jump shot from 3 ft,78,56
262,3,5:31.0,Defensive rebound by C. Zeller,,78,56
263,3,5:23.0,A. Jefferson misses 2-pt layup from 2 ft (block by K. McDaniels),,78,56
264,3,5:21.0,Offensive rebound by A. Jefferson,,78,56
265,3,5:21.0,Shooting foul by K. McDaniels (drawn by A. Jefferson),,78,56
266,3,5:21.0,A. Jefferson makes free throw 1 of 2,,79,56
267,3,5:21.0,M. Williams enters the game for C. Zeller,,79,56
268,3,5:21.0,,J. Grant enters the game for L. Mbah a Moute,79,56
269,3,5:21.0,,J. Sampson enters the game for H. Thompson,79,56
270,3,5:21.0,A. Jefferson makes free throw 2 of 2,,80,56
271,3,5:08.0,,N. Noel makes 2-pt dunk at rim (assist by J. Grant),80,58
272,3,4:52.0,A. Jefferson misses 2-pt jump shot from 3 ft,,80,58
273,3,4:50.0,,Defensive rebound by K. McDaniels,80,58
274,3,4:44.0,,K. McDaniels makes 2-pt layup from 2 ft,80,60
275,3,4:42.0,Charlotte full timeout,,80,60
276,3,4:42.0,G. Neal enters the game for G. Henderson,,80,60
277,3,4:25.0,M. Williams misses 3-pt jump shot from 26 ft,,80,60
278,3,4:23.0,,Defensive rebound by N. Noel,80,60
279,3,4:13.0,,Shooting foul by M. Williams (drawn by K. McDaniels),80,60
280,3,4:13.0,,K. McDaniels makes free throw 1 of 2,80,61
281,3,4:13.0,,K. McDaniels makes free throw 2 of 2,80,62
282,3,3:53.0,K. Walker makes 3-pt jump shot from 25 ft (assist by G. Neal),,83,62
283,3,3:41.0,,Turnover by T. Wroten (traveling),83,62
284,3,3:41.0,P. Hairston enters the game for M. Kidd-Gilchrist,,83,62
285,3,3:41.0,B. Biyombo enters the game for A. Jefferson,,83,62
286,3,3:29.0,K. Walker misses 2-pt jump shot from 14 ft,,83,62
287,3,3:27.0,Offensive rebound by B. Biyombo,,83,62
288,3,3:27.0,B. Biyombo makes 2-pt tip-in at rim,,85,62
289,3,3:18.0,,Personal foul by P. Hairston (drawn by N. Noel),85,62
290,3,3:18.0,,L. Mbah a Moute enters the game for N. Noel,85,62
291,3,3:18.0,C. Zeller enters the game for B. Biyombo,,85,62
292,3,3:11.0,,Shooting foul by G. Neal (drawn by J. Sampson),85,62
293,3,3:11.0,,J. Sampson makes free throw 1 of 2,85,63
294,3,3:11.0,,J. Sampson makes free throw 2 of 2,85,64
295,3,3:10.0,Turnover by P. Hairston (bad pass),,85,64
296,3,2:50.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,85,66
297,3,2:32.0,G. Neal misses 3-pt jump shot from 24 ft,,85,66
298,3,2:30.0,Offensive rebound by M. Williams,,85,66
299,3,2:27.0,P. Hairston misses 3-pt jump shot from 24 ft,,85,66
300,3,2:25.0,,Defensive rebound by J. Grant,85,66
301,3,2:16.0,,T. Wroten misses 3-pt jump shot from 25 ft,85,66
302,3,2:16.0,Defensive rebound by Team,,85,66
303,3,1:59.0,G. Neal misses 3-pt jump shot from 25 ft,,85,66
304,3,1:57.0,,Defensive rebound by J. Sampson,85,66
305,3,1:51.0,,Turnover by T. Wroten (lost ball; steal by G. Neal),85,66
306,3,1:34.0,Personal foul by L. Mbah a Moute (drawn by K. Walker),,85,66
307,3,1:26.0,G. Neal misses 2-pt jump shot from 7 ft,,85,66
308,3,1:24.0,,Defensive rebound by L. Mbah a Moute,85,66
309,3,1:12.0,,J. Sampson makes 2-pt jump shot from 9 ft,85,68
310,3,0:55.0,P. Hairston misses 3-pt jump shot from 23 ft,,85,68
311,3,0:54.0,Offensive rebound by Team,,85,68
312,3,0:54.0,,Loose ball foul by T. Wroten (drawn by M. Williams),85,68
313,3,0:54.0,M. Williams misses free throw 1 of 2,,85,68
314,3,0:54.0,Offensive rebound by Team,,85,68
315,3,0:54.0,M. Williams misses free throw 2 of 2,,85,68
316,3,0:52.0,,Defensive rebound by L. Mbah a Moute,85,68
317,3,0:41.0,,Shooting foul by G. Neal (drawn by J. Sampson),85,68
318,3,0:41.0,,J. Sampson makes free throw 1 of 2,85,69
319,3,0:41.0,,J. Sampson makes free throw 2 of 2,85,70
320,3,0:34.0,P. Hairston misses 2-pt jump shot from 3 ft (block by J. Sampson),,85,70
321,3,0:32.0,,Defensive rebound by Team,85,70
322,3,0:15.0,,Shooting foul by C. Zeller (drawn by T. Wroten),85,70
323,3,0:15.0,,T. Wroten makes free throw 1 of 2,85,71
324,3,0:15.0,,T. Wroten makes free throw 2 of 2,85,72
325,3,0:02.0,K. Walker misses 3-pt jump shot from 25 ft (block by T. Wroten),,85,72
326,3,0:00.0,Offensive rebound by K. Walker,,85,72
327,4,11:49.0,,K. McDaniels misses 2-pt jump shot from 3 ft,85,72
328,4,11:48.0,Defensive rebound by P. Hairston,,85,72
329,4,11:47.0,Personal foul by T. Wroten (drawn by M. Williams),,85,72
330,4,11:29.0,Shooting foul by T. Wroten (drawn by B. Roberts),,85,72
331,4,11:29.0,B. Roberts makes free throw 1 of 2,,86,72
332,4,11:29.0,B. Roberts makes free throw 2 of 2,,87,72
333,4,11:20.0,,T. Wroten misses 2-pt layup from 1 ft,87,72
334,4,11:19.0,Defensive rebound by A. Jefferson,,87,72
335,4,11:12.0,G. Neal misses 3-pt jump shot from 27 ft,,87,72
336,4,11:10.0,Offensive rebound by Team,,87,72
337,4,10:58.0,A. Jefferson makes 2-pt jump shot from 8 ft (assist by G. Neal),,89,72
338,4,10:39.0,,Shooting foul by A. Jefferson (drawn by T. Wroten),89,72
339,4,10:39.0,,T. Wroten makes free throw 1 of 2,89,73
340,4,10:39.0,,T. Wroten makes free throw 2 of 2,89,74
341,4,10:28.0,Turnover by B. Roberts (bad pass; steal by L. Mbah a Moute),,89,74
342,4,10:23.0,,Turnover by K. McDaniels (offensive goaltending),89,74
343,4,10:10.0,G. Neal makes 3-pt jump shot from 25 ft,,92,74
344,4,9:51.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,92,74
345,4,9:50.0,,Offensive rebound by J. Sampson,92,74
346,4,9:47.0,,J. Sampson makes 2-pt jump shot from 4 ft,92,76
347,4,9:31.0,Turnover by G. Neal (bad pass; steal by L. Mbah a Moute),,92,76
348,4,9:24.0,,T. Wroten misses 2-pt layup from 1 ft,92,76
349,4,9:22.0,Defensive rebound by A. Jefferson,,92,76
350,4,9:15.0,G. Neal misses 2-pt jump shot from 16 ft,,92,76
351,4,9:13.0,,Defensive rebound by J. Grant,92,76
352,4,9:09.0,,Philadelphia full timeout,92,76
353,4,9:02.0,G. Henderson enters the game for P. Hairston,,92,76
354,4,8:59.0,,J. Grant misses 3-pt jump shot from 26 ft,92,76
355,4,8:57.0,Defensive rebound by M. Williams,,92,76
356,4,8:42.0,A. Jefferson makes 2-pt layup from 1 ft (assist by G. Neal),,94,76
357,4,8:24.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,94,76
358,4,8:23.0,Defensive rebound by M. Williams,,94,76
359,4,8:01.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by G. Neal),,96,76
360,4,7:38.0,,T. Wroten makes 3-pt jump shot from 26 ft (assist by K. McDaniels),96,79
361,4,7:23.0,A. Jefferson misses 2-pt jump shot from 16 ft,,96,79
362,4,7:21.0,,Defensive rebound by T. Wroten,96,79
363,4,7:11.0,,Turnover by J. Sampson (lost ball; steal by B. Roberts),96,79
364,4,7:08.0,B. Roberts misses 2-pt layup from 2 ft (block by K. McDaniels),,96,79
365,4,7:07.0,Offensive rebound by Team,,96,79
366,4,7:07.0,K. Walker enters the game for B. Roberts,,96,79
367,4,7:07.0,,N. Noel enters the game for L. Mbah a Moute,96,79
368,4,7:07.0,M. Kidd-Gilchrist enters the game for G. Neal,,96,79
369,4,6:59.0,Turnover by A. Jefferson (3 sec),,96,79
370,4,6:40.0,,T. Wroten misses 3-pt jump shot from 25 ft,96,79
371,4,6:38.0,Defensive rebound by A. Jefferson,,96,79
372,4,6:26.0,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),,98,79
