,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
73,1,3:16.0,A. Rivers misses 3-pt jump shot from 26 ft,,18,10
74,1,3:15.0,,Defensive rebound by W. Johnson,18,10
75,1,2:56.0,,J. Hill misses 2-pt jump shot from 19 ft,18,10
76,1,2:55.0,Defensive rebound by D. Jordan,,18,10
77,1,2:41.0,B. Griffin makes 2-pt dunk at rim (assist by M. Barnes),,20,10
78,1,2:22.0,,J. Brown misses 3-pt jump shot from 26 ft,20,10
79,1,2:21.0,,Offensive rebound by C. Boozer,20,10
80,1,2:15.0,,J. Hill makes 2-pt jump shot from 19 ft (assist by C. Boozer),20,12
81,1,1:56.0,C. Paul misses 3-pt jump shot from 26 ft,,20,12
82,1,1:55.0,,Defensive rebound by J. Hill,20,12
83,1,1:43.0,,J. Brown makes 2-pt layup from 2 ft (assist by C. Boozer),20,14
84,1,1:38.0,LA Clippers full timeout,,20,14
85,1,1:38.0,G. Davis enters the game for B. Griffin,,20,14
86,1,1:38.0,H. Türkoğlu enters the game for M. Barnes,,20,14
87,1,1:38.0,,D. Buycks enters the game for J. Clarkson,20,14
88,1,1:25.0,G. Davis misses 2-pt jump shot from 11 ft,,20,14
89,1,1:24.0,,Defensive rebound by D. Buycks,20,14
90,1,1:09.0,,Turnover by J. Hill (bad pass),20,14
91,1,1:09.0,L. Hudson enters the game for C. Paul,,20,14
92,1,1:09.0,S. Hawes enters the game for D. Jordan,,20,14
93,1,0:56.0,Turnover by L. Hudson (bad pass; steal by D. Buycks),,20,14
94,1,0:42.0,,C. Boozer makes 2-pt jump shot from 13 ft,20,16
95,1,0:25.0,H. Türkoğlu makes 3-pt jump shot from 28 ft (assist by A. Rivers),,23,16
96,1,0:08.0,,D. Buycks misses 2-pt jump shot from 16 ft,23,16
97,1,0:07.0,Defensive rebound by H. Türkoğlu,,23,16
98,1,0:01.0,S. Hawes misses 3-pt jump shot from 25 ft,,23,16
99,1,0:00.0,Offensive rebound by Team,,23,16
100,2,11:38.0,,J. Hill misses 2-pt jump shot from 19 ft,23,16
101,2,11:37.0,Defensive rebound by G. Davis,,23,16
102,2,11:27.0,Shooting foul by D. Buycks (drawn by L. Hudson),,23,16
103,2,11:27.0,L. Hudson makes free throw 1 of 2,,24,16
104,2,11:27.0,L. Hudson misses free throw 2 of 2,,24,16
105,2,11:25.0,,Defensive rebound by J. Hill,24,16
106,2,11:08.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by R. Kelly),24,19
107,2,10:46.0,H. Türkoğlu misses 2-pt jump shot from 21 ft,,24,19
108,2,10:43.0,,Defensive rebound by C. Boozer,24,19
109,2,10:37.0,,Turnover by J. Brown (bad pass; steal by L. Hudson),24,19
110,2,10:34.0,L. Hudson makes 2-pt layup from 3 ft,,26,19
111,2,10:10.0,,Turnover by D. Buycks (bad pass; steal by G. Davis),26,19
112,2,10:01.0,Turnover by H. Türkoğlu (bad pass),,26,19
113,2,9:45.0,,J. Hill misses 2-pt hook shot from 8 ft,26,19
114,2,9:44.0,,Offensive rebound by Team,26,19
115,2,9:41.0,,C. Boozer makes 2-pt jump shot from 13 ft (assist by R. Kelly),26,21
116,2,9:25.0,A. Rivers misses 2-pt jump shot from 5 ft,,26,21
117,2,9:22.0,,Defensive rebound by J. Hill,26,21
118,2,9:11.0,,J. Brown misses 2-pt jump shot from 6 ft,26,21
119,2,9:10.0,Defensive rebound by G. Davis,,26,21
120,2,9:05.0,H. Türkoğlu misses 3-pt jump shot from 25 ft,,26,21
121,2,9:04.0,,Defensive rebound by Team,26,21
122,2,8:58.0,,Personal foul by L. Hudson (drawn by D. Buycks),26,21
123,2,8:58.0,Official timeout,,26,21
124,2,8:43.0,,C. Boozer misses 2-pt jump shot from 17 ft,26,21
125,2,8:42.0,Defensive rebound by L. Hudson,,26,21
126,2,8:27.0,S. Hawes makes 2-pt hook shot from 3 ft,,28,21
127,2,8:18.0,,Personal foul by A. Rivers (drawn by J. Brown),28,21
128,2,8:18.0,B. Griffin enters the game for G. Davis,,28,21
129,2,8:05.0,,J. Hill misses 2-pt hook shot from 6 ft,28,21
130,2,8:04.0,,Offensive rebound by C. Boozer,28,21
131,2,8:04.0,,Shooting foul by S. Hawes (drawn by C. Boozer),28,21
132,2,8:04.0,,C. Boozer makes free throw 1 of 2,28,22
133,2,8:04.0,,C. Boozer misses free throw 2 of 2,28,22
134,2,8:01.0,Defensive rebound by H. Türkoğlu,,28,22
135,2,7:48.0,S. Hawes misses 2-pt jump shot from 11 ft,,28,22
136,2,7:46.0,,Defensive rebound by R. Kelly,28,22
137,2,7:37.0,,D. Buycks misses 2-pt jump shot from 18 ft,28,22
138,2,7:36.0,Defensive rebound by L. Hudson,,28,22
139,2,7:20.0,Turnover by S. Hawes (3 sec),,28,22
140,2,7:20.0,D. Jordan enters the game for S. Hawes,,28,22
141,2,7:20.0,C. Paul enters the game for L. Hudson,,28,22
142,2,7:20.0,M. Barnes enters the game for H. Türkoğlu,,28,22
143,2,7:20.0,J. Redick enters the game for A. Rivers,,28,22
144,2,7:01.0,,J. Hill misses 2-pt jump shot from 20 ft,28,22
145,2,7:00.0,Defensive rebound by B. Griffin,,28,22
146,2,6:49.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by C. Paul),,31,22
147,2,6:37.0,,Turnover by C. Boozer (lost ball; steal by C. Paul),31,22
148,2,6:34.0,C. Paul makes 2-pt layup from 2 ft,,33,22
149,2,6:26.0,,LA Lakers full timeout,33,22
150,2,6:26.0,,W. Johnson enters the game for J. Hill,33,22
151,2,6:26.0,,T. Black enters the game for C. Boozer,33,22
152,2,6:26.0,,J. Clarkson enters the game for D. Buycks,33,22
153,2,6:15.0,,J. Clarkson misses 2-pt layup from 2 ft,33,22
154,2,6:13.0,Defensive rebound by D. Jordan,,33,22
155,2,6:07.0,C. Paul makes 2-pt layup from 1 ft,,35,22
156,2,5:42.0,,Turnover by Team (shot clock),35,22
157,2,5:23.0,J. Redick misses 2-pt jump shot from 17 ft,,35,22
158,2,5:22.0,,Defensive rebound by R. Kelly,35,22
159,2,5:17.0,,Turnover by J. Clarkson (bad pass),35,22
160,2,5:17.0,,J. Lin enters the game for J. Brown,35,22
161,2,5:00.0,Shooting foul by R. Kelly (drawn by M. Barnes),,35,22
162,2,5:00.0,M. Barnes makes free throw 1 of 2,,36,22
163,2,5:00.0,M. Barnes makes free throw 2 of 2,,37,22
164,2,4:46.0,,T. Black misses 2-pt jump shot from 20 ft,37,22
165,2,4:45.0,Defensive rebound by D. Jordan,,37,22
166,2,4:38.0,D. Jordan makes 2-pt dunk from 2 ft (assist by C. Paul),,39,22
167,2,4:27.0,,Turnover by W. Johnson (bad pass; steal by D. Jordan),39,22
168,2,4:25.0,Shooting foul by W. Johnson (drawn by D. Jordan),,39,22
169,2,4:25.0,D. Jordan misses free throw 1 of 2,,39,22
170,2,4:25.0,Offensive rebound by Team,,39,22
171,2,4:25.0,D. Jordan misses free throw 2 of 2,,39,22
172,2,4:24.0,,Defensive rebound by J. Clarkson,39,22
173,2,4:13.0,,Shooting foul by D. Jordan (drawn by J. Lin),39,22
174,2,4:13.0,,J. Lin makes free throw 1 of 2,39,23
175,2,4:13.0,,J. Lin makes free throw 2 of 2,39,24
176,2,3:59.0,J. Redick makes 2-pt jump shot from 16 ft (assist by C. Paul),,41,24
177,2,3:43.0,,J. Lin misses 2-pt jump shot from 20 ft,41,24
178,2,3:42.0,,Offensive rebound by J. Clarkson,41,24
179,2,3:34.0,,R. Kelly makes 3-pt jump shot from 25 ft (assist by J. Lin),41,27
180,2,3:18.0,B. Griffin misses 2-pt layup from 1 ft,,41,27
181,2,3:17.0,Offensive rebound by B. Griffin,,41,27
182,2,3:17.0,B. Griffin misses 2-pt tip-in from 1 ft,,41,27
183,2,3:14.0,,Defensive rebound by R. Kelly,41,27
184,2,3:09.0,,W. Johnson makes 2-pt dunk at rim (assist by R. Kelly),41,29
185,2,2:54.0,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),,44,29
186,2,2:36.0,,J. Clarkson makes 2-pt hook shot from 10 ft,44,31
187,2,2:19.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by C. Paul),,47,31
188,2,1:57.0,,Personal take foul by M. Barnes (drawn by T. Black),47,31
189,2,1:57.0,LA Clippers full timeout,,47,31
190,2,1:57.0,,T. Black makes free throw 1 of 2,47,32
191,2,1:57.0,,T. Black makes free throw 2 of 2,47,33
192,2,1:47.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,49,33
193,2,1:30.0,,W. Johnson makes 3-pt jump shot from 26 ft (assist by R. Kelly),49,36
194,2,1:16.0,Shooting foul by T. Black (drawn by D. Jordan),,49,36
195,2,1:16.0,D. Jordan misses free throw 1 of 2,,49,36
196,2,1:16.0,Offensive rebound by Team,,49,36
197,2,1:16.0,D. Jordan misses free throw 2 of 2,,49,36
198,2,1:15.0,,Defensive rebound by T. Black,49,36
199,2,0:54.0,,J. Lin misses 2-pt jump shot from 19 ft,49,36
200,2,0:48.0,Defensive rebound by B. Griffin,,49,36
201,2,0:43.0,C. Paul misses 2-pt jump shot from 15 ft,,49,36
202,2,0:42.0,,Defensive rebound by T. Black,49,36
203,2,0:26.0,,J. Lin misses 3-pt jump shot from 26 ft,49,36
204,2,0:26.0,,Offensive rebound by W. Johnson,49,36
205,2,0:01.0,,W. Johnson misses 2-pt jump shot from 16 ft,49,36
206,2,0:00.0,Defensive rebound by Team,,49,36
207,3,11:47.0,,R. Kelly misses 2-pt jump shot from 21 ft,49,36
208,3,11:46.0,Defensive rebound by D. Jordan,,49,36
209,3,11:31.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,52,36
210,3,11:12.0,,Personal foul by M. Barnes (drawn by J. Lin),52,36
211,3,10:56.0,,J. Clarkson misses 3-pt jump shot from 26 ft,52,36
212,3,10:55.0,Defensive rebound by D. Jordan,,52,36
213,3,10:43.0,Shooting foul by J. Clarkson (drawn by J. Redick),,52,36
214,3,10:43.0,J. Redick makes free throw 1 of 2,,53,36
215,3,10:43.0,J. Redick makes free throw 2 of 2,,54,36
216,3,10:25.0,,T. Black makes 2-pt hook shot from 4 ft (assist by J. Clarkson),54,38
217,3,10:12.0,Shooting foul by R. Kelly (drawn by D. Jordan),,54,38
218,3,10:12.0,D. Jordan misses free throw 1 of 2,,54,38
219,3,10:12.0,Offensive rebound by Team,,54,38
220,3,10:12.0,D. Jordan makes free throw 2 of 2,,55,38
221,3,9:59.0,,Personal foul by M. Barnes (drawn by J. Lin),55,38
222,3,9:53.0,,W. Johnson misses 2-pt layup from 3 ft,55,38
223,3,9:53.0,,Offensive rebound by W. Johnson,55,38
224,3,9:50.0,,W. Johnson misses 2-pt jump shot from 5 ft,55,38
225,3,9:49.0,,Offensive rebound by J. Clarkson,55,38
226,3,9:35.0,,Offensive foul by R. Kelly (drawn by C. Paul),55,38
227,3,9:35.0,,Turnover by R. Kelly (offensive foul),55,38
228,3,9:19.0,J. Redick misses 2-pt jump shot from 20 ft,,55,38
229,3,9:18.0,,Defensive rebound by T. Black,55,38
230,3,9:09.0,,T. Black makes 2-pt layup from 2 ft (assist by J. Clarkson),55,40
231,3,8:44.0,B. Griffin makes 2-pt jump shot from 21 ft (assist by M. Barnes),,57,40
232,3,8:15.0,,J. Lin makes 2-pt jump shot from 17 ft,57,42
233,3,7:56.0,M. Barnes misses 3-pt jump shot from 24 ft,,57,42
234,3,7:55.0,,Defensive rebound by J. Clarkson,57,42
235,3,7:39.0,,W. Johnson misses 2-pt jump shot from 22 ft,57,42
236,3,7:39.0,Defensive rebound by D. Jordan,,57,42
237,3,7:39.0,Personal foul by J. Lin (drawn by D. Jordan),,57,42
238,3,7:28.0,B. Griffin misses 2-pt jump shot from 16 ft,,57,42
239,3,7:27.0,,Defensive rebound by T. Black,57,42
240,3,7:21.0,,J. Lin makes 2-pt layup from 1 ft (assist by J. Clarkson),57,44
241,3,7:12.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,59,44
242,3,6:57.0,,J. Lin misses 2-pt jump shot from 3 ft (block by D. Jordan),59,44
243,3,6:55.0,,Offensive rebound by J. Lin,59,44
244,3,6:54.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Lin),59,47
245,3,6:36.0,C. Paul makes 3-pt jump shot from 24 ft (assist by B. Griffin),,62,47
246,3,6:23.0,Offensive charge foul by J. Lin (drawn by J. Redick),,62,47
247,3,6:23.0,,Turnover by J. Lin (offensive foul),62,47
248,3,6:23.0,,C. Boozer enters the game for R. Kelly,62,47
249,3,6:10.0,Turnover by D. Jordan (3 sec),,62,47
250,3,5:54.0,,Shooting foul by D. Jordan (drawn by W. Johnson),62,47
251,3,5:54.0,,LA Lakers full timeout,62,47
252,3,5:54.0,,J. Brown enters the game for J. Lin,62,47
253,3,5:54.0,,W. Johnson makes free throw 1 of 2,62,48
254,3,5:54.0,,W. Johnson makes free throw 2 of 2,62,49
255,3,5:39.0,M. Barnes misses 3-pt jump shot from 27 ft,,62,49
256,3,5:39.0,Offensive rebound by Team,,62,49
257,3,5:39.0,,Loose ball foul by T. Black (drawn by D. Jordan),62,49
258,3,5:39.0,A. Rivers enters the game for J. Redick,,62,49
259,3,5:24.0,B. Griffin makes 2-pt jump shot from 19 ft,,64,49
260,3,4:58.0,,C. Boozer misses 2-pt jump shot from 5 ft,64,49
261,3,4:57.0,Defensive rebound by C. Paul,,64,49
262,3,4:44.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by C. Paul),,67,49
263,3,4:32.0,,Personal foul by C. Paul (drawn by C. Boozer),67,49
264,3,4:13.0,,C. Boozer misses 2-pt jump shot from 16 ft,67,49
265,3,4:12.0,Defensive rebound by B. Griffin,,67,49
266,3,4:02.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,69,49
267,3,3:48.0,,J. Clarkson misses 2-pt jump shot from 20 ft,69,49
268,3,3:47.0,,Offensive rebound by T. Black,69,49
269,3,3:39.0,,J. Brown misses 2-pt jump shot from 20 ft,69,49
270,3,3:38.0,Defensive rebound by C. Paul,,69,49
271,3,3:22.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Paul),,72,49
272,3,3:21.0,Violation by Team (delay of game),,72,49
273,3,2:57.0,LA Clippers full timeout,,72,49
274,3,2:57.0,,J. Hill enters the game for T. Black,72,49
275,3,2:56.0,,C. Boozer misses 2-pt jump shot from 16 ft,72,49
276,3,2:56.0,,Offensive rebound by Team,72,49
277,3,2:56.0,,Turnover by Team (shot clock),72,49
278,3,2:38.0,C. Paul misses 2-pt jump shot from 13 ft,,72,49
279,3,2:37.0,,Defensive rebound by J. Brown,72,49
280,3,2:30.0,,Shooting foul by B. Griffin (drawn by J. Brown),72,49
281,3,2:30.0,,J. Brown misses free throw 1 of 2,72,49
282,3,2:30.0,,Offensive rebound by Team,72,49
283,3,2:30.0,,D. Buycks enters the game for J. Clarkson,72,49
284,3,2:30.0,,J. Brown makes free throw 2 of 2,72,50
285,3,2:13.0,B. Griffin misses 2-pt jump shot from 17 ft,,72,50
286,3,2:10.0,Offensive rebound by D. Jordan,,72,50
287,3,2:10.0,D. Jordan makes 2-pt dunk at rim,,74,50
288,3,1:49.0,,C. Boozer misses 2-pt jump shot from 9 ft,74,50
289,3,1:47.0,Defensive rebound by C. Paul,,74,50
290,3,1:41.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by B. Griffin),,77,50
291,3,1:25.0,,J. Brown makes 2-pt jump shot from 18 ft,77,52
292,3,1:15.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,79,52
293,3,1:01.0,,Turnover by D. Buycks (bad pass; steal by C. Paul),79,52
294,3,0:58.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,81,52
295,3,0:37.0,,C. Boozer makes 2-pt layup from 2 ft (assist by D. Buycks),81,54
296,3,0:28.0,Turnover by D. Jordan (bad pass),,81,54
297,3,0:28.0,G. Davis enters the game for D. Jordan,,81,54
298,3,0:28.0,L. Hudson enters the game for C. Paul,,81,54
299,3,0:15.0,,Turnover by D. Buycks (lost ball),81,54
300,3,0:07.0,Personal foul by J. Brown (drawn by A. Rivers),,81,54
301,3,0:07.0,A. Rivers makes free throw 1 of 2,,82,54
302,3,0:07.0,A. Rivers makes free throw 2 of 2,,83,54
303,3,0:01.0,,C. Boozer misses 2-pt layup at rim,83,54
304,3,0:01.0,Defensive rebound by M. Barnes,,83,54
305,4,11:38.0,H. Türkoğlu makes 3-pt jump shot from 26 ft (assist by S. Hawes),,86,54
306,4,11:20.0,,W. Johnson misses 2-pt jump shot from 15 ft,86,54
307,4,11:19.0,Defensive rebound by A. Rivers,,86,54
308,4,10:57.0,H. Türkoğlu makes 3-pt jump shot from 24 ft,,89,54
309,4,10:42.0,,W. Johnson makes 2-pt jump shot from 14 ft,89,56
310,4,10:22.0,Turnover by S. Hawes (traveling),,89,56
311,4,10:22.0,,R. Kelly enters the game for W. Johnson,89,56
312,4,10:06.0,,R. Kelly misses 2-pt jump shot from 15 ft,89,56
313,4,10:05.0,Defensive rebound by L. Hudson,,89,56
314,4,9:54.0,Personal foul by E. Davis (drawn by G. Davis),,89,56
315,4,9:43.0,A. Rivers makes 2-pt layup from 1 ft,,91,56
316,4,9:24.0,,R. Sacre misses 2-pt jump shot from 15 ft,91,56
317,4,9:23.0,Defensive rebound by S. Hawes,,91,56
318,4,9:13.0,G. Davis makes 2-pt layup from 2 ft (assist by A. Rivers),,93,56
319,4,9:03.0,,Personal foul by G. Davis (drawn by J. Brown),93,56
320,4,8:58.0,,Turnover by D. Buycks (traveling),93,56
321,4,8:58.0,Official timeout,,93,56
322,4,8:43.0,S. Hawes makes 3-pt jump shot from 26 ft (assist by L. Hudson),,96,56
323,4,8:28.0,,Personal foul by L. Hudson (drawn by D. Buycks),96,56
324,4,8:15.0,,Turnover by J. Brown (lost ball; steal by L. Hudson),96,56
325,4,8:09.0,H. Türkoğlu makes 3-pt jump shot from 26 ft (assist by A. Rivers),,99,56
326,4,7:43.0,,Turnover by R. Sacre (lost ball; steal by G. Davis),99,56
327,4,7:29.0,H. Türkoğlu misses 3-pt jump shot from 25 ft,,99,56
328,4,7:28.0,,Defensive rebound by E. Davis,99,56
329,4,7:14.0,,E. Davis misses 2-pt jump shot from 4 ft,99,56
330,4,7:13.0,Defensive rebound by A. Rivers,,99,56
331,4,7:02.0,,Loose ball foul by R. Sacre (drawn by G. Davis),99,56
332,4,7:02.0,E. Udoh enters the game for G. Davis,,99,56
333,4,6:55.0,A. Rivers misses 2-pt jump shot from 18 ft,,99,56
334,4,6:54.0,,Defensive rebound by R. Kelly,99,56
335,4,6:40.0,,R. Sacre makes 2-pt jump shot from 12 ft,99,58
336,4,6:23.0,H. Türkoğlu misses 3-pt jump shot from 26 ft,,99,58
337,4,6:22.0,,Defensive rebound by D. Buycks,99,58
338,4,6:08.0,,D. Buycks misses 2-pt jump shot from 16 ft,99,58
339,4,6:07.0,Defensive rebound by H. Türkoğlu,,99,58
340,4,6:00.0,S. Hawes misses 3-pt jump shot from 27 ft,,99,58
341,4,6:00.0,,Defensive rebound by Team,99,58
342,4,6:00.0,D. Jones enters the game for H. Türkoğlu,,99,58
343,4,6:00.0,J. Hamilton enters the game for A. Rivers,,99,58
344,4,5:43.0,,Shooting foul by E. Udoh (drawn by E. Davis),99,58
345,4,5:43.0,,LA Lakers full timeout,99,58
346,4,5:43.0,LA Clippers full timeout,,99,58
347,4,5:43.0,,E. Davis misses free throw 1 of 2,99,58
348,4,5:43.0,,Offensive rebound by Team,99,58
349,4,5:43.0,,E. Davis misses free throw 2 of 2,99,58
350,4,5:42.0,Defensive rebound by D. Jones,,99,58
351,4,5:21.0,Offensive foul by S. Hawes (drawn by J. Brown),,99,58
352,4,5:21.0,Turnover by S. Hawes (offensive foul),,99,58
353,4,5:02.0,,R. Kelly makes 3-pt jump shot from 23 ft (assist by J. Brown),99,61
354,4,4:36.0,L. Hudson misses 3-pt jump shot from 22 ft,,99,61
355,4,4:35.0,,Defensive rebound by R. Sacre,99,61
356,4,4:22.0,,Shooting foul by E. Udoh (drawn by E. Davis),99,61
357,4,4:22.0,,E. Davis misses free throw 1 of 2,99,61
358,4,4:22.0,,Offensive rebound by Team,99,61
359,4,4:22.0,,E. Davis misses free throw 2 of 2,99,61
360,4,4:20.0,Defensive rebound by D. Jones,,99,61
361,4,3:59.0,Turnover by S. Hawes (lost ball; steal by D. Buycks),,99,61
362,4,3:54.0,,Shooting foul by D. Jones (drawn by R. Kelly),99,61
363,4,3:54.0,,R. Kelly makes free throw 1 of 3,99,62
364,4,3:54.0,,R. Kelly makes free throw 2 of 3,99,63
365,4,3:54.0,,R. Kelly makes free throw 3 of 3,99,64
366,4,3:40.0,L. Hudson misses 2-pt jump shot from 20 ft,,99,64
367,4,3:39.0,Offensive rebound by J. Hamilton,,99,64
368,4,3:25.0,J. Hamilton misses 2-pt jump shot from 7 ft,,99,64
369,4,3:23.0,,Defensive rebound by E. Davis,99,64
370,4,3:14.0,,E. Davis makes 2-pt dunk at rim (assist by R. Kelly),99,66
371,4,2:56.0,E. Udoh makes 2-pt jump shot from 11 ft,,101,66
372,4,2:40.0,,J. Brown misses 3-pt jump shot from 26 ft,101,66
373,4,2:39.0,,Offensive rebound by R. Sacre,101,66
374,4,2:39.0,,Shooting foul by S. Hawes (drawn by R. Sacre),101,66
375,4,2:39.0,,R. Sacre makes free throw 1 of 2,101,67
376,4,2:39.0,,R. Sacre misses free throw 2 of 2,101,67
377,4,2:38.0,Defensive rebound by S. Hawes,,101,67
378,4,2:19.0,E. Udoh misses 2-pt hook shot from 4 ft (block by R. Sacre),,101,67
379,4,2:15.0,,Defensive rebound by E. Davis,101,67
380,4,2:04.0,,D. Buycks makes 3-pt jump shot from 23 ft (assist by R. Kelly),101,70
381,4,1:42.0,J. Hamilton makes 3-pt jump shot from 26 ft,,104,70
382,4,1:27.0,,J. Brown misses 3-pt jump shot from 28 ft,104,70
383,4,1:26.0,,Offensive rebound by D. Buycks,104,70
384,4,1:19.0,,D. Buycks makes 3-pt jump shot from 26 ft,104,73
385,4,0:59.0,S. Hawes misses 2-pt jump shot from 3 ft,,104,73
386,4,0:57.0,,Defensive rebound by E. Davis,104,73
387,4,0:50.0,,D. Buycks makes 2-pt layup from 2 ft,104,75
