,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
52,1,4:57.0,,M. Ellis misses 3-pt jump shot from 26 ft,16,12
53,1,4:56.0,Defensive rebound by M. Morris,,16,12
54,1,4:47.0,Offensive foul by M. Morris (drawn by R. Jefferson),,16,12
55,1,4:47.0,Turnover by M. Morris (offensive foul),,16,12
56,1,4:47.0,T. Warren enters the game for M. Morris,,16,12
57,1,4:47.0,,D. Harris enters the game for R. Rondo,16,12
58,1,4:33.0,,Shooting foul by T. Warren (drawn by A. Aminu),16,12
59,1,4:33.0,,A. Aminu misses free throw 1 of 2,16,12
60,1,4:33.0,,Offensive rebound by Team,16,12
61,1,4:33.0,,A. Aminu makes free throw 2 of 2,16,13
62,1,4:17.0,G. Green makes 3-pt jump shot from 26 ft (assist by T. Warren),,19,13
63,1,4:06.0,,R. Jefferson misses 2-pt jump shot from 8 ft,19,13
64,1,4:05.0,Defensive rebound by P. Tucker,,19,13
65,1,3:55.0,G. Green misses 3-pt jump shot from 22 ft,,19,13
66,1,3:54.0,,Defensive rebound by A. Stoudemire,19,13
67,1,3:49.0,,D. Harris makes 2-pt layup from 1 ft,19,15
68,1,3:32.0,G. Green makes 2-pt layup from 1 ft,,21,15
69,1,3:32.0,Shooting foul by M. Ellis (drawn by G. Green),,21,15
70,1,3:32.0,G. Green makes free throw 1 of 1,,22,15
71,1,3:24.0,,Personal block foul by E. Bledsoe (drawn by D. Harris),22,15
72,1,3:24.0,A. Goodwin enters the game for E. Bledsoe,,22,15
73,1,3:18.0,,A. Stoudemire misses 2-pt jump shot from 17 ft,22,15
74,1,3:17.0,,Offensive rebound by A. Aminu,22,15
75,1,3:15.0,,Offensive foul by A. Aminu (drawn by P. Tucker),22,15
76,1,3:15.0,,Turnover by A. Aminu (offensive foul),22,15
77,1,3:15.0,,J. Barea enters the game for A. Aminu,22,15
78,1,2:53.0,Turnover by A. Goodwin (lost ball; steal by D. Harris),,22,15
79,1,2:47.0,,M. Ellis makes 2-pt layup at rim,22,17
80,1,2:38.0,Turnover by P. Tucker (offensive foul),,22,17
81,1,2:38.0,Offensive foul by P. Tucker (drawn by M. Ellis),,22,17
82,1,2:38.0,Phoenix full timeout,,22,17
83,1,2:38.0,,D. Nowitzki enters the game for R. Jefferson,22,17
84,1,2:23.0,,Personal foul by P. Tucker (drawn by A. Stoudemire),22,17
85,1,2:23.0,,A. Stoudemire makes free throw 1 of 2,22,18
86,1,2:23.0,M. Morris enters the game for P. Tucker,,22,18
87,1,2:23.0,,A. Stoudemire makes free throw 2 of 2,22,19
88,1,2:10.0,G. Green makes 2-pt dunk at rim (assist by B. Wright),,24,19
89,1,2:01.0,,D. Harris makes 2-pt layup at rim (assist by J. Barea),24,21
90,1,1:45.0,G. Green makes 2-pt jump shot from 9 ft (assist by M. Morris),,26,21
91,1,1:31.0,,A. Stoudemire makes 2-pt jump shot from 4 ft (assist by M. Ellis),26,23
92,1,1:15.0,T. Warren misses 2-pt jump shot from 7 ft,,26,23
93,1,1:14.0,,Defensive rebound by D. Nowitzki,26,23
94,1,1:04.0,,M. Ellis misses 3-pt jump shot from 22 ft,26,23
95,1,1:03.0,Defensive rebound by T. Warren,,26,23
96,1,0:59.0,G. Green makes 3-pt jump shot from 24 ft (assist by T. Warren),,29,23
97,1,0:38.0,,D. Nowitzki makes 2-pt jump shot from 6 ft,29,25
98,1,0:23.0,Personal block foul by A. Stoudemire (drawn by T. Warren),,29,25
99,1,0:23.0,T. Warren misses free throw 1 of 2,,29,25
100,1,0:23.0,Offensive rebound by Team,,29,25
101,1,0:23.0,,R. Jefferson enters the game for M. Ellis,29,25
102,1,0:23.0,M. Morris enters the game for G. Green,,29,25
103,1,0:23.0,T. Warren makes free throw 2 of 2,,30,25
104,1,0:05.0,,A. Stoudemire makes 2-pt layup at rim (assist by J. Barea),30,27
105,1,0:00.0,A. Goodwin misses 3-pt jump shot from 29 ft,,30,27
106,1,0:00.0,Offensive rebound by Team,,30,27
107,2,11:47.0,,Shooting block foul by M. Morris (drawn by D. Harris),30,27
108,2,11:47.0,,D. Harris misses free throw 1 of 2,30,27
109,2,11:47.0,,Offensive rebound by Team,30,27
110,2,11:47.0,,D. Harris makes free throw 2 of 2,30,28
111,2,11:32.0,M. Morris misses 2-pt jump shot from 4 ft,,30,28
112,2,11:31.0,Offensive rebound by M. Morris,,30,28
113,2,11:30.0,M. Morris makes 2-pt layup from 1 ft,,32,28
114,2,11:22.0,,Personal block foul by M. Morris (drawn by D. Harris),32,28
115,2,11:22.0,,T. Chandler enters the game for A. Stoudemire,32,28
116,2,11:17.0,,Personal foul by G. Green (drawn by D. Nowitzki),32,28
117,2,11:06.0,,Turnover by D. Nowitzki (lost ball; steal by M. Morris),32,28
118,2,11:02.0,G. Green makes 2-pt dunk at rim (assist by M. Morris),,34,28
119,2,10:48.0,,Turnover by D. Harris (lost ball; steal by T. Warren),34,28
120,2,10:42.0,G. Green misses 3-pt jump shot from 23 ft,,34,28
121,2,10:41.0,,Defensive rebound by T. Chandler,34,28
122,2,10:35.0,,J. Barea makes 2-pt layup at rim,34,30
123,2,10:10.0,G. Green misses 2-pt jump shot from 9 ft,,34,30
124,2,10:09.0,,Defensive rebound by T. Chandler,34,30
125,2,9:57.0,,D. Nowitzki makes 2-pt jump shot from 17 ft,34,32
126,2,9:35.0,A. Goodwin misses 3-pt jump shot from 22 ft,,34,32
127,2,9:35.0,,Defensive rebound by Team,34,32
128,2,9:13.0,,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by J. Barea),34,34
129,2,9:01.0,T. Warren makes 2-pt jump shot from 3 ft,,36,34
130,2,8:54.0,,D. Harris makes 2-pt layup at rim (assist by J. Barea),36,36
131,2,8:39.0,T. Warren makes 2-pt jump shot from 16 ft,,38,36
132,2,8:37.0,Violation by Team (delay of game),,38,36
133,2,8:28.0,,J. Barea misses 2-pt layup from 1 ft (block by A. Goodwin),38,36
134,2,8:26.0,Defensive rebound by M. Morris,,38,36
135,2,8:24.0,Official timeout,,38,36
136,2,8:24.0,,C. Villanueva enters the game for R. Jefferson,38,36
137,2,8:24.0,,A. Aminu enters the game for D. Nowitzki,38,36
138,2,8:13.0,T. Warren misses 2-pt jump shot from 6 ft (block by T. Chandler),,38,36
139,2,8:11.0,,Defensive rebound by A. Aminu,38,36
140,2,7:55.0,,Turnover by J. Barea (bad pass),38,36
141,2,7:55.0,E. Bledsoe enters the game for A. Goodwin,,38,36
142,2,7:43.0,T. Warren makes 3-pt jump shot from 24 ft (assist by G. Green),,41,36
143,2,7:36.0,,D. Harris misses 2-pt layup from 2 ft (block by T. Warren),41,36
144,2,7:36.0,,Offensive rebound by T. Chandler,41,36
145,2,7:36.0,Loose ball foul by M. Morris (drawn by T. Chandler),,41,36
146,2,7:36.0,,R. Rondo enters the game for D. Harris,41,36
147,2,7:36.0,,M. Ellis enters the game for J. Barea,41,36
148,2,7:21.0,,M. Ellis misses 2-pt jump shot from 16 ft,41,36
149,2,7:19.0,,Offensive rebound by T. Chandler,41,36
150,2,7:13.0,,C. Villanueva makes 3-pt jump shot from 23 ft (assist by R. Rondo),41,39
151,2,6:54.0,G. Green misses 3-pt jump shot from 24 ft,,41,39
152,2,6:53.0,Offensive rebound by M. Morris,,41,39
153,2,6:48.0,M. Morris makes 3-pt jump shot from 23 ft (assist by M. Morris),,44,39
154,2,6:41.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),44,41
155,2,6:17.0,T. Warren misses 3-pt jump shot from 24 ft,,44,41
156,2,6:16.0,,Defensive rebound by T. Chandler,44,41
157,2,5:56.0,,M. Ellis makes 2-pt jump shot from 9 ft,44,43
158,2,5:38.0,Personal foul by T. Chandler (drawn by E. Bledsoe),,44,43
159,2,5:38.0,,Dallas full timeout,44,43
160,2,5:38.0,B. Wright enters the game for T. Warren,,44,43
161,2,5:35.0,Turnover by E. Bledsoe (bad pass),,44,43
162,2,5:20.0,,A. Aminu misses 2-pt jump shot from 20 ft,44,43
163,2,5:19.0,Defensive rebound by B. Wright,,44,43
164,2,5:09.0,G. Green misses 2-pt jump shot from 6 ft,,44,43
165,2,5:08.0,,Defensive rebound by A. Aminu,44,43
166,2,4:56.0,,M. Ellis makes 2-pt jump shot from 7 ft,44,45
167,2,4:45.0,Turnover by M. Morris (lost ball; steal by C. Villanueva),,44,45
168,2,4:39.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Rondo),44,48
169,2,4:17.0,B. Wright makes 2-pt dunk at rim (assist by M. Morris),,46,48
170,2,3:58.0,,C. Villanueva misses 3-pt jump shot from 25 ft,46,48
171,2,3:57.0,,Offensive rebound by T. Chandler,46,48
172,2,3:54.0,,T. Chandler misses 2-pt dunk at rim,46,48
173,2,3:54.0,Defensive rebound by Team,,46,48
174,2,3:54.0,P. Tucker enters the game for G. Green,,46,48
175,2,3:37.0,E. Bledsoe makes 2-pt jump shot from 10 ft,,48,48
176,2,3:27.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by R. Rondo),48,51
177,2,3:10.0,B. Wright makes 2-pt jump shot from 3 ft (assist by E. Bledsoe),,50,51
178,2,3:00.0,,R. Rondo makes 2-pt jump shot from 19 ft,50,53
179,2,2:48.0,E. Bledsoe makes 2-pt jump shot from 19 ft,,52,53
180,2,2:32.0,,A. Aminu misses 3-pt jump shot from 23 ft,52,53
181,2,2:32.0,Defensive rebound by P. Tucker,,52,53
182,2,2:21.0,M. Morris makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),,54,53
183,2,2:20.0,,Dallas full timeout,54,53
184,2,2:20.0,Phoenix full timeout,,54,53
185,2,2:20.0,,A. Stoudemire enters the game for T. Chandler,54,53
186,2,2:20.0,,D. Nowitzki enters the game for C. Villanueva,54,53
187,2,2:06.0,,R. Rondo makes 2-pt jump shot from 16 ft (assist by A. Aminu),54,55
188,2,1:50.0,Shooting foul by A. Stoudemire (drawn by M. Morris),,54,55
189,2,1:50.0,M. Morris makes free throw 1 of 2,,55,55
190,2,1:50.0,M. Morris makes free throw 2 of 2,,56,55
191,2,1:32.0,,A. Stoudemire makes 2-pt hook shot from 1 ft,56,57
192,2,1:13.0,M. Morris makes 2-pt jump shot from 14 ft,,58,57
193,2,1:04.0,,A. Aminu misses 2-pt layup from 2 ft,58,57
194,2,1:02.0,Defensive rebound by M. Morris,,58,57
195,2,1:00.0,M. Morris makes 2-pt dunk at rim (assist by P. Tucker),,60,57
196,2,0:46.0,G. Green enters the game for M. Morris,,60,57
197,2,0:40.0,,M. Ellis makes 2-pt jump shot from 18 ft,60,59
198,2,0:35.0,G. Green makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,63,59
199,2,0:16.0,,M. Ellis misses 3-pt jump shot from 24 ft,63,59
200,2,0:15.0,Defensive rebound by M. Morris,,63,59
201,3,11:49.0,,Personal block foul by M. Morris (drawn by R. Jefferson),63,59
202,3,11:37.0,,Shooting foul by M. Morris (drawn by D. Nowitzki),63,59
203,3,11:37.0,,D. Nowitzki makes free throw 1 of 2,63,60
204,3,11:37.0,,D. Nowitzki makes free throw 2 of 2,63,61
205,3,11:20.0,P. Tucker misses 3-pt jump shot from 22 ft,,63,61
206,3,11:19.0,,Defensive rebound by D. Nowitzki,63,61
207,3,11:13.0,,R. Jefferson misses 2-pt layup from 2 ft,63,61
208,3,11:10.0,,Offensive rebound by T. Chandler,63,61
209,3,11:09.0,,T. Chandler makes 2-pt layup at rim,63,63
210,3,10:54.0,P. Tucker makes 2-pt layup at rim (assist by M. Morris),,65,63
211,3,10:41.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,65,63
212,3,10:40.0,,Offensive rebound by R. Rondo,65,63
213,3,10:20.0,,M. Ellis makes 2-pt jump shot from 18 ft,65,65
214,3,10:09.0,M. Morris makes 2-pt jump shot from 4 ft,,67,65
215,3,10:09.0,Shooting foul by R. Jefferson (drawn by M. Morris),,67,65
216,3,10:09.0,M. Morris makes free throw 1 of 1,,68,65
217,3,9:55.0,,R. Rondo misses 2-pt jump shot from 18 ft,68,65
218,3,9:54.0,Defensive rebound by B. Wright,,68,65
219,3,9:45.0,M. Morris misses 3-pt jump shot from 23 ft,,68,65
220,3,9:44.0,,Defensive rebound by R. Rondo,68,65
221,3,9:40.0,,R. Jefferson makes 2-pt dunk at rim (assist by R. Rondo),68,67
222,3,9:11.0,M. Morris misses 2-pt jump shot from 19 ft,,68,67
223,3,9:10.0,,Defensive rebound by T. Chandler,68,67
224,3,9:03.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,68,67
225,3,9:02.0,Defensive rebound by M. Morris,,68,67
226,3,8:57.0,E. Bledsoe makes 2-pt jump shot from 5 ft,,70,67
227,3,8:44.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),70,69
228,3,8:21.0,M. Morris misses 2-pt jump shot from 10 ft,,70,69
229,3,8:20.0,,Defensive rebound by T. Chandler,70,69
230,3,8:05.0,,R. Jefferson misses 2-pt jump shot from 15 ft,70,69
231,3,8:04.0,Defensive rebound by M. Morris,,70,69
232,3,7:40.0,P. Tucker misses 2-pt hook shot from 7 ft,,70,69
233,3,7:39.0,,Defensive rebound by R. Jefferson,70,69
234,3,7:33.0,,M. Ellis makes 2-pt jump shot from 19 ft,70,71
235,3,7:31.0,Phoenix full timeout,,70,71
236,3,7:31.0,,C. Villanueva enters the game for D. Nowitzki,70,71
237,3,7:27.0,Personal foul by R. Rondo (drawn by E. Bledsoe),,70,71
238,3,7:02.0,M. Morris makes 2-pt jump shot from 13 ft (assist by M. Morris),,72,71
239,3,6:37.0,,M. Ellis misses 2-pt jump shot from 18 ft,72,71
240,3,6:36.0,,Offensive rebound by T. Chandler,72,71
241,3,6:31.0,,C. Villanueva misses 3-pt jump shot from 26 ft,72,71
242,3,6:30.0,Defensive rebound by B. Wright,,72,71
243,3,6:19.0,Turnover by E. Bledsoe (offensive foul),,72,71
244,3,6:19.0,Offensive foul by E. Bledsoe (drawn by R. Rondo),,72,71
245,3,6:19.0,T. Warren enters the game for M. Morris,,72,71
246,3,6:10.0,,R. Jefferson misses 2-pt layup from 2 ft (block by B. Wright),72,71
247,3,6:09.0,,Offensive rebound by T. Chandler,72,71
248,3,6:06.0,,T. Chandler misses 2-pt jump shot from 4 ft,72,71
249,3,6:05.0,Defensive rebound by Team,,72,71
250,3,5:50.0,P. Tucker misses 3-pt jump shot from 22 ft,,72,71
251,3,5:49.0,,Defensive rebound by R. Jefferson,72,71
252,3,5:34.0,,T. Chandler misses 2-pt hook shot from 4 ft,72,71
253,3,5:33.0,Defensive rebound by P. Tucker,,72,71
254,3,5:21.0,T. Warren misses 2-pt jump shot from 6 ft,,72,71
255,3,5:20.0,,Defensive rebound by T. Chandler,72,71
256,3,5:20.0,,Personal foul by T. Warren (drawn by T. Chandler),72,71
257,3,5:20.0,,A. Aminu enters the game for R. Jefferson,72,71
258,3,5:20.0,G. Green enters the game for M. Morris,,72,71
259,3,5:07.0,,M. Ellis misses 2-pt jump shot from 5 ft (block by P. Tucker),72,71
260,3,5:05.0,Defensive rebound by G. Green,,72,71
261,3,4:56.0,Personal foul by R. Rondo (drawn by G. Green),,72,71
262,3,4:45.0,B. Wright makes 2-pt jump shot from 4 ft,,74,71
263,3,4:27.0,,R. Rondo makes 2-pt layup from 1 ft,74,73
264,3,4:07.0,G. Green misses 2-pt jump shot from 16 ft,,74,73
265,3,4:05.0,Offensive rebound by P. Tucker,,74,73
266,3,4:04.0,P. Tucker makes 2-pt layup from 1 ft,,76,73
267,3,3:47.0,,Turnover by M. Ellis (lost ball; steal by T. Warren),76,73
268,3,3:45.0,Shooting block foul by C. Villanueva (drawn by E. Bledsoe),,76,73
269,3,3:45.0,,Dallas full timeout,76,73
270,3,3:45.0,,A. Stoudemire enters the game for T. Chandler,76,73
271,3,3:45.0,,J. Barea enters the game for M. Ellis,76,73
272,3,3:45.0,,D. Harris enters the game for R. Rondo,76,73
273,3,3:45.0,,D. Nowitzki enters the game for C. Villanueva,76,73
274,3,3:45.0,E. Bledsoe misses free throw 1 of 2,,76,73
275,3,3:45.0,Offensive rebound by Team,,76,73
276,3,3:45.0,E. Bledsoe makes free throw 2 of 2,,77,73
277,3,3:34.0,,Personal foul by P. Tucker (drawn by D. Nowitzki),77,73
278,3,3:34.0,A. Goodwin enters the game for E. Bledsoe,,77,73
279,3,3:19.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,77,73
280,3,3:18.0,,Offensive rebound by A. Aminu,77,73
281,3,3:15.0,,A. Aminu misses 2-pt jump shot from 11 ft,77,73
282,3,3:14.0,,Offensive rebound by A. Stoudemire,77,73
283,3,3:13.0,,A. Stoudemire makes 2-pt layup at rim,77,75
284,3,2:50.0,M. Morris enters the game for P. Tucker,,77,75
285,3,2:49.0,Personal foul by A. Stoudemire (drawn by G. Green),,77,75
286,3,2:49.0,G. Green makes free throw 1 of 2,,78,75
287,3,2:49.0,G. Green makes free throw 2 of 2,,79,75
288,3,2:36.0,Violation by B. Wright (def goaltending),,79,75
289,3,2:36.0,,D. Harris makes 2-pt jump shot from 6 ft,79,77
290,3,2:36.0,,Shooting foul by A. Goodwin (drawn by D. Harris),79,77
291,3,2:36.0,,D. Harris makes free throw 1 of 1,79,78
292,3,2:21.0,G. Green misses 2-pt jump shot from 20 ft,,79,78
293,3,2:20.0,,Defensive rebound by D. Nowitzki,79,78
294,3,2:06.0,,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by J. Barea),79,80
295,3,1:47.0,Turnover by G. Green (bad pass),,79,80
296,3,1:31.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,79,80
297,3,1:31.0,,Offensive rebound by A. Stoudemire,79,80
298,3,1:21.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,79,80
299,3,1:21.0,Defensive rebound by B. Wright,,79,80
300,3,1:21.0,,Loose ball foul by A. Stoudemire (drawn by B. Wright),79,80
301,3,1:21.0,B. Wright misses free throw 1 of 2,,79,80
302,3,1:21.0,Offensive rebound by Team,,79,80
303,3,1:21.0,,T. Chandler enters the game for A. Stoudemire,79,80
304,3,1:21.0,B. Wright makes free throw 2 of 2,,80,80
305,3,1:07.0,,Personal block foul by A. Goodwin (drawn by J. Barea),80,80
306,3,1:07.0,Technical foul by A. Goodwin,,80,80
307,3,1:07.0,,D. Nowitzki makes technical free throw,80,81
308,3,1:07.0,,J. Barea makes free throw 1 of 2,80,82
309,3,1:07.0,,J. Barea makes free throw 2 of 2,80,83
310,3,0:47.0,M. Morris misses 2-pt jump shot from 13 ft,,80,83
311,3,0:46.0,,Defensive rebound by J. Barea,80,83
312,3,0:41.0,,D. Harris misses 2-pt jump shot from 3 ft,80,83
313,3,0:37.0,Defensive rebound by B. Wright,,80,83
314,3,0:34.0,Turnover by B. Wright (lost ball; steal by D. Harris),,80,83
315,3,0:30.0,,J. Barea misses 3-pt jump shot from 25 ft,80,83
316,3,0:29.0,Defensive rebound by M. Morris,,80,83
317,3,0:11.0,G. Green makes 3-pt jump shot from 24 ft (assist by M. Morris),,83,83
318,3,0:05.0,,D. Harris makes 2-pt layup from 2 ft,83,85
319,3,0:01.0,A. Goodwin makes 2-pt layup at rim,,85,85
320,4,11:46.0,A. Goodwin makes 2-pt dunk at rim,,87,85
321,4,11:23.0,,D. Harris misses 2-pt jump shot from 4 ft,87,85
322,4,11:22.0,,Offensive rebound by T. Chandler,87,85
323,4,11:22.0,,T. Chandler makes 2-pt layup at rim,87,87
324,4,11:05.0,M. Morris misses 2-pt layup from 1 ft (block by A. Aminu),,87,87
325,4,11:03.0,,Defensive rebound by D. Nowitzki,87,87
326,4,10:58.0,,J. Barea misses 2-pt layup at rim,87,87
327,4,10:57.0,Defensive rebound by M. Morris,,87,87
328,4,10:48.0,G. Green misses 3-pt jump shot from 23 ft,,87,87
329,4,10:47.0,,Defensive rebound by J. Barea,87,87
330,4,10:31.0,,Personal foul by G. Green (drawn by J. Barea),87,87
331,4,10:18.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,87,89
332,4,9:57.0,Personal block foul by T. Chandler (drawn by M. Morris),,87,89
333,4,9:57.0,,A. Stoudemire enters the game for T. Chandler,87,89
334,4,9:48.0,M. Morris makes 2-pt jump shot from 18 ft (assist by M. Morris),,89,89
335,4,9:34.0,,Turnover by A. Stoudemire (lost ball; steal by M. Morris),89,89
336,4,9:33.0,Phoenix full timeout,,89,89
337,4,9:11.0,M. Morris misses 2-pt jump shot from 19 ft,,89,89
338,4,9:10.0,,Defensive rebound by A. Stoudemire,89,89
339,4,8:49.0,,D. Harris misses 2-pt layup from 1 ft (block by G. Green),89,89
340,4,8:47.0,Defensive rebound by T. Warren,,89,89
341,4,8:33.0,T. Warren misses 2-pt layup at rim,,89,89
342,4,8:32.0,,Defensive rebound by A. Stoudemire,89,89
343,4,8:27.0,,J. Barea makes 2-pt layup from 1 ft,89,91
344,4,8:06.0,T. Warren makes 2-pt jump shot from 1 ft (assist by G. Green),,91,91
345,4,7:45.0,,A. Aminu misses 3-pt jump shot from 22 ft,91,91
346,4,7:44.0,Defensive rebound by Team,,91,91
347,4,7:44.0,E. Bledsoe enters the game for A. Goodwin,,91,91
348,4,7:24.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,91,91
349,4,7:23.0,,Defensive rebound by A. Stoudemire,91,91
350,4,7:17.0,,J. Barea misses 3-pt jump shot from 24 ft,91,91
351,4,7:16.0,Defensive rebound by M. Morris,,91,91
352,4,7:10.0,Shooting foul by A. Stoudemire (drawn by G. Green),,91,91
353,4,7:10.0,G. Green makes free throw 1 of 2,,92,91
354,4,7:10.0,B. Wright enters the game for M. Morris,,92,91
355,4,7:10.0,,C. Villanueva enters the game for D. Nowitzki,92,91
356,4,7:10.0,,R. Rondo enters the game for A. Stoudemire,92,91
357,4,7:10.0,,T. Chandler enters the game for D. Harris,92,91
358,4,7:10.0,,M. Ellis enters the game for J. Barea,92,91
359,4,7:10.0,,R. Jefferson enters the game for A. Aminu,92,91
360,4,7:10.0,G. Green makes free throw 2 of 2,,93,91
361,4,7:01.0,,M. Ellis makes 2-pt jump shot from 18 ft,93,93
362,4,6:44.0,G. Green makes 2-pt jump shot from 15 ft,,95,93
363,4,6:29.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),95,95
364,4,6:15.0,M. Morris misses 2-pt jump shot from 17 ft,,95,95
365,4,6:14.0,,Defensive rebound by T. Chandler,95,95
366,4,6:00.0,,C. Villanueva misses 3-pt jump shot from 22 ft,95,95
367,4,5:59.0,Defensive rebound by G. Green,,95,95
368,4,5:53.0,Offensive foul by T. Warren (drawn by M. Ellis),,95,95
369,4,5:53.0,Turnover by T. Warren (offensive foul),,95,95
370,4,5:53.0,Official timeout,,95,95
371,4,5:53.0,P. Tucker enters the game for T. Warren,,95,95
372,4,5:40.0,,M. Ellis misses 2-pt jump shot from 8 ft,95,95
373,4,5:39.0,Defensive rebound by P. Tucker,,95,95
374,4,5:18.0,G. Green makes 3-pt jump shot from 24 ft,,98,95
375,4,4:55.0,,M. Ellis misses 2-pt jump shot from 6 ft,98,95
376,4,4:55.0,,Offensive rebound by T. Chandler,98,95
377,4,4:55.0,Loose ball foul by M. Morris (drawn by T. Chandler),,98,95
378,4,4:50.0,,M. Ellis makes 2-pt jump shot from 15 ft,98,97
379,4,4:33.0,M. Morris misses 3-pt jump shot from 24 ft,,98,97
380,4,4:33.0,,Defensive rebound by T. Chandler,98,97
381,4,4:18.0,,M. Ellis misses 2-pt jump shot from 21 ft,98,97
382,4,4:17.0,,Offensive rebound by Team,98,97
383,4,4:17.0,M. Morris enters the game for G. Green,,98,97
384,4,4:02.0,,C. Villanueva misses 2-pt jump shot from 12 ft,98,97
385,4,4:00.0,Defensive rebound by M. Morris,,98,97
