,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
128,2,8:18.0,,N. Mirotić misses 3-pt jump shot from 25 ft,34,20
129,2,8:17.0,Defensive rebound by A. Horford,,34,20
130,2,8:06.0,M. Scott misses 2-pt jump shot from 10 ft,,34,20
131,2,8:05.0,,Defensive rebound by T. Gibson,34,20
132,2,7:56.0,,A. Brooks makes 2-pt layup from 3 ft,34,22
133,2,7:46.0,Personal foul by A. Brooks (drawn by J. Teague),,34,22
134,2,7:46.0,,D. Rose enters the game for J. Butler,34,22
135,2,7:46.0,,K. Hinrich enters the game for E. Moore,34,22
136,2,7:46.0,P. Millsap enters the game for M. Scott,,34,22
137,2,7:30.0,P. Millsap makes 2-pt layup from 2 ft (assist by A. Horford),,36,22
138,2,7:14.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by K. Hinrich),36,25
139,2,6:50.0,K. Bazemore misses 3-pt jump shot from 23 ft,,36,25
140,2,6:49.0,,Defensive rebound by N. Mirotić,36,25
141,2,6:43.0,,Shooting foul by K. Bazemore (drawn by D. Rose),36,25
142,2,6:43.0,,D. Rose makes free throw 1 of 2,36,26
143,2,6:43.0,E. Brand enters the game for A. Horford,,36,26
144,2,6:43.0,D. Carroll enters the game for K. Korver,,36,26
145,2,6:43.0,,D. Rose misses free throw 2 of 2,36,26
146,2,6:41.0,Defensive rebound by E. Brand,,36,26
147,2,6:28.0,Turnover by K. Bazemore (bad pass),,36,26
148,2,6:21.0,,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),36,28
149,2,6:08.0,J. Teague makes 2-pt jump shot from 21 ft,,38,28
150,2,5:51.0,,N. Mirotić misses 3-pt jump shot from 25 ft,38,28
151,2,5:50.0,Defensive rebound by K. Bazemore,,38,28
152,2,5:36.0,Personal foul by A. Brooks (drawn by K. Bazemore),,38,28
153,2,5:36.0,Atlanta full timeout,,38,28
154,2,5:36.0,,P. Gasol enters the game for N. Mirotić,38,28
155,2,5:21.0,J. Teague misses 3-pt jump shot from 29 ft,,38,28
156,2,5:20.0,Offensive rebound by E. Brand,,38,28
157,2,5:08.0,D. Carroll makes 3-pt jump shot from 22 ft (assist by J. Teague),,41,28
158,2,4:44.0,,A. Brooks makes 3-pt jump shot from 27 ft (assist by T. Gibson),41,31
159,2,4:31.0,E. Brand misses 2-pt jump shot from 17 ft,,41,31
160,2,4:30.0,,Defensive rebound by D. Rose,41,31
161,2,4:21.0,,D. Rose misses 2-pt jump shot from 10 ft,41,31
162,2,4:20.0,Defensive rebound by K. Bazemore,,41,31
163,2,4:07.0,K. Bazemore misses 2-pt jump shot from 4 ft (block by A. Brooks),,41,31
164,2,4:06.0,,Defensive rebound by A. Brooks,41,31
165,2,4:06.0,,Personal foul by J. Teague (drawn by D. Rose),41,31
166,2,3:56.0,,P. Gasol misses 2-pt jump shot from 19 ft,41,31
167,2,3:56.0,Defensive rebound by Team,,41,31
168,2,3:56.0,,Loose ball foul by T. Gibson (drawn by P. Millsap),41,31
169,2,3:56.0,K. Korver enters the game for K. Bazemore,,41,31
170,2,3:32.0,P. Millsap misses 2-pt layup from 3 ft,,41,31
171,2,3:32.0,Offensive rebound by Team,,41,31
172,2,3:32.0,Turnover by Team (shot clock),,41,31
173,2,3:16.0,,D. Rose makes 2-pt jump shot from 5 ft (assist by P. Gasol),41,33
174,2,3:03.0,J. Teague makes 2-pt jump shot from 12 ft,,43,33
175,2,2:58.0,,Personal foul by D. Carroll (drawn by A. Brooks),43,33
176,2,2:58.0,,Chicago full timeout,43,33
177,2,2:58.0,A. Horford enters the game for E. Brand,,43,33
178,2,2:58.0,,J. Butler enters the game for A. Brooks,43,33
179,2,2:46.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Rose),43,35
180,2,2:24.0,P. Millsap misses 2-pt layup from 1 ft (block by T. Gibson),,43,35
181,2,2:22.0,Offensive rebound by P. Millsap,,43,35
182,2,2:22.0,P. Millsap makes 2-pt layup from 2 ft,,45,35
183,2,2:10.0,,J. Butler misses 3-pt jump shot from 24 ft,45,35
184,2,2:07.0,Defensive rebound by A. Horford,,45,35
185,2,2:02.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,48,35
186,2,1:46.0,,Turnover by D. Rose (bad pass; steal by A. Horford),48,35
187,2,1:41.0,Turnover by D. Carroll (bad pass; steal by T. Gibson),,48,35
188,2,1:37.0,,J. Butler makes 2-pt layup from 1 ft (assist by K. Hinrich),48,37
189,2,1:20.0,P. Millsap misses 3-pt jump shot from 24 ft,,48,37
190,2,1:19.0,,Defensive rebound by J. Butler,48,37
191,2,1:11.0,,P. Gasol makes 2-pt layup from 3 ft (assist by J. Butler),48,39
192,2,0:51.0,J. Teague misses 2-pt jump shot from 13 ft,,48,39
193,2,0:50.0,,Defensive rebound by P. Gasol,48,39
194,2,0:32.0,,P. Gasol misses 2-pt jump shot from 6 ft,48,39
195,2,0:31.0,Defensive rebound by P. Millsap,,48,39
196,2,0:24.0,D. Carroll misses 2-pt layup from 2 ft,,48,39
197,2,0:23.0,,Defensive rebound by T. Gibson,48,39
198,2,0:01.0,,D. Rose misses 3-pt jump shot from 24 ft (block by J. Teague),48,39
199,2,0:00.0,Defensive rebound by A. Horford,,48,39
200,3,11:49.0,A. Horford makes 2-pt jump shot from 16 ft (assist by P. Millsap),,50,39
201,3,11:30.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Rose),50,41
202,3,11:22.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,52,41
203,3,11:04.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by J. Butler),52,44
204,3,10:50.0,J. Teague misses 2-pt layup from 2 ft,,52,44
205,3,10:49.0,,Defensive rebound by T. Gibson,52,44
206,3,10:43.0,,D. Rose makes 3-pt jump shot from 24 ft,52,47
207,3,10:28.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by J. Teague),,54,47
208,3,10:08.0,,K. Hinrich misses 3-pt jump shot from 25 ft (block by K. Korver),54,47
209,3,10:07.0,Defensive rebound by A. Horford,,54,47
210,3,9:54.0,A. Horford makes 2-pt jump shot from 14 ft (assist by J. Teague),,56,47
211,3,9:36.0,,D. Rose misses 2-pt layup from 2 ft,56,47
212,3,9:35.0,Defensive rebound by K. Korver,,56,47
213,3,9:25.0,K. Korver misses 3-pt jump shot from 24 ft,,56,47
214,3,9:25.0,Offensive rebound by Team,,56,47
215,3,9:16.0,J. Teague misses 2-pt layup from 1 ft,,56,47
216,3,9:15.0,,Defensive rebound by D. Rose,56,47
217,3,9:06.0,,J. Butler makes 2-pt jump shot from 19 ft (assist by D. Rose),56,49
218,3,8:48.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,58,49
219,3,8:31.0,,J. Butler misses 2-pt layup from 1 ft (block by K. Korver),58,49
220,3,8:29.0,Defensive rebound by K. Korver,,58,49
221,3,8:25.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Carroll),,61,49
222,3,8:24.0,,Chicago full timeout,61,49
223,3,8:02.0,,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),61,51
224,3,7:44.0,J. Teague misses 2-pt layup from 2 ft,,61,51
225,3,7:43.0,,Defensive rebound by D. Rose,61,51
226,3,7:25.0,,T. Gibson makes 2-pt layup from 1 ft,61,53
227,3,7:14.0,Turnover by J. Teague (bad pass; steal by J. Butler),,61,53
228,3,7:11.0,,Personal foul by D. Carroll (drawn by K. Hinrich),61,53
229,3,7:07.0,,D. Rose misses 2-pt layup from 1 ft (block by J. Teague),61,53
230,3,7:06.0,Defensive rebound by D. Carroll,,61,53
231,3,6:51.0,A. Horford makes 2-pt hook shot from 10 ft (assist by P. Millsap),,63,53
232,3,6:32.0,,P. Gasol misses 2-pt jump shot from 13 ft,63,53
233,3,6:31.0,Defensive rebound by D. Carroll,,63,53
234,3,6:26.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,66,53
235,3,6:03.0,,Turnover by T. Gibson (lost ball; steal by J. Teague),66,53
236,3,6:00.0,J. Teague makes 2-pt dunk at rim,,68,53
237,3,5:40.0,,P. Gasol misses 2-pt jump shot from 15 ft,68,53
238,3,5:38.0,Defensive rebound by K. Korver,,68,53
239,3,5:14.0,D. Carroll misses 3-pt jump shot from 24 ft,,68,53
240,3,5:13.0,,Defensive rebound by J. Butler,68,53
241,3,5:06.0,,Personal foul by P. Millsap (drawn by P. Gasol),68,53
242,3,5:06.0,E. Brand enters the game for A. Horford,,68,53
243,3,5:06.0,T. Sefolosha enters the game for K. Korver,,68,53
244,3,5:02.0,,Shooting foul by E. Brand (drawn by D. Rose),68,53
245,3,5:02.0,,D. Rose makes free throw 1 of 2,68,54
246,3,5:02.0,,D. Rose misses free throw 2 of 2,68,54
247,3,5:01.0,Defensive rebound by Team,,68,54
248,3,4:46.0,Personal foul by T. Gibson (drawn by P. Millsap),,68,54
249,3,4:39.0,Turnover by J. Teague (bad pass; steal by K. Hinrich),,68,54
250,3,4:36.0,,K. Hinrich makes 2-pt layup from 1 ft,68,56
251,3,4:23.0,Personal foul by K. Hinrich (drawn by J. Teague),,68,56
252,3,4:09.0,P. Millsap makes 2-pt layup at rim,,70,56
253,3,3:51.0,,Turnover by P. Gasol (bad pass; steal by T. Sefolosha),70,56
254,3,3:43.0,D. Carroll misses 3-pt jump shot from 23 ft,,70,56
255,3,3:42.0,,Defensive rebound by P. Gasol,70,56
256,3,3:25.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by J. Butler),70,59
257,3,3:21.0,Atlanta full timeout,,70,59
258,3,3:21.0,,N. Mirotić enters the game for T. Gibson,70,59
259,3,3:21.0,,E. Moore enters the game for K. Hinrich,70,59
260,3,3:21.0,K. Korver enters the game for D. Carroll,,70,59
261,3,3:21.0,K. Bazemore enters the game for J. Teague,,70,59
262,3,3:04.0,E. Brand misses 2-pt hook shot from 4 ft,,70,59
263,3,3:03.0,,Defensive rebound by N. Mirotić,70,59
264,3,2:55.0,,D. Rose makes 2-pt jump shot from 10 ft,70,61
265,3,2:39.0,P. Millsap misses 2-pt jump shot from 6 ft,,70,61
266,3,2:38.0,Offensive rebound by E. Brand,,70,61
267,3,2:38.0,Personal foul by N. Mirotić (drawn by E. Brand),,70,61
268,3,2:38.0,A. Horford enters the game for E. Brand,,70,61
269,3,2:24.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by T. Sefolosha),,73,61
270,3,2:04.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by E. Moore),73,64
271,3,1:50.0,K. Korver misses 3-pt jump shot from 25 ft,,73,64
272,3,1:49.0,,Defensive rebound by D. Rose,73,64
273,3,1:39.0,,Shooting foul by P. Millsap (drawn by J. Butler),73,64
274,3,1:39.0,,J. Butler makes free throw 1 of 2,73,65
275,3,1:39.0,,J. Butler makes free throw 2 of 2,73,66
276,3,1:28.0,Shooting foul by N. Mirotić (drawn by P. Millsap),,73,66
277,3,1:28.0,P. Millsap makes free throw 1 of 2,,74,66
278,3,1:28.0,P. Millsap misses free throw 2 of 2,,74,66
279,3,1:26.0,,Defensive rebound by N. Mirotić,74,66
280,3,1:17.0,,D. Rose misses 3-pt jump shot from 24 ft,74,66
281,3,1:16.0,Defensive rebound by P. Millsap,,74,66
282,3,1:00.0,A. Horford makes 2-pt jump shot from 19 ft (assist by P. Millsap),,76,66
283,3,0:42.0,,E. Moore misses 2-pt jump shot from 21 ft,76,66
284,3,0:41.0,Defensive rebound by A. Horford,,76,66
285,3,0:33.0,Turnover by K. Bazemore (bad pass),,76,66
286,3,0:33.0,M. Scott enters the game for K. Bazemore,,76,66
287,3,0:33.0,J. Teague enters the game for P. Millsap,,76,66
288,3,0:21.0,,Shooting foul by M. Scott (drawn by P. Gasol),76,66
289,3,0:21.0,,P. Gasol misses free throw 1 of 2,76,66
290,3,0:21.0,,Offensive rebound by Team,76,66
291,3,0:21.0,,P. Gasol makes free throw 2 of 2,76,67
292,3,0:01.0,A. Horford misses 2-pt jump shot from 18 ft,,76,67
293,3,0:00.0,,Defensive rebound by P. Gasol,76,67
294,4,11:43.0,,T. Gibson makes 2-pt dunk at rim (assist by A. Brooks),76,69
295,4,11:27.0,J. Teague misses 3-pt jump shot from 26 ft,,76,69
296,4,11:26.0,,Defensive rebound by E. Moore,76,69
297,4,11:16.0,,Turnover by N. Mirotić (bad pass; steal by T. Sefolosha),76,69
298,4,11:09.0,K. Korver makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),,79,69
299,4,11:09.0,Shooting foul by N. Mirotić (drawn by K. Korver),,79,69
300,4,11:09.0,K. Korver makes free throw 1 of 1,,80,69
301,4,10:55.0,,E. Moore misses 3-pt jump shot from 24 ft,80,69
302,4,10:54.0,,Offensive rebound by A. Brooks,80,69
303,4,10:50.0,,A. Brooks misses 3-pt jump shot from 23 ft,80,69
304,4,10:49.0,Defensive rebound by M. Scott,,80,69
305,4,10:39.0,Offensive foul by M. Scott (drawn by T. Gibson),,80,69
306,4,10:39.0,Turnover by M. Scott (offensive foul),,80,69
307,4,10:39.0,K. Bazemore enters the game for T. Sefolosha,,80,69
308,4,10:26.0,,E. Moore makes 2-pt jump shot from 4 ft,80,71
309,4,10:09.0,J. Teague makes 3-pt jump shot from 25 ft,,83,71
310,4,9:53.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by A. Brooks),83,74
311,4,9:36.0,Shooting foul by N. Mirotić (drawn by J. Teague),,83,74
312,4,9:36.0,J. Teague makes free throw 1 of 2,,84,74
313,4,9:36.0,,P. Gasol enters the game for N. Mirotić,84,74
314,4,9:36.0,J. Teague makes free throw 2 of 2,,85,74
315,4,9:17.0,,Turnover by A. Brooks (back court),85,74
316,4,9:05.0,K. Korver misses 2-pt jump shot from 18 ft,,85,74
317,4,9:03.0,,Defensive rebound by P. Gasol,85,74
318,4,8:48.0,,A. Brooks makes 2-pt jump shot from 11 ft,85,76
319,4,8:35.0,K. Bazemore makes 2-pt layup from 1 ft (assist by K. Korver),,87,76
320,4,8:35.0,Shooting foul by E. Moore (drawn by K. Bazemore),,87,76
321,4,8:35.0,Atlanta full timeout,,87,76
322,4,8:35.0,,K. Hinrich enters the game for J. Butler,87,76
323,4,8:35.0,T. Sefolosha enters the game for J. Teague,,87,76
324,4,8:35.0,K. Bazemore makes free throw 1 of 1,,88,76
325,4,8:10.0,,A. Brooks misses 3-pt jump shot from 24 ft,88,76
326,4,8:09.0,Defensive rebound by K. Korver,,88,76
327,4,7:53.0,Turnover by M. Scott (traveling),,88,76
328,4,7:53.0,,D. Rose enters the game for E. Moore,88,76
329,4,7:36.0,,P. Gasol makes 2-pt layup from 1 ft (assist by A. Brooks),88,78
330,4,7:19.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by A. Horford),,90,78
331,4,6:59.0,,P. Gasol misses 2-pt jump shot from 17 ft,90,78
332,4,6:56.0,Defensive rebound by M. Scott,,90,78
333,4,6:35.0,K. Bazemore misses 2-pt jump shot from 19 ft,,90,78
334,4,6:34.0,Offensive rebound by M. Scott,,90,78
335,4,6:34.0,M. Scott misses 2-pt tip-in from 2 ft,,90,78
336,4,6:33.0,,Defensive rebound by D. Rose,90,78
337,4,6:29.0,,Shooting foul by K. Bazemore (drawn by A. Brooks),90,78
338,4,6:29.0,,A. Brooks makes free throw 1 of 2,90,79
339,4,6:29.0,P. Millsap enters the game for A. Horford,,90,79
340,4,6:29.0,E. Brand enters the game for K. Korver,,90,79
341,4,6:29.0,J. Teague enters the game for M. Scott,,90,79
342,4,6:29.0,D. Carroll enters the game for K. Bazemore,,90,79
343,4,6:29.0,,N. Mirotić enters the game for T. Gibson,90,79
344,4,6:29.0,,A. Brooks makes free throw 2 of 2,90,80
345,4,6:06.0,T. Sefolosha misses 2-pt jump shot from 14 ft,,90,80
346,4,6:05.0,,Defensive rebound by P. Gasol,90,80
347,4,5:51.0,,K. Hinrich makes 3-pt jump shot from 23 ft (assist by P. Gasol),90,83
348,4,5:51.0,Atlanta full timeout,,90,83
349,4,5:29.0,Shooting foul by N. Mirotić (drawn by J. Teague),,90,83
350,4,5:29.0,,T. Gibson enters the game for N. Mirotić,90,83
351,4,5:29.0,J. Teague misses free throw 1 of 2,,90,83
352,4,5:29.0,Offensive rebound by Team,,90,83
353,4,5:29.0,J. Teague makes free throw 2 of 2,,91,83
354,4,5:19.0,,D. Rose makes 2-pt layup from 2 ft,91,85
355,4,5:19.0,,Shooting foul by E. Brand (drawn by D. Rose),91,85
356,4,5:19.0,A. Horford enters the game for E. Brand,,91,85
357,4,5:19.0,,D. Rose makes free throw 1 of 1,91,86
358,4,5:02.0,T. Sefolosha makes 2-pt jump shot from 13 ft (assist by A. Horford),,93,86
359,4,4:47.0,,D. Rose misses 3-pt jump shot from 24 ft,93,86
360,4,4:46.0,,Offensive rebound by D. Rose,93,86
361,4,4:44.0,,K. Hinrich misses 3-pt jump shot from 24 ft,93,86
362,4,4:43.0,Defensive rebound by T. Sefolosha,,93,86
363,4,4:33.0,J. Teague misses 2-pt layup from 1 ft,,93,86
364,4,4:32.0,Offensive rebound by T. Sefolosha,,93,86
365,4,4:32.0,T. Sefolosha misses 2-pt tip-in from 1 ft,,93,86
366,4,4:31.0,Offensive rebound by T. Sefolosha,,93,86
367,4,4:31.0,T. Sefolosha misses 2-pt tip-in from 1 ft,,93,86
368,4,4:29.0,,Defensive rebound by T. Gibson,93,86
369,4,4:25.0,,D. Rose makes 2-pt layup from 2 ft (assist by A. Brooks),93,88
370,4,4:11.0,A. Horford makes 2-pt jump shot from 17 ft (assist by J. Teague),,95,88
371,4,3:52.0,,P. Gasol misses 2-pt jump shot from 17 ft,95,88
372,4,3:50.0,Defensive rebound by T. Sefolosha,,95,88
373,4,3:29.0,Shooting foul by T. Gibson (drawn by P. Millsap),,95,88
374,4,3:29.0,P. Millsap makes free throw 1 of 2,,96,88
375,4,3:29.0,K. Korver enters the game for T. Sefolosha,,96,88
376,4,3:29.0,,J. Butler enters the game for A. Brooks,96,88
377,4,3:29.0,P. Millsap makes free throw 2 of 2,,97,88
378,4,3:16.0,,D. Rose misses 2-pt jump shot from 10 ft (block by J. Teague),97,88
379,4,3:16.0,,Offensive rebound by Team,97,88
380,4,3:12.0,,P. Gasol makes 2-pt layup from 3 ft,97,90
381,4,3:12.0,,Shooting foul by D. Carroll (drawn by P. Gasol),97,90
