,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
108,2,10:11.0,Defensive rebound by L. Aldridge,,25,23
109,2,10:06.0,Personal foul by J. Green (drawn by M. Leonard),,25,23
110,2,10:01.0,L. Aldridge misses 2-pt layup from 1 ft,,25,23
111,2,10:00.0,,Defensive rebound by J. Green,25,23
112,2,9:48.0,,B. Udrih misses 2-pt layup from 2 ft (block by L. Aldridge),25,23
113,2,9:48.0,,Offensive rebound by Team,25,23
114,2,9:41.0,,J. Green misses 2-pt jump shot from 11 ft,25,23
115,2,9:40.0,,Offensive rebound by K. Koufos,25,23
116,2,9:40.0,,K. Koufos makes 2-pt tip-in from 2 ft,25,25
117,2,9:30.0,Personal foul by B. Udrih (drawn by L. Aldridge),,25,25
118,2,9:14.0,Turnover by L. Aldridge (lost ball; steal by T. Allen),,25,25
119,2,9:08.0,,B. Udrih makes 2-pt jump shot from 17 ft (assist by T. Allen),25,27
120,2,9:07.0,Portland full timeout,,25,27
121,2,8:41.0,L. Aldridge misses 2-pt jump shot from 12 ft (block by T. Allen),,25,27
122,2,8:38.0,,Defensive rebound by T. Allen,25,27
123,2,8:33.0,,Turnover by J. Green (bad pass),25,27
124,2,8:20.0,C. McCollum misses 2-pt jump shot from 17 ft,,25,27
125,2,8:17.0,,Defensive rebound by T. Allen,25,27
126,2,7:57.0,,J. Green misses 2-pt jump shot from 8 ft,25,27
127,2,7:56.0,,Offensive rebound by J. Green,25,27
128,2,7:56.0,D. Lillard enters the game for C. McCollum,,25,27
129,2,7:45.0,,B. Udrih makes 2-pt jump shot from 8 ft,25,29
130,2,7:28.0,D. Lillard misses 2-pt jump shot from 17 ft,,25,29
131,2,7:27.0,Offensive rebound by M. Leonard,,25,29
132,2,7:24.0,Turnover by M. Leonard (lost ball; steal by V. Carter),,25,29
133,2,7:19.0,,B. Udrih makes 2-pt layup from 1 ft,25,31
134,2,7:17.0,Portland full timeout,,25,31
135,2,7:17.0,N. Batum enters the game for M. Leonard,,25,31
136,2,7:17.0,R. Lopez enters the game for S. Blake,,25,31
137,2,7:17.0,,M. Gasol enters the game for K. Koufos,25,31
138,2,7:17.0,,M. Conley enters the game for B. Udrih,25,31
139,2,7:02.0,Turnover by R. Lopez (bad pass; steal by J. Green),,25,31
140,2,6:37.0,,M. Gasol misses 2-pt jump shot from 18 ft,25,31
141,2,6:37.0,Defensive rebound by N. Batum,,25,31
142,2,6:36.0,Personal foul by T. Allen (drawn by N. Batum),,25,31
143,2,6:25.0,D. Lillard misses 2-pt jump shot from 16 ft,,25,31
144,2,6:23.0,,Defensive rebound by J. Green,25,31
145,2,6:09.0,,J. Green makes 3-pt jump shot from 24 ft (assist by M. Gasol),25,34
146,2,5:47.0,R. Lopez makes 2-pt jump shot from 17 ft (assist by N. Batum),,27,34
147,2,5:34.0,,Shooting foul by D. Lillard (drawn by M. Conley),27,34
148,2,5:34.0,Official timeout,,27,34
149,2,5:34.0,C. McCollum enters the game for A. Crabbe,,27,34
150,2,5:34.0,,M. Conley makes free throw 1 of 2,27,35
151,2,5:34.0,,M. Conley makes free throw 2 of 2,27,36
152,2,5:18.0,L. Aldridge misses 2-pt jump shot from 19 ft,,27,36
153,2,5:16.0,,Defensive rebound by T. Allen,27,36
154,2,5:01.0,,M. Conley misses 3-pt jump shot from 26 ft,27,36
155,2,5:01.0,,Offensive rebound by V. Carter,27,36
156,2,4:56.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Green),27,39
157,2,4:32.0,C. McCollum misses 2-pt layup from 1 ft,,27,39
158,2,4:31.0,,Defensive rebound by V. Carter,27,39
159,2,4:26.0,,T. Allen misses 2-pt layup from 1 ft,27,39
160,2,4:23.0,Defensive rebound by L. Aldridge,,27,39
161,2,4:22.0,Turnover by N. Batum (bad pass; steal by M. Conley),,27,39
162,2,4:13.0,,J. Green misses 2-pt hook shot from 10 ft,27,39
163,2,4:10.0,Defensive rebound by L. Aldridge,,27,39
164,2,4:02.0,D. Lillard makes 2-pt layup from 1 ft,,29,39
165,2,3:48.0,,M. Conley makes 2-pt layup from 1 ft,29,41
166,2,3:29.0,N. Batum makes 2-pt jump shot from 14 ft (assist by L. Aldridge),,31,41
167,2,3:20.0,,Memphis full timeout,31,41
168,2,3:20.0,,C. Lee enters the game for J. Green,31,41
169,2,3:20.0,,Z. Randolph enters the game for V. Carter,31,41
170,2,3:11.0,,Shooting foul by C. McCollum (drawn by M. Gasol),31,41
171,2,3:11.0,,M. Gasol makes free throw 1 of 2,31,42
172,2,3:11.0,,M. Gasol makes free throw 2 of 2,31,43
173,2,2:57.0,D. Lillard makes 2-pt layup at rim,,33,43
174,2,2:39.0,,M. Conley makes 2-pt jump shot from 14 ft (assist by M. Gasol),33,45
175,2,2:21.0,D. Lillard misses 3-pt jump shot from 28 ft,,33,45
176,2,2:19.0,Offensive rebound by R. Lopez,,33,45
177,2,2:19.0,R. Lopez makes 2-pt tip-in from 1 ft,,35,45
178,2,2:00.0,,Turnover by Z. Randolph (bad pass; steal by C. McCollum),35,45
179,2,1:59.0,Personal take foul by Z. Randolph (drawn by C. McCollum),,35,45
180,2,1:59.0,A. Crabbe enters the game for C. McCollum,,35,45
181,2,1:44.0,A. Crabbe misses 2-pt layup from 1 ft (block by T. Allen),,35,45
182,2,1:42.0,,Defensive rebound by T. Allen,35,45
183,2,1:27.0,,Z. Randolph misses 2-pt jump shot from 19 ft,35,45
184,2,1:26.0,Defensive rebound by L. Aldridge,,35,45
185,2,1:25.0,,Loose ball foul by T. Allen (drawn by L. Aldridge),35,45
186,2,1:25.0,L. Aldridge makes free throw 1 of 2,,36,45
187,2,1:25.0,,J. Green enters the game for T. Allen,36,45
188,2,1:25.0,L. Aldridge makes free throw 2 of 2,,37,45
189,2,1:10.0,,M. Gasol misses 2-pt dunk at rim (block by R. Lopez),37,45
190,2,1:10.0,,Offensive rebound by Z. Randolph,37,45
191,2,1:10.0,,Personal foul by L. Aldridge (drawn by Z. Randolph),37,45
192,2,1:01.0,,M. Conley makes 3-pt jump shot from 25 ft,37,48
193,2,0:40.0,Turnover by L. Aldridge (lost ball; steal by C. Lee),,37,48
194,2,0:36.0,,C. Lee makes 2-pt layup from 1 ft,37,50
195,2,0:27.0,R. Lopez makes 2-pt dunk at rim,,39,50
196,2,0:07.0,,M. Conley misses 2-pt jump shot from 22 ft,39,50
197,2,0:04.0,Defensive rebound by L. Aldridge,,39,50
198,2,0:01.0,D. Lillard misses 3-pt jump shot from 32 ft,,39,50
199,2,0:00.0,Offensive rebound by Team,,39,50
200,3,11:42.0,L. Aldridge makes 2-pt jump shot from 18 ft,,41,50
201,3,11:19.0,,Turnover by M. Conley (bad pass; steal by L. Aldridge),41,50
202,3,11:15.0,N. Batum misses 2-pt layup from 1 ft (block by M. Gasol),,41,50
203,3,11:12.0,Offensive rebound by R. Lopez,,41,50
204,3,11:12.0,R. Lopez makes 2-pt layup at rim,,43,50
205,3,10:43.0,,Z. Randolph makes 2-pt layup from 2 ft,43,52
206,3,10:43.0,,Z. Randolph misses 2-pt layup from 2 ft (block by L. Aldridge),43,52
207,3,10:43.0,,Offensive rebound by Z. Randolph,43,52
208,3,10:33.0,Offensive foul by R. Lopez (drawn by M. Conley),,43,52
209,3,10:33.0,Turnover by R. Lopez (offensive foul),,43,52
210,3,10:21.0,,M. Gasol misses 2-pt jump shot from 19 ft,43,52
211,3,10:20.0,Defensive rebound by A. Crabbe,,43,52
212,3,10:16.0,Personal foul by T. Allen (drawn by R. Lopez),,43,52
213,3,10:09.0,N. Batum misses 3-pt jump shot from 26 ft,,43,52
214,3,10:08.0,,Defensive rebound by M. Gasol,43,52
215,3,9:52.0,,Z. Randolph makes 2-pt jump shot from 11 ft (assist by M. Conley),43,54
216,3,9:37.0,N. Batum makes 2-pt layup at rim (assist by D. Lillard),,45,54
217,3,9:22.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),45,56
218,3,9:09.0,Turnover by L. Aldridge (lost ball),,45,56
219,3,8:59.0,,Def 3 sec tech foul by R. Lopez,45,56
220,3,8:59.0,,C. Lee misses technical free throw,45,56
221,3,8:59.0,,Offensive rebound by Team,45,56
222,3,8:52.0,,M. Conley misses 2-pt jump shot from 9 ft,45,56
223,3,8:50.0,Defensive rebound by A. Crabbe,,45,56
224,3,8:39.0,Turnover by A. Crabbe (lost ball; steal by C. Lee),,45,56
225,3,8:31.0,,Z. Randolph makes 2-pt jump shot from 6 ft,45,58
226,3,8:13.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,45,58
227,3,8:13.0,L. Aldridge makes free throw 1 of 2,,46,58
228,3,8:13.0,L. Aldridge makes free throw 2 of 2,,47,58
229,3,7:49.0,,M. Gasol misses 2-pt hook shot from 7 ft,47,58
230,3,7:47.0,Defensive rebound by L. Aldridge,,47,58
231,3,7:35.0,D. Lillard misses 3-pt jump shot from 26 ft,,47,58
232,3,7:34.0,Offensive rebound by N. Batum,,47,58
233,3,7:32.0,N. Batum makes 2-pt jump shot from 9 ft,,49,58
234,3,7:11.0,,T. Allen misses 2-pt layup from 2 ft,49,58
235,3,7:10.0,,Offensive rebound by T. Allen,49,58
236,3,7:10.0,,T. Allen makes 2-pt layup from 2 ft,49,60
237,3,6:46.0,L. Aldridge misses 2-pt jump shot from 13 ft,,49,60
238,3,6:44.0,,Defensive rebound by T. Allen,49,60
239,3,6:42.0,,Personal foul by L. Aldridge (drawn by Z. Randolph),49,60
240,3,6:42.0,C. McCollum enters the game for A. Crabbe,,49,60
241,3,6:31.0,,Z. Randolph misses 2-pt layup from 3 ft,49,60
242,3,6:30.0,,Offensive rebound by M. Gasol,49,60
243,3,6:24.0,,C. Lee makes 2-pt layup at rim (assist by M. Conley),49,62
244,3,6:14.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,49,62
245,3,6:14.0,L. Aldridge makes free throw 1 of 2,,50,62
246,3,6:14.0,L. Aldridge makes free throw 2 of 2,,51,62
247,3,6:01.0,,C. Lee makes 2-pt jump shot from 19 ft (assist by M. Conley),51,64
248,3,5:59.0,Portland full timeout,,51,64
249,3,5:59.0,J. Freeland enters the game for R. Lopez,,51,64
250,3,5:43.0,L. Aldridge misses 2-pt jump shot from 16 ft,,51,64
251,3,5:41.0,,Defensive rebound by M. Gasol,51,64
252,3,5:24.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by C. Lee),51,66
253,3,5:03.0,N. Batum misses 3-pt jump shot from 24 ft,,51,66
254,3,5:01.0,Offensive rebound by L. Aldridge,,51,66
255,3,5:01.0,L. Aldridge makes 2-pt tip-in from 2 ft,,53,66
256,3,4:40.0,,M. Gasol misses 2-pt jump shot from 20 ft,53,66
257,3,4:39.0,Defensive rebound by N. Batum,,53,66
258,3,4:37.0,Personal foul by T. Allen (drawn by N. Batum),,53,66
259,3,4:37.0,,J. Green enters the game for T. Allen,53,66
260,3,4:28.0,Offensive foul by L. Aldridge (drawn by M. Conley),,53,66
261,3,4:28.0,Turnover by L. Aldridge (offensive foul),,53,66
262,3,4:05.0,,Z. Randolph misses 3-pt jump shot from 26 ft,53,66
263,3,4:02.0,Defensive rebound by N. Batum,,53,66
264,3,3:55.0,L. Aldridge misses 2-pt jump shot from 19 ft,,53,66
265,3,3:54.0,,Defensive rebound by Z. Randolph,53,66
266,3,3:48.0,,Shooting foul by D. Lillard (drawn by M. Gasol),53,66
267,3,3:48.0,,M. Gasol makes free throw 1 of 2,53,67
268,3,3:48.0,,B. Udrih enters the game for M. Conley,53,67
269,3,3:48.0,,M. Gasol makes free throw 2 of 2,53,68
270,3,3:36.0,Shooting foul by B. Udrih (drawn by D. Lillard),,53,68
271,3,3:36.0,D. Lillard makes free throw 1 of 2,,54,68
272,3,3:36.0,D. Lillard makes free throw 2 of 2,,55,68
273,3,3:22.0,,Z. Randolph misses 2-pt jump shot from 15 ft,55,68
274,3,3:21.0,Defensive rebound by J. Freeland,,55,68
275,3,3:13.0,D. Lillard misses 2-pt jump shot from 12 ft,,55,68
276,3,3:11.0,,Defensive rebound by M. Gasol,55,68
277,3,2:56.0,,Z. Randolph makes 2-pt jump shot from 5 ft,55,70
278,3,2:30.0,C. McCollum misses 2-pt jump shot from 6 ft (block by M. Gasol),,55,70
279,3,2:30.0,Offensive rebound by L. Aldridge,,55,70
280,3,2:30.0,L. Aldridge misses 2-pt layup from 1 ft (block by J. Green),,55,70
281,3,2:30.0,Offensive rebound by Team,,55,70
282,3,2:30.0,Turnover by Team (shot clock),,55,70
283,3,2:30.0,,Memphis full timeout,55,70
284,3,2:30.0,R. Lopez enters the game for L. Aldridge,,55,70
285,3,2:30.0,M. Leonard enters the game for J. Freeland,,55,70
286,3,2:06.0,,C. Lee makes 3-pt jump shot from 28 ft,55,73
287,3,1:50.0,Turnover by N. Batum (bad pass; steal by Z. Randolph),,55,73
288,3,1:35.0,,B. Udrih misses 2-pt jump shot from 20 ft,55,73
289,3,1:34.0,Defensive rebound by M. Leonard,,55,73
290,3,1:22.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by N. Batum),,58,73
291,3,1:02.0,,K. Koufos enters the game for Z. Randolph,58,73
292,3,0:54.0,,J. Green misses 3-pt jump shot from 24 ft,58,73
293,3,0:53.0,Defensive rebound by Team,,58,73
294,3,0:35.0,D. Lillard makes 2-pt layup from 1 ft,,60,73
295,3,0:29.0,,K. Koufos misses 2-pt jump shot from 13 ft,60,73
296,3,0:27.0,,Offensive rebound by Team,60,73
297,3,0:27.0,,V. Carter enters the game for K. Koufos,60,73
298,3,0:08.0,,B. Udrih misses 2-pt jump shot from 20 ft,60,73
299,3,0:06.0,Defensive rebound by C. McCollum,,60,73
300,3,0:01.0,C. McCollum misses 2-pt jump shot from 13 ft,,60,73
301,3,0:00.0,Offensive rebound by Team,,60,73
302,4,11:47.0,,J. Green misses 2-pt jump shot from 5 ft (block by L. Aldridge),60,73
303,4,11:44.0,Defensive rebound by C. McCollum,,60,73
304,4,11:33.0,C. McCollum makes 2-pt layup from 2 ft,,62,73
305,4,11:20.0,,J. Green makes 2-pt jump shot from 21 ft (assist by B. Udrih),62,75
306,4,11:00.0,Shooting foul by K. Koufos (drawn by L. Aldridge),,62,75
307,4,11:00.0,L. Aldridge makes free throw 1 of 2,,63,75
308,4,11:00.0,L. Aldridge makes free throw 2 of 2,,64,75
309,4,10:45.0,,J. Green misses 2-pt jump shot from 19 ft,64,75
310,4,10:45.0,Defensive rebound by Team,,64,75
311,4,10:27.0,Shooting foul by K. Koufos (drawn by L. Aldridge),,64,75
312,4,10:27.0,L. Aldridge misses free throw 1 of 2,,64,75
313,4,10:27.0,Offensive rebound by Team,,64,75
314,4,10:27.0,L. Aldridge makes free throw 2 of 2,,65,75
315,4,10:16.0,,Shooting foul by M. Leonard (drawn by B. Udrih),65,75
316,4,10:16.0,,B. Udrih makes free throw 1 of 2,65,76
317,4,10:16.0,,B. Udrih makes free throw 2 of 2,65,77
318,4,9:57.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by N. Batum),,68,77
319,4,9:44.0,,V. Carter misses 2-pt jump shot from 9 ft,68,77
320,4,9:41.0,Defensive rebound by N. Batum,,68,77
321,4,9:31.0,C. McCollum misses 3-pt jump shot from 25 ft,,68,77
322,4,9:31.0,Offensive rebound by Team,,68,77
323,4,9:31.0,,Loose ball foul by B. Udrih (drawn by M. Leonard),68,77
324,4,9:22.0,L. Aldridge misses 2-pt jump shot from 7 ft,,68,77
325,4,9:21.0,,Defensive rebound by J. Green,68,77
326,4,9:15.0,,Memphis full timeout,68,77
327,4,9:08.0,,V. Carter misses 3-pt jump shot from 26 ft,68,77
328,4,9:07.0,Defensive rebound by M. Leonard,,68,77
329,4,8:52.0,L. Aldridge misses 2-pt jump shot from 12 ft,,68,77
330,4,8:51.0,,Defensive rebound by V. Carter,68,77
331,4,8:42.0,,V. Carter makes 3-pt jump shot from 23 ft (assist by J. Green),68,80
332,4,8:30.0,M. Leonard makes 2-pt dunk at rim (assist by N. Batum),,70,80
333,4,8:17.0,,V. Carter misses 3-pt jump shot from 23 ft,70,80
334,4,8:16.0,Defensive rebound by Team,,70,80
335,4,7:59.0,,Violation by V. Carter (kicked ball),70,80
336,4,7:59.0,D. Lillard enters the game for C. McCollum,,70,80
337,4,7:52.0,M. Leonard misses 2-pt jump shot from 15 ft,,70,80
338,4,7:49.0,,Defensive rebound by V. Carter,70,80
339,4,7:27.0,,J. Green makes 2-pt jump shot from 14 ft,70,82
340,4,7:27.0,Portland full timeout,,70,82
341,4,7:27.0,,M. Gasol enters the game for K. Koufos,70,82
342,4,7:27.0,,Z. Randolph enters the game for V. Carter,70,82
343,4,7:27.0,R. Lopez enters the game for M. Leonard,,70,82
344,4,7:27.0,A. Crabbe enters the game for S. Blake,,70,82
345,4,7:12.0,N. Batum makes 3-pt jump shot from 23 ft (assist by A. Crabbe),,73,82
346,4,6:53.0,,Shooting foul by R. Lopez (drawn by M. Gasol),73,82
347,4,6:53.0,,M. Gasol makes free throw 1 of 2,73,83
348,4,6:53.0,,M. Gasol makes free throw 2 of 2,73,84
349,4,6:28.0,L. Aldridge misses 3-pt jump shot from 26 ft,,73,84
350,4,6:27.0,,Defensive rebound by Z. Randolph,73,84
351,4,6:06.0,,M. Gasol makes 2-pt hook shot from 8 ft,73,86
352,4,5:48.0,Personal foul by M. Gasol (drawn by R. Lopez),,73,86
353,4,5:48.0,C. McCollum enters the game for A. Crabbe,,73,86
354,4,5:48.0,,C. Lee enters the game for J. Green,73,86
355,4,5:43.0,C. McCollum makes 2-pt jump shot from 20 ft,,75,86
356,4,5:24.0,,Personal foul by R. Lopez (drawn by M. Gasol),75,86
357,4,5:24.0,,M. Conley enters the game for B. Udrih,75,86
358,4,5:09.0,,C. Lee makes 2-pt jump shot from 12 ft (assist by Z. Randolph),75,88
359,4,4:57.0,D. Lillard misses 2-pt jump shot from 11 ft,,75,88
360,4,4:55.0,,Defensive rebound by M. Gasol,75,88
361,4,4:39.0,,M. Conley makes 2-pt layup from 1 ft,75,90
362,4,4:39.0,Portland full timeout,,75,90
363,4,4:23.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by N. Batum),,78,90
364,4,4:04.0,,M. Gasol misses 2-pt jump shot from 17 ft,78,90
365,4,4:03.0,,Offensive rebound by T. Allen,78,90
366,4,3:48.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),78,92
367,4,3:31.0,N. Batum misses 2-pt jump shot from 20 ft,,78,92
368,4,3:29.0,,Defensive rebound by T. Allen,78,92
369,4,3:05.0,,Z. Randolph misses 2-pt jump shot from 4 ft (block by L. Aldridge),78,92
370,4,3:04.0,,Offensive rebound by Z. Randolph,78,92
371,4,3:04.0,,Turnover by Team (shot clock),78,92
372,4,2:48.0,C. McCollum misses 3-pt jump shot from 25 ft,,78,92
373,4,2:47.0,,Defensive rebound by C. Lee,78,92
374,4,2:41.0,,Turnover by T. Allen (lost ball; steal by L. Aldridge),78,92
375,4,2:31.0,D. Lillard misses 2-pt layup from 2 ft (block by T. Allen),,78,92
376,4,2:31.0,,Defensive rebound by Team,78,92
377,4,2:15.0,,C. Lee misses 3-pt jump shot from 23 ft,78,92
378,4,2:14.0,Defensive rebound by C. McCollum,,78,92
379,4,2:08.0,C. McCollum misses 2-pt layup from 3 ft (block by M. Gasol),,78,92
380,4,2:06.0,,Defensive rebound by Z. Randolph,78,92
381,4,1:50.0,,Shooting foul by C. McCollum (drawn by M. Conley),78,92
382,4,1:50.0,,M. Conley makes free throw 1 of 2,78,93
383,4,1:50.0,M. Leonard enters the game for R. Lopez,,78,93
384,4,1:50.0,,M. Conley makes free throw 2 of 2,78,94
385,4,1:34.0,N. Batum misses 3-pt jump shot from 27 ft,,78,94
386,4,1:33.0,Offensive rebound by Team,,78,94
387,4,1:19.0,N. Batum misses 2-pt jump shot from 10 ft,,78,94
