,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
50,1,4:27.0,Def 3 sec tech foul by S. Ibaka,,17,17
51,1,4:27.0,C. Lee makes technical free throw,,18,17
52,1,4:15.0,M. Conley misses 3-pt jump shot from 24 ft,,18,17
53,1,4:15.0,,Defensive rebound by S. Ibaka,18,17
54,1,3:50.0,,R. Jackson misses 3-pt jump shot from 26 ft,18,17
55,1,3:50.0,,Offensive rebound by Team,18,17
56,1,3:50.0,,Turnover by Team (shot clock),18,17
57,1,3:39.0,Z. Randolph misses 2-pt jump shot from 3 ft,,18,17
58,1,3:38.0,,Defensive rebound by R. Jackson,18,17
59,1,3:33.0,,Turnover by R. Jackson (bad pass; steal by T. Allen),18,17
60,1,3:27.0,T. Allen misses 2-pt layup at rim,,18,17
61,1,3:26.0,Offensive rebound by C. Lee,,18,17
62,1,3:26.0,C. Lee misses 2-pt layup at rim,,18,17
63,1,3:24.0,,Defensive rebound by R. Jackson,18,17
64,1,3:03.0,,R. Jackson misses 3-pt jump shot from 25 ft,18,17
65,1,3:02.0,,Offensive rebound by Team,18,17
66,1,3:02.0,,Turnover by Team (shot clock),18,17
67,1,3:02.0,,S. Telfair enters the game for R. Jackson,18,17
68,1,2:47.0,C. Lee makes 2-pt jump shot from 14 ft (assist by T. Allen),,20,17
69,1,2:29.0,,J. Lamb makes 2-pt layup at rim,20,19
70,1,2:11.0,C. Lee misses 2-pt layup from 2 ft,,20,19
71,1,2:10.0,,Defensive rebound by S. Adams,20,19
72,1,1:58.0,,S. Ibaka misses 2-pt jump shot from 13 ft,20,19
73,1,1:57.0,Defensive rebound by Team,,20,19
74,1,1:56.0,,N. Collison enters the game for S. Ibaka,20,19
75,1,1:56.0,V. Carter enters the game for T. Allen,,20,19
76,1,1:36.0,V. Carter misses 2-pt jump shot from 21 ft,,20,19
77,1,1:35.0,,Defensive rebound by N. Collison,20,19
78,1,1:20.0,,J. Lamb misses 3-pt jump shot from 24 ft,20,19
79,1,1:19.0,Defensive rebound by Z. Randolph,,20,19
80,1,1:04.0,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),,22,19
81,1,0:46.0,,N. Collison misses 2-pt jump shot from 17 ft,22,19
82,1,0:45.0,Defensive rebound by V. Carter,,22,19
83,1,0:36.0,M. Gasol misses 2-pt jump shot from 4 ft,,22,19
84,1,0:36.0,Offensive rebound by Team,,22,19
85,1,0:36.0,,Loose ball foul by N. Collison (drawn by Z. Randolph),22,19
86,1,0:36.0,J. Leuer enters the game for Z. Randolph,,22,19
87,1,0:27.0,V. Carter misses 3-pt jump shot from 24 ft,,22,19
88,1,0:26.0,,Defensive rebound by N. Collison,22,19
89,1,0:02.0,,S. Telfair misses 2-pt jump shot from 9 ft,22,19
90,1,0:01.0,Defensive rebound by J. Leuer,,22,19
91,2,11:50.0,,S. Telfair makes 2-pt jump shot from 11 ft,22,21
92,2,11:30.0,J. Leuer misses 2-pt jump shot from 6 ft,,22,21
93,2,11:29.0,,Defensive rebound by R. Jackson,22,21
94,2,11:19.0,,K. Perkins misses 2-pt jump shot from 3 ft (block by M. Gasol),22,21
95,2,11:18.0,,Offensive rebound by Team,22,21
96,2,11:18.0,Q. Pondexter enters the game for C. Lee,,22,21
97,2,11:08.0,,S. Telfair misses 2-pt jump shot from 18 ft,22,21
98,2,11:08.0,Defensive rebound by V. Carter,,22,21
99,2,10:55.0,V. Carter makes 3-pt jump shot from 23 ft (assist by M. Gasol),,25,21
100,2,10:38.0,,Turnover by S. Telfair (bad pass; steal by V. Carter),25,21
101,2,10:33.0,V. Carter misses 3-pt jump shot from 24 ft,,25,21
102,2,10:32.0,,Defensive rebound by S. Telfair,25,21
103,2,10:16.0,,S. Telfair misses 3-pt jump shot from 24 ft,25,21
104,2,10:15.0,Defensive rebound by M. Gasol,,25,21
105,2,10:01.0,V. Carter misses 2-pt jump shot from 9 ft,,25,21
106,2,10:00.0,,Defensive rebound by L. Thomas,25,21
107,2,9:49.0,,R. Jackson misses 2-pt layup from 1 ft (block by M. Gasol),25,21
108,2,9:47.0,Defensive rebound by V. Carter,,25,21
109,2,9:44.0,J. Leuer makes 2-pt layup from 2 ft (assist by B. Udrih),,27,21
110,2,9:24.0,,Turnover by S. Telfair (traveling),27,21
111,2,9:24.0,K. Koufos enters the game for M. Gasol,,27,21
112,2,9:13.0,V. Carter makes 2-pt jump shot from 22 ft (assist by B. Udrih),,29,21
113,2,9:13.0,,Oklahoma City full timeout,29,21
114,2,9:13.0,,J. Lamb enters the game for L. Thomas,29,21
115,2,8:53.0,,S. Telfair makes 2-pt jump shot from 3 ft,29,23
116,2,8:36.0,V. Carter makes 2-pt jump shot from 22 ft (assist by B. Udrih),,31,23
117,2,8:22.0,,Turnover by S. Telfair (bad pass),31,23
118,2,8:08.0,J. Leuer misses 2-pt jump shot from 19 ft,,31,23
119,2,8:07.0,,Defensive rebound by K. Perkins,31,23
120,2,7:57.0,,S. Telfair makes 3-pt jump shot from 23 ft (assist by K. Perkins),31,26
121,2,7:42.0,J. Leuer misses 2-pt jump shot from 3 ft,,31,26
122,2,7:41.0,,Defensive rebound by R. Jackson,31,26
123,2,7:22.0,,R. Jackson makes 2-pt jump shot from 6 ft,31,28
124,2,7:21.0,Memphis full timeout,,31,28
125,2,7:21.0,T. Allen enters the game for V. Carter,,31,28
126,2,7:21.0,Z. Randolph enters the game for J. Leuer,,31,28
127,2,7:10.0,Personal foul by J. Lamb (drawn by Q. Pondexter),,31,28
128,2,6:56.0,K. Koufos makes 2-pt hook shot from 2 ft (assist by Q. Pondexter),,33,28
129,2,6:28.0,,Turnover by K. Perkins (lost ball; steal by Z. Randolph),33,28
130,2,6:11.0,Z. Randolph makes 2-pt layup from 2 ft,,35,28
131,2,6:11.0,Shooting foul by N. Collison (drawn by Z. Randolph),,35,28
132,2,6:11.0,,S. Ibaka enters the game for N. Collison,35,28
133,2,6:11.0,Z. Randolph makes free throw 1 of 1,,36,28
134,2,5:56.0,,J. Lamb misses 3-pt jump shot from 22 ft (block by T. Allen),36,28
135,2,5:56.0,,Offensive rebound by Team,36,28
136,2,5:50.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by S. Telfair),36,31
137,2,5:32.0,Z. Randolph makes 2-pt jump shot from 16 ft,,38,31
138,2,5:18.0,,J. Lamb makes 2-pt layup at rim (assist by R. Jackson),38,33
139,2,5:06.0,Personal foul by K. Perkins (drawn by Z. Randolph),,38,33
140,2,5:06.0,,S. Adams enters the game for K. Perkins,38,33
141,2,5:06.0,M. Conley enters the game for B. Udrih,,38,33
142,2,5:00.0,M. Conley misses 2-pt jump shot from 6 ft,,38,33
143,2,4:59.0,,Defensive rebound by S. Ibaka,38,33
144,2,4:57.0,,Turnover by S. Ibaka (bad pass; steal by T. Allen),38,33
145,2,4:46.0,Z. Randolph misses 2-pt jump shot from 3 ft,,38,33
146,2,4:46.0,Offensive rebound by K. Koufos,,38,33
147,2,4:46.0,K. Koufos misses 2-pt tip-in from 1 ft,,38,33
148,2,4:46.0,,Defensive rebound by Team,38,33
149,2,4:46.0,Violation by Team (delay of game),,38,33
150,2,4:35.0,,S. Ibaka misses 2-pt jump shot from 15 ft,38,33
151,2,4:34.0,Defensive rebound by T. Allen,,38,33
152,2,4:14.0,Shooting foul by S. Ibaka (drawn by Z. Randolph),,38,33
153,2,4:14.0,Z. Randolph makes free throw 1 of 2,,39,33
154,2,4:14.0,M. Gasol enters the game for Q. Pondexter,,39,33
155,2,4:14.0,C. Lee enters the game for K. Koufos,,39,33
156,2,4:14.0,,I. Smith enters the game for S. Telfair,39,33
157,2,4:14.0,Z. Randolph makes free throw 2 of 2,,40,33
158,2,3:59.0,,J. Lamb makes 2-pt jump shot from 4 ft,40,35
159,2,3:39.0,Turnover by M. Gasol (traveling),,40,35
160,2,3:26.0,,S. Ibaka misses 2-pt jump shot from 13 ft,40,35
161,2,3:25.0,Defensive rebound by M. Conley,,40,35
162,2,3:18.0,Turnover by M. Gasol (traveling),,40,35
163,2,2:57.0,,S. Ibaka misses 2-pt jump shot from 8 ft,40,35
164,2,2:56.0,,Offensive rebound by S. Adams,40,35
165,2,2:56.0,,S. Adams makes 2-pt tip-in from 1 ft,40,37
166,2,2:44.0,M. Conley makes 2-pt layup at rim,,42,37
167,2,2:27.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by I. Smith),42,40
168,2,2:03.0,C. Lee makes 2-pt jump shot from 14 ft (assist by M. Gasol),,44,40
169,2,1:44.0,,S. Ibaka misses 3-pt jump shot from 22 ft,44,40
170,2,1:43.0,Defensive rebound by M. Conley,,44,40
171,2,1:25.0,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Conley),,47,40
172,2,1:10.0,,Personal foul by Z. Randolph (drawn by S. Ibaka),47,40
173,2,1:10.0,Official timeout,,47,40
174,2,1:02.0,,R. Jackson misses 2-pt jump shot from 17 ft,47,40
175,2,1:01.0,Defensive rebound by Z. Randolph,,47,40
176,2,0:43.0,M. Conley misses 2-pt jump shot from 10 ft,,47,40
177,2,0:42.0,Offensive rebound by M. Conley,,47,40
178,2,0:42.0,M. Conley misses 2-pt layup from 2 ft,,47,40
179,2,0:40.0,,Defensive rebound by S. Ibaka,47,40
180,2,0:25.0,,J. Lamb misses 3-pt jump shot from 25 ft,47,40
181,2,0:24.0,Defensive rebound by Team,,47,40
182,2,0:24.0,V. Carter enters the game for T. Allen,,47,40
183,2,0:05.0,M. Conley makes 2-pt layup from 2 ft,,49,40
184,2,0:00.0,,R. Jackson misses 2-pt jump shot from 6 ft,49,40
185,2,0:00.0,Defensive rebound by Team,,49,40
186,3,11:39.0,,L. Thomas misses 2-pt jump shot from 17 ft,49,40
187,3,11:38.0,,Offensive rebound by J. Lamb,49,40
188,3,11:35.0,,J. Lamb misses 2-pt jump shot from 8 ft,49,40
189,3,11:34.0,Defensive rebound by C. Lee,,49,40
190,3,11:20.0,Turnover by Z. Randolph (bad pass; steal by S. Adams),,49,40
191,3,11:12.0,,Turnover by J. Lamb (traveling),49,40
192,3,10:49.0,C. Lee misses 2-pt jump shot from 5 ft,,49,40
193,3,10:48.0,,Defensive rebound by L. Thomas,49,40
194,3,10:23.0,,S. Adams misses 2-pt hook shot from 8 ft,49,40
195,3,10:22.0,Defensive rebound by T. Allen,,49,40
196,3,10:11.0,T. Allen makes 2-pt layup at rim (assist by M. Conley),,51,40
197,3,10:02.0,,Personal foul by M. Gasol (drawn by S. Adams),51,40
198,3,9:53.0,,J. Lamb misses 2-pt jump shot from 11 ft,51,40
199,3,9:52.0,Defensive rebound by M. Gasol,,51,40
200,3,9:42.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Conley),,53,40
201,3,9:31.0,,Oklahoma City full timeout,53,40
202,3,9:20.0,,L. Thomas misses 2-pt layup from 1 ft (block by M. Gasol),53,40
203,3,9:18.0,,Offensive rebound by S. Adams,53,40
204,3,9:16.0,,S. Adams makes 2-pt hook shot from 2 ft,53,42
205,3,8:58.0,Z. Randolph makes 2-pt jump shot from 3 ft,,55,42
206,3,8:58.0,Shooting foul by S. Adams (drawn by Z. Randolph),,55,42
207,3,8:58.0,Z. Randolph makes free throw 1 of 1,,56,42
208,3,8:44.0,,Personal foul by T. Allen (drawn by J. Lamb),56,42
209,3,8:35.0,,S. Ibaka makes 2-pt hook shot from 2 ft (assist by R. Jackson),56,44
210,3,8:19.0,T. Allen misses 2-pt jump shot from 21 ft,,56,44
211,3,8:19.0,,Defensive rebound by Team,56,44
212,3,8:02.0,,J. Lamb makes 2-pt dunk at rim (assist by S. Adams),56,46
213,3,7:45.0,Z. Randolph misses 2-pt jump shot from 13 ft,,56,46
214,3,7:43.0,,Defensive rebound by L. Thomas,56,46
215,3,7:36.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Jackson),56,48
216,3,7:28.0,Memphis full timeout,,56,48
217,3,7:09.0,Z. Randolph misses 2-pt jump shot from 14 ft,,56,48
218,3,7:08.0,,Defensive rebound by L. Thomas,56,48
219,3,7:00.0,,Offensive foul by S. Ibaka (drawn by Z. Randolph),56,48
220,3,7:00.0,,Turnover by S. Ibaka (offensive foul),56,48
221,3,6:47.0,Turnover by M. Gasol (lost ball),,56,48
222,3,6:34.0,V. Carter enters the game for T. Allen,,56,48
223,3,6:31.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by L. Thomas),56,51
224,3,6:14.0,M. Gasol misses 2-pt jump shot from 13 ft,,56,51
225,3,6:12.0,,Defensive rebound by S. Adams,56,51
226,3,5:52.0,,R. Jackson misses 2-pt layup from 2 ft,56,51
227,3,5:51.0,Defensive rebound by M. Gasol,,56,51
228,3,5:36.0,M. Conley misses 2-pt layup at rim,,56,51
229,3,5:35.0,,Defensive rebound by S. Ibaka,56,51
230,3,5:25.0,,S. Ibaka misses 3-pt jump shot from 24 ft,56,51
231,3,5:24.0,Defensive rebound by M. Gasol,,56,51
232,3,5:11.0,M. Gasol misses 2-pt jump shot from 15 ft,,56,51
233,3,5:10.0,,Defensive rebound by S. Ibaka,56,51
234,3,4:55.0,,R. Jackson makes 3-pt jump shot from 24 ft,56,54
235,3,4:45.0,Personal foul by L. Thomas (drawn by V. Carter),,56,54
236,3,4:45.0,K. Koufos enters the game for M. Gasol,,56,54
237,3,4:45.0,,N. Collison enters the game for S. Ibaka,56,54
238,3,4:31.0,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Conley),,59,54
239,3,4:21.0,,Turnover by R. Jackson (offensive foul),59,54
240,3,4:21.0,,Offensive foul by R. Jackson (drawn by M. Conley),59,54
241,3,4:09.0,M. Conley makes 2-pt layup at rim,,61,54
242,3,3:49.0,,J. Lamb makes 2-pt layup from 2 ft,61,56
243,3,3:30.0,Personal foul by J. Lamb (drawn by C. Lee),,61,56
244,3,3:30.0,,S. Telfair enters the game for R. Jackson,61,56
245,3,3:22.0,Shooting foul by S. Adams (drawn by M. Conley),,61,56
246,3,3:22.0,M. Conley makes free throw 1 of 2,,62,56
247,3,3:22.0,,K. Perkins enters the game for S. Adams,62,56
248,3,3:22.0,M. Conley makes free throw 2 of 2,,63,56
249,3,3:13.0,,Personal foul by V. Carter (drawn by S. Telfair),63,56
250,3,3:11.0,,Shooting foul by V. Carter (drawn by L. Thomas),63,56
251,3,3:11.0,,L. Thomas makes free throw 1 of 2,63,57
252,3,3:11.0,,L. Thomas misses free throw 2 of 2,63,57
253,3,3:09.0,,Offensive rebound by N. Collison,63,57
254,3,2:57.0,,K. Perkins misses 2-pt hook shot from 5 ft,63,57
255,3,2:56.0,Defensive rebound by Z. Randolph,,63,57
256,3,2:41.0,Personal foul by K. Perkins (drawn by V. Carter),,63,57
257,3,2:41.0,V. Carter makes free throw 1 of 2,,64,57
258,3,2:41.0,M. Gasol enters the game for Z. Randolph,,64,57
259,3,2:41.0,V. Carter misses free throw 2 of 2,,64,57
260,3,2:40.0,,Defensive rebound by K. Perkins,64,57
261,3,2:21.0,,Turnover by L. Thomas (traveling),64,57
262,3,2:08.0,Turnover by V. Carter (traveling),,64,57
263,3,1:45.0,,S. Telfair misses 2-pt jump shot from 4 ft,64,57
264,3,1:44.0,,Offensive rebound by K. Perkins,64,57
265,3,1:44.0,,K. Perkins makes 2-pt layup at rim,64,59
266,3,1:27.0,M. Conley misses 2-pt layup from 1 ft,,64,59
267,3,1:26.0,Offensive rebound by K. Koufos,,64,59
268,3,1:26.0,K. Koufos misses 2-pt tip-in from 1 ft,,64,59
269,3,1:25.0,,Defensive rebound by L. Thomas,64,59
270,3,1:07.0,,S. Telfair makes 3-pt jump shot from 23 ft,64,62
271,3,0:49.0,M. Gasol makes 2-pt jump shot from 12 ft,,66,62
272,3,0:35.0,B. Udrih enters the game for M. Conley,,66,62
273,3,0:34.0,,Turnover by L. Thomas (bad pass; steal by C. Lee),66,62
274,3,0:25.0,V. Carter misses 2-pt jump shot from 15 ft,,66,62
275,3,0:24.0,,Defensive rebound by J. Lamb,66,62
276,3,0:01.0,,N. Collison misses 2-pt jump shot from 14 ft,66,62
277,3,0:00.0,Defensive rebound by K. Koufos,,66,62
278,4,11:39.0,Shooting foul by S. Telfair (drawn by Q. Pondexter),,66,62
279,4,11:39.0,Q. Pondexter makes free throw 1 of 2,,67,62
280,4,11:39.0,Q. Pondexter makes free throw 2 of 2,,68,62
281,4,11:31.0,,Personal foul by Q. Pondexter (drawn by R. Jackson),68,62
282,4,11:27.0,,R. Jackson misses 3-pt jump shot from 26 ft,68,62
283,4,11:26.0,Defensive rebound by K. Koufos,,68,62
284,4,11:16.0,V. Carter misses 3-pt jump shot from 25 ft,,68,62
285,4,11:14.0,,Defensive rebound by K. Perkins,68,62
286,4,11:01.0,,S. Telfair makes 2-pt layup from 1 ft (assist by R. Jackson),68,64
287,4,10:33.0,B. Udrih makes 2-pt jump shot from 13 ft,,70,64
288,4,10:17.0,,Shooting foul by B. Udrih (drawn by S. Telfair),70,64
289,4,10:17.0,,S. Telfair makes free throw 1 of 2,70,65
290,4,10:17.0,,S. Telfair misses free throw 2 of 2,70,65
291,4,10:16.0,Defensive rebound by B. Udrih,,70,65
292,4,10:01.0,K. Koufos misses 2-pt jump shot from 4 ft,,70,65
293,4,10:00.0,Offensive rebound by M. Gasol,,70,65
294,4,10:00.0,M. Gasol makes 2-pt layup from 2 ft,,72,65
295,4,9:39.0,,S. Telfair misses 3-pt jump shot from 24 ft,72,65
296,4,9:38.0,Defensive rebound by K. Koufos,,72,65
297,4,9:31.0,Personal foul by S. Telfair (drawn by B. Udrih),,72,65
298,4,9:31.0,,S. Ibaka enters the game for L. Thomas,72,65
299,4,9:19.0,B. Udrih misses 3-pt jump shot from 24 ft,,72,65
300,4,9:18.0,Offensive rebound by K. Koufos,,72,65
301,4,9:17.0,K. Koufos makes 2-pt layup from 1 ft,,74,65
302,4,9:09.0,,Oklahoma City full timeout,74,65
303,4,8:53.0,,N. Collison makes 3-pt jump shot from 24 ft (assist by R. Jackson),74,68
304,4,8:32.0,B. Udrih misses 3-pt jump shot from 23 ft,,74,68
305,4,8:31.0,,Defensive rebound by K. Perkins,74,68
306,4,8:21.0,,S. Telfair misses 2-pt layup from 1 ft,74,68
307,4,8:20.0,Defensive rebound by K. Koufos,,74,68
308,4,8:10.0,,J. Lamb enters the game for S. Telfair,74,68
309,4,8:10.0,,S. Adams enters the game for K. Perkins,74,68
310,4,7:58.0,B. Udrih makes 3-pt jump shot from 23 ft (assist by V. Carter),,77,68
311,4,7:43.0,,R. Jackson makes 2-pt jump shot from 4 ft,77,70
312,4,7:26.0,Q. Pondexter misses 3-pt jump shot from 24 ft,,77,70
313,4,7:25.0,,Defensive rebound by S. Adams,77,70
314,4,7:13.0,,Turnover by S. Ibaka (lost ball; steal by K. Koufos),77,70
315,4,7:05.0,B. Udrih misses 2-pt jump shot from 14 ft,,77,70
316,4,7:04.0,,Defensive rebound by S. Ibaka,77,70
317,4,6:54.0,,R. Jackson makes 3-pt jump shot from 23 ft,77,73
318,4,6:39.0,Turnover by M. Gasol (bad pass; steal by S. Adams),,77,73
319,4,6:29.0,,Personal foul by Q. Pondexter (drawn by S. Adams),77,73
320,4,6:29.0,T. Allen enters the game for V. Carter,,77,73
321,4,6:29.0,C. Lee enters the game for B. Udrih,,77,73
322,4,6:29.0,Z. Randolph enters the game for Q. Pondexter,,77,73
323,4,6:29.0,M. Conley enters the game for K. Koufos,,77,73
324,4,6:16.0,,R. Jackson misses 2-pt jump shot from 19 ft,77,73
325,4,6:15.0,Defensive rebound by M. Gasol,,77,73
326,4,6:00.0,Shooting foul by S. Adams (drawn by M. Conley),,77,73
327,4,6:00.0,M. Conley makes free throw 1 of 2,,78,73
328,4,6:00.0,M. Conley misses free throw 2 of 2,,78,73
329,4,5:59.0,,Defensive rebound by S. Adams,78,73
330,4,5:47.0,,Shooting foul by M. Gasol (drawn by S. Adams),78,73
331,4,5:47.0,Official timeout,,78,73
332,4,5:47.0,,S. Adams misses free throw 1 of 2,78,73
333,4,5:47.0,,Offensive rebound by Team,78,73
334,4,5:47.0,,S. Adams makes free throw 2 of 2,78,74
335,4,5:47.0,,Away from play foul by Z. Randolph (drawn by S. Ibaka),78,74
336,4,5:47.0,,S. Ibaka misses free throw 1 of 1,78,74
337,4,5:45.0,,Offensive rebound by S. Adams,78,74
338,4,5:45.0,,S. Adams misses 2-pt tip-in from 2 ft,78,74
339,4,5:44.0,Defensive rebound by Z. Randolph,,78,74
340,4,5:31.0,Turnover by M. Gasol (lost ball; steal by R. Jackson),,78,74
341,4,5:26.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),78,76
342,4,4:59.0,T. Allen makes 3-pt jump shot from 23 ft (assist by M. Conley),,81,76
343,4,4:40.0,,R. Jackson makes 2-pt jump shot from 7 ft,81,78
344,4,4:40.0,,Shooting foul by M. Conley (drawn by R. Jackson),81,78
345,4,4:40.0,,R. Jackson misses free throw 1 of 1,81,78
346,4,4:39.0,Defensive rebound by T. Allen,,81,78
347,4,4:20.0,Z. Randolph misses 2-pt layup from 2 ft,,81,78
348,4,4:18.0,,Defensive rebound by J. Lamb,81,78
349,4,4:09.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by R. Jackson),81,81
350,4,3:47.0,T. Allen misses 3-pt jump shot from 22 ft,,81,81
351,4,3:46.0,,Defensive rebound by Team,81,81
352,4,3:35.0,,Turnover by S. Ibaka (traveling),81,81
353,4,3:35.0,Q. Pondexter enters the game for T. Allen,,81,81
354,4,3:17.0,M. Gasol misses 2-pt jump shot from 4 ft,,81,81
355,4,3:16.0,,Defensive rebound by Team,81,81
356,4,3:16.0,Loose ball foul by Z. Randolph (drawn by N. Collison),,81,81
357,4,3:16.0,,N. Collison misses free throw 1 of 2,81,81
358,4,3:16.0,,Offensive rebound by Team,81,81
359,4,3:16.0,,N. Collison misses free throw 2 of 2,81,81
360,4,3:15.0,,Offensive rebound by S. Ibaka,81,81
361,4,3:15.0,,S. Ibaka misses 2-pt tip-in from 1 ft,81,81
362,4,3:13.0,Defensive rebound by M. Gasol,,81,81
363,4,2:57.0,Z. Randolph misses 2-pt hook shot from 4 ft,,81,81
364,4,2:56.0,,Defensive rebound by Team,81,81
365,4,2:56.0,Memphis full timeout,,81,81
366,4,2:34.0,,J. Lamb misses 3-pt jump shot from 25 ft,81,81
367,4,2:32.0,,Offensive rebound by S. Adams,81,81
368,4,2:30.0,,Turnover by S. Adams (bad pass; steal by Z. Randolph),81,81
369,4,2:23.0,C. Lee makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,84,81
370,4,2:16.0,,Oklahoma City full timeout,84,81
371,4,1:57.0,,R. Jackson makes 2-pt jump shot from 9 ft,84,83
372,4,1:43.0,M. Conley makes 3-pt jump shot from 23 ft,,87,83
373,4,1:28.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by N. Collison),87,86
374,4,1:14.0,Z. Randolph misses 2-pt jump shot from 3 ft,,87,86
375,4,1:13.0,,Defensive rebound by N. Collison,87,86
376,4,1:01.0,,S. Adams misses 2-pt hook shot from 3 ft,87,86
377,4,1:00.0,,Offensive rebound by Team,87,86
378,4,0:53.0,,R. Jackson makes 3-pt jump shot from 24 ft,87,89
379,4,0:38.0,M. Conley makes 3-pt jump shot from 24 ft (assist by C. Lee),,90,89
380,4,0:31.0,,R. Jackson misses 2-pt jump shot from 4 ft,90,89
381,4,0:30.0,Defensive rebound by Z. Randolph,,90,89
382,4,0:19.0,Memphis full timeout,,90,89
383,4,0:08.0,Q. Pondexter misses 3-pt jump shot from 24 ft,,90,89
384,4,0:06.0,,Defensive rebound by R. Jackson,90,89
385,4,0:06.0,,Oklahoma City full timeout,90,89
386,4,0:06.0,T. Allen enters the game for Q. Pondexter,,90,89
387,4,0:06.0,Memphis full timeout,,90,89
388,4,0:06.0,V. Carter enters the game for T. Allen,,90,89
