,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
73,1,3:46.0,,R. Westbrook misses 2-pt jump shot from 9 ft,19,28
74,1,3:45.0,,Offensive rebound by A. Roberson,19,28
75,1,3:40.0,,A. Morrow misses 3-pt jump shot from 24 ft,19,28
76,1,3:40.0,,Offensive rebound by Team,19,28
77,1,3:40.0,Loose ball foul by A. Len (drawn by K. Perkins),,19,28
78,1,3:40.0,,K. Perkins makes free throw 1 of 2,19,29
79,1,3:40.0,T. Warren enters the game for A. Tolliver,,19,29
80,1,3:40.0,,N. Collison enters the game for A. Roberson,19,29
81,1,3:40.0,,K. Perkins misses free throw 2 of 2,19,29
82,1,3:39.0,,Offensive rebound by K. Perkins,19,29
83,1,3:29.0,,R. Jackson misses 2-pt jump shot from 15 ft,19,29
84,1,3:28.0,,Offensive rebound by R. Jackson,19,29
85,1,3:25.0,,R. Jackson makes 2-pt layup from 4 ft,19,31
86,1,3:13.0,M. Morris misses 3-pt jump shot from 24 ft,,19,31
87,1,3:12.0,,Defensive rebound by R. Jackson,19,31
88,1,3:07.0,,R. Jackson makes 2-pt jump shot from 13 ft,19,33
89,1,2:52.0,M. Morris makes 2-pt jump shot from 4 ft,,21,33
90,1,2:52.0,Shooting foul by N. Collison (drawn by M. Morris),,21,33
91,1,2:52.0,,Oklahoma City full timeout,21,33
92,1,2:52.0,,K. Durant enters the game for R. Westbrook,21,33
93,1,2:52.0,M. Morris makes free throw 1 of 1,,22,33
94,1,2:41.0,,Personal foul by T. Warren (drawn by K. Durant),22,33
95,1,2:41.0,,K. Durant makes free throw 1 of 2,22,34
96,1,2:41.0,,K. Durant makes free throw 2 of 2,22,35
97,1,2:29.0,M. Morris makes 3-pt jump shot from 22 ft (assist by I. Thomas),,25,35
98,1,2:19.0,,Offensive foul by K. Perkins (drawn by A. Goodwin),25,35
99,1,2:19.0,,Turnover by K. Perkins (offensive foul),25,35
100,1,2:07.0,I. Thomas misses 2-pt jump shot from 12 ft,,25,35
101,1,2:06.0,,Defensive rebound by K. Durant,25,35
102,1,1:59.0,,K. Durant makes 2-pt dunk at rim,25,37
103,1,1:45.0,T. Warren misses 3-pt jump shot from 22 ft,,25,37
104,1,1:44.0,,Defensive rebound by K. Durant,25,37
105,1,1:35.0,,K. Durant misses 3-pt jump shot from 24 ft,25,37
106,1,1:34.0,Defensive rebound by A. Len,,25,37
107,1,1:23.0,M. Morris misses 3-pt jump shot from 24 ft,,25,37
108,1,1:22.0,Offensive rebound by Team,,25,37
109,1,1:14.0,I. Thomas misses 2-pt layup from 2 ft,,25,37
110,1,1:13.0,Offensive rebound by T. Warren,,25,37
111,1,1:13.0,T. Warren makes 2-pt layup from 1 ft,,27,37
112,1,1:00.0,,R. Jackson misses 2-pt jump shot from 12 ft,27,37
113,1,0:59.0,Defensive rebound by M. Morris,,27,37
114,1,0:54.0,M. Morris misses 2-pt layup from 2 ft (block by N. Collison),,27,37
115,1,0:52.0,,Defensive rebound by K. Perkins,27,37
116,1,0:44.0,,N. Collison makes 2-pt layup from 1 ft (assist by K. Durant),27,39
117,1,0:34.0,I. Thomas makes 2-pt layup from 2 ft,,29,39
118,1,0:12.0,,A. Morrow misses 3-pt jump shot from 25 ft,29,39
119,1,0:10.0,,Offensive rebound by K. Perkins,29,39
120,1,0:01.0,,R. Jackson makes 2-pt jump shot from 19 ft,29,41
121,2,11:50.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by K. Durant),29,44
122,2,11:40.0,Shooting foul by A. Morrow (drawn by A. Goodwin),,29,44
123,2,11:40.0,,Violation by K. Perkins (def goaltending),29,44
124,2,11:40.0,A. Goodwin makes 2-pt jump shot from 3 ft,,31,44
125,2,11:40.0,A. Goodwin misses free throw 1 of 1,,31,44
126,2,11:39.0,,Defensive rebound by K. Perkins,31,44
127,2,11:22.0,,N. Collison makes 2-pt layup from 1 ft,31,46
128,2,11:03.0,A. Goodwin misses 3-pt jump shot from 23 ft,,31,46
129,2,11:02.0,,Defensive rebound by K. Perkins,31,46
130,2,10:50.0,,Turnover by K. Durant (bad pass; steal by A. Len),31,46
131,2,10:49.0,Personal take foul by K. Durant (drawn by I. Thomas),,31,46
132,2,10:49.0,M. Plumlee enters the game for A. Goodwin,,31,46
133,2,10:49.0,G. Green enters the game for A. Len,,31,46
134,2,10:49.0,P. Tucker enters the game for T. Warren,,31,46
135,2,10:36.0,I. Thomas misses 3-pt jump shot from 24 ft,,31,46
136,2,10:35.0,,Defensive rebound by K. Durant,31,46
137,2,10:27.0,,K. Durant misses 2-pt jump shot from 18 ft,31,46
138,2,10:25.0,Defensive rebound by M. Plumlee,,31,46
139,2,10:16.0,G. Green misses 3-pt jump shot from 24 ft,,31,46
140,2,10:15.0,,Defensive rebound by K. Perkins,31,46
141,2,10:01.0,,R. Jackson misses 3-pt jump shot from 24 ft,31,46
142,2,10:00.0,Defensive rebound by P. Tucker,,31,46
143,2,9:49.0,M. Morris makes 2-pt layup from 1 ft,,33,46
144,2,9:39.0,,Shooting foul by M. Morris (drawn by A. Morrow),33,46
145,2,9:39.0,,A. Morrow makes free throw 1 of 2,33,47
146,2,9:39.0,,A. Morrow makes free throw 2 of 2,33,48
147,2,9:26.0,Turnover by I. Thomas (lost ball; steal by K. Perkins),,33,48
148,2,9:23.0,,K. Durant makes 2-pt dunk at rim (assist by A. Morrow),33,50
149,2,8:55.0,Official timeout,,33,50
150,2,8:55.0,Turnover by Team (shot clock),,33,50
151,2,8:40.0,,K. Durant makes 2-pt jump shot from 9 ft,33,52
152,2,8:32.0,Turnover by G. Green (lost ball; steal by K. Durant),,33,52
153,2,8:29.0,,Turnover by R. Jackson (bad pass; steal by M. Morris),33,52
154,2,8:22.0,M. Morris misses 3-pt jump shot from 24 ft,,33,52
155,2,8:21.0,Offensive rebound by M. Plumlee,,33,52
156,2,8:18.0,Personal block foul by N. Collison (drawn by M. Morris),,33,52
157,2,8:18.0,M. Morris enters the game for I. Thomas,,33,52
158,2,8:18.0,E. Bledsoe enters the game for M. Morris,,33,52
159,2,8:18.0,,R. Westbrook enters the game for A. Morrow,33,52
160,2,8:05.0,M. Morris misses 2-pt jump shot from 15 ft,,33,52
161,2,8:04.0,,Defensive rebound by R. Westbrook,33,52
162,2,7:46.0,,K. Perkins makes 2-pt hook shot from 3 ft (assist by R. Westbrook),33,54
163,2,7:38.0,Personal block foul by N. Collison (drawn by E. Bledsoe),,33,54
164,2,7:38.0,,S. Ibaka enters the game for N. Collison,33,54
165,2,7:35.0,Turnover by G. Green (lost ball; steal by R. Jackson),,33,54
166,2,7:30.0,,R. Westbrook misses 3-pt jump shot from 24 ft,33,54
167,2,7:29.0,Defensive rebound by E. Bledsoe,,33,54
168,2,7:17.0,P. Tucker misses 3-pt jump shot from 22 ft,,33,54
169,2,7:16.0,Offensive rebound by G. Green,,33,54
170,2,7:03.0,M. Plumlee misses 2-pt jump shot from 6 ft,,33,54
171,2,7:02.0,,Defensive rebound by K. Perkins,33,54
172,2,6:50.0,,Turnover by R. Westbrook (lost ball; steal by E. Bledsoe),33,54
173,2,6:49.0,Personal take foul by R. Westbrook (drawn by E. Bledsoe),,33,54
174,2,6:49.0,E. Bledsoe makes free throw 1 of 2,,34,54
175,2,6:49.0,,A. Morrow enters the game for K. Durant,34,54
176,2,6:49.0,E. Bledsoe misses free throw 2 of 2,,34,54
177,2,6:48.0,,Defensive rebound by A. Morrow,34,54
178,2,6:32.0,,R. Westbrook misses 2-pt layup at rim,34,54
179,2,6:31.0,,Offensive rebound by R. Westbrook,34,54
180,2,6:28.0,,R. Westbrook misses 2-pt layup from 1 ft,34,54
181,2,6:26.0,,Offensive rebound by R. Westbrook,34,54
182,2,6:25.0,Offensive charge foul by R. Westbrook (drawn by M. Morris),,34,54
183,2,6:25.0,,Turnover by R. Westbrook (offensive foul),34,54
184,2,6:25.0,,S. Adams enters the game for K. Perkins,34,54
185,2,6:25.0,,Technical foul by R. Westbrook,34,54
186,2,6:25.0,Technical foul by P. Tucker,,34,54
187,2,6:11.0,M. Plumlee makes 2-pt layup from 1 ft (assist by E. Bledsoe),,36,54
188,2,6:01.0,,R. Jackson misses 3-pt jump shot from 23 ft,36,54
189,2,6:01.0,Defensive rebound by G. Green,,36,54
190,2,5:54.0,Turnover by G. Green (bad pass; steal by R. Westbrook),,36,54
191,2,5:49.0,,R. Westbrook misses 2-pt jump shot from 16 ft,36,54
192,2,5:48.0,,Offensive rebound by R. Westbrook,36,54
193,2,5:45.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),36,56
194,2,5:36.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,36,56
195,2,5:35.0,,Defensive rebound by S. Adams,36,56
196,2,5:28.0,,Oklahoma City full timeout,36,56
197,2,5:28.0,,Oklahoma City full timeout,36,56
198,2,5:14.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Adams),36,59
199,2,4:52.0,G. Green makes 2-pt jump shot from 15 ft,,38,59
200,2,4:36.0,,R. Jackson misses 2-pt layup from 1 ft,38,59
201,2,4:34.0,,Offensive rebound by S. Adams,38,59
202,2,4:26.0,,R. Westbrook makes 2-pt jump shot from 13 ft,38,61
203,2,4:26.0,,Shooting foul by M. Morris (drawn by R. Westbrook),38,61
204,2,4:26.0,,K. Durant enters the game for A. Morrow,38,61
205,2,4:26.0,,A. Roberson enters the game for R. Jackson,38,61
206,2,4:26.0,,R. Westbrook makes free throw 1 of 1,38,62
207,2,4:12.0,Shooting foul by S. Ibaka (drawn by G. Green),,38,62
208,2,4:12.0,G. Green makes free throw 1 of 2,,39,62
209,2,4:12.0,,P. Jones enters the game for S. Ibaka,39,62
210,2,4:12.0,I. Thomas enters the game for M. Morris,,39,62
211,2,4:12.0,G. Green makes free throw 2 of 2,,40,62
212,2,3:58.0,,R. Westbrook makes 2-pt layup from 1 ft,40,64
213,2,3:52.0,E. Bledsoe misses 2-pt layup at rim,,40,64
214,2,3:51.0,,Defensive rebound by K. Durant,40,64
215,2,3:48.0,,Turnover by K. Durant (bad pass; steal by I. Thomas),40,64
216,2,3:45.0,Personal foul by P. Jones (drawn by I. Thomas),,40,64
217,2,3:45.0,I. Thomas makes free throw 1 of 2,,41,64
218,2,3:45.0,I. Thomas makes free throw 2 of 2,,42,64
219,2,3:29.0,,Shooting foul by P. Tucker (drawn by K. Durant),42,64
220,2,3:29.0,,K. Durant makes free throw 1 of 2,42,65
221,2,3:29.0,,K. Durant makes free throw 2 of 2,42,66
222,2,3:14.0,Shooting foul by S. Adams (drawn by E. Bledsoe),,42,66
223,2,3:14.0,E. Bledsoe makes free throw 1 of 2,,43,66
224,2,3:14.0,E. Bledsoe makes free throw 2 of 2,,44,66
225,2,3:05.0,,Shooting foul by G. Green (drawn by P. Jones),44,66
226,2,3:05.0,,P. Jones misses free throw 1 of 2,44,66
227,2,3:05.0,,Offensive rebound by Team,44,66
228,2,3:05.0,,P. Jones misses free throw 2 of 2,44,66
229,2,3:04.0,Defensive rebound by P. Tucker,,44,66
230,2,2:53.0,Phoenix full timeout,,44,66
231,2,2:40.0,I. Thomas misses 3-pt jump shot from 24 ft,,44,66
232,2,2:39.0,,Defensive rebound by S. Adams,44,66
233,2,2:23.0,,R. Westbrook makes 2-pt dunk at rim,44,68
234,2,2:11.0,G. Green misses 3-pt jump shot from 24 ft,,44,68
235,2,2:10.0,,Defensive rebound by R. Westbrook,44,68
236,2,2:04.0,,Turnover by K. Durant (bad pass),44,68
237,2,1:47.0,M. Plumlee misses 2-pt jump shot from 13 ft,,44,68
238,2,1:46.0,,Defensive rebound by K. Durant,44,68
239,2,1:39.0,,P. Jones misses 3-pt jump shot from 22 ft,44,68
240,2,1:38.0,Defensive rebound by P. Tucker,,44,68
241,2,1:29.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,46,68
242,2,1:09.0,,K. Durant misses 2-pt jump shot from 7 ft,46,68
243,2,1:08.0,Defensive rebound by P. Tucker,,46,68
244,2,1:02.0,E. Bledsoe makes 2-pt layup from 2 ft,,48,68
245,2,0:42.0,,R. Westbrook misses 3-pt jump shot from 24 ft,48,68
246,2,0:41.0,Defensive rebound by G. Green,,48,68
247,2,0:36.0,I. Thomas misses 2-pt jump shot from 5 ft,,48,68
248,2,0:34.0,,Defensive rebound by A. Roberson,48,68
249,2,0:13.0,,K. Durant makes 2-pt dunk at rim,48,70
250,2,0:03.0,E. Bledsoe misses 2-pt layup from 2 ft (block by K. Durant),,48,70
251,2,0:02.0,,Defensive rebound by K. Durant,48,70
252,3,11:50.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),48,72
253,3,11:28.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,48,72
254,3,11:27.0,,Defensive rebound by R. Westbrook,48,72
255,3,11:04.0,,S. Ibaka misses 3-pt jump shot from 22 ft,48,72
256,3,11:02.0,,Offensive rebound by S. Adams,48,72
257,3,10:49.0,,K. Durant misses 2-pt jump shot from 12 ft,48,72
258,3,10:49.0,Defensive rebound by G. Green,,48,72
259,3,10:34.0,E. Bledsoe misses 2-pt layup from 2 ft,,48,72
260,3,10:33.0,,Defensive rebound by A. Roberson,48,72
261,3,10:24.0,Violation by M. Plumlee (kicked ball),,48,72
262,3,10:18.0,,R. Westbrook misses 2-pt jump shot from 17 ft,48,72
263,3,10:16.0,Defensive rebound by M. Morris,,48,72
264,3,10:10.0,G. Green makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,51,72
265,3,9:57.0,,K. Durant makes 3-pt jump shot from 25 ft,51,75
266,3,9:47.0,M. Plumlee misses 2-pt layup at rim,,51,75
267,3,9:47.0,Offensive rebound by M. Plumlee,,51,75
268,3,9:46.0,M. Plumlee misses 2-pt layup at rim,,51,75
269,3,9:44.0,,Defensive rebound by S. Ibaka,51,75
270,3,9:35.0,,Shooting foul by M. Morris (drawn by S. Adams),51,75
271,3,9:35.0,,S. Adams makes free throw 1 of 2,51,76
272,3,9:35.0,,S. Adams makes free throw 2 of 2,51,77
273,3,9:23.0,M. Morris misses 2-pt jump shot from 17 ft,,51,77
274,3,9:23.0,,Defensive rebound by A. Roberson,51,77
275,3,9:13.0,,Personal foul by M. Morris (drawn by S. Ibaka),51,77
276,3,9:13.0,M. Morris enters the game for M. Morris,,51,77
277,3,9:00.0,,R. Westbrook misses 3-pt jump shot from 26 ft,51,77
278,3,8:58.0,Defensive rebound by G. Green,,51,77
279,3,8:45.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by M. Morris),,54,77
280,3,8:29.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),54,79
281,3,8:11.0,Personal foul by K. Durant (drawn by M. Plumlee),,54,79
282,3,8:04.0,G. Green makes 2-pt jump shot from 16 ft (assist by E. Bledsoe),,56,79
283,3,7:47.0,Violation by P. Tucker (kicked ball),,56,79
284,3,7:39.0,,Shooting foul by E. Bledsoe (drawn by R. Westbrook),56,79
285,3,7:39.0,,R. Westbrook makes free throw 1 of 2,56,80
286,3,7:39.0,,R. Westbrook makes free throw 2 of 2,56,81
287,3,7:29.0,M. Morris misses 2-pt jump shot from 22 ft,,56,81
288,3,7:28.0,,Defensive rebound by R. Westbrook,56,81
289,3,7:21.0,,Turnover by K. Durant (bad pass),56,81
290,3,7:09.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,56,81
291,3,7:08.0,,Defensive rebound by S. Adams,56,81
292,3,6:57.0,,R. Westbrook misses 2-pt jump shot from 10 ft (block by E. Bledsoe),56,81
293,3,6:55.0,,Offensive rebound by R. Westbrook,56,81
294,3,6:53.0,,Turnover by S. Adams (3 sec),56,81
295,3,6:39.0,G. Green misses 2-pt jump shot from 14 ft,,56,81
296,3,6:38.0,,Defensive rebound by K. Durant,56,81
297,3,6:21.0,,S. Ibaka misses 2-pt jump shot from 15 ft,56,81
298,3,6:20.0,Defensive rebound by M. Plumlee,,56,81
299,3,6:10.0,M. Morris misses 2-pt jump shot from 14 ft,,56,81
300,3,6:09.0,,Defensive rebound by A. Roberson,56,81
301,3,6:03.0,,R. Westbrook misses 2-pt jump shot from 17 ft,56,81
302,3,6:02.0,,Offensive rebound by S. Ibaka,56,81
303,3,6:01.0,,Shooting foul by G. Green (drawn by S. Ibaka),56,81
304,3,6:01.0,,S. Ibaka makes free throw 1 of 2,56,82
305,3,6:01.0,S. Randolph enters the game for M. Plumlee,,56,82
306,3,6:01.0,A. Len enters the game for P. Tucker,,56,82
307,3,6:01.0,,P. Jones enters the game for K. Durant,56,82
308,3,6:01.0,,S. Ibaka makes free throw 2 of 2,56,83
309,3,5:38.0,M. Morris makes 2-pt jump shot from 4 ft,,58,83
310,3,5:25.0,,Shooting foul by A. Len (drawn by R. Westbrook),58,83
311,3,5:25.0,,Oklahoma City full timeout,58,83
312,3,5:25.0,,A. Morrow enters the game for A. Roberson,58,83
313,3,5:25.0,,R. Westbrook makes free throw 1 of 2,58,84
314,3,5:25.0,,R. Westbrook makes free throw 2 of 2,58,85
315,3,5:11.0,M. Morris misses 3-pt jump shot from 24 ft,,58,85
316,3,5:10.0,Offensive rebound by A. Len,,58,85
317,3,5:05.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,58,85
318,3,5:04.0,,Defensive rebound by A. Morrow,58,85
319,3,4:54.0,,Turnover by R. Westbrook (bad pass; steal by M. Morris),58,85
320,3,4:51.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Morris),,60,85
321,3,4:27.0,I. Thomas enters the game for E. Bledsoe,,60,85
322,3,4:27.0,,Turnover by Team (shot clock),60,85
323,3,4:19.0,G. Green misses 2-pt jump shot from 16 ft,,60,85
324,3,4:17.0,Offensive rebound by Team,,60,85
325,3,4:11.0,I. Thomas makes 2-pt jump shot from 15 ft (assist by M. Morris),,62,85
326,3,3:51.0,,A. Morrow misses 2-pt jump shot from 12 ft,62,85
327,3,3:51.0,Defensive rebound by I. Thomas,,62,85
328,3,3:45.0,G. Green misses 3-pt jump shot from 25 ft,,62,85
329,3,3:44.0,,Defensive rebound by S. Adams,62,85
330,3,3:22.0,,R. Westbrook misses 2-pt jump shot from 18 ft,62,85
331,3,3:21.0,Defensive rebound by G. Green,,62,85
332,3,3:07.0,,N. Collison enters the game for S. Ibaka,62,85
333,3,3:07.0,Turnover by A. Len (lost ball; steal by R. Westbrook),,62,85
334,3,2:55.0,,Personal foul by I. Thomas (drawn by A. Morrow),62,85
335,3,2:55.0,Phoenix full timeout,,62,85
336,3,2:55.0,T. Warren enters the game for G. Green,,62,85
337,3,2:55.0,,R. Jackson enters the game for R. Westbrook,62,85
338,3,2:55.0,,A. Morrow makes free throw 1 of 2,62,86
339,3,2:55.0,,A. Morrow makes free throw 2 of 2,62,87
340,3,2:40.0,S. Randolph misses 2-pt hook shot from 5 ft,,62,87
341,3,2:39.0,,Defensive rebound by S. Adams,62,87
342,3,2:19.0,,A. Morrow misses 3-pt jump shot from 25 ft,62,87
343,3,2:18.0,Defensive rebound by I. Thomas,,62,87
344,3,2:03.0,I. Thomas misses 3-pt jump shot from 24 ft,,62,87
345,3,2:02.0,,Defensive rebound by A. Morrow,62,87
346,3,1:45.0,,S. Adams makes 2-pt hook shot from 5 ft,62,89
347,3,1:30.0,M. Morris misses 2-pt layup from 1 ft,,62,89
348,3,1:29.0,,Defensive rebound by A. Morrow,62,89
349,3,1:21.0,,P. Jones misses 3-pt jump shot from 23 ft,62,89
350,3,1:21.0,Defensive rebound by Team,,62,89
351,3,1:21.0,,K. Perkins enters the game for S. Adams,62,89
352,3,1:07.0,S. Randolph makes 2-pt jump shot from 23 ft (assist by T. Warren),,64,89
353,3,0:55.0,,N. Collison misses 2-pt jump shot from 14 ft,64,89
354,3,0:54.0,Defensive rebound by I. Thomas,,64,89
355,3,0:49.0,Turnover by I. Thomas (lost ball),,64,89
356,3,0:41.0,,R. Jackson misses 2-pt layup from 2 ft,64,89
357,3,0:40.0,,Offensive rebound by Team,64,89
358,3,0:37.0,,Turnover by A. Morrow (step out of bounds),64,89
359,3,0:29.0,T. Warren misses 3-pt jump shot from 24 ft,,64,89
360,3,0:28.0,Offensive rebound by A. Len,,64,89
361,3,0:25.0,Turnover by T. Warren (lost ball),,64,89
362,3,0:05.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by A. Len),64,89
363,3,0:03.0,Defensive rebound by A. Len,,64,89
364,3,0:00.0,M. Morris misses 3-pt jump shot from 30 ft,,64,89
365,3,0:00.0,,Defensive rebound by Team,64,89
366,4,11:44.0,A. Goodwin makes 3-pt jump shot from 25 ft (assist by I. Thomas),,67,89
367,4,11:24.0,,A. Morrow makes 2-pt jump shot from 4 ft (assist by N. Collison),67,91
368,4,11:05.0,S. Randolph misses 3-pt jump shot from 24 ft,,67,91
369,4,11:04.0,,Defensive rebound by R. Jackson,67,91
370,4,10:53.0,,K. Perkins misses 2-pt jump shot from 5 ft,67,91
371,4,10:52.0,Defensive rebound by A. Goodwin,,67,91
372,4,10:46.0,A. Goodwin misses 2-pt layup from 2 ft,,67,91
373,4,10:44.0,Offensive rebound by S. Randolph,,67,91
374,4,10:34.0,I. Thomas misses 2-pt jump shot from 15 ft,,67,91
375,4,10:33.0,Offensive rebound by S. Randolph,,67,91
376,4,10:31.0,S. Randolph misses 2-pt hook shot from 3 ft,,67,91
377,4,10:30.0,Offensive rebound by T. Warren,,67,91
378,4,10:30.0,T. Warren makes 2-pt tip-in from 2 ft,,69,91
379,4,10:16.0,,Personal foul by S. Randolph (drawn by P. Jones),69,91
380,4,10:16.0,T. Ennis enters the game for I. Thomas,,69,91
381,4,10:12.0,,Turnover by N. Collison (bad pass; steal by S. Randolph),69,91
382,4,10:05.0,S. Randolph misses 2-pt hook shot from 5 ft,,69,91
383,4,10:04.0,,Defensive rebound by K. Perkins,69,91
384,4,9:46.0,,A. Morrow misses 2-pt jump shot from 14 ft,69,91
385,4,9:45.0,Defensive rebound by T. Ennis,,69,91
386,4,9:32.0,T. Ennis misses 2-pt jump shot from 7 ft,,69,91
387,4,9:31.0,,Defensive rebound by P. Jones,69,91
388,4,9:21.0,,N. Collison misses 3-pt jump shot from 24 ft,69,91
