,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
385,4,11:27.0,,Offensive foul by G. Green (drawn by D. Harris),75,89
386,4,11:27.0,,Turnover by G. Green (offensive foul),75,89
387,4,11:14.0,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),,77,89
388,4,11:08.0,,G. Green makes 3-pt jump shot from 24 ft (assist by I. Thomas),77,92
389,4,10:55.0,Personal foul by M. Morris (drawn by D. Nowitzki),,77,92
390,4,10:55.0,,G. Dragić enters the game for P. Tucker,77,92
391,4,10:49.0,Personal foul by G. Green (drawn by D. Nowitzki),,77,92
392,4,10:34.0,D. Nowitzki makes 2-pt jump shot from 10 ft,,79,92
393,4,10:16.0,,G. Green makes 3-pt jump shot from 24 ft (assist by G. Dragić),79,95
394,4,10:04.0,J. Barea makes 2-pt jump shot from 3 ft,,81,95
395,4,9:54.0,,I. Thomas makes 2-pt layup from 2 ft,81,97
396,4,9:50.0,Dallas full timeout,,81,97
397,4,9:50.0,R. Rondo enters the game for D. Nowitzki,,81,97
398,4,9:50.0,C. Villanueva enters the game for R. Jefferson,,81,97
399,4,9:50.0,T. Chandler enters the game for D. Harris,,81,97
400,4,9:50.0,M. Ellis enters the game for G. Smith,,81,97
401,4,9:50.0,C. Parsons enters the game for J. Barea,,81,97
402,4,9:32.0,C. Villanueva misses 3-pt jump shot from 24 ft,,81,97
403,4,9:30.0,,Defensive rebound by Team,81,97
404,4,9:13.0,,M. Plumlee makes 2-pt dunk at rim (assist by G. Green),81,99
405,4,8:55.0,Shooting foul by M. Plumlee (drawn by T. Chandler),,81,99
406,4,8:55.0,T. Chandler misses free throw 1 of 2,,81,99
407,4,8:55.0,Offensive rebound by Team,,81,99
408,4,8:55.0,,E. Bledsoe enters the game for M. Morris,81,99
409,4,8:55.0,,A. Len enters the game for M. Plumlee,81,99
410,4,8:55.0,T. Chandler makes free throw 2 of 2,,82,99
411,4,8:38.0,,G. Green misses 2-pt jump shot from 3 ft,82,99
412,4,8:37.0,Defensive rebound by T. Chandler,,82,99
413,4,8:22.0,C. Parsons makes 2-pt jump shot from 3 ft (assist by T. Chandler),,84,99
414,4,8:05.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),84,101
415,4,7:45.0,Shooting foul by A. Len (drawn by M. Ellis),,84,101
416,4,7:45.0,M. Ellis makes free throw 1 of 2,,85,101
417,4,7:45.0,M. Ellis makes free throw 2 of 2,,86,101
418,4,7:34.0,,G. Dragić makes 2-pt jump shot from 16 ft,86,103
419,4,7:19.0,R. Rondo misses 2-pt jump shot from 20 ft,,86,103
420,4,7:18.0,,Defensive rebound by E. Bledsoe,86,103
421,4,7:02.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,86,103
422,4,7:01.0,Defensive rebound by R. Rondo,,86,103
423,4,6:55.0,Shooting foul by G. Dragić (drawn by T. Chandler),,86,103
424,4,6:55.0,T. Chandler misses free throw 1 of 2,,86,103
425,4,6:55.0,Offensive rebound by Team,,86,103
426,4,6:55.0,T. Chandler makes free throw 2 of 2,,87,103
427,4,6:38.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,87,103
428,4,6:37.0,Defensive rebound by C. Parsons,,87,103
429,4,6:30.0,C. Parsons misses 3-pt jump shot from 25 ft,,87,103
430,4,6:29.0,,Defensive rebound by A. Len,87,103
431,4,6:22.0,,Turnover by I. Thomas (bad pass),87,103
432,4,6:05.0,M. Ellis makes 2-pt jump shot from 20 ft,,89,103
433,4,5:47.0,,Shooting block foul by C. Parsons (drawn by E. Bledsoe),89,103
434,4,5:47.0,Official timeout,,89,103
435,4,5:47.0,,M. Morris enters the game for A. Len,89,103
436,4,5:47.0,,E. Bledsoe makes free throw 1 of 2,89,104
437,4,5:47.0,,E. Bledsoe makes free throw 2 of 2,89,105
438,4,5:39.0,Personal block foul by E. Bledsoe (drawn by M. Ellis),,89,105
439,4,5:39.0,M. Ellis makes free throw 1 of 2,,90,105
440,4,5:39.0,M. Ellis makes free throw 2 of 2,,91,105
441,4,5:24.0,,G. Green makes 2-pt dunk at rim (assist by M. Morris),91,107
442,4,5:15.0,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),,93,107
443,4,4:58.0,,E. Bledsoe makes 2-pt layup from 2 ft,93,109
444,4,4:50.0,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),,95,109
445,4,4:36.0,,Shooting foul by C. Villanueva (drawn by G. Green),95,109
446,4,4:36.0,,G. Green makes free throw 1 of 2,95,110
447,4,4:36.0,R. Jefferson enters the game for C. Parsons,,95,110
448,4,4:36.0,D. Nowitzki enters the game for C. Villanueva,,95,110
449,4,4:36.0,,G. Green makes free throw 2 of 2,95,111
450,4,4:26.0,R. Rondo misses 2-pt jump shot from 18 ft,,95,111
451,4,4:25.0,,Defensive rebound by E. Bledsoe,95,111
452,4,4:18.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,95,111
453,4,4:18.0,Defensive rebound by D. Nowitzki,,95,111
454,4,4:09.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Rondo),,98,111
455,4,4:03.0,,Turnover by G. Green (bad pass; steal by R. Rondo),98,111
456,4,4:01.0,R. Rondo makes 2-pt layup at rim,,100,111
457,4,4:00.0,,Phoenix full timeout,100,111
458,4,4:00.0,,A. Len enters the game for G. Green,100,111
459,4,3:49.0,,Personal foul by R. Rondo (drawn by I. Thomas),100,111
460,4,3:41.0,,I. Thomas misses 2-pt jump shot from 3 ft,100,111
461,4,3:39.0,,Offensive rebound by A. Len,100,111
462,4,3:39.0,,A. Len misses 2-pt tip-in from 1 ft,100,111
463,4,3:38.0,,Offensive rebound by M. Morris,100,111
464,4,3:34.0,,E. Bledsoe makes 2-pt jump shot from 10 ft,100,113
465,4,3:22.0,Turnover by M. Ellis (bad pass),,100,113
466,4,3:07.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by I. Thomas),100,116
467,4,3:07.0,Dallas full timeout,,100,116
468,4,2:56.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Ellis),,103,116
469,4,2:31.0,,I. Thomas misses 3-pt jump shot from 23 ft,103,116
470,4,2:30.0,Defensive rebound by Team,,103,116
471,4,2:24.0,Personal foul by I. Thomas (drawn by D. Nowitzki),,103,116
472,4,2:24.0,D. Nowitzki makes free throw 1 of 2,,104,116
473,4,2:24.0,D. Nowitzki makes free throw 2 of 2,,105,116
474,4,2:08.0,,A. Len misses 2-pt layup from 1 ft,105,116
475,4,2:07.0,Defensive rebound by T. Chandler,,105,116
476,4,1:52.0,M. Ellis misses 2-pt jump shot from 3 ft,,105,116
477,4,1:51.0,Offensive rebound by T. Chandler,,105,116
478,4,1:41.0,Shooting foul by A. Len (drawn by T. Chandler),,105,116
479,4,1:41.0,,P. Tucker enters the game for A. Len,105,116
480,4,1:41.0,T. Chandler makes free throw 1 of 2,,106,116
481,4,1:41.0,T. Chandler makes free throw 2 of 2,,107,116
482,4,1:37.0,,Personal foul by R. Rondo (drawn by I. Thomas),107,116
483,4,1:37.0,D. Harris enters the game for R. Rondo,,107,116
484,4,1:26.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),107,119
485,4,1:19.0,M. Ellis makes 3-pt jump shot from 26 ft,,110,119
486,4,0:55.0,,G. Dragić misses 3-pt jump shot from 25 ft,110,119
487,4,0:54.0,Defensive rebound by T. Chandler,,110,119
488,4,0:54.0,Personal foul by P. Tucker (drawn by T. Chandler),,110,119
489,4,0:54.0,T. Chandler makes free throw 1 of 2,,111,119
490,4,0:54.0,T. Chandler makes free throw 2 of 2,,112,119
491,4,0:52.0,,Personal take foul by R. Jefferson (drawn by I. Thomas),112,119
492,4,0:52.0,,I. Thomas makes free throw 1 of 2,112,120
493,4,0:52.0,,I. Thomas makes free throw 2 of 2,112,121
494,4,0:46.0,M. Ellis misses 3-pt jump shot from 25 ft,,112,121
495,4,0:45.0,,Defensive rebound by P. Tucker,112,121
496,4,0:42.0,,Personal take foul by D. Nowitzki (drawn by P. Tucker),112,121
497,4,0:42.0,,P. Tucker makes free throw 1 of 2,112,122
498,4,0:42.0,C. Villanueva enters the game for D. Nowitzki,,112,122
499,4,0:42.0,,P. Tucker misses free throw 2 of 2,112,122
500,4,0:42.0,Defensive rebound by T. Chandler,,112,122
501,4,0:42.0,Dallas full timeout,,112,122
502,4,0:42.0,Turnover by R. Jefferson (bad pass),,112,122
503,4,0:42.0,G. Smith enters the game for T. Chandler,,112,122
504,4,0:38.0,,Phoenix full timeout,112,122
505,4,0:38.0,,Phoenix full timeout,112,122
506,4,0:38.0,D. Powell enters the game for G. Smith,,112,122
507,4,0:37.0,,Personal take foul by R. Jefferson (drawn by G. Dragić),112,122
508,4,0:37.0,,G. Dragić makes free throw 1 of 2,112,123
509,4,0:37.0,,G. Dragić makes free throw 2 of 2,112,124
510,4,0:33.0,C. Villanueva misses 3-pt jump shot from 24 ft,,112,124
511,4,0:31.0,,Defensive rebound by E. Bledsoe,112,124
512,4,0:05.0,,Turnover by E. Bledsoe (offensive goaltending),112,124
513,4,0:01.0,C. Villanueva makes 3-pt jump shot from 25 ft,,115,124
