,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
26,1,8:44.0,Defensive rebound by D. Motiejūnas,,5,4
27,1,8:41.0,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),,7,4
28,1,8:23.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Morris),7,6
29,1,7:54.0,D. Howard makes 2-pt layup from 2 ft (assist by J. Harden),,9,6
30,1,7:39.0,,M. Morris misses 2-pt jump shot from 17 ft,9,6
31,1,7:37.0,,Offensive rebound by P. Tucker,9,6
32,1,7:36.0,,P. Tucker misses 2-pt hook shot from 7 ft,9,6
33,1,7:33.0,Defensive rebound by D. Howard,,9,6
34,1,7:17.0,D. Motiejūnas makes 2-pt layup from 1 ft (assist by D. Howard),,11,6
35,1,7:07.0,,Personal block foul by D. Motiejūnas (drawn by E. Bledsoe),11,6
36,1,7:02.0,,Personal foul by D. Motiejūnas (drawn by A. Len),11,6
37,1,7:02.0,J. Smith enters the game for D. Motiejūnas,,11,6
38,1,6:57.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by G. Dragić),11,8
39,1,6:42.0,J. Smith misses 3-pt jump shot from 22 ft,,11,8
40,1,6:39.0,,Defensive rebound by E. Bledsoe,11,8
41,1,6:33.0,,E. Bledsoe makes 2-pt jump shot from 8 ft,11,10
42,1,6:23.0,Personal foul by P. Tucker (drawn by J. Harden),,11,10
43,1,6:18.0,Turnover by J. Smith (lost ball; steal by M. Morris),,11,10
44,1,6:14.0,,P. Tucker makes 2-pt layup at rim (assist by E. Bledsoe),11,12
45,1,5:53.0,J. Smith makes 2-pt hook shot from 8 ft (assist by P. Beverley),,13,12
46,1,5:43.0,,M. Morris makes 2-pt jump shot from 8 ft,13,14
47,1,5:27.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by J. Smith),,16,14
48,1,5:04.0,,M. Morris makes 2-pt jump shot from 10 ft (assist by G. Dragić),16,16
49,1,4:57.0,Turnover by J. Harden (bad pass),,16,16
50,1,4:57.0,,Phoenix full timeout,16,16
51,1,4:33.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,16,16
52,1,4:30.0,,Offensive rebound by A. Len,16,16
53,1,4:30.0,,A. Len misses 2-pt tip-in from 3 ft,16,16
54,1,4:28.0,Defensive rebound by D. Howard,,16,16
55,1,4:23.0,P. Beverley misses 3-pt jump shot from 22 ft,,16,16
56,1,4:21.0,Offensive rebound by T. Ariza,,16,16
57,1,4:16.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by T. Ariza),,19,16
58,1,4:09.0,,A. Len makes 2-pt jump shot from 7 ft (assist by E. Bledsoe),19,18
59,1,3:54.0,T. Ariza makes 2-pt layup at rim,,21,18
60,1,3:48.0,,Offensive foul by M. Morris (drawn by J. Smith),21,18
61,1,3:48.0,,Turnover by M. Morris (offensive foul),21,18
62,1,3:48.0,,I. Thomas enters the game for E. Bledsoe,21,18
63,1,3:48.0,,M. Morris enters the game for M. Morris,21,18
64,1,3:32.0,J. Harden misses 2-pt jump shot from 7 ft,,21,18
65,1,3:32.0,Offensive rebound by Team,,21,18
66,1,3:32.0,Personal foul by M. Morris (drawn by D. Howard),,21,18
67,1,3:32.0,C. Brewer enters the game for T. Ariza,,21,18
68,1,3:31.0,,Violation by M. Morris (kicked ball),21,18
69,1,3:31.0,J. Dorsey enters the game for D. Howard,,21,18
70,1,3:31.0,,B. Wright enters the game for A. Len,21,18
71,1,3:21.0,Turnover by J. Smith (bad pass),,21,18
72,1,3:08.0,J. Terry enters the game for P. Beverley,,21,18
73,1,2:58.0,,G. Dragić misses 2-pt jump shot from 16 ft,21,18
74,1,2:54.0,Defensive rebound by J. Harden,,21,18
75,1,2:52.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Smith),,23,18
76,1,2:37.0,,M. Morris misses 2-pt jump shot from 15 ft,23,18
77,1,2:36.0,Defensive rebound by J. Smith,,23,18
78,1,2:32.0,J. Smith makes 2-pt dunk at rim,,25,18
79,1,2:15.0,Houston full timeout,,25,18
80,1,2:15.0,,G. Green enters the game for G. Dragić,25,18
81,1,2:15.0,,Turnover by I. Thomas (lost ball; steal by J. Dorsey),25,18
82,1,1:58.0,J. Harden makes 3-pt jump shot from 25 ft,,28,18
83,1,1:37.0,,I. Thomas misses 2-pt jump shot from 19 ft,28,18
84,1,1:35.0,,Offensive rebound by B. Wright,28,18
85,1,1:33.0,,M. Morris misses 2-pt jump shot from 15 ft,28,18
86,1,1:31.0,Defensive rebound by J. Harden,,28,18
87,1,1:22.0,C. Brewer makes 2-pt jump shot from 10 ft,,30,18
88,1,1:07.0,,G. Green misses 3-pt jump shot from 25 ft,30,18
89,1,1:05.0,,Offensive rebound by P. Tucker,30,18
90,1,0:57.0,,Turnover by I. Thomas (lost ball; steal by C. Brewer),30,18
91,1,0:53.0,J. Harden misses 2-pt layup from 1 ft,,30,18
92,1,0:51.0,,Defensive rebound by M. Morris,30,18
93,1,0:46.0,,I. Thomas makes 3-pt jump shot from 22 ft (assist by P. Tucker),30,21
94,1,0:33.0,J. Smith misses 2-pt hook shot from 10 ft,,30,21
95,1,0:29.0,,Defensive rebound by P. Tucker,30,21
96,1,0:26.0,,I. Thomas makes 3-pt jump shot from 25 ft,30,24
97,1,0:06.0,Shooting foul by B. Wright (drawn by J. Harden),,30,24
98,1,0:06.0,J. Harden makes free throw 1 of 2,,31,24
99,1,0:06.0,J. Harden makes free throw 2 of 2,,32,24
100,1,0:04.0,,Personal take foul by J. Smith (drawn by I. Thomas),32,24
101,1,0:01.0,,P. Tucker misses 3-pt jump shot from 23 ft,32,24
102,1,0:00.0,Defensive rebound by C. Brewer,,32,24
103,2,11:45.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,32,24
104,2,11:43.0,Defensive rebound by J. Smith,,32,24
105,2,11:29.0,J. Dorsey makes 2-pt dunk at rim (assist by J. Smith),,34,24
106,2,11:13.0,,I. Thomas makes 2-pt layup from 1 ft,34,26
107,2,11:01.0,C. Brewer misses 3-pt jump shot from 23 ft,,34,26
108,2,10:59.0,,Defensive rebound by B. Wright,34,26
109,2,10:54.0,,G. Green makes 3-pt jump shot from 24 ft,34,29
110,2,10:39.0,C. Brewer misses 2-pt jump shot from 5 ft (block by E. Bledsoe),,34,29
111,2,10:39.0,Offensive rebound by Team,,34,29
112,2,10:39.0,D. Motiejūnas enters the game for J. Smith,,34,29
113,2,10:38.0,Personal foul by E. Bledsoe (drawn by C. Brewer),,34,29
114,2,10:33.0,D. Motiejūnas makes 2-pt hook shot from 9 ft,,36,29
115,2,10:22.0,,I. Thomas misses 3-pt jump shot from 23 ft,36,29
116,2,10:22.0,Defensive rebound by Team,,36,29
117,2,10:22.0,,Loose ball foul by M. Morris (drawn by D. Motiejūnas),36,29
118,2,10:22.0,,M. Plumlee enters the game for M. Morris,36,29
119,2,10:10.0,T. Ariza misses 2-pt jump shot from 18 ft,,36,29
120,2,10:09.0,Offensive rebound by D. Motiejūnas,,36,29
121,2,10:09.0,Personal foul by M. Plumlee (drawn by D. Motiejūnas),,36,29
122,2,10:00.0,T. Ariza misses 3-pt jump shot from 25 ft,,36,29
123,2,9:58.0,Offensive rebound by T. Ariza,,36,29
124,2,9:51.0,C. Brewer makes 2-pt dunk at rim,,38,29
125,2,9:33.0,,Offensive foul by E. Bledsoe (drawn by C. Brewer),38,29
126,2,9:33.0,,Turnover by E. Bledsoe (offensive foul),38,29
127,2,9:21.0,Turnover by J. Terry (bad pass; steal by B. Wright),,38,29
128,2,9:12.0,,Shooting block foul by D. Motiejūnas (drawn by E. Bledsoe),38,29
129,2,9:12.0,,E. Bledsoe makes free throw 1 of 2,38,30
130,2,9:12.0,J. Smith enters the game for D. Motiejūnas,,38,30
131,2,9:12.0,,E. Bledsoe makes free throw 2 of 2,38,31
132,2,8:56.0,Turnover by J. Dorsey (3 sec),,38,31
133,2,8:56.0,Official timeout,,38,31
134,2,8:56.0,P. Beverley enters the game for C. Brewer,,38,31
135,2,8:56.0,J. Harden enters the game for J. Terry,,38,31
136,2,8:46.0,,M. Plumlee makes 2-pt dunk at rim (assist by E. Bledsoe),38,33
137,2,8:21.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),,41,33
138,2,8:01.0,,G. Green makes 3-pt jump shot from 23 ft (assist by I. Thomas),41,36
139,2,7:45.0,P. Beverley misses 2-pt jump shot from 6 ft (block by B. Wright),,41,36
140,2,7:42.0,,Defensive rebound by I. Thomas,41,36
141,2,7:39.0,,E. Bledsoe misses 2-pt layup from 2 ft,41,36
142,2,7:36.0,Defensive rebound by J. Dorsey,,41,36
143,2,7:32.0,J. Harden makes 2-pt layup at rim,,43,36
144,2,7:25.0,,I. Thomas makes 2-pt jump shot from 16 ft,43,38
145,2,7:02.0,T. Ariza misses 2-pt dunk at rim (block by B. Wright),,43,38
146,2,6:59.0,,Defensive rebound by M. Plumlee,43,38
147,2,6:56.0,,I. Thomas misses 2-pt jump shot from 5 ft,43,38
148,2,6:54.0,Defensive rebound by J. Dorsey,,43,38
149,2,6:44.0,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Beverley),,46,38
150,2,6:33.0,,G. Green makes 2-pt jump shot from 21 ft,46,40
151,2,6:20.0,Turnover by T. Ariza (traveling),,46,40
152,2,6:20.0,,M. Morris enters the game for B. Wright,46,40
153,2,6:11.0,,Def 3 sec tech foul by J. Smith,46,40
154,2,6:11.0,Houston full timeout,,46,40
155,2,6:11.0,,E. Bledsoe makes technical free throw,46,41
156,2,6:02.0,,M. Morris makes 2-pt jump shot from 14 ft (assist by E. Bledsoe),46,43
157,2,5:42.0,Turnover by J. Smith (bad pass),,46,43
158,2,5:33.0,,M. Morris misses 2-pt jump shot from 14 ft,46,43
159,2,5:31.0,Defensive rebound by J. Dorsey,,46,43
160,2,5:27.0,J. Smith makes 2-pt dunk at rim (assist by J. Harden),,48,43
161,2,5:00.0,,I. Thomas misses 2-pt jump shot from 18 ft,48,43
162,2,5:00.0,Defensive rebound by Team,,48,43
163,2,5:00.0,,Loose ball foul by M. Morris (drawn by J. Harden),48,43
164,2,5:00.0,,P. Tucker enters the game for M. Morris,48,43
165,2,4:51.0,J. Harden misses 2-pt jump shot from 7 ft (block by M. Plumlee),,48,43
166,2,4:47.0,,Defensive rebound by E. Bledsoe,48,43
167,2,4:44.0,,G. Green misses 3-pt jump shot from 24 ft,48,43
168,2,4:43.0,,Offensive rebound by E. Bledsoe,48,43
169,2,4:39.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,48,43
170,2,4:37.0,,Offensive rebound by G. Green,48,43
171,2,4:37.0,,G. Green makes 2-pt layup from 2 ft,48,45
172,2,4:28.0,Turnover by J. Smith (bad pass),,48,45
173,2,4:28.0,,A. Len enters the game for M. Plumlee,48,45
174,2,4:15.0,,I. Thomas misses 2-pt jump shot from 4 ft,48,45
175,2,4:12.0,Defensive rebound by T. Ariza,,48,45
176,2,4:10.0,Personal foul by P. Tucker (drawn by J. Harden),,48,45
177,2,4:10.0,J. Harden makes free throw 1 of 2,,49,45
178,2,4:10.0,K. Papanikolaou enters the game for T. Ariza,,49,45
179,2,4:10.0,C. Brewer enters the game for J. Smith,,49,45
180,2,4:10.0,J. Harden makes free throw 2 of 2,,50,45
181,2,3:57.0,,Personal foul by C. Brewer (drawn by I. Thomas),50,45
182,2,3:52.0,,Personal foul by K. Papanikolaou (drawn by E. Bledsoe),50,45
183,2,3:46.0,,Shooting foul by J. Dorsey (drawn by I. Thomas),50,45
184,2,3:46.0,,I. Thomas makes free throw 1 of 2,50,46
185,2,3:46.0,,I. Thomas makes free throw 2 of 2,50,47
186,2,3:24.0,C. Brewer makes 2-pt layup from 1 ft (assist by J. Harden),,52,47
187,2,3:14.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,52,50
188,2,2:59.0,J. Harden misses 3-pt jump shot from 25 ft,,52,50
189,2,2:59.0,,Defensive rebound by Team,52,50
190,2,2:59.0,,Personal foul by J. Dorsey (drawn by A. Len),52,50
191,2,2:59.0,,Phoenix full timeout,52,50
192,2,2:59.0,,G. Dragić enters the game for E. Bledsoe,52,50
193,2,2:59.0,,A. Len misses free throw 1 of 2,52,50
194,2,2:59.0,,Offensive rebound by Team,52,50
195,2,2:59.0,,A. Len misses free throw 2 of 2,52,50
196,2,2:58.0,Defensive rebound by J. Dorsey,,52,50
197,2,2:43.0,,Violation by G. Green (kicked ball),52,50
198,2,2:33.0,J. Harden makes 3-pt jump shot from 23 ft,,55,50
199,2,2:18.0,,G. Green misses 2-pt jump shot from 15 ft (block by J. Dorsey),55,50
200,2,2:15.0,,Offensive rebound by G. Green,55,50
201,2,2:11.0,,Personal foul by J. Dorsey (drawn by I. Thomas),55,50
202,2,2:11.0,,I. Thomas makes free throw 1 of 2,55,51
203,2,2:11.0,J. Smith enters the game for J. Dorsey,,55,51
204,2,2:11.0,,I. Thomas makes free throw 2 of 2,55,52
205,2,1:50.0,P. Beverley misses 3-pt jump shot from 25 ft,,55,52
206,2,1:48.0,,Defensive rebound by P. Tucker,55,52
207,2,1:44.0,,Personal block foul by P. Beverley (drawn by G. Dragić),55,52
208,2,1:44.0,,G. Dragić misses free throw 1 of 2,55,52
209,2,1:44.0,,Offensive rebound by Team,55,52
210,2,1:44.0,,G. Dragić misses free throw 2 of 2,55,52
211,2,1:44.0,Defensive rebound by J. Harden,,55,52
212,2,1:36.0,P. Beverley misses 3-pt jump shot from 24 ft,,55,52
213,2,1:34.0,Offensive rebound by C. Brewer,,55,52
214,2,1:34.0,C. Brewer makes 2-pt tip-in from 1 ft,,57,52
215,2,1:25.0,,G. Green misses 2-pt jump shot from 17 ft,57,52
216,2,1:24.0,Defensive rebound by C. Brewer,,57,52
217,2,1:11.0,J. Smith misses 2-pt layup from 2 ft,,57,52
218,2,1:09.0,,Defensive rebound by A. Len,57,52
219,2,1:04.0,,I. Thomas misses 3-pt jump shot from 24 ft,57,52
220,2,1:02.0,,Offensive rebound by I. Thomas,57,52
221,2,1:01.0,,I. Thomas misses 2-pt layup from 2 ft (block by J. Smith),57,52
222,2,1:01.0,,Offensive rebound by Team,57,52
223,2,1:00.0,,G. Green misses 3-pt jump shot from 22 ft,57,52
224,2,0:58.0,Defensive rebound by J. Smith,,57,52
225,2,0:45.0,Shooting foul by G. Green (drawn by J. Harden),,57,52
226,2,0:45.0,J. Harden misses free throw 1 of 3,,57,52
227,2,0:45.0,Offensive rebound by Team,,57,52
228,2,0:45.0,J. Harden makes free throw 2 of 3,,58,52
229,2,0:45.0,J. Harden misses free throw 3 of 3,,58,52
230,2,0:44.0,,Defensive rebound by A. Len,58,52
231,2,0:27.0,,Turnover by I. Thomas (bad pass),58,52
232,2,0:05.0,J. Harden makes 2-pt dunk at rim,,60,52
233,3,11:37.0,,M. Morris makes 2-pt layup from 1 ft,60,54
234,3,11:34.0,,Technical foul by P. Tucker,60,54
235,3,11:34.0,J. Harden makes technical free throw,,61,54
236,3,11:34.0,,M. Morris enters the game for P. Tucker,61,54
237,3,11:28.0,Personal foul by A. Len (drawn by D. Motiejūnas),,61,54
238,3,11:20.0,D. Motiejūnas misses 2-pt hook shot from 10 ft,,61,54
239,3,11:15.0,,Defensive rebound by M. Morris,61,54
240,3,11:13.0,,E. Bledsoe makes 2-pt layup from 1 ft,61,56
241,3,11:13.0,,Shooting foul by J. Harden (drawn by E. Bledsoe),61,56
242,3,11:13.0,,E. Bledsoe misses free throw 1 of 1,61,56
243,3,11:11.0,,Offensive rebound by A. Len,61,56
244,3,10:53.0,,M. Morris makes 2-pt layup from 1 ft,61,58
245,3,10:47.0,Houston full timeout,,61,58
246,3,10:39.0,,Violation by A. Len (kicked ball),61,58
247,3,10:30.0,J. Smith makes 2-pt jump shot from 13 ft,,63,58
248,3,10:11.0,,M. Morris misses 2-pt layup from 2 ft,63,58
249,3,10:09.0,Defensive rebound by D. Motiejūnas,,63,58
250,3,9:58.0,Personal foul by M. Morris (drawn by D. Motiejūnas),,63,58
251,3,9:53.0,Shooting foul by M. Morris (drawn by D. Motiejūnas),,63,58
252,3,9:53.0,D. Motiejūnas misses free throw 1 of 2,,63,58
253,3,9:53.0,Offensive rebound by Team,,63,58
254,3,9:53.0,,I. Thomas enters the game for M. Morris,63,58
255,3,9:53.0,D. Motiejūnas makes free throw 2 of 2,,64,58
256,3,9:39.0,,I. Thomas misses 3-pt jump shot from 23 ft (block by J. Harden),64,58
257,3,9:39.0,Defensive rebound by Team,,64,58
258,3,9:28.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by J. Harden),,67,58
259,3,9:05.0,,G. Dragić misses 3-pt jump shot from 23 ft,67,58
260,3,9:03.0,Defensive rebound by J. Harden,,67,58
261,3,8:54.0,Turnover by J. Harden (bad pass; steal by M. Morris),,67,58
262,3,8:48.0,,I. Thomas misses 2-pt jump shot from 15 ft,67,58
263,3,8:45.0,Defensive rebound by P. Beverley,,67,58
264,3,8:40.0,J. Smith makes 2-pt dunk at rim (assist by J. Harden),,69,58
265,3,8:40.0,,Phoenix full timeout,69,58
266,3,8:16.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,69,60
267,3,7:52.0,P. Beverley misses 2-pt jump shot from 5 ft,,69,60
268,3,7:48.0,,Defensive rebound by A. Len,69,60
269,3,7:45.0,,Turnover by I. Thomas (bad pass; steal by J. Harden),69,60
270,3,7:41.0,J. Harden misses 3-pt jump shot from 24 ft,,69,60
271,3,7:39.0,Offensive rebound by P. Beverley,,69,60
272,3,7:36.0,Shooting foul by M. Morris (drawn by J. Harden),,69,60
273,3,7:36.0,J. Harden makes free throw 1 of 2,,70,60
274,3,7:36.0,J. Harden makes free throw 2 of 2,,71,60
275,3,7:18.0,,M. Morris misses 3-pt jump shot from 24 ft,71,60
276,3,7:16.0,Defensive rebound by T. Ariza,,71,60
277,3,7:02.0,J. Smith makes 2-pt hook shot from 7 ft,,73,60
278,3,6:47.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by I. Thomas),73,63
279,3,6:23.0,Turnover by J. Harden (bad pass; steal by M. Morris),,73,63
280,3,6:19.0,,G. Dragić misses 2-pt jump shot from 3 ft (block by P. Beverley),73,63
281,3,6:19.0,Defensive rebound by Team,,73,63
282,3,6:19.0,,Technical foul by G. Dragić,73,63
283,3,6:19.0,J. Harden makes technical free throw,,74,63
284,3,6:19.0,,G. Green enters the game for G. Dragić,74,63
285,3,6:19.0,C. Brewer enters the game for J. Harden,,74,63
286,3,6:14.0,T. Ariza misses 3-pt jump shot from 25 ft,,74,63
287,3,6:13.0,,Defensive rebound by I. Thomas,74,63
288,3,6:03.0,,I. Thomas misses 3-pt jump shot from 25 ft,74,63
289,3,6:01.0,Defensive rebound by P. Beverley,,74,63
290,3,5:59.0,J. Smith makes 2-pt jump shot from 5 ft (assist by P. Beverley),,76,63
291,3,5:59.0,Shooting foul by G. Green (drawn by J. Smith),,76,63
292,3,5:59.0,J. Smith misses free throw 1 of 1,,76,63
293,3,5:59.0,,Defensive rebound by A. Len,76,63
294,3,5:48.0,,Shooting foul by D. Motiejūnas (drawn by E. Bledsoe),76,63
295,3,5:48.0,,E. Bledsoe makes free throw 1 of 2,76,64
296,3,5:48.0,J. Dorsey enters the game for D. Motiejūnas,,76,64
297,3,5:48.0,,E. Bledsoe makes free throw 2 of 2,76,65
298,3,5:34.0,J. Smith misses 3-pt jump shot from 25 ft,,76,65
299,3,5:32.0,,Defensive rebound by I. Thomas,76,65
300,3,5:30.0,,Turnover by I. Thomas (bad pass),76,65
301,3,5:06.0,Turnover by Team (shot clock),,76,65
302,3,5:01.0,,Turnover by E. Bledsoe (bad pass; steal by J. Dorsey),76,65
303,3,4:57.0,C. Brewer makes 2-pt dunk at rim (assist by T. Ariza),,78,65
304,3,4:32.0,,E. Bledsoe makes 2-pt jump shot from 5 ft (assist by I. Thomas),78,67
305,3,4:21.0,Turnover by J. Smith (traveling),,78,67
306,3,4:08.0,,Personal foul by P. Beverley (drawn by I. Thomas),78,67
307,3,4:08.0,J. Harden enters the game for T. Ariza,,78,67
308,3,4:01.0,,G. Green misses 3-pt jump shot from 24 ft,78,67
309,3,3:59.0,,Offensive rebound by A. Len,78,67
310,3,3:55.0,,G. Green makes 2-pt layup from 2 ft (assist by M. Morris),78,69
311,3,3:44.0,C. Brewer misses 2-pt layup from 2 ft (block by A. Len),,78,69
312,3,3:41.0,,Defensive rebound by A. Len,78,69
313,3,3:33.0,,G. Green misses 3-pt jump shot from 24 ft,78,69
314,3,3:30.0,Defensive rebound by P. Beverley,,78,69
315,3,3:30.0,Personal foul by I. Thomas (drawn by J. Harden),,78,69
316,3,3:30.0,J. Harden makes free throw 1 of 2,,79,69
317,3,3:30.0,,B. Wright enters the game for A. Len,79,69
318,3,3:30.0,J. Harden makes free throw 2 of 2,,80,69
319,3,3:14.0,,B. Wright misses 2-pt hook shot from 7 ft,80,69
320,3,3:11.0,Defensive rebound by J. Harden,,80,69
321,3,3:02.0,Turnover by J. Smith (bad pass),,80,69
322,3,3:02.0,J. Terry enters the game for P. Beverley,,80,69
323,3,2:47.0,,B. Wright misses 2-pt jump shot from 6 ft (block by J. Smith),80,69
324,3,2:45.0,Defensive rebound by J. Dorsey,,80,69
325,3,2:37.0,J. Dorsey makes 2-pt dunk at rim (assist by J. Harden),,82,69
326,3,2:26.0,,Personal foul by J. Harden (drawn by I. Thomas),82,69
327,3,2:26.0,K. Papanikolaou enters the game for J. Smith,,82,69
328,3,2:21.0,,I. Thomas misses 3-pt jump shot from 25 ft,82,69
329,3,2:19.0,Defensive rebound by J. Dorsey,,82,69
330,3,2:14.0,C. Brewer misses 2-pt layup from 1 ft,,82,69
331,3,2:11.0,,Defensive rebound by E. Bledsoe,82,69
332,3,2:05.0,,G. Green makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),82,72
333,3,1:48.0,C. Brewer misses 3-pt jump shot from 23 ft,,82,72
334,3,1:46.0,,Defensive rebound by Team,82,72
335,3,1:34.0,,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),82,74
336,3,1:05.0,C. Brewer makes 2-pt jump shot from 11 ft,,84,74
337,3,0:42.0,,Shooting foul by J. Dorsey (drawn by E. Bledsoe),84,74
338,3,0:42.0,,E. Bledsoe makes free throw 1 of 2,84,75
339,3,0:42.0,J. Smith enters the game for J. Dorsey,,84,75
340,3,0:42.0,,E. Bledsoe misses free throw 2 of 2,84,75
341,3,0:41.0,Defensive rebound by K. Papanikolaou,,84,75
342,3,0:30.0,J. Terry makes 3-pt jump shot from 25 ft (assist by J. Harden),,87,75
343,3,0:08.0,,Shooting foul by C. Brewer (drawn by E. Bledsoe),87,75
344,3,0:08.0,,E. Bledsoe makes free throw 1 of 2,87,76
345,3,0:08.0,,E. Bledsoe makes free throw 2 of 2,87,77
346,3,0:01.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,87,77
347,3,0:00.0,Offensive rebound by Team,,87,77
348,4,11:41.0,K. Papanikolaou misses 3-pt jump shot from 23 ft,,87,77
349,4,11:39.0,,Defensive rebound by I. Thomas,87,77
350,4,11:24.0,,Shooting foul by K. Papanikolaou (drawn by P. Tucker),87,77
351,4,11:24.0,,P. Tucker makes free throw 1 of 2,87,78
352,4,11:24.0,,P. Tucker makes free throw 2 of 2,87,79
353,4,11:07.0,D. Motiejūnas makes 2-pt hook shot from 9 ft,,89,79
354,4,10:49.0,,B. Wright misses 2-pt layup from 2 ft,89,79
355,4,10:48.0,Defensive rebound by K. Papanikolaou,,89,79
356,4,10:42.0,D. Motiejūnas makes 2-pt jump shot from 4 ft (assist by K. Papanikolaou),,91,79
357,4,10:16.0,,G. Green misses 3-pt jump shot from 23 ft,91,79
358,4,10:14.0,Defensive rebound by T. Ariza,,91,79
359,4,10:06.0,Turnover by T. Ariza (bad pass),,91,79
360,4,9:56.0,,I. Thomas misses 2-pt layup from 1 ft,91,79
361,4,9:56.0,Defensive rebound by D. Motiejūnas,,91,79
362,4,9:56.0,Personal foul by I. Thomas (drawn by D. Motiejūnas),,91,79
363,4,9:38.0,Turnover by D. Motiejūnas (traveling),,91,79
364,4,9:25.0,,Personal foul by K. Papanikolaou (drawn by M. Morris),91,79
365,4,9:25.0,,A. Len enters the game for B. Wright,91,79
366,4,9:25.0,,E. Bledsoe enters the game for G. Green,91,79
367,4,9:14.0,,M. Morris misses 2-pt layup from 2 ft (block by K. Papanikolaou),91,79
368,4,9:12.0,,Offensive rebound by M. Morris,91,79
369,4,9:12.0,,M. Morris misses 2-pt jump shot from 3 ft,91,79
370,4,9:11.0,Defensive rebound by K. Papanikolaou,,91,79
371,4,9:03.0,J. Harden enters the game for C. Brewer,,91,79
372,4,8:57.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,91,79
373,4,8:54.0,,Defensive rebound by E. Bledsoe,91,79
374,4,8:37.0,,P. Tucker misses 3-pt jump shot from 23 ft,91,79
375,4,8:34.0,Defensive rebound by K. Papanikolaou,,91,79
376,4,8:28.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,91,79
377,4,8:23.0,,Defensive rebound by P. Tucker,91,79
378,4,8:12.0,,M. Morris misses 2-pt jump shot from 4 ft,91,79
379,4,8:10.0,,Offensive rebound by M. Morris,91,79
380,4,8:10.0,,M. Morris makes 2-pt layup from 1 ft,91,81
381,4,8:02.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,94,81
382,4,8:00.0,,Phoenix full timeout,94,81
383,4,7:48.0,,E. Bledsoe makes 2-pt layup from 1 ft,94,83
384,4,7:28.0,D. Motiejūnas makes 2-pt layup from 1 ft (assist by T. Ariza),,96,83
